Zone,1,2,3,4,5,6,7,8,9,10
t1,-3.0119915269658694e-7,-4.8298864431424477e-8,-7.911327578613994e-7,-1.0219447130464695e-6,-4.897732987282472e-8,-1.812849826604775e-6,-6.902669035816206e-8,-2.036397485031599e-7,-2.114961767601986e-7,-1.8871006276433647e-7
t2,-3.0918453769290383e-7,-4.929582029050127e-8,-8.008980734996788e-7,-1.0350918723385095e-6,-5.0204377171319384e-8,-1.8238279255511874e-6,-6.957516367977575e-8,-2.0866083179530024e-7,-2.1189849604375387e-7,-1.8959548180017895e-7
t3,-3.1469407054001496e-7,-4.957402768007155e-8,-7.903157883000606e-7,-1.0210624332213073e-6,-5.166573330965755e-8,-1.8538714590498228e-6,-7.088385736309677e-8,-2.0929192037408e-7,-2.1214052884363389e-7,-1.8914635049286152e-7
t4,-3.171296371323336e-7,-4.961511574128181e-8,-7.86371454438846e-7,-1.015287197052107e-6,-5.197172961883685e-8,-1.9328447255755943e-6,-7.423612222315803e-8,-2.1045890964023994e-7,-2.105265494907329e-7,-1.8717582266921304e-7
t5,-3.093677626938698e-7,-4.765351246041569e-8,-7.540253444975775e-7,-9.721486697310746e-7,-4.9450723241934366e-8,-1.999876066800479e-6,-7.706605265855047e-8,-2.053239371599801e-7,-2.0512002441472325e-7,-1.8021271307572347e-7
t6,-2.899570307950197e-7,-4.182381036497457e-8,-6.528503808179313e-7,-8.409654205746638e-7,-4.508379578574532e-8,-1.978450226117463e-6,-7.617276681365162e-8,-1.85544503736222e-7,-1.915974418328753e-7,-1.6482792451542396e-7
t7,-2.783746438892988e-7,-3.8004393463369496e-8,-5.716670531324135e-7,-7.346380812992564e-7,-4.352797421352357e-8,-1.7786339246307471e-6,-6.777750619182684e-8,-1.6055733186142818e-7,-1.7906123879909745e-7,-1.5562645285906682e-7
t8,-2.783771318124664e-7,-3.634872754775272e-8,-5.49568397217655e-7,-7.056031363913339e-7,-4.3091765829911137e-8,-1.5798008176318809e-6,-5.9321824925323697e-8,-1.4691239494040087e-7,-1.7281454495451782e-7,-1.5240862143847486e-7
t9,-2.744647643133154e-7,-3.578952506362488e-8,-5.452006878704274e-7,-6.998496994736117e-7,-4.3633216039519984e-8,-1.4830019667528852e-6,-5.5114176202857796e-8,-1.4068380133323333e-7,-1.7114207476165207e-7,-1.5182950200640243e-7
t10,-2.7009020235365123e-7,-3.3997093952084246e-8,-5.344043472694611e-7,-6.848660247042984e-7,-4.4513378452826194e-8,-1.4213578370113025e-6,-5.2426166998235286e-8,-1.3823085523673784e-7,-1.7158214380075048e-7,-1.4980407952598076e-7
t11,-2.687045647064149e-7,-3.29026063874181e-8,-5.390736281683537e-7,-6.92167542010913e-7,-4.5245946179998634e-8,-1.4298049087526532e-6,-5.2743998811166116e-8,-1.379026776056286e-7,-1.7485575425314521e-7,-1.5026258637102172e-7
t12,-2.744187813663355e-7,-3.300468813698064e-8,-5.507100369803647e-7,-7.07034606148119e-7,-4.656281798789301e-8,-1.4438367573005706e-6,-5.3348724959235386e-8,-1.392653345622455e-7,-1.7821604307602932e-7,-1.511405299412127e-7
t13,-2.7778409143967236e-7,-3.3359282519119837e-8,-5.50412500250094e-7,-7.065421872370181e-7,-4.8397964487248764e-8,-1.460865105847836e-6,-5.4083733609102233e-8,-1.3903058422033171e-7,-1.7984971491336665e-7,-1.5152721992402878e-7
t14,-2.808329871051111e-7,-3.403644063590336e-8,-5.575533861348985e-7,-7.160070705958167e-7,-5.045048056041707e-8,-1.4920388352665469e-6,-5.5457319034835935e-8,-1.4026550358822607e-7,-1.8115936623923166e-7,-1.5234004626035128e-7
t15,-2.815355522502211e-7,-3.449985767998852e-8,-5.70543452941718e-7,-7.33320675858937e-7,-5.1938805952393384e-8,-1.5092389006886174e-6,-5.623374611095435e-8,-1.4079726175792e-7,-1.7930407040896388e-7,-1.521808678380334e-7
t16,-2.855509921018517e-7,-3.612558657831841e-8,-5.747264858138688e-7,-7.39143274685912e-7,-5.346623155516131e-8,-1.5329983861491069e-6,-5.7254372810247204e-8,-1.4188250536990657e-7,-1.7820623063562775e-7,-1.5406870448062334e-7
t17,-2.8049758481268166e-7,-3.525465911299935e-8,-5.303005012331139e-7,-6.792249127097732e-7,-5.193161703994532e-8,-1.4855392175647188e-6,-5.5202490011989345e-8,-1.402104497552808e-7,-1.751909459280143e-7,-1.4820310184121528e-7
t18,-2.671513270477341e-7,-3.3410845377614594e-8,-5.225896489000714e-7,-6.671238375304236e-7,-4.53821362415265e-8,-1.3868880455431482e-6,-5.09458852999884e-8,-1.393251629206448e-7,-1.7211325491044207e-7,-1.4778269575745312e-7
t19,-2.7052353790861e-7,-3.465147222392147e-8,-5.493809059673788e-7,-7.058395628967334e-7,-4.615844050993665e-8,-1.3192363014588012e-6,-4.783659650255467e-8,-1.4247489295111357e-7,-1.7426965399839546e-7,-1.512040732106234e-7
t20,-2.787315466885794e-7,-3.67671803605535e-8,-5.765976047609632e-7,-7.416045732845339e-7,-4.8089823010565144e-8,-1.3443371205725983e-6,-4.9024358030965325e-8,-1.4764432426276522e-7,-1.7548009524506189e-7,-1.541493486338346e-7
t21,-2.9176429358730514e-7,-3.936509943470264e-8,-6.161848778316845e-7,-7.936024887370652e-7,-5.0589445938755045e-8,-1.4275506043352242e-6,-5.260361618714677e-8,-1.5720550793933447e-7,-1.7929023062947537e-7,-1.607796457607319e-7
t22,-2.8647538181741896e-7,-4.1324720252115364e-8,-6.699113026349163e-7,-8.63521443480293e-7,-4.827608776682778e-8,-1.5431254215154758e-6,-5.7605023184271974e-8,-1.7097972042165242e-7,-1.8558996228175138e-7,-1.6944075154658333e-7
t23,-2.868789763794957e-7,-4.5354083776907626e-8,-7.323002348533252e-7,-9.43718725042645e-7,-4.89362027038738e-8,-1.7080550199793209e-6,-6.466202063844966e-8,-1.8488087307631175e-7,-1.943491601485749e-7,-1.7969350603611923e-7
t24,-2.908518385381492e-7,-4.5780038431839965e-8,-7.415459399589891e-7,-9.55659522992478e-7,-4.940875666635574e-8,-1.7888057410504608e-6,-6.80364264194109e-8,-1.9179586362811684e-7,-1.9691086213041278e-7,-1.802356025675473e-7
t25,-3.000094712308997e-7,-4.779125979325916e-8,-7.662481356930441e-7,-9.882764988894926e-7,-4.976088613526129e-8,-1.8252622303227974e-6,-6.952644861533534e-8,-2.0081509923209127e-7,-1.9958924379460945e-7,-1.8279383006011793e-7
t26,-3.073245317218054e-7,-4.87048487588281e-8,-7.749815786140673e-7,-9.99701370816672e-7,-5.104558958201985e-8,-1.8413731498484904e-6,-7.009635991996364e-8,-2.057870722369217e-7,-2.0087654715265697e-7,-1.8365469361281032e-7
t27,-3.111300090308352e-7,-4.841331424283621e-8,-7.724359137048356e-7,-9.973630572354638e-7,-5.242118051752261e-8,-1.8837377656780517e-6,-7.181028725778299e-8,-2.0706892354911015e-7,-2.0000414047112933e-7,-1.8328380916823878e-7
t28,-3.1219007923908565e-7,-4.855117931231531e-8,-7.688258123599326e-7,-9.925255857532835e-7,-5.2853966592257785e-8,-1.9656339390413092e-6,-7.517101410849881e-8,-2.0773381029270428e-7,-1.9911839004429472e-7,-1.8231562590258618e-7
t29,-3.056282361668042e-7,-4.635659194644996e-8,-7.266167527691122e-7,-9.366918248951785e-7,-5.045897102733801e-8,-2.053496523685757e-6,-7.879509942414655e-8,-2.0335103702918868e-7,-1.9428302119898238e-7,-1.7516545410945984e-7
