Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
GB5 0 PHS,7,103.2477524,103.24760560979841,0.0,0.00014679020158325784,35.29332389,35.29327371249974,0.0,5.0177500263259844e-5,0,0.0,0.0,0.0
NO3 0 PHS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 PHS,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 Battery,1,0.0,0.0,6.271942120589152e-5,6.271942120589152e-5,0.0,0.0,4.0289449276119685e-5,4.0289449276119685e-5,0,0.0,0.0,0.0
DE0 0 Battery,2,0.0,0.0,6.295458482788219e-5,6.295458482788219e-5,0.0,0.0,4.0418462546753725e-5,4.0418462546753725e-5,0,0.0,0.0,0.0
DK0 0 Battery,3,0.0,0.0,6.309473147971625e-5,6.309473147971625e-5,0.0,0.0,4.0528838697810646e-5,4.0528838697810646e-5,0,0.0,0.0,0.0
DK3 0 Battery,4,0.0,0.0,6.269497036179914e-5,6.269497036179914e-5,0.0,0.0,4.027202476806829e-5,4.027202476806829e-5,0,0.0,0.0,0.0
FR0 0 Battery,5,0.0,0.0,6.308086595729927e-5,6.308086595729927e-5,0.0,0.0,4.0505898115208084e-5,4.0505898115208084e-5,0,0.0,0.0,0.0
GB4 0 Battery,6,0.0,0.0,6.79927198085341e-5,6.79927198085341e-5,0.0,0.0,4.388203918780475e-5,4.388203918780475e-5,0,0.0,0.0,0.0
GB5 0 Battery,7,0.0,0.0,6.276121641186645e-5,6.276121641186645e-5,0.0,0.0,4.0497680729098174e-5,4.0497680729098174e-5,0,0.0,0.0,0.0
NL0 0 Battery,8,0.0,0.0,6.23842814417421e-5,6.23842814417421e-5,0.0,0.0,4.006587953305103e-5,4.006587953305103e-5,0,0.0,0.0,0.0
NO0 0 Battery,9,0.0,0.0,6.380103970679915e-5,6.380103970679915e-5,0.0,0.0,4.0995684006225835e-5,4.0995684006225835e-5,0,0.0,0.0,0.0
SE3 0 Battery,10,0.0,0.0,6.260571315293041e-5,6.260571315293041e-5,0.0,0.0,4.022525932605973e-5,4.022525932605973e-5,0,0.0,0.0,0.0
Total,n/a,600695.775365883,553952.8241318681,0.0008555470323814505,46742.95208956201,134659.64318388997,134659.64080306934,0.0004076812161861999,0.002788501884983612,0,0.0,0.0,0.0
