Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,6672.155,119778.77,145698.94,563782.56,4048.837,167598.48,582807.6,0.0,14998.631,0.0,195350.47,67293.664,29588.324,0.0,88199.99,0.0,7652.368,7652.368,147.14897,161.08246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118439.99,2.1198715e6
t1,9.180359114659622e-5,76.83433566170993,171.73246364823268,696.7241113745112,8.257568834302365e-5,187.51982067933454,702.2933581666286,0.0,0.0001160490691151204,0.0,299.9997805514854,85.71279413207715,35.03436738946574,0.0,104.99999498650851,0.0,8.970246038671542,8.970246038671542,0.00010874349723237916,0.00011366405796818262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9999943405024,2519.792025843703
t2,0.00015081822757254858,80.19753438128681,173.1476953634332,674.3857281396188,0.00013490769532270347,188.3984264548947,702.0692299702024,0.0,8.594587096497062,0.0,299.9997908543424,86.1787109608129,35.13155376446131,0.0,104.99999474595913,0.0,8.901964555483868,8.901964555483868,0.00010853454066702407,0.00011351012861631592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999433726938,2511.9076829503383
t3,0.0001435634364669729,83.68040229448809,171.79696360379333,670.4893736380807,0.00012597542430919828,187.73240071970054,701.9694557468163,0.0,12.387386590804294,0.0,299.99981088067256,85.6592170057424,35.06479767054703,0.0,104.99999477931233,0.0,8.74423887758683,8.74423887758683,0.00010878659469473891,0.0001138532953391027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999434737606,2512.268767211258
t4,4.177181613832286,80.8845034633955,171.13993134280514,666.5950205055713,3.8264879347627243,187.3769018991397,703.0408348372865,0.0,5.425705157808558,0.0,278.385448272836,85.37924248629764,35.0153981473492,0.0,104.9999945650136,0.0,8.363897876714022,8.363897876714022,0.00010889227270654983,0.00011404313074418445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999433810402,2483.974663253034
t5,1.525863214545165,78.50903567112896,166.47638246814807,694.4629418915772,1.3549728835731827,183.82745318638413,706.1568669874816,0.0,1.3624766290695705,0.0,257.4111156420138,83.66708078634933,34.81501019718642,0.0,104.99999456522521,0.0,8.065097365675847,8.065097365675847,0.00010934087893898067,0.00011455408974441673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9999943549205,2471.6996071039234
t6,9.029650297979534e-5,103.15750458978133,165.49368342988572,672.848026933357,7.92162806410678e-5,194.74457772404284,714.4335229276627,0.0,8.828800805736991e-5,0.0,276.25347109958807,77.22448385548526,34.72264219398383,0.0,104.99999501810953,0.0,8.15620576411902,8.15620576411902,0.00010989234825332903,0.00011505548461488075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999441883463,2501.1907964675934
t7,8.985353844505656e-5,147.07920125509767,171.4973245383207,534.4011110887268,7.840102823293115e-5,215.2173404276192,719.5998473120198,0.0,8.699996305473021e-5,0.0,299.9992614685113,70.20160695009572,34.929373131330195,0.0,104.99999496306256,0.0,9.128609463425478,9.128609463425478,0.00011038065535017854,0.00011556290550252485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9999943704411,2457.182755630167
t8,8.928094440448423e-5,176.67766907902447,172.49735748144303,537.7094701505705,7.783317373928782e-5,220.75559688900938,724.0772174771778,0.0,7.970395183617636e-5,0.0,299.99933003542924,67.88524655634197,34.93178319230456,0.0,104.99999494102514,0.0,10.349030623715143,10.349030623715143,0.00011048350578956315,0.00011557837080328068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999434108733,2501.23219427079
t9,8.930739618061257e-5,191.99316131257288,172.33136744578448,552.9942884515631,7.767874480463791e-5,221.45508998817914,725.3769120561332,0.0,8.116395933871942e-5,0.0,299.9993138140136,67.39886263311449,34.90900442390895,0.0,104.99999490714721,0.0,11.066633980474293,11.066633980474293,0.00011049705977956068,0.00011556088931945281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999431762924,2534.5917315190445
t10,8.90140281214788e-5,198.36215734008746,158.75471789086154,713.0331226024931,7.819664901225061e-5,207.45428920698492,727.3586325422893,0.0,7.969927932183774e-5,0.0,299.99936221209316,66.10857522822279,34.34042500195733,0.0,104.99999498144922,0.0,11.577409833316647,11.577409833316647,0.00011047775583351835,0.00011535441705958762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9999944365396,2674.566563851741
t11,8.871529345383505e-5,199.33014246919146,156.1541505466801,741.165217403277,7.910104711424362e-5,203.12557554776987,724.751167152299,0.0,7.871863999924116e-5,0.0,299.99940221267195,66.72631095675237,34.219161387653635,0.0,104.99999502476295,0.0,11.504733584494478,11.504733584494478,0.00011044003521562553,0.00011536494587564055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999447751853,2694.481056687528
t12,8.854669497722384e-5,195.73788531933297,155.99732751532667,741.9112651759287,7.917225071313633e-5,200.51351717564117,722.1699785642004,0.0,7.819916554115456e-5,0.0,299.9994248333951,68.01569682092314,34.22231343583633,0.0,104.99999504499786,0.0,11.386786580261798,11.386786580261798,0.00011038854381924245,0.00011540152234457295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999448767537,2687.3414432419586
t13,8.861207527086593e-5,196.3186670498675,154.76601950983203,740.9545965123912,7.865231590247568e-5,199.1039265237389,720.9181676852285,0.0,7.795921980350689e-5,0.0,299.999438343965,67.97282510076852,34.17085101724966,0.0,104.99999505836458,0.0,11.24502016573803,11.24502016573803,0.0001103942981488684,0.00011545863815322344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999449308473,2682.694992702514
t14,8.860217356290065e-5,193.13510576621215,155.6074953332094,732.4464423930002,7.811449883984345e-5,198.68739882258012,719.8810132053319,0.0,7.778814144196694e-5,0.0,299.99944276695777,68.74211288541109,34.2202722506449,0.0,104.99999506022161,0.0,10.995291000406864,10.995291000406864,0.00011036432434363529,0.00011545915769026999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9999944840927,2670.710325296772
t15,8.878180119659574e-5,191.71540463561163,159.99290025357246,715.5730553617622,7.73619148572117e-5,201.43666947740323,721.1428833809653,0.0,7.770949938623915e-5,0.0,299.99943275095086,70.10700090753278,34.41726148919931,0.0,104.99999504726223,0.0,10.862969292570746,10.862969292570746,0.00011029014721340765,0.00011535185645365816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999445809203,2662.111005842713
t16,8.893452763017588e-5,188.89564218907097,172.8818949173308,555.0620597204398,7.624845295352012e-5,216.24704123244098,719.2593255439215,0.0,7.917544800676064e-5,0.0,299.99936214976526,70.53106581516832,34.96301906225786,0.0,104.99999496181375,0.0,10.686120807045434,10.686120807045434,0.00011034182372604716,0.00011552084374679978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999433918356,2525.2121117665797
t17,8.850330084507366e-5,193.2837763527177,161.12333032389884,563.4672417236205,7.478158891202882e-5,211.32272708682837,721.4940651708894,0.0,8.14749772939084e-5,0.0,299.99931584083265,65.58147953738232,34.44545759688833,0.0,104.9999949613537,0.0,11.049648541689683,11.049648541689683,0.00011052889719248018,0.00011555174290033957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999436900202,2518.8171508873
t18,8.730984149639818e-5,195.5853980048931,162.54955375869005,581.385784154601,7.305306640679313e-5,215.1104541981867,724.0913306579104,0.0,8.253584665102284e-5,0.0,299.99930463578505,64.4763515038561,34.483840209014595,0.0,104.99999497400921,0.0,11.888994914033233,11.888994914033233,0.00011053684150993294,0.00011549431538166835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9999943778086,2547.4604652327325
t19,8.685118734225647e-5,187.49744187196023,168.38445181629731,587.4716055078999,7.309139800070545e-5,215.71971322619933,722.8500252211053,0.0,7.94041127087297e-5,0.0,299.99937879074514,67.91970821113819,34.76638179907733,0.0,104.9999950058346,0.0,12.540880877721484,12.540880877721484,0.00011041833696789682,0.00011539131062373762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9999943569237,2555.69092271897
t20,8.724787328534142e-5,174.9811811152982,159.6572032096445,753.5924698245312,7.403926730761329e-5,199.8359798417379,725.9251980179504,0.0,0.00011512852503617275,0.0,299.99977026450443,70.75302148352114,34.426126857615564,0.0,104.99999499755535,0.0,12.296302301841328,12.296302301841328,0.00011028857497921195,0.00011526039828440698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999440094973,2689.76404658163
t21,8.75329800692209e-5,153.94387349227222,168.81200097643355,722.5170132391082,7.465369962923755e-5,204.15070648958803,722.990540727371,0.0,9.846100311082737e-5,0.0,299.9997751225006,74.35788324765272,34.84006541164464,0.0,104.99999497306378,0.0,11.541022831203993,11.541022831203993,0.00011011018684697694,0.0001152047662908659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99999435693522,2650.6943796616138
