,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption
t15,2.844282647947176e-6,3.5282495897389415e-6,2.5618322505981963e-6,3.3783392912878737e-6,3.1964264324798414e-6,2.9166404497313484e-6,3.307313548828554e-6,2.8762704411447534e-6,2.83135466740045e-6,2.7688445179283414e-6
t16,2.8440707048445334e-6,3.5281342294431623e-6,2.5617147281991697e-6,3.378239456293944e-6,3.196004013578052e-6,2.9179858192632207e-6,3.3077648250350986e-6,2.876215716905638e-6,2.8311745644061643e-6,2.7687003269663638e-6
t17,2.843989967184503e-6,3.5280644466238717e-6,2.5616885382038297e-6,3.3782064605997203e-6,3.1957121194359524e-6,2.9187048204441724e-6,3.3084306950294094e-6,2.876191835888828e-6,2.831123734116279e-6,2.7687040106873776e-6
t18,2.843968903417616e-6,3.528038610830516e-6,2.5617070470150804e-6,3.378184754365037e-6,3.1955398160172e-6,2.91997313793528e-6,3.3091766539280393e-6,2.8762278619621954e-6,2.8311269612949777e-6,2.7686876746069802e-6
t19,2.8439672526816858e-6,3.5280115427707255e-6,2.56168425790234e-6,3.3781679034336926e-6,3.195500626116554e-6,2.921188700977728e-6,3.3092691601147863e-6,2.8762387611628882e-6,2.831188146816457e-6,2.768666318507802e-6
t20,2.8439696954806684e-6,3.5279523880930097e-6,2.561634363919957e-6,3.3781376911109333e-6,3.1955233044136934e-6,2.9215423922381056e-6,3.3096320380212737e-6,2.876260419875132e-6,2.831256943584179e-6,2.768636194366108e-6
t21,2.8439121853571756e-6,3.5278951914448657e-6,2.561535861220614e-6,3.3780786348230095e-6,3.195516602270599e-6,2.9219627185067207e-6,3.3095112662225272e-6,2.8762528764987428e-6,2.831268891343886e-6,2.768514108517751e-6
t22,2.8439847236658238e-6,3.527882381383964e-6,2.5614388460575265e-6,3.378063623679581e-6,3.1956029969441248e-6,2.921834210207535e-6,3.3095769212932026e-6,2.876312810846043e-6,2.8313691534355493e-6,2.7685028938142215e-6
t23,2.844093118451627e-6,3.527899303300479e-6,2.5614540196041375e-6,3.3781141704188403e-6,3.1956855933021226e-6,2.921451156164155e-6,3.309794601972959e-6,2.876438270263989e-6,2.8314754852355724e-6,2.7685338617688918e-6
t24,2.844266343924057e-6,3.527932464016056e-6,2.5614180880209883e-6,3.3781474717029576e-6,3.1957866827721533e-6,2.921427148698546e-6,3.3099729129667323e-6,2.8765760121490544e-6,2.8316339239095216e-6,2.7686047804871837e-6
t25,2.8444006540556664e-6,3.527944259902403e-6,2.5614143295177014e-6,3.378196936073253e-6,3.1958537554538244e-6,2.9215507275688265e-6,3.3101641398227863e-6,2.876664920097766e-6,2.831719308115963e-6,2.7686679204868254e-6
t26,2.8444821462130058e-6,3.5278989156069687e-6,2.561390468950681e-6,3.3781590331437572e-6,3.1958151013150395e-6,2.9226866119531605e-6,3.310314771784236e-6,2.876738557121648e-6,2.8316946389374463e-6,2.7685863021751814e-6
t27,2.844640841248196e-6,3.5279055615684013e-6,2.5613163436096456e-6,3.3781758201981617e-6,3.195882356462209e-6,2.922860538816031e-6,3.3105585552091687e-6,2.8768003100506693e-6,2.8317653987126404e-6,2.768644595116052e-6
t28,2.844711720018393e-6,3.52792839087176e-6,2.5614241074694867e-6,3.3782056135756834e-6,3.1959521387199892e-6,2.9230935706848204e-6,3.31069601555042e-6,2.876803686934326e-6,2.8318236940349307e-6,2.768684314864676e-6
t29,2.8448432144698506e-6,3.5280259894355673e-6,2.561522438241508e-6,3.378301626980542e-6,3.1960886722511645e-6,2.9222377708612107e-6,3.3108771655257157e-6,2.876885278245366e-6,2.831983193383253e-6,2.7688237628172797e-6
t30,2.8447561491210668e-6,3.5281018104713465e-6,2.5616111766771013e-6,3.3784029242596602e-6,3.1962148411574278e-6,2.9217227250485516e-6,3.311029067165681e-6,2.876753706308889e-6,2.8321145752356746e-6,2.768957794192494e-6
t31,2.8446184884980994e-6,3.5280807426875696e-6,2.5616700448219834e-6,3.378361022528592e-6,3.196231764804055e-6,2.9229039906895524e-6,3.3110886862917425e-6,2.8766978023396956e-6,2.8321151637581318e-6,2.7688994160203693e-6
t32,2.8445772911946687e-6,3.5280495540970174e-6,2.5616367574660168e-6,3.3783058256819434e-6,3.1963933717411833e-6,2.924578741634898e-6,3.3112160148160917e-6,2.8766700034251424e-6,2.832162729334676e-6,2.768874348534249e-6
t33,2.8446400662213586e-6,3.5280264220732792e-6,2.561751145549603e-6,3.3782785905247652e-6,3.1966918727825547e-6,2.927790885628251e-6,3.311149539810774e-6,2.8766760875850945e-6,2.8322442127789836e-6,2.7688291217310366e-6
t34,2.844895015677228e-6,3.528131627117934e-6,2.561868959257236e-6,3.3783717839495404e-6,3.1971657987884728e-6,2.9261109683714047e-6,3.311107677028441e-6,2.8767713835186495e-6,2.83249612028137e-6,2.7689879161749334e-6
t35,2.844915867942943e-6,3.528167154222007e-6,2.5619558578688682e-6,3.3784120173823333e-6,3.1974400626910988e-6,2.924588490487783e-6,3.3111691657132234e-6,2.8767608833724893e-6,2.8325395065958495e-6,2.7690405336157634e-6
t36,2.8446703067102987e-6,3.5279605817889087e-6,2.561731639205081e-6,3.3781757391136624e-6,3.197338804648506e-6,2.9277450018146517e-6,3.3109851528120857e-6,2.876498394383867e-6,2.8323907934388716e-6,2.7687830348468747e-6
t37,2.8446054875156507e-6,3.527881423202862e-6,2.5616691685503257e-6,3.378102440445405e-6,3.1972853970124426e-6,2.9281052377427935e-6,3.310930963748483e-6,2.876402298997235e-6,2.8323590110340404e-6,2.768762788617193e-6
t38,2.84460678018496e-6,3.5278737157816655e-6,2.5616594425591692e-6,3.3781225713148054e-6,3.1972280789848508e-6,2.9270439657539913e-6,3.3108147251002197e-6,2.8763983456902018e-6,2.8323832525780005e-6,2.7688105707267632e-6
t39,2.8444976611595606e-6,3.5277964225786136e-6,2.5615665635544573e-6,3.3780426046732477e-6,3.197059417223684e-6,2.9281394956708117e-6,3.310730741464479e-6,2.8763600147946072e-6,2.8323333202602184e-6,2.7687616175202655e-6
t40,2.8445724883057687e-6,3.527871137912198e-6,2.561627505357743e-6,3.378105632747876e-6,3.196998738496759e-6,2.925963929479985e-6,3.3110392991155942e-6,2.8765159375584497e-6,2.8324162211600355e-6,2.7688875279880432e-6
t41,2.8446309142888136e-6,3.527959647387437e-6,2.561695965600986e-6,3.3782193926625993e-6,3.196905302211715e-6,2.923488795591724e-6,3.3115666009630516e-6,2.8766814171359816e-6,2.832470677847586e-6,2.7689965290598277e-6
t42,2.84449404673466e-6,3.5278340729734825e-6,2.5615127214846225e-6,3.3780978067454904e-6,3.1966971707786947e-6,2.9268848117969665e-6,3.3117710371104333e-6,2.8766274008280145e-6,2.8322907352455743e-6,2.768826810205851e-6
t43,2.844564693479109e-6,3.5278422166991077e-6,2.561476276306909e-6,3.3780951329944082e-6,3.1967202456386585e-6,2.927392039709722e-6,3.3116755042654115e-6,2.876646241969381e-6,2.8322841735922463e-6,2.768805366499258e-6
t44,2.844828938769239e-6,3.52799834705096e-6,2.5615490246728316e-6,3.3782701843204586e-6,3.1969609883281994e-6,2.924509798331111e-6,3.3118759307346877e-6,2.87679806795128e-6,2.832460663327928e-6,2.7689657154307755e-6
t45,2.8449619115613773e-6,3.5281093023385182e-6,2.5615623840010843e-6,3.3783903461237215e-6,3.1971380454843513e-6,2.922488033835064e-6,3.3111055406982454e-6,2.87684210967639e-6,2.8326030971789475e-6,2.76903819117712e-6
t46,2.844810310935946e-6,3.5280410455347154e-6,2.5613838149061127e-6,3.378279554194579e-6,3.197047763256264e-6,2.9236615642887328e-6,3.310921410065329e-6,2.8767593077715835e-6,2.8325469270972314e-6,2.7688547831344684e-6
t47,2.8446677433934117e-6,3.5279393649504826e-6,2.561218598776304e-6,3.3781698855621974e-6,3.196952679549279e-6,2.9242537727528722e-6,3.310979405672279e-6,2.8767287810942214e-6,2.832450217785099e-6,2.7687223060642403e-6
t48,2.8448280146703567e-6,3.5280315941025304e-6,2.5612514693553913e-6,3.3782554625427515e-6,3.1970748253381117e-6,2.9218483866510097e-6,3.3110169509443537e-6,2.8769157768285185e-6,2.8325198915020396e-6,2.7688610311860233e-6
t49,2.8448528881308436e-6,3.5280041768994565e-6,2.5611875813298337e-6,3.378187983537352e-6,3.1970792570934585e-6,2.92203764864848e-6,3.311010407383978e-6,2.8769555507137663e-6,2.832410331204463e-6,2.7688161023146544e-6
t50,2.8449780431616693e-6,3.528035075835064e-6,2.5612140462895477e-6,3.378212314135991e-6,3.1971598163220796e-6,2.9204287783630815e-6,3.311081330980387e-6,2.8770531020226915e-6,2.8323765132209604e-6,2.7688782167166894e-6
t51,2.8449255459662015e-6,3.5279191063402923e-6,2.5610657515137927e-6,3.3780337381078848e-6,3.1970739408384785e-6,2.9216028173011965e-6,3.3110097629229667e-6,2.8770299658260044e-6,2.832224779950559e-6,2.7687121385560255e-6
t52,2.8448855787435955e-6,3.5277930714001277e-6,2.5609740100771216e-6,3.3778889019414498e-6,3.197029422577106e-6,2.9231521625286016e-6,3.311092889864119e-6,2.8770083493467116e-6,2.8321099422619892e-6,2.768609977544897e-6
t53,2.844883448405953e-6,3.527767755347982e-6,2.561016650698874e-6,3.3778376392033166e-6,3.1970738100560506e-6,2.9232024214201525e-6,3.3111494459483733e-6,2.876989289386912e-6,2.8320898932475183e-6,2.768625945837935e-6
t54,2.8448161049839853e-6,3.527852834867205e-6,2.5612466967252158e-6,3.3779223900263995e-6,3.19720031721023e-6,2.922062788222089e-6,3.311238142572211e-6,2.876887078438784e-6,2.8321287672791683e-6,2.7687659168059265e-6
t55,2.8448493894069428e-6,3.5279082652611626e-6,2.561432154412679e-6,3.3779359458283298e-6,3.197289860155245e-6,2.921426274489768e-6,3.311381209881263e-6,2.8768992140495915e-6,2.832121227505145e-6,2.7688486657032935e-6
t56,2.8446865926789313e-6,3.5278362822607003e-6,2.561379750620206e-6,3.3777588257355136e-6,3.1972905673243044e-6,2.9233875807213295e-6,3.3114173363616792e-6,2.8767842442513686e-6,2.831960407635158e-6,2.7686795953523865e-6
t57,2.8448583880280807e-6,3.527910352938134e-6,2.5615668923244263e-6,3.3777676377387172e-6,3.1975969036920352e-6,2.923490323686627e-6,3.3115448273144322e-6,2.876911822684995e-6,2.8320431500828044e-6,2.768735115745699e-6
t58,2.8449407152553475e-6,3.5279163823832427e-6,2.561646796717486e-6,3.377722146671963e-6,3.197855682550438e-6,2.923715460354599e-6,3.311521044739841e-6,2.8770048356829356e-6,2.832100328778036e-6,2.768727518157877e-6
t59,2.844826239136686e-6,3.527803425915853e-6,2.561599289772066e-6,3.3775442139722935e-6,3.1978976829695615e-6,2.9253615332460716e-6,3.3113413375451405e-6,2.8769920836653528e-6,2.831998578695387e-6,2.7685889839244475e-6
t60,2.8445707404633914e-6,3.527542237706591e-6,2.561353769150559e-6,3.3772390269465538e-6,3.1976953712875534e-6,2.9295527553634463e-6,3.3111725492553457e-6,2.8767958765535293e-6,2.8317502067538396e-6,2.768316796106404e-6
t61,2.84453084135505e-6,3.5275118771958017e-6,2.5613170384666805e-6,3.3771486134259317e-6,3.197613368209488e-6,2.9281721570133864e-6,3.311355876429161e-6,2.8768374468426803e-6,2.8316538684731453e-6,2.7682503322560077e-6
t62,2.8448334243513895e-6,3.527696899581782e-6,2.5615163041764596e-6,3.377337569999554e-6,3.1977884548637474e-6,2.9221453728234924e-6,3.3116499515349956e-6,2.877109187927128e-6,2.8318022259740062e-6,2.7685089551450237e-6
t63,2.8449330285843066e-6,3.527731074041973e-6,2.561571477201117e-6,3.377379586792427e-6,3.1977693256060857e-6,2.9207584398452726e-6,3.311826004017781e-6,2.8772134321982012e-6,2.8317882769754728e-6,2.7685824709156085e-6
t64,2.844692134503045e-6,3.52751597152312e-6,2.561271809824217e-6,3.3771244638480275e-6,3.197424743432033e-6,2.925201123150454e-6,3.3118448903904875e-6,2.877087770020611e-6,2.8314492267575055e-6,2.7683162557175322e-6
t65,2.844614506028157e-6,3.5274559897530208e-6,2.5612312213880794e-6,3.3770948579751963e-6,3.1972045692743574e-6,2.925924357740317e-6,3.3120130633177566e-6,2.8771295985927926e-6,2.8312973954051014e-6,2.7682958870004848e-6
t66,2.844531758060775e-6,3.527430149645778e-6,2.5611513416029703e-6,3.3770750563538806e-6,3.197046333004645e-6,2.9259615558971383e-6,3.311890940862699e-6,2.8771362032570682e-6,2.8312081088124027e-6,2.768233671870577e-6
t67,2.8446623153798467e-6,3.5275067647381097e-6,2.5611964046220773e-6,3.3771876514933084e-6,3.1971206389181333e-6,2.923990309219153e-6,3.311944850805559e-6,2.877229935008364e-6,2.8313249406341847e-6,2.768358960056534e-6
t68,2.8446986956309744e-6,3.5274932059434506e-6,2.5611217949867993e-6,3.3771740036789565e-6,3.197132572278112e-6,2.924016284037696e-6,3.312123397032586e-6,2.8772907046527436e-6,2.831335380134924e-6,2.7683200329846145e-6
t69,2.8448589003327934e-6,3.527575041247945e-6,2.561176392849752e-6,3.3772695746800745e-6,3.1972374270836013e-6,2.922424435783e-6,3.3119660323537106e-6,2.8773891333193535e-6,2.831418058910976e-6,2.7684064812600736e-6
t70,2.8449003869315033e-6,3.5275880250722896e-6,2.5611117249458225e-6,3.377301792953218e-6,3.19726047477151e-6,2.9216197678563227e-6,3.3115577254882434e-6,2.8773894838789185e-6,2.8313925613548112e-6,2.7683843888585684e-6
t71,2.8447997921042074e-6,3.5275150108022975e-6,2.560917186618206e-6,3.3772266086272626e-6,3.1971472390601302e-6,2.920957532048291e-6,3.3113889588622958e-6,2.8773143538129405e-6,2.8312736063267926e-6,2.7682635046761745e-6
t72,2.8448149858081193e-6,3.5274775548117902e-6,2.5609079787871277e-6,3.377200687450719e-6,3.1971397653982863e-6,2.9206528265137327e-6,3.3112052999248223e-6,2.8772809272151315e-6,2.8312399044013738e-6,2.7682294682082115e-6
t73,2.8448125333963834e-6,3.527434808270184e-6,2.560853366719276e-6,3.3771095344365014e-6,3.1971362319797013e-6,2.920834096561981e-6,3.3111488249841308e-6,2.87727367874764e-6,2.83117805528715e-6,2.768163343423039e-6
t74,2.8448656182148707e-6,3.5274276910329166e-6,2.5608372887636797e-6,3.3770448146544763e-6,3.1971745856060983e-6,2.9205124419870402e-6,3.3110986183752646e-6,2.8773266101859912e-6,2.8311333238790984e-6,2.7681351959159396e-6
t75,2.8450173009236144e-6,3.5274430234752145e-6,2.5608724625997474e-6,3.3770294864297863e-6,3.197226433960965e-6,2.9198311010622904e-6,3.3110540171533565e-6,2.8774571611629335e-6,2.8311089380260483e-6,2.768151119854101e-6
t76,2.8449278342042582e-6,3.5274073295145396e-6,2.560821201758857e-6,3.3769488199925727e-6,3.197187702119641e-6,2.920348798822512e-6,3.310912507011817e-6,2.8773982403578877e-6,2.8310024974279474e-6,2.768053709829129e-6
t77,2.8448945389990287e-6,3.5274787683868355e-6,2.560933489629435e-6,3.3769977371831376e-6,3.197268057535796e-6,2.91988910538588e-6,3.310900876721825e-6,2.8773670443795585e-6,2.831018802660585e-6,2.768112743932319e-6
t78,2.844871783985185e-6,3.5275326734469123e-6,2.5610828808740203e-6,3.377030429480536e-6,3.19729626330014e-6,2.9203347755213385e-6,3.310850192463057e-6,2.877409095584756e-6,2.830993998190728e-6,2.768125699328691e-6
t79,2.8448639318505975e-6,3.5276043230646053e-6,2.561192459762136e-6,3.377054477996025e-6,3.197341437989194e-6,2.9207404834588655e-6,3.310850864825862e-6,2.8774553825318627e-6,2.830980064106517e-6,2.7681366916666624e-6
t80,2.844969347766066e-6,3.5277275719635155e-6,2.561362070594803e-6,3.377120648828829e-6,3.197549077503823e-6,2.919665658078424e-6,3.3110519218285286e-6,2.8775522226091487e-6,2.8310768418720615e-6,2.768202610235128e-6
t81,2.845022568176983e-6,3.5277636555130092e-6,2.561440114228188e-6,3.3770801666982127e-6,3.197747141739256e-6,2.9212971234895267e-6,3.3112794036402475e-6,2.8775873688413194e-6,2.8311212889405776e-6,2.7681383768663793e-6
t82,2.845117531150046e-6,3.5278085436726895e-6,2.5615304107843567e-6,3.377093315202101e-6,3.1980119294550724e-6,2.9210481892726488e-6,3.3113425854905936e-6,2.8776421948298057e-6,2.8312364714353927e-6,2.7681548218251917e-6
t83,2.845025622886352e-6,3.527793247204517e-6,2.561484196248403e-6,3.3770049646844613e-6,3.1980837465892224e-6,2.921174353846227e-6,3.311574128983075e-6,2.8776643669187026e-6,2.8312253726667414e-6,2.768064877077988e-6
t84,2.8450777316274057e-6,3.5278202770287382e-6,2.5614966168024625e-6,3.3770147841061932e-6,3.198132209740125e-6,2.9200680243682483e-6,3.3117366504940376e-6,2.877690340837774e-6,2.831300978314036e-6,2.7680908560618733e-6
t85,2.8451283939087563e-6,3.527853968156472e-6,2.5614701853755614e-6,3.3770468664122996e-6,3.1981382726777266e-6,2.9188388306230033e-6,3.311786488537949e-6,2.8777410276808657e-6,2.8313324388009125e-6,2.7681087955056952e-6
t86,2.8450567893016377e-6,3.5278271335688326e-6,2.5613088492430618e-6,3.3770000820185637e-6,3.1980216871560283e-6,2.918920711441201e-6,3.31176286920912e-6,2.87772005314097e-6,2.831267829937122e-6,2.768007735555868e-6
t87,2.8450860234787027e-6,3.5278568142691633e-6,2.5612798260354964e-6,3.377062245589025e-6,3.1979908052867348e-6,2.9183314667587625e-6,3.3118714463785314e-6,2.87775564559027e-6,2.8312896629086066e-6,2.768026210486253e-6
t88,2.8451243063190993e-6,3.5279534203111838e-6,2.5613010174254538e-6,3.377168428474965e-6,3.1979328085253602e-6,2.9171405294936368e-6,3.3118798279861727e-6,2.877838816949945e-6,2.8313323140600364e-6,2.7680760462657332e-6
t89,2.845134465453659e-6,3.5280518803367025e-6,2.5613766504836003e-6,3.3772990909044386e-6,3.197832845856086e-6,2.9159747932643213e-6,3.311879887846435e-6,2.877938731872611e-6,2.8314035064663843e-6,2.768145320604927e-6
t90,2.8451450600231825e-6,3.5281208607977856e-6,2.561415552879281e-6,3.377398931772575e-6,3.1977340672704707e-6,2.9153079159172777e-6,3.3116044241331156e-6,2.877969689937802e-6,2.8314878525115464e-6,2.7681958408981067e-6
t91,2.8449912612953255e-6,3.528051702346038e-6,2.5612476446726934e-6,3.3773541965053466e-6,3.1975339528769737e-6,2.916244673813513e-6,3.311422530924895e-6,2.877918903823575e-6,2.8314445156499008e-6,2.7680936088190787e-6
t92,2.844998122416346e-6,3.5280326397692464e-6,2.5611947225359858e-6,3.3773849247343704e-6,3.1974857266607547e-6,2.915948064264824e-6,3.3116250066105033e-6,2.87793094707975e-6,2.8315131502250257e-6,2.7681034403290706e-6
t93,2.8450410653331678e-6,3.5280686425642117e-6,2.561181860592574e-6,3.3774471534142113e-6,3.197478621295475e-6,2.915144777984489e-6,3.311368285688378e-6,2.87795519770946e-6,2.831612925522847e-6,2.7681434894906916e-6
t94,2.8450854590478857e-6,3.5280979099921637e-6,2.5611466276618794e-6,3.377492571987397e-6,3.1974443707061073e-6,2.9145353308610368e-6,3.3110226480621605e-6,2.8779462383234288e-6,2.8317453975712e-6,2.768202777933417e-6
t95,2.84502119834576e-6,3.528045073626451e-6,2.5610211077248253e-6,3.3775048318918953e-6,3.1972992077893865e-6,2.9140245675196846e-6,3.310790848521432e-6,2.877880091620863e-6,2.8317766800112188e-6,2.7682153852906376e-6
t96,2.8449588962227174e-6,3.5279696871080566e-6,2.5609242215783016e-6,3.3774847066947073e-6,3.1971429843094206e-6,2.9149493153729495e-6,3.3106000583950393e-6,2.8777559890651437e-6,2.8317593426235728e-6,2.7681707206679233e-6
t97,2.845030242719332e-6,3.5279957062144796e-6,2.560932123226976e-6,3.3775834531383265e-6,3.1971428954160267e-6,2.914579351371178e-6,3.3105896174951298e-6,2.8777141656535325e-6,2.831788392764379e-6,2.768228813691527e-6
t98,2.8451884092351203e-6,3.528051563843698e-6,2.560961992363464e-6,3.3776826264711025e-6,3.1971848901869526e-6,2.9139169008413905e-6,3.3105816738515807e-6,2.8778064588377843e-6,2.8318298834504638e-6,2.768295794853405e-6
t99,2.8451907677982904e-6,3.528099201490833e-6,2.5609862220910276e-6,3.377758032987246e-6,3.197204688222256e-6,2.9136614703684305e-6,3.3104965318263794e-6,2.8777675807676566e-6,2.8318174397400213e-6,2.7683352643330765e-6
t100,2.845216308708084e-6,3.528129134051355e-6,2.561020400151597e-6,3.37782867882477e-6,3.197191086462246e-6,2.9136641559141512e-6,3.310469405947313e-6,2.8777748605962024e-6,2.831783667986308e-6,2.768373437622592e-6
t101,2.845059510718453e-6,3.5281125498801475e-6,2.5609445885700132e-6,3.3778209621910895e-6,3.1970737334442215e-6,2.9150592385173355e-6,3.3102990675377715e-6,2.877628528886144e-6,2.831664208310778e-6,2.7683011631475916e-6
t102,2.845059336422535e-6,3.5281728499274706e-6,2.5610741606372917e-6,3.3779522622342533e-6,3.1971021427517923e-6,2.915288472809474e-6,3.3102564620035733e-6,2.87756176435302e-6,2.831676783547219e-6,2.768392664195671e-6
t103,2.845075073966486e-6,3.5282952307602235e-6,2.5611801148737295e-6,3.3781051523751733e-6,3.1971798451961806e-6,2.9148743654823542e-6,3.3102740114862665e-6,2.877541842514581e-6,2.831683921547586e-6,2.7685063710259816e-6
t104,2.8449862001779813e-6,3.5284344657948277e-6,2.5613995193777727e-6,3.3782548989964097e-6,3.197339508931026e-6,2.9147083753212027e-6,3.3102552961372747e-6,2.877406714553597e-6,2.8317263400931145e-6,2.768652528068552e-6
t105,2.8451215468416057e-6,3.52854699697057e-6,2.5615588735362366e-6,3.3784037232846918e-6,3.197552229673016e-6,2.9150080211827586e-6,3.310205234505765e-6,2.8775121699301535e-6,2.831812376328157e-6,2.7687987931421345e-6
t106,2.8450354100049752e-6,3.528521236836791e-6,2.5615384092400384e-6,3.3783623239170677e-6,3.1975787344164804e-6,2.916540738898253e-6,3.3100331868866406e-6,2.8774520031411475e-6,2.8317148325563032e-6,2.7687437097426153e-6
t107,2.845058039792228e-6,3.528564850685555e-6,2.561720490548189e-6,3.3784144828775824e-6,3.197621324628948e-6,2.916724981960295e-6,3.309970498339481e-6,2.8774530594045853e-6,2.8316553238406084e-6,2.76879162840062e-6
t108,2.8450910786900923e-6,3.5286439888657247e-6,2.561705459755684e-6,3.3784513313680465e-6,3.1976747208330625e-6,2.916037262480917e-6,3.309980848695808e-6,2.8775514054430706e-6,2.831565496555865e-6,2.768820777485045e-6
t109,2.845108019306617e-6,3.528678006898711e-6,2.5617097544848145e-6,3.3784884443498855e-6,3.1977186551187264e-6,2.9154978518906062e-6,3.310016319997466e-6,2.877579337447726e-6,2.831494310944344e-6,2.7688333244493703e-6
t110,2.8451160218740013e-6,3.5286929400562718e-6,2.561747018569687e-6,3.3785235217315553e-6,3.1977501217331086e-6,2.91533757434235e-6,3.3099501489579334e-6,2.8775797928978407e-6,2.8314761550642745e-6,2.7688415313781507e-6
t111,2.8449798140679347e-6,3.5286501767037805e-6,2.5616598572322123e-6,3.378470638238018e-6,3.197649069632506e-6,2.9167103471210286e-6,3.309880611389121e-6,2.8775102760376646e-6,2.8313877086474724e-6,2.768721414034366e-6
t112,2.8449776167875848e-6,3.528659341955767e-6,2.561773337221417e-6,3.378475714542877e-6,3.197608423209381e-6,2.91696306130856e-6,3.3100049666443923e-6,2.87751761400637e-6,2.831415205172972e-6,2.768736173700351e-6
t113,2.8449757001866126e-6,3.5286947043812055e-6,2.5617739643416327e-6,3.378560722263604e-6,3.197523612830333e-6,2.9163280439167883e-6,3.31024032230503e-6,2.8775165336042154e-6,2.8314527447256557e-6,2.7688088730463835e-6
t114,2.8449636733670415e-6,3.5287027196344705e-6,2.56180883289897e-6,3.378588196327958e-6,3.1973938627615386e-6,2.916364107008489e-6,3.3107445824617444e-6,2.877477855301946e-6,2.8315072052395465e-6,2.768841852204395e-6
t115,2.844954199086263e-6,3.5286759171357963e-6,2.5617743440749386e-6,3.378584595320254e-6,3.1972850353141615e-6,2.916549873799487e-6,3.3107462934383493e-6,2.877413799480001e-6,2.8316059537193944e-6,2.7688408182926483e-6
