,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions
t15,2.9457961037787123e-6,3.6345163253282375e-6,2.634619533909364e-6,3.4649327386522937e-6,3.2929875316073483e-6,3.027866297625156e-6,3.400367925215997e-6,2.9774964125496875e-6,2.9483796713439857e-6,2.8812781842058518e-6
t16,2.9454910385404645e-6,3.6343539217319994e-6,2.6344349192733044e-6,3.4647958206873206e-6,3.2924708774184135e-6,3.0297643221547078e-6,3.4010798390258313e-6,2.977390646918384e-6,2.9481119355866304e-6,2.8810696090108492e-6
t17,2.945377045189724e-6,3.634256009478166e-6,2.634389137447523e-6,3.4647406676427153e-6,3.2921448311575916e-6,3.030774807543406e-6,3.402113665012792e-6,2.977337906495248e-6,2.94803602983612e-6,2.8810782202264555e-6
t18,2.9453494732839684e-6,3.634215810259592e-6,2.6344170357135645e-6,3.4646876143147827e-6,3.291961126801945e-6,3.0325666087986246e-6,3.4032470706513782e-6,2.9773757229545438e-6,2.948039615910819e-6,2.881056545153605e-6
t19,2.945352117895061e-6,3.6341728395087205e-6,2.63438176721354e-6,3.4646422974356446e-6,3.2919261740516454e-6,3.0342800398577306e-6,3.4033879639913474e-6,2.977381065268492e-6,2.9481276853544186e-6,2.881026749833442e-6
t20,2.945360193967036e-6,3.6340946339307757e-6,2.634309186282336e-6,3.464593612495842e-6,3.2919640479164898e-6,3.0347576554350784e-6,3.4039025328004483e-6,2.9774081781591968e-6,2.948223295707807e-6,2.8809856031184275e-6
t21,2.945278358932393e-6,3.6340334333363063e-6,2.6341645735902314e-6,3.4645164616799243e-6,3.291942489110315e-6,3.0353341761013596e-6,3.4036825936842976e-6,2.977400557052344e-6,2.9482284212124906e-6,2.880806062368915e-6
t22,2.945380089752305e-6,3.6340466207206052e-6,2.6340307833605998e-6,3.464513167631997e-6,3.2920636485844685e-6,3.035123608201411e-6,3.4037336979393742e-6,2.9774927194638533e-6,2.948367558693111e-6,2.880792261496854e-6
t23,2.9455233766052475e-6,3.63410534929419e-6,2.634076441704802e-6,3.464615059170691e-6,3.292178554474293e-6,3.0345492644921273e-6,3.404013071339979e-6,2.977679066342744e-6,2.9485102378972e-6,2.8808372502981656e-6
t24,2.9457653506847903e-6,3.634184166920276e-6,2.634041637153376e-6,3.464676249151937e-6,3.292327692779913e-6,3.0344838415569534e-6,3.4042444447046804e-6,2.977879972780175e-6,2.9487404583098906e-6,2.8809371159430283e-6
t25,2.9459547382813303e-6,3.63423093774665e-6,2.634056095391466e-6,3.464759448325034e-6,3.2924291791064078e-6,3.0346175630232917e-6,3.4044953481359346e-6,2.978000642941176e-6,2.9488677077388106e-6,2.8810263174625673e-6
t26,2.9460646854261365e-6,3.6341917310394184e-6,2.6340313866195985e-6,3.464711737004727e-6,3.2923638984078126e-6,3.036197035425015e-6,3.4046903395196738e-6,2.97812089076921e-6,2.9488296241417454e-6,2.8808998388847283e-6
t27,2.946291362089484e-6,3.6342218969223194e-6,2.6339149313249696e-6,3.4647368248586155e-6,3.2924552421164927e-6,3.0363986497969266e-6,3.4050317697648665e-6,2.9782273994071053e-6,2.9489342931138535e-6,2.8809832447242867e-6
t28,2.946391400851715e-6,3.6342636128604235e-6,2.634079765415087e-6,3.4647791157773535e-6,3.2925363811842034e-6,3.0366957691422383e-6,3.405225420183912e-6,2.9782232168118007e-6,2.9490166615132162e-6,2.8810366990027006e-6
t29,2.9465823819712366e-6,3.6344129801304964e-6,2.6342289021148764e-6,3.464922207062036e-6,3.2927184166487533e-6,3.0354420677076113e-6,3.4054898866700833e-6,2.978347097045839e-6,2.949242820722171e-6,2.8812371556697988e-6
t30,2.946463414611527e-6,3.6345278273424384e-6,2.6343636262842788e-6,3.4650813960039878e-6,3.292883230070116e-6,3.0346736557289546e-6,3.4057078467340342e-6,2.9781625159491387e-6,2.9494235971020938e-6,2.881431042897231e-6
t31,2.946265619275432e-6,3.6344928567410217e-6,2.634461578671826e-6,3.4650348130573787e-6,3.2928643694859768e-6,3.036330396958421e-6,3.4057823822874075e-6,2.9780817538571513e-6,2.949405757849983e-6,2.8813427597243894e-6
t32,2.946206493729004e-6,3.6344268895401973e-6,2.6344151364660176e-6,3.4649635150279645e-6,3.2930311937703545e-6,3.0386982569767648e-6,3.405957863654284e-6,2.97803811637722e-6,2.9494613252991937e-6,2.8813082311265956e-6
t33,2.9462984171749527e-6,3.6343615272083186e-6,2.6345856875519724e-6,3.464926328310298e-6,3.2933533334336153e-6,3.0433135883827724e-6,3.405838901678537e-6,2.978044507808555e-6,2.9495673626574573e-6,2.88124144054632e-6
t34,2.9466774880221526e-6,3.634508366050883e-6,2.6347584259951214e-6,3.4650605588645288e-6,3.293939274151171e-6,3.040881576098033e-6,3.405764776418561e-6,2.9781982702017463e-6,2.9499315326382096e-6,2.8814672765948447e-6
t35,2.9467078577710936e-6,3.634577868746297e-6,2.6348889713820117e-6,3.4651210279376335e-6,3.2942580593899735e-6,3.0386803761584936e-6,3.405843205056339e-6,2.9781997738640207e-6,2.9499864786071172e-6,2.8815424988765275e-6
t36,2.946351975706845e-6,3.634290572081592e-6,2.634546297225272e-6,3.4647782793495234e-6,3.2940615326304332e-6,3.043223734597894e-6,3.405557424609294e-6,2.977828325301028e-6,2.949756239111905e-6,2.881166913473526e-6
t37,2.9462577193491865e-6,3.6341972991889276e-6,2.634450139424195e-6,3.464688988762423e-6,3.2939870650427833e-6,3.043728803497291e-6,3.4054742215001275e-6,2.9776924717702005e-6,2.9497074854064346e-6,2.8811435507622043e-6
t38,2.946259205952846e-6,3.6342050258896173e-6,2.6344351046339834e-6,3.464749518071324e-6,3.293944752349065e-6,3.0421789285208012e-6,3.4053036022791308e-6,2.9776882980751462e-6,2.949739702130079e-6,2.881216461421512e-6
t39,2.9460978836716786e-6,3.63410530574294e-6,2.6342982282282905e-6,3.4646585184928158e-6,3.293752552921398e-6,3.043741758193786e-6,3.40517955431449e-6,2.977620042581166e-6,2.949662038964709e-6,2.8811486583869843e-6
t40,2.9462101655728706e-6,3.6342460447593045e-6,2.6344051108078207e-6,3.4647708595494657e-6,3.2937321989267333e-6,3.0405707663611166e-6,3.405645558861116e-6,2.977838896699823e-6,2.9497862074090997e-6,2.8813343936904885e-6
t41,2.9462976120605665e-6,3.63441178834934e-6,2.6345254993519953e-6,3.4649528784697156e-6,3.2936533450022336e-6,3.0370029510009776e-6,3.406436992508861e-6,2.9780793479616306e-6,2.9498674424677873e-6,2.8814881313516628e-6
t42,2.9460829079190972e-6,3.6342339070001653e-6,2.6342577612617204e-6,3.4647760169459877e-6,3.2933870252526817e-6,3.0418659843307387e-6,3.4067287609911413e-6,2.977990951236888e-6,2.9496064802603706e-6,2.881242458643893e-6
t43,2.946179477674395e-6,3.6342463781798176e-6,2.634211713413169e-6,3.4647575021759656e-6,3.293425819260145e-6,3.0425964927359012e-6,3.4065770484459767e-6,2.978018992383919e-6,2.949608419627831e-6,2.8812103833205106e-6
t44,2.946567634142088e-6,3.634480961675157e-6,2.634332054341535e-6,3.4650013824965095e-6,3.2937713914358084e-6,3.0384241575865808e-6,3.406868992554849e-6,2.9782511587265095e-6,2.949878232080002e-6,2.8814418232740014e-6
t45,2.946764082409966e-6,3.6346437586022697e-6,2.6343585426538043e-6,3.465163307827133e-6,3.2940227442466565e-6,3.0355218958852493e-6,3.405725946911877e-6,2.978327120476252e-6,2.9500884908766227e-6,2.881545945318682e-6
t46,2.9465447695234415e-6,3.6345385332357166e-6,2.6340989989288198e-6,3.464999716775769e-6,3.2938806386414866e-6,3.0371965131829014e-6,3.405448093261586e-6,2.9782066720013538e-6,2.949998388632488e-6,2.8812787816260677e-6
t47,2.9463350312756412e-6,3.634381154088278e-6,2.6338589211484737e-6,3.4648495980426693e-6,3.2937419828958377e-6,3.038056298834529e-6,3.4055411631571324e-6,2.978154520461604e-6,2.9498507724925675e-6,2.88108934237677e-6
t48,2.9465697206311435e-6,3.6345152907451805e-6,2.6339129360557265e-6,3.464992356541795e-6,3.2939201812054827e-6,3.0346339083079857e-6,3.4056131391235728e-6,2.9784228460003784e-6,2.9499619088784448e-6,2.881292387924351e-6
t49,2.946597529027038e-6,3.634473568202901e-6,2.6338223754527904e-6,3.4649132622128836e-6,3.293922405481132e-6,3.0349065893506666e-6,3.4056082992906693e-6,2.978478241762052e-6,2.949816868732249e-6,2.8812274698984356e-6
t50,2.9467750830329418e-6,3.634537738620217e-6,2.6338748060294604e-6,3.4649791865354904e-6,3.294033835286298e-6,3.03259030596555e-6,3.405714991701193e-6,2.9786295581563996e-6,2.949784147241649e-6,2.8813235616244213e-6
t51,2.946695317502412e-6,3.6343915668447222e-6,2.6336616141002004e-6,3.464744847404635e-6,3.293886048422246e-6,3.0342404781102945e-6,3.4056047693534765e-6,2.978605723872382e-6,2.949569160895315e-6,2.88108557758167e-6
t52,2.9466354495732813e-6,3.634230018651525e-6,2.6335305508698185e-6,3.4645662580517538e-6,3.293793124557266e-6,3.0364291415184494e-6,3.4057218792268423e-6,2.978575558887567e-6,2.949406397771732e-6,2.880945444394457e-6
t53,2.9466289273163256e-6,3.6342113676040947e-6,2.6335925822834325e-6,3.464520559559966e-6,3.293833004897412e-6,3.0364948007639782e-6,3.405806540683537e-6,2.978546816552881e-6,2.9493829294924733e-6,2.880974091874233e-6
t54,2.9465308340527523e-6,3.6343470667257695e-6,2.6339290305520194e-6,3.4646691186591496e-6,3.293992867387979e-6,3.0348682564833737e-6,3.4059401825382913e-6,2.9784008116571995e-6,2.9494465273772875e-6,2.8811810778715905e-6
t55,2.9465782804639215e-6,3.634422699681719e-6,2.6341974011800245e-6,3.4647163297805378e-6,3.2940925865725303e-6,3.033960087397615e-6,3.406155350459296e-6,2.9784144384843023e-6,2.9494435344167527e-6,2.8813056617940336e-6
t56,2.9463433407287267e-6,3.6342881436352162e-6,2.6341067627455157e-6,3.464491534020828e-6,3.2940282715903776e-6,3.03676125858834e-6,3.4062022823800435e-6,2.9782429937467202e-6,2.9492105917986255e-6,2.881058671327386e-6
t57,2.946599642286454e-6,3.6343687935835715e-6,2.634382056893821e-6,3.464543755954247e-6,3.294379421408677e-6,3.0369080695045793e-6,3.406383657100677e-6,2.978423315092231e-6,2.9493412273648404e-6,2.8811466007626412e-6
t58,2.9467154197314746e-6,3.6343627327202713e-6,2.6344931525837633e-6,3.464515308957453e-6,3.294667865867314e-6,3.0372464499230454e-6,3.4063332915518505e-6,2.9785495283377544e-6,2.9494279554999984e-6,2.8811416921904497e-6
t59,2.946543591987044e-6,3.6341974923575e-6,2.6344114295532434e-6,3.4642817442637587e-6,3.294669687333651e-6,3.039638164380284e-6,3.406042589172495e-6,2.9785162229265864e-6,2.9492759103739845e-6,2.880948409587373e-6
t60,2.946159645227135e-6,3.6338218552355853e-6,2.634032526807993e-6,3.463869330336991e-6,3.294356414790409e-6,3.0456904514764523e-6,3.4057759302713294e-6,2.9782105285726093e-6,2.9489134428833873e-6,2.8805655264085584e-6
t61,2.946097019783525e-6,3.633809313233638e-6,2.6339821345892007e-6,3.463779140991459e-6,3.2942459060804317e-6,3.043728974539203e-6,3.4060516867312077e-6,2.9782711435408517e-6,2.948782230519751e-6,2.8804709635876943e-6
t62,2.946547402786969e-6,3.634119907642439e-6,2.6342965669190832e-6,3.464089378874108e-6,3.2945379002804588e-6,3.0350487680009246e-6,3.4065065576434624e-6,2.9786722651909293e-6,2.9490226295813986e-6,2.8808500117940212e-6
t63,2.9466879528312464e-6,3.6341942314858367e-6,2.6343881926299597e-6,3.464167223736656e-6,3.29455127790514e-6,3.033073190415686e-6,3.406784680023176e-6,2.9788161811364336e-6,2.9490201905588713e-6,2.880959495973266e-6
t64,2.9463245986388015e-6,3.6338877378723753e-6,2.63393169770621e-6,3.4637913177822454e-6,3.294092759707917e-6,3.039446704828657e-6,3.4068158702559737e-6,2.978608777394454e-6,2.9485346586971093e-6,2.8805759974788354e-6
t65,2.9462050990342437e-6,3.6338209303061416e-6,2.6338724304287575e-6,3.4637447002679457e-6,3.2938311209428793e-6,3.0405000673383256e-6,3.4070760056978544e-6,2.97865357083245e-6,2.9483245442063947e-6,2.8805493490039116e-6
t66,2.946085316271363e-6,3.633798127098829e-6,2.6337563428614117e-6,3.4637104175439747e-6,3.2936447602810572e-6,3.040569947831466e-6,3.4069031052964235e-6,2.9786574635850896e-6,2.9481972500439665e-6,2.880452402650848e-6
t67,2.9462822985409297e-6,3.6339213575283e-6,2.6338334979210886e-6,3.463867979591534e-6,3.2937769779528963e-6,3.0377565123056702e-6,3.406988665004057e-6,2.97878674045814e-6,2.9483783105979514e-6,2.8806359777588983e-6
t68,2.946331661491864e-6,3.6339021171870253e-6,2.6337275072119325e-6,3.4638381430288387e-6,3.2938008317917385e-6,3.0378185148116405e-6,3.407251170524561e-6,2.9788765022902207e-6,2.9483986766098373e-6,2.8805785098525893e-6
t69,2.9465608167495268e-6,3.63403093135441e-6,2.6338146753135446e-6,3.4639722025228615e-6,3.293958595124666e-6,3.035567101513945e-6,3.4070152508960006e-6,2.979009685682298e-6,2.94852720670374e-6,2.8807059350249085e-6
t70,2.9466140151257526e-6,3.634063804122564e-6,2.6337168549593874e-6,3.464014271221288e-6,3.293998570661233e-6,3.034449964435184e-6,3.406406459954555e-6,2.979020389163528e-6,2.948496152968113e-6,2.8806784348934213e-6
t71,2.946465244971818e-6,3.633972878397957e-6,2.633423069122294e-6,3.4639038651393606e-6,3.2938368476130266e-6,3.0335352106214324e-6,3.406149581766238e-6,2.9789224583884242e-6,2.948318195060453e-6,2.8805041388690738e-6
t72,2.9464845736213075e-6,3.6339274942371697e-6,2.633409696692421e-6,3.4638773831163677e-6,3.2938282718040794e-6,3.0331254513061972e-6,3.4058780584883455e-6,2.97887801052399e-6,2.948274330533081e-6,2.8804642047942653e-6
t73,2.946477801402431e-6,3.6338683388545675e-6,2.633328120368492e-6,3.4637650128898974e-6,3.293816859890324e-6,3.03340238998259e-6,3.4057937618136003e-6,2.9788670777980747e-6,2.9481878726678038e-6,2.880377233548749e-6
t74,2.946551097656779e-6,3.6338628104082623e-6,2.633304155042234e-6,3.463692520994695e-6,3.2938608463534944e-6,3.0329601760552096e-6,3.405720202925067e-6,2.978940458940361e-6,2.9481288453473696e-6,2.8803438896299397e-6
t75,2.9467656801380896e-6,3.6338896230678535e-6,2.6333581317300127e-6,3.4636923278468434e-6,3.293923562538444e-6,3.032005510089244e-6,3.4056571797863202e-6,2.9791245428318417e-6,2.9481031773815864e-6,2.8803747557371232e-6
t76,2.9466340474121076e-6,3.633830229907299e-6,2.633276733739529e-6,3.4635863218759083e-6,3.2938408858197328e-6,3.0327747875328287e-6,3.4054503537586176e-6,2.9790385935682646e-6,2.9479475156217436e-6,2.880232030054293e-6
t77,2.946588504547816e-6,3.633916756726435e-6,2.6334405410430357e-6,3.463660306856232e-6,3.293930735332577e-6,3.0321486296064106e-6,3.4054364780753855e-6,2.9789890034213144e-6,2.9479782642185886e-6,2.880324270967623e-6
t78,2.9465507244588456e-6,3.633959197117115e-6,2.633656847138243e-6,3.463708564373147e-6,3.293946968726823e-6,3.032830909570426e-6,3.4053692520301047e-6,2.9790347131838182e-6,2.947943949863597e-6,2.880346776301542e-6
t79,2.946533501457278e-6,3.6340197294333354e-6,2.6338115259786257e-6,3.463745150864213e-6,3.2939808997852262e-6,3.0334520944551175e-6,3.4053802065853667e-6,2.979085565448361e-6,2.947922739875949e-6,2.8803671494333566e-6
t80,2.9466871209434956e-6,3.634156167324667e-6,2.6340659523562532e-6,3.4638495225358894e-6,3.2942268213586256e-6,3.0319533164185304e-6,3.4056898939905584e-6,2.9792252567347633e-6,2.948064518347974e-6,2.880468151263778e-6
t81,2.9467658439100655e-6,3.6341645513904887e-6,2.634182424266852e-6,3.4638051776888904e-6,3.2944137626437543e-6,3.034308383212404e-6,3.4060282898579534e-6,2.979271915513781e-6,2.9481233854536253e-6,2.880375325918425e-6
t82,2.946904385657239e-6,3.6342025173740523e-6,2.634317663609367e-6,3.463839695744445e-6,3.294716027882394e-6,3.0339718041273085e-6,3.406126078961359e-6,2.9793499211667077e-6,2.94829067354617e-6,2.8804066752528937e-6
t83,2.9467684072897367e-6,3.6341606348269845e-6,2.63424979732781e-6,3.4637198895706012e-6,3.294777442209925e-6,3.034171899080094e-6,3.406472064228105e-6,2.979379628755502e-6,2.9482645729737406e-6,2.8802808327254114e-6
t84,2.946840980093565e-6,3.634194319024259e-6,2.634272501238569e-6,3.4637436182242744e-6,3.294841036215855e-6,3.0326113159811395e-6,3.4067194699653763e-6,2.9794050237668815e-6,2.9483731875076512e-6,2.880324183492933e-6
t85,2.9469081305371775e-6,3.634242204004846e-6,2.6342364677446596e-6,3.4637936651188218e-6,3.2948629648257795e-6,3.0308734613435416e-6,3.4067981228482975e-6,2.9794816479779004e-6,2.948420522948983e-6,2.880355064521602e-6
t86,2.9468070526220115e-6,3.634197136213392e-6,2.633995963765384e-6,3.4637199024710545e-6,3.2947070417387775e-6,3.031009065107717e-6,3.406761158561246e-6,2.979450640507427e-6,2.94831875091416e-6,2.880205084261786e-6
t87,2.946851851479738e-6,3.6342358660646855e-6,2.6339548430126126e-6,3.4637971153565746e-6,3.2946936769262343e-6,3.0301795884101104e-6,3.4069252959902212e-6,2.979487309371599e-6,2.9483518563143317e-6,2.880235332125543e-6
t88,2.9469102178620748e-6,3.6343770931513293e-6,2.6339867429227823e-6,3.4639283725403808e-6,3.2946599776191463e-6,3.02850076190761e-6,3.4069409714286173e-6,2.9795981583456637e-6,2.9484123920095677e-6,2.880307849113727e-6
t89,2.946927340249817e-6,3.6345232507193744e-6,2.634097219938977e-6,3.4640897207051316e-6,3.2945808879770783e-6,3.026882305286759e-6,3.4069444118507864e-6,2.979745720021095e-6,2.948510438233209e-6,2.8804064674482857e-6
t90,2.946949412748379e-6,3.634622491022703e-6,2.63415405322525e-6,3.464209155792441e-6,3.2945046784206567e-6,3.0259502546065676e-6,3.4065356476079458e-6,2.9797827022354014e-6,2.948626739427041e-6,2.880479045719174e-6
t91,2.946731239561608e-6,3.6345119614247067e-6,2.6339021709261208e-6,3.464121660400992e-6,3.2942517024169845e-6,3.027254421562954e-6,3.406259218866802e-6,2.9797049648568554e-6,2.948549736944342e-6,2.8803236565653594e-6
t92,2.9467457982470926e-6,3.6344802687203826e-6,2.6338265915477352e-6,3.4641487345793464e-6,3.294214037138412e-6,3.0268300191044647e-6,3.4065611590753266e-6,2.9797213619984286e-6,2.94864213987394e-6,2.8803381320705214e-6
t93,2.946809282261263e-6,3.6345367999377195e-6,2.633809522345658e-6,3.464224008330584e-6,3.2942323251847366e-6,3.025705078054374e-6,3.4061874356143716e-6,2.9797628895316925e-6,2.948776048172571e-6,2.8803924376273693e-6
t94,2.9468754659070685e-6,3.6345948720971775e-6,2.633758034904277e-6,3.4642789673029376e-6,3.2942165206634313e-6,3.024861362023022e-6,3.4056857591662327e-6,2.9797612137329394e-6,2.948953952141479e-6,2.88047416910956e-6
t95,2.9467799434465474e-6,3.634539904651838e-6,2.6335711318872506e-6,3.4642908422243426e-6,3.2940446901035526e-6,3.0241476309698495e-6,3.4053477434439506e-6,2.9796751830612997e-6,2.9489763234637745e-6,2.88048651842496e-6
t96,2.946688140832984e-6,3.6344450376209455e-6,2.633426867535171e-6,3.464233562558536e-6,3.293834332221015e-6,3.0254385282719733e-6,3.4050736694309245e-6,2.979512723159373e-6,2.9489397722212633e-6,2.8804089032400832e-6
t97,2.9467900529171353e-6,3.634488559846076e-6,2.6334426948276686e-6,3.464341958917219e-6,3.2938461228310604e-6,3.0249214162855787e-6,3.4050697686908518e-6,2.979473862794493e-6,2.9489812225123176e-6,2.8804874911032053e-6
t98,2.947019436671452e-6,3.634558259465803e-6,2.6334883517016385e-6,3.464448188673633e-6,3.2939084890267126e-6,3.0240123227448255e-6,3.4050722377960973e-6,2.9796227611375396e-6,2.949043304478267e-6,2.88057897246063e-6
t99,2.9470298195397486e-6,3.63460006661681e-6,2.6335210348397596e-6,3.4645220817880523e-6,3.293935050735266e-6,3.0236694940984625e-6,3.4049581588775215e-6,2.979562209708752e-6,2.9490296159054617e-6,2.88063120161841e-6
t100,2.9470725050631876e-6,3.634606685815344e-6,2.633568075989183e-6,3.4645756591765006e-6,3.2939156631943984e-6,3.0236669845259253e-6,3.404925327907536e-6,2.9795675566683537e-6,2.9489862742155885e-6,2.880683267273177e-6
t101,2.946852485912402e-6,3.6345296756309555e-6,2.633441876892452e-6,3.4645001795503405e-6,3.2937372495495743e-6,3.025604787172663e-6,3.404678329281112e-6,2.979357416295568e-6,2.9488097509221796e-6,2.8805651844043264e-6
t102,2.946862475516842e-6,3.634550369465817e-6,2.6336265656134536e-6,3.4646266989275577e-6,3.2937758651236182e-6,3.0259129694571806e-6,3.404626580843369e-6,2.9792614029733975e-6,2.948834950637984e-6,2.8806893059242953e-6
t103,2.946892108935281e-6,3.6346607023697596e-6,2.6337744387349594e-6,3.4648018691578346e-6,3.2938778037124013e-6,3.025341217332214e-6,3.4046664755885763e-6,2.9792347827793986e-6,2.9488530049865067e-6,2.8808399504379934e-6
t104,2.9467739547817064e-6,3.634798652832407e-6,2.6340948390245567e-6,3.464987001957446e-6,3.294078850529701e-6,3.025113986827882e-6,3.404648329238071e-6,2.979029792680295e-6,2.9489234997997783e-6,2.8810386174353964e-6
t105,2.9469774646608224e-6,3.6349105852373864e-6,2.63432205624693e-6,3.4651931675768216e-6,3.2943352657774364e-6,3.0255254720716786e-6,3.404577551998334e-6,2.9791673676815927e-6,2.949056612037783e-6,2.881245826669603e-6
t106,2.9468549913851522e-6,3.634828843960285e-6,2.6342830894493665e-6,3.4651265394122195e-6,3.294324320020418e-6,3.027687115378354e-6,3.404317493876316e-6,2.979056133170535e-6,2.9489209664047173e-6,2.8811584119819285e-6
t107,2.9468836709023247e-6,3.634862610363207e-6,2.6345572430012157e-6,3.4651966033601537e-6,3.294368911251583e-6,3.027947829781352e-6,3.4042225693111076e-6,2.9790297214480537e-6,2.9488542043412418e-6,2.881227755011716e-6
t108,2.94692715579154e-6,3.634960574618e-6,2.634526099925691e-6,3.465235642463243e-6,3.2944328133562084e-6,3.026975078580842e-6,3.404236194691176e-6,2.979168879053537e-6,2.948741950100985e-6,2.8812704102225065e-6
t109,2.946951047923525e-6,3.634997603948761e-6,2.6345223814908917e-6,3.4652729507336627e-6,3.2944779002662397e-6,3.026222625418128e-6,3.4042910022781977e-6,2.9792095647840266e-6,2.9486522096088524e-6,2.881289484394577e-6
t110,2.9469650139460997e-6,3.6350164076667007e-6,2.634572971455887e-6,3.465303613493465e-6,3.294514446466386e-6,3.025998389793062e-6,3.4041946261644812e-6,2.979207395810631e-6,2.948632516529159e-6,2.881303462809304e-6
t111,2.946770898796251e-6,3.634955354320145e-6,2.634438325604116e-6,3.4651993367576113e-6,3.2943644460339374e-6,3.0279436628037077e-6,3.404091456459682e-6,2.979103931599598e-6,2.948497190645127e-6,2.8811244066277175e-6
t112,2.946773153021476e-6,3.634971288323914e-6,2.6346095430258203e-6,3.4651751825703533e-6,3.2943312550340994e-6,3.0283029209250704e-6,3.404282405734743e-6,2.979116716448521e-6,2.9485354171654754e-6,2.881145396267931e-6
t113,2.9467738056950495e-6,3.635022800452546e-6,2.6345948202454104e-6,3.4652870710579276e-6,3.294255799969295e-6,3.0274022659078555e-6,3.404644707278054e-6,2.9791203863965216e-6,2.948584298846393e-6,2.8812472006247738e-6
t114,2.946761046925878e-6,3.635032187585978e-6,2.6346374445617358e-6,3.4653241446882177e-6,3.2941254203133283e-6,3.0274581175587222e-6,3.4054027668522686e-6,2.979069290471939e-6,2.948651322339482e-6,2.8812900866573565e-6
