,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption
t65,1.2861132179897343e-6,1.5993291692883657e-6,1.162298284783591e-6,1.5346304322660939e-6,1.4495446822358563e-6,1.3205681311434349e-6,1.5027482902052067e-6,1.3010949997800389e-6,1.2764508046700084e-6,1.2485439679824696e-6
t66,1.2860836048219814e-6,1.5993165802289844e-6,1.162269802566199e-6,1.5346246316385682e-6,1.4494782830556909e-6,1.320577774007663e-6,1.5027036982384011e-6,1.301098660487765e-6,1.276418404422167e-6,1.2485232788117516e-6
t67,1.2861284985409674e-6,1.5993411779841551e-6,1.1622832006750816e-6,1.5346661680693794e-6,1.449499232752352e-6,1.3198631515432881e-6,1.502721269756001e-6,1.3011336703445074e-6,1.2764574829613577e-6,1.248567609540333e-6
t68,1.2861422731349275e-6,1.5993362371445599e-6,1.1622560397025731e-6,1.5346635907986942e-6,1.4495019976499324e-6,1.3198668627861767e-6,1.502784239845069e-6,1.301155007527896e-6,1.2764600165569712e-6,1.2485539346212175e-6
t69,1.2862002354192802e-6,1.5993631545456244e-6,1.1622737172184607e-6,1.5346987736706093e-6,1.4495381538256804e-6,1.3192850825782403e-6,1.5027297827483192e-6,1.301192360231476e-6,1.2764875802393925e-6,1.2485843488833617e-6
t70,1.2862166512867738e-6,1.5993645794054419e-6,1.1622515377501825e-6,1.534711349339164e-6,1.4495448886704588e-6,1.3189862056298156e-6,1.5025877213533142e-6,1.3011901523546402e-6,1.2764771153571718e-6,1.2485754174046832e-6
t71,1.2861813727778634e-6,1.5993350702863173e-6,1.162184705242752e-6,1.5346848027689274e-6,1.4495038630279857e-6,1.3187391698239946e-6,1.5025302030014317e-6,1.3011607882375739e-6,1.2764358635946893e-6,1.2485319981684056e-6
t72,1.2861874200934743e-6,1.599319643819669e-6,1.16218141998077e-6,1.5346729997281185e-6,1.4495006751618484e-6,1.318622956646915e-6,1.5024657732163661e-6,1.3011479243269923e-6,1.2764226764491247e-6,1.248517681002161e-6
t73,1.2861872798365075e-6,1.5993037229167762e-6,1.1621624530127338e-6,1.534635897948556e-6,1.4495008517187647e-6,1.3186845008483273e-6,1.5024461450086808e-6,1.3011454310257761e-6,1.2763998392536943e-6,1.248492014746716e-6
t74,1.2862070891835817e-6,1.5993000832973239e-6,1.162156857412625e-6,1.5346078863806796e-6,1.449517216643524e-6,1.318564034519514e-6,1.5024283792606885e-6,1.301165115245741e-6,1.2763825211887177e-6,1.2484802477733644e-6
t75,1.2862625135419164e-6,1.5993045135282837e-6,1.1621687447739526e-6,1.5345973672541622e-6,1.449538595111026e-6,1.3183129663561206e-6,1.5024120653445262e-6,1.3012129563524675e-6,1.2763715899095037e-6,1.2484841580087989e-6
t76,1.2862309820295214e-6,1.599293507271999e-6,1.1621520464670224e-6,1.5345660357759104e-6,1.4495308237009943e-6,1.3184936867480314e-6,1.5023618762893683e-6,1.3011920207866302e-6,1.2763338599577792e-6,1.2484496910212598e-6
t77,1.286218459254831e-6,1.5993229373953719e-6,1.162191941936218e-6,1.534582815421286e-6,1.4495656382025045e-6,1.3183201870804436e-6,1.5023570367766494e-6,1.301181870887485e-6,1.27633805985128e-6,1.248469264838888e-6
t78,1.28621142368198e-6,1.5993503732851974e-6,1.1622453927053919e-6,1.5345943014659019e-6,1.4495813610198999e-6,1.3184711793241044e-6,1.5023374926061392e-6,1.3012003895978523e-6,1.2763288187879241e-6,1.2484730426666143e-6
t79,1.2862099538805313e-6,1.599385897412675e-6,1.162285510323902e-6,1.5346025015970388e-6,1.4496047277791426e-6,1.3186086133681127e-6,1.5023354490399234e-6,1.3012206504896457e-6,1.2763240700685856e-6,1.248475955616368e-6
t80,1.2862474450488248e-6,1.5994396100047849e-6,1.162344171544473e-6,1.534624217546158e-6,1.4496915424737768e-6,1.3182108969773397e-6,1.50240313481186e-6,1.3012554191154126e-6,1.2763583181060038e-6,1.2484982688983715e-6
t81,1.2862661059502012e-6,1.5994625580343165e-6,1.1623713004361635e-6,1.5346064677942797e-6,1.4497852559154186e-6,1.3187962582255093e-6,1.5024824611845727e-6,1.3012689621370321e-6,1.2763754768852944e-6,1.2484752457926287e-6
t82,1.286299844052957e-6,1.5994848039525188e-6,1.1624025784599208e-6,1.534607629622236e-6,1.4498985597594064e-6,1.3187017323275325e-6,1.5025036237021295e-6,1.3012888936650682e-6,1.2764165705934636e-6,1.2484794045001925e-6
t83,1.2862676244572211e-6,1.599483847215175e-6,1.162386261080741e-6,1.5345741608577004e-6,1.4499339974836942e-6,1.3187428864908292e-6,1.5025840123376466e-6,1.3012973748891611e-6,1.2764148950068683e-6,1.248446218487581e-6
t84,1.2862869267077198e-6,1.599494766074196e-6,1.1623896248822468e-6,1.5345754975993171e-6,1.449952842177064e-6,1.3183376032127506e-6,1.5026393946610673e-6,1.3013094630366956e-6,1.2764421419182966e-6,1.248454201000057e-6
t85,1.2863064730338963e-6,1.5995070257089522e-6,1.162379656034202e-6,1.5345861537789846e-6,1.4499520021016662e-6,1.3178882170764374e-6,1.5026557406687486e-6,1.3013268582437769e-6,1.2764529900846511e-6,1.2484594967909382e-6
t86,1.2862802586739763e-6,1.5994988464999529e-6,1.1623235111568645e-6,1.5345707930539068e-6,1.4499073406580587e-6,1.3179136120623575e-6,1.502647922765863e-6,1.301319499775695e-6,1.2764317556346876e-6,1.2484241746758262e-6
t87,1.2862901530862733e-6,1.5995104375057553e-6,1.1623129204083632e-6,1.534595962642634e-6,1.4498891171565312e-6,1.3176973620943964e-6,1.5026851854856512e-6,1.3013356364689607e-6,1.276439225578837e-6,1.2484299843911932e-6
t88,1.2863031784244323e-6,1.5995446933842598e-6,1.1623202240846222e-6,1.5346390999141524e-6,1.4498568611293483e-6,1.3172608316899602e-6,1.5026873743249515e-6,1.301367585887261e-6,1.2764547648635727e-6,1.248447733021004e-6
t89,1.2863062611023241e-6,1.5995790985940832e-6,1.1623470636620768e-6,1.5346922208360974e-6,1.4498060720736627e-6,1.3168278529035953e-6,1.5026866282460337e-6,1.301402672402121e-6,1.2764813889527814e-6,1.2484729043630097e-6
t90,1.2863085110376095e-6,1.5996039250764113e-6,1.1623608668068035e-6,1.5347336930092266e-6,1.4497554399204179e-6,1.3165815767572874e-6,1.5025903391250392e-6,1.3014155436359903e-6,1.2765129001710225e-6,1.2484911106957803e-6
t91,1.2862524501640906e-6,1.5995815594572413e-6,1.1623027967324974e-6,1.5347228871245263e-6,1.449675425491974e-6,1.316928681216503e-6,1.5025282487804562e-6,1.3013983347623003e-6,1.2765006567134243e-6,1.2484562186273895e-6
t92,1.2862538467375916e-6,1.5995756754176752e-6,1.1622836219829773e-6,1.534737867395365e-6,1.4496508103623323e-6,1.3168213983687517e-6,1.5025986851514667e-6,1.3014028818386695e-6,1.2765268095452947e-6,1.2484596812571388e-6
t93,1.2862689123755149e-6,1.5995875494525692e-6,1.1622786645138095e-6,1.5347635256192692e-6,1.4496417285854974e-6,1.3165252594886398e-6,1.5025072934939129e-6,1.3014100905113385e-6,1.27656492437652e-6,1.2484748531507026e-6
t94,1.286284360016344e-6,1.599594429220843e-6,1.1622661667706794e-6,1.5347822482690756e-6,1.4496217418771454e-6,1.3162983457965907e-6,1.502383907264634e-6,1.3014042997214652e-6,1.2766155036330917e-6,1.248497007298889e-6
t95,1.2862619353014077e-6,1.5995705965955236e-6,1.1622224379154375e-6,1.5347879795446215e-6,1.4495610269235161e-6,1.3161096925672237e-6,1.5023015183670975e-6,1.301378403114071e-6,1.276631942069847e-6,1.248502869455038e-6
t96,1.2862400090493958e-6,1.5995403546168108e-6,1.1621886840749202e-6,1.5347872187142035e-6,1.4495015065398831e-6,1.3164515571218196e-6,1.5022327579068893e-6,1.3013300572965469e-6,1.2766283587941893e-6,1.248489851196345e-6
t97,1.2862658546371722e-6,1.5995483255418217e-6,1.1621905074028049e-6,1.5348304628558165e-6,1.4494987470309875e-6,1.316314938938871e-6,1.502226455314854e-6,1.301310128102555e-6,1.2766388926895952e-6,1.2485119009392422e-6
t98,1.2863223600305039e-6,1.599570868829981e-6,1.1622006430378338e-6,1.534874497005775e-6,1.4495134150711712e-6,1.3160664598212907e-6,1.5022204159661946e-6,1.301339656262437e-6,1.2766532783887832e-6,1.2485371252333793e-6
t99,1.28632160932526e-6,1.599594130495655e-6,1.1622098613214665e-6,1.5349095525889137e-6,1.4495209801605785e-6,1.3159688872734348e-6,1.502187847642863e-6,1.301326720768172e-6,1.2766478354939256e-6,1.2485523728218162e-6
t100,1.2863294421816328e-6,1.5996132435035848e-6,1.1622226496306746e-6,1.5349459765851291e-6,1.449516043397965e-6,1.3159713123053413e-6,1.5021766673296656e-6,1.3013305139688835e-6,1.276634480576806e-6,1.2485667645680143e-6
t101,1.286271736833775e-6,1.5996194382188639e-6,1.1621992849800838e-6,1.5349579320314874e-6,1.4494759999425168e-6,1.3164892619169144e-6,1.5021158048846551e-6,1.301277760645714e-6,1.2765925527328538e-6,1.2485439801107155e-6
t102,1.2862693306255705e-6,1.5996562578043704e-6,1.1622463130651885e-6,1.535019462832281e-6,1.4494867409298355e-6,1.3165767102933879e-6,1.5020982860969591e-6,1.3012537227672873e-6,1.2765954519744058e-6,1.248578632483916e-6
t103,1.2862733945063028e-6,1.5997153462299871e-6,1.1622854902529966e-6,1.5350847386685039e-6,1.4495169606045068e-6,1.316422175323615e-6,1.5021012503848823e-6,1.3012460857441366e-6,1.2765962393842972e-6,1.2486225180865377e-6
t104,1.2862391870733876e-6,1.5997797293964785e-6,1.1623633684499094e-6,1.5351455682657647e-6,1.4495809826249527e-6,1.316359785560057e-6,1.5020925055888425e-6,1.3011998747722915e-6,1.2766093392536829e-6,1.2486777766893729e-6
t105,1.2862858875067466e-6,1.5998316639654862e-6,1.1624211881029144e-6,1.535200948941393e-6,1.4496688975597221e-6,1.3164721169284877e-6,1.5020742031781968e-6,1.3012410648711603e-6,1.2766381680920006e-6,1.2487311548735357e-6
t106,1.286254554642334e-6,1.5998326178344634e-6,1.1624160027354682e-6,1.5351876665586833e-6,1.449689668005749e-6,1.3170336913968832e-6,1.5020151514742478e-6,1.3012250571044647e-6,1.2766019886839024e-6,1.2487131991844096e-6
t107,1.2862635865570848e-6,1.599854946633608e-6,1.1624787433784841e-6,1.5352075775623117e-6,1.4497088141416437e-6,1.3171009973082003e-6,1.501993673371087e-6,1.3012318292703588e-6,1.2765762570259723e-6,1.2487303529963894e-6
t108,1.2862764036614704e-6,1.5998870652499337e-6,1.1624755120309362e-6,1.5352240374240014e-6,1.4497309879030639e-6,1.3168496721692728e-6,1.5019976881085793e-6,1.3012677578490874e-6,1.2765400423195298e-6,1.2487406793354584e-6
t109,1.2862826105080155e-6,1.599902034454547e-6,1.162479322663989e-6,1.535241075654182e-6,1.4497509468618937e-6,1.31665013835747e-6,1.5020095903170176e-6,1.3012776961571692e-6,1.276511522169099e-6,1.248744960907346e-6
t110,1.286284929329756e-6,1.5999080223457904e-6,1.1624934255463653e-6,1.535258231873037e-6,1.449764268339159e-6,1.3165910000271599e-6,1.501986044463972e-6,1.3012785063907036e-6,1.2765035168914766e-6,1.2487474177272576e-6
t111,1.2862354854887538e-6,1.5998925242016395e-6,1.1624641723156751e-6,1.535245651065533e-6,1.4497289562497306e-6,1.3170918654229266e-6,1.5019617332878726e-6,1.3012542768827433e-6,1.2764735336817889e-6,1.2487056163007948e-6
t112,1.2862334553766942e-6,1.5998951939114235e-6,1.1625031935390508e-6,1.53525467698125e-6,1.4497085407496738e-6,1.317183806223428e-6,1.5020037335366143e-6,1.3012564080097718e-6,1.2764837346662484e-6,1.2487109843893525e-6
t113,1.2862319852033567e-6,1.5999077752452483e-6,1.16250699498194e-6,1.535287654023803e-6,1.449667362014965e-6,1.3169523013085005e-6,1.502083015363385e-6,1.3012548236014445e-6,1.2764984183212586e-6,1.2487377869359744e-6
