Resource,GEO_SEQ_INJECT_1,GEO_SEQ_INJECT_2,GEO_SEQ_INJECT_3,GEO_SEQ_INJECT_4,GEO_SEQ_INJECT_5,GEO_SEQ_INJECT_6,GEO_SEQ_INJECT_7,GEO_SEQ_INJECT_8,GEO_SEQ_INJECT_9,GEO_SEQ_INJECT_10,GEO_SEQ_GAS_INJECT_1,GEO_SEQ_GAS_INJECT_2,GEO_SEQ_GAS_INJECT_3,GEO_SEQ_GAS_INJECT_4,GEO_SEQ_GAS_INJECT_5,GEO_SEQ_GAS_INJECT_6,GEO_SEQ_GAS_INJECT_7,GEO_SEQ_GAS_INJECT_8,GEO_SEQ_GAS_INJECT_9,GEO_SEQ_GAS_INJECT_10
t9,0.0,0.0,0.0,0.0,0.0,1.8128934128128856e-5,2.1579903101026068e-5,4.0497346182675776e-5,2.252431039653478e-5,1.9945427101526898e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,1.8026633109871718e-5,2.1909653142347715e-5,4.037115711177909e-5,2.246178679568015e-5,1.990849651116064e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,1.7994704077719728e-5,2.2172396439222894e-5,4.020327208255003e-5,2.24233559122413e-5,1.9884006442736394e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,1.793273013108205e-5,2.229662117056708e-5,4.017048114453071e-5,2.2404407561625708e-5,1.9874958463304207e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0,0.0,1.7893751604321423e-5,2.234279085630036e-5,4.016951741711351e-5,2.240278263491171e-5,1.9870461179476973e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0,0.0,1.7887562112696247e-5,2.230187718594958e-5,4.020610868666375e-5,2.2411648624955374e-5,1.9871584167360928e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0,1.7899009883786256e-5,2.2176219457640604e-5,4.028740294184334e-5,2.243180733954253e-5,1.988341343673287e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0,1.7931706175897938e-5,2.1947665057944563e-5,4.040994393852893e-5,2.2472996542757905e-5,1.9916030503993432e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,0.0,0.0,1.7907912790372194e-5,2.169641521294871e-5,4.059391691699403e-5,2.2532536923222477e-5,1.994969978074381e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,0.0,0.0,1.774401297993132e-5,2.143857141642292e-5,4.0842614291654205e-5,2.263280463667905e-5,2.0027585054775063e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,0.0,0.0,1.7627665215283522e-5,2.143470778678347e-5,4.092743853920088e-5,2.2647285927294613e-5,2.0052581768089944e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,0.0,0.0,1.759241325396554e-5,2.1312643918151254e-5,4.10227173714666e-5,2.2675512777413452e-5,2.0088585305215415e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0,1.7723412173984254e-5,2.1361761022611564e-5,4.090542791732958e-5,2.2624442932623548e-5,2.0076427457411524e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0,1.771566288361252e-5,2.1391537557168374e-5,4.088326898441246e-5,2.2620408173864225e-5,2.008123879493013e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,0.0,0.0,1.77363445147021e-5,2.13886095996978e-5,4.0859112905060196e-5,2.262535168407792e-5,2.0083947124529857e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,0.0,0.0,1.7750152181571396e-5,2.139976393928008e-5,4.0854582326641686e-5,2.261324523410323e-5,2.0078490263118737e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0,0.0,1.77012867173702e-5,2.1397293076029715e-5,4.089122840277611e-5,2.2624703344598202e-5,2.0084508038427577e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.0,0.0,1.7708933530504795e-5,2.1407005162830704e-5,4.082430822242844e-5,2.2650078414817918e-5,2.011198290181281e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,0.0,0.0,1.767040761539622e-5,2.136756741638428e-5,4.084180861639444e-5,2.2686618460339926e-5,2.0138504648422842e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,0.0,0.0,1.7675282996958474e-5,2.134165399123356e-5,4.085831081047311e-5,2.2692507762856482e-5,2.0139821985973887e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,0.0,0.0,1.769269807884168e-5,2.1318732972059693e-5,4.08677575639382e-5,2.2694437768971267e-5,2.0134845363904974e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,0.0,0.0,1.7647929239183714e-5,2.128412617889555e-5,4.1012647137855435e-5,2.2665861653126915e-5,2.009834381260128e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,0.0,0.0,1.7672660297891484e-5,2.1285635801246863e-5,4.100131700852013e-5,2.2658300720811634e-5,2.0093791849060103e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,0.0,0.0,1.7644050727214566e-5,2.1250452169755213e-5,4.104273063910087e-5,2.267431477117946e-5,2.0106207125344776e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0,0.0,1.7605942711777962e-5,2.1278494811676017e-5,4.103583779926646e-5,2.2685519983073493e-5,2.0123818544485428e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,0.0,0.0,1.765114644698254e-5,2.1318725024897732e-5,4.0985339774292606e-5,2.265421773343673e-5,2.0120073569092405e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,1.7594353280716243e-5,2.1319532495678425e-5,4.099674391024357e-5,2.267996961337247e-5,2.0136084065381004e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,0.0,0.0,1.760263425394796e-5,2.1351232991528776e-5,4.096938555814559e-5,2.26636802571592e-5,2.0143823939367732e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.0,0.0,0.0,1.760120793207999e-5,2.135864777192997e-5,4.096915939897097e-5,2.2662612407188604e-5,2.0138817166523043e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,0.0,0.0,1.7646274763679518e-5,2.1401310852173474e-5,4.092397355835321e-5,2.2640009946578155e-5,2.0115202946652498e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,0.0,0.0,1.760494675742454e-5,2.1411277642950913e-5,4.095985347866012e-5,2.2642166497702904e-5,2.0109570195141574e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,0.0,0.0,1.757973276943231e-5,2.133907626878038e-5,4.101626277620298e-5,2.266888614684559e-5,2.0119415233567235e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t41,0.0,0.0,0.0,0.0,0.0,1.7631280230384387e-5,2.1207112732755804e-5,4.105908990618895e-5,2.2688581908036063e-5,2.0131793395960432e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,0.0,0.0,1.7564635000375273e-5,2.112482245628905e-5,4.11303001543346e-5,2.2739357251078587e-5,2.016644994255869e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,0.0,0.0,1.7660714636702415e-5,2.1166957972275755e-5,4.104538273680279e-5,2.270377369244775e-5,2.0150678558959403e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,0.0,0.0,1.7642142956759784e-5,2.1122073433094673e-5,4.107452327302194e-5,2.2711937612682715e-5,2.0172680414078663e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0,0.0,1.7759036241878504e-5,2.1438144364233625e-5,4.0824681855478595e-5,2.259141289080149e-5,2.010470688241763e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,0.0,0.0,1.7764565189764196e-5,2.1480188423025474e-5,4.078817574844886e-5,2.2569719434253687e-5,2.011536251624016e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,0.0,0.0,1.7692026564427432e-5,2.1444398305785188e-5,4.084072805768233e-5,2.2599523669862192e-5,2.0140718563983316e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,0.0,0.0,1.7779678487896817e-5,2.144879100523127e-5,4.077167330577812e-5,2.2585823033541735e-5,2.01267096164828e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,0.0,0.0,1.7796023133137614e-5,2.1438117109290636e-5,4.0755700614171495e-5,2.2595132315272565e-5,2.01276554900811e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,0.0,0.0,1.7785674329088306e-5,2.144047476345613e-5,4.073556508368949e-5,2.261306086969864e-5,2.0134235591191596e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,0.0,0.0,1.778706742063676e-5,2.1488329079439437e-5,4.0649948315345436e-5,2.2627083111226182e-5,2.0156769565784953e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,0.0,0.0,1.7667139873842776e-5,2.1475972478135214e-5,4.06874721835253e-5,2.268616907401263e-5,2.019543830543172e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,0.0,0.0,1.766147660463588e-5,2.14591557277046e-5,4.0705568972703524e-5,2.268952588928303e-5,2.0196763178018453e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,0.0,0.0,1.76882492909642e-5,2.1404787118432418e-5,4.081583234142881e-5,2.2645334319114623e-5,2.0156663962727384e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,0.0,0.0,1.7724573612166807e-5,2.1358685919985735e-5,4.082513608302869e-5,2.2650867855929805e-5,2.0151501063492995e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,0.0,0.0,1.771726134586322e-5,2.1325032303620584e-5,4.084483921917991e-5,2.2659422552778244e-5,2.0167377434951713e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,0.0,0.0,1.7692575987676926e-5,2.1296441976069242e-5,4.086042396753923e-5,2.2677492420590364e-5,2.019106985965846e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,0.0,0.0,1.7708949550117785e-5,2.1299380821483354e-5,4.083255517291567e-5,2.267188584457113e-5,2.0207766990738667e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,0.0,0.0,1.7668588020280675e-5,2.1315172129910106e-5,4.083397105731271e-5,2.268026844704369e-5,2.0225226278319345e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,0.0,0.0,1.7652808397242982e-5,2.1303182829396075e-5,4.0853632613392054e-5,2.268270490106535e-5,2.0237848645463205e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,0.0,0.0,1.760092513783517e-5,2.125280516790017e-5,4.0899460236301946e-5,2.2702684164013824e-5,2.0268337949601446e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,0.0,0.0,1.7641010693098526e-5,2.1215396294733594e-5,4.087795943924733e-5,2.2704463932210626e-5,2.0272248370468914e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,0.0,0.0,1.7642487363261718e-5,2.11589722849209e-5,4.0907915414730495e-5,2.2717119027653984e-5,2.0281666516093183e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,0.0,0.0,1.7541807651268977e-5,2.108917706337608e-5,4.0995723198141275e-5,2.2774244935872314e-5,2.0314851054440024e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,0.0,0.0,1.7541743727434717e-5,2.1013152538355167e-5,4.102903111573392e-5,2.280778260375362e-5,2.0325030058284227e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,0.0,0.0,1.759864644154275e-5,2.1056710357212827e-5,4.0973310768924384e-5,2.277600048183918e-5,2.0309774005476023e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,0.0,0.0,1.762285105498038e-5,2.105683485197505e-5,4.096969330249999e-5,2.275874177221617e-5,2.0302793196494e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,0.0,0.0,1.7582779451983035e-5,2.0985171195987226e-5,4.103425822592042e-5,2.2780948850585677e-5,2.0328275969937626e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,0.0,0.0,1.7615883148058312e-5,2.1046717718505892e-5,4.097486947729115e-5,2.275690765917445e-5,2.0314063414448875e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,0.0,0.0,1.764041426238389e-5,2.1195894055521636e-5,4.086522736739916e-5,2.2716660901714937e-5,2.028671939048227e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,0.0,0.0,1.765253548773775e-5,2.1225613812074306e-5,4.082188054324779e-5,2.271008368845737e-5,2.0288970037011206e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0,0.0,1.7670615698232177e-5,2.1290253493559725e-5,4.076912897159376e-5,2.269147772118524e-5,2.027571652601048e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,0.0,0.0,1.7673349050139163e-5,2.1287523994199737e-5,4.075958669174468e-5,2.2694213802851644e-5,2.0281916436285543e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0,0.0,1.7669690283286033e-5,2.1285440584002428e-5,4.074337340744224e-5,2.2703443344028636e-5,2.029336690033248e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0,0.0,1.7662578151279585e-5,2.1309882265278642e-5,4.067572925076867e-5,2.2731602521480127e-5,2.031427152089363e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,0.0,0.0,1.7702652463925886e-5,2.1327570205385768e-5,4.0645936192611865e-5,2.2711789775624676e-5,2.0305210604439164e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,0.0,0.0,1.764111110325664e-5,2.1308921736446046e-5,4.0744098968897e-5,2.270143230473916e-5,2.0297222362678606e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,0.0,0.0,1.7648376947719523e-5,2.130632542923071e-5,4.075087285529755e-5,2.269644716576284e-5,2.0292839819715637e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0,0.0,1.76530188518819e-5,2.1291454618509176e-5,4.075949969073798e-5,2.2698956670478494e-5,2.029411248763494e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,0.0,0.0,1.7674473438281712e-5,2.1234024128542375e-5,4.0784544975746864e-5,2.2700391247013997e-5,2.030378737282926e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,0.0,0.0,1.765680139590562e-5,2.114031508751516e-5,4.084109352411482e-5,2.2724413942728227e-5,2.0341012931728036e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,0.0,0.0,1.7632972492917612e-5,2.1147978464922556e-5,4.08479311779507e-5,2.271872407871826e-5,2.0357832063998768e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,0.0,0.0,1.7626453624454237e-5,2.1055215141969155e-5,4.0899263227326095e-5,2.2740002793824206e-5,2.038484562584276e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,0.0,0.0,1.769520412170525e-5,2.099112054197095e-5,4.091054309092444e-5,2.272248972463401e-5,2.038438170981323e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,0.0,0.0,1.7771904538692527e-5,2.0981398308479055e-5,4.087030164125351e-5,2.270163792869069e-5,2.037552754320803e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,0.0,0.0,1.788923755080596e-5,2.0961250274863772e-5,4.0806568180322875e-5,2.267499083990364e-5,2.0366622385509668e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,0.0,0.0,1.7986317628128633e-5,2.0903787690904774e-5,4.078925385311457e-5,2.266094471356831e-5,2.0357474796297278e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,0.0,0.0,1.8080644564495724e-5,2.089349523867685e-5,4.0734719408949127e-5,2.2644198691953524e-5,2.0342231862987685e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,0.0,0.0,1.8187148894385144e-5,2.0888853143510055e-5,4.067210639660142e-5,2.2621696711536183e-5,2.0323180996837494e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,0.0,0.0,1.8222699930813323e-5,2.10007842165517e-5,4.059348223244749e-5,2.2577769030538707e-5,2.0296433375870218e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0,0.0,1.8257655495657914e-5,2.1031082051830668e-5,4.056175744427386e-5,2.2555412220194225e-5,2.028486339009817e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0,0.0,1.8302926944424174e-5,2.0939465968457888e-5,4.0591585064975984e-5,2.2563260778162692e-5,2.029336378534408e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0,0.0,1.8440215364646367e-5,2.1021419818856607e-5,4.04614454164328e-5,2.2510786646147296e-5,2.0254598228384882e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0,1.8483991214026425e-5,2.114104689005134e-5,4.037103816195222e-5,2.2468849237406474e-5,2.0221438149879712e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0,1.845793403381122e-5,2.120679056431514e-5,4.034688500317873e-5,2.2466036614186843e-5,2.020522297147712e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0,1.8506078212325107e-5,2.1245987692805975e-5,4.030553609583679e-5,2.2445295658043572e-5,2.018013491749748e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0,1.8513276372452708e-5,2.12553700298101e-5,4.0296247063280074e-5,2.2449315879326715e-5,2.0168523534985465e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,0.0,0.0,1.8536769016546823e-5,2.1281777441740422e-5,4.021443612185629e-5,2.2472941876115415e-5,2.0176420065260653e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0,0.0,1.8519961906061642e-5,2.130198180796353e-5,4.0227791478975044e-5,2.2470048155216468e-5,2.0162109886704416e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0,1.8484570092300103e-5,2.130332683244569e-5,4.023416219515424e-5,2.2495739933298698e-5,2.0164721207860985e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0,0.0,1.8483391017981265e-5,2.131956597959263e-5,4.024507320395645e-5,2.2489351198890493e-5,2.0146749052880073e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,0.0,0.0,1.8476274285228398e-5,2.1325047611564905e-5,4.026664991635125e-5,2.2489650579867716e-5,2.0128749862840615e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0,0.0,1.8493774835775444e-5,2.1313048216755862e-5,4.0279145560143486e-5,2.2493708066308724e-5,2.0107428404251285e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,0.0,0.0,1.8476303817465568e-5,2.1286186643786434e-5,4.041528630408256e-5,2.2456037787450797e-5,2.005507718682928e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t105,0.0,0.0,0.0,0.0,0.0,1.8462603897139784e-5,2.130847104675122e-5,4.041388373330143e-5,2.2462777097180186e-5,2.0045706939507952e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,0.0,0.0,1.8439983912957653e-5,2.133539771591735e-5,4.0440843426603284e-5,2.24477417673836e-5,2.0032549612024255e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,0.0,0.0,1.8395447394293304e-5,2.1350907729241247e-5,4.049314728818514e-5,2.2444093928104495e-5,2.001475427713171e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t108,0.0,0.0,0.0,0.0,0.0,1.8391502434429562e-5,2.1342582763155014e-5,4.048046573231008e-5,2.246285867359646e-5,2.0019530039115323e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
