,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption
t208,2.0956550935057074e-5,2.295202739204516e-5,2.21851528040409e-5,2.1958333940990283e-5,2.2609513911321718e-5,1.820317396343434e-5,1.5493024596618554e-5,1.9336255003396473e-5,2.0981799358657304e-5,1.9794116475319028e-5
t209,2.0933910561888552e-5,2.2926507212866807e-5,2.215292281167423e-5,2.1960407239880415e-5,2.2631797861864847e-5,1.8135688338788642e-5,1.551993293792752e-5,1.932328828378792e-5,2.095370251980637e-5,1.9775517146234052e-5
t210,2.092058201691276e-5,2.2907188907920166e-5,2.213136825097027e-5,2.1966148089569276e-5,2.2650778027385015e-5,1.808162611411707e-5,1.5580938344846106e-5,1.932198847779432e-5,2.0910896732994742e-5,1.9769728775381364e-5
t211,2.0929997035204705e-5,2.2930443803682425e-5,2.2158809654917896e-5,2.1991717962764483e-5,2.2728868673290282e-5,1.8285642039141824e-5,1.5953750501831933e-5,1.931270481407025e-5,2.0925943099044203e-5,1.9770742197161042e-5
t212,2.0914952934821255e-5,2.2904469716940144e-5,2.2138312379015715e-5,2.1973339597327545e-5,2.2752237644315564e-5,1.81509316780554e-5,1.582887090663275e-5,1.9294417355836802e-5,2.0915070422374392e-5,1.9768800003369923e-5
t213,2.0921614147469847e-5,2.288057818748587e-5,2.2118630837416535e-5,2.1961224412966686e-5,2.2756773455748982e-5,1.7848498519448696e-5,1.5264758697275772e-5,1.9315376803719012e-5,2.093478321135881e-5,1.97804456657585e-5
t214,2.089747537543932e-5,2.2838791408069507e-5,2.2086413539146552e-5,2.1935461678282704e-5,2.2735588122750358e-5,1.837084487317026e-5,1.562305450563637e-5,1.9275913447916303e-5,2.0900360022316805e-5,1.973282495069529e-5
t215,2.0696731134870965e-5,2.2677610714306383e-5,2.193987017178527e-5,2.1782348183052955e-5,2.263249106228752e-5,2.377494692517812e-5,1.9971562957763203e-5,1.8877496439364127e-5,2.0577957569753972e-5,1.937476544659345e-5
t216,2.0826154024603347e-5,2.2686093280573762e-5,2.1980417510732346e-5,2.181739183803292e-5,2.265533544609825e-5,2.3866147659990143e-5,2.008890989784422e-5,1.9023980738535343e-5,2.0595074934584818e-5,1.9369863494798102e-5
t217,2.0816313353067125e-5,2.2656416588412365e-5,2.196798785945048e-5,2.180952374741111e-5,2.261499385346519e-5,2.3886894051933108e-5,2.008362792595543e-5,1.9015245993567442e-5,2.0574642858870313e-5,1.9351531442618517e-5
t218,2.0813497020968055e-5,2.2646573674998137e-5,2.195796422764618e-5,2.1805780141484456e-5,2.258852328957535e-5,2.387582004135283e-5,2.0064492612159668e-5,1.900791728227231e-5,2.0567005407679006e-5,1.9342804614231876e-5
t219,2.0811390752645997e-5,2.2643216924976957e-5,2.195451385062748e-5,2.180328162937906e-5,2.2570621446225194e-5,2.3869541555593082e-5,2.004159490990255e-5,1.8999904993110476e-5,2.0561602424121298e-5,1.933822130908688e-5
t220,2.079324077864904e-5,2.2627161924660948e-5,2.1944061478362662e-5,2.1783847819689282e-5,2.254787725214281e-5,2.3846204504850525e-5,2.000261460068408e-5,1.897557485538929e-5,2.0554169148965905e-5,1.933068805716015e-5
t221,2.0833557634203186e-5,2.2656569676211743e-5,2.1996968476536764e-5,2.1815384889545877e-5,2.259024800718476e-5,2.3862516287707783e-5,2.0042545182942704e-5,1.9010680606880024e-5,2.0594635129271163e-5,1.9362878135884915e-5
t222,2.0822927043379082e-5,2.264891992060253e-5,2.1999257461438847e-5,2.1808792426207736e-5,2.2570059295446322e-5,2.3856122509360095e-5,2.005137532662016e-5,1.9005435361841604e-5,2.0584971985184523e-5,1.9387628735037167e-5
t223,2.082177735291589e-5,2.2655744120430556e-5,2.201889439370797e-5,2.1809051964097543e-5,2.2549707891218148e-5,2.385349037613963e-5,2.0083910411343936e-5,1.9007117414059967e-5,2.0593515116510398e-5,1.943279913043225e-5
t224,2.0761351957769878e-5,2.2662973454442218e-5,2.2053654745917765e-5,2.1802217600358023e-5,2.2512708252481007e-5,2.381073126233816e-5,2.000120415505435e-5,1.8951184169837043e-5,2.0631571421925164e-5,1.9479821302747777e-5
t225,2.0934486734648463e-5,2.280091333983658e-5,2.219736685446849e-5,2.1935848483378324e-5,2.2546616385647615e-5,1.8339045699243118e-5,1.5424619770577124e-5,1.9323921630156948e-5,2.0964986664013276e-5,1.9867588461570696e-5
t226,2.099557417182983e-5,2.283693419456678e-5,2.2258657902160508e-5,2.1965984313089583e-5,2.2594897642305902e-5,1.8116453931919198e-5,1.5392594362769736e-5,1.9382277036823425e-5,2.103892229631201e-5,1.9921316938044075e-5
t227,2.096449529733176e-5,2.27776783612522e-5,2.223384780774883e-5,2.19202317808649e-5,2.254632427882246e-5,1.797619808109966e-5,1.541979450527565e-5,1.9337657719559905e-5,2.1081104611589102e-5,1.989566546897358e-5
t228,2.0991747949753422e-5,2.281411824199103e-5,2.226510102871466e-5,2.1963690158886353e-5,2.2565290124182042e-5,1.7952467704264142e-5,1.536870571941311e-5,1.937984577948426e-5,2.1031756404208944e-5,1.9937095036603782e-5
t229,2.0980965773946562e-5,2.2819629596337365e-5,2.226717191083119e-5,2.19762814495249e-5,2.2567389645494847e-5,1.7920537346416997e-5,1.531733234871121e-5,1.9378214243578515e-5,2.1004230275427725e-5,1.9950691775471427e-5
t230,2.0934473620254282e-5,2.277040813017077e-5,2.222478543302378e-5,2.1950928388004567e-5,2.2552562013291842e-5,1.7953706325053637e-5,1.533780138528537e-5,1.9332806953376865e-5,2.0998362318234877e-5,1.9918608038346365e-5
t231,2.0937835925826168e-5,2.27611075820187e-5,2.222059183755919e-5,2.1958289111302446e-5,2.26063362297197e-5,1.7907061454000634e-5,1.543160049109072e-5,1.9326741117711106e-5,2.1046679984393606e-5,1.9900186708978792e-5
t232,2.094320069209418e-5,2.275989949113551e-5,2.2197309225556268e-5,2.1959394758065406e-5,2.2640627644712428e-5,1.803158405970456e-5,1.5464144711294596e-5,1.933322483904853e-5,2.0990823162805582e-5,1.988775596799963e-5
t233,2.0929663046607035e-5,2.2740109807599797e-5,2.21804396585063e-5,2.1956832894378542e-5,2.265329515175485e-5,1.8112161265861266e-5,1.545685020240425e-5,1.9320212334907637e-5,2.09645447394585e-5,1.9869620702106638e-5
t234,2.09267806970932e-5,2.2726498214195047e-5,2.2168258276930318e-5,2.1957740838097774e-5,2.2673013131365883e-5,1.8157240430863338e-5,1.5413399653879177e-5,1.9324516999667727e-5,2.093969123252127e-5,1.9863515235324928e-5
t235,2.0905522561535842e-5,2.27145109982524e-5,2.2146728094031237e-5,2.1942918556321135e-5,2.267195793703855e-5,1.8162262644772223e-5,1.5341012682724202e-5,1.9302660850411997e-5,2.0931296720806813e-5,1.9849086241169722e-5
t236,2.095014899651394e-5,2.2741659426897278e-5,2.2191594750095423e-5,2.1981544739074437e-5,2.2748928215642264e-5,1.7784371450863433e-5,1.5084341058093317e-5,1.9343898533665672e-5,2.0986692519192164e-5,1.988322304795374e-5
t237,2.0943683904793656e-5,2.271646261415933e-5,2.217245651237628e-5,2.1968089090160962e-5,2.2761440007352085e-5,1.7699201657294854e-5,1.5140532776767937e-5,1.932060129436617e-5,2.0965231508818172e-5,1.986667669008002e-5
t238,2.0928130921107648e-5,2.2693064155639142e-5,2.215256260787507e-5,2.1956432864540725e-5,2.2768655169012246e-5,1.8014548276448677e-5,1.5511610353485653e-5,1.9267998410783956e-5,2.09300282445649e-5,1.983370821416748e-5
t239,2.0736210519323026e-5,2.254718164129582e-5,2.2027854256282223e-5,2.182096739057523e-5,2.2717737335881316e-5,2.3189012547490764e-5,1.9881145954781313e-5,1.88633160490328e-5,2.061089944840869e-5,1.948599591051388e-5
t240,2.0811968311814447e-5,2.2522267231238903e-5,2.2012524516980985e-5,2.1808302110674685e-5,2.2702415883287576e-5,2.3299795760462033e-5,1.9939908675787975e-5,1.894363537196622e-5,2.0582659173204912e-5,1.945560252317687e-5
t241,2.084934915020224e-5,2.2531227434376174e-5,2.2052053852764013e-5,2.1840550657892278e-5,2.276340597736788e-5,2.3349062939912504e-5,1.9964250822554743e-5,1.8973644442736652e-5,2.0616110063321254e-5,1.9466949228113927e-5
t242,2.0835926695714092e-5,2.2512037770828248e-5,2.203782443170895e-5,2.1826201151976302e-5,2.275787060061359e-5,2.3418187920013286e-5,1.994487017741159e-5,1.8966589531771203e-5,2.0603118307490506e-5,1.9457063660167544e-5
t243,2.0828189802192935e-5,2.2501803852006606e-5,2.20279194431209e-5,2.1818154570451748e-5,2.2766242259653475e-5,2.358217831508036e-5,1.993576116420244e-5,1.896497128595934e-5,2.059691469502924e-5,1.9461580487831833e-5
t244,2.081528408901831e-5,2.249982153699708e-5,2.202206571912363e-5,2.1810107362330607e-5,2.2765201571407335e-5,2.352130691627526e-5,1.989397143926498e-5,1.895727429549752e-5,2.0600363471406292e-5,1.947977827439049e-5
t245,2.086926396538803e-5,2.2486484204550317e-5,2.20062272731913e-5,2.1787224458617806e-5,2.2737942960658076e-5,2.375611919267005e-5,1.9954508336105864e-5,1.9020667891674682e-5,2.058349594115219e-5,1.947698308743308e-5
t246,2.0840043438491757e-5,2.2522935637463433e-5,2.2056047596542806e-5,2.1818273704094992e-5,2.2789037751150047e-5,2.3763369123245275e-5,1.9975400019957497e-5,1.896627306364597e-5,2.0637388715733544e-5,1.9537398830225654e-5
t247,2.083195812638922e-5,2.2527021383805123e-5,2.2056870258594693e-5,2.1804196101743212e-5,2.2776485090228264e-5,2.381135775478278e-5,1.993876361030912e-5,1.89539409489236e-5,2.064538276716748e-5,1.956462154749151e-5
t248,2.0840332896492155e-5,2.253527302129279e-5,2.2067348371733046e-5,2.1792343816341124e-5,2.2782763409149853e-5,2.3790350143093303e-5,1.984826915411709e-5,1.8951510547325915e-5,2.0673628608619032e-5,1.9604338582665916e-5
t249,2.0845097020925007e-5,2.2545900785469458e-5,2.2065841160455474e-5,2.178897984580324e-5,2.2782825734031725e-5,2.3775557666014938e-5,1.9712364002000803e-5,1.893018611383739e-5,2.0700316001384688e-5,1.9636782622220502e-5
t250,2.083242100946881e-5,2.255134963352207e-5,2.206132551374547e-5,2.1786442047611e-5,2.2776450183032088e-5,2.3694984010015103e-5,1.9760804663294777e-5,1.8898252518981773e-5,2.070400436083097e-5,1.964815489891566e-5
t251,2.08702561362684e-5,2.2583859010988084e-5,2.2123483936008855e-5,2.1829643185745763e-5,2.2845048783630932e-5,2.358070245737037e-5,1.9847614523425925e-5,1.8908026348071595e-5,2.0754972507192355e-5,1.9680672979448544e-5
t252,2.085229434792205e-5,2.256584552160781e-5,2.2106466796135713e-5,2.1818791396537502e-5,2.285283366430166e-5,2.364722066775315e-5,1.9843303054802295e-5,1.8880664004867443e-5,2.073636127865376e-5,1.967245126900807e-5
t253,2.0843114803892118e-5,2.255088802157448e-5,2.2089683410577662e-5,2.1816392289663758e-5,2.2854255792122918e-5,2.3717908800481027e-5,1.983574114867135e-5,1.8865086735785326e-5,2.0718379528158752e-5,1.9660891458288208e-5
t254,2.0836428853971915e-5,2.252504123026075e-5,2.207138639461231e-5,2.181321717476992e-5,2.2849707996053366e-5,2.3797602240478094e-5,1.9858255742006062e-5,1.8854635532399838e-5,2.0694392116121757e-5,1.96440178670497e-5
t255,2.0819655517907484e-5,2.249273609260202e-5,2.2042946808149044e-5,2.1796788254846757e-5,2.2828460039113156e-5,2.3857139595403225e-5,1.99050507307848e-5,1.8836830820590928e-5,2.0659783598811577e-5,1.9618576308643037e-5
t256,2.0854024230431637e-5,2.2486828649486e-5,2.2079723630563504e-5,2.1823499901724163e-5,2.288081834424201e-5,2.3844150994630266e-5,2.0011780553734896e-5,1.8869756928546204e-5,2.0672309261475232e-5,1.962644017048581e-5
t257,2.0835212334305588e-5,2.245036553582541e-5,2.2068290234711847e-5,2.181521211481974e-5,2.287205987727665e-5,2.393136434417904e-5,2.008721304811191e-5,1.885463856302508e-5,2.063691739750795e-5,1.9609764584736186e-5
t258,2.0824834761704194e-5,2.2433389284572507e-5,2.2063750351618007e-5,2.1814590261591305e-5,2.287708495112108e-5,2.3977798802633832e-5,2.0145360585575282e-5,1.8845897600203962e-5,2.061429819383394e-5,1.959730430260956e-5
t259,2.0819561345044238e-5,2.2432435139409034e-5,2.2053019203268584e-5,2.1815524970030615e-5,2.2888917199266317e-5,2.395151321841113e-5,2.0157018346842675e-5,1.8838240718030397e-5,2.0609033865804884e-5,1.9589192861068016e-5
t260,2.081158156026303e-5,2.2424792477548045e-5,2.2036720595476356e-5,2.180126642952394e-5,2.288762210025958e-5,2.382588680874134e-5,2.0067993230597926e-5,1.882656184849122e-5,2.060268629729659e-5,1.9569129216118008e-5
t261,2.084572269610859e-5,2.2425817284260823e-5,2.206960094383724e-5,2.1823422309271525e-5,2.2942997814098686e-5,2.3937063791072144e-5,2.0132090116915635e-5,1.8835286276162683e-5,2.0633724114404062e-5,1.9565731317050127e-5
t262,2.0837144862313582e-5,2.2424780430776984e-5,2.2048498853192485e-5,2.180803355428474e-5,2.2924730146644296e-5,2.3925606944538582e-5,2.006849402416311e-5,1.8812872667139244e-5,2.062213352082633e-5,1.9538909799964758e-5
t263,2.0831996395112608e-5,2.241703398054994e-5,2.202117539317644e-5,2.178878996681817e-5,2.2904374678789018e-5,2.3961142161389035e-5,1.9984398343451503e-5,1.8789176197647095e-5,2.0623095688057523e-5,1.9507918388740912e-5
t264,2.083289943384255e-5,2.241408749729292e-5,2.2010413140055252e-5,2.178425218324325e-5,2.2897365968186146e-5,2.3902501182131406e-5,1.9902840724163044e-5,1.8780173378960182e-5,2.0617995217141966e-5,1.94894308228123e-5
t265,2.0818462204321298e-5,2.240424820857605e-5,2.1991789390363714e-5,2.176704439298142e-5,2.2871693990008603e-5,2.3897880911066397e-5,1.9876452163036597e-5,1.8756968293437684e-5,2.0599357650840662e-5,1.9465652766255556e-5
t266,2.0857182719515388e-5,2.240660831279144e-5,2.2040069844545043e-5,2.180056849354212e-5,2.2931692084244082e-5,2.3876441386483352e-5,1.9872014357676047e-5,1.8789396739180563e-5,2.0633740280571534e-5,1.9484950275591294e-5
t267,2.0911835378670722e-5,2.239679855630777e-5,2.2026525460993743e-5,2.1784500933034277e-5,2.2910541342345065e-5,2.393796346884663e-5,1.993013891345291e-5,1.8857228172349883e-5,2.0610751467913745e-5,1.9465199070396463e-5
t268,2.0907120645139212e-5,2.2392070610821015e-5,2.2020742026026563e-5,2.1780232507653784e-5,2.290056224975371e-5,2.389770082732111e-5,1.991887315189507e-5,1.8857433361797564e-5,2.0608500049984747e-5,1.9465928793707445e-5
t269,2.090381611001589e-5,2.239314978388219e-5,2.201538906992433e-5,2.177586301372901e-5,2.289184128884726e-5,2.38305495956379e-5,1.990615027838128e-5,1.8857776061278817e-5,2.0609022312745464e-5,1.9467961336151372e-5
t270,2.0890467220791717e-5,2.239003198205917e-5,2.2011989152703237e-5,2.1762658811355082e-5,2.2878646509854448e-5,2.3791629489845957e-5,1.9885966130108255e-5,1.8854762626351327e-5,2.0603860994712364e-5,1.9469588852525313e-5
t271,2.0935426037738422e-5,2.2415411308527793e-5,2.207831458537455e-5,2.1797061592103686e-5,2.2941450722910037e-5,2.3794384892761857e-5,1.9894467043738627e-5,1.890535701022161e-5,2.066228006045138e-5,1.952019626382361e-5
t272,2.0871227085510614e-5,2.242834399228981e-5,2.210122637292081e-5,2.1791789077332695e-5,2.293429717440427e-5,2.378834009517658e-5,1.980860257915101e-5,1.8835326140718363e-5,2.0687980477927008e-5,1.9560069240433126e-5
t273,2.0888248916460547e-5,2.244685299636135e-5,2.2107935007744312e-5,2.1789962496056544e-5,2.2933542804003814e-5,2.3764904750520154e-5,1.9695590912314252e-5,1.885411810112511e-5,2.071677525849074e-5,1.959878507637637e-5
t274,2.0886815522976664e-5,2.2456654734138945e-5,2.210583626444885e-5,2.1794384303034594e-5,2.293850685495572e-5,2.3762016656767268e-5,1.973426363615272e-5,1.8846628462351288e-5,2.0736616653247907e-5,1.961765136832822e-5
t275,2.0870763740463164e-5,2.24595826739583e-5,2.210039901813748e-5,2.1793990562580714e-5,2.291625712874249e-5,2.381538658009837e-5,1.9620849995262626e-5,1.882942114280734e-5,2.0733353341270345e-5,1.961690326553902e-5
t276,2.0902744534350632e-5,2.2480110111537125e-5,2.2120900770663034e-5,2.1823712215912193e-5,2.296724628232831e-5,2.3838746731030737e-5,1.9573157629272587e-5,1.885823270810976e-5,2.0778366783191526e-5,1.9626228159434994e-5
t277,2.088254650298134e-5,2.2465515805807987e-5,2.20958916110012e-5,2.1804358234371705e-5,2.2960451245230933e-5,2.3848707001202495e-5,1.9519891409751854e-5,1.8841558807376048e-5,2.0766583943666578e-5,1.9602382476115263e-5
t278,2.087409934189831e-5,2.2455398304371897e-5,2.207857591367524e-5,2.179473430731152e-5,2.296257148851725e-5,2.3828240335970448e-5,1.9507666977628033e-5,1.8834529449529028e-5,2.075416381329055e-5,1.9586403247136137e-5
t279,2.0864337227185e-5,2.2448062125744154e-5,2.2056096678914925e-5,2.1786018853835063e-5,2.296299856926939e-5,2.380446157442161e-5,1.9523201442694562e-5,1.88307438097632e-5,2.0734187372804547e-5,1.9568809159027084e-5
t280,2.0845981198819525e-5,2.2437474069874118e-5,2.2033168476589102e-5,2.1770103732815696e-5,2.294710990212326e-5,2.380608810587174e-5,1.9547691656353716e-5,1.8823707947679896e-5,2.0701595073172227e-5,1.9541683956434194e-5
t281,2.0880136879435697e-5,2.2448562282204486e-5,2.2070680914006525e-5,2.1806238998771976e-5,2.2982639781199872e-5,2.3801771776148548e-5,1.9642442319230043e-5,1.8872013314635556e-5,2.0720809286403677e-5,1.953937955579786e-5
t282,2.0862472342137728e-5,2.245310738224178e-5,2.2051077170145755e-5,2.1800554860883064e-5,2.2947512621253665e-5,2.3733879899996538e-5,1.9682712086377144e-5,1.887713617805419e-5,2.069715415617675e-5,1.9513448623400786e-5
t283,2.0857194208616864e-5,2.2471043169482632e-5,2.20320014374143e-5,2.1799933231767714e-5,2.291591253658972e-5,2.3654402157189024e-5,1.970378470273636e-5,1.8878376252990316e-5,2.06963312341757e-5,1.94976470665222e-5
t284,2.0850249381747097e-5,2.247733036947893e-5,2.2009201964578978e-5,2.1792852768905557e-5,2.2885541710792324e-5,2.3638263772848446e-5,1.968527973371313e-5,1.8863070304482822e-5,2.0695325236871957e-5,1.9473650076341053e-5
t285,2.0832961785294845e-5,2.246889559232114e-5,2.197719984244799e-5,2.1776094468212732e-5,2.284217023713875e-5,2.3827246067357656e-5,1.972296074346935e-5,1.883813831995505e-5,2.067296033856963e-5,1.9437730313090486e-5
t286,2.0870114750948447e-5,2.2488635286256908e-5,2.1998073690362625e-5,2.1812191933939195e-5,2.2871881084131356e-5,2.39630739159703e-5,1.9767881993964465e-5,1.8865413676065564e-5,2.0706851437649905e-5,1.9434127604317165e-5
t287,2.0848204575856737e-5,2.247572567489524e-5,2.196549513167095e-5,2.179826939689873e-5,2.282063381761583e-5,2.4044268473257164e-5,1.9738379657608946e-5,1.8824616037257123e-5,2.0697304388901276e-5,1.9403292289991686e-5
t288,2.0903361189746382e-5,2.247413520845944e-5,2.1946433411203543e-5,2.179651921933505e-5,2.2798894751100465e-5,2.402426567695388e-5,1.9705324568828894e-5,1.888976561313712e-5,2.0689574478948456e-5,1.9381124477821554e-5
t289,2.091121092968302e-5,2.246882944320731e-5,2.1923045811084808e-5,2.1785230860833277e-5,2.2782569091265018e-5,2.4038802929322903e-5,1.9715806405383628e-5,1.8890052141770777e-5,2.067957027855682e-5,1.935881802602204e-5
t290,2.0899765765526267e-5,2.2466255081926025e-5,2.1903520783150518e-5,2.1772495965809357e-5,2.2764223737695445e-5,2.4035296493910738e-5,1.9703957792464753e-5,1.887019700328568e-5,2.066431651578916e-5,1.9340035067213616e-5
t291,2.0937733349580443e-5,2.247815516271396e-5,2.1940639446617842e-5,2.1806070002368174e-5,2.281070611673321e-5,2.3992860610243903e-5,1.9731334635880117e-5,1.8899416208275852e-5,2.0705520350012728e-5,1.9352786631913274e-5
t292,2.0926554648254513e-5,2.2479509072833732e-5,2.192818785142032e-5,2.179460696838925e-5,2.279036499158989e-5,2.392731203796654e-5,1.9719102909246512e-5,1.888754400599003e-5,2.069483498268097e-5,1.9344004453284868e-5
t293,2.0921947724201585e-5,2.2482802273368052e-5,2.1919545248204942e-5,2.1787513294228153e-5,2.277119763602605e-5,2.3842996363811887e-5,1.9720297466895704e-5,1.8882653380727923e-5,2.0695315167952867e-5,1.9349090461956462e-5
t294,2.0916751150418003e-5,2.248630509592889e-5,2.1917640111115948e-5,2.1782581613849204e-5,2.2752921389868674e-5,2.3727868739144483e-5,1.9725951385936776e-5,1.8880591188822484e-5,2.0696257828629343e-5,1.9366642413034346e-5
t295,2.0913381161966635e-5,2.250211649253669e-5,2.1931491856192637e-5,2.1780150341516656e-5,2.2736267775664436e-5,2.3685394447547377e-5,1.9740033091958136e-5,1.888412261245102e-5,2.0688754671503558e-5,1.940078483199397e-5
t296,2.0965550418024727e-5,2.2543045612600943e-5,2.202495509243669e-5,2.18185359693078e-5,2.2781082581523614e-5,2.3505198171493998e-5,1.9729113247615933e-5,1.8937924450717093e-5,2.0754093932038954e-5,1.947504143456155e-5
t297,2.0958891873322802e-5,2.2562269110579156e-5,2.2059458449513964e-5,2.180714637538023e-5,2.2761803016001206e-5,2.3445375047837178e-5,1.9626339251427292e-5,1.8931496160680418e-5,2.076420501627001e-5,1.9509863422750623e-5
t298,2.0886650737650783e-5,2.2569787354711953e-5,2.207628636058888e-5,2.1798232603258686e-5,2.2733846212249843e-5,2.3508350024986608e-5,1.963073337380263e-5,1.883837922300813e-5,2.078476952515961e-5,1.9529644217517614e-5
t299,2.087000606650909e-5,2.257329208081528e-5,2.207840851534185e-5,2.17907876387871e-5,2.2690276778207925e-5,2.36535553151652e-5,1.9720912735732766e-5,1.8809154971098026e-5,2.0781331517774766e-5,1.952866798471912e-5
t300,2.085363142806476e-5,2.256247664487374e-5,2.2060165794183594e-5,2.176982459735081e-5,2.2631998103082057e-5,2.371973770960157e-5,1.9688116933433187e-5,1.8786690522316755e-5,2.076754875305572e-5,1.951058046100131e-5
t301,2.0952711618797945e-5,2.2583702359952655e-5,2.2087935348535116e-5,2.1801176965028182e-5,2.266446823637716e-5,2.3729791421852958e-5,1.9722931964348276e-5,1.8896256802974322e-5,2.079221701193752e-5,1.9508277835909678e-5
t302,2.093687384477013e-5,2.2572373584359886e-5,2.205417507343419e-5,2.1788590800386107e-5,2.2682239887563814e-5,2.3712784659306645e-5,1.973638829737715e-5,1.8878436161108937e-5,2.0757438544041997e-5,1.948372535556684e-5
t303,2.092784993198107e-5,2.2560301065658048e-5,2.2018908434604168e-5,2.1783178279518526e-5,2.2738940932230926e-5,2.3636985038417162e-5,1.979846903259527e-5,1.887064711730109e-5,2.0715955075734927e-5,1.946719817740003e-5
t304,2.0926950565396116e-5,2.2555179591766175e-5,2.1984318452523745e-5,2.1782379983186452e-5,2.2790377259335737e-5,2.3654910194313177e-5,1.989039815937455e-5,1.8876978618867888e-5,2.0668263301561993e-5,1.9448696712342564e-5
t305,2.0841202244670744e-5,2.2538032131838612e-5,2.1941367060482587e-5,2.176836709978312e-5,2.2814165842283573e-5,2.3687109736447402e-5,1.9993603622211913e-5,1.87870912369555e-5,2.0629812819325713e-5,1.942296117544047e-5
t306,2.08799275001938e-5,2.254147856911328e-5,2.1955365638587816e-5,2.180113207549985e-5,2.2909498297401114e-5,2.3598787476008562e-5,2.0113532933343183e-5,1.883674552298372e-5,2.0641727109835423e-5,1.94303666485784e-5
t307,2.0868221518193468e-5,2.2537883797078722e-5,2.1933363243944118e-5,2.1786260270792424e-5,2.2926714430094915e-5,2.3619424528789616e-5,2.0158260950942948e-5,1.88337675996167e-5,2.0624272482991287e-5,1.941674297015254e-5
t308,2.085889013289496e-5,2.2529057392658094e-5,2.1918439703221827e-5,2.1777498264802273e-5,2.2957690247852636e-5,2.3563820800812505e-5,2.023663235457758e-5,1.8817354602888834e-5,2.0616952022705336e-5,1.9403450005499698e-5
t309,2.0855734606806032e-5,2.2523843655582597e-5,2.189993379161544e-5,2.177115955051234e-5,2.297429163540028e-5,2.3590871343052493e-5,2.027016373372181e-5,1.880476580706714e-5,2.0601949648131414e-5,1.939045479669544e-5
t310,2.090942367741311e-5,2.2510068314924365e-5,2.1874877929564263e-5,2.1755039441181614e-5,2.2981353805363776e-5,2.3703487731922754e-5,2.026177526212673e-5,1.8869372623946603e-5,2.0575037697164667e-5,1.9359241075612058e-5
t311,2.093846650471528e-5,2.2507998772609278e-5,2.189593381642535e-5,2.1777787896612995e-5,2.303879254053139e-5,2.3685625765417844e-5,2.0251444011764398e-5,1.8892898390604142e-5,2.060806538849692e-5,1.9367124122499987e-5
t312,2.0935695497149393e-5,2.250448034668249e-5,2.1891948536884655e-5,2.177650934091163e-5,2.303247587575304e-5,2.364265232999849e-5,2.0227686488813923e-5,1.8896158890022663e-5,2.058445481689716e-5,1.936223993188373e-5
t313,2.0933917742463412e-5,2.250683669858844e-5,2.1882007067997725e-5,2.1779392866317846e-5,2.303344975681613e-5,2.365293467823021e-5,2.0251510518249636e-5,1.8894189123268545e-5,2.0569108916691295e-5,1.935824256974121e-5
t314,2.0930619093653144e-5,2.2512945179725168e-5,2.187062683110913e-5,2.17802153064749e-5,2.3034991438173702e-5,2.3681740193513943e-5,2.025839504590718e-5,1.8889512916521066e-5,2.055654370068048e-5,1.9359279974443547e-5
t315,2.092024347081957e-5,2.2519284767363484e-5,2.1857695290491544e-5,2.1774797934988922e-5,2.3024585508318565e-5,2.3680389498347932e-5,2.0253181605692477e-5,1.8879545053008776e-5,2.054250142484672e-5,1.9363575074335747e-5
t316,2.095782662169623e-5,2.2544869929736956e-5,2.190541263714983e-5,2.1813767419542447e-5,2.3080493087813997e-5,2.378465474820391e-5,2.027652728283128e-5,1.891471358915798e-5,2.0577198936845604e-5,1.9401810112030978e-5
t317,2.0947123583000442e-5,2.2545821107622374e-5,2.1898676695966937e-5,2.180490969871688e-5,2.3076887755079925e-5,2.3698183084447084e-5,2.026249717377421e-5,1.8906036685360545e-5,2.0575563259386603e-5,1.9416109971429937e-5
t318,2.094481020895594e-5,2.2554115980082005e-5,2.1902987305108255e-5,2.1800334188686047e-5,2.3082274099701385e-5,2.3716480420319017e-5,2.0276069764621875e-5,1.890153914120987e-5,2.0584150025102403e-5,1.943367766998568e-5
t319,2.094494202927626e-5,2.2571109268354216e-5,2.191806982950054e-5,2.1792750484430288e-5,2.308545906388251e-5,2.370300296687965e-5,2.0285277066079372e-5,1.89026271286707e-5,2.0607527465660953e-5,1.9463764074877916e-5
t320,2.0951115075164922e-5,2.259989803522237e-5,2.1957389698947584e-5,2.17874408232542e-5,2.308679648981995e-5,2.3655808901191136e-5,2.0251540634762215e-5,1.8921049906040242e-5,2.0625355693390404e-5,1.9492705568316967e-5
t321,2.093366390450351e-5,2.2671036090272488e-5,2.2047924803915757e-5,2.1819366522404718e-5,2.3120470088444986e-5,2.36776216331321e-5,2.026279893853285e-5,1.8894740976037847e-5,2.0692776150694423e-5,1.9544664794923217e-5
t322,2.0941858062847577e-5,2.2691266513557304e-5,2.20659022041648e-5,2.1801993561250963e-5,2.308465334269455e-5,2.3764742831447258e-5,2.027655127970485e-5,1.8894571115062054e-5,2.0693161166377654e-5,1.954411309810249e-5
