Voll,Demand_Segment,Segment_Cost_of_Demand_Curtailment_Fraction,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_MW_z1,Load_H2_MW_z2,Load_H2_MW_z3
,,,,,,,1276,175.6348,1034.5126,389.4682
,,,,,,,1277,378.4418,2226.939,838.7940000000001
,,,,,,,1278,608.0272,3577.6730000000002,1347.1898
,,,,,,,1279,752.1580000000001,4425.1306,1666.5616000000002
,,,,,,,1280,862.0282000000001,5071.7502,1909.93
,,,,,,,1281,908.4966000000001,5344.653600000001,2012.7118
,,,,,,,1282,869.1166000000001,5115.0682,1926.0758
,,,,,,,1283,864.3910000000001,5086.3208,1915.4432000000002
,,,,,,,1284,896.2888000000002,5272.982000000001,1985.5396000000003
,,,,,,,1285,952.2084000000001,5603.3802,2109.9804
,,,,,,,1286,988.8318,5818.7888,2191.4970000000003
,,,,,,,1287,1069.5608,6292.924000000001,2369.8884000000003
,,,,,,,1288,1135.3254,6680.817000000001,2515.9882000000002
,,,,,,,1289,1103.8214,6494.1558,2445.498
,,,,,,,1290,1037.663,6106.2628,2299.3982
,,,,,,,1291,854.546,5028.826,1893.7842000000003
,,,,,,,1292,627.7172,3692.6626,1390.5078
,,,,,,,1293,454.0514,2672.3268000000003,1006.5528
,,,,,,,1294,341.8184,2011.5304,757.6712
,,,,,,,1295,202.80700000000002,1192.4264,448.932
,,,,,,,1296,114.59580000000001,675.367,254.3948
,,,,,,,1297,112.6268,663.5530000000001,250.063
,,,,,,,1298,79.5476,468.2282000000001,176.42240000000004
,,,,,,,1299,77.18480000000001,453.2638,170.9092
,,,,,,,1300,107.90120000000002,635.987,239.43040000000002
,,,,,,,1301,200.4442,1179.431,444.20640000000003
,,,,,,,1302,329.2168,1936.7084000000002,729.3176000000001
,,,,,,,1303,499.73220000000003,2940.5046,1107.3656
,,,,,,,1304,678.9112,3993.5258000000003,1503.9222
,,,,,,,1305,860.4530000000001,5063.0866,1906.7796000000003
,,,,,,,1306,952.996,5606.9244,2111.5556
,,,,,,,1307,983.7124000000001,5789.2538,2180.0768000000003
,,,,,,,1308,1028.9994,6053.8874,2279.7082
,,,,,,,1309,1093.1888000000001,6433.116800000001,2422.6576000000005
,,,,,,,1310,1141.2324,6714.290000000001,2528.5897999999997
,,,,,,,1311,1197.152,7044.294400000001,2652.6368
,,,,,,,1312,1228.2622000000001,7226.6238,2721.5518
,,,,,,,1313,1167.2232000000001,6867.084400000001,2586.0846
,,,,,,,1314,1055.7778,6211.4074,2339.172
,,,,,,,1315,877.3864000000001,5161.5366,1943.7968
,,,,,,,1316,682.0616000000001,4013.2158,1511.4044000000001
,,,,,,,1317,520.6036,3062.1888000000004,1153.0464000000002
,,,,,,,1318,406.40160000000003,2390.3660000000004,900.2268
,,,,,,,1319,283.536,1668.9244,628.5048
,,,,,,,1320,183.51080000000002,1079.4058,406.40160000000003
,,,,,,,1321,113.4144,667.8848,251.6382
,,,,,,,1322,146.09980000000002,859.2716,323.70360000000005
,,,,,,,1323,53.55680000000001,314.6462,118.5338
,,,,,,,1324,83.4856,491.46240000000006,185.086
,,,,,,,1325,155.94480000000001,917.9478,345.7564
,,,,,,,1326,255.97000000000003,1506.285,567.072
,,,,,,,1327,391.0434,2300.5796,866.36
,,,,,,,1328,553.6828,3256.726,1226.6870000000001
,,,,,,,1329,723.4106,4256.978,1603.1598000000001
,,,,,,,1330,930.9432,5478.151800000001,2063.1182000000003
,,,,,,,1331,1063.6538,6257.875800000001,2356.4992
,,,,,,,1332,1090.826,6419.727600000001,2417.5382
,,,,,,,1333,1086.1004,6390.192600000001,2406.5118
,,,,,,,1334,1053.415,6198.8058,2334.4464000000003
,,,,,,,1335,1030.9684,6066.4890000000005,2284.4338000000002
,,,,,,,1336,986.0752,5801.855400000001,2184.8024
,,,,,,,1337,938.4254,5522.2573999999995,2079.6578000000004
,,,,,,,1338,841.1568,4948.4908000000005,1863.4616
,,,,,,,1339,723.4106,4256.978,1603.1598000000001
,,,,,,,1340,578.4922,3404.0072,1281.819
,,,,,,,1341,461.13980000000004,2712.4944,1021.5172000000001
,,,,,,,1342,358.358,2109.5866,794.2946000000002
,,,,,,,1343,258.3328,1520.8556,572.979
,,,,,,,1344,176.0286,1035.6940000000002,389.862
,,,,,,,1345,63.79560000000001,374.5038,140.9804
,,,,,,,1346,48.043600000000005,282.3546,106.32600000000001
,,,,,,,1347,68.915,405.2202,152.7944
,,,,,,,1348,157.52,927.3990000000001,349.3006
,,,,,,,1349,324.49120000000005,1909.93,719.4726
,,,,,,,1350,528.0858000000001,3107.8696000000004,1170.3736000000001
,,,,,,,1351,661.1902,3890.744,1465.3298000000002
,,,,,,,1352,757.6712,4458.9974,1679.1632000000002
,,,,,,,1353,797.0512,4689.3704,1765.7992000000002
,,,,,,,1354,843.9134,4965.818,1870.1562000000001
,,,,,,,1355,1000.6458000000001,5886.916200000001,2217.094
,,,,,,,1356,1065.6228,6270.8712000000005,2361.6186000000002
,,,,,,,1357,1097.1268,6455.1696,2430.9274
,,,,,,,1358,1076.2554,6332.304000000001,2384.459
,,,,,,,1359,1065.6228,6270.8712000000005,2361.6186000000002
,,,,,,,1360,1021.5172000000001,6009.781800000001,2263.1686
,,,,,,,1361,969.1418,5702.617800000001,2147.3914
,,,,,,,1362,856.9088000000002,5042.2152,1898.9036
,,,,,,,1363,713.5656000000001,4197.908,1580.7132000000001
,,,,,,,1364,543.8378,3200.0188000000003,1205.0280000000002
,,,,,,,1365,413.49,2432.1088,915.9788000000001
,,,,,,,1366,288.26160000000004,1695.309,638.3498000000001
,,,,,,,1367,178.39140000000003,1050.2646000000002,395.3752
,,,,,,,1368,105.53840000000001,620.235,233.5234
,,,,,,,1369,98.05620000000002,577.7046,217.77140000000003
,,,,,,,1370,70.884,417.428,157.1262
,,,,,,,1371,65.3708,385.1364,144.91840000000002
,,,,,,,1372,96.87480000000001,569.8286,214.621
,,,,,,,1373,174.4534,1027.4242000000002,386.71160000000003
,,,,,,,1374,286.2926,1685.464,634.8056
,,,,,,,1375,432.39240000000007,2544.3418,958.1154
,,,,,,,1376,590.7,3475.2850000000003,1308.5973999999999
,,,,,,,1377,746.251,4390.0824,1653.1724
,,,,,,,1378,827.7676,4871.6998,1834.7142000000003
,,,,,,,1379,853.7584,5024.1004,1892.209
,,,,,,,1380,890.7756,5240.6904,1973.7256
,,,,,,,1381,947.8766,5577.7832,2100.5292000000004
,,,,,,,1382,990.407,5826.6648000000005,2194.2536
,,,,,,,1383,1036.4816,6099.5682,2297.0354
,,,,,,,1384,1062.4724,6251.9688,2354.5302
,,,,,,,1385,1010.8846000000001,5947.167600000001,2239.5406000000003
,,,,,,,1386,915.1912,5385.215,2028.0700000000002
,,,,,,,1387,759.6402,4470.4176,1683.4950000000001
,,,,,,,1388,587.9434,3459.1392000000005,1302.6904
,,,,,,,1389,448.932,2640.429,994.345
,,,,,,,1390,347.72540000000004,2046.5786,770.6666
,,,,,,,1391,244.15600000000003,1436.5824,541.0812000000001
,,,,,,,1392,155.55100000000002,914.7974,344.57500000000005
,,,,,,,1393,66.5522,390.6496,147.2812
,,,,,,,1394,48.8312,286.68640000000005,107.90120000000002
,,,,,,,1395,68.52120000000001,403.64500000000004,152.0068
,,,,,,,1396,159.489,938.0316,353.2386000000001
,,,,,,,1397,342.99980000000005,2019.0126000000002,760.4278
,,,,,,,1398,551.32,3243.7306000000003,1221.5676
,,,,,,,1399,682.0616000000001,4012.0344,1511.0106
,,,,,,,1400,781.6930000000001,4598.4026,1731.5386
,,,,,,,1401,823.4358000000001,4846.102800000001,1824.8692000000003
,,,,,,,1402,787.9938000000001,4637.388800000001,1746.5030000000002
,,,,,,,1403,783.662,4611.398,1736.6580000000001
,,,,,,,1404,812.4094,4780.732000000001,1800.4536
,,,,,,,1405,863.6034000000001,5080.4138,1913.0804
,,,,,,,1406,896.6826000000001,5275.738600000001,1986.7210000000002
,,,,,,,1407,969.5356000000002,5705.7681999999995,2148.5728000000004
,,,,,,,1408,1029.3932,6057.4316,2281.2834000000003
,,,,,,,1409,1000.6458000000001,5888.097600000001,2217.4878000000003
,,,,,,,1410,940.7882000000001,5536.434200000001,2084.7772
,,,,,,,1411,774.9984000000001,4559.4164,1716.968
,,,,,,,1412,569.041,3347.6938000000005,1260.9476000000002
,,,,,,,1413,411.91480000000007,2423.0514000000003,912.4346000000002
,,,,,,,1414,309.92060000000004,1823.6878000000002,686.7872000000001
,,,,,,,1415,183.90460000000002,1081.3748,407.1892
,,,,,,,1416,103.96320000000001,612.359,230.373
,,,,,,,1417,69.3088,407.9768,153.582
,,,,,,,1418,50.800200000000004,299.288,112.6268
,,,,,,,1419,71.67160000000001,421.75980000000004,158.7014
,,,,,,,1420,166.57740000000004,979.3806000000001,368.5968
,,,,,,,1421,358.358,2108.4052,793.9008
,,,,,,,1422,575.7356,3386.6800000000003,1275.5182000000002
,,,,,,,1423,711.9904,4189.2444000000005,1577.5628000000002
,,,,,,,1424,815.9536,4801.2096,1807.9358
,,,,,,,1425,860.0592,5059.5424,1905.5982000000001
,,,,,,,1426,823.042,4842.1648000000005,1823.294
,,,,,,,1427,818.3164,4814.9926000000005,1813.0552
,,,,,,,1428,848.2452000000001,4991.808800000001,1880.0012000000002
,,,,,,,1429,901.4082000000001,5304.486,1997.7474
,,,,,,,1430,936.0626000000001,5508.4744,2074.5384
,,,,,,,1431,1012.4598000000001,5957.406400000001,2243.4786
,,,,,,,1432,1075.074,6324.821800000001,2381.7024
,,,,,,,1433,1044.7514,6148.0056,2315.1502
,,,,,,,1434,982.5310000000001,5780.5902,2176.9264000000003
,,,,,,,1435,808.8652000000001,4760.6482000000005,1792.5776000000003
,,,,,,,1436,594.2442,3495.3688000000006,1316.4734
,,,,,,,1437,430.0296,2529.7712,952.6022000000002
,,,,,,,1438,323.70360000000005,1904.0230000000001,717.1098000000001
,,,,,,,1439,191.78060000000002,1129.0246000000002,425.30400000000003
,,,,,,,1440,108.6888,639.1374000000001,240.61180000000002
,,,,,,,1441,73.24680000000001,431.211,162.24560000000002
,,,,,,,1442,53.55680000000001,316.2214,118.92760000000001
,,,,,,,1443,75.6096,445.3878,167.7588
,,,,,,,1444,175.6348,1034.5126,389.4682
,,,,,,,1445,378.4418,2226.939,838.7940000000001
,,,,,,,1446,608.0272,3577.6730000000002,1347.1898
,,,,,,,1447,752.1580000000001,4425.1306,1666.5616000000002
,,,,,,,1448,862.0282000000001,5071.7502,1909.93
,,,,,,,1449,908.4966000000001,5344.653600000001,2012.7118
,,,,,,,1450,869.1166000000001,5115.0682,1926.0758
,,,,,,,1451,864.3910000000001,5086.3208,1915.4432000000002
,,,,,,,1452,896.2888000000002,5272.982000000001,1985.5396000000003
,,,,,,,1453,952.2084000000001,5603.3802,2109.9804
,,,,,,,1454,988.8318,5818.7888,2191.4970000000003
,,,,,,,1455,1069.5608,6292.924000000001,2369.8884000000003
,,,,,,,1456,1135.3254,6680.817000000001,2515.9882000000002
,,,,,,,1457,1103.8214,6494.1558,2445.498
,,,,,,,1458,1037.663,6106.2628,2299.3982
,,,,,,,1459,854.546,5028.826,1893.7842000000003
,,,,,,,1460,627.7172,3692.6626,1390.5078
,,,,,,,1461,454.0514,2672.3268000000003,1006.5528
,,,,,,,1462,341.8184,2011.5304,757.6712
,,,,,,,1463,202.80700000000002,1192.4264,448.932
,,,,,,,1464,114.59580000000001,675.367,254.3948
,,,,,,,1465,112.6268,663.5530000000001,250.063
,,,,,,,1466,79.5476,468.2282000000001,176.42240000000004
,,,,,,,1467,77.18480000000001,453.2638,170.9092
,,,,,,,1468,107.90120000000002,635.987,239.43040000000002
,,,,,,,1469,200.4442,1179.431,444.20640000000003
,,,,,,,1470,329.2168,1936.7084000000002,729.3176000000001
,,,,,,,1471,499.73220000000003,2940.5046,1107.3656
,,,,,,,1472,678.9112,3993.5258000000003,1503.9222
,,,,,,,1473,860.4530000000001,5063.0866,1906.7796000000003
,,,,,,,1474,952.996,5606.9244,2111.5556
,,,,,,,1475,983.7124000000001,5789.2538,2180.0768000000003
,,,,,,,1476,1028.9994,6053.8874,2279.7082
,,,,,,,1477,1093.1888000000001,6433.116800000001,2422.6576000000005
,,,,,,,1478,1141.2324,6714.290000000001,2528.5897999999997
,,,,,,,1479,1197.152,7044.294400000001,2652.6368
,,,,,,,1480,1228.2622000000001,7226.6238,2721.5518
,,,,,,,1481,1167.2232000000001,6867.084400000001,2586.0846
,,,,,,,1482,1055.7778,6211.4074,2339.172
,,,,,,,1483,877.3864000000001,5161.5366,1943.7968
,,,,,,,1484,682.0616000000001,4013.2158,1511.4044000000001
,,,,,,,1485,520.6036,3062.1888000000004,1153.0464000000002
,,,,,,,1486,406.40160000000003,2390.3660000000004,900.2268
,,,,,,,1487,283.536,1668.9244,628.5048
,,,,,,,1488,183.51080000000002,1079.4058,406.40160000000003
,,,,,,,1489,113.4144,667.8848,251.6382
,,,,,,,1490,146.09980000000002,859.2716,323.70360000000005
,,,,,,,1491,53.55680000000001,314.6462,118.5338
,,,,,,,1492,83.4856,491.46240000000006,185.086
,,,,,,,1493,155.94480000000001,917.9478,345.7564
,,,,,,,1494,255.97000000000003,1506.285,567.072
,,,,,,,1495,391.0434,2300.5796,866.36
,,,,,,,1496,553.6828,3256.726,1226.6870000000001
,,,,,,,1497,723.4106,4256.978,1603.1598000000001
,,,,,,,1498,930.9432,5478.151800000001,2063.1182000000003
,,,,,,,1499,1063.6538,6257.875800000001,2356.4992
,,,,,,,1500,1090.826,6419.727600000001,2417.5382
,,,,,,,1501,1086.1004,6390.192600000001,2406.5118
,,,,,,,1502,1053.415,6198.8058,2334.4464000000003
,,,,,,,1503,1030.9684,6066.4890000000005,2284.4338000000002
,,,,,,,1504,986.0752,5801.855400000001,2184.8024
,,,,,,,1505,938.4254,5522.2573999999995,2079.6578000000004
,,,,,,,1506,841.1568,4948.4908000000005,1863.4616
,,,,,,,1507,723.4106,4256.978,1603.1598000000001
,,,,,,,1508,578.4922,3404.0072,1281.819
,,,,,,,1509,461.13980000000004,2712.4944,1021.5172000000001
,,,,,,,1510,358.358,2109.5866,794.2946000000002
,,,,,,,1511,258.3328,1520.8556,572.979
,,,,,,,1512,176.0286,1035.6940000000002,389.862
,,,,,,,1513,63.79560000000001,374.5038,140.9804
,,,,,,,1514,48.043600000000005,282.3546,106.32600000000001
,,,,,,,1515,68.915,405.2202,152.7944
,,,,,,,1516,157.52,927.3990000000001,349.3006
,,,,,,,1517,324.49120000000005,1909.93,719.4726
,,,,,,,1518,528.0858000000001,3107.8696000000004,1170.3736000000001
,,,,,,,1519,661.1902,3890.744,1465.3298000000002
,,,,,,,1520,757.6712,4458.9974,1679.1632000000002
,,,,,,,1521,797.0512,4689.3704,1765.7992000000002
,,,,,,,1522,843.9134,4965.818,1870.1562000000001
,,,,,,,1523,1000.6458000000001,5886.916200000001,2217.094
,,,,,,,1524,1065.6228,6270.8712000000005,2361.6186000000002
,,,,,,,1525,1097.1268,6455.1696,2430.9274
,,,,,,,1526,1076.2554,6332.304000000001,2384.459
,,,,,,,1527,1065.6228,6270.8712000000005,2361.6186000000002
,,,,,,,1528,1021.5172000000001,6009.781800000001,2263.1686
,,,,,,,1529,969.1418,5702.617800000001,2147.3914
,,,,,,,1530,856.9088000000002,5042.2152,1898.9036
,,,,,,,1531,713.5656000000001,4197.908,1580.7132000000001
,,,,,,,1532,543.8378,3200.0188000000003,1205.0280000000002
,,,,,,,1533,413.49,2432.1088,915.9788000000001
,,,,,,,1534,288.26160000000004,1695.309,638.3498000000001
,,,,,,,1535,178.39140000000003,1050.2646000000002,395.3752
,,,,,,,1536,105.53840000000001,620.235,233.5234
,,,,,,,1537,98.05620000000002,577.7046,217.77140000000003
,,,,,,,1538,70.884,417.428,157.1262
,,,,,,,1539,65.3708,385.1364,144.91840000000002
,,,,,,,1540,96.87480000000001,569.8286,214.621
,,,,,,,1541,174.4534,1027.4242000000002,386.71160000000003
,,,,,,,1542,286.2926,1685.464,634.8056
,,,,,,,1543,432.39240000000007,2544.3418,958.1154
,,,,,,,1544,590.7,3475.2850000000003,1308.5973999999999
,,,,,,,1545,746.251,4390.0824,1653.1724
,,,,,,,1546,827.7676,4871.6998,1834.7142000000003
,,,,,,,1547,853.7584,5024.1004,1892.209
,,,,,,,1548,890.7756,5240.6904,1973.7256
,,,,,,,1549,947.8766,5577.7832,2100.5292000000004
,,,,,,,1550,990.407,5826.6648000000005,2194.2536
,,,,,,,1551,1036.4816,6099.5682,2297.0354
,,,,,,,1552,1062.4724,6251.9688,2354.5302
,,,,,,,1553,1010.8846000000001,5947.167600000001,2239.5406000000003
,,,,,,,1554,915.1912,5385.215,2028.0700000000002
,,,,,,,1555,759.6402,4470.4176,1683.4950000000001
,,,,,,,1556,587.9434,3459.1392000000005,1302.6904
,,,,,,,1557,448.932,2640.429,994.345
,,,,,,,1558,347.72540000000004,2046.5786,770.6666
,,,,,,,1559,244.15600000000003,1436.5824,541.0812000000001
,,,,,,,1560,155.55100000000002,914.7974,344.57500000000005
,,,,,,,1561,66.5522,390.6496,147.2812
,,,,,,,1562,48.8312,286.68640000000005,107.90120000000002
,,,,,,,1563,68.52120000000001,403.64500000000004,152.0068
,,,,,,,1564,159.489,938.0316,353.2386000000001
,,,,,,,1565,342.99980000000005,2019.0126000000002,760.4278
,,,,,,,1566,551.32,3243.7306000000003,1221.5676
,,,,,,,1567,682.0616000000001,4012.0344,1511.0106
,,,,,,,1568,781.6930000000001,4598.4026,1731.5386
,,,,,,,1569,823.4358000000001,4846.102800000001,1824.8692000000003
,,,,,,,1570,787.9938000000001,4637.388800000001,1746.5030000000002
,,,,,,,1571,783.662,4611.398,1736.6580000000001
,,,,,,,1572,812.4094,4780.732000000001,1800.4536
,,,,,,,1573,863.6034000000001,5080.4138,1913.0804
,,,,,,,1574,896.6826000000001,5275.738600000001,1986.7210000000002
,,,,,,,1575,969.5356000000002,5705.7681999999995,2148.5728000000004
,,,,,,,1576,1029.3932,6057.4316,2281.2834000000003
,,,,,,,1577,1000.6458000000001,5888.097600000001,2217.4878000000003
,,,,,,,1578,940.7882000000001,5536.434200000001,2084.7772
,,,,,,,1579,774.9984000000001,4559.4164,1716.968
,,,,,,,1580,569.041,3347.6938000000005,1260.9476000000002
,,,,,,,1581,411.91480000000007,2423.0514000000003,912.4346000000002
,,,,,,,1582,309.92060000000004,1823.6878000000002,686.7872000000001
,,,,,,,1583,183.90460000000002,1081.3748,407.1892
,,,,,,,1584,103.96320000000001,612.359,230.373
,,,,,,,1585,69.3088,407.9768,153.582
,,,,,,,1586,50.800200000000004,299.288,112.6268
,,,,,,,1587,71.67160000000001,421.75980000000004,158.7014
,,,,,,,1588,166.57740000000004,979.3806000000001,368.5968
,,,,,,,1589,358.358,2108.4052,793.9008
,,,,,,,1590,575.7356,3386.6800000000003,1275.5182000000002
,,,,,,,1591,711.9904,4189.2444000000005,1577.5628000000002
,,,,,,,1592,815.9536,4801.2096,1807.9358
,,,,,,,1593,860.0592,5059.5424,1905.5982000000001
,,,,,,,1594,823.042,4842.1648000000005,1823.294
,,,,,,,1595,818.3164,4814.9926000000005,1813.0552
,,,,,,,1596,848.2452000000001,4991.808800000001,1880.0012000000002
,,,,,,,1597,901.4082000000001,5304.486,1997.7474
,,,,,,,1598,936.0626000000001,5508.4744,2074.5384
,,,,,,,1599,1012.4598000000001,5957.406400000001,2243.4786
,,,,,,,1600,1075.074,6324.821800000001,2381.7024
,,,,,,,1601,1044.7514,6148.0056,2315.1502
,,,,,,,1602,982.5310000000001,5780.5902,2176.9264000000003
,,,,,,,1603,808.8652000000001,4760.6482000000005,1792.5776000000003
,,,,,,,1604,594.2442,3495.3688000000006,1316.4734
,,,,,,,1605,430.0296,2529.7712,952.6022000000002
,,,,,,,1606,323.70360000000005,1904.0230000000001,717.1098000000001
,,,,,,,1607,191.78060000000002,1129.0246000000002,425.30400000000003
,,,,,,,1608,108.6888,639.1374000000001,240.61180000000002
,,,,,,,1609,73.24680000000001,431.211,162.24560000000002
,,,,,,,1610,53.55680000000001,316.2214,118.92760000000001
,,,,,,,1611,75.6096,445.3878,167.7588
,,,,,,,1612,175.6348,1034.5126,389.4682
,,,,,,,1613,378.4418,2226.939,838.7940000000001
,,,,,,,1614,608.0272,3577.6730000000002,1347.1898
,,,,,,,1615,752.1580000000001,4425.1306,1666.5616000000002
,,,,,,,1616,862.0282000000001,5071.7502,1909.93
,,,,,,,1617,908.4966000000001,5344.653600000001,2012.7118
,,,,,,,1618,869.1166000000001,5115.0682,1926.0758
,,,,,,,1619,864.3910000000001,5086.3208,1915.4432000000002
,,,,,,,1620,896.2888000000002,5272.982000000001,1985.5396000000003
,,,,,,,1621,952.2084000000001,5603.3802,2109.9804
,,,,,,,1622,988.8318,5818.7888,2191.4970000000003
,,,,,,,1623,1069.5608,6292.924000000001,2369.8884000000003
,,,,,,,1624,1135.3254,6680.817000000001,2515.9882000000002
,,,,,,,1625,1103.8214,6494.1558,2445.498
,,,,,,,1626,1037.663,6106.2628,2299.3982
,,,,,,,1627,854.546,5028.826,1893.7842000000003
,,,,,,,1628,627.7172,3692.6626,1390.5078
,,,,,,,1629,454.0514,2672.3268000000003,1006.5528
,,,,,,,1630,341.8184,2011.5304,757.6712
,,,,,,,1631,202.80700000000002,1192.4264,448.932
,,,,,,,1632,114.59580000000001,675.367,254.3948
,,,,,,,1633,112.6268,663.5530000000001,250.063
,,,,,,,1634,79.5476,468.2282000000001,176.42240000000004
,,,,,,,1635,77.18480000000001,453.2638,170.9092
,,,,,,,1636,107.90120000000002,635.987,239.43040000000002
,,,,,,,1637,200.4442,1179.431,444.20640000000003
,,,,,,,1638,329.2168,1936.7084000000002,729.3176000000001
,,,,,,,1639,499.73220000000003,2940.5046,1107.3656
,,,,,,,1640,678.9112,3993.5258000000003,1503.9222
,,,,,,,1641,860.4530000000001,5063.0866,1906.7796000000003
,,,,,,,1642,952.996,5606.9244,2111.5556
,,,,,,,1643,983.7124000000001,5789.2538,2180.0768000000003
,,,,,,,1644,1028.9994,6053.8874,2279.7082
,,,,,,,1645,1093.1888000000001,6433.116800000001,2422.6576000000005
,,,,,,,1646,1141.2324,6714.290000000001,2528.5897999999997
,,,,,,,1647,1197.152,7044.294400000001,2652.6368
,,,,,,,1648,1228.2622000000001,7226.6238,2721.5518
,,,,,,,1649,1167.2232000000001,6867.084400000001,2586.0846
,,,,,,,1650,1055.7778,6211.4074,2339.172
,,,,,,,1651,877.3864000000001,5161.5366,1943.7968
,,,,,,,1652,682.0616000000001,4013.2158,1511.4044000000001
,,,,,,,1653,520.6036,3062.1888000000004,1153.0464000000002
,,,,,,,1654,406.40160000000003,2390.3660000000004,900.2268
,,,,,,,1655,283.536,1668.9244,628.5048
,,,,,,,1656,183.51080000000002,1079.4058,406.40160000000003
,,,,,,,1657,113.4144,667.8848,251.6382
,,,,,,,1658,146.09980000000002,859.2716,323.70360000000005
,,,,,,,1659,53.55680000000001,314.6462,118.5338
,,,,,,,1660,83.4856,491.46240000000006,185.086
,,,,,,,1661,155.94480000000001,917.9478,345.7564
,,,,,,,1662,255.97000000000003,1506.285,567.072
,,,,,,,1663,391.0434,2300.5796,866.36
,,,,,,,1664,553.6828,3256.726,1226.6870000000001
,,,,,,,1665,723.4106,4256.978,1603.1598000000001
,,,,,,,1666,930.9432,5478.151800000001,2063.1182000000003
,,,,,,,1667,1063.6538,6257.875800000001,2356.4992
,,,,,,,1668,1090.826,6419.727600000001,2417.5382
,,,,,,,1669,1086.1004,6390.192600000001,2406.5118
,,,,,,,1670,1053.415,6198.8058,2334.4464000000003
,,,,,,,1671,1030.9684,6066.4890000000005,2284.4338000000002
,,,,,,,1672,986.0752,5801.855400000001,2184.8024
,,,,,,,1673,938.4254,5522.2573999999995,2079.6578000000004
,,,,,,,1674,841.1568,4948.4908000000005,1863.4616
,,,,,,,1675,723.4106,4256.978,1603.1598000000001
,,,,,,,1676,578.4922,3404.0072,1281.819
,,,,,,,1677,461.13980000000004,2712.4944,1021.5172000000001
,,,,,,,1678,358.358,2109.5866,794.2946000000002
,,,,,,,1679,258.3328,1520.8556,572.979
,,,,,,,1680,176.0286,1035.6940000000002,389.862
,,,,,,,1681,63.79560000000001,374.5038,140.9804
,,,,,,,1682,48.043600000000005,282.3546,106.32600000000001
,,,,,,,1683,68.915,405.2202,152.7944
,,,,,,,1684,157.52,927.3990000000001,349.3006
,,,,,,,1685,324.49120000000005,1909.93,719.4726
,,,,,,,1686,528.0858000000001,3107.8696000000004,1170.3736000000001
,,,,,,,1687,661.1902,3890.744,1465.3298000000002
,,,,,,,1688,757.6712,4458.9974,1679.1632000000002
,,,,,,,1689,797.0512,4689.3704,1765.7992000000002
,,,,,,,1690,843.9134,4965.818,1870.1562000000001
,,,,,,,1691,1000.6458000000001,5886.916200000001,2217.094
,,,,,,,1692,1065.6228,6270.8712000000005,2361.6186000000002
,,,,,,,1693,1097.1268,6455.1696,2430.9274
,,,,,,,1694,1076.2554,6332.304000000001,2384.459
,,,,,,,1695,1065.6228,6270.8712000000005,2361.6186000000002
,,,,,,,1696,1021.5172000000001,6009.781800000001,2263.1686
,,,,,,,1697,969.1418,5702.617800000001,2147.3914
,,,,,,,1698,856.9088000000002,5042.2152,1898.9036
,,,,,,,1699,713.5656000000001,4197.908,1580.7132000000001
,,,,,,,1700,543.8378,3200.0188000000003,1205.0280000000002
,,,,,,,1701,413.49,2432.1088,915.9788000000001
,,,,,,,1702,288.26160000000004,1695.309,638.3498000000001
,,,,,,,1703,178.39140000000003,1050.2646000000002,395.3752
,,,,,,,1704,105.53840000000001,620.235,233.5234
,,,,,,,1705,98.05620000000002,577.7046,217.77140000000003
,,,,,,,1706,70.884,417.428,157.1262
,,,,,,,1707,65.3708,385.1364,144.91840000000002
,,,,,,,1708,96.87480000000001,569.8286,214.621
,,,,,,,1709,174.4534,1027.4242000000002,386.71160000000003
,,,,,,,1710,286.2926,1685.464,634.8056
,,,,,,,1711,432.39240000000007,2544.3418,958.1154
,,,,,,,1712,590.7,3475.2850000000003,1308.5973999999999
,,,,,,,1713,746.251,4390.0824,1653.1724
,,,,,,,1714,827.7676,4871.6998,1834.7142000000003
,,,,,,,1715,853.7584,5024.1004,1892.209
,,,,,,,1716,890.7756,5240.6904,1973.7256
,,,,,,,1717,947.8766,5577.7832,2100.5292000000004
,,,,,,,1718,990.407,5826.6648000000005,2194.2536
,,,,,,,1719,1036.4816,6099.5682,2297.0354
,,,,,,,1720,1062.4724,6251.9688,2354.5302
,,,,,,,1721,1010.8846000000001,5947.167600000001,2239.5406000000003
,,,,,,,1722,915.1912,5385.215,2028.0700000000002
,,,,,,,1723,759.6402,4470.4176,1683.4950000000001
,,,,,,,1724,587.9434,3459.1392000000005,1302.6904
,,,,,,,1725,448.932,2640.429,994.345
,,,,,,,1726,347.72540000000004,2046.5786,770.6666
,,,,,,,1727,244.15600000000003,1436.5824,541.0812000000001
,,,,,,,1728,155.55100000000002,914.7974,344.57500000000005
,,,,,,,1729,66.5522,390.6496,147.2812
,,,,,,,1730,48.8312,286.68640000000005,107.90120000000002
,,,,,,,1731,68.52120000000001,403.64500000000004,152.0068
,,,,,,,1732,159.489,938.0316,353.2386000000001
,,,,,,,1733,342.99980000000005,2019.0126000000002,760.4278
,,,,,,,1734,551.32,3243.7306000000003,1221.5676
,,,,,,,1735,682.0616000000001,4012.0344,1511.0106
,,,,,,,1736,781.6930000000001,4598.4026,1731.5386
,,,,,,,1737,823.4358000000001,4846.102800000001,1824.8692000000003
,,,,,,,1738,787.9938000000001,4637.388800000001,1746.5030000000002
,,,,,,,1739,783.662,4611.398,1736.6580000000001
