Resource,CCGT-H2_1.0,Fuel_cell_1.0,CCGT-H2_2.0,Fuel_cell_2.0,CCGT-H2_3.0,Fuel_cell_3.0,CCGT-H2_4.0,Fuel_cell_4.0,CCGT-H2_5.0,Fuel_cell_5.0,CCGT-H2_6.0,Fuel_cell_6.0,CCGT-H2_7.0,Fuel_cell_7.0,CCGT-H2_8.0,Fuel_cell_8.0,CCGT-H2_9.0,Fuel_cell_9.0,CCGT-H2_10.0,Fuel_cell_10.0
Zone,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
AnnualSum,54466.83,21748.803,115408.51,24519.613,83412.13,26634.38,66939.11,23711.205,39327.883,17800.738,83183.42,26971.555,113112.234,25777.986,72922.125,22754.594,81312.664,22677.49,71412.47,22366.883
t1,8.821676378336436,3.799645127176951,6.790082560334028,2.101628254395642,8.078965300212133,3.363936454010033,5.906342042552051,2.239072220640856,4.0011031357899505,2.547499623868804,17.3778463301559,5.502362773242055,30.247369042670282,5.272310327144755,14.520648369678337,3.723858230252028,30.339450737648924,6.026528267926659,22.565825621793852,5.583391570021801
t2,8.329991817228633,3.820899915552762,6.204350991306395,2.0446383991577117,10.532571099086935,3.859628179232477,5.738441362628929,2.094150973511095,3.8287762341606024,2.4402398965048344,13.167528788559851,5.132174787082466,22.332474304621055,5.123466292598053,8.959272947269316,2.7374408570102893,30.298120307577115,6.027021737935489,22.879910673437216,5.585567146878259
t3,7.722736530976871,3.6882694150976914,5.791962217463155,2.0009848313587804,10.987149272559074,4.039906156162681,5.616494169506713,2.0450887113883036,3.729056710481578,2.379767494805611,12.112841364948455,4.911097783857682,19.28463459863433,4.821512739677748,8.019831461581163,2.544720789630139,30.30900521676699,6.027199802674142,22.993536996803126,5.593805236613452
t4,7.714158059183509,3.698424642094124,5.976082430890084,2.093128892124696,10.890669345316422,4.06338447181136,5.577831059651594,2.018178459515278,4.015329053808958,2.5202478967297717,9.843134030653633,4.44375769703446,15.114633640557699,4.076644132041234,7.89716115292488,2.546299977285099,30.507780339251642,6.038044026499225,23.709332363110686,5.663371213357129
t5,8.479623555883752,4.005022287425905,6.787773538154561,2.266378433695999,10.783360543774812,4.139576239033341,5.753724966474654,2.107809408135969,4.570187265919173,2.818714880591622,9.920161479578432,4.538054375309018,16.816832675643774,4.111830883540934,8.84786906553583,2.7266527483078864,30.71904397603339,6.049004993610298,24.349689322134616,5.724217555634033
t6,11.588188184062947,4.829138777461889,9.406329361566723,2.737201212037374,12.81199396636809,4.676588413403518,6.5065037678722195,2.5016339328658863,5.973442119052482,3.51567481655568,13.183426712762254,5.24085038188481,19.03436720304085,4.569296015995568,11.240060600811253,3.455669059284429,31.00602554783947,6.061050222423832,24.781704768648442,5.775528856581161
t7,15.054397831788974,5.323817273809208,14.600544122074842,3.3976604031613733,17.735755549673335,5.440592244108742,8.414591581000806,3.239874900112051,7.7324561433037005,4.059974197502102,34.54769704058916,7.061015938325967,31.359450245911287,5.622933481905542,17.640066171390924,4.695440161657964,31.26398793470112,6.076321679926039,25.291845994270762,5.833396580954461
t8,15.972979517371469,5.405906901695694,17.33438079666486,3.924977569172386,18.964173046143376,5.608269987708069,8.89266881964114,3.504579332898695,8.195475209034011,4.172972601456389,38.017927960471546,7.335212768956144,33.59423835467789,5.835744383974841,19.16277155041556,4.917387440544382,31.300869776962188,6.077646310595154,25.253433260057875,5.840060332415259
