Resource,Small_Electrolyzer_1.0,Large_SMR_1.0,Large_SMR_wCCS_90pct_1.0,Above_ground_storage_1.0,Small_Electrolyzer_2.0,Large_SMR_2.0,Large_SMR_wCCS_90pct_2.0,Above_ground_storage_2.0,Small_Electrolyzer_3.0,Large_SMR_3.0,Large_SMR_wCCS_90pct_3.0,Above_ground_storage_3.0,Small_Electrolyzer_4.0,Large_SMR_4.0,Large_SMR_wCCS_90pct_4.0,Above_ground_storage_4.0,Small_Electrolyzer_5.0,Large_SMR_5.0,Large_SMR_wCCS_90pct_5.0,Above_ground_storage_5.0,Small_Electrolyzer_6.0,Large_SMR_6.0,Large_SMR_wCCS_90pct_6.0,Above_ground_storage_6.0,Small_Electrolyzer_7.0,Large_SMR_7.0,Large_SMR_wCCS_90pct_7.0,Above_ground_storage_7.0,Small_Electrolyzer_8.0,Large_SMR_8.0,Large_SMR_wCCS_90pct_8.0,Above_ground_storage_8.0,Small_Electrolyzer_9.0,Large_SMR_9.0,Large_SMR_wCCS_90pct_9.0,Above_ground_storage_9.0,Small_Electrolyzer_10.0,Large_SMR_10.0,Large_SMR_wCCS_90pct_10.0,Above_ground_storage_10.0
t681,0.08125819128080096,4.722205470856099,7.972377798004928,2.3119637472492736,0.08573976333919738,38.04654796104221,46.65850186758825,1.4662422706574851,0.11852847273059197,3.9468511361422265,6.927066986376993,2.797516661655443,0.10725057725328599,3.7490651503708383,6.540537781329865,2.7718293170727426,0.07970170247985005,13.483961174112887,14.857548462001908,1.7485304335397447,0.1776546741000021,4.495190823201202,8.610916509735565,1.8545945361541127,0.08695490704808137,53.104974641620245,23.28371855500891,1.494638551909852,0.06752750054957755,5.000478332982674,8.245845369268181,2.2713753454374013,0.1688878214270478,3.4422125500960137,6.192839820854957,2.9595732021899286,0.17377794691564524,4.27304396125249,7.259224642392157,3.014488813177689
t682,0.08398593780873959,4.723093911205134,7.972494420667491,2.3038110164983907,0.08593653404839441,38.05070923003095,46.66678862428552,1.5712792246010876,0.11348760538973111,3.947335470625892,6.927510975567675,2.7552888194001453,0.10580925734162076,3.7496292838979453,6.540974508550208,2.745003575665325,0.07982364716000082,13.483204127893817,14.862553300908141,1.9285855793267603,0.17890676736544378,4.495583742299353,8.611206083292961,1.7967949581741163,0.09353064726094064,53.107333053205984,23.290037440346723,1.6315953315471863,0.07846558738845276,5.001583094287154,8.246764328993521,2.2923490301530394,0.16831294990207288,3.444186436026794,6.195095715361885,3.0875664145987702,0.17483391944125362,4.276448113727028,7.2652687054605245,3.613471536812912
t683,0.0854729443481216,4.723815324960504,7.972406508035755,2.290673551231534,0.08909773900746044,38.05077762928231,46.6701549140795,1.583718714352195,0.12314040236386524,3.9476558869935294,6.927643679315811,2.787511397289358,0.10817390139654498,3.7501500607446427,6.541113664625644,2.7490142622909888,0.08154295810273733,13.480972160016586,14.865105259331823,1.9369431491184992,0.18250338292227797,4.49589407616931,8.611332621342083,1.5971624245082825,0.09501630035599833,53.10320421214409,23.29111275610179,1.628207917020931,0.09688841812226597,5.002226828866839,8.247368093211369,2.312302591275262,0.17340848891834612,3.4451084024383354,6.196077066376086,3.0704913827110927,0.17582095605892484,4.276954417130971,7.2679792552482745,3.586013420553366
t684,0.08593421360851375,4.724166342306752,7.972831484289521,2.416583015716256,0.08922989962773621,38.050103415670606,46.6716702810662,1.60655007115777,0.12904392970480885,3.9475093072913503,6.927596638057192,2.9973761843662103,0.11010147749795432,3.750338756998373,6.540871624996025,2.893765754989485,0.08719749533018684,13.479280485708026,14.868015739901391,2.0229727181420682,0.18717407918082768,4.495721903202363,8.611429182666445,1.806491864443398,0.10625711304417076,53.09999763549654,23.29233933807774,1.6257545924141186,0.09805868223280212,5.002528633388098,8.248154057497917,2.4173701367632057,0.17155427182436983,3.4448231962634073,6.196905224476829,3.29612303404694,0.17541578567889476,4.275380287739757,7.269258940531695,3.7982788450408327
t685,0.08472605206826234,4.724987489099486,7.972742338742228,2.351795520593012,0.08820376544822035,38.04818282599629,46.671437944647415,1.6013188056463405,0.13122586390073931,3.9478680599342857,6.927667534696118,2.9479449903741664,0.11129296173232611,3.7507773462502176,6.540952469106608,2.842572827163002,0.09362738329023135,13.477749433543078,14.868123635199252,2.0354389030288855,0.18852039537661971,4.496149416579221,8.611681397563284,1.7796895865489721,0.11362677742917413,53.09531192713027,23.2909583941147,1.6122439909943531,0.09748359265887849,5.003099110857841,8.24829398670937,2.3477008859007533,0.17156341701576117,3.4447682239177,6.196779703438671,3.224900976951654,0.1758366791600415,4.2729296827099,7.268551635743341,3.7385953979256126
t686,0.08368972254101889,4.725963057104498,7.972738321566767,2.2839822471390434,0.08567038625949275,38.043574668941424,46.668683919594265,1.5912168237879958,0.1321863202287372,3.9482329509471557,6.927817683573686,2.9041998108382305,0.11010429558096947,3.751046713389348,6.541056514384406,2.8312359250455765,0.09434863443263924,13.474884105495518,14.866449841553333,2.0412130609960486,0.18547660283732945,4.496700753628329,8.611834911139988,1.7474489268476008,0.10446127269460403,53.082915379157335,23.285167273594727,1.5780565021629425,0.08088099977041724,5.003595925092911,8.248111968800906,2.2596114412273023,0.17186386255616562,3.4441683275610693,6.196339215490376,3.1797268176144766,0.17587514254324318,4.268096472011221,7.265757351012038,3.7319785643477954
t687,0.08009347914823849,4.727045035942339,7.972750177509864,2.204980737609792,0.08491436211933938,38.03647491234826,46.66372887481327,1.5796656743232873,0.13230774498042244,3.948569044282886,6.927989972314863,2.870553826806646,0.111553771153366,3.7513426714688807,6.541100852815817,2.8093638029478996,0.09420123800158453,13.470622519259127,14.8630123090968,2.0329286640095856,0.18384347016283734,4.497348093978781,8.612031155981608,1.7394977365564104,0.08323872094897972,53.06411246416313,23.275777051237625,1.5318624089739117,0.07684544913450274,5.003995297689076,8.247811496385246,2.179515587448703,0.17096494459462439,3.4428065539337322,6.195316508459787,3.127479790631413,0.17558562694514368,4.260512408841898,7.260752094880637,3.7492931622585917
t688,0.07424486007228714,4.727950715456734,7.972504265529265,2.131532626042623,0.08666723501845616,38.019799309368004,46.65082497855373,1.4749296268296794,0.13779633808819225,3.9487775709135295,6.9278715720872,2.8838587890333867,0.117263947577544,3.7516651970915063,6.54078082785334,2.8020569717655635,0.09456816793524765,13.46005684304842,14.854572587519444,1.837499135523025,0.19081291452391236,4.497975221303193,8.61201430860536,1.5847183653413048,0.08340511641729087,53.02793083901451,23.25677470156136,1.3619276412160817,0.07732904868301187,5.003682461877617,8.247029105287346,2.0987445131128024,0.17431885170300504,3.4396483746863917,6.192509672135844,2.9372483790853474,0.1756569795169707,4.246419221320685,7.250183685514541,3.1100818618599617
t689,0.06356944983087992,4.729615849000426,7.973512274337216,2.2083843381740795,0.08545325229886275,38.022611737936465,46.64832028582833,1.4853327593091268,0.13745821771231856,3.949208000892451,6.927859842772058,3.0888340317339495,0.11501995794039481,3.7521502304923664,6.540385237364083,2.9643104614170515,0.07987294837061956,13.464024201163921,14.85453312804539,1.838990813109965,0.18058392832681908,4.498650385798815,8.612354799080816,1.8242365733421335,0.08102376142726586,53.02487544031557,23.253147129550925,1.3027046900445376,0.06270330743606417,5.0053864149856295,8.248016673825818,2.1517402625289024,0.17232335120780032,3.439231472956821,6.192243686603176,3.1412641366669654,0.17536743941651273,4.245462913340116,7.247809386309946,3.250889390397356
t690,0.0639753946806757,4.732706776525002,7.974616251930756,2.1596001296732963,0.08497854516932415,38.041179192125206,46.65301177029765,1.473881812580455,0.13925196008430582,3.950663241560849,6.928394147047253,3.038627682524228,0.12164314296632331,3.753391256060249,6.540908451189021,2.9486759716101694,0.08018585510792628,13.48131284375869,14.859294966806134,1.801601086086906,0.17521819224798318,4.500499454633315,8.613218584315456,1.8150323412080565,0.06576372633005356,53.041508469464375,23.256384930685783,1.266806004440541,0.07302874982580564,5.009315418585032,8.249696149360146,2.11489843538064,0.17207393768324497,3.4425486645908467,6.1932909715356335,3.0379051690822862,0.17575869767294733,4.257475899341475,7.251585349031382,3.148346739070384
