Zone,1,2,3,4,5,6,7,8,9,10
t1,157.13643326601417,116.30856604349177,92.71496451123308,100.14054524633472,135.20338868135988,934.2692605642254,340.72818875451856,395.9511834640255,79.86816217532612,297.09185885904407
t2,157.01940922956246,116.256089647385,92.80925500558045,100.10723646073842,135.10868843655507,934.3450380859637,340.71851977431766,182.48887082664848,79.86814910925892,297.09162172852183
t3,135.9517421671425,100.68267192823077,92.93247460327775,86.72107284749487,117.02347546382138,934.3773755658308,340.701443553478,157.93009383169715,79.8681403322568,297.09161500566995
t4,101.31522847325249,100.66203148947987,92.92680903272569,86.6521463022395,116.99913168944713,934.3963199140511,327.17375995211506,117.68290565828559,79.86814194365185,297.091623996328
t5,157.1287943333974,116.30929052632433,92.8130639879008,100.12665939382939,135.20302671915246,934.4134439822581,287.73433898473365,182.6103062265717,79.8681440577941,297.0916559662808
t6,414.94509626382035,307.22574630592385,227.48977977931145,264.36388101228835,357.0531763603876,934.5053991131122,327.223202120787,482.23246778898937,79.86824839822634,297.09241844612836
t7,542.3185393191744,401.2563458959177,296.9645966658816,345.2495129258388,466.6405640280279,1169.1927395462906,409.69931885506475,917.5501321477216,79.86831634812003,297.0934065260398
t8,849.1299456134855,401.2679661874558,297.14296730051234,345.25602737143686,730.647323611182,1542.9204934399081,1328.2897632918784,986.8392212172486,79.86836841438861,297.09406317587053
t9,849.065298931661,401.2823190598016,297.4253572058199,345.26421399271794,730.5875947474582,1718.667001053813,1478.834560260626,986.8461800476434,79.86838616211006,297.0947886799514
t10,542.0264416541437,401.2946474850995,342.55023493234125,345.2666342208088,466.3878842756894,4831.160230520456,4157.1671506333905,986.8826428657576,79.86838220065526,297.0955513672872
t11,541.9932587136601,401.2822971215907,345.18823353301946,345.2660030986294,466.3577041116591,4831.200487452547,4157.1669049979355,1007.5569319121552,79.86835713806481,297.0965003913703
t12,540.5242870905726,401.2658473781267,345.1465768167136,345.250082370775,465.09558068574404,4831.172260033352,4157.155129631901,987.63347635953,79.86833443304502,297.0945200619034
t13,500.3610022670471,401.26469986184514,345.17664406841783,345.25224896593426,430.5371481835758,4831.082157474358,4157.10816630022,986.8515985614339,79.86832527572838,297.09472312352096
t14,433.57403070418326,401.2636709383591,345.13243965124195,345.2541881764769,373.06969908111176,4088.353442246206,3517.8461446757774,986.8401698952047,79.86831376108087,297.09456022578246
t15,433.4064043643515,401.26269219749173,297.2540552422125,345.2510381248303,372.9250862816554,4088.195586584966,3517.8315934792877,986.8203074951522,79.86831967715221,297.09438087960194
t16,433.3325441075208,401.234896928734,297.1760056079113,345.2418468600908,372.8619502943588,4088.306564263691,3517.8054194999763,959.6706945435058,79.86831979393708,297.09403694372384
t17,500.35199211710875,401.26077227876857,345.20473981176514,345.260152398873,430.5326219591151,4086.4428248678005,3517.915298069373,581.5126357122266,79.8683336570703,297.09704074221105
t18,542.1664449749193,401.41246244573364,345.29438501299364,345.3321465431137,466.5158935640029,17081.85746386356,17608.179284984257,630.0883198971308,79.86835413407647,297.1463992560903
t19,541.9481215068621,401.26265002773005,297.5194947993399,345.2441487158634,466.33076271223104,34008.84800982888,39527.66751820269,629.8288805087406,79.86833665062086,297.0944837868641
t20,500.3293847396556,370.4746216365185,274.4037089371814,318.77125439884225,430.5356102819603,15151.12003627837,17608.205344124748,581.4551677532208,79.868339927197,297.09321397556374
t21,357.9535392473697,347.5028869566263,257.24143449871286,298.9923531992803,372.8927118044209,1479.0159242306127,1478.8303138465233,415.93705290465977,79.86833686784247,297.09323708911825
t22,347.73594527449217,347.49706061461353,255.72048346504135,298.9453806335337,403.8347670102993,1180.724095745049,469.378941292085,403.8569180725564,79.86830927517494,297.09264788405903
t23,320.9879660318607,320.8405017912715,255.45504759216297,276.06851606959697,372.84413251326697,1171.2343463515815,410.3109042769966,372.8702895489979,79.86827683026033,297.0923254125941
t24,320.9081130957741,320.82952747693616,255.26180947037128,276.058443591549,372.8592109958181,1171.096300398275,410.8415251073559,372.8554731961412,79.86827036759752,297.09232544748187
t25,297.1096350134774,297.0778335145281,223.95213505891175,255.63069476313584,345.2662734745619,1162.9324392469728,398.06823626188026,345.24988709976265,79.8682738745098,297.09213093835103
t26,28.029385520307944,28.008288642943498,92.99137258872791,32.53690422818671,32.55204215172976,1161.930893206856,28.08806391938529,32.54860229925186,79.86816274769839,297.0917921068643
t27,27.765536912810298,27.749111686882664,92.85418221503818,32.21622573128183,32.24904606910672,417.67029217890854,27.770068524032418,32.246083213977,79.86817243151762,297.0918581726609
t28,27.739577374605936,27.7288769875785,92.83094966160277,32.19505513856962,32.22552487414371,33.50807435457415,27.718853980911053,32.22261675586057,79.86820029906697,297.09184680049964
t29,68.70528814407716,68.70301656571327,93.02665648217906,79.78715675159162,79.84076803420358,32.3923400858104,27.713609528268798,79.83935385387655,79.86822363997854,297.0918126042824
t30,347.5056233727943,347.49778721690996,257.29436858521495,299.00659323077485,374.30547668469336,32.31581205454708,27.710781319368177,403.849414374536,79.86839030417777,297.0935557469993
t31,370.6257466937986,370.5461776261691,345.17282783756474,318.8387421291331,430.53334269719323,32.502911843300794,27.915660972943694,430.7274347480426,79.86848966916406,297.0953085382866
t32,550.2520642270388,407.7422760977115,350.8330465254044,350.82631967617175,473.4792894041803,473.4356901011168,407.38549571630114,639.49028129302,79.8685467067139,301.89495112420974
t33,500.3613004031606,407.7452782615638,350.8709957208653,350.8374803273998,430.54872282654236,473.4267896459975,407.39865511485044,581.5183122776535,79.868560565858,301.91175994639997
t34,500.3485179103857,407.7446504779714,350.8410124110251,350.8249120423021,430.53701307962984,477.53178744543567,410.9110462697081,581.56339398697,79.86854200712807,301.89313982505405
t35,500.3491110397671,407.7518892674454,350.8866073321824,350.8312835932778,430.53275238813205,505.6673150693238,435.04263688092425,959.6283382676384,79.86851921564292,301.90396739178385
t36,498.96263918748514,407.74968202394905,350.7635501715352,350.7772895330749,429.340431835506,505.8601760844149,435.2342928358721,959.6329754165024,79.86848622228453,301.84344037250355
t37,435.21896566326654,407.7489896496177,350.77436533737074,350.7877119550823,374.4913128283129,505.80678833633146,435.20944215689127,959.7269070283144,79.86846416093496,301.852047804296
t38,433.3232827509978,407.74754833397685,350.80643553980457,350.82277425464275,372.8600326390977,503.49986870933765,433.305790901153,974.310446709705,79.86846901889417,301.88196598876397
t39,433.31044519402855,407.742202481102,350.8160308668323,350.83095291710725,372.8483294409612,408.9670433181045,433.21400907314325,959.6652419555212,79.8684571579618,301.89273849285547
t40,418.09450070144516,407.74144114599204,350.81516236397124,350.8356490469998,359.7552678063046,352.6430185394157,407.8913318860769,959.5566120996133,79.86845601714032,301.894926288061
t41,433.3209804066687,407.7477664993847,375.1781362346879,350.8752127394648,372.85686372838023,374.32917436407627,433.3050873804126,959.6059425618648,79.86849901191147,322.6884758844716
t42,550.7236778832659,407.7950612108903,376.46240620959145,350.90958083850984,473.8779477139725,405.4949701548254,435.4575931798853,959.4489187201218,79.86853083685308,322.8876349497382
t43,500.37873566753547,407.752099660032,353.2208694470918,350.85813161950915,430.55867732368984,430.50071625285597,500.34007164166064,959.3288135058947,79.86850467972697,301.9486728678575
t44,435.36828530316564,407.746698773925,350.93264763124057,350.83612780445344,374.6196262765735,374.6379474864894,435.3296506881501,506.30568217608976,79.86848273248141,301.9051255431824
t45,433.2400800195083,353.1373618408529,345.1823949990161,303.8720078100311,372.8187590394976,353.5288611666444,410.85947984024455,503.50561706049524,79.86846092774225,297.0941543827127
t46,359.7851578246487,353.11769090355796,344.81329928738614,303.85281665859947,372.8534217956468,350.4922591896789,407.3781512472915,418.1296248827492,79.86842144903763,297.0935175404412
t47,353.4521619370696,353.0521129219528,261.47677879782555,303.79131696212283,372.85168699178655,276.82286597509943,321.69450617667883,410.7657543507798,79.86837098362071,297.0928702566888
