Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,488429.0,371635.28,230598.61,468715.72,347049.1,268866.34,649275.0,0.0,91342.3,0.0,209676.58,57849.098,39615.484,0.0,82485.3,0.0,22513.023,22513.023,25339.834,61908.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86290.09,3.524102e6
t1,726.0713095744238,713.1935445526581,97.7494589427459,876.0464958875384,713.1830024161437,356.58601142871635,772.9459220497605,0.0,28.086167118897407,0.0,299.98879712710584,6.900232394198022,34.16581548389251,0.0,104.99109266115224,0.0,37.49590846802322,37.49590846802322,37.49114555709203,89.9901225984516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.470999533373075,4979.851934262196
t2,433.3181840457039,512.8714291513714,40.438524635611394,670.1368857355322,713.0842946603935,356.58799685579305,772.9459264185821,0.0,149.99930588655633,0.0,299.9937480414701,0.9459369282376152,18.88184940314986,0.0,104.97141417670689,0.0,37.49567272725914,37.49567272725914,37.49208985094198,89.99142377083831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5580937026002,4323.2084487180055
t3,85.41491552955067,248.22239058515586,28.020463245472264,566.92377652805,713.0890094869866,356.5895255109797,772.9459272343395,0.0,149.9467102655714,0.0,299.9932646519672,0.9855831009887688,13.176470916314475,0.0,104.96230968204456,0.0,37.4955232615088,37.4955232615088,37.49242769923581,89.99198276512944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.19856656255373,3598.9443702873573
t4,8.284520245431633,183.73681933612374,87.26812426132446,621.4624338156508,702.9739113182667,356.58736114817447,772.9459249276681,0.0,149.93450239563515,0.0,299.9942139357366,0.8415498503822776,32.832308475979296,0.0,104.90993116168308,0.0,37.49545820584627,37.49545820584627,37.4919927128022,89.99156358875265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.489870470680295,3580.735944055984
t5,124.1276064519737,249.79055373075963,82.28831425528954,705.8878999879447,713.0850370727663,356.58735579719684,772.9459276323568,0.0,149.99670014592428,0.0,299.98937104994724,1.691975919901314,28.67262213109044,0.0,104.9708387175522,0.0,37.49568926122917,37.49568926122917,37.492585135842525,89.99236465606158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.71154054318791,3864.222071750253
t6,125.75117644743537,261.66234685926514,346.7463541416863,641.4342126710899,713.1552951843253,0.21770507586486118,772.945932077344,0.0,149.96678642190216,0.0,1.8323069852731442,33.30675142275409,44.953472704876326,0.0,104.9921890342533,0.0,37.49508469024779,37.49508469024779,37.457188280947705,89.95677348704486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.98658849464334,3540.355248669201
t7,730.3582036185533,713.175480405896,357.4997831974803,905.8704377916124,713.186535231711,67.59920223083418,772.945930876644,0.0,149.99123961336167,0.0,9.070231954179022,80.80775086005484,48.06126334031545,0.0,104.9948796926719,0.0,37.49634959938229,37.49634959938229,0.042296570405500014,0.033109554066951374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99189704606087,4869.620941182613
t8,418.3493990075221,460.48307624128404,320.61546154851777,1011.0026036426583,713.1880898175824,92.4850829118293,772.945927707598,0.0,149.86566225512473,0.0,299.9934814393411,17.522851169499724,45.46429016916326,0.0,104.9945128269046,0.0,3.4633458649785753,3.4633458649785753,0.04058356441517009,0.04505370071466629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99229965311167,4554.915067385223
t9,630.1733021687533,620.4876403661883,322.16430781082005,1011.000310098708,713.1881663468151,121.78566644319649,772.945923475435,0.0,149.989904252813,0.0,299.9935933042045,3.8710561787961457,46.774207597941285,0.0,104.99431709732646,0.0,9.324575766777345,9.324575766777345,0.044562787589145496,0.04778502636011743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99220767792528,4957.102102166426
