Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,2,5,7,9,10,2,5,7,9,10,1,2,3,4,5,6,7,8,9,10
t1,0.0,0.0,74.98256521988255,0.0,5.9424730829130885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.5446845406886,0.0,0.0,8.113562812733553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.359194489119428,0.0,0.0,0.0,0.0,0.0,0.0021610927240652876,0.0,0.0,10.603423726977994,0.0,0.0,0.0,0.0,0.0,0.0023061389660929484,0.0,0.0,0.0,61.36953291476882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.45636203769163,0.0,8.058096181953644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2487327253659923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007360664440274765,0.0,9.21412392716188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,74.98326967259497,0.0,5.94251843103772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.5451618794648,0.0,0.0,8.113598455568189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35974025244995,0.0,0.0,0.0,0.0,0.0,0.002170974090945695,0.0,0.0,10.60403268637029,0.0,0.0,0.0,0.0,0.0,0.0023212821832406566,0.0,0.0,0.0,61.369576840910376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.4571025710122,0.0,8.058148641741376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2487625424314501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007361630565604842,0.0,9.21412728775104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,74.98394064247893,0.0,5.9425622214800615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.5456730391471,0.0,0.0,8.113635191630545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.360371471624465,0.0,0.0,0.0,0.0,0.0,0.002181532082432765,0.0,0.0,10.60471005939732,0.0,0.0,0.0,0.0,0.0,0.0023372638981535242,0.0,0.0,0.0,61.36961911444611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.4576624921058,0.0,8.058189636996513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2487932718301402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007361819353000835,0.0,9.214131427640067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,74.98467089267353,0.0,5.942608759058969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.546276787624,0.0,0.0,8.113675446375918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36112299693077,0.0,0.0,0.0,0.0,0.0,0.0021928778588381336,0.0,0.0,10.60554280496591,0.0,0.0,0.0,0.0,0.0,0.0023545246398284326,0.0,0.0,0.0,61.36966303439421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.45812688624363,0.0,8.058224372338405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2488274323395387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007361097817445071,0.0,9.214136450944617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,74.98564377122375,0.0,5.942665288690857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.547029865748,0.0,0.0,8.113720748341406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.362048890999528,0.0,0.0,0.0,0.0,0.0,0.002205070924667347,0.0,0.0,10.606599917704907,0.0,0.0,0.0,0.0,0.0,0.002373145773835602,0.0,0.0,0.0,61.36971073749711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.45854405866345,0.0,8.058256251444229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2488709070749737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007359413844600246,0.0,9.214143399531805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t6,0.0,0.0,74.98691712135923,0.0,5.9427303669559715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.5480189439197,0.0,0.0,8.113771670849536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.363352923296365,0.0,0.0,0.0,0.0,0.0,0.0022182393648172444,0.0,0.0,10.608037554309323,0.0,0.0,0.0,0.0,0.0,0.00239308043671308,0.0,0.0,0.0,61.369763912011386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.45897317991125,0.0,8.058290030018593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2489264365095067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000735672183101221,0.0,9.214151032114925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,74.98756215282846,0.0,5.9427681031279445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.5486130519832,0.0,0.0,8.113807552779681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.364242109090497,0.0,0.0,0.0,0.0,0.0,0.0022306142328676125,0.0,0.0,10.608892927033349,0.0,0.0,0.0,0.0,0.0,0.0024106406250132264,0.0,0.0,0.0,61.36979845298545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.4594361382335,0.0,8.058328307408452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2489615434406331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007352880906605883,0.0,9.214158959389572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8,0.0,0.0,74.98792025373048,0.0,5.942790602804302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.5489432777732,0.0,0.0,8.113831413578367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.364767062529744,0.0,0.0,0.0,0.0,0.0,0.0022414180035295168,0.0,0.0,10.609363689763143,0.0,0.0,0.0,0.0,0.0,0.002424908467455634,0.0,0.0,0.0,61.36981996084914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.4600564312054,0.0,8.058385917837004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248977015705971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007348128919886332,0.0,9.214166421457167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,74.98805552021061,0.0,5.9428021767290025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.5491645285025,0.0,0.0,8.113849296460664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.365125458223858,0.0,0.0,0.0,0.0,0.0,0.0022509401340051003,0.0,0.0,10.60967391755953,0.0,0.0,0.0,0.0,0.0,0.002436804775981521,0.0,0.0,0.0,61.36983117969551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.46029590453327,0.0,8.058405649202024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248986674019832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007345149836192402,0.0,9.214172958598427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
