,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10
AnnualSum,9.599454260302266e6,360.7205110164616,-3467.1417491950683,0.0,0.0,0.0,392.8887744571784,0.49624571188980265,290478.3326968546,-430032.14684843755,-8.746101817368772e6,6.5349381574099824e7,27143.516382726215,-1.5297898141634543e6,0.0,0.0,0.0,1020.81673757664,0.45369137525974207,-379105.75124715094,-542989.4465476793,-6.083478838923714e7,2.4603191500604604e6,13670.383864838128,-1625.7223517484285,0.0,0.0,0.0,29.210688045843053,0.528219768767249,246511.72551814473,-115693.92817091361,-2.541060382567803e6,2.7735165966017167e6,17290.56068451331,-2067.741539871907,0.0,0.0,0.0,22.851862662412593,0.5424991702603126,-529967.2150857967,-298464.7695034607,-1.940662263602339e6,5.513641588917542e7,203.03551705588552,-911129.623420498,0.0,0.0,0.0,446.9750710537535,0.46125446051470137,-4.699025973910152e6,-583410.6519346905,-4.6886082637821294e7,774893.4421703939,186406.77119417948,-2392.238192499136,0.0,0.0,0.0,55.32366971598699,0.5673903209837843,113390.28907476706,-22513.02322275127,-986876.4142537954,4.5205969789111614e7,270862.7325551272,-322431.353830199,0.0,0.0,0.0,2166.3511731739427,0.4666580603089761,708534.7602777034,-173022.45962781337,-4.019998111636106e7,1.2614126259738134e7,836699.866064645,-17144.964413396214,0.0,0.0,0.0,803.2706986421064,0.4999176810547169,2.7020912269408153e6,-446255.9812730052,-1.5603438863802923e7,1.125184491877424e7,137.35774141267498,-595.6722670829639,0.0,0.0,0.0,4.432756159735909,0.4968253506898638,4.020406168895224e6,-409025.1829275057,-1.2166406527118193e7,8.062548187755404e6,703.5613549141182,-491.5001449213716,0.0,0.0,0.0,5.004371122291365,0.5012805294840665,6.183486432646204e6,-502694.9969004936,-1.373816428838326e7
t1,12254.60805517599,0.05033601992710482,-1.0433502176447191,0,0,-0.0,0.004928989386090805,0.0005899596501815512,84.54311373087512,-719.632427063541,-10620.931671667908,87431.94700770984,0.050188795383913756,-5636.345181149763,0,0,-0.0,0.005550831259796572,0.0005358545917184405,-9715.79099177969,-860.5723863651602,-66255.95033480204,3550.0903411082013,0.05029340464847252,-1.6934862137443574,0,0,-0.0,0.0032423027941441062,0.0006321408702659265,-577.2368711951616,-90.92625004155735,-2640.769192878297,5498.12124175525,0.04811507983851236,-1.6317344897149253,0,0,-0.0,0.003049253654858814,0.000649497771607773,-3211.163895955164,-247.7007591247764,-2016.8120190609868,68598.14575779867,0.05199510899608495,-1.8584704523730522,0,0,-0.0,0.005559930937416288,0.000537283157432989,-1000.0887666372871,-951.0533012945341,-66275.38480993814,514.6392841836745,179.46914800053645,-0.24563714572215334,0,0,-0.0,0.0028714488881124863,0.000690221253516824,499.8811671571011,-37.49590846802322,-1156.9547609611138,51529.0298634998,0.06692355168995828,-0.42937492688485607,0,0,-0.0,0.007743354585171183,0.0005536994310152825,1313.0644484969887,-201.53339059102484,-47128.04854516955,6114.080412332286,0.0692213658782922,-0.07632199599969496,0,0,-0.0,0.005480486309173432,0.0005959968451197097,10395.687232222293,-779.7269033744258,-15973.468585119155,19190.926856359587,0.04779368999740799,-0.700226620760804,0,0,-0.0,0.0053856772467631205,0.0005931037110955022,4137.125206600276,-462.7040071221429,-15701.084452992112,9752.101470907868,0.0587946118598868,-0.5771471261235442,0,0,-0.0,0.005929667116082624,0.000597523830602824,8379.681274449746,-628.5066008170102,-17498.301345330696
t2,12254.727777637076,0.05127584965287009,-0.9154604769721878,0,0,-0.0,0.0048693327885518615,0.0005882498501679563,-530.824447149771,-473.0948065985377,-10254.911749132127,87972.17944070272,0.05040208615846406,-8542.175531527342,0,0,-0.0,0.005585623613442368,0.0005365850369934618,-8826.631159928495,-721.2707772173435,-64919.151256936384,3477.8260049514374,0.049890776781663156,-2.1881122587728377,0,0,-0.0,0.0032304610522398605,0.000632954650406168,-543.6679221753241,-87.49377212630907,-2606.191027791374,4987.102913781328,0.04770595549500631,-1.78716778891919,0,0,-0.0,0.003039139915562178,0.0006504728602483867,-2766.4785550946417,-208.42715391139598,-1990.403932073471,68443.13899815155,0.05304479422627493,-1.2831991400259344,0,0,-0.0,0.0056447586704051755,0.0005385369662593988,-420.9890186908667,-701.7244089113531,-64485.096888301705,404.0738925865306,281.8612190324414,-0.3031479706784865,0,0,-0.0,0.002866101705513857,0.0006935815445713085,499.87459699152805,-37.49567272725914,-1148.1480552386497,51246.528452690254,0.06736832949919112,-0.41478332277654256,0,0,-0.0,0.00771137810004879,0.0005542127552940337,2499.995473147961,-262.49219969127233,-46769.311195269,8419.321242487906,0.05067190738033065,-0.9189430858610149,0,0,-0.0,0.005378379863738954,0.0005937192661475514,7871.0932962251945,-740.4632219375142,-15547.156362028696,19165.5543778256,0.04820267524787635,-0.7238753515723958,0,0,-0.0,0.005382430628834597,0.0005930524169764534,4143.600531957998,-462.23771714894457,-15673.938451535396,9662.910078287288,0.058827588143143,-0.589160787139642,0,0,-0.0,0.005904418393560807,0.0005975213988408986,8379.729121038232,-628.5087184480777,-17409.108955975353
t3,12254.751742324745,0.04981611544397167,-3.534622104384484,0,0,-0.0,0.004811133639322073,0.0005866819877216394,-1086.0204125701712,-166.81865305735326,-9994.338013395036,87887.46550906094,0.04937919262818976,-9424.622822436299,0,0,-0.0,0.005587380192567405,0.0005365632327570046,-8258.522595624821,-660.6048600884117,-64578.05861641066,3451.3857458206508,0.049770446323612216,-2.4290124158458646,0,0,-0.0,0.003240827430797491,0.0006320239596319302,-474.1338441952181,-92.33428006395387,-2644.789909909449,4908.881424979457,0.04671409866223242,-5.4056160153227255,0,0,-0.0,0.003046095135826967,0.0006492143625464905,-2651.7071673853634,-199.38602138687762,-2019.882725680301,68442.90287831576,0.05163350119294418,-2334.5322281564827,0,0,-0.0,0.005740203178123593,0.0005394072163334063,1210.355860254121,-476.1659783547839,-62726.351681471235,333.54001368470995,332.2766456342517,-0.3647618297341565,0,0,-0.0,0.002854055071099776,0.0006955971849707847,499.8706253161316,-37.4955232615088,-1127.8050718353138,51070.81372031491,0.06778900274849563,-0.4062538050060192,0,0,-0.0,0.007805261377659784,0.0005552761647189838,2499.634940896438,-262.46551072027813,-45940.64863240722,10049.256896937302,0.04962925330918209,-53.63993939755977,0,0,-0.0,0.005368473506270317,0.0005935176738800462,6106.968007794505,-608.1102100098792,-15487.63875580923,19227.66241420989,0.0484791589364693,-0.7390070790391007,0,0,-0.0,0.005379881025184663,0.000593023272377861,4079.4955557042804,-467.0534017394689,-15654.54846334852,9705.074362015115,0.058788926365639586,-0.601311647141786,0,0,-0.0,0.0058935568652825,0.0005974112945147099,8379.760904097582,-628.5099316048422,-17451.25480844589
t4,12278.088306911102,0.0482267842307057,-17.705453867569574,0,0,-0.0,0.004776961359629907,0.000585743703927221,-1266.0832391355434,-96.01066979077768,-9880.118129712888,87722.87176072484,0.04998964708896593,-9425.01679101966,0,0,-0.0,0.005589238921756138,0.0005366012137668017,-8028.805320304137,-722.2683889356107,-64528.34937872907,3466.5581535917513,0.050101510926647726,-2.611104853898599,0,0,-0.0,0.0032460728846468957,0.0006317048198460474,-472.4101808279544,-92.40748831130871,-2659.5936844637313,5485.063796245291,0.04724465575563977,-5.192025697738225,0,0,-0.0,0.003051619498012059,0.0006488064374647439,-3176.573491712925,-238.76467186793022,-2031.1886866518246,68442.8754497637,0.052515213667315104,-3605.5800463599376,0,0,-0.0,0.0057666564692458785,0.0005396630774583164,2184.0795065546395,-464.87058399840953,-62372.38958987251,256.4508497846571,360.5024160738862,-0.45503074617171074,0,0,-0.0,0.0028253400305013896,0.0006981327865917158,499.8685717762926,-37.49545820584627,-1078.7489524021282,51017.467031919194,0.07048462625662061,-0.5296357474190152,0,0,-0.0,0.008066046921335043,0.000557752541822968,2499.5531701863883,-262.45981637153216,-43942.36896999739,10683.941324828726,0.048008018027793996,-243.62041805100125,0,0,-0.0,0.005351949564440974,0.0005932078868124154,5608.3557227247275,-570.7775821058543,-15385.09274874353,19381.831851415,0.048613526772267435,-0.7537850261436239,0,0,-0.0,0.005389334115604734,0.0005929922093302971,4077.9928997068605,-467.17286328001575,-15777.473725235555,9897.288504132277,0.05872604279577457,-0.6245116274094255,0,0,-0.0,0.00592171858911732,0.0005972993285183043,8379.72411543761,-628.5084211886987,-17643.37518408777
t5,12278.554140315553,0.05092600355744977,-2.7028159758924883,0,0,-0.0,0.004862280392103733,0.0005880174506590896,-838.2915703509179,-186.95908009136667,-10243.447774160039,87798.31909289237,0.05084966674053051,-6399.138034573014,0,0,-0.0,0.005500604482357115,0.0005355464824022356,-8720.787905843908,-764.9669367235456,-66920.76626626393,3519.9190606402203,0.04981683685484471,-4.710992778287288,0,0,-0.0,0.0032800752541705816,0.0006288163206389088,-382.0242785034535,-100.44423312749667,-2784.565103106888,5494.211295212028,0.047907108375784616,-3.4516547379300406,0,0,-0.0,0.0030846175344166472,0.0006457604974669135,-3104.5545879859396,-234.6201340517391,-2126.632036414842,68287.87024954116,0.05427189103522243,-5.592804388383152,0,0,-0.0,0.005606315678948212,0.0005380779790275241,1878.527534573544,-565.0024387449329,-65394.887106569106,201.99759670366362,376.668397147352,-0.6195003892738375,0,0,-0.0,0.0028019871654246637,0.0006998124698046613,499.87355578599534,-37.49568926122917,-1040.2102985635904,50841.67806863092,0.06550344089955955,-854.5665097256227,0,0,-0.0,0.008247832949800329,0.0005595288805430876,2499.9318537771123,-262.48872485916496,-42372.51367305488,10315.583182683486,0.05076652853576805,-2.734590540056823,0,0,-0.0,0.005395892044919833,0.0005936952409249545,6117.305660174502,-608.9215648335012,-15814.052892022424,19946.783517303284,0.04878120013588754,-0.8022614486443299,0,0,-0.0,0.005426762321694942,0.000592922418552674,3975.982400397686,-474.8141534465484,-16214.516919716156,10612.840084318917,0.05873817327778905,-0.6415907249888417,0,0,-0.0,0.00607197252841984,0.0005968548522340559,8379.739135037838,-628.5091166107289,-18358.8882296259
t6,12279.125002189814,0.07415604773549388,-0.7211001325761788,0,0,-0.0,0.0050920278246652795,0.0005939711076908003,-906.2310813799004,-193.70676165335027,-11126.911001523715,87449.62892285241,0.06883225003914735,-1.2015629129375391,0,0,-0.0,0.005420160666535993,0.0005383849843840723,-6419.020206884709,-873.1446673509888,-75155.61811752012,3551.8872126167626,0.05975520700155919,-1.1191295115824849,0,0,-0.0,0.003438734105315207,0.000619298832424736,-131.16707052888182,-150.853650842695,-3262.555468010135,5105.7239141839445,0.06162154830800928,-0.9856523749936112,0,0,-0.0,0.003229684167513524,0.0006381349038373232,-2389.8999220259957,-212.61214167259078,-2491.6835196819125,68288.38796381741,0.06571828037096478,-0.9693681827344536,0,0,-0.0,0.005523549042417057,0.0005391104241987608,3449.5518909923844,-384.5088480518992,-71135.90438197624,148.85542273165711,442.413201326925,-1.25510099297855,0,0,-0.0,0.0028047909558808447,0.0007043150765789449,499.8580136982939,-37.49508469024779,-1051.9613147466694,50895.20508741574,0.07091327008344231,-1.2522721687800482,0,0,-0.0,0.008164669901260583,0.0005592646220818987,-1511.175630927412,-113.39463139383543,-42851.18619461749,10100.844785747695,0.07805895603432225,-0.7176326443714236,0,0,-0.0,0.005655225847242465,0.000596664072631307,8197.664507779691,-614.8883087498729,-17667.283398825162,21662.91211828748,0.048734677724291124,-0.7210202380703792,0,0,-0.0,0.005528851040220672,0.000592571777590951,3513.146190244309,-509.4623548031203,-17396.13587851333,14577.270164625039,0.06121803634890779,-0.5595916742282552,0,0,-0.0,0.006550996532557378,0.000594455330617105,6002.975160335733,-450.28879946060067,-20122.1667735108
t7,12329.912129304066,0.07821263565813132,-0.6248227572828275,0,0,-0.0,0.005203755287293098,0.000596885555741459,114.25490262030871,-721.7668420122246,-11682.551480897508,87280.03015509578,0.07363584351216941,-0.7015839550333164,0,0,-0.0,0.005408479536117635,0.0005402401844248515,-8089.961134682923,-1012.3090097805597,-81041.3752321178,3554.563033657814,0.06688345604520406,-0.6590025993124395,0,0,-0.0,0.003563415517116848,0.0006145702672910027,401.5737003573579,-110.93752701529408,-3783.7321006827165,4885.128322225733,0.07084963173747741,-0.5353264522576795,0,0,-0.0,0.003361731065486128,0.000629785802006096,-1714.762532114475,-276.9839998143424,-2889.717282999903,68288.4905540864,0.0738140730828959,-0.8749271361628548,0,0,-0.0,0.005531318393684959,0.0005402830695085513,1230.1620195264709,-822.6494366821723,-73323.59842878085,124.92359586289851,590.5386111687444,-0.39427992216311886,0,0,-0.0,0.0029051447080219984,0.0007101646218146705,499.89231732984945,-37.49634959938229,-1177.379895724265,50826.33349257645,0.05620262842663077,-1.1674649893764908,0,0,-0.0,0.007512079650384658,0.0005533014095995071,-1559.8960675322699,-117.02708538315264,-47960.057500194256,9742.865052233503,399.6161841931425,-0.25100383508240404,0,0,-0.0,0.006118257611589034,0.0005995440533528815,11208.688840634706,-840.6740674718202,-20493.497539327876,22947.725216495302,0.048884162248833525,-0.7388917391474055,0,0,-0.0,0.005626608028078796,0.0005918695628313246,3513.0456186403644,-509.4663538076884,-18638.2479878395,17058.964835471295,0.061706729381625657,-0.5708172687290578,0,0,-0.0,0.007024528712191612,0.0005924895168841556,4702.7041276649,-420.3102696159753,-21322.36397850673
t8,12380.918710603437,0.22188285182847783,-0.10579721508306969,0,0,-0.0,0.005299009398850805,0.0006002994650122596,-280.9326123667488,-439.41623762440304,-11679.509759575245,86615.40616601896,0.07195791901734822,-0.8426545105248042,0,0,-0.0,0.005395893296970948,0.0005404444235162563,-9054.46131975314,-1045.135222588961,-83968.31302438569,3546.2043559810836,0.06636341903204943,-0.8299293200957618,0,0,-0.0,0.003596213179283658,0.0006134465307645038,823.4980882541915,-79.30039404387061,-3955.8187844866475,4971.780350527123,0.07137404409292898,-0.5923842893996818,0,0,-0.0,0.003398811799308802,0.0006266004129133338,-1707.5412571701079,-238.04384289950502,-3021.143571286989,68225.59210707719,0.12422184370243337,-0.2543640134998134,0,0,-0.0,0.005629767222714195,0.0005425321361546983,1951.243920175087,-864.6727420447608,-73973.51640846452,103.61610136096542,1188.687820294554,-0.20549310885678995,0,0,-0.0,0.003057434193095941,0.0007168265737059591,46.09389067350742,-3.4633458649785753,-1334.7869340486707,50704.265131952125,993.4889086887016,-0.23440242122035607,0,0,-0.0,0.007112570586580217,0.000556343316194642,2952.8838675555257,-228.3929177122115,-54371.964678470205,9158.922309118274,6401.543329235851,-0.1995205253591434,0,0,-0.0,0.006510305603375415,0.000597093710622091,7525.02296863773,-714.2656705704479,-22398.061218087725,23603.43648838754,0.048782213026540885,-0.7415499182816991,0,0,-0.0,0.005704522476272771,0.0005914174393103685,3513.0496417163818,-509.46637009380714,-19317.86728973058,17687.740724383573,0.06163210126978429,-0.5833173886796229,0,0,-0.0,0.007232417804245156,0.0005917338080135231,4536.84450676928,-432.7583239422786,-21774.206718998757
