Zone,1,2,3,4,5,6,7,8,9,10
t1,-0.00038609694369317785,-5.934623804806129e-5,-0.0019671454453912066,-0.002872396128311206,-5.9304491355644865e-5,-0.006810226672575332,-8.958302951243325e-5,-0.00027028957263944926,-0.000275758598201868,-0.00024982340530830166
t2,-0.00039662953248851467,-6.092678418378939e-5,-0.0020047015341651906,-0.0029182076298872777,-6.146629174677891e-5,-0.006761080727636696,-9.046461327313691e-5,-0.00027721614558713707,-0.0002761070796509119,-0.00025098032067654964
t3,-0.0004045019049009119,-6.133556974436637e-5,-0.001961976587485026,-0.002863732109612391,-6.369564168302867e-5,-0.006776328672563462,-9.230388014142713e-5,-0.0002782655314794539,-0.0002763204820616761,-0.0002502354470315347
t4,-0.000408010218349835,-6.138382810666515e-5,-0.0019456965362655775,-0.002844146662566498,-6.415365125231952e-5,-0.006960463353833051,-9.693280818215091e-5,-0.0002800347422006707,-0.0002742234164216919,-0.00024758183454314577
t5,-0.0003968826838984411,-5.84073638885346e-5,-0.0018175468666673964,-0.0026814884116613293,-6.034531660288892e-5,-0.0071410670253803255,-0.00010083861766003777,-0.0002730284319855058,-0.0002670969187512384,-0.00023835245499328987
t6,-0.00037223478943948735,-5.258179135480849e-5,-0.0014255771032730385,-0.002164841235605389,-5.440805900128266e-5,-0.006912012065928956,-9.968870700445656e-5,-0.0002451574379409216,-0.00024932850855292064,-0.00021720030211496932
t7,-0.0003584417655888134,-4.9737316081948465e-5,-0.001174176777083177,-0.0017400961751484682,-5.337212998348942e-5,-0.0061337619619183355,-8.803251434947557e-5,-0.0002117488761883878,-0.0002325120354562934,-0.0002044684441315697
t8,-0.0003585070700922031,-4.830548916684935e-5,-0.001114872220753852,-0.0016258863135893684,-5.306484391389663e-5,-0.0052901854522374074,-7.656835436585123e-5,-0.00019349458268731265,-0.00022449229886500893,-0.00020003165503459136
t9,-0.00035399240633260333,-4.778656579249884e-5,-0.0011031005127840549,-0.0016028139699652262,-5.345939814085706e-5,-0.004881566675623152,-7.026708888285643e-5,-0.00018517269229103818,-0.00022239645522176065,-0.00019923961847206418
t10,-0.0003489551048189952,-4.632979918181089e-5,-0.0010733846533115547,-0.0015449508104958343,-5.4046967281931294e-5,-0.004641966921380026,-6.627534579811327e-5,-0.00018190196441242472,-0.0002229648496108072,-0.00019645054205790912
t11,-0.0003472585911679674,-4.522933726407634e-5,-0.0010875891741636478,-0.0015723921374485072,-5.444009795808621e-5,-0.0046732414198972306,-6.685763566425213e-5,-0.00018139492943114346,-0.00022713032182207683,-0.0001971708191514726
t12,-0.0003540589820487516,-4.537457312455828e-5,-0.0011181245445445597,-0.001631925002846061,-5.532037676536045e-5,-0.004734295407983033,-6.77335207321679e-5,-0.00018321467319625003,-0.0002314339446991376,-0.00019832906576944573
t13,-0.00035795289760226853,-4.567902604756688e-5,-0.0011169364062137783,-0.0016295956052136645,-5.8311642005391935e-5,-0.004802394977926661,-6.884300140417444e-5,-0.00018292159469897418,-0.00023359562187281164,-0.00019884136595310338
t14,-0.00036162676770103933,-4.630532856197903e-5,-0.001135866161090725,-0.0016659517599263442,-6.166062680100157e-5,-0.004937509354319443,-7.08712452356677e-5,-0.00018455665900479705,-0.0002353150749790437,-0.00019995739480682068
t15,-0.0003624121990539636,-4.677976444893881e-5,-0.001171214506807688,-0.0017338922692978103,-6.398292834419524e-5,-0.0050167944335379605,-7.197257549497902e-5,-0.00018530923705598865,-0.00023279772277404122,-0.00019970368825299758
t16,-0.0003670494361493012,-4.813027579453699e-5,-0.0011829410392982065,-0.0017564642171584639,-6.639190822825402e-5,-0.005090453065999892,-7.3539571977004e-5,-0.00018684613475584768,-0.00023142291187050966,-0.00020238417879550323
t17,-0.00036097122097432366,-4.733532983901059e-5,-0.0010618043790015068,-0.0015223677492858891,-6.411932365932353e-5,-0.004913095455404956,-7.041574068333351e-5,-0.0001845651294487245,-0.0002275331418667441,-0.0001942692001619859
t18,-0.0003452000987759998,-4.566797792169373e-5,-0.0010381800791625744,-0.0014761858035048936,-5.464480791420157e-5,-0.004653222748592243,-6.454726189427228e-5,-0.00018338660169141138,-0.00022366567939115285,-0.00019366970640353052
t19,-0.0003492990182830991,-4.687705929107722e-5,-0.0011155133322486954,-0.0016275990953128693,-5.517694007892252e-5,-0.004735504839806358,-6.379305999756153e-5,-0.00018764404647846633,-0.00022636903920388816,-0.0001983552670839345
t20,-0.00035897860071717775,-4.8791425601141075e-5,-0.001188869992802014,-0.0017685012022637594,-5.823269422296394e-5,-0.004721848797677342,-6.177065093806999e-5,-0.0001946048780119984,-0.00022790696685815237,-0.00020240200343877391
t21,-0.00037449375771611386,-5.079616023048624e-5,-0.0013012739332227544,-0.001976835296415045,-6.209752914497355e-5,-0.004982997863472561,-6.657865883824321e-5,-0.0002074522585477699,-0.0002329736271519198,-0.00021166451978456763
t22,-0.0003683185294293137,-5.226227643213234e-5,-0.001491867062532382,-0.002255255888352506,-5.8667864563415975e-5,-0.005553197600925649,-7.403089587277343e-5,-0.0002255233976881705,-0.00024140945681493516,-0.0002235943765650036
t23,-0.000369198353858406,-5.507755347005331e-5,-0.001730727991992939,-0.002570959193427444,-5.9634689431151205e-5,-0.0063037028191751335,-8.374878980843374e-5,-0.0002445562274330035,-0.0002531309206441655,-0.00023773564911691597
t24,-0.0003744701568257346,-5.536860376499696e-5,-0.0017664123836769819,-0.0026169203231567596,-6.033934799447572e-5,-0.006737356359853071,-8.837364074008321e-5,-0.0002543989367094696,-0.00025651029386289766,-0.0002384824782978594
t25,-0.00038664361797891933,-5.852368192212356e-5,-0.0018631403726620302,-0.002739999248476124,-6.085820759196487e-5,-0.0070008403281968,-9.039837365528599e-5,-0.0002679003499911899,-0.00026011421229974125,-0.00024200032783875075
t26,-0.0003968160959269809,-5.99361422687254e-5,-0.001897597494717797,-0.002784151381353971,-6.280749557235279e-5,-0.007083603190460525,-9.128559841772042e-5,-0.0002745390404201187,-0.00026192286034964465,-0.00024314007764953096
t27,-0.00040318310226471866,-5.9521458242399445e-5,-0.0018907230990823814,-0.0027760085478550824,-6.488243780976303e-5,-0.007360094546537955,-9.362193052677163e-5,-0.0002758759339501773,-0.00026076917605308134,-0.00024268493794029873
t28,-0.00040542182303857804,-5.9717019613004726e-5,-0.0018764996923781496,-0.0027577594691398214,-6.553051874174978e-5,-0.007749095110496069,-9.82612881747128e-5,-0.0002776504869286078,-0.00025950755131589595,-0.00024138369361455223
t29,-0.00039648354717095535,-5.567034486617848e-5,-0.0017103379331546114,-0.0025452600892250867,-6.185767814871061e-5,-0.00814176243139199,-0.0001033251571439933,-0.0002713333174212792,-0.00025310376254921726,-0.00023156941284740727
t30,-0.00036939802757326176,-5.173866148243956e-5,-0.0013644572135327582,-0.002072991111518742,-5.522763164080989e-5,-0.008185160245050406,-0.00010290506228542224,-0.0002438108910869898,-0.00023240467089120654,-0.00021052763500511776
t31,-0.0003561685838485557,-4.886859124734268e-5,-0.001149524813203063,-0.0016934328325838898,-5.4255305750224965e-5,-0.0074129674569894215,-9.12888554870515e-5,-0.00021162579978052336,-0.00021778661765952845,-0.00019901274153981844
t32,-0.0003569410412534146,-4.774911771698807e-5,-0.0010914203028195705,-0.0015805386077228619,-5.3561800525858985e-5,-0.006549288382122188,-7.852965858051457e-5,-0.00019321052065492198,-0.0002117045598925223,-0.00019488447017533997
t33,-0.0003535709562154316,-4.728570268019236e-5,-0.0010832566153430449,-0.0015638892986417346,-5.3814606328542485e-5,-0.006048412081633112,-7.109818329286216e-5,-0.0001858403210499932,-0.0002113537526193546,-0.00019380829769599398
t34,-0.0003480975645946764,-4.599347873250921e-5,-0.0010641932074508767,-0.0015269765321831576,-5.418419955979512e-5,-0.00569714842849289,-6.595183365528237e-5,-0.00018377600027707968,-0.0002140040102402277,-0.00019281644204437762
t35,-0.00034725101996714163,-4.509996306197039e-5,-0.0010792503365987206,-0.001556170972888638,-5.4504648121863184e-5,-0.00561948280705281,-6.508619122753841e-5,-0.0001844573142034424,-0.00021830598335152357,-0.00019300388761564957
t36,-0.00035322575087684733,-4.519997079866898e-5,-0.0011088469349402658,-0.0016142474124512763,-5.516478081536978e-5,-0.005546043379988012,-6.470512312754478e-5,-0.0001855241723252245,-0.00022285238915864658,-0.0001955268970013106
t37,-0.0003556105854193809,-4.5675235399442024e-5,-0.0011025933000673664,-0.0016020860728839313,-5.722456698798874e-5,-0.00557484049059495,-6.472245429908565e-5,-0.00018590963332175132,-0.00022643186038188962,-0.00019629270289048584
t38,-0.000361231695507165,-4.648250111253558e-5,-0.001116436577218202,-0.0016286842260239277,-6.056912748454255e-5,-0.005657672673339986,-6.575686010651899e-5,-0.00018583384249580887,-0.00022672885372697392,-0.00019674998455769044
t39,-0.00036192342153588963,-4.6971167876506826e-5,-0.001156777903091549,-0.001706520520201981,-6.275262158721667e-5,-0.005744582982808199,-6.657884047065843e-5,-0.00018581447976945829,-0.0002283335348255183,-0.00019611226879061658
t40,-0.0003667842383784151,-4.856795615219358e-5,-0.001160574239269693,-0.0017138359944356971,-6.46989711378425e-5,-0.005895537799695402,-6.799219716206961e-5,-0.00018715087246681664,-0.00022814476165312406,-0.00019669947173542353
t41,-0.0003595663509573472,-4.7840995935178616e-5,-0.0010484358662190192,-0.0014963240110069376,-6.231948266212412e-5,-0.005713973846797131,-6.604856913993896e-5,-0.0001859316947886934,-0.00022236952481350414,-0.00018826934094426902
t42,-0.0003436442184189509,-4.554166964862417e-5,-0.0010314229330294624,-0.0014626405548416955,-5.405066717565783e-5,-0.005349292748649081,-6.12186861597471e-5,-0.000183638404702421,-0.0002186985264958819,-0.0001883125470809448
t43,-0.0003456987062442461,-4.617807378878001e-5,-0.0011049535108745112,-0.001606952368298613,-5.4594449973454445e-5,-0.005166905173034816,-5.883294383780997e-5,-0.00018608278866008555,-0.0002202143261541367,-0.00019139108236587973
t44,-0.0003538716047168179,-4.783363011865657e-5,-0.0011762147170396747,-0.001744453156394363,-5.601973930683815e-5,-0.005293481407223195,-6.025581743828138e-5,-0.0001922959489544649,-0.0002218652562543805,-0.00019540064250979375
t45,-0.00036725872405443807,-4.97618086145665e-5,-0.0012858046817254825,-0.0019516829921142579,-6.02087105256241e-5,-0.005709839413537893,-6.519830506499786e-5,-0.00020498717566488458,-0.00022574182187149846,-0.00020404164895883374
t46,-0.00036001887434048893,-5.0856536278104825e-5,-0.0014545332423592293,-0.0022064695032133256,-5.6475744916034005e-5,-0.00617694731210761,-7.251582431857537e-5,-0.00022218435253562393,-0.00023296617948641377,-0.00021594974188014347
t47,-0.0003586724279258098,-5.343781488539462e-5,-0.0016932924233151905,-0.002524428703666744,-5.7349805412309684e-5,-0.006824419484184635,-8.157201092712425e-5,-0.00023962600191975586,-0.0002428357289792998,-0.00022933696905490136
t48,-0.00036324677482432597,-5.341040902633094e-5,-0.00173690294703764,-0.002580493853718937,-5.752151261463476e-5,-0.007152856960489081,-8.602935222312576e-5,-0.00024919189498663787,-0.00024799388327201505,-0.00022987867558496136
t49,-0.0003767384398632877,-5.478683951199514e-5,-0.0018469731438027531,-0.0027212531575548232,-5.840786386452715e-5,-0.007325229636958218,-8.832325949789952e-5,-0.00026619594522378455,-0.00025177863375995746,-0.00023383801191612647
t50,-0.0003869772290006335,-5.549147699903542e-5,-0.0019250977470779602,-0.00281971953945105,-6.016473178526434e-5,-0.007397111026313893,-8.91535345782501e-5,-0.0002722242196499665,-0.00025267277522757686,-0.00023535238491773094
t51,-0.0003959308401881869,-5.5558352202729105e-5,-0.0019043139307335724,-0.002793631259503836,-6.212137077854086e-5,-0.00747518396542426,-9.124299486829237e-5,-0.00027414809261442393,-0.0002524871264738817,-0.0002347691769335218
t52,-0.00040226557601409386,-5.5600893241388695e-5,-0.0018900247570360217,-0.002774570896158872,-6.262390026478102e-5,-0.007749758442963847,-9.501293447964062e-5,-0.00027568157373988964,-0.0002500015338972578,-0.00023183998377346171
t53,-0.0003948951930001099,-5.450958955992983e-5,-0.001736335126058865,-0.002577642930687026,-5.919910093447006e-5,-0.008084677933125358,-9.998159413177949e-5,-0.000270407831517028,-0.00024197646145574246,-0.00022325165523923632
t54,-0.0003695160195222503,-5.072771718947844e-5,-0.00134759394731621,-0.0020460866307771657,-5.388075495938817e-5,-0.008012684252398771,-9.878737746124115e-5,-0.00024284395538303377,-0.00022447601188990536,-0.0002022218184915448
t55,-0.00035630231746176924,-4.827702510474233e-5,-0.0011463015409418837,-0.0016849549379001902,-5.301551793597113e-5,-0.007288303278840332,-8.781306416646699e-5,-0.0002111247079172459,-0.00021027321328804656,-0.00018912641358701814
t56,-0.0003557240770567838,-4.656826843794794e-5,-0.00109460933954527,-0.0015847344398494739,-5.250974810538551e-5,-0.006422944888739239,-7.649622148919478e-5,-0.00019277648992406854,-0.00020559352049313105,-0.00018741090494806865
t57,-0.00035384727669821725,-4.606269768289922e-5,-0.0010935884655824386,-0.0015817607715718635,-5.285616318634724e-5,-0.005941503555603579,-6.917109543031646e-5,-0.00018534769936888687,-0.00020621818426803625,-0.0001885719647189331
t58,-0.00035170401138231956,-4.464054090490273e-5,-0.0010739866000396736,-0.0015431906878217976,-5.292010452291612e-5,-0.005548026097663714,-6.40799969194167e-5,-0.0001817301993548164,-0.00020586848853931884,-0.0001879821290663272
t59,-0.00034682709532190783,-4.3739768283994125e-5,-0.0010929376680266954,-0.001579426294157559,-5.2988048997109695e-5,-0.005492488944051196,-6.343872347181884e-5,-0.00018271886671332224,-0.0002106444696742837,-0.00019059475131612784
t60,-0.0003525598049036589,-4.384871150862188e-5,-0.0011350263014197688,-0.0016604038880939599,-5.344862312499402e-5,-0.00547998001174057,-6.310597487676795e-5,-0.0001855308420748306,-0.00021517856782004845,-0.00019394681827705523
t61,-0.0003517021789534868,-4.435399517410755e-5,-0.0011421493050486596,-0.001673910677262216,-5.4155860501997645e-5,-0.005407210688265785,-6.310872786151527e-5,-0.00018445439258844758,-0.0002177211452927902,-0.00019885523007988942
t62,-0.00035236597945078436,-4.5320101003016036e-5,-0.001164031877259719,-0.0017152918470777138,-5.493471155472402e-5,-0.005435934368948929,-6.331442043797477e-5,-0.00018462021031844265,-0.00021890909633837628,-0.00020101615931979427
t63,-0.0003555495378289982,-4.612423397373642e-5,-0.0011999905358041384,-0.00178373578927233,-5.5452938406199417e-5,-0.005461794065384467,-6.358013972404242e-5,-0.00018514532686082828,-0.0002200465388914923,-0.0001996816579420195
t64,-0.000360815393016979,-4.760358378492655e-5,-0.0012252205930219592,-0.0018316124052628188,-5.63520516798486e-5,-0.005555471727903187,-6.492003024991544e-5,-0.0001877015054183032,-0.00022126564946233312,-0.00020067843969522582
t65,-0.0003583431099302122,-4.6905743820479764e-5,-0.001109777116259344,-0.0016113600940613404,-5.4889915689722556e-5,-0.005413910435361939,-6.287677540400401e-5,-0.0001873345414540016,-0.00021811897528315282,-0.00019099734013097456
t66,-0.00034240786227718653,-4.4872583989745186e-5,-0.001060384656834405,-0.0015157080810941478,-5.139037285009164e-5,-0.005122006912030269,-5.980268379317099e-5,-0.00018289887787614317,-0.00021496627620025755,-0.00018858875459646534
t67,-0.00034324280960034787,-4.535506372338646e-5,-0.0011399309366714558,-0.001669884179829847,-5.214732491419344e-5,-0.004996612574196802,-5.790936491213972e-5,-0.00018284424938909305,-0.0002164525527150367,-0.00019136104791914933
t68,-0.0003543005941770477,-4.697376009036406e-5,-0.0012035397956082449,-0.0017913944637860846,-5.3343249940275244e-5,-0.00505026929019813,-5.888511279395285e-5,-0.00018942207024781732,-0.00021877351992171358,-0.00019468728442505661
t69,-0.00036618617544667553,-4.9108483427705356e-5,-0.001297346889412155,-0.0019665827531545545,-5.499073754313462e-5,-0.005386471742243119,-6.319674612250732e-5,-0.00020512807578750177,-0.0002231900740147513,-0.0002033254678270223
t70,-0.0003573000579076329,-5.0380117856096934e-5,-0.0014614461022692837,-0.0022094510448454393,-5.375042537902063e-5,-0.005912071311346185,-7.008584029732789e-5,-0.00022092357292850508,-0.0002301953632064274,-0.0002129182915051366
t71,-0.0003566083793422849,-5.2729447333378675e-5,-0.0017091674112753013,-0.002537931125329719,-5.411017188022516e-5,-0.006488364370427879,-7.915076851698093e-5,-0.00023728067267430087,-0.00024027260565451176,-0.00022538414707309277
t72,-0.0003603223482917467,-5.278022479855494e-5,-0.0017074069215436956,-0.002535230347892507,-5.431395814711755e-5,-0.006801124643367521,-8.309605063582751e-5,-0.00024714715957933344,-0.00024346207762029418,-0.0002261940282393721
t73,-0.00037473676780981787,-5.427941598533773e-5,-0.0018295037735444795,-0.002691130906445843,-5.4669825944501115e-5,-0.007001114831142403,-8.578020070239904e-5,-0.000263278097153415,-0.0002481079081416652,-0.00022978502413753467
