Zone,1,Total
AnnualSum,1.2196232e6,1.2196232e6
t1,137.97060785132334,137.97060785132334
t2,134.3595995760433,134.3595995760433
t3,139.14418554078932,139.14418554078932
t4,140.13721281649134,140.13721281649134
t5,140.13721281649134,140.13721281649134
t6,140.13721281649134,140.13721281649134
t7,140.13721281649134,140.13721281649134
t8,140.13721281649134,140.13721281649134
t9,140.13721281649134,140.13721281649134
t10,140.13721281649134,140.13721281649134
t11,140.13721281649134,140.13721281649134
t12,140.13721281649134,140.13721281649134
t13,140.13721281649134,140.13721281649134
t14,140.13721281649134,140.13721281649134
t15,140.13721281649134,140.13721281649134
t16,140.13721281649134,140.13721281649134
t17,140.13721281649134,140.13721281649134
t18,140.13721281649134,140.13721281649134
t19,140.13721281649134,140.13721281649134
t20,126.1234915348422,126.1234915348422
t21,140.13721281649134,140.13721281649134
t22,140.13721281649134,140.13721281649134
t23,140.13721281649134,140.13721281649134
t24,140.13721281649134,140.13721281649134
t25,126.1234915348422,126.1234915348422
t26,139.59556157519933,139.59556157519933
t27,138.33170867885133,138.33170867885133
t28,126.1234915348422,126.1234915348422
t29,140.13721281649134,140.13721281649134
t30,126.1234915348422,126.1234915348422
t31,140.13721281649134,140.13721281649134
t32,140.13721281649134,140.13721281649134
t33,140.13721281649134,140.13721281649134
t34,140.13721281649134,140.13721281649134
t35,140.13721281649134,140.13721281649134
t36,140.13721281649134,140.13721281649134
t37,140.13721281649134,140.13721281649134
t38,140.13721281649134,140.13721281649134
t39,140.13721281649134,140.13721281649134
t40,140.13721281649134,140.13721281649134
t41,140.13721281649134,140.13721281649134
t42,140.13721281649134,140.13721281649134
t43,140.13721281649134,140.13721281649134
t44,134.780883874826,134.780883874826
t45,126.1234915348422,126.1234915348422
t46,126.1234915348422,126.1234915348422
t47,136.20121379643984,136.20121379643984
t48,140.13721281649134,140.13721281649134
t49,138.6025342994973,138.6025342994973
t50,134.5401499898073,134.5401499898073
t51,139.0539103339073,139.0539103339073
t52,140.13721281649134,140.13721281649134
t53,140.13721281649134,140.13721281649134
t54,140.13721281649134,140.13721281649134
t55,140.13721281649134,140.13721281649134
t56,140.13721281649134,140.13721281649134
t57,140.13721281649134,140.13721281649134
t58,140.13721281649134,140.13721281649134
t59,140.13721281649134,140.13721281649134
t60,140.13721281649134,140.13721281649134
t61,140.13721281649134,140.13721281649134
t62,140.13721281649134,140.13721281649134
t63,140.13721281649134,140.13721281649134
t64,140.13721281649134,140.13721281649134
t65,140.13721281649134,140.13721281649134
t66,140.13721281649134,140.13721281649134
t67,140.13721281649134,140.13721281649134
t68,140.13721281649134,140.13721281649134
t69,140.13721281649134,140.13721281649134
t70,140.13721281649134,140.13721281649134
t71,140.13721281649134,140.13721281649134
t72,140.13721281649134,140.13721281649134
t73,139.2344607476713,139.2344607476713
t74,134.99152602421734,134.99152602421734
t75,139.77611198896335,139.77611198896335
t76,140.13721281649134,140.13721281649134
t77,140.13721281649134,140.13721281649134
t78,140.13721281649134,140.13721281649134
t79,140.13721281649134,140.13721281649134
t80,140.13721281649134,140.13721281649134
t81,140.13721281649134,140.13721281649134
t82,140.13721281649134,140.13721281649134
t83,140.13721281649134,140.13721281649134
t84,140.13721281649134,140.13721281649134
t85,140.13721281649134,140.13721281649134
t86,140.13721281649134,140.13721281649134
t87,140.13721281649137,140.13721281649137
t88,140.13721281649134,140.13721281649134
t89,140.13721281649134,140.13721281649134
t90,140.13721281649134,140.13721281649134
t91,140.13721281649134,140.13721281649134
t92,140.13721281649134,140.13721281649134
t93,140.13721281649134,140.13721281649134
t94,140.13721281649134,140.13721281649134
t95,140.13721281649134,140.13721281649134
t96,140.13721281649134,140.13721281649134
t97,140.13721281649134,140.13721281649134
t98,135.62345247239134,135.62345247239134
t99,140.13721281649137,140.13721281649137
