Resource,Liquid_DAC_1,Liquid_DAC_2,Liquid_DAC_3,Liquid_DAC_4,Liquid_DAC_5,Liquid_DAC_6,Liquid_DAC_7,Liquid_DAC_8,Liquid_DAC_9,Liquid_DAC_10,Solid_DAC_1,Solid_DAC_2,Solid_DAC_3,Solid_DAC_4,Solid_DAC_5,Solid_DAC_6,Solid_DAC_7,Solid_DAC_8,Solid_DAC_9,Solid_DAC_10
t43,0.0,0.0,0.0,0.0,0.0,1.0319591682180444e-6,1.165224740550885e-6,1.0275922168725734e-6,9.85872585852401e-7,9.900514306262992e-7,0.0,0.0,0.0,0.0,0.0,4.55484847923163e-6,5.6198411756800336e-6,4.914416676579876e-6,4.626100095947808e-6,4.908461042020044e-6
t44,0.0,0.0,0.0,0.0,0.0,1.0318830379578242e-6,1.165635111673652e-6,1.0275600231318844e-6,9.858822868255762e-7,9.900368422493666e-7,0.0,0.0,0.0,0.0,0.0,4.554816989900567e-6,5.619699683185217e-6,4.9144098789503e-6,4.626098041097387e-6,4.908456872577484e-6
t45,0.0,0.0,0.0,0.0,0.0,1.0318788882675602e-6,1.1658019681841815e-6,1.0275205910358165e-6,9.85871996019775e-7,9.900471175105745e-7,0.0,0.0,0.0,0.0,0.0,4.554825627276579e-6,5.6196398851224e-6,4.914405086064059e-6,4.626101803720995e-6,4.908458942344031e-6
t46,0.0,0.0,0.0,0.0,0.0,1.03200184166309e-6,1.1653590883502648e-6,1.0275543179657424e-6,9.858699145314423e-7,9.90118001345085e-7,0.0,0.0,0.0,0.0,0.0,4.554854936738432e-6,5.619720776535327e-6,4.914391663755657e-6,4.626100677222455e-6,4.908465044515035e-6
t47,0.0,0.0,0.0,0.0,0.0,1.0322808770374933e-6,1.1645530614809512e-6,1.0274769114343423e-6,9.859062879804438e-7,9.901349878999717e-7,0.0,0.0,0.0,0.0,0.0,4.554942814345811e-6,5.619879382206953e-6,4.914397903351216e-6,4.6261066403619355e-6,4.908474519062479e-6
t48,0.0,0.0,0.0,0.0,0.0,1.0322704255640848e-6,1.1641076840533069e-6,1.0274707063520192e-6,9.858759147104222e-7,9.90157935307785e-7,0.0,0.0,0.0,0.0,0.0,4.554933438506486e-6,5.619903783975221e-6,4.9143978487584915e-6,4.6261133245607385e-6,4.908476543767273e-6
t49,0.0,0.0,0.0,0.0,0.0,1.0322347023676798e-6,1.163872884691013e-6,1.0274402379500735e-6,9.85895893738949e-7,9.901913810759558e-7,0.0,0.0,0.0,0.0,0.0,4.554925537180464e-6,5.619937510006669e-6,4.914394605481601e-6,4.626117298989285e-6,4.908484415906271e-6
t50,0.0,0.0,0.0,0.0,0.0,1.0321740735060093e-6,1.1635320324262442e-6,1.027373471592583e-6,9.859013868948676e-7,9.902287762400223e-7,0.0,0.0,0.0,0.0,0.0,4.554919475353767e-6,5.620006606111631e-6,4.914407039286513e-6,4.626123657335902e-6,4.908490723742322e-6
t51,0.0,0.0,0.0,0.0,0.0,1.0320810802726108e-6,1.163164883123062e-6,1.027479324242396e-6,9.85907156331394e-7,9.903322711873734e-7,0.0,0.0,0.0,0.0,0.0,4.554872263592726e-6,5.620055767508193e-6,4.914461249530257e-6,4.626125216877228e-6,4.908505822183439e-6
t52,0.0,0.0,0.0,0.0,0.0,1.0320800283751875e-6,1.1630819355397698e-6,1.0274627619041044e-6,9.858974431069924e-7,9.903517504368348e-7,0.0,0.0,0.0,0.0,0.0,4.5548824080159775e-6,5.620108196491214e-6,4.91449403247327e-6,4.626132839181873e-6,4.908510058153082e-6
t53,0.0,0.0,0.0,0.0,0.0,1.032064825900337e-6,1.1628672159568763e-6,1.0272962531606902e-6,9.859008867546155e-7,9.903530075439199e-7,0.0,0.0,0.0,0.0,0.0,4.554874494433172e-6,5.620141542057017e-6,4.914427133353386e-6,4.626137495487699e-6,4.908509284848129e-6
t54,0.0,0.0,0.0,0.0,0.0,1.0320705649009703e-6,1.1628971278940153e-6,1.027314542459222e-6,9.85905544663578e-7,9.903012779339023e-7,0.0,0.0,0.0,0.0,0.0,4.554879325498819e-6,5.620137099869279e-6,4.914439847379815e-6,4.6261395005092415e-6,4.908500861603428e-6
t55,0.0,0.0,0.0,0.0,0.0,1.0320417810808788e-6,1.1630780622413927e-6,1.0273600067255276e-6,9.858998302259481e-7,9.902778476367302e-7,0.0,0.0,0.0,0.0,0.0,4.554886302591435e-6,5.620122782486158e-6,4.914460117008465e-6,4.626140752501499e-6,4.908494317247473e-6
t56,0.0,0.0,0.0,0.0,0.0,1.031989744712989e-6,1.1630526230196305e-6,1.027505890036211e-6,9.85917121420783e-7,9.903378831071005e-7,0.0,0.0,0.0,0.0,0.0,4.554861859536313e-6,5.620168332147126e-6,4.914463278175227e-6,4.626136234842933e-6,4.908500879178444e-6
t57,0.0,0.0,0.0,0.0,0.0,1.0319644018677823e-6,1.1632739712167092e-6,1.0276216185650427e-6,9.859165858498746e-7,9.903089975216833e-7,0.0,0.0,0.0,0.0,0.0,4.554858245459763e-6,5.620165582214946e-6,4.914465917743099e-6,4.626138148641384e-6,4.908493369183262e-6
t58,0.0,0.0,0.0,0.0,0.0,1.0318323918009096e-6,1.1635271861895623e-6,1.027696525570735e-6,9.858779615551182e-7,9.902892180756093e-7,0.0,0.0,0.0,0.0,0.0,4.554817275216913e-6,5.6201399015209596e-6,4.914467092941829e-6,4.626137026977488e-6,4.908486977015957e-6
t59,0.0,0.0,0.0,0.0,0.0,1.0319633425670687e-6,1.163849951763626e-6,1.0277370789650085e-6,9.859389653481214e-7,9.90275111683931e-7,0.0,0.0,0.0,0.0,0.0,4.5548586772871214e-6,5.620059906989848e-6,4.914466312024717e-6,4.626138536773073e-6,4.908484566842262e-6
t60,0.0,0.0,0.0,0.0,0.0,1.0320208260861642e-6,1.1638457280997723e-6,1.0277393692805548e-6,9.858948640507101e-7,9.903594478198005e-7,0.0,0.0,0.0,0.0,0.0,4.554888304078752e-6,5.6200714928379995e-6,4.91445553787071e-6,4.6261451179255975e-6,4.908501192422581e-6
t61,0.0,0.0,0.0,0.0,0.0,1.0320485692173515e-6,1.1633915059488833e-6,1.0276937631208657e-6,9.859281210528657e-7,9.904549693623678e-7,0.0,0.0,0.0,0.0,0.0,4.554877647979503e-6,5.620160866591235e-6,4.914451532271314e-6,4.626144366310873e-6,4.908512887147182e-6
t62,0.0,0.0,0.0,0.0,0.0,1.0320849355008609e-6,1.1630579714181624e-6,1.0276151842769503e-6,9.859481402292587e-7,9.904940855979505e-7,0.0,0.0,0.0,0.0,0.0,4.554889218216705e-6,5.620252960739173e-6,4.914458350453484e-6,4.626151806986773e-6,4.908523497509091e-6
t63,0.0,0.0,0.0,0.0,0.0,1.0321018653290684e-6,1.1628396590990775e-6,1.027634026131264e-6,9.859574603810992e-7,9.905205929323595e-7,0.0,0.0,0.0,0.0,0.0,4.554894579453291e-6,5.620298702526543e-6,4.914442284460855e-6,4.626162927176088e-6,4.908530764798912e-6
t64,0.0,0.0,0.0,0.0,0.0,1.0321649751223352e-6,1.1626736256159285e-6,1.0276268453074043e-6,9.859884452753171e-7,9.905218912737144e-7,0.0,0.0,0.0,0.0,0.0,4.5549183816069515e-6,5.6203402547456184e-6,4.914430844405929e-6,4.626171977098014e-6,4.9085339726686585e-6
t65,0.0,0.0,0.0,0.0,0.0,1.0322474816185666e-6,1.1626342421149134e-6,1.0275981102219782e-6,9.860033764595553e-7,9.905233905151746e-7,0.0,0.0,0.0,0.0,0.0,4.554962726035045e-6,5.6203678006694835e-6,4.914437967325797e-6,4.62617875211296e-6,4.908536841534364e-6
t66,0.0,0.0,0.0,0.0,0.0,1.0324928275891366e-6,1.1625095507476542e-6,1.0276938924519897e-6,9.860010902335487e-7,9.90552667696316e-7,0.0,0.0,0.0,0.0,0.0,4.55502587203979e-6,5.6204163394303144e-6,4.914427980032271e-6,4.626180120161253e-6,4.908537740517714e-6
t67,0.0,0.0,0.0,0.0,0.0,1.0327106756435902e-6,1.1626447972850902e-6,1.027718910897467e-6,9.860015051621103e-7,9.905466614248923e-7,0.0,0.0,0.0,0.0,0.0,4.555095801877516e-6,5.620406245320577e-6,4.914412876251994e-6,4.626184685397682e-6,4.9085372051050345e-6
t68,0.0,0.0,0.0,0.0,0.0,1.032722386373918e-6,1.1625800996641145e-6,1.027800517843432e-6,9.86007871626855e-7,9.905534159858258e-7,0.0,0.0,0.0,0.0,0.0,4.555085457135142e-6,5.620343158679718e-6,4.9143837379581015e-6,4.626186490015782e-6,4.908541514901727e-6
t69,0.0,0.0,0.0,0.0,0.0,1.0328166024295274e-6,1.162595567836447e-6,1.0276868730937075e-6,9.86014962332102e-7,9.905559474885172e-7,0.0,0.0,0.0,0.0,0.0,4.555115735209564e-6,5.620290524824242e-6,4.914379286826512e-6,4.62618961808468e-6,4.908545498738713e-6
t70,0.0,0.0,0.0,0.0,0.0,1.0329452246949442e-6,1.1624563044799517e-6,1.0276887265677428e-6,9.860318929280756e-7,9.905771937855933e-7,0.0,0.0,0.0,0.0,0.0,4.555165364300573e-6,5.620263531955115e-6,4.914374334425041e-6,4.626194124596032e-6,4.908551701858889e-6
t71,0.0,0.0,0.0,0.0,0.0,1.033143784968822e-6,1.1618928445369045e-6,1.0275336449072716e-6,9.860339095236826e-7,9.906122813174163e-7,0.0,0.0,0.0,0.0,0.0,4.555215545841891e-6,5.620379052973494e-6,4.914395852149628e-6,4.626196394399848e-6,4.908551504772522e-6
t72,0.0,0.0,0.0,0.0,0.0,1.0331941466447467e-6,1.1616320767961247e-6,1.0274627596839503e-6,9.860338087675126e-7,9.906077747200364e-7,0.0,0.0,0.0,0.0,0.0,4.555225233793165e-6,5.620361418005458e-6,4.914403629106089e-6,4.626199841898067e-6,4.908553387754014e-6
t73,0.0,0.0,0.0,0.0,0.0,1.0331281878502087e-6,1.1614799177473538e-6,1.0274119912518467e-6,9.860349982453205e-7,9.90608488909427e-7,0.0,0.0,0.0,0.0,0.0,4.555207192855501e-6,5.620377470418292e-6,4.914401145139657e-6,4.6262053054270875e-6,4.9085555387755275e-6
t74,0.0,0.0,0.0,0.0,0.0,1.0331880190369867e-6,1.161211508628676e-6,1.027401565363634e-6,9.86038237970449e-7,9.906226947583696e-7,0.0,0.0,0.0,0.0,0.0,4.555223387075765e-6,5.620443882116302e-6,4.914401451520343e-6,4.626208409176975e-6,4.9085616332024484e-6
t75,0.0,0.0,0.0,0.0,0.0,1.0333549513084838e-6,1.1609830595848951e-6,1.0274966917930626e-6,9.860446048233063e-7,9.906284993624768e-7,0.0,0.0,0.0,0.0,0.0,4.555275390425894e-6,5.62049659357847e-6,4.914454189232169e-6,4.626212873649924e-6,4.908566763134359e-6
t76,0.0,0.0,0.0,0.0,0.0,1.033502934127307e-6,1.1606429535484098e-6,1.0275416390320166e-6,9.860471146549102e-7,9.90654973449639e-7,0.0,0.0,0.0,0.0,0.0,4.5552952403157924e-6,5.620547795787016e-6,4.914447118984338e-6,4.626213534752761e-6,4.908568465953799e-6
t77,0.0,0.0,0.0,0.0,0.0,1.0336842009177096e-6,1.1605526207740162e-6,1.0274275598151564e-6,9.860460518853786e-7,9.90625267761485e-7,0.0,0.0,0.0,0.0,0.0,4.555362150756234e-6,5.620594211461234e-6,4.914396396353716e-6,4.626216316682552e-6,4.9085663640426645e-6
t78,0.0,0.0,0.0,0.0,0.0,1.0337531730875394e-6,1.1605049581886774e-6,1.027483721299061e-6,9.860440123663277e-7,9.905885788291633e-7,0.0,0.0,0.0,0.0,0.0,4.5553819455166804e-6,5.620614813192813e-6,4.914398106699964e-6,4.62621565096416e-6,4.908563237890224e-6
t79,0.0,0.0,0.0,0.0,0.0,1.0338338227117072e-6,1.1605373108085668e-6,1.0275648857885404e-6,9.860344644028512e-7,9.905456284713736e-7,0.0,0.0,0.0,0.0,0.0,4.555414155447627e-6,5.620659515964129e-6,4.914400797192415e-6,4.626211196145521e-6,4.908557005931234e-6
t80,0.0,0.0,0.0,0.0,0.0,1.0338568215261029e-6,1.1606502607612179e-6,1.0277283468175793e-6,9.860318115520625e-7,9.905142996321781e-7,0.0,0.0,0.0,0.0,0.0,4.5554386962344505e-6,5.620722770009055e-6,4.9143923753531245e-6,4.626209262030683e-6,4.908554806057713e-6
t81,0.0,0.0,0.0,0.0,0.0,1.0338711450223881e-6,1.160639001152951e-6,1.0278643614213613e-6,9.860335192884604e-7,9.905333481966033e-7,0.0,0.0,0.0,0.0,0.0,4.5554376917158175e-6,5.6207625155172205e-6,4.914370978767526e-6,4.626207669424064e-6,4.908551542316983e-6
t82,0.0,0.0,0.0,0.0,0.0,1.033821319296542e-6,1.1607030307782477e-6,1.0279021792425893e-6,9.860313863504551e-7,9.905091641612415e-7,0.0,0.0,0.0,0.0,0.0,4.555446994806857e-6,5.620811190464286e-6,4.914371960528394e-6,4.626202568605744e-6,4.908548362968536e-6
t83,0.0,0.0,0.0,0.0,0.0,1.0335622948272668e-6,1.1608863172480254e-6,1.02777364751372e-6,9.860219678517045e-7,9.904889239269357e-7,0.0,0.0,0.0,0.0,0.0,4.555363650204076e-6,5.62079448813825e-6,4.914406484882277e-6,4.626204950086954e-6,4.908547206579405e-6
t84,0.0,0.0,0.0,0.0,0.0,1.0337759715153837e-6,1.1610022900253553e-6,1.027760766958503e-6,9.860249885297697e-7,9.905054144983032e-7,0.0,0.0,0.0,0.0,0.0,4.55543999185887e-6,5.620773499171536e-6,4.914397363011789e-6,4.6262050526265104e-6,4.908555016146071e-6
t85,0.0,0.0,0.0,0.0,0.0,1.034058798861649e-6,1.160962946397687e-6,1.0277957321223843e-6,9.860358311018121e-7,9.905320607355157e-7,0.0,0.0,0.0,0.0,0.0,4.555546224421106e-6,5.620803932164826e-6,4.914383054097202e-6,4.62620539519102e-6,4.9085639944759516e-6
