,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions
t15,0.0,0.0,0.0,0.0,0.0,1.498634156536693e-6,1.7857752112118483e-6,1.5683844684708619e-6,1.486630139670939e-6,1.5471203855632734e-6
t16,0.0,0.0,0.0,0.0,0.0,1.4985387306392401e-6,1.7856071675652612e-6,1.5684694676849335e-6,1.4866308332441715e-6,1.5471397048132488e-6
t17,0.0,0.0,0.0,0.0,0.0,1.4984588458314984e-6,1.7855733521537807e-6,1.568567053730818e-6,1.4866261115913519e-6,1.5471385439358284e-6
t18,0.0,0.0,0.0,0.0,0.0,1.4983284484310445e-6,1.7856565886765438e-6,1.5686225632494594e-6,1.486628599192183e-6,1.547131202919606e-6
t19,0.0,0.0,0.0,0.0,0.0,1.498228358190106e-6,1.785816833061845e-6,1.5686323338683544e-6,1.4866261155033898e-6,1.5471320517759054e-6
t20,0.0,0.0,0.0,0.0,0.0,1.4981384454770412e-6,1.785882169111276e-6,1.568616139733329e-6,1.486615289753052e-6,1.5471415757249777e-6
t21,0.0,0.0,0.0,0.0,0.0,1.498147031651216e-6,1.7859048463867168e-6,1.5686171154931712e-6,1.4866094275582289e-6,1.547171086764228e-6
t22,0.0,0.0,0.0,0.0,0.0,1.4982846443435535e-6,1.7860820342762107e-6,1.5685912334446787e-6,1.486607807367972e-6,1.547170123110356e-6
t23,0.0,0.0,0.0,0.0,0.0,1.4984399021123122e-6,1.7862955794057198e-6,1.5685503171653137e-6,1.486623867685628e-6,1.5471707876001692e-6
t24,0.0,0.0,0.0,0.0,0.0,1.4984428104616605e-6,1.7864914990219817e-6,1.5685629915022105e-6,1.4866244863380197e-6,1.5471716752721555e-6
t25,0.0,0.0,0.0,0.0,0.0,1.4983738358562946e-6,1.7867160194265793e-6,1.5685171864440123e-6,1.4865927283993898e-6,1.54716261120451e-6
t26,0.0,0.0,0.0,0.0,0.0,1.4982290452483737e-6,1.7868399534771129e-6,1.5686503967505095e-6,1.4865933157276495e-6,1.54718983601609e-6
t27,0.0,0.0,0.0,0.0,0.0,1.4981404480882349e-6,1.7870340290283215e-6,1.5686974152024076e-6,1.4865866955884622e-6,1.5471699016776318e-6
t28,0.0,0.0,0.0,0.0,0.0,1.4981234949290694e-6,1.7872465690376373e-6,1.5686447848573447e-6,1.4866080903144142e-6,1.5471540021613551e-6
t29,0.0,0.0,0.0,0.0,0.0,1.4980302770157005e-6,1.7874310221991776e-6,1.5685435841816907e-6,1.4865988991367306e-6,1.5471308993914928e-6
t30,0.0,0.0,0.0,0.0,0.0,1.4978667126960943e-6,1.7876041667377662e-6,1.5685562274974242e-6,1.4865829884553679e-6,1.5471163987138772e-6
t31,0.0,0.0,0.0,0.0,0.0,1.4976444533467152e-6,1.7876924482319072e-6,1.5686135369609933e-6,1.4865715617453174e-6,1.5471462535553825e-6
t32,0.0,0.0,0.0,0.0,0.0,1.4974776046984641e-6,1.7879436723836677e-6,1.5686577169960979e-6,1.4865627595607921e-6,1.5471358241203853e-6
t33,0.0,0.0,0.0,0.0,0.0,1.4973056679669037e-6,1.7882182195028475e-6,1.568718588796449e-6,1.4865517862955144e-6,1.54711304638624e-6
t34,0.0,0.0,0.0,0.0,0.0,1.497237264077797e-6,1.788457245933051e-6,1.5687483473438975e-6,1.4865436373094824e-6,1.5471304715513931e-6
t35,0.0,0.0,0.0,0.0,0.0,1.4972985762702124e-6,1.7885571133065216e-6,1.5687220113504809e-6,1.4865372678779317e-6,1.54711644534919e-6
t36,0.0,0.0,0.0,0.0,0.0,1.4972310408304055e-6,1.7884280510436316e-6,1.5686880643554112e-6,1.486528166250067e-6,1.5471735714464488e-6
t37,0.0,0.0,0.0,0.0,0.0,1.497189009497698e-6,1.78836662708285e-6,1.5686289049702383e-6,1.4865527790597281e-6,1.5471712222606892e-6
t38,0.0,0.0,0.0,0.0,0.0,1.4970722229447253e-6,1.7882698688989254e-6,1.5685896600006146e-6,1.4865561201875271e-6,1.547168190559329e-6
t39,0.0,0.0,0.0,0.0,0.0,1.4969523008568115e-6,1.7881645808191013e-6,1.5685989350695424e-6,1.4865614697150391e-6,1.547155027258816e-6
t40,0.0,0.0,0.0,0.0,0.0,1.4968307425542528e-6,1.7881355157303392e-6,1.5685994461871767e-6,1.4865677317495744e-6,1.547149415727397e-6
t41,0.0,0.0,0.0,0.0,0.0,1.4967704986980404e-6,1.788084825025233e-6,1.568617764434735e-6,1.4865700947815383e-6,1.5471903477291167e-6
t42,0.0,0.0,0.0,0.0,0.0,1.4967044518367489e-6,1.788261149970335e-6,1.5686124835959268e-6,1.4865522569673573e-6,1.547186059187894e-6
t43,0.0,0.0,0.0,0.0,0.0,1.4966296152000749e-6,1.7884538201924117e-6,1.5686031601156612e-6,1.486565047391711e-6,1.5471770644909606e-6
t44,0.0,0.0,0.0,0.0,0.0,1.4965821520818588e-6,1.7886453328392252e-6,1.5685844364228244e-6,1.4865698412926487e-6,1.5471683548498127e-6
t45,0.0,0.0,0.0,0.0,0.0,1.4965817051016029e-6,1.7887227330394803e-6,1.5685622332371586e-6,1.4865650830879675e-6,1.5471743102473247e-6
t46,0.0,0.0,0.0,0.0,0.0,1.4966539061464932e-6,1.788501206087877e-6,1.5685776022479655e-6,1.4865637305040708e-6,1.5472137035248464e-6
t47,0.0,0.0,0.0,0.0,0.0,1.4968221775275987e-6,1.7881003877258548e-6,1.5685372511288007e-6,1.4865845301818917e-6,1.5472247998310042e-6
t48,0.0,0.0,0.0,0.0,0.0,1.49681461717149e-6,1.7878658407841548e-6,1.568533901820449e-6,1.4865695725051762e-6,1.5472375628955183e-6
t49,0.0,0.0,0.0,0.0,0.0,1.4967937666738952e-6,1.7877465016379088e-6,1.568516840958289e-6,1.4865811417379529e-6,1.5472571822176365e-6
t50,0.0,0.0,0.0,0.0,0.0,1.4967598983981815e-6,1.7875774223269724e-6,1.5684834940637523e-6,1.4865854110514249e-6,1.5472786027758577e-6
t51,0.0,0.0,0.0,0.0,0.0,1.4967001140172674e-6,1.7873900760199947e-6,1.568551642754101e-6,1.4865888370769963e-6,1.5473373987305646e-6
t52,0.0,0.0,0.0,0.0,0.0,1.4967016450013346e-6,1.787356291438353e-6,1.5685495092785377e-6,1.4865851873782998e-6,1.5473487531677374e-6
t53,0.0,0.0,0.0,0.0,0.0,1.4966918310924229e-6,1.787247675567187e-6,1.5684461078519383e-6,1.486588002346953e-6,1.5473492695863597e-6
t54,0.0,0.0,0.0,0.0,0.0,1.4966959169690828e-6,1.7872628484935656e-6,1.5684585745693463e-6,1.486590922507032e-6,1.5473197005579712e-6
t55,0.0,0.0,0.0,0.0,0.0,1.4966818748781084e-6,1.7873572227226462e-6,1.568487221803647e-6,1.4865881072121085e-6,1.5473057435112316e-6
t56,0.0,0.0,0.0,0.0,0.0,1.4966488295345085e-6,1.787352952808221e-6,1.568566353143799e-6,1.4865964752103444e-6,1.547339395943649e-6
t57,0.0,0.0,0.0,0.0,0.0,1.4966344493213064e-6,1.7874714586598582e-6,1.5686291549045632e-6,1.4865965826821141e-6,1.54732230462697e-6
t58,0.0,0.0,0.0,0.0,0.0,1.4965549659566354e-6,1.7876023674550573e-6,1.568669694041853e-6,1.4865755728948228e-6,1.5473103430129722e-6
t59,0.0,0.0,0.0,0.0,0.0,1.4966339687292026e-6,1.7877594643260441e-6,1.5686913483247354e-6,1.4866087019600161e-6,1.5473022562966662e-6
t60,0.0,0.0,0.0,0.0,0.0,1.49667101584613e-6,1.787759587000887e-6,1.5686903533823502e-6,1.4865863379913006e-6,1.5473510614284094e-6
t61,0.0,0.0,0.0,0.0,0.0,1.4966837376478377e-6,1.78753371174961e-6,1.5686649915913502e-6,1.4866040732368467e-6,1.547404864541808e-6
t62,0.0,0.0,0.0,0.0,0.0,1.496705692458081e-6,1.7873733227091877e-6,1.5686241294205206e-6,1.4866163805404955e-6,1.5474281002825466e-6
t63,0.0,0.0,0.0,0.0,0.0,1.4967159080267676e-6,1.787265336424585e-6,1.568630944555372e-6,1.4866236928593097e-6,1.5474438620518978e-6
t64,0.0,0.0,0.0,0.0,0.0,1.496754777845217e-6,1.7871846075560079e-6,1.5686247169718238e-6,1.4866422318020164e-6,1.5474452235613063e-6
t65,0.0,0.0,0.0,0.0,0.0,1.4968083282081517e-6,1.7871691149441e-6,1.5686107312401552e-6,1.4866516644281668e-6,1.547446623072791e-6
t66,0.0,0.0,0.0,0.0,0.0,1.4969533643522006e-6,1.7871120701849466e-6,1.5686601929172184e-6,1.4866507173284685e-6,1.5474625585522447e-6
t67,0.0,0.0,0.0,0.0,0.0,1.497085010210552e-6,1.7871827396072775e-6,1.5686705296385795e-6,1.4866518841736583e-6,1.5474592168087317e-6
t68,0.0,0.0,0.0,0.0,0.0,1.4970891717396832e-6,1.7871348955134081e-6,1.5687084072098139e-6,1.4866556820279289e-6,1.5474637412597618e-6
t69,0.0,0.0,0.0,0.0,0.0,1.4971461137447812e-6,1.7871323371987873e-6,1.5686463519678002e-6,1.4866601430446577e-6,1.5474659265407398e-6
t70,0.0,0.0,0.0,0.0,0.0,1.4972255644255737e-6,1.7870518410501123e-6,1.5686463253827733e-6,1.486670182354658e-6,1.5474786381711922e-6
t71,0.0,0.0,0.0,0.0,0.0,1.4973427524494966e-6,1.7867726059682491e-6,1.5685673469171948e-6,1.4866717363507136e-6,1.5474974727711847e-6
t72,0.0,0.0,0.0,0.0,0.0,1.4973718470125887e-6,1.7866286808142035e-6,1.5685308217082095e-6,1.4866723947468138e-6,1.5474954376593983e-6
t73,0.0,0.0,0.0,0.0,0.0,1.4973326354172518e-6,1.7865501448876498e-6,1.5685029973942981e-6,1.4866741639378491e-6,1.5474962664737278e-6
t74,0.0,0.0,0.0,0.0,0.0,1.4973681689495076e-6,1.7864194815002358e-6,1.5684974521166216e-6,1.4866765482930837e-6,1.5475051682282111e-6
t75,0.0,0.0,0.0,0.0,0.0,1.4974687192574313e-6,1.7863074827963638e-6,1.5685595262643675e-6,1.486680896148137e-6,1.5475093511719163e-6
t76,0.0,0.0,0.0,0.0,0.0,1.497552429587059e-6,1.7861351062505433e-6,1.568582244211336e-6,1.4866823829620047e-6,1.5475239448798835e-6
t77,0.0,0.0,0.0,0.0,0.0,1.4976637724449955e-6,1.7860961058544192e-6,1.5685103909288763e-6,1.486682386270023e-6,1.5475075302399096e-6
t78,0.0,0.0,0.0,0.0,0.0,1.4977049676007397e-6,1.7860747241445533e-6,1.5685409565277123e-6,1.4866811515067578e-6,1.547487147253058e-6
t79,0.0,0.0,0.0,0.0,0.0,1.4977550108587872e-6,1.786101368299254e-6,1.5685851750896174e-6,1.4866750943687932e-6,1.5474627539621616e-6
t80,0.0,0.0,0.0,0.0,0.0,1.497772455651628e-6,1.7861752043373688e-6,1.5686713681560076e-6,1.4866732674861743e-6,1.5474454458992595e-6
t81,0.0,0.0,0.0,0.0,0.0,1.4977799533424532e-6,1.7861773626276395e-6,1.5687401145378688e-6,1.4866738569711814e-6,1.5474550184592832e-6
t82,0.0,0.0,0.0,0.0,0.0,1.4977550725421523e-6,1.7862218684761262e-6,1.56876066156477e-6,1.4866716552180344e-6,1.5474413514861363e-6
t83,0.0,0.0,0.0,0.0,0.0,1.4975985029995107e-6,1.7863170150617516e-6,1.5686986541051726e-6,1.4866670807887979e-6,1.5474302242264582e-6
t84,0.0,0.0,0.0,0.0,0.0,1.497729230193929e-6,1.7863750641978963e-6,1.5686898395198635e-6,1.4866687269574894e-6,1.547440709566755e-6
t85,0.0,0.0,0.0,0.0,0.0,1.4979033354354664e-6,1.7863601897931052e-6,1.5687056913771282e-6,1.4866746305272037e-6,1.54745689973085e-6
t86,0.0,0.0,0.0,0.0,0.0,1.4980277446822932e-6,1.7862535820488722e-6,1.5686948506281853e-6,1.4866757736670098e-6,1.5474837687272585e-6
t87,0.0,0.0,0.0,0.0,0.0,1.4982184956109475e-6,1.786269070898888e-6,1.568695627157132e-6,1.486676383676233e-6,1.547489403951424e-6
t88,0.0,0.0,0.0,0.0,0.0,1.4984075809377293e-6,1.7862900257395672e-6,1.5687054094635103e-6,1.4866804314067253e-6,1.5474879070872104e-6
t89,0.0,0.0,0.0,0.0,0.0,1.4985791713823124e-6,1.7863529184211093e-6,1.5687663948084773e-6,1.4866813686657677e-6,1.5474757470806306e-6
t90,0.0,0.0,0.0,0.0,0.0,1.4986993783704854e-6,1.7864571381283402e-6,1.5687861212302255e-6,1.4866867200904781e-6,1.5474663090794643e-6
t91,0.0,0.0,0.0,0.0,0.0,1.4987539017421304e-6,1.7864405846448282e-6,1.5687914687179147e-6,1.486688528218221e-6,1.547483407137698e-6
t92,0.0,0.0,0.0,0.0,0.0,1.4987534493170906e-6,1.7864081112894517e-6,1.568777054252593e-6,1.486682853969522e-6,1.5474862173181635e-6
t93,0.0,0.0,0.0,0.0,0.0,1.498787873262403e-6,1.7863393415211877e-6,1.56875553189504e-6,1.4866805025400941e-6,1.5474916052557058e-6
t94,0.0,0.0,0.0,0.0,0.0,1.4988114371868619e-6,1.7861880389834546e-6,1.5687256457635406e-6,1.486678513088979e-6,1.547485661028907e-6
t95,0.0,0.0,0.0,0.0,0.0,1.4988580580153536e-6,1.7859819866122807e-6,1.5686334078561994e-6,1.4866622138536518e-6,1.5474731617764128e-6
t96,0.0,0.0,0.0,0.0,0.0,1.498825118932151e-6,1.785780154631714e-6,1.5686112508566765e-6,1.486663974286182e-6,1.5474692002341287e-6
t97,0.0,0.0,0.0,0.0,0.0,1.4988558634141138e-6,1.7857500432821766e-6,1.5685620669866339e-6,1.4866574759922958e-6,1.5474570576333803e-6
t98,0.0,0.0,0.0,0.0,0.0,1.4988743710241841e-6,1.7857279244194287e-6,1.5685916425943809e-6,1.4866505848392142e-6,1.5474381781381648e-6
t99,0.0,0.0,0.0,0.0,0.0,1.4988702200195522e-6,1.7856914857596245e-6,1.5685408031988886e-6,1.4866481791088434e-6,1.5474064407964662e-6
t100,0.0,0.0,0.0,0.0,0.0,1.4989056060611066e-6,1.7857019471488454e-6,1.5685675071787274e-6,1.486643462552064e-6,1.547382542011375e-6
t101,0.0,0.0,0.0,0.0,0.0,1.498862694444652e-6,1.7856280751638583e-6,1.5685816435623394e-6,1.4866414906318826e-6,1.5473590283702913e-6
t102,0.0,0.0,0.0,0.0,0.0,1.4988598946525654e-6,1.785644432723108e-6,1.5685751847762298e-6,1.486637611158797e-6,1.5473095920779188e-6
t103,0.0,0.0,0.0,0.0,0.0,1.4988982523281357e-6,1.7856752660601135e-6,1.5686246066258055e-6,1.486637919529683e-6,1.5472847929363431e-6
t104,0.0,0.0,0.0,0.0,0.0,1.4989200089367048e-6,1.7857252642341598e-6,1.5685709734834122e-6,1.4866436502124632e-6,1.5472443439576866e-6
t105,0.0,0.0,0.0,0.0,0.0,1.4989282852169848e-6,1.7858375658866907e-6,1.5686207371120075e-6,1.4866270548943126e-6,1.5471980742368598e-6
t106,0.0,0.0,0.0,0.0,0.0,1.498889852687995e-6,1.7858371116915382e-6,1.5687086509373958e-6,1.4866248614883892e-6,1.5471989993915893e-6
t107,0.0,0.0,0.0,0.0,0.0,1.4989039765272731e-6,1.785838648651145e-6,1.5687631122691423e-6,1.486635381814888e-6,1.5471800755060878e-6
t108,0.0,0.0,0.0,0.0,0.0,1.4989196146626196e-6,1.78583038400321e-6,1.5687752992466354e-6,1.486644786250903e-6,1.5471758620361015e-6
t109,0.0,0.0,0.0,0.0,0.0,1.4989317057328803e-6,1.7858458857131071e-6,1.5687712245066114e-6,1.4866499130765862e-6,1.5471722531359499e-6
t110,0.0,0.0,0.0,0.0,0.0,1.4989261456507202e-6,1.7858444094332599e-6,1.568768375024554e-6,1.4866443118876217e-6,1.5471665963698435e-6
t111,0.0,0.0,0.0,0.0,0.0,1.4988649926008962e-6,1.7857735397540164e-6,1.5687796032824916e-6,1.486643250208092e-6,1.5472083448173184e-6
t112,0.0,0.0,0.0,0.0,0.0,1.4988559513016512e-6,1.7858066466236442e-6,1.568786645424377e-6,1.4866388821287834e-6,1.5472093561638029e-6
t113,0.0,0.0,0.0,0.0,0.0,1.4989039455719602e-6,1.7858683048662677e-6,1.5688058244870726e-6,1.486635343171136e-6,1.547199824873245e-6
t114,0.0,0.0,0.0,0.0,0.0,1.498949660022093e-6,1.7859917300974441e-6,1.5688188192915687e-6,1.4866244439633068e-6,1.5472195073728297e-6
t115,0.0,0.0,0.0,0.0,0.0,1.498954276735694e-6,1.7860913787110244e-6,1.5688058023378787e-6,1.4866390203163952e-6,1.5472186224311599e-6
t116,0.0,0.0,0.0,0.0,0.0,1.4988887829489991e-6,1.786066078707839e-6,1.568787328135435e-6,1.4866300061426896e-6,1.547268167514693e-6
t117,0.0,0.0,0.0,0.0,0.0,1.4988866363123739e-6,1.7860759908905354e-6,1.568756071926182e-6,1.4866338376399125e-6,1.5472686053511563e-6
t118,0.0,0.0,0.0,0.0,0.0,1.4988923778435063e-6,1.7860471202894783e-6,1.5687455040419997e-6,1.4866335151813659e-6,1.5472468679993655e-6
t119,0.0,0.0,0.0,0.0,0.0,1.4988441309775888e-6,1.785970202143562e-6,1.568753156472118e-6,1.4866146592709671e-6,1.54724334132267e-6
t120,0.0,0.0,0.0,0.0,0.0,1.4987982536969932e-6,1.7859173378439388e-6,1.5687636726627241e-6,1.4866105461250098e-6,1.5472524706786019e-6
t121,0.0,0.0,0.0,0.0,0.0,1.4987333508424143e-6,1.7858814088508378e-6,1.5688382749980848e-6,1.4866042935650795e-6,1.5472959825273039e-6
t122,0.0,0.0,0.0,0.0,0.0,1.4987756228125973e-6,1.7859747748088874e-6,1.5688636445043653e-6,1.4866237964889138e-6,1.5473011883248482e-6
t123,0.0,0.0,0.0,0.0,0.0,1.4987769048140082e-6,1.7860474203474643e-6,1.5688681251159205e-6,1.4866219648938833e-6,1.5472936997188145e-6
t124,0.0,0.0,0.0,0.0,0.0,1.4987521552433065e-6,1.7861182382633332e-6,1.5688794570275928e-6,1.4866177127642882e-6,1.5472906615910497e-6
t125,0.0,0.0,0.0,0.0,0.0,1.4987154759836463e-6,1.7862219044077066e-6,1.5688796772048539e-6,1.4866153593888955e-6,1.5473169880190447e-6
t126,0.0,0.0,0.0,0.0,0.0,1.4986488118441277e-6,1.7862520686954813e-6,1.5688757724960402e-6,1.486616839775872e-6,1.5473580307221983e-6
t127,0.0,0.0,0.0,0.0,0.0,1.4986491310038296e-6,1.786360711303973e-6,1.5688797522636908e-6,1.4866081094985047e-6,1.5473490984628902e-6
t128,0.0,0.0,0.0,0.0,0.0,1.4986613236209314e-6,1.786459200387014e-6,1.5688990599155374e-6,1.4866106415596036e-6,1.5473317041843608e-6
t129,0.0,0.0,0.0,0.0,0.0,1.4986893461211361e-6,1.7865574123057148e-6,1.568826731262052e-6,1.486605581038741e-6,1.5472922403829002e-6
t130,0.0,0.0,0.0,0.0,0.0,1.4986870498896043e-6,1.7866431470258272e-6,1.568835422573283e-6,1.4866036825267299e-6,1.5472631594028957e-6
t131,0.0,0.0,0.0,0.0,0.0,1.4986968068588662e-6,1.7866239673280243e-6,1.568836696286107e-6,1.4866010906844668e-6,1.5472447048182581e-6
t132,0.0,0.0,0.0,0.0,0.0,1.4987082364907577e-6,1.786755423375342e-6,1.5688468536665316e-6,1.4865979999313669e-6,1.5472334458958924e-6
t133,0.0,0.0,0.0,0.0,0.0,1.4987403628008991e-6,1.7868319333111384e-6,1.5688480022074646e-6,1.4866033313627728e-6,1.54723245751102e-6
t134,0.0,0.0,0.0,0.0,0.0,1.4987552330458978e-6,1.7868731108853678e-6,1.568849543602433e-6,1.4866072106882748e-6,1.5472339762458776e-6
t135,0.0,0.0,0.0,0.0,0.0,1.4987914973764345e-6,1.786900392157344e-6,1.5688410389311765e-6,1.4866160672428251e-6,1.5472447838093702e-6
t136,0.0,0.0,0.0,0.0,0.0,1.4988172802822165e-6,1.7867956812140764e-6,1.5688365739753685e-6,1.486619651031975e-6,1.547297905571152e-6
t137,0.0,0.0,0.0,0.0,0.0,1.4988877178911138e-6,1.7867467886964289e-6,1.5688346402967186e-6,1.4866304707575362e-6,1.5473146406095556e-6
t138,0.0,0.0,0.0,0.0,0.0,1.498939950723863e-6,1.7866947209235273e-6,1.5688585668644822e-6,1.4866288586156381e-6,1.5473237006774519e-6
t139,0.0,0.0,0.0,0.0,0.0,1.4989379155481146e-6,1.7867105629889933e-6,1.5688591872275565e-6,1.4866303586200701e-6,1.5473038301932371e-6
t140,0.0,0.0,0.0,0.0,0.0,1.4988786838431667e-6,1.7867270868198254e-6,1.568850765516555e-6,1.4866243048732596e-6,1.5472819290717462e-6
t141,0.0,0.0,0.0,0.0,0.0,1.4988283126080432e-6,1.7866466098734269e-6,1.5688411525399821e-6,1.4866266984730467e-6,1.547324766816396e-6
t142,0.0,0.0,0.0,0.0,0.0,1.4988597879612343e-6,1.786661002078724e-6,1.5688345746269395e-6,1.4866236261313488e-6,1.5473282066954865e-6
t143,0.0,0.0,0.0,0.0,0.0,1.4988724159954549e-6,1.786613975844384e-6,1.5688127332791573e-6,1.486610924900716e-6,1.547338407755573e-6
t144,0.0,0.0,0.0,0.0,0.0,1.498756591311253e-6,1.7864827879800894e-6,1.568779708339757e-6,1.4866140255205736e-6,1.5473351452873022e-6
t145,0.0,0.0,0.0,0.0,0.0,1.4987486484185707e-6,1.7864941307654982e-6,1.568755288807037e-6,1.4866103928943962e-6,1.5473357721272522e-6
t146,0.0,0.0,0.0,0.0,0.0,1.4987161315899054e-6,1.7864347278718386e-6,1.5687645745370203e-6,1.486603434381277e-6,1.5473698427719861e-6
t147,0.0,0.0,0.0,0.0,0.0,1.4988446238706937e-6,1.7865795822164044e-6,1.5688787119027523e-6,1.486599918942658e-6,1.5473497173890876e-6
t148,0.0,0.0,0.0,0.0,0.0,1.498862719266088e-6,1.7865528033216758e-6,1.5689137836679594e-6,1.4865975661296724e-6,1.5473369565090484e-6
t149,0.0,0.0,0.0,0.0,0.0,1.4988674951634912e-6,1.7866035398673293e-6,1.568924760604479e-6,1.4865962092196907e-6,1.547314221778692e-6
t150,0.0,0.0,0.0,0.0,0.0,1.4988202120039213e-6,1.7866993995389141e-6,1.5688460684393051e-6,1.4865850834641608e-6,1.547296295657728e-6
t151,0.0,0.0,0.0,0.0,0.0,1.49865328471593e-6,1.7866566897185697e-6,1.5688694025054647e-6,1.4865667209683046e-6,1.5473163592606781e-6
t152,0.0,0.0,0.0,0.0,0.0,1.498612185558929e-6,1.7867979623615831e-6,1.568866316754779e-6,1.4865563508564815e-6,1.5472886481139385e-6
t153,0.0,0.0,0.0,0.0,0.0,1.4986267234983838e-6,1.786903245478514e-6,1.56884895151991e-6,1.4865426171011603e-6,1.5472459276921424e-6
t154,0.0,0.0,0.0,0.0,0.0,1.4986631097025163e-6,1.786947495183243e-6,1.5688412853275242e-6,1.4865329807978642e-6,1.5472120801082033e-6
t155,0.0,0.0,0.0,0.0,0.0,1.49867738586788e-6,1.786901138871792e-6,1.5688249925705065e-6,1.4865466698883593e-6,1.5471941827280964e-6
t156,0.0,0.0,0.0,0.0,0.0,1.4986874462980827e-6,1.7868221829209313e-6,1.5688401020225689e-6,1.48655231564991e-6,1.547220868009793e-6
t157,0.0,0.0,0.0,0.0,0.0,1.4986757461917183e-6,1.7868832388152368e-6,1.568862634711632e-6,1.4865550625157382e-6,1.547211787279397e-6
t158,0.0,0.0,0.0,0.0,0.0,1.4986775493673386e-6,1.7869116677447993e-6,1.5688904745435416e-6,1.4865601402300774e-6,1.5472070012239458e-6
t159,0.0,0.0,0.0,0.0,0.0,1.4987100384998205e-6,1.786962748292652e-6,1.5689111484223604e-6,1.486570474882409e-6,1.5472050470505172e-6
t160,0.0,0.0,0.0,0.0,0.0,1.4987479342671633e-6,1.7870256085400866e-6,1.5689255703756465e-6,1.4865732057104552e-6,1.5472225592566454e-6
t161,0.0,0.0,0.0,0.0,0.0,1.4987606065365818e-6,1.7869906998239947e-6,1.5689245277857853e-6,1.4865743643603435e-6,1.547295165617143e-6
t162,0.0,0.0,0.0,0.0,0.0,1.498782964834337e-6,1.7870380617537703e-6,1.5689210865003e-6,1.4865665868268223e-6,1.5473074373007206e-6
t163,0.0,0.0,0.0,0.0,0.0,1.498771579009995e-6,1.7870742877994242e-6,1.5689231715312563e-6,1.4865644735971528e-6,1.547315373911354e-6
t164,0.0,0.0,0.0,0.0,0.0,1.49866788394816e-6,1.7870060410499417e-6,1.5688717474106202e-6,1.48656646006587e-6,1.547327408427756e-6
t165,0.0,0.0,0.0,0.0,0.0,1.4986642431176433e-6,1.7870265726470585e-6,1.5689013563106582e-6,1.4865673446994832e-6,1.547354972239641e-6
t166,0.0,0.0,0.0,0.0,0.0,1.4985364365142949e-6,1.7868782518664905e-6,1.5688781288704134e-6,1.486580628185522e-6,1.5474311006868562e-6
