,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions
t15,0.0,0.0,0.0,0.0,0.0,4.092446894406765e-6,4.995086745823522e-6,4.373238082499296e-6,4.125492048842991e-6,4.351276275596584e-6
t16,0.0,0.0,0.0,0.0,0.0,4.092340480906255e-6,4.994974746933772e-6,4.373290069391806e-6,4.125489731197879e-6,4.351294290095746e-6
t17,0.0,0.0,0.0,0.0,0.0,4.09226323931909e-6,4.994989328976965e-6,4.373351736945534e-6,4.125486581447332e-6,4.3512946185788334e-6
t18,0.0,0.0,0.0,0.0,0.0,4.092112668638003e-6,4.995085063304473e-6,4.373382575284663e-6,4.12548878601149e-6,4.351286417301041e-6
t19,0.0,0.0,0.0,0.0,0.0,4.09198654009516e-6,4.995194983552223e-6,4.373376565509453e-6,4.1254847643130125e-6,4.351287892322482e-6
t20,0.0,0.0,0.0,0.0,0.0,4.091882817483045e-6,4.995147748517943e-6,4.373355466973484e-6,4.125473485820823e-6,4.351299040593237e-6
t21,0.0,0.0,0.0,0.0,0.0,4.091886761606249e-6,4.9950730527579496e-6,4.3733467992718e-6,4.125464221274448e-6,4.351328148240803e-6
t22,0.0,0.0,0.0,0.0,0.0,4.09204315265488e-6,4.995140128932708e-6,4.373325906155105e-6,4.125463135198942e-6,4.351328305604651e-6
t23,0.0,0.0,0.0,0.0,0.0,4.092216347304288e-6,4.995201198183403e-6,4.373295703702961e-6,4.125478759228936e-6,4.351326664612339e-6
t24,0.0,0.0,0.0,0.0,0.0,4.092213400533409e-6,4.995268934860055e-6,4.373301986926237e-6,4.125478439871338e-6,4.351328780135688e-6
t25,0.0,0.0,0.0,0.0,0.0,4.09214028547492e-6,4.995404907014136e-6,4.373268900055619e-6,4.1254509069435135e-6,4.351318594551353e-6
t26,0.0,0.0,0.0,0.0,0.0,4.09197334282508e-6,4.99547550852159e-6,4.373404680637531e-6,4.125446644859631e-6,4.351348310750432e-6
t27,0.0,0.0,0.0,0.0,0.0,4.091873650570261e-6,4.995600874485832e-6,4.373443646192442e-6,4.125442284915771e-6,4.351326266328839e-6
t28,0.0,0.0,0.0,0.0,0.0,4.09185831766943e-6,4.995759880089881e-6,4.373430740363949e-6,4.125460719689826e-6,4.351310516084196e-6
t29,0.0,0.0,0.0,0.0,0.0,4.0917547132309316e-6,4.995871194097438e-6,4.3733035447958275e-6,4.125453367362145e-6,4.351284763052302e-6
t30,0.0,0.0,0.0,0.0,0.0,4.091577982072191e-6,4.995983837526733e-6,4.373335293193249e-6,4.125437388771242e-6,4.351269159042314e-6
t31,0.0,0.0,0.0,0.0,0.0,4.0913212285912235e-6,4.996052883440747e-6,4.37339345923671e-6,4.125419587587286e-6,4.351299433324912e-6
t32,0.0,0.0,0.0,0.0,0.0,4.091136128509218e-6,4.996247946785878e-6,4.373442163680645e-6,4.1254083089622536e-6,4.3512879283282985e-6
t33,0.0,0.0,0.0,0.0,0.0,4.0909398859111455e-6,4.996438844595565e-6,4.373494822374428e-6,4.1253973614124495e-6,4.351262742901661e-6
t34,0.0,0.0,0.0,0.0,0.0,4.090858285753101e-6,4.996595073431225e-6,4.373518193698709e-6,4.125386227622763e-6,4.351286776584778e-6
t35,0.0,0.0,0.0,0.0,0.0,4.090931517037008e-6,4.996665536507125e-6,4.373517840334735e-6,4.125380154480497e-6,4.3512704302007034e-6
t36,0.0,0.0,0.0,0.0,0.0,4.090839132110218e-6,4.996581470348351e-6,4.373488886029609e-6,4.1253688111925145e-6,4.351333356034781e-6
t37,0.0,0.0,0.0,0.0,0.0,4.090790653734685e-6,4.9965514761895205e-6,4.373444162761005e-6,4.125392291091507e-6,4.351329421905045e-6
t38,0.0,0.0,0.0,0.0,0.0,4.090653733776196e-6,4.996491632439356e-6,4.373409356616151e-6,4.125397665545136e-6,4.351325594583129e-6
t39,0.0,0.0,0.0,0.0,0.0,4.090521208164926e-6,4.996428255537024e-6,4.373406344893459e-6,4.125405459431689e-6,4.351309721605314e-6
t40,0.0,0.0,0.0,0.0,0.0,4.090395918961626e-6,4.996409996822836e-6,4.373401149410278e-6,4.125413103878616e-6,4.351303688287511e-6
t41,0.0,0.0,0.0,0.0,0.0,4.090327711721786e-6,4.996375222846682e-6,4.373414957156905e-6,4.125411938816655e-6,4.351347965231595e-6
t42,0.0,0.0,0.0,0.0,0.0,4.090262527550012e-6,4.996499725024067e-6,4.373416787500022e-6,4.125397909083917e-6,4.351344377493207e-6
t43,0.0,0.0,0.0,0.0,0.0,4.090178032249599e-6,4.996612096038507e-6,4.373405733336788e-6,4.1254076344084985e-6,4.351335408155383e-6
t44,0.0,0.0,0.0,0.0,0.0,4.0901178757765325e-6,4.996689462019644e-6,4.37338546565936e-6,4.125410486630315e-6,4.351325359977038e-6
t45,0.0,0.0,0.0,0.0,0.0,4.090122810442536e-6,4.996719120267101e-6,4.373363443862717e-6,4.1254087166528026e-6,4.35133174960728e-6
t46,0.0,0.0,0.0,0.0,0.0,4.0902028722550286e-6,4.996578658797715e-6,4.373368379473435e-6,4.125406861249826e-6,4.351369342335274e-6
t47,0.0,0.0,0.0,0.0,0.0,4.0904015138557054e-6,4.99633205596205e-6,4.373337563656757e-6,4.1254283981604876e-6,4.351384707131447e-6
t48,0.0,0.0,0.0,0.0,0.0,4.090389246899081e-6,4.996145627244373e-6,4.373334653290062e-6,4.125419666765984e-6,4.3513969161795394e-6
t49,0.0,0.0,0.0,0.0,0.0,4.090366472874248e-6,4.996063893059772e-6,4.3733180024733855e-6,4.125432050990281e-6,4.35141861476459e-6
t50,0.0,0.0,0.0,0.0,0.0,4.090333650461595e-6,4.995961216210904e-6,4.373297016815344e-6,4.125439633179344e-6,4.351440897206486e-6
t51,0.0,0.0,0.0,0.0,0.0,4.090253229848069e-6,4.99583057461126e-6,4.373388931018552e-6,4.125443536131625e-6,4.3515006946402484e-6
t52,0.0,0.0,0.0,0.0,0.0,4.09026079138983e-6,4.9958338405926304e-6,4.3734072850988364e-6,4.125445094910566e-6,4.35151305542218e-6
t53,0.0,0.0,0.0,0.0,0.0,4.090247489241086e-6,4.995761082446706e-6,4.3732772786621384e-6,4.1254503798953615e-6,4.351513022805689e-6
t54,0.0,0.0,0.0,0.0,0.0,4.090253973430706e-6,4.995771379269729e-6,4.373295815269691e-6,4.125454122665787e-6,4.351482438979359e-6
t55,0.0,0.0,0.0,0.0,0.0,4.090246208794205e-6,4.995843622004905e-6,4.373332901930345e-6,4.125452475515338e-6,4.351466421372971e-6
t56,0.0,0.0,0.0,0.0,0.0,4.0902027747147945e-6,4.995868002358535e-6,4.373402815067639e-6,4.125456881053372e-6,4.351499366341895e-6
t57,0.0,0.0,0.0,0.0,0.0,4.090188198006238e-6,4.9959680947717976e-6,4.373458381403578e-6,4.125458151809144e-6,4.351480062077976e-6
t58,0.0,0.0,0.0,0.0,0.0,4.090094701061187e-6,4.9960647202554645e-6,4.373493924470712e-6,4.1254394156377835e-6,4.351465852078594e-6
t59,0.0,0.0,0.0,0.0,0.0,4.0901880511249875e-6,4.996150394427429e-6,4.37351204266499e-6,4.1254688001611786e-6,4.351457422229527e-6
t60,0.0,0.0,0.0,0.0,0.0,4.090238114318786e-6,4.996157633936885e-6,4.373504553768915e-6,4.125453643985007e-6,4.351509578813973e-6
t61,0.0,0.0,0.0,0.0,0.0,4.090242479549017e-6,4.9960186607905075e-6,4.37348030380083e-6,4.125468414126892e-6,4.351562991967741e-6
t62,0.0,0.0,0.0,0.0,0.0,4.090268461259485e-6,4.995937609448148e-6,4.373449405309914e-6,4.1254835666755355e-6,4.351589482824495e-6
t63,0.0,0.0,0.0,0.0,0.0,4.090280536755592e-6,4.9958730252010346e-6,4.373445366036747e-6,4.125496694697877e-6,4.3516074956793735e-6
t64,0.0,0.0,0.0,0.0,0.0,4.090328578884069e-6,4.9958292728055385e-6,4.37343297274151e-6,4.125518190571314e-6,4.351610640381066e-6
t65,0.0,0.0,0.0,0.0,0.0,4.09040187944546e-6,4.995832927840297e-6,4.373425346307619e-6,4.125530464144349e-6,4.351613608976748e-6
t66,0.0,0.0,0.0,0.0,0.0,4.090565335276725e-6,4.995813819993022e-6,4.373461679567043e-6,4.125530493066333e-6,4.351627849661786e-6
t67,0.0,0.0,0.0,0.0,0.0,4.090721467310554e-6,4.99586830299839e-6,4.37346125751088e-6,4.125534306386134e-6,4.351624649721195e-6
t68,0.0,0.0,0.0,0.0,0.0,4.090718671769377e-6,4.995788362830425e-6,4.37347584859172e-6,4.125538679614708e-6,4.351631189627791e-6
t69,0.0,0.0,0.0,0.0,0.0,4.0907862238943105e-6,4.995753755461901e-6,4.37341980795242e-6,4.125544437372124e-6,4.35163551968649e-6
t70,0.0,0.0,0.0,0.0,0.0,4.090885024569944e-6,4.995667995384955e-6,4.373416735610011e-6,4.125555835169449e-6,4.35165025747329e-6
t71,0.0,0.0,0.0,0.0,0.0,4.091016578361216e-6,4.995499291542149e-6,4.373362150139705e-6,4.125558567572817e-6,4.351666313318754e-6
t72,0.0,0.0,0.0,0.0,0.0,4.091047533425323e-6,4.995364813987379e-6,4.373335567081829e-6,4.125561255918766e-6,4.3516657248146525e-6
t73,0.0,0.0,0.0,0.0,0.0,4.0910027452884575e-6,4.995307243277996e-6,4.373310138997205e-6,4.125566139734559e-6,4.351667761211227e-6
t74,0.0,0.0,0.0,0.0,0.0,4.091043237163244e-6,4.9952359092447415e-6,4.373305564767355e-6,4.12557009885434e-6,4.351679159732607e-6
t75,0.0,0.0,0.0,0.0,0.0,4.091161622476947e-6,4.995172170367e-6,4.373391354760864e-6,4.125576582325093e-6,4.35168591132492e-6
t76,0.0,0.0,0.0,0.0,0.0,4.09124574485604e-6,4.995055643084883e-6,4.373406513805018e-6,4.125578266445667e-6,4.351699494523555e-6
t77,0.0,0.0,0.0,0.0,0.0,4.091382579228948e-6,4.995050726380831e-6,4.373313565239996e-6,4.125579982297908e-6,4.35168410156424e-6
t78,0.0,0.0,0.0,0.0,0.0,4.091430151003481e-6,4.995045047236937e-6,4.373340871471313e-6,4.12557851182373e-6,4.3516646694663304e-6
t79,0.0,0.0,0.0,0.0,0.0,4.091492967300547e-6,4.995095458473442e-6,4.373380507891338e-6,4.1255705661795796e-6,4.351639880440446e-6
t80,0.0,0.0,0.0,0.0,0.0,4.091523062108926e-6,4.995197826432904e-6,4.3734493540146965e-6,4.125567806096571e-6,4.351623659790632e-6
t81,0.0,0.0,0.0,0.0,0.0,4.091528883395753e-6,4.995224154042532e-6,4.373495225651018e-6,4.125567331741343e-6,4.351629872054303e-6
t82,0.0,0.0,0.0,0.0,0.0,4.091513241561247e-6,4.995292352766407e-6,4.373513478206213e-6,4.125562299738164e-6,4.351616175643641e-6
t83,0.0,0.0,0.0,0.0,0.0,4.091327442031832e-6,4.9953637903245235e-6,4.373481478290824e-6,4.12555983714986e-6,4.3516059062798826e-6
t84,0.0,0.0,0.0,0.0,0.0,4.091486733180325e-6,4.995400724998995e-6,4.373468290450428e-6,4.125561314198791e-6,4.351619721077619e-6
t85,0.0,0.0,0.0,0.0,0.0,4.091701687847288e-6,4.995406688769408e-6,4.373473094842458e-6,4.125566595765629e-6,4.351639155480617e-6
t86,0.0,0.0,0.0,0.0,0.0,4.091833119992398e-6,4.99533286046688e-6,4.3734504374185844e-6,4.125565984050801e-6,4.351664281408968e-6
t87,0.0,0.0,0.0,0.0,0.0,4.092055559905733e-6,4.9953300053427796e-6,4.37343665185687e-6,4.1255670178954985e-6,4.35167151946487e-6
t88,0.0,0.0,0.0,0.0,0.0,4.092268339724714e-6,4.995338042474744e-6,4.3734320186293635e-6,4.125571059226313e-6,4.351671370320233e-6
t89,0.0,0.0,0.0,0.0,0.0,4.092463867147136e-6,4.99537441388494e-6,4.373471975307441e-6,4.125571041763788e-6,4.351659809151758e-6
t90,0.0,0.0,0.0,0.0,0.0,4.092609078680042e-6,4.9954664313604385e-6,4.373483424565627e-6,4.125574812825568e-6,4.351649650664421e-6
t91,0.0,0.0,0.0,0.0,0.0,4.092660763709197e-6,4.995438387821824e-6,4.373469993054614e-6,4.12557105591656e-6,4.351660561512167e-6
t92,0.0,0.0,0.0,0.0,0.0,4.092655483435448e-6,4.99536255492618e-6,4.373451057681942e-6,4.125562637184842e-6,4.351662903787672e-6
t93,0.0,0.0,0.0,0.0,0.0,4.092691162279632e-6,4.99528206484607e-6,4.3734305361633945e-6,4.125556648426551e-6,4.3516686519877125e-6
t94,0.0,0.0,0.0,0.0,0.0,4.092715348812592e-6,4.9951561100122924e-6,4.373409202376991e-6,4.125551699369651e-6,4.351661234945382e-6
t95,0.0,0.0,0.0,0.0,0.0,4.092781187417213e-6,4.9950584193194295e-6,4.373358337870648e-6,4.125537905170128e-6,4.3516479680420835e-6
t96,0.0,0.0,0.0,0.0,0.0,4.092731821091151e-6,4.9948820979072544e-6,4.37333966865318e-6,4.1255317273624515e-6,4.351638268877057e-6
t97,0.0,0.0,0.0,0.0,0.0,4.092771001193388e-6,4.99485478788094e-6,4.373309182176638e-6,4.1255244752408925e-6,4.351624209543819e-6
t98,0.0,0.0,0.0,0.0,0.0,4.092790452345419e-6,4.994841291437004e-6,4.37337551791114e-6,4.12551878219786e-6,4.351604161857402e-6
t99,0.0,0.0,0.0,0.0,0.0,4.092783932565547e-6,4.994810963790365e-6,4.373340029765092e-6,4.125516774824124e-6,4.351569951139284e-6
t100,0.0,0.0,0.0,0.0,0.0,4.092836468770452e-6,4.994829850276787e-6,4.3733745108447176e-6,4.1255134731999995e-6,4.351544697273817e-6
t101,0.0,0.0,0.0,0.0,0.0,4.092776749536845e-6,4.994763079075708e-6,4.373376106036453e-6,4.125509923459682e-6,4.351515854312945e-6
t102,0.0,0.0,0.0,0.0,0.0,4.09277516170587e-6,4.9947726267511145e-6,4.373365988162565e-6,4.125507498335009e-6,4.351466647715745e-6
t103,0.0,0.0,0.0,0.0,0.0,4.092816888232385e-6,4.994802180092803e-6,4.373394974450967e-6,4.1255069559146165e-6,4.351440278232493e-6
t104,0.0,0.0,0.0,0.0,0.0,4.092841096426581e-6,4.9948510155667575e-6,4.3732928280518045e-6,4.1255105746444466e-6,4.351401172049486e-6
t105,0.0,0.0,0.0,0.0,0.0,4.092857246414949e-6,4.9949524984370706e-6,4.373322367181936e-6,4.12549841605779e-6,4.351352513185368e-6
t106,0.0,0.0,0.0,0.0,0.0,4.092802155579261e-6,4.994981928997703e-6,4.373350397448476e-6,4.125494692629837e-6,4.351348367777802e-6
t107,0.0,0.0,0.0,0.0,0.0,4.092819420508254e-6,4.995022027341531e-6,4.373354357234959e-6,4.125507047627807e-6,4.351328713723354e-6
t108,0.0,0.0,0.0,0.0,0.0,4.092833979229847e-6,4.995014033776498e-6,4.373361153485561e-6,4.125519402500043e-6,4.351323357155758e-6
t109,0.0,0.0,0.0,0.0,0.0,4.092847221332402e-6,4.9950277997894035e-6,4.373357323683055e-6,4.12552702216981e-6,4.3513192768745075e-6
t110,0.0,0.0,0.0,0.0,0.0,4.09284690688036e-6,4.9950228543386765e-6,4.373352073348067e-6,4.125525608135568e-6,4.351314169025791e-6
t111,0.0,0.0,0.0,0.0,0.0,4.092767539501464e-6,4.9949577574299256e-6,4.373347332097394e-6,4.125522899319563e-6,4.351357595054894e-6
t112,0.0,0.0,0.0,0.0,0.0,4.092759534075834e-6,4.994971156384429e-6,4.373354729119023e-6,4.125519095912301e-6,4.351361874535853e-6
t113,0.0,0.0,0.0,0.0,0.0,4.092814527475931e-6,4.995012208666165e-6,4.373377657978321e-6,4.12551383315635e-6,4.351353714854535e-6
t114,0.0,0.0,0.0,0.0,0.0,4.0928699414451365e-6,4.995103762142548e-6,4.373395357822617e-6,4.12550269242151e-6,4.351376075716153e-6
t115,0.0,0.0,0.0,0.0,0.0,4.0928828775023175e-6,4.995177284668683e-6,4.3733885819133195e-6,4.125514313091033e-6,4.351375895716687e-6
t116,0.0,0.0,0.0,0.0,0.0,4.09279689538458e-6,4.995131544102854e-6,4.3733651410077995e-6,4.125502974480717e-6,4.351428422151252e-6
t117,0.0,0.0,0.0,0.0,0.0,4.092795657153023e-6,4.99510958220897e-6,4.373341657210813e-6,4.125503990435286e-6,4.351428663875202e-6
t118,0.0,0.0,0.0,0.0,0.0,4.09279783346292e-6,4.995057692584347e-6,4.373330416286961e-6,4.125502301855926e-6,4.3514066964127245e-6
t119,0.0,0.0,0.0,0.0,0.0,4.092736085040644e-6,4.994994322492173e-6,4.373333122649655e-6,4.12548252676808e-6,4.351397213824608e-6
t120,0.0,0.0,0.0,0.0,0.0,4.092682988120165e-6,4.994928750741542e-6,4.373334317005966e-6,4.12547696708239e-6,4.351408359420497e-6
t121,0.0,0.0,0.0,0.0,0.0,4.092598645426933e-6,4.994879064314686e-6,4.373407148456568e-6,4.125468245106819e-6,4.351454355534788e-6
t122,0.0,0.0,0.0,0.0,0.0,4.092658326210371e-6,4.994956779659897e-6,4.373431568326954e-6,4.1254846376594564e-6,4.351462381573707e-6
t123,0.0,0.0,0.0,0.0,0.0,4.0926595693208535e-6,4.9949939564269395e-6,4.373426046816712e-6,4.125481951184615e-6,4.35145685343037e-6
t124,0.0,0.0,0.0,0.0,0.0,4.092632277459072e-6,4.9950353682203455e-6,4.373428717464736e-6,4.125476833889787e-6,4.351456425735682e-6
t125,0.0,0.0,0.0,0.0,0.0,4.092597676832839e-6,4.995094610757202e-6,4.373425262580686e-6,4.1254733116524254e-6,4.351483811015586e-6
t126,0.0,0.0,0.0,0.0,0.0,4.0925112478439904e-6,4.995101470748726e-6,4.373410681176477e-6,4.125468743370889e-6,4.351529594134708e-6
t127,0.0,0.0,0.0,0.0,0.0,4.092514878484031e-6,4.995176501478409e-6,4.373418710613058e-6,4.125459791948626e-6,4.351521317937463e-6
t128,0.0,0.0,0.0,0.0,0.0,4.092526776075838e-6,4.995239795081142e-6,4.373438902321795e-6,4.125460717264181e-6,4.35150439670639e-6
t129,0.0,0.0,0.0,0.0,0.0,4.092554526538742e-6,4.995310396807792e-6,4.373336247259662e-6,4.12545364371152e-6,4.35145937670253e-6
t130,0.0,0.0,0.0,0.0,0.0,4.092550350404587e-6,4.9953971504083585e-6,4.37334718358375e-6,4.125450219757928e-6,4.3514282435269905e-6
t131,0.0,0.0,0.0,0.0,0.0,4.09254869363789e-6,4.995408967190852e-6,4.37333511289619e-6,4.12544420040153e-6,4.351401994508406e-6
t132,0.0,0.0,0.0,0.0,0.0,4.092564291791036e-6,4.99549693322025e-6,4.3733520401898785e-6,4.1254427694492484e-6,4.351390120559682e-6
t133,0.0,0.0,0.0,0.0,0.0,4.092600577251579e-6,4.995558168146368e-6,4.373350853277919e-6,4.12544876513493e-6,4.35138833439159e-6
t134,0.0,0.0,0.0,0.0,0.0,4.0926139877917255e-6,4.995578468582579e-6,4.373355724378724e-6,4.125454097255493e-6,4.351389470194247e-6
t135,0.0,0.0,0.0,0.0,0.0,4.092665402053177e-6,4.995595180569475e-6,4.373357986157682e-6,4.1254659013330775e-6,4.35140297245839e-6
t136,0.0,0.0,0.0,0.0,0.0,4.092694401764494e-6,4.995523939828984e-6,4.373361273383105e-6,4.1254695478746525e-6,4.351458399951351e-6
t137,0.0,0.0,0.0,0.0,0.0,4.0927893118763e-6,4.995513502008745e-6,4.373387622947602e-6,4.125484409887657e-6,4.351479297201861e-6
t138,0.0,0.0,0.0,0.0,0.0,4.092856183428677e-6,4.995505975461541e-6,4.373426496312925e-6,4.1254869228856106e-6,4.351490583306103e-6
t139,0.0,0.0,0.0,0.0,0.0,4.092854901259128e-6,4.995518371770189e-6,4.373432580165079e-6,4.125489469157956e-6,4.351468359936964e-6
t140,0.0,0.0,0.0,0.0,0.0,4.092792200009137e-6,4.995518806638817e-6,4.37343303492163e-6,4.12548501409318e-6,4.351445665239173e-6
t141,0.0,0.0,0.0,0.0,0.0,4.092723832746166e-6,4.995430975963162e-6,4.373417925638027e-6,4.1254828106907535e-6,4.351488405500385e-6
t142,0.0,0.0,0.0,0.0,0.0,4.092761934533707e-6,4.995417687031503e-6,4.373422973263135e-6,4.1254801959240706e-6,4.351487580038699e-6
t143,0.0,0.0,0.0,0.0,0.0,4.092775469195574e-6,4.995366392513536e-6,4.373418629485754e-6,4.125470288974865e-6,4.351498493696462e-6
t144,0.0,0.0,0.0,0.0,0.0,4.092622821958576e-6,4.995189937119103e-6,4.373399718045958e-6,4.125469155140098e-6,4.351495288476128e-6
t145,0.0,0.0,0.0,0.0,0.0,4.092622822147643e-6,4.995199847690732e-6,4.373384129331352e-6,4.125464481260482e-6,4.351497432993803e-6
t146,0.0,0.0,0.0,0.0,0.0,4.092576039953329e-6,4.995162307150251e-6,4.373384598098604e-6,4.125453868419793e-6,4.351529744645434e-6
t147,0.0,0.0,0.0,0.0,0.0,4.092744954413902e-6,4.9953296682990195e-6,4.3735160450358035e-6,4.1254488690871864e-6,4.351511118104307e-6
t148,0.0,0.0,0.0,0.0,0.0,4.092762132923836e-6,4.995313679249617e-6,4.373530472090579e-6,4.125444914723248e-6,4.351497563711202e-6
t149,0.0,0.0,0.0,0.0,0.0,4.092765998021602e-6,4.995339308585369e-6,4.373536202234971e-6,4.125441762812009e-6,4.351473585454985e-6
t150,0.0,0.0,0.0,0.0,0.0,4.092717427371673e-6,4.995398434054289e-6,4.3734371311298184e-6,4.1254291230730585e-6,4.351453720466426e-6
t151,0.0,0.0,0.0,0.0,0.0,4.092502340970344e-6,4.995334867279685e-6,4.37346961080897e-6,4.125402603917624e-6,4.351472487668039e-6
t152,0.0,0.0,0.0,0.0,0.0,4.092458569289149e-6,4.995465257011964e-6,4.373493490086524e-6,4.1253891847255905e-6,4.351444283073453e-6
t153,0.0,0.0,0.0,0.0,0.0,4.092465726273106e-6,4.995552671196535e-6,4.37349871728366e-6,4.125375585717883e-6,4.351398090118177e-6
t154,0.0,0.0,0.0,0.0,0.0,4.0924885933936245e-6,4.995593394643029e-6,4.37350121914302e-6,4.125365350973952e-6,4.3513617630366594e-6
t155,0.0,0.0,0.0,0.0,0.0,4.092501337279146e-6,4.995599624596357e-6,4.373500366031759e-6,4.125380564406629e-6,4.351340727688462e-6
t156,0.0,0.0,0.0,0.0,0.0,4.092492651504143e-6,4.995543545783302e-6,4.373504071229302e-6,4.12538513006708e-6,4.351366710997217e-6
t157,0.0,0.0,0.0,0.0,0.0,4.092485314410132e-6,4.995579350538286e-6,4.373514419003192e-6,4.125390055521831e-6,4.351358767353915e-6
t158,0.0,0.0,0.0,0.0,0.0,4.092494335248318e-6,4.995597646446781e-6,4.373510732898791e-6,4.12539674335372e-6,4.351354271523826e-6
t159,0.0,0.0,0.0,0.0,0.0,4.0925467124477664e-6,4.9956232659015786e-6,4.373502256910887e-6,4.125408356505303e-6,4.351351322398357e-6
t160,0.0,0.0,0.0,0.0,0.0,4.092610003973401e-6,4.995656312425779e-6,4.373496124072289e-6,4.125413229397673e-6,4.35137248387111e-6
t161,0.0,0.0,0.0,0.0,0.0,4.0926302110585545e-6,4.995634601735756e-6,4.373482931557453e-6,4.12541127014369e-6,4.351451350844419e-6
t162,0.0,0.0,0.0,0.0,0.0,4.092673879807306e-6,4.995688052651436e-6,4.373483796489865e-6,4.125402948779814e-6,4.351466265074967e-6
t163,0.0,0.0,0.0,0.0,0.0,4.092666765883403e-6,4.99570788061088e-6,4.37348958502648e-6,4.125399070849981e-6,4.351475001722122e-6
t164,0.0,0.0,0.0,0.0,0.0,4.0925374401573386e-6,4.995597902560271e-6,4.3734393356495764e-6,4.125400679056645e-6,4.351488495702522e-6
t165,0.0,0.0,0.0,0.0,0.0,4.092548222713513e-6,4.995617634957303e-6,4.373491810907535e-6,4.125403133245885e-6,4.351519011660927e-6
t166,0.0,0.0,0.0,0.0,0.0,4.0923909629375655e-6,4.995490728332997e-6,4.37346732657367e-6,4.125417032171811e-6,4.351598625852495e-6
t167,0.0,0.0,0.0,0.0,0.0,4.092216427134648e-6,4.995397526382976e-6,4.373452792019268e-6,4.12544123768184e-6,4.351663341702197e-6
t168,0.0,0.0,0.0,0.0,0.0,4.091963797216393e-6,4.995371522753113e-6,4.3734502495717625e-6,4.125439360144769e-6,4.3516804185549295e-6
t169,0.0,0.0,0.0,0.0,0.0,4.090957553660997e-6,4.994893957402959e-6,4.373336795569703e-6,4.125519967913239e-6,4.3515252586684925e-6
t170,0.0,0.0,0.0,0.0,0.0,4.090891198543053e-6,4.994852471259565e-6,4.373337013886665e-6,4.125517520557094e-6,4.351557449812747e-6
t171,0.0,0.0,0.0,0.0,0.0,4.090887130420784e-6,4.994733084793857e-6,4.373322264713232e-6,4.125535256164268e-6,4.3515925339055975e-6
t172,0.0,0.0,0.0,0.0,0.0,4.090981808975986e-6,4.994711409923191e-6,4.3733239792764554e-6,4.125541283582279e-6,4.35160891370537e-6
t173,0.0,0.0,0.0,0.0,0.0,4.091045234079835e-6,4.994701684017119e-6,4.373344529773602e-6,4.125542991346234e-6,4.3516065702713215e-6
t174,0.0,0.0,0.0,0.0,0.0,4.091088851277334e-6,4.994719368580654e-6,4.373381266080971e-6,4.125538316363718e-6,4.351595908425448e-6
