,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption
t18,0.0,0.0,0.0,0.0,0.0,6.216570522180781e-7,7.54018471700289e-7,6.607509714049943e-7,6.240674532346483e-7,6.55904039368536e-7
t19,0.0,0.0,0.0,0.0,0.0,6.216318966893215e-7,7.540485140074844e-7,6.607513896108121e-7,6.240667298355839e-7,6.559042977837407e-7
t20,0.0,0.0,0.0,0.0,0.0,6.216103644411615e-7,7.54050526840369e-7,6.607472426657976e-7,6.240642718438149e-7,6.559065965345855e-7
t21,0.0,0.0,0.0,0.0,0.0,6.216117578102301e-7,7.540447423848869e-7,6.607463873218648e-7,6.240625897501937e-7,6.559131149325594e-7
t22,0.0,0.0,0.0,0.0,0.0,6.216444510262257e-7,7.540719045488318e-7,6.60741185923496e-7,6.240622888134409e-7,6.559130252731087e-7
t23,0.0,0.0,0.0,0.0,0.0,6.216809749351259e-7,7.541024416679105e-7,6.60733277520552e-7,6.240658121128995e-7,6.559129166860308e-7
t24,0.0,0.0,0.0,0.0,0.0,6.216809706626517e-7,7.541317602476824e-7,6.607353856012434e-7,6.240658453944806e-7,6.559132506413521e-7
t25,0.0,0.0,0.0,0.0,0.0,6.21665170292031e-7,7.541718470202075e-7,6.60726612818759e-7,6.240592522501307e-7,6.559111100800518e-7
t26,0.0,0.0,0.0,0.0,0.0,6.21630505553768e-7,7.541934793742557e-7,6.6075652460555e-7,6.240588436173055e-7,6.559174419204371e-7
t27,0.0,0.0,0.0,0.0,0.0,6.216095677708246e-7,7.542290012707739e-7,6.607660860271073e-7,6.240576226320708e-7,6.559127738823195e-7
t28,0.0,0.0,0.0,0.0,0.0,6.216059775609531e-7,7.5427031714298e-7,6.607587984046078e-7,6.240620516724715e-7,6.559092544289051e-7
t29,0.0,0.0,0.0,0.0,0.0,6.215840909154254e-7,7.543032064521837e-7,6.607334007423e-7,6.240602120346751e-7,6.559038216637499e-7
t30,0.0,0.0,0.0,0.0,0.0,6.215462500582333e-7,7.543349860742122e-7,6.607383371008028e-7,6.24056665947599e-7,6.559004740224885e-7
t31,0.0,0.0,0.0,0.0,0.0,6.214929838314986e-7,7.54352480881999e-7,6.607511779771846e-7,6.240534158057855e-7,6.559071603810887e-7
t32,0.0,0.0,0.0,0.0,0.0,6.214538471326943e-7,7.544021080516535e-7,6.607615067312537e-7,6.240511828197626e-7,6.559047212722936e-7
t33,0.0,0.0,0.0,0.0,0.0,6.214129055912391e-7,7.544538655277434e-7,6.607741313222014e-7,6.240487452251256e-7,6.558993877688146e-7
t34,0.0,0.0,0.0,0.0,0.0,6.213962251411958e-7,7.544978179133075e-7,6.607800393639378e-7,6.240466009804657e-7,6.559039979927422e-7
t35,0.0,0.0,0.0,0.0,0.0,6.214111863757629e-7,7.545167586592775e-7,6.607770715073959e-7,6.240452173662573e-7,6.559006205611482e-7
t36,0.0,0.0,0.0,0.0,0.0,6.213934032309973e-7,7.544930587787884e-7,6.607700768828142e-7,6.24042943891615e-7,6.559139703359127e-7
t37,0.0,0.0,0.0,0.0,0.0,6.21383338551441e-7,7.544828930838875e-7,6.607585251317143e-7,6.240482918008173e-7,6.559132716312295e-7
t38,0.0,0.0,0.0,0.0,0.0,6.213551263873664e-7,7.544654789488168e-7,6.607502906477843e-7,6.240492609734721e-7,6.559125089078414e-7
t39,0.0,0.0,0.0,0.0,0.0,6.213270542032172e-7,7.544467234028011e-7,6.607509871318857e-7,6.240507225211162e-7,6.559092800736911e-7
t40,0.0,0.0,0.0,0.0,0.0,6.212996047605656e-7,7.544414609959131e-7,6.607504662304371e-7,6.240522689218548e-7,6.559079851664577e-7
t41,0.0,0.0,0.0,0.0,0.0,6.212853209986848e-7,7.544319573233569e-7,6.607540386409903e-7,6.240524021361192e-7,6.559174604012311e-7
t42,0.0,0.0,0.0,0.0,0.0,6.212707281078078e-7,7.544654092993774e-7,6.607536549458695e-7,6.240488584649016e-7,6.559165845589384e-7
t43,0.0,0.0,0.0,0.0,0.0,6.212530103964038e-7,7.544993298848781e-7,6.607513889519123e-7,6.240513622161832e-7,6.559145869582733e-7
t44,0.0,0.0,0.0,0.0,0.0,6.21241043097853e-7,7.545292291883062e-7,6.607470531115389e-7,6.240522124650335e-7,6.559125010887458e-7
t45,0.0,0.0,0.0,0.0,0.0,6.212415421285082e-7,7.545411340876918e-7,6.607421352935062e-7,6.240514865311735e-7,6.55913873855832e-7
t46,0.0,0.0,0.0,0.0,0.0,6.212584737582492e-7,7.545008809752778e-7,6.607443931674196e-7,6.240511298030333e-7,6.559224346996453e-7
t47,0.0,0.0,0.0,0.0,0.0,6.212992744818235e-7,7.544288877380949e-7,6.60736479404154e-7,6.240558376316726e-7,6.559253771742245e-7
t48,0.0,0.0,0.0,0.0,0.0,6.212970696846475e-7,7.543820752447723e-7,6.607357833282888e-7,6.24053203406953e-7,6.559281540731464e-7
t49,0.0,0.0,0.0,0.0,0.0,6.212922186377536e-7,7.543597158903822e-7,6.607320345896021e-7,6.240558670313796e-7,6.559327486244235e-7
t50,0.0,0.0,0.0,0.0,0.0,6.212848026332071e-7,7.543294966054117e-7,6.607259928097554e-7,6.240571849184615e-7,6.559376083980367e-7
t51,0.0,0.0,0.0,0.0,0.0,6.212692118378254e-7,7.542941363501954e-7,6.60743791803519e-7,6.240579999007987e-7,6.559507959828343e-7
t52,0.0,0.0,0.0,0.0,0.0,6.212702229266974e-7,7.542907426818453e-7,6.60745595534764e-7,6.240577673905218e-7,6.559534331151987e-7
t53,0.0,0.0,0.0,0.0,0.0,6.212676524210862e-7,7.542705738911449e-7,6.607196405803652e-7,6.240586681053455e-7,6.559534869139958e-7
t54,0.0,0.0,0.0,0.0,0.0,6.212688278124565e-7,7.542734061272783e-7,6.607230881501009e-7,6.240594090232175e-7,6.55946797916551e-7
t55,0.0,0.0,0.0,0.0,0.0,6.212664029043613e-7,7.542919339337037e-7,6.607303977592199e-7,6.240589127992921e-7,6.559434647351233e-7
t56,0.0,0.0,0.0,0.0,0.0,6.212578983925223e-7,7.542941702145433e-7,6.607469715051119e-7,6.240603332165252e-7,6.559508703661525e-7
t57,0.0,0.0,0.0,0.0,0.0,6.21254678382823e-7,7.543184783416001e-7,6.607601340374652e-7,6.240604864754278e-7,6.559468231775898e-7
t58,0.0,0.0,0.0,0.0,0.0,6.212354429723819e-7,7.5434378015341e-7,6.607685943785971e-7,6.240560667248257e-7,6.559439128941821e-7
t59,0.0,0.0,0.0,0.0,0.0,6.212546086077859e-7,7.543707762933862e-7,6.607730170780575e-7,6.240630182358767e-7,6.559420762521126e-7
t60,0.0,0.0,0.0,0.0,0.0,6.212642952743387e-7,7.543715949682802e-7,6.607720736752206e-7,6.240588459957654e-7,6.559533031949528e-7
t61,0.0,0.0,0.0,0.0,0.0,6.212661953522902e-7,7.543310238264611e-7,6.607665568476103e-7,6.240624605948477e-7,6.559652256438618e-7
t62,0.0,0.0,0.0,0.0,0.0,6.212715258933932e-7,7.543041756558957e-7,6.607585770620242e-7,6.240655141304227e-7,6.55970755241503e-7
t63,0.0,0.0,0.0,0.0,0.0,6.212740046597982e-7,7.54284985812769e-7,6.607588857378437e-7,6.240677870963591e-7,6.559745109797174e-7
t64,0.0,0.0,0.0,0.0,0.0,6.212836692682967e-7,7.54271143496204e-7,6.607568150961226e-7,6.240722389679144e-7,6.559750120703919e-7
t65,0.0,0.0,0.0,0.0,0.0,6.212977750910816e-7,7.542698271576249e-7,6.607544118233125e-7,6.240746526972637e-7,6.559754978039086e-7
t66,0.0,0.0,0.0,0.0,0.0,6.213320793987365e-7,7.542613589877901e-7,6.607639522202497e-7,6.24074550595902e-7,6.559788533934001e-7
t67,0.0,0.0,0.0,0.0,0.0,6.21364080300347e-7,7.542752759377501e-7,6.6076505473102e-7,6.240751043902489e-7,6.559781259581279e-7
t68,0.0,0.0,0.0,0.0,0.0,6.213642321982075e-7,7.542610663278342e-7,6.607708892451304e-7,6.240760130146612e-7,6.559793563146958e-7
t69,0.0,0.0,0.0,0.0,0.0,6.213780759454669e-7,7.542569335038685e-7,6.607577569831284e-7,6.240771493423461e-7,6.559800808204679e-7
t70,0.0,0.0,0.0,0.0,0.0,6.213978974963015e-7,7.542384458115795e-7,6.607574123823976e-7,6.240795331486807e-7,6.559831331956664e-7
t71,0.0,0.0,0.0,0.0,0.0,6.214255575861512e-7,7.541886350031562e-7,6.607425600727272e-7,6.240800097962966e-7,6.559870130132012e-7
t72,0.0,0.0,0.0,0.0,0.0,6.214322351046956e-7,7.54157676621936e-7,6.607355424334523e-7,6.240803819540124e-7,6.559867212671143e-7
t73,0.0,0.0,0.0,0.0,0.0,6.214228943344748e-7,7.541425415640198e-7,6.607296207667351e-7,6.240811217683718e-7,6.559870398785669e-7
t74,0.0,0.0,0.0,0.0,0.0,6.21431348359738e-7,7.541200794508415e-7,6.607284954774982e-7,6.240818271627935e-7,6.55989297269243e-7
t75,0.0,0.0,0.0,0.0,0.0,6.214556940008628e-7,7.541005374317661e-7,6.607449379700057e-7,6.240830316062231e-7,6.559905131896481e-7
t76,0.0,0.0,0.0,0.0,0.0,6.214743569980726e-7,7.540684113260993e-7,6.607491498914186e-7,6.240833842141331e-7,6.559936464616623e-7
t77,0.0,0.0,0.0,0.0,0.0,6.215019543061425e-7,7.540635277445598e-7,6.607308239259786e-7,6.240835753847538e-7,6.559901094566213e-7
t78,0.0,0.0,0.0,0.0,0.0,6.215118251887893e-7,7.540605185776217e-7,6.607372592734915e-7,6.240832745623502e-7,6.559856820191959e-7
t79,0.0,0.0,0.0,0.0,0.0,6.215243751713178e-7,7.540690871371237e-7,6.607465839474822e-7,6.24081717452979e-7,6.559802129455699e-7
t80,0.0,0.0,0.0,0.0,0.0,6.215296615749735e-7,7.540886810216543e-7,6.607638243053822e-7,6.240812073824013e-7,6.559764845527159e-7
t81,0.0,0.0,0.0,0.0,0.0,6.215311426452884e-7,7.540918486537231e-7,6.607765698290042e-7,6.240812201848327e-7,6.559782398251108e-7
t82,0.0,0.0,0.0,0.0,0.0,6.215266365282979e-7,7.541043814021697e-7,6.607808843425332e-7,6.240804157911293e-7,6.559751970168311e-7
t83,0.0,0.0,0.0,0.0,0.0,6.214885650874853e-7,7.541229055589537e-7,6.607704307224348e-7,6.240796332747788e-7,6.559728177123051e-7
t84,0.0,0.0,0.0,0.0,0.0,6.21520815127217e-7,7.541334677586943e-7,6.607679840526965e-7,6.240799805765784e-7,6.559755198876544e-7
t85,0.0,0.0,0.0,0.0,0.0,6.215640785890423e-7,7.541324768961513e-7,6.607702810276179e-7,6.240812243637629e-7,6.559794813395151e-7
t86,0.0,0.0,0.0,0.0,0.0,6.215925281518257e-7,7.541124124077516e-7,6.607665560308007e-7,6.240812834582205e-7,6.559852631751484e-7
t87,0.0,0.0,0.0,0.0,0.0,6.216384749734549e-7,7.541138172780734e-7,6.60765109426357e-7,6.240814662547765e-7,6.559866946838919e-7
t88,0.0,0.0,0.0,0.0,0.0,6.216831623776637e-7,7.541170411854314e-7,6.607656820039276e-7,6.240823657583938e-7,6.559865116477077e-7
t89,0.0,0.0,0.0,0.0,0.0,6.217239858844745e-7,7.541280793524325e-7,6.607769067568901e-7,6.240824680397664e-7,6.559838738530416e-7
t90,0.0,0.0,0.0,0.0,0.0,6.217535004240186e-7,7.541499009271521e-7,6.607803734924988e-7,6.240834824602642e-7,6.559816947235201e-7
t91,0.0,0.0,0.0,0.0,0.0,6.217653107981875e-7,7.541449417382917e-7,6.607794745491052e-7,6.240832657557876e-7,6.55984809313865e-7
t92,0.0,0.0,0.0,0.0,0.0,6.217646733220823e-7,7.541328980831781e-7,6.607757660471203e-7,6.240816986163652e-7,6.559853822669688e-7
t93,0.0,0.0,0.0,0.0,0.0,6.217724687522743e-7,7.54116300388039e-7,6.607710907680979e-7,6.240807711874909e-7,6.55986620605468e-7
t94,0.0,0.0,0.0,0.0,0.0,6.217777786031392e-7,7.54085469368327e-7,6.607653951132272e-7,6.240799996253996e-7,6.559851348323409e-7
t95,0.0,0.0,0.0,0.0,0.0,6.217902840921014e-7,7.540516931396062e-7,6.607494821248254e-7,6.240766532354443e-7,6.559822696358166e-7
t96,0.0,0.0,0.0,0.0,0.0,6.217811317305911e-7,7.540096424823333e-7,6.60744942249496e-7,6.24076162023328e-7,6.559807505651638e-7
t97,0.0,0.0,0.0,0.0,0.0,6.217889073443541e-7,7.540032572253386e-7,6.607360829069558e-7,6.240746329771305e-7,6.559778369101045e-7
t98,0.0,0.0,0.0,0.0,0.0,6.217931283586997e-7,7.539992968032353e-7,6.607467482482138e-7,6.240732336145226e-7,6.55973508207507e-7
t99,0.0,0.0,0.0,0.0,0.0,6.21791941767463e-7,7.539918723899588e-7,6.607371486255947e-7,6.240727428773459e-7,6.559661747832553e-7
t100,0.0,0.0,0.0,0.0,0.0,6.218017187212693e-7,7.539951358737303e-7,6.60743952404207e-7,6.240718512556294e-7,6.559607090085135e-7
t101,0.0,0.0,0.0,0.0,0.0,6.217903061707424e-7,7.539794963514396e-7,6.607457017553856e-7,6.240712372469819e-7,6.559548869543758e-7
t102,0.0,0.0,0.0,0.0,0.0,6.217898182670579e-7,7.539823770135335e-7,6.60743858430794e-7,6.240705361757112e-7,6.559439178650553e-7
t103,0.0,0.0,0.0,0.0,0.0,6.217987236303298e-7,7.539890920122043e-7,6.60752577415737e-7,6.240705101494061e-7,6.559382279139746e-7
t104,0.0,0.0,0.0,0.0,0.0,6.218038349163974e-7,7.540000823138619e-7,6.60735254730716e-7,6.240715498040883e-7,6.559293813799976e-7
t105,0.0,0.0,0.0,0.0,0.0,6.218065511174709e-7,7.540238551528021e-7,6.607440731974866e-7,6.240683523698737e-7,6.559188253213516e-7
t106,0.0,0.0,0.0,0.0,0.0,6.217961513193189e-7,7.540270773246437e-7,6.607569661805089e-7,6.240676944179467e-7,6.559184672292363e-7
t107,0.0,0.0,0.0,0.0,0.0,6.217996417503507e-7,7.540317071703856e-7,6.607634626088561e-7,6.240702381540277e-7,6.559141773623139e-7
t108,0.0,0.0,0.0,0.0,0.0,6.218029996408423e-7,7.540298992571036e-7,6.607655735438203e-7,6.240726577891051e-7,6.559131131741347e-7
t109,0.0,0.0,0.0,0.0,0.0,6.218058166896593e-7,7.540331538278792e-7,6.607646945586908e-7,6.240740751993992e-7,6.559122581371628e-7
t110,0.0,0.0,0.0,0.0,0.0,6.21805163441456e-7,7.540324397314393e-7,6.607637938590352e-7,6.240732951065787e-7,6.559110611119945e-7
t111,0.0,0.0,0.0,0.0,0.0,6.217895375697824e-7,7.540173202468542e-7,6.607645152142432e-7,6.240728758274752e-7,6.559205325137899e-7
t112,0.0,0.0,0.0,0.0,0.0,6.217876419739764e-7,7.540224916944976e-7,6.607661208492261e-7,6.240719671581685e-7,6.559211208538018e-7
t113,0.0,0.0,0.0,0.0,0.0,6.217990942029254e-7,7.540339131048066e-7,6.607708032501518e-7,6.240709884076165e-7,6.559191536177291e-7
t114,0.0,0.0,0.0,0.0,0.0,6.218103396831558e-7,7.54057818737087e-7,6.607742164950974e-7,6.240685375659914e-7,6.559238288394949e-7
t115,0.0,0.0,0.0,0.0,0.0,6.218122915512669e-7,7.540770753678235e-7,6.607720155287332e-7,6.240714506749059e-7,6.559237104180406e-7
t116,0.0,0.0,0.0,0.0,0.0,6.21795447430694e-7,7.540691756565491e-7,6.607673545687276e-7,6.240691874453228e-7,6.559350607708531e-7
t117,0.0,0.0,0.0,0.0,0.0,6.217950710333521e-7,7.540678357286649e-7,6.607612674800338e-7,6.240697264819621e-7,6.559351363379709e-7
t118,0.0,0.0,0.0,0.0,0.0,6.217959514972745e-7,7.540588551915694e-7,6.607588423405804e-7,6.240695028545469e-7,6.559302763626243e-7
t119,0.0,0.0,0.0,0.0,0.0,6.217837200212274e-7,7.540432551394937e-7,6.607599942383412e-7,6.24065207087542e-7,6.559288297323772e-7
t120,0.0,0.0,0.0,0.0,0.0,6.217727140900679e-7,7.540300850507054e-7,6.607612964511582e-7,6.240641314686628e-7,6.559310843070196e-7
t121,0.0,0.0,0.0,0.0,0.0,6.217561179851514e-7,7.540205646160063e-7,6.607776910881574e-7,6.240624663003151e-7,6.559410375925046e-7
t122,0.0,0.0,0.0,0.0,0.0,6.217674551313541e-7,7.540395888569288e-7,6.607832276668428e-7,6.240664578772988e-7,6.559425089727193e-7
t123,0.0,0.0,0.0,0.0,0.0,6.217677359237966e-7,7.540518010973137e-7,6.607831119189087e-7,6.24065955467929e-7,6.559410615101891e-7
t124,0.0,0.0,0.0,0.0,0.0,6.217619489165044e-7,7.54064281040985e-7,6.607846690035469e-7,6.240649135879331e-7,6.559406761107325e-7
t125,0.0,0.0,0.0,0.0,0.0,6.217540225931932e-7,7.540823964863377e-7,6.60784309304152e-7,6.240642602197948e-7,6.559466488526509e-7
t126,0.0,0.0,0.0,0.0,0.0,6.217369986373187e-7,7.540865135861957e-7,6.607822536483838e-7,6.240639168459198e-7,6.559563038840878e-7
t127,0.0,0.0,0.0,0.0,0.0,6.217374378550502e-7,7.541069380614009e-7,6.607835890718943e-7,6.24061950640921e-7,6.559543903037192e-7
t128,0.0,0.0,0.0,0.0,0.0,6.217401166862808e-7,7.541249282960589e-7,6.607879814007913e-7,6.240623351012048e-7,6.559505744190514e-7
t129,0.0,0.0,0.0,0.0,0.0,6.217463186397784e-7,7.541437003734219e-7,6.607685232116145e-7,6.24060985792229e-7,6.559411798198998e-7
t130,0.0,0.0,0.0,0.0,0.0,6.21745598912714e-7,7.541628810746815e-7,6.607707058046621e-7,6.24060393934054e-7,6.559344840058033e-7
t131,0.0,0.0,0.0,0.0,0.0,6.217464996552393e-7,7.541620623184989e-7,6.607695051810714e-7,6.240594363687628e-7,6.55929512965125e-7
t132,0.0,0.0,0.0,0.0,0.0,6.217495051449354e-7,7.541864620534298e-7,6.607725169968328e-7,6.240589335551244e-7,6.559269405898599e-7
t133,0.0,0.0,0.0,0.0,0.0,6.217571125338355e-7,7.542017792820748e-7,6.607725127299746e-7,6.240601931305445e-7,6.559266320595701e-7
t134,0.0,0.0,0.0,0.0,0.0,6.217602573571438e-7,7.542086156368357e-7,6.607732257995047e-7,6.240612174433469e-7,6.559269272441419e-7
t135,0.0,0.0,0.0,0.0,0.0,6.217700072165727e-7,7.542135076872222e-7,6.60772531589881e-7,6.240635149056403e-7,6.559296304969749e-7
t136,0.0,0.0,0.0,0.0,0.0,6.217760990435942e-7,7.541939418599883e-7,6.607724006262622e-7,6.24064318918417e-7,6.559417011741023e-7
t137,0.0,0.0,0.0,0.0,0.0,6.217944857101365e-7,7.541873443264152e-7,6.607751156727683e-7,6.240671747277454e-7,6.559458858846295e-7
t138,0.0,0.0,0.0,0.0,0.0,6.218077301177624e-7,7.541807174380195e-7,6.607820990253277e-7,6.240672749029388e-7,6.559481483789713e-7
t139,0.0,0.0,0.0,0.0,0.0,6.218073612289653e-7,7.541838575452211e-7,6.607828445340611e-7,6.240677248489164e-7,6.559434675424783e-7
t140,0.0,0.0,0.0,0.0,0.0,6.217938022843762e-7,7.54185743352601e-7,6.607819586087262e-7,6.240665562690681e-7,6.559385084873742e-7
t141,0.0,0.0,0.0,0.0,0.0,6.21780598563388e-7,7.541670275450286e-7,6.607792094933945e-7,6.240665774190146e-7,6.55948024761626e-7
t142,0.0,0.0,0.0,0.0,0.0,6.217883355414375e-7,7.54167150229057e-7,6.607790393253764e-7,6.240659450125626e-7,6.559483154848414e-7
t143,0.0,0.0,0.0,0.0,0.0,6.217912448332423e-7,7.541562169614007e-7,6.60776127539458e-7,6.240634309829646e-7,6.559506634414663e-7
t144,0.0,0.0,0.0,0.0,0.0,6.21761390755605e-7,7.541220070310302e-7,6.607703522140915e-7,6.240636496894667e-7,6.559499442344934e-7
t145,0.0,0.0,0.0,0.0,0.0,6.217605075269629e-7,7.541243704043328e-7,6.607659032969888e-7,6.240627260060225e-7,6.559502524094613e-7
t146,0.0,0.0,0.0,0.0,0.0,6.217516894756077e-7,7.541135902944563e-7,6.607669879970813e-7,6.240607720714789e-7,6.559576341208171e-7
t147,0.0,0.0,0.0,0.0,0.0,6.21784761105247e-7,7.541483086573151e-7,6.607942969715674e-7,6.240598252289186e-7,6.559533249068655e-7
t148,0.0,0.0,0.0,0.0,0.0,6.217886835635195e-7,7.541435528619277e-7,6.607998012403494e-7,6.240591238708447e-7,6.559503986484919e-7
t149,0.0,0.0,0.0,0.0,0.0,6.217896444421823e-7,7.5415204474794e-7,6.608016590677467e-7,6.240586224899249e-7,6.559452041643849e-7
t150,0.0,0.0,0.0,0.0,0.0,6.217789854985662e-7,7.541692790955642e-7,6.607818917920865e-7,6.240559797669386e-7,6.559410017930059e-7
t151,0.0,0.0,0.0,0.0,0.0,6.217365055763136e-7,7.54157461138206e-7,6.607880982805651e-7,6.240509889273153e-7,6.559453197784733e-7
t152,0.0,0.0,0.0,0.0,0.0,6.217270679391062e-7,7.541876699943384e-7,6.607904105207528e-7,6.240483435567265e-7,6.55939101948038e-7
t153,0.0,0.0,0.0,0.0,0.0,6.217294804145896e-7,7.542090979342655e-7,6.60789060770957e-7,6.240453041534776e-7,6.559292147805075e-7
t154,0.0,0.0,0.0,0.0,0.0,6.217360693842909e-7,7.542185469486814e-7,6.607884864971245e-7,6.240430944930259e-7,6.559214113577087e-7
t155,0.0,0.0,0.0,0.0,0.0,6.217390740139492e-7,7.542140848976582e-7,6.607865798765719e-7,6.240463084536027e-7,6.559170820383212e-7
t156,0.0,0.0,0.0,0.0,0.0,6.217392268756075e-7,7.541990690319107e-7,6.60788672065608e-7,6.240474439637292e-7,6.559229387855796e-7
t157,0.0,0.0,0.0,0.0,0.0,6.217371099389257e-7,7.542098399361117e-7,6.607923283730884e-7,6.240482971257777e-7,6.559210456752242e-7
t158,0.0,0.0,0.0,0.0,0.0,6.217383135692611e-7,7.542150357381037e-7,6.607950142675873e-7,6.240496054545183e-7,6.559200135295522e-7
t159,0.0,0.0,0.0,0.0,0.0,6.217477507053717e-7,7.542235647783983e-7,6.607963706730571e-7,6.240520460503135e-7,6.559194682827148e-7
t160,0.0,0.0,0.0,0.0,0.0,6.217590027323507e-7,7.542342296114041e-7,6.607972924226104e-7,6.240528915840238e-7,6.559237687958064e-7
t161,0.0,0.0,0.0,0.0,0.0,6.217626589165791e-7,7.542279335334442e-7,6.607957094789681e-7,6.240528025568484e-7,6.559406126305256e-7
t162,0.0,0.0,0.0,0.0,0.0,6.217700011241506e-7,7.542391439218589e-7,6.607954229885063e-7,6.240510123594579e-7,6.559436357041764e-7
t163,0.0,0.0,0.0,0.0,0.0,6.217679439521459e-7,7.542453771272258e-7,6.607962985292204e-7,6.240503461425213e-7,6.559454897704424e-7
t164,0.0,0.0,0.0,0.0,0.0,6.217420320405314e-7,7.542255585294556e-7,6.607849924362938e-7,6.240507458704236e-7,6.559483285392869e-7
t165,0.0,0.0,0.0,0.0,0.0,6.217428262004244e-7,7.542300358856049e-7,6.607941201946629e-7,6.240511171475249e-7,6.55954787009743e-7
t166,0.0,0.0,0.0,0.0,0.0,6.217111268190469e-7,7.54199430598183e-7,6.60788814645382e-7,6.240541398317354e-7,6.559721055911758e-7
t167,0.0,0.0,0.0,0.0,0.0,6.216743008636782e-7,7.541754451018086e-7,6.60784378754717e-7,6.240583653612697e-7,6.559849196686829e-7
t168,0.0,0.0,0.0,0.0,0.0,6.216222298386107e-7,7.54171109260614e-7,6.60784741646425e-7,6.240557494387952e-7,6.559876678874646e-7
t169,0.0,0.0,0.0,0.0,0.0,6.214147425374657e-7,7.540311572410563e-7,6.607670422179935e-7,6.240762133071672e-7,6.55957076043267e-7
t170,0.0,0.0,0.0,0.0,0.0,6.214003221892975e-7,7.540162969450081e-7,6.607677860754935e-7,6.240733197962396e-7,6.559631852873865e-7
t171,0.0,0.0,0.0,0.0,0.0,6.213997306587345e-7,7.539817230361894e-7,6.607655302973035e-7,6.240762368695657e-7,6.559707284489665e-7
t172,0.0,0.0,0.0,0.0,0.0,6.214188827585095e-7,7.539741156780482e-7,6.607654952239107e-7,6.240770317828561e-7,6.559738796567641e-7
t173,0.0,0.0,0.0,0.0,0.0,6.214319661367849e-7,7.539720065242001e-7,6.607698737184094e-7,6.240775308249724e-7,6.559732078173373e-7
t174,0.0,0.0,0.0,0.0,0.0,6.214407572913337e-7,7.539772734727006e-7,6.607775183832005e-7,6.240767382528138e-7,6.559707764396101e-7
t175,0.0,0.0,0.0,0.0,0.0,6.214430341759217e-7,7.539935963418326e-7,6.607844441948025e-7,6.240736336019534e-7,6.559617562417471e-7
t176,0.0,0.0,0.0,0.0,0.0,6.213872279288657e-7,7.539739321082928e-7,6.607596400297397e-7,6.240700452953571e-7,6.559496237583223e-7
