,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage
t175,0.0,0.0,0.0,0.0,0.0,5.588516494387785e-6,6.780517952714322e-6,5.942306152830958e-6,5.6121729640463446e-6,5.8989366568502444e-6
t176,0.0,0.0,0.0,0.0,0.0,5.588014639648073e-6,6.780341116081771e-6,5.942083093792624e-6,5.612140695102133e-6,5.898827551783474e-6
t177,0.0,0.0,0.0,0.0,0.0,5.587791154628075e-6,6.780546107275579e-6,5.942045023206399e-6,5.612122798922381e-6,5.898692674050979e-6
t178,0.0,0.0,0.0,0.0,0.0,5.586665901982505e-6,6.7809270795125145e-6,5.942052110329037e-6,5.612122217956582e-6,5.8986073637079055e-6
t179,0.0,0.0,0.0,0.0,0.0,5.586639486607862e-6,6.7810364895330375e-6,5.94205760271271e-6,5.612085637424278e-6,5.898539746302039e-6
t180,0.0,0.0,0.0,0.0,0.0,5.5865090499022865e-6,6.780995715962959e-6,5.942023382423402e-6,5.612097273937605e-6,5.898516844678047e-6
t181,0.0,0.0,0.0,0.0,0.0,5.586448802318979e-6,6.780794256433373e-6,5.94199084273149e-6,5.612092255516008e-6,5.898595552905162e-6
t182,0.0,0.0,0.0,0.0,0.0,5.586642696942551e-6,6.780694828047423e-6,5.942013811625297e-6,5.6120912776951706e-6,5.898628364358571e-6
t183,0.0,0.0,0.0,0.0,0.0,5.586861453310853e-6,6.780485435465059e-6,5.942027828190759e-6,5.612108520523059e-6,5.898647628276573e-6
t184,0.0,0.0,0.0,0.0,0.0,5.587114840188402e-6,6.78023799862482e-6,5.942027993283776e-6,5.6121345558896236e-6,5.898677493141554e-6
t185,0.0,0.0,0.0,0.0,0.0,5.58751502813444e-6,6.780103357070889e-6,5.942010470371764e-6,5.612122463766809e-6,5.8987318923140815e-6
t186,0.0,0.0,0.0,0.0,0.0,5.587691874601255e-6,6.779865191688748e-6,5.942000713081294e-6,5.612142482170078e-6,5.898798489807381e-6
t187,0.0,0.0,0.0,0.0,0.0,5.588353011114221e-6,6.779788772123806e-6,5.9420063821693495e-6,5.612135006612448e-6,5.898778751535078e-6
t188,0.0,0.0,0.0,0.0,0.0,5.588499077220946e-6,6.7796470320999675e-6,5.942017094435536e-6,5.612148982305857e-6,5.898762083658904e-6
t189,0.0,0.0,0.0,0.0,0.0,5.588525457793438e-6,6.779509524094811e-6,5.942009257437805e-6,5.612168445385572e-6,5.898770455555778e-6
t190,0.0,0.0,0.0,0.0,0.0,5.588660591217911e-6,6.77962641539851e-6,5.941957255175601e-6,5.612181297133522e-6,5.89880533284501e-6
t191,0.0,0.0,0.0,0.0,0.0,5.58848991535856e-6,6.7791970306938155e-6,5.941930638565663e-6,5.612176405953162e-6,5.8989025562341495e-6
t192,0.0,0.0,0.0,0.0,0.0,5.588652099102992e-6,6.7794001471401726e-6,5.942187425947424e-6,5.612197535760178e-6,5.898975211553486e-6
t193,0.0,0.0,0.0,0.0,0.0,5.588558236379375e-6,6.779349002938073e-6,5.942186166484431e-6,5.612209453246864e-6,5.899042460826411e-6
t194,0.0,0.0,0.0,0.0,0.0,5.588622048001675e-6,6.779308106472143e-6,5.942181281397664e-6,5.612222168183629e-6,5.89910716607053e-6
t195,0.0,0.0,0.0,0.0,0.0,5.588703683035643e-6,6.779298830701112e-6,5.9421633828110256e-6,5.612216558525332e-6,5.899170565458179e-6
t196,0.0,0.0,0.0,0.0,0.0,5.588586728633748e-6,6.779219455327822e-6,5.942161055347266e-6,5.612216669387723e-6,5.899222818739499e-6
t197,0.0,0.0,0.0,0.0,0.0,5.588526319665663e-6,6.7792576118934835e-6,5.942172869980863e-6,5.612212749457283e-6,5.899222149190466e-6
t198,0.0,0.0,0.0,0.0,0.0,5.5883517203570675e-6,6.779261136843528e-6,5.942206837833155e-6,5.612230729517028e-6,5.899152893202629e-6
t199,0.0,0.0,0.0,0.0,0.0,5.587131873282746e-6,6.77838606569104e-6,5.942024932851096e-6,5.612222355002002e-6,5.8990298002694305e-6
t200,0.0,0.0,0.0,0.0,0.0,5.569803352659935e-6,6.762721063996382e-6,5.9416828988504615e-6,5.612491010382888e-6,5.89858663649301e-6
t201,0.0,0.0,0.0,0.0,0.0,5.569650014110928e-6,6.762784457737884e-6,5.941682642993957e-6,5.6125024452852726e-6,5.898481922864215e-6
t202,0.0,0.0,0.0,0.0,0.0,5.5691396380357945e-6,6.762909477380733e-6,5.941564597344385e-6,5.612638827337878e-6,5.8983184418321915e-6
t203,0.0,0.0,0.0,0.0,0.0,5.569267830400567e-6,6.762863004962136e-6,5.941617642743401e-6,5.612613693480757e-6,5.898328885117451e-6
t204,0.0,0.0,0.0,0.0,0.0,5.569099860685261e-6,6.762843340642758e-6,5.941793188904759e-6,5.612498019775395e-6,5.89845923661744e-6
t205,0.0,0.0,0.0,0.0,0.0,5.569105641240904e-6,6.762801015752228e-6,5.941577813539858e-6,5.612658286111322e-6,5.898337615479698e-6
t206,0.0,0.0,0.0,0.0,0.0,5.569307399080053e-6,6.762666680023652e-6,5.941691229676012e-6,5.612548509265348e-6,5.898491186119748e-6
t207,0.0,0.0,0.0,0.0,0.0,5.5694871998359915e-6,6.762551225836344e-6,5.941420035926232e-6,5.612688439180163e-6,5.8983861994267044e-6
t208,0.0,0.0,0.0,0.0,0.0,5.569617572917856e-6,6.7624593906271215e-6,5.941708460029302e-6,5.612499840385051e-6,5.89860745520268e-6
t209,0.0,0.0,0.0,0.0,0.0,5.569545952645918e-6,6.76232014928271e-6,5.941443339763938e-6,5.612626774153027e-6,5.898508769648612e-6
t210,0.0,0.0,0.0,0.0,0.0,5.569726597555303e-6,6.762244131764259e-6,5.9412984409941385e-6,5.612683549139011e-6,5.898472756503454e-6
t211,0.0,0.0,0.0,0.0,0.0,5.570097426933788e-6,6.7621419224296535e-6,5.94138130995787e-6,5.612619482635155e-6,5.898538992973205e-6
t212,0.0,0.0,0.0,0.0,0.0,5.569302603870943e-6,6.761391242125775e-6,5.9413828115118095e-6,5.6125948617035195e-6,5.898514216130059e-6
t213,0.0,0.0,0.0,0.0,0.0,5.569213011063073e-6,6.761219326567367e-6,5.9412597615145465e-6,5.612713269158334e-6,5.898412416132127e-6
t214,0.0,0.0,0.0,0.0,0.0,5.569768067940976e-6,6.761687586334707e-6,5.941845344432301e-6,5.612306535918756e-6,5.898821935732613e-6
t215,0.0,0.0,0.0,0.0,0.0,5.567207031189556e-6,6.7587918108098915e-6,5.941850148399986e-6,5.612242622194986e-6,5.89885312252266e-6
t216,0.0,0.0,0.0,0.0,0.0,5.587684287242417e-6,6.777884302485711e-6,5.942156344930035e-6,5.612258992446116e-6,5.898961554404807e-6
t217,0.0,0.0,0.0,0.0,0.0,5.5886550828147075e-6,6.778720225418157e-6,5.9421563405702235e-6,5.612260002123674e-6,5.899019656733555e-6
t218,0.0,0.0,0.0,0.0,0.0,5.588735160285527e-6,6.7787219520689705e-6,5.942132274962661e-6,5.612256476188787e-6,5.899046611258051e-6
t219,0.0,0.0,0.0,0.0,0.0,5.588883040921491e-6,6.778609751670908e-6,5.9421027532491085e-6,5.6122614505135715e-6,5.899080203862151e-6
t220,0.0,0.0,0.0,0.0,0.0,5.588985987189223e-6,6.778526114694167e-6,5.942104372054783e-6,5.612265374478237e-6,5.89909312379783e-6
t221,0.0,0.0,0.0,0.0,0.0,5.589104146072246e-6,6.778556644705475e-6,5.9421398258594566e-6,5.612279867179632e-6,5.899096576450084e-6
t222,0.0,0.0,0.0,0.0,0.0,5.589417963499811e-6,6.778932888485652e-6,5.942418848865085e-6,5.6122931893471406e-6,5.89902641505524e-6
t223,0.0,0.0,0.0,0.0,0.0,5.588727274754887e-6,6.778536859087459e-6,5.9420158811293465e-6,5.6123214103634085e-6,5.898875575528487e-6
t224,0.0,0.0,0.0,0.0,0.0,5.587034047953802e-6,6.777382998693629e-6,5.941610088199869e-6,5.612629988485099e-6,5.898386129860233e-6
t225,0.0,0.0,0.0,0.0,0.0,5.571220536278687e-6,6.763221331026233e-6,5.941751784713721e-6,5.612568000698135e-6,5.89827278188088e-6
t226,0.0,0.0,0.0,0.0,0.0,5.5697617251366565e-6,6.762715449754956e-6,5.941560958565748e-6,5.612715035378707e-6,5.898143973172341e-6
t227,0.0,0.0,0.0,0.0,0.0,5.569654844721919e-6,6.762764948552991e-6,5.941571457074252e-6,5.612694995561552e-6,5.898139186036679e-6
t228,0.0,0.0,0.0,0.0,0.0,5.569546924281775e-6,6.762706391098947e-6,5.941578768530454e-6,5.612697729904579e-6,5.898136417772078e-6
t229,0.0,0.0,0.0,0.0,0.0,5.5691836413874975e-6,6.762642711809931e-6,5.9417346741326915e-6,5.612526628240714e-6,5.898268266587072e-6
t230,0.0,0.0,0.0,0.0,0.0,5.568588450437263e-6,6.762590373918047e-6,5.94154123239836e-6,5.61263283682476e-6,5.8981179949943245e-6
t231,0.0,0.0,0.0,0.0,0.0,5.568332865151976e-6,6.762487405974085e-6,5.941691301270686e-6,5.612470908243037e-6,5.898340018754819e-6
t232,0.0,0.0,0.0,0.0,0.0,5.5681880416888636e-6,6.762442993042931e-6,5.941472399220592e-6,5.6125740045047355e-6,5.898237682489515e-6
t233,0.0,0.0,0.0,0.0,0.0,5.5683566209139025e-6,6.762351540627104e-6,5.941338488164877e-6,5.612645386616952e-6,5.898197303409292e-6
t234,0.0,0.0,0.0,0.0,0.0,5.568683462603977e-6,6.762198809634488e-6,5.941278698898514e-6,5.61262253026458e-6,5.89824066604326e-6
t235,0.0,0.0,0.0,0.0,0.0,5.568952581951704e-6,6.76189139462635e-6,5.941250235234701e-6,5.61256967329066e-6,5.898330613627139e-6
t236,0.0,0.0,0.0,0.0,0.0,5.568087364747831e-6,6.7610381467964975e-6,5.940937963058989e-6,5.612750306660119e-6,5.8982438818598485e-6
t237,0.0,0.0,0.0,0.0,0.0,5.568140868325761e-6,6.761285726878042e-6,5.941556088184128e-6,5.612248484345348e-6,5.898723886005537e-6
t238,0.0,0.0,0.0,0.0,0.0,5.569283977377387e-6,6.7623640772822e-6,5.94147010161263e-6,5.612233967474354e-6,5.89872957988458e-6
t239,0.0,0.0,0.0,0.0,0.0,5.58550096960919e-6,6.777545040377929e-6,5.941251773748318e-6,5.612223874438503e-6,5.89876231388836e-6
t240,0.0,0.0,0.0,0.0,0.0,5.586712346219526e-6,6.77848407625583e-6,5.941509833520318e-6,5.6122256985513855e-6,5.898854100235161e-6
t241,0.0,0.0,0.0,0.0,0.0,5.586892968996731e-6,6.778516905114445e-6,5.941580244666909e-6,5.612224345155648e-6,5.898956389280355e-6
t242,0.0,0.0,0.0,0.0,0.0,5.587082301984898e-6,6.778494227064576e-6,5.941680814756055e-6,5.612221819833494e-6,5.8989794157101695e-6
t243,0.0,0.0,0.0,0.0,0.0,5.587318583939951e-6,6.778453265437026e-6,5.941701243365842e-6,5.612221573082168e-6,5.89894194862895e-6
t244,0.0,0.0,0.0,0.0,0.0,5.587612096144118e-6,6.77836937646336e-6,5.941700501789908e-6,5.612215743276722e-6,5.898886908593954e-6
t245,0.0,0.0,0.0,0.0,0.0,5.588207892958098e-6,6.778545367430576e-6,5.941887333844549e-6,5.61219993858807e-6,5.898812915078383e-6
t246,0.0,0.0,0.0,0.0,0.0,5.588377807484933e-6,6.77855494590118e-6,5.941680542286292e-6,5.612185892986107e-6,5.898823299496983e-6
t247,0.0,0.0,0.0,0.0,0.0,5.588509215171698e-6,6.778591578679488e-6,5.941709028956651e-6,5.612175587752119e-6,5.898752100813508e-6
t248,0.0,0.0,0.0,0.0,0.0,5.588400544728273e-6,6.778672757204424e-6,5.9418206798434455e-6,5.612162945934067e-6,5.898618618800532e-6
t249,0.0,0.0,0.0,0.0,0.0,5.58833542030869e-6,6.778808858043753e-6,5.941784761736175e-6,5.612153049698577e-6,5.898524387588306e-6
t250,0.0,0.0,0.0,0.0,0.0,5.587101605529637e-6,6.779013514477173e-6,5.9417465387388874e-6,5.612152259107198e-6,5.898522298483581e-6
t251,0.0,0.0,0.0,0.0,0.0,5.587065665779596e-6,6.779065833609597e-6,5.941670504567143e-6,5.612150102968386e-6,5.898563837251542e-6
t252,0.0,0.0,0.0,0.0,0.0,5.58713762601797e-6,6.779128795384252e-6,5.941615585146594e-6,5.6121606732697455e-6,5.898547968323452e-6
t253,0.0,0.0,0.0,0.0,0.0,5.5872582500485e-6,6.7791299996428575e-6,5.941594875930421e-6,5.612170942098623e-6,5.898573138183692e-6
t254,0.0,0.0,0.0,0.0,0.0,5.5874171837144065e-6,6.7791133687737835e-6,5.941603265741299e-6,5.612170801957575e-6,5.898627187965259e-6
t255,0.0,0.0,0.0,0.0,0.0,5.587664293074497e-6,6.779121487281934e-6,5.941562441130239e-6,5.612189701326036e-6,5.8986689532499724e-6
t256,0.0,0.0,0.0,0.0,0.0,5.587818988686157e-6,6.779039945832809e-6,5.941670636450213e-6,5.612188296201089e-6,5.898780212187091e-6
t257,0.0,0.0,0.0,0.0,0.0,5.587931025976631e-6,6.779099543007731e-6,5.9416819579837575e-6,5.612192307538609e-6,5.898775772378683e-6
t258,0.0,0.0,0.0,0.0,0.0,5.588054892880446e-6,6.779144495911763e-6,5.941669448730118e-6,5.612201125276877e-6,5.898811584276624e-6
t259,0.0,0.0,0.0,0.0,0.0,5.5883711394217895e-6,6.779062466976043e-6,5.941659490021095e-6,5.6121986223957945e-6,5.898814501066266e-6
t260,0.0,0.0,0.0,0.0,0.0,5.588786639176156e-6,6.779219135149341e-6,5.941622980119514e-6,5.612185125395105e-6,5.8988460146447424e-6
t261,0.0,0.0,0.0,0.0,0.0,5.589090653704553e-6,6.779026022737393e-6,5.941611340363943e-6,5.612185686437475e-6,5.898938356509803e-6
t262,0.0,0.0,0.0,0.0,0.0,5.58918926765468e-6,6.778802946001175e-6,5.941548560145135e-6,5.6121910122944535e-6,5.898950139090356e-6
t263,0.0,0.0,0.0,0.0,0.0,5.589213686196647e-6,6.778618795456052e-6,5.9414524261188495e-6,5.6121583214669686e-6,5.8990073021387925e-6
t264,0.0,0.0,0.0,0.0,0.0,5.589385541772371e-6,6.778349275663548e-6,5.9413749557194345e-6,5.6121751659523495e-6,5.8990456266862075e-6
t265,0.0,0.0,0.0,0.0,0.0,5.589440849511521e-6,6.778260842896243e-6,5.941275747368935e-6,5.6121613056182374e-6,5.899072068908393e-6
t266,0.0,0.0,0.0,0.0,0.0,5.589509154669915e-6,6.778165649847256e-6,5.941344966780116e-6,5.612170885440195e-6,5.899125405275696e-6
t267,0.0,0.0,0.0,0.0,0.0,5.589860857534868e-6,6.778378067178079e-6,5.941592043421841e-6,5.612173566929586e-6,5.899100404885436e-6
t268,0.0,0.0,0.0,0.0,0.0,5.590059937481419e-6,6.778332805348109e-6,5.941645749966283e-6,5.6121778412554615e-6,5.899069999835265e-6
t269,0.0,0.0,0.0,0.0,0.0,5.590208608463735e-6,6.778304537702089e-6,5.941681147324269e-6,5.61218476275971e-6,5.899035765848233e-6
t270,0.0,0.0,0.0,0.0,0.0,5.5902863191023475e-6,6.77834902896876e-6,5.941701256709774e-6,5.6121713615750354e-6,5.899020404357331e-6
t271,0.0,0.0,0.0,0.0,0.0,5.590247420059481e-6,6.778431290784978e-6,5.941902322367733e-6,5.612142130967992e-6,5.899043676482657e-6
t272,0.0,0.0,0.0,0.0,0.0,5.590248327564458e-6,6.7786113200315894e-6,5.9418085141732595e-6,5.612115704412131e-6,5.898915298374508e-6
t273,0.0,0.0,0.0,0.0,0.0,5.590276854377915e-6,6.778767365138577e-6,5.941945167007026e-6,5.612148371904213e-6,5.8987564924913065e-6
t274,0.0,0.0,0.0,0.0,0.0,5.590149273353046e-6,6.7789447359289476e-6,5.942007197048353e-6,5.612115698980076e-6,5.898700096711244e-6
t275,0.0,0.0,0.0,0.0,0.0,5.589871373096213e-6,6.778954259125533e-6,5.941898719587088e-6,5.612081577908823e-6,5.898676477705125e-6
t276,0.0,0.0,0.0,0.0,0.0,5.5898161570219546e-6,6.778815973220569e-6,5.941935493955716e-6,5.61210575630506e-6,5.898786374663572e-6
t277,0.0,0.0,0.0,0.0,0.0,5.589809887752194e-6,6.778792274321077e-6,5.94188773999812e-6,5.612094360688608e-6,5.898818102509338e-6
t278,0.0,0.0,0.0,0.0,0.0,5.589874108508424e-6,6.778731714510445e-6,5.941874812460366e-6,5.6120906880019475e-6,5.898839548196619e-6
t279,0.0,0.0,0.0,0.0,0.0,5.589841458693107e-6,6.778602349783341e-6,5.94188159848073e-6,5.612101068518644e-6,5.898830739025572e-6
t280,0.0,0.0,0.0,0.0,0.0,5.589766576730792e-6,6.778390235439262e-6,5.9419454140081675e-6,5.61210243341177e-6,5.898833012809089e-6
t281,0.0,0.0,0.0,0.0,0.0,5.589687107608441e-6,6.77830036960944e-6,5.942000174253764e-6,5.612116342541266e-6,5.898893832961501e-6
t282,0.0,0.0,0.0,0.0,0.0,5.5896761024402606e-6,6.778259174869818e-6,5.941963063048429e-6,5.612127956081524e-6,5.898947759189125e-6
t283,0.0,0.0,0.0,0.0,0.0,5.58966527452212e-6,6.778177971566951e-6,5.94193493991977e-6,5.612127126971065e-6,5.898982616157839e-6
t284,0.0,0.0,0.0,0.0,0.0,5.589559997565454e-6,6.7782118698798795e-6,5.941875509614919e-6,5.6121239835770805e-6,5.899018805882616e-6
t285,0.0,0.0,0.0,0.0,0.0,5.589454654494009e-6,6.778148515021827e-6,5.941787410224516e-6,5.612114065514152e-6,5.8990470615630305e-6
t286,0.0,0.0,0.0,0.0,0.0,5.589604688935974e-6,6.778200059319073e-6,5.9417476667831515e-6,5.612111100433057e-6,5.8991002492226015e-6
t287,0.0,0.0,0.0,0.0,0.0,5.589623424464322e-6,6.778120585721041e-6,5.9416166444861425e-6,5.612086631478735e-6,5.899137987903302e-6
t288,0.0,0.0,0.0,0.0,0.0,5.589757987530828e-6,6.777985951239302e-6,5.941617485629526e-6,5.61209201965542e-6,5.899174918907195e-6
t289,0.0,0.0,0.0,0.0,0.0,5.58988544151177e-6,6.777928840939823e-6,5.941672449827552e-6,5.612092796994254e-6,5.899211747100071e-6
t290,0.0,0.0,0.0,0.0,0.0,5.589876485519254e-6,6.7780121190410715e-6,5.9416558173733505e-6,5.612101865232324e-6,5.899234247504738e-6
t291,0.0,0.0,0.0,0.0,0.0,5.589686128535423e-6,6.777936031242172e-6,5.941702658742095e-6,5.612101405292852e-6,5.899280573184714e-6
t292,0.0,0.0,0.0,0.0,0.0,5.589423626795151e-6,6.7779279814678516e-6,5.94165997972803e-6,5.61210644404123e-6,5.899298502263521e-6
t293,0.0,0.0,0.0,0.0,0.0,5.589073774478339e-6,6.77791745587737e-6,5.9416302618318875e-6,5.612103572201797e-6,5.899275555018715e-6
t294,0.0,0.0,0.0,0.0,0.0,5.588613599055001e-6,6.777949580485804e-6,5.941627924405037e-6,5.61206431805922e-6,5.899227688608026e-6
t295,0.0,0.0,0.0,0.0,0.0,5.588240576800549e-6,6.778111712891027e-6,5.941696788370522e-6,5.6120463233360445e-6,5.899137656845302e-6
t296,0.0,0.0,0.0,0.0,0.0,5.587796811981866e-6,6.7783840112187e-6,5.941940157685008e-6,5.612021458015007e-6,5.89905627243778e-6
t297,0.0,0.0,0.0,0.0,0.0,5.587550353894028e-6,6.778625591932048e-6,5.94199833479189e-6,5.612035728219458e-6,5.898899537488073e-6
t298,0.0,0.0,0.0,0.0,0.0,5.586912305388101e-6,6.778854266277348e-6,5.941745133322248e-6,5.612075440297595e-6,5.898819035263113e-6
t299,0.0,0.0,0.0,0.0,0.0,5.58686917364473e-6,6.779013004905445e-6,5.941604525651874e-6,5.612081793243158e-6,5.898786319526552e-6
t300,0.0,0.0,0.0,0.0,0.0,5.586839976968804e-6,6.77910734911675e-6,5.941491066312725e-6,5.6120840380673086e-6,5.898818079072963e-6
t301,0.0,0.0,0.0,0.0,0.0,5.586847005503388e-6,6.7789636642701935e-6,5.941760509998082e-6,5.612075085758484e-6,5.8989268987621e-6
t302,0.0,0.0,0.0,0.0,0.0,5.586926126437423e-6,6.778943204077637e-6,5.941728821364794e-6,5.612083372687849e-6,5.898938503804413e-6
t303,0.0,0.0,0.0,0.0,0.0,5.586973247487909e-6,6.778924521785861e-6,5.94168917685119e-6,5.612128962554949e-6,5.898917356680442e-6
t304,0.0,0.0,0.0,0.0,0.0,5.586991995207127e-6,6.778913962067099e-6,5.9416996664837215e-6,5.612103624394597e-6,5.8989926098141905e-6
t305,0.0,0.0,0.0,0.0,0.0,5.586983684651132e-6,6.778917973697141e-6,5.941422266241401e-6,5.612144719648057e-6,5.899019877238749e-6
t306,0.0,0.0,0.0,0.0,0.0,5.587000574996812e-6,6.778853287462428e-6,5.941458763166537e-6,5.612177717950856e-6,5.899052181642861e-6
t307,0.0,0.0,0.0,0.0,0.0,5.5871556217937956e-6,6.778930870279455e-6,5.941445128052595e-6,5.612206818917528e-6,5.8990044186695096e-6
t308,0.0,0.0,0.0,0.0,0.0,5.58735262167447e-6,6.779152038182343e-6,5.941475702858157e-6,5.612217506445995e-6,5.898975271726498e-6
t309,0.0,0.0,0.0,0.0,0.0,5.587348030264553e-6,6.779219585905352e-6,5.941510260187715e-6,5.6122323375933255e-6,5.898970807976894e-6
t310,0.0,0.0,0.0,0.0,0.0,5.587287249963046e-6,6.779307598972837e-6,5.9415169895555235e-6,5.612240893986355e-6,5.898991045551266e-6
t311,0.0,0.0,0.0,0.0,0.0,5.587174309715925e-6,6.779190560537496e-6,5.9417990328169365e-6,5.612234242632778e-6,5.899047284280048e-6
t312,0.0,0.0,0.0,0.0,0.0,5.587193710705369e-6,6.77924902576528e-6,5.941777420529963e-6,5.612248696973598e-6,5.8990448569138374e-6
t313,0.0,0.0,0.0,0.0,0.0,5.587113534246573e-6,6.779315123815069e-6,5.941706752520849e-6,5.612258842417101e-6,5.899066592350075e-6
t314,0.0,0.0,0.0,0.0,0.0,5.587105934027475e-6,6.779344220537553e-6,5.9416546833173725e-6,5.612263431719531e-6,5.899061393332805e-6
t315,0.0,0.0,0.0,0.0,0.0,5.5871072237158876e-6,6.779366985249951e-6,5.941605647240022e-6,5.6122571472204565e-6,5.89900909746315e-6
t316,0.0,0.0,0.0,0.0,0.0,5.587095291323337e-6,6.779214072966265e-6,5.941666479000891e-6,5.612250149678522e-6,5.898972952558733e-6
t317,0.0,0.0,0.0,0.0,0.0,5.587139599520895e-6,6.779147434067777e-6,5.941654406243431e-6,5.612221478185404e-6,5.898887252943253e-6
t318,0.0,0.0,0.0,0.0,0.0,5.587184871053007e-6,6.779166298153864e-6,5.941650333712781e-6,5.612189950996559e-6,5.898855539971104e-6
t319,0.0,0.0,0.0,0.0,0.0,5.587214067435386e-6,6.779238236473171e-6,5.941716994363908e-6,5.612147836908984e-6,5.898752790991273e-6
t320,0.0,0.0,0.0,0.0,0.0,5.587213195949444e-6,6.779400695113665e-6,5.9418882942400855e-6,5.612112489789983e-6,5.898636249900315e-6
t321,0.0,0.0,0.0,0.0,0.0,5.587294342817778e-6,6.779528547453145e-6,5.941931579987041e-6,5.61210945616203e-6,5.898606836983441e-6
t322,0.0,0.0,0.0,0.0,0.0,5.586596344773273e-6,6.779899761216179e-6,5.94205841984874e-6,5.612085332668092e-6,5.898587811125719e-6
t323,0.0,0.0,0.0,0.0,0.0,5.586559699220117e-6,6.7802849905193295e-6,5.942208562843194e-6,5.6120697086188396e-6,5.8986199082226896e-6
t324,0.0,0.0,0.0,0.0,0.0,5.586530435596332e-6,6.780456507659936e-6,5.942273895800398e-6,5.612072500155635e-6,5.898630186078835e-6
t325,0.0,0.0,0.0,0.0,0.0,5.586525298360048e-6,6.780521242426193e-6,5.942463941011641e-6,5.612074697876167e-6,5.898642808297674e-6
t326,0.0,0.0,0.0,0.0,0.0,5.5865050323965015e-6,6.780415062424504e-6,5.9424125282158975e-6,5.612046027326386e-6,5.898742668248687e-6
t327,0.0,0.0,0.0,0.0,0.0,5.586565206932059e-6,6.780431356522435e-6,5.942325064998929e-6,5.612075759966564e-6,5.898780816721167e-6
t328,0.0,0.0,0.0,0.0,0.0,5.586633047693903e-6,6.780380310463089e-6,5.942335349044646e-6,5.612094589769805e-6,5.898826309745599e-6
t329,0.0,0.0,0.0,0.0,0.0,5.586639972996308e-6,6.780253367489225e-6,5.942045671216741e-6,5.612114554236289e-6,5.898864182548167e-6
t330,0.0,0.0,0.0,0.0,0.0,5.586634606068782e-6,6.780187998251504e-6,5.941999802330064e-6,5.612119607262467e-6,5.898931511579984e-6
t331,0.0,0.0,0.0,0.0,0.0,5.586892795093935e-6,6.780038022722138e-6,5.942012452385502e-6,5.612109375724518e-6,5.899028943745101e-6
t332,0.0,0.0,0.0,0.0,0.0,5.587139743680116e-6,6.78005866856743e-6,5.942010124642452e-6,5.612139961717811e-6,5.899087468561501e-6
t333,0.0,0.0,0.0,0.0,0.0,5.58728894304044e-6,6.7800277193014325e-6,5.9420312790065676e-6,5.612147892114544e-6,5.899160781927768e-6
t334,0.0,0.0,0.0,0.0,0.0,5.587433202417247e-6,6.779987100758816e-6,5.9419430938565555e-6,5.6121633151594474e-6,5.899207469460901e-6
t335,0.0,0.0,0.0,0.0,0.0,5.587369999957177e-6,6.7797471094297584e-6,5.942188424450981e-6,5.6121658218782485e-6,5.899264129758865e-6
t336,0.0,0.0,0.0,0.0,0.0,5.587617413808043e-6,6.77900854158993e-6,5.942088963230354e-6,5.612114965768848e-6,5.899343998771428e-6
t337,0.0,0.0,0.0,0.0,0.0,5.590891603758796e-6,6.777781661059226e-6,5.941672318077755e-6,5.612202732625578e-6,5.899295745717389e-6
t338,0.0,0.0,0.0,0.0,0.0,5.5911318751542644e-6,6.777595565214126e-6,5.941628265419485e-6,5.612160121358801e-6,5.899303563520414e-6
t339,0.0,0.0,0.0,0.0,0.0,5.59126612987974e-6,6.777528090085785e-6,5.941613521674792e-6,5.612154214971915e-6,5.899313141880066e-6
t340,0.0,0.0,0.0,0.0,0.0,5.5913369439919484e-6,6.7774791358817665e-6,5.941564051881011e-6,5.61215504900713e-6,5.899295366890321e-6
t341,0.0,0.0,0.0,0.0,0.0,5.591237050209327e-6,6.777449179120117e-6,5.9416751733884364e-6,5.6121798669156425e-6,5.899223401500881e-6
t342,0.0,0.0,0.0,0.0,0.0,5.5912905421095586e-6,6.7776100015377705e-6,5.941530561897241e-6,5.612202638807826e-6,5.899127057161033e-6
t343,0.0,0.0,0.0,0.0,0.0,5.5913210129573265e-6,6.7778875404009465e-6,5.9415824785518845e-6,5.612221472543779e-6,5.899031819602203e-6
t344,0.0,0.0,0.0,0.0,0.0,5.591342931150052e-6,6.778040488904939e-6,5.941671663037021e-6,5.6122180962190154e-6,5.89895886410389e-6
t345,0.0,0.0,0.0,0.0,0.0,5.59127011325011e-6,6.778094528526113e-6,5.941718850162411e-6,5.612215498997967e-6,5.89890692250729e-6
t346,0.0,0.0,0.0,0.0,0.0,5.591019073233051e-6,6.778092833602995e-6,5.941783519768613e-6,5.612173888711784e-6,5.898922711311475e-6
t347,0.0,0.0,0.0,0.0,0.0,5.5909340392753616e-6,6.778155606618911e-6,5.941780891877342e-6,5.612148958492666e-6,5.898822640961836e-6
t348,0.0,0.0,0.0,0.0,0.0,5.590880769562045e-6,6.778156275159697e-6,5.941758644232127e-6,5.612163474617204e-6,5.898712946951952e-6
t349,0.0,0.0,0.0,0.0,0.0,5.5908556022031285e-6,6.778125554556601e-6,5.941755803128711e-6,5.612151330360996e-6,5.8986248364809305e-6
t350,0.0,0.0,0.0,0.0,0.0,5.590895527745879e-6,6.7781339370335105e-6,5.941710792909957e-6,5.612141317991345e-6,5.8985640101225685e-6
