,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption
t14,0.0,0.0,0.0,0.0,0.0,1.3998767727299823e-6,1.687222028523295e-6,1.479548203780461e-6,1.3992463265107846e-6,1.4655274165469013e-6
t15,0.0,0.0,0.0,0.0,0.0,1.3998364828150627e-6,1.6871720309971995e-6,1.4795622269960008e-6,1.3992454412104668e-6,1.4655260170544454e-6
t16,0.0,0.0,0.0,0.0,0.0,1.3997722254098988e-6,1.68707104016033e-6,1.4796125572282658e-6,1.3992454094688865e-6,1.4655384566772544e-6
t17,0.0,0.0,0.0,0.0,0.0,1.399720343709604e-6,1.687056707395305e-6,1.4796706603213172e-6,1.399242571394152e-6,1.4655379368631882e-6
t18,0.0,0.0,0.0,0.0,0.0,1.3996317049217029e-6,1.687113226939264e-6,1.4797030267612336e-6,1.3992441545931142e-6,1.4655329911872012e-6
t19,0.0,0.0,0.0,0.0,0.0,1.3995619647447798e-6,1.6872100339342892e-6,1.4797068781938487e-6,1.3992422801116967e-6,1.4655336480524693e-6
t20,0.0,0.0,0.0,0.0,0.0,1.399500861942106e-6,1.6872346512135272e-6,1.47969548297343e-6,1.3992351184049726e-6,1.4655401463917412e-6
t21,0.0,0.0,0.0,0.0,0.0,1.3995057350887304e-6,1.687233788077799e-6,1.4796945658276046e-6,1.3992307308629017e-6,1.4655594049953252e-6
t22,0.0,0.0,0.0,0.0,0.0,1.3995988733320926e-6,1.6873320422791896e-6,1.479678423393488e-6,1.3992297561544146e-6,1.4655589548865527e-6
t23,0.0,0.0,0.0,0.0,0.0,1.3997034297110833e-6,1.68744726715519e-6,1.4796533603822014e-6,1.3992402019783126e-6,1.465559017978878e-6
t24,0.0,0.0,0.0,0.0,0.0,1.3997043893028669e-6,1.6875548708335994e-6,1.4796606282105145e-6,1.399240455711805e-6,1.4655597973485707e-6
t25,0.0,0.0,0.0,0.0,0.0,1.3996585569400951e-6,1.6876875976321305e-6,1.4796326874725735e-6,1.3992203425051433e-6,1.465553681270188e-6
t26,0.0,0.0,0.0,0.0,0.0,1.3995601742522e-6,1.6877601433480574e-6,1.479720327717692e-6,1.3992199445838848e-6,1.4655719099638156e-6
t27,0.0,0.0,0.0,0.0,0.0,1.3995003709284582e-6,1.6878761361612035e-6,1.4797498157716235e-6,1.3992159744518413e-6,1.465558516566247e-6
t28,0.0,0.0,0.0,0.0,0.0,1.3994895315214904e-6,1.6880066680852245e-6,1.479721763607996e-6,1.3992295060036748e-6,1.4655481297214578e-6
t29,0.0,0.0,0.0,0.0,0.0,1.3994268168842405e-6,1.6881156454462545e-6,1.4796513033279964e-6,1.3992237843789843e-6,1.4655325744860868e-6
t30,0.0,0.0,0.0,0.0,0.0,1.3993175911072683e-6,1.688219257247076e-6,1.479662664909867e-6,1.3992133551789928e-6,1.465522901474336e-6
t31,0.0,0.0,0.0,0.0,0.0,1.399166490718679e-6,1.688273959716465e-6,1.479700329104829e-6,1.399204844435886e-6,1.4655425179703766e-6
t32,0.0,0.0,0.0,0.0,0.0,1.3990542939279949e-6,1.6884293980456613e-6,1.4797299880503639e-6,1.3991986812068775e-6,1.4655355152709455e-6
t33,0.0,0.0,0.0,0.0,0.0,1.3989377885401302e-6,1.688595672603488e-6,1.4797685213627118e-6,1.399191500111913e-6,1.4655202120085114e-6
t34,0.0,0.0,0.0,0.0,0.0,1.3988908686333407e-6,1.688738825807746e-6,1.4797869764824951e-6,1.3991856825648427e-6,1.4655326882782058e-6
t35,0.0,0.0,0.0,0.0,0.0,1.3989329388438973e-6,1.688799473834209e-6,1.4797739243503503e-6,1.399181559699145e-6,1.4655231295999714e-6
t36,0.0,0.0,0.0,0.0,0.0,1.398884707230513e-6,1.6887222250202617e-6,1.4797525016321506e-6,1.3991752382801573e-6,1.4655614713553052e-6
t37,0.0,0.0,0.0,0.0,0.0,1.3988561450093562e-6,1.688687076401731e-6,1.4797160937464002e-6,1.3991911718300037e-6,1.4655596773725475e-6
t38,0.0,0.0,0.0,0.0,0.0,1.3987764249770005e-6,1.6886296760940788e-6,1.4796911125667683e-6,1.3991936876828127e-6,1.4655575638468927e-6
t39,0.0,0.0,0.0,0.0,0.0,1.3986958668323493e-6,1.6885674967237865e-6,1.4796952032432063e-6,1.3991975849509785e-6,1.4655485073437944e-6
t40,0.0,0.0,0.0,0.0,0.0,1.3986156689881428e-6,1.688550208751882e-6,1.4796946171036115e-6,1.399201908368899e-6,1.4655447648789813e-6
t41,0.0,0.0,0.0,0.0,0.0,1.3985749366123152e-6,1.6885195850311048e-6,1.4797058839947314e-6,1.399202886378293e-6,1.4655721067082549e-6
t42,0.0,0.0,0.0,0.0,0.0,1.3985318286302021e-6,1.688626679684906e-6,1.4797035735857086e-6,1.3991918207303637e-6,1.4655694116724274e-6
t43,0.0,0.0,0.0,0.0,0.0,1.3984812674174102e-6,1.6887398821937089e-6,1.4796971893500464e-6,1.3991997012578124e-6,1.4655635260775518e-6
t44,0.0,0.0,0.0,0.0,0.0,1.3984481405827906e-6,1.6888468651016417e-6,1.4796846800234098e-6,1.399202526973095e-6,1.4655576070576061e-6
t45,0.0,0.0,0.0,0.0,0.0,1.3984487162845837e-6,1.6888898427607737e-6,1.4796701707469115e-6,1.3991998935025523e-6,1.4655615766927226e-6
t46,0.0,0.0,0.0,0.0,0.0,1.39849726161529e-6,1.6887578686422152e-6,1.4796785507721537e-6,1.399198926701855e-6,1.465587080695787e-6
t47,0.0,0.0,0.0,0.0,0.0,1.3986123454922844e-6,1.6885202988111227e-6,1.479653667658456e-6,1.3992126651965961e-6,1.4655950352703605e-6
t48,0.0,0.0,0.0,0.0,0.0,1.3986066355482807e-6,1.6883744828924254e-6,1.4796515453741394e-6,1.3992038756505135e-6,1.4656033030711197e-6
t49,0.0,0.0,0.0,0.0,0.0,1.3985926723565178e-6,1.6883024080964784e-6,1.4796404401637932e-6,1.3992115826387782e-6,1.4656164852242672e-6
t50,0.0,0.0,0.0,0.0,0.0,1.3985706643234098e-6,1.6882024104305984e-6,1.4796205993773763e-6,1.3992149127315124e-6,1.4656306503823418e-6
t51,0.0,0.0,0.0,0.0,0.0,1.3985281879190148e-6,1.6880888867887254e-6,1.4796690576343738e-6,1.3992172330344364e-6,1.465669311305898e-6
t52,0.0,0.0,0.0,0.0,0.0,1.3985301634912387e-6,1.688072743276501e-6,1.4796709665162477e-6,1.3992156836682083e-6,1.4656769085237326e-6
t53,0.0,0.0,0.0,0.0,0.0,1.3985231745257443e-6,1.688007408098452e-6,1.4795989667459138e-6,1.3992179254587401e-6,1.4656771580800024e-6
t54,0.0,0.0,0.0,0.0,0.0,1.3985262369310583e-6,1.6880165564538994e-6,1.4796081093334928e-6,1.3992199703027422e-6,1.4656576326663153e-6
t55,0.0,0.0,0.0,0.0,0.0,1.3985180551635288e-6,1.6880747811338902e-6,1.4796282291986263e-6,1.399218315352167e-6,1.465648161163407e-6
t56,0.0,0.0,0.0,0.0,0.0,1.3984947408957683e-6,1.6880766082205136e-6,1.479678556592614e-6,1.3992231552969409e-6,1.4656700824674562e-6
t57,0.0,0.0,0.0,0.0,0.0,1.3984852930907915e-6,1.688151234123119e-6,1.4797185113930274e-6,1.3992234133764756e-6,1.4656585340695227e-6
t58,0.0,0.0,0.0,0.0,0.0,1.3984309865121993e-6,1.688231420654272e-6,1.4797442500706707e-6,1.3992100231335624e-6,1.4656503388593772e-6
t59,0.0,0.0,0.0,0.0,0.0,1.3984850322488415e-6,1.688322762207298e-6,1.479757858613788e-6,1.3992311116761682e-6,1.465644988346257e-6
t60,0.0,0.0,0.0,0.0,0.0,1.398511390807409e-6,1.6883239909066624e-6,1.479756159265652e-6,1.399217630900129e-6,1.465677486515926e-6
t61,0.0,0.0,0.0,0.0,0.0,1.3985183725691854e-6,1.6881901113386044e-6,1.4797397318834967e-6,1.3992287654094751e-6,1.4657126536270569e-6
t62,0.0,0.0,0.0,0.0,0.0,1.3985333982601349e-6,1.688097891252185e-6,1.4797145832584645e-6,1.3992372832849058e-6,1.4657283935303942e-6
t63,0.0,0.0,0.0,0.0,0.0,1.39854038748614e-6,1.6880341856747913e-6,1.4797172943106265e-6,1.399243009780074e-6,1.4657390775007519e-6
t64,0.0,0.0,0.0,0.0,0.0,1.3985673193111929e-6,1.687987291300908e-6,1.4797122216178813e-6,1.399255626126151e-6,1.4657402567468545e-6
t65,0.0,0.0,0.0,0.0,0.0,1.3986055707383732e-6,1.6879802364730519e-6,1.479704089960406e-6,1.3992622609822298e-6,1.4657414263280632e-6
t66,0.0,0.0,0.0,0.0,0.0,1.3987035119494583e-6,1.6879490053231748e-6,1.479734358841099e-6,1.3992617983164947e-6,1.4657515873358217e-6
t67,0.0,0.0,0.0,0.0,0.0,1.3987936641506494e-6,1.6879926675006633e-6,1.4797393912430975e-6,1.3992629893965844e-6,1.4657494220586214e-6
t68,0.0,0.0,0.0,0.0,0.0,1.398795266508215e-6,1.6879561603821342e-6,1.4797604357971304e-6,1.3992655690567606e-6,1.465752709862578e-6
t69,0.0,0.0,0.0,0.0,0.0,1.398834263924239e-6,1.6879493137739677e-6,1.4797207728219584e-6,1.399268699352391e-6,1.465754486856e-6
t70,0.0,0.0,0.0,0.0,0.0,1.398889410185413e-6,1.6878957558728602e-6,1.4797202639507923e-6,1.3992754922526332e-6,1.4657631373146463e-6
t71,0.0,0.0,0.0,0.0,0.0,1.3989684624330344e-6,1.6877307493264514e-6,1.4796724852628869e-6,1.399276699950017e-6,1.4657750217456017e-6
t72,0.0,0.0,0.0,0.0,0.0,1.398987813631642e-6,1.687638032251938e-6,1.4796501729869434e-6,1.39927745861751e-6,1.4657739225882357e-6
t73,0.0,0.0,0.0,0.0,0.0,1.398961238225836e-6,1.6875899902303077e-6,1.4796323404077492e-6,1.3992791196516392e-6,1.4657746601475764e-6
t74,0.0,0.0,0.0,0.0,0.0,1.3989853055000015e-6,1.6875140058204995e-6,1.4796288660733144e-6,1.3992809350206569e-6,1.465780891854409e-6
t75,0.0,0.0,0.0,0.0,0.0,1.3990540232428404e-6,1.6874484567819126e-6,1.4796733387330402e-6,1.3992841265794066e-6,1.4657840453041446e-6
t76,0.0,0.0,0.0,0.0,0.0,1.3991089028759167e-6,1.6873445972374731e-6,1.4796869946372835e-6,1.3992851319758045e-6,1.465793438142251e-6
t77,0.0,0.0,0.0,0.0,0.0,1.3991859229859553e-6,1.6873245596992496e-6,1.4796365414985078e-6,1.3992854104780157e-6,1.4657828547687178e-6
t78,0.0,0.0,0.0,0.0,0.0,1.3992139263186e-6,1.6873130928184974e-6,1.4796560297826725e-6,1.3992845639263084e-6,1.4657696615166672e-6
t79,0.0,0.0,0.0,0.0,0.0,1.3992487554749346e-6,1.6873343743466625e-6,1.4796842445223593e-6,1.3992802930104393e-6,1.4657536250444508e-6
t80,0.0,0.0,0.0,0.0,0.0,1.3992622194527986e-6,1.6873873257608967e-6,1.4797378842491958e-6,1.3992789461947582e-6,1.4657424672682147e-6
t81,0.0,0.0,0.0,0.0,0.0,1.39926685840225e-6,1.687392638960964e-6,1.479779207999794e-6,1.3992791605256111e-6,1.4657481931197514e-6
t82,0.0,0.0,0.0,0.0,0.0,1.3992520573664014e-6,1.68742560427139e-6,1.4797922918640112e-6,1.399277262138476e-6,1.4657392392975855e-6
t83,0.0,0.0,0.0,0.0,0.0,1.3991448197882081e-6,1.6874840801361262e-6,1.4797565316775884e-6,1.3992746075895792e-6,1.4657320916484213e-6
t84,0.0,0.0,0.0,0.0,0.0,1.3992350284427705e-6,1.6875186834180741e-6,1.4797500542586024e-6,1.3992756582042191e-6,1.4657394946430197e-6
t85,0.0,0.0,0.0,0.0,0.0,1.399355623229815e-6,1.6875123061731237e-6,1.479758651363967e-6,1.3992794234685508e-6,1.4657506193795444e-6
t86,0.0,0.0,0.0,0.0,0.0,1.3994382190561415e-6,1.6874477891956656e-6,1.4797496461519826e-6,1.3992798888279757e-6,1.46576793181526e-6
t87,0.0,0.0,0.0,0.0,0.0,1.3995682352350146e-6,1.6874549712408544e-6,1.4797478048806718e-6,1.399280356649345e-6,1.4657718803674546e-6
t88,0.0,0.0,0.0,0.0,0.0,1.3996958707940171e-6,1.6874666079741629e-6,1.4797518842000433e-6,1.3992830060522897e-6,1.4657711176955764e-6
t89,0.0,0.0,0.0,0.0,0.0,1.399812089910861e-6,1.6875035103448953e-6,1.4797884239420783e-6,1.3992834657113945e-6,1.4657632520068488e-6
t90,0.0,0.0,0.0,0.0,0.0,1.399894835635721e-6,1.6875697839851393e-6,1.4798000051105993e-6,1.3992867147926996e-6,1.4657569557887751e-6
t91,0.0,0.0,0.0,0.0,0.0,1.3999300792976316e-6,1.6875570908038035e-6,1.4798004764420928e-6,1.3992870007722278e-6,1.4657671531515966e-6
t92,0.0,0.0,0.0,0.0,0.0,1.3999290040300969e-6,1.6875288309023344e-6,1.479790308421863e-6,1.3992828424500944e-6,1.4657689177438955e-6
t93,0.0,0.0,0.0,0.0,0.0,1.3999517471640871e-6,1.687481909579966e-6,1.479776377174979e-6,1.3992807158253677e-6,1.465772503872957e-6
t94,0.0,0.0,0.0,0.0,0.0,1.3999672771792262e-6,1.6873869274689124e-6,1.4797581878778114e-6,1.3992789355797968e-6,1.4657683739666522e-6
t95,0.0,0.0,0.0,0.0,0.0,1.4000009052669657e-6,1.6872694905497472e-6,1.4797044669257504e-6,1.3992686671268898e-6,1.4657600656445856e-6
t96,0.0,0.0,0.0,0.0,0.0,1.3999766862045348e-6,1.6871414482681439e-6,1.4796905214113086e-6,1.399268538935699e-6,1.4657565458218312e-6
t97,0.0,0.0,0.0,0.0,0.0,1.399998178723791e-6,1.6871221835143356e-6,1.4796613330473396e-6,1.3992641622446554e-6,1.465748285617892e-6
t98,0.0,0.0,0.0,0.0,0.0,1.4000104496729876e-6,1.6871090914966685e-6,1.479686630635418e-6,1.3992598432758602e-6,1.4657357349105848e-6
t99,0.0,0.0,0.0,0.0,0.0,1.4000073493883792e-6,1.6870862177003181e-6,1.4796558183070764e-6,1.3992583322933338e-6,1.4657145543389378e-6
t100,0.0,0.0,0.0,0.0,0.0,1.4000332873585087e-6,1.6870944272442923e-6,1.4796745588649725e-6,1.399255472226846e-6,1.4656986868669119e-6
t101,0.0,0.0,0.0,0.0,0.0,1.400002476949267e-6,1.6870472019855285e-6,1.4796817916582267e-6,1.3992539264253834e-6,1.4656824303021657e-6
t102,0.0,0.0,0.0,0.0,0.0,1.400000839220132e-6,1.6870568139983963e-6,1.4796769720439258e-6,1.3992516208376344e-6,1.4656500967053957e-6
t103,0.0,0.0,0.0,0.0,0.0,1.4000264992501888e-6,1.6870767969878007e-6,1.4797060357650797e-6,1.3992516854738134e-6,1.465633604949457e-6
t104,0.0,0.0,0.0,0.0,0.0,1.4000411409668162e-6,1.6871093479524725e-6,1.4796630889271954e-6,1.3992550971142198e-6,1.465607335814904e-6
t105,0.0,0.0,0.0,0.0,0.0,1.4000478307392033e-6,1.687181136847315e-6,1.4796924105007828e-6,1.3992449464860371e-6,1.4655766530990682e-6
t106,0.0,0.0,0.0,0.0,0.0,1.400019977308886e-6,1.68718566164658e-6,1.479740313264491e-6,1.399243263369416e-6,1.4655764407002638e-6
t107,0.0,0.0,0.0,0.0,0.0,1.4000297323811248e-6,1.6871928903057282e-6,1.4797678253685574e-6,1.399250448074157e-6,1.4655639316056691e-6
t108,0.0,0.0,0.0,0.0,0.0,1.4000397979871322e-6,1.6871875223936223e-6,1.4797749354985424e-6,1.399257082138662e-6,1.4655609881943718e-6
t109,0.0,0.0,0.0,0.0,0.0,1.4000479008957575e-6,1.687197392771e-6,1.4797723069003443e-6,1.399260841406225e-6,1.4655585490408408e-6
t110,0.0,0.0,0.0,0.0,0.0,1.400045106614013e-6,1.6871958663242279e-6,1.4797700536707674e-6,1.399257849412341e-6,1.4655549335893197e-6
t111,0.0,0.0,0.0,0.0,0.0,1.4000021248097686e-6,1.6871503926734252e-6,1.4797748290433106e-6,1.3992568884474506e-6,1.465582540978248e-6
t112,0.0,0.0,0.0,0.0,0.0,1.399996371756531e-6,1.687168890832555e-6,1.4797794974693239e-6,1.3992541193643809e-6,1.4655837305495256e-6
t113,0.0,0.0,0.0,0.0,0.0,1.4000289275669794e-6,1.6872059393927691e-6,1.479792660899908e-6,1.3992515239188447e-6,1.4655777108264956e-6
t114,0.0,0.0,0.0,0.0,0.0,1.4000604262963152e-6,1.687281614848883e-6,1.4798019290442699e-6,1.3992443481941144e-6,1.4655910310185932e-6
t115,0.0,0.0,0.0,0.0,0.0,1.400064791708755e-6,1.6873426486043466e-6,1.4797944126568616e-6,1.3992534157950103e-6,1.465590565312269e-6
t116,0.0,0.0,0.0,0.0,0.0,1.4000186006767061e-6,1.6873227839876388e-6,1.4797815144055495e-6,1.3992471382837956e-6,1.465623488279414e-6
t117,0.0,0.0,0.0,0.0,0.0,1.4000173416490064e-6,1.6873241312389856e-6,1.4797623021377115e-6,1.3992491928148643e-6,1.465623743328032e-6
t118,0.0,0.0,0.0,0.0,0.0,1.4000205258934937e-6,1.6873015125505057e-6,1.4797552737333224e-6,1.3992487612332138e-6,1.4656094726778526e-6
t119,0.0,0.0,0.0,0.0,0.0,1.3999867554530335e-6,1.6872533330108204e-6,1.4797594864124722e-6,1.399236266149997e-6,1.4656062023800553e-6
t120,0.0,0.0,0.0,0.0,0.0,1.399955550256354e-6,1.6872166672325179e-6,1.4797648681952784e-6,1.3992333394669983e-6,1.4656125055814582e-6
t121,0.0,0.0,0.0,0.0,0.0,1.3999099153487105e-6,1.687190921191022e-6,1.4798134317166863e-6,1.3992288468541617e-6,1.4656413978040493e-6
t122,0.0,0.0,0.0,0.0,0.0,1.399940403929473e-6,1.687249531414676e-6,1.47982989032127e-6,1.399241115390877e-6,1.465645261610856e-6
t123,0.0,0.0,0.0,0.0,0.0,1.3999412371027514e-6,1.6872913761434005e-6,1.4798312102630534e-6,1.3992397781273389e-6,1.4656406744457963e-6
t124,0.0,0.0,0.0,0.0,0.0,1.3999246209718406e-6,1.687333002422106e-6,1.4798372327659996e-6,1.3992368542490725e-6,1.465639106312975e-6
t125,0.0,0.0,0.0,0.0,0.0,1.3999009389669999e-6,1.6873937143507009e-6,1.4798367839291802e-6,1.399235124661955e-6,1.465656515595156e-6
t126,0.0,0.0,0.0,0.0,0.0,1.3998540983342304e-6,1.6874097054084997e-6,1.4798325043519616e-6,1.3992351179994924e-6,1.465684155084848e-6
t127,0.0,0.0,0.0,0.0,0.0,1.3998548416590254e-6,1.687475420483809e-6,1.479835763740376e-6,1.3992293657694653e-6,1.4656784121440755e-6
t128,0.0,0.0,0.0,0.0,0.0,1.3998627777242105e-6,1.6875342315466936e-6,1.4798485489547945e-6,1.3992307644871459e-6,1.4656670987801985e-6
t129,0.0,0.0,0.0,0.0,0.0,1.399881082834511e-6,1.6875940850857364e-6,1.4797962950107188e-6,1.39922712605819e-6,1.465640361512887e-6
t130,0.0,0.0,0.0,0.0,0.0,1.3998792759314148e-6,1.6876503881987834e-6,1.4798023482972307e-6,1.3992256367758685e-6,1.465620988276596e-6
t131,0.0,0.0,0.0,0.0,0.0,1.3998838230302709e-6,1.687642831011574e-6,1.479801029066174e-6,1.3992233865856102e-6,1.4656076465882817e-6
t132,0.0,0.0,0.0,0.0,0.0,1.399891979734066e-6,1.6877218902867937e-6,1.4798087724660848e-6,1.3992216305999367e-6,1.4656001750562473e-6
t133,0.0,0.0,0.0,0.0,0.0,1.3999136870169778e-6,1.6877695238707313e-6,1.4798091476768077e-6,1.3992252287811487e-6,1.4655993991360081e-6
t134,0.0,0.0,0.0,0.0,0.0,1.3999231884480912e-6,1.6877931180248816e-6,1.4798106942565873e-6,1.3992280033689317e-6,1.4656003318067758e-6
t135,0.0,0.0,0.0,0.0,0.0,1.399949378760363e-6,1.687809276218393e-6,1.4798068627107666e-6,1.3992342782130628e-6,1.4656078433673075e-6
t136,0.0,0.0,0.0,0.0,0.0,1.3999667803540576e-6,1.6877461127188243e-6,1.4798051899698856e-6,1.399236634987701e-6,1.4656429993091541e-6
t137,0.0,0.0,0.0,0.0,0.0,1.4000168514644699e-6,1.6877203031696425e-6,1.4798084875899762e-6,1.3992443719585054e-6,1.4656546289510649e-6
t138,0.0,0.0,0.0,0.0,0.0,1.4000534153906273e-6,1.6876933965999036e-6,1.4798265664134554e-6,1.3992439819678574e-6,1.4656609206357214e-6
t139,0.0,0.0,0.0,0.0,0.0,1.4000522042718431e-6,1.6877032139053133e-6,1.479827854212985e-6,1.3992451329897575e-6,1.4656475298711257e-6
t140,0.0,0.0,0.0,0.0,0.0,1.4000128597738746e-6,1.6877114375199758e-6,1.4798237720215617e-6,1.399241426987092e-6,1.4656330610644765e-6
t141,0.0,0.0,0.0,0.0,0.0,1.3999769730781582e-6,1.687657554982145e-6,1.4798165906039295e-6,1.3992422525331167e-6,1.4656610952957634e-6
t142,0.0,0.0,0.0,0.0,0.0,1.3999986522383444e-6,1.687662512304742e-6,1.4798141593130922e-6,1.3992403146119896e-6,1.4656626594576275e-6
t143,0.0,0.0,0.0,0.0,0.0,1.4000070673114056e-6,1.6876310310091994e-6,1.4798026811054286e-6,1.3992324487889373e-6,1.46566945405034e-6
t144,0.0,0.0,0.0,0.0,0.0,1.3999252841455602e-6,1.6875378254210542e-6,1.4797833338789523e-6,1.3992337957891812e-6,1.4656673270384165e-6
t145,0.0,0.0,0.0,0.0,0.0,1.3999213648710708e-6,1.6875450215235611e-6,1.4797687690203173e-6,1.3992312491453553e-6,1.4656679823828552e-6
t146,0.0,0.0,0.0,0.0,0.0,1.399897771139506e-6,1.6875096524870956e-6,1.4797734265691555e-6,1.3992261030801782e-6,1.4656900078556177e-6
t147,0.0,0.0,0.0,0.0,0.0,1.3999884298260443e-6,1.6876081341538993e-6,1.4798509562718402e-6,1.3992235617457557e-6,1.4656770716991378e-6
t148,0.0,0.0,0.0,0.0,0.0,1.400000130660369e-6,1.6875923405043358e-6,1.479870589874407e-6,1.3992217627082053e-6,1.465668587891405e-6
t149,0.0,0.0,0.0,0.0,0.0,1.4000031109297324e-6,1.6876215112652898e-6,1.4798769309003553e-6,1.3992205845682907e-6,1.4656535006375845e-6
t150,0.0,0.0,0.0,0.0,0.0,1.3999719423815145e-6,1.68767835231322e-6,1.4798221152811864e-6,1.3992130551775859e-6,1.4656414498390767e-6
t151,0.0,0.0,0.0,0.0,0.0,1.3998548681947063e-6,1.687647020638122e-6,1.4798388700581566e-6,1.3991997153398605e-6,1.4656543782081146e-6
t152,0.0,0.0,0.0,0.0,0.0,1.3998275254143077e-6,1.6877377692585658e-6,1.4798412005995373e-6,1.3991924330380151e-6,1.4656361534519697e-6
t153,0.0,0.0,0.0,0.0,0.0,1.3998358538002514e-6,1.6878038248358528e-6,1.4798334754372085e-6,1.3991834619800964e-6,1.4656076199852262e-6
t154,0.0,0.0,0.0,0.0,0.0,1.3998574978826177e-6,1.6878322303451047e-6,1.479830096365979e-6,1.3991770556079534e-6,1.4655850566488056e-6
t155,0.0,0.0,0.0,0.0,0.0,1.3998665986023756e-6,1.6878103617619667e-6,1.4798219192837014e-6,1.399186265130276e-6,1.4655728311828253e-6
t156,0.0,0.0,0.0,0.0,0.0,1.3998701612388438e-6,1.6877623532178358e-6,1.4798299726939827e-6,1.39918978766426e-6,1.4655901913140875e-6
t157,0.0,0.0,0.0,0.0,0.0,1.399863204077851e-6,1.6877982578171065e-6,1.479842760838834e-6,1.3991919378366741e-6,1.4655844287733178e-6
t158,0.0,0.0,0.0,0.0,0.0,1.3998655494311137e-6,1.6878152378871699e-6,1.479855903209618e-6,1.399195522509598e-6,1.4655813417166457e-6
t159,0.0,0.0,0.0,0.0,0.0,1.399890032306428e-6,1.6878445767966202e-6,1.4798647367493565e-6,1.3992024958917854e-6,1.4655799015872723e-6
t160,0.0,0.0,0.0,0.0,0.0,1.3999189441428384e-6,1.687880926659609e-6,1.4798708634578432e-6,1.3992046296691233e-6,1.4655919573462073e-6
t161,0.0,0.0,0.0,0.0,0.0,1.3999284577053368e-6,1.6878601982238761e-6,1.4798682202628294e-6,1.3992048852428548e-6,1.4656405098747607e-6
t162,0.0,0.0,0.0,0.0,0.0,1.3999465364718348e-6,1.6878921931197894e-6,1.4798666617759966e-6,1.3991997047966579e-6,1.4656489717189765e-6
t163,0.0,0.0,0.0,0.0,0.0,1.399939770399469e-6,1.6879132677752502e-6,1.4798686246424983e-6,1.3991980363114214e-6,1.465654297669573e-6
t164,0.0,0.0,0.0,0.0,0.0,1.3998677355785617e-6,1.6878618463499811e-6,1.4798351419178183e-6,1.3991992760057772e-6,1.4656624133155277e-6
t165,0.0,0.0,0.0,0.0,0.0,1.3998676789369025e-6,1.6878751613878744e-6,1.479858219406999e-6,1.3992001085233572e-6,1.4656809383330954e-6
t166,0.0,0.0,0.0,0.0,0.0,1.3997792391878464e-6,1.6877814970006542e-6,1.479842807371953e-6,1.399208905797244e-6,1.4657313493553082e-6
t167,0.0,0.0,0.0,0.0,0.0,1.3996737878812982e-6,1.6877060145757191e-6,1.4798279502556862e-6,1.3992196179763257e-6,1.4657667196037677e-6
t168,0.0,0.0,0.0,0.0,0.0,1.3995266217099203e-6,1.687695410014549e-6,1.4798304048246825e-6,1.3992086336461243e-6,1.46577324366163e-6
