,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption
Zone,1,2,3,4,5,6,7,8,9,10
AnnualSum,18493.014608297693,15869.565033869841,51.0354360259043,1442.4050019200954,2752.243174665437,206.04117845854518,19463.30182972439,21016.872319071394,4792.160221630386,7.846872081582153
t1,23.038110801274662,20.928957469556046,0.1123217249358157,67.63021934147285,2.2984184141493365,0.019757262550492066,11.821781858641643,14.398790957330386,0.13095406619639777,0.009516863711376835
t2,22.941856692454063,20.924964613798902,0.11158024724188209,0.3525947408468831,2.267146408730352,0.019827233545406178,11.827995055746351,31.491646546094973,0.11337356315456415,0.00944689672722124
t3,22.579347505059467,20.93882229707242,0.11645416717231807,0.32094476771723585,2.555285956222474,0.01990138657541652,11.925835712514777,31.592058443224303,0.10723927244855964,0.009443380124134234
t4,22.854723113508207,20.910262219771866,0.10521431092144931,0.37898014544454456,2.3792599883243675,0.019894205918763626,11.859857373992222,31.548979001751757,0.10475175438350201,0.00948143260762963
t5,22.586451918617414,20.93639754758173,0.11339099709016554,0.3761654518388058,2.557724697704566,0.019891095376380754,11.916374987891713,31.568919892341487,0.10659306509723333,0.009501315234564775
t6,0.25396653374079464,20.790818469769697,0.08057740941708763,0.27549857741168554,1.8533350310540635,0.02034712884430093,29.676158347261705,20.015895464737152,26.503487401644822,0.009811970855348438
t7,0.23220088511524922,14.735784731621129,0.053971844858322446,0.02824111263353266,1.8181568686907252,0.006216911565407276,29.648084847187896,20.0842089538826,36.171860915616186,0.012435996703727118
t8,21.80743825152691,14.73168484331239,0.04072932312814299,0.02443013485542877,1.8137305274737296,0.0041297514740490995,12.701759904910363,20.15968724599324,25.416739144968027,0.012804258125026611
t9,0.2205273273400168,14.734944679652067,0.07056845892503867,0.025807986370801717,1.8219034766785418,0.003694696760940694,29.63330341277446,20.081597591653725,36.18046973431772,0.01327926723096971
t10,7.869296242044213,14.738600138060347,0.1299440282754849,0.030100056950750305,1.8165000026933782,0.0007423369795863286,5.098259984624086,20.08445256985298,28.91025687841912,0.013966695782061611
t11,0.19076258431029008,14.73808145017891,0.06663790484462358,0.028809725184677015,1.8148460404705664,0.0007474702496400777,1.1786427172676974,20.079802265548842,24.699988050167086,0.013818651680096342
t12,0.2419370964919119,14.731426778153656,0.0245919918992923,0.02487736863647485,1.8200494571541368,0.0007467291171669756,1.1786803231812482,20.085477384223925,24.6789271519846,0.013754335867024835
t13,0.24242075535370097,14.731230638613006,0.02446454667424959,0.0247789093034447,1.8200459447076653,0.0007443173936417043,1.1786990725606736,20.08554268600743,24.67902384716121,0.013711473216317153
t14,0.2440239431221167,14.731297132406151,0.024417922317909378,0.02474257600664588,1.8203353321853444,0.0008279988183008711,1.1808224286159572,20.08577476874768,24.679722171075912,0.01364605682239999
t15,0.23681404143374135,14.729371719860755,0.03799994723370199,0.024453695941184753,1.81976732572297,0.000770416948541016,1.1808086394239152,20.08455800716026,24.675747745810114,0.013649120410543699
t16,0.2367834263800334,14.729613324336785,0.037580863748714416,0.024407605829709866,1.819690991924717,0.0008675032967509373,1.1807914511941935,20.084479042483522,24.676044053381197,0.013618979404783032
t17,0.24379373031810397,14.731451508298234,0.024387304760695606,0.024602444281167646,1.820188913958606,0.0008751847138859991,1.1807672540139593,20.08541047298155,24.67954640895089,0.013272853968650303
t18,0.24667371685321285,14.73251078032108,0.02439837612933548,0.024713583510930205,1.8102405699659172,0.0001691968511218638,1.1771820582946835,20.08556845566003,24.680557755656906,0.013440807928430524
t19,0.23596234364305496,14.729436114821022,0.037792940055608126,0.024608652916642944,1.8202508877086285,8.915312838858518e-5,1.1770162510985986,20.08327252046229,24.674657706570496,0.013575731606368066
t20,0.2364291986639177,14.729767356183487,0.03871992308079245,0.025063689998231976,1.8191489855526262,0.00020004977538286422,1.1772183564441083,20.08337184507749,24.672160998889265,0.013593579047298892
t21,14.46310192151783,14.734633740375427,0.10703431356953433,0.028714798360591987,1.838789567114658,0.004080978573286352,7.733469770997224,20.128421916470817,24.72330881577756,0.012518158598305655
t22,0.2451373454845951,14.733917258706613,0.053856867805948394,0.02764897210326292,1.8274312202362746,0.005271534636251724,29.62878284966879,20.087578012053086,36.163427110503335,0.012313723032838848
t23,0.24600379815515847,14.737948653305288,0.037200791909503664,0.03189794467586199,1.8244104097553435,0.006056687499100403,29.652377849928968,20.085437605834233,36.1676799355162,0.011774354208418504
t24,23.020793699959672,20.839055407629807,0.12022507239947863,0.2440192772578655,1.886938323579671,0.005800275236794919,11.919664864169869,31.653359926290307,0.1549423613628369,0.010551806549127738
t25,23.07669114195778,20.92725286325405,0.06990346829140132,0.2545343624847803,1.9656849412592574,0.005810292513377437,12.026186374019156,31.82762392046757,0.10319610356723229,0.010461398943751334
t26,23.076045909424035,20.9297870693332,0.0696514641693305,0.25712622642585165,1.967358675630206,0.005847668387288275,12.026146246565501,31.830135127973442,0.10317628473686316,0.010480771246966749
t27,21.66471570588788,20.909409544194055,0.06416185223848585,0.2502790059274641,3.5616290448112307,0.11205477419203472,12.177416917692849,31.829438503066385,0.097865362364106,0.008806152929163667
t28,21.667414668918035,20.908961605139936,0.06380668533638204,0.2493941699733223,3.5597684416830133,0.12908840336160274,12.174228643189057,31.829340014105455,0.09728722493272415,0.008811438639665131
t29,23.08294440688904,20.926463338382327,0.06364802032352462,0.24697736846662516,1.9658664539459805,0.12644965920293247,12.018520985075272,31.831463489179967,0.0974111981537967,0.00881933327653312
t30,0.13287772235477596,14.726517583564236,0.026185108681295442,0.021368644543317536,1.011801590695591,0.1331610860122622,146.4039119567595,14.925736363165623,11.624028536470632,0.010267696532563531
t31,0.12961982034035044,14.726691754774135,0.01771713700210112,0.019783118490655564,0.9636660848641191,0.13836055753769771,146.6778598312089,14.924066157162372,11.747572831398891,0.010310119903889177
t32,0.24748844807466042,14.73141015596158,0.02355805627111596,0.023764985499451465,1.821416940581486,0.010168370810279763,29.664106676870073,20.084668618425262,36.18731491202911,0.011441476194443077
t33,0.24963547070533215,14.731628679652529,0.02393129086717175,0.02390472061841899,1.8230795754064688,0.007083934776867857,29.653627686468905,20.085805791629348,36.18535957891958,0.011522512458721778
t34,0.2519029417640003,14.731871187922636,0.024154376130080094,0.023923574659167154,1.82475885516558,0.006193864500124701,29.64654392963619,20.08708695639505,36.183504535935434,0.011775605720116846
t35,0.25189546133303453,14.731982786111534,0.024133139115562467,0.023980610745716988,1.8246949967648942,0.006176256922081926,29.646486139841244,20.08738804551471,36.18362637171468,0.011688206699309638
t36,0.25183944538246344,14.731998499310162,0.024088453201508795,0.023982529316730967,1.8247255557404294,0.006183010220412174,29.646511953426145,20.08734764128571,36.18376197541756,0.01184285720957254
t37,0.2518337725809667,14.731988472221246,0.024069833590418862,0.02398385355126883,1.8246787213662952,0.006178014920173836,29.64653691122947,20.087268305626115,36.18379936025804,0.011838081008030882
t38,0.25187812290787276,14.731980949762779,0.02407700213703199,0.024008374378550405,1.82454186715531,0.0055356754557978,29.646557646738106,20.087264885188794,36.18379885915158,0.011766264207551936
t39,0.2519430593391884,14.731858747072984,0.023914099555735892,0.023809768372237413,1.8244230211919432,0.008333162305757879,29.646591206182293,20.087202460713282,36.18380009136065,0.011466797610695778
t40,0.2590905699835268,14.734179185960453,0.021427835114204645,0.025653758903566214,1.8272646270623205,0.008288649037407387,29.64279287005048,20.08601601839651,36.175726827680634,0.011685189369398493
t41,0.25368218340056725,14.733526688186913,0.017438496180746547,0.024115194049722406,1.8242568251848148,0.008514434498007043,29.646804126421774,20.08796366817702,36.18666068222534,0.009547490973685974
t42,0.2535200640059474,14.733635214146114,0.017473199479639316,0.02421160928580738,1.8247789306740085,0.008524253678774163,29.64676578513429,20.087947192175204,36.1865816220239,0.009520727425730258
t43,0.25243554453839995,14.732073093910516,0.02331063880658385,0.023853228012488008,1.824562992402513,0.008341208267465526,29.64652553282539,20.087142064899503,36.18401335231529,0.011516136728382212
t44,0.2517873333596506,14.731857589752162,0.02394526129906125,0.023807495980293046,1.8244637668813903,0.008337554214285538,29.646609470665332,20.087209747037967,36.18372912822185,0.011360041897625978
t45,0.26974730038121714,14.736034159691258,0.02085451966862613,0.027280444271004164,1.8338780564523591,0.008283801888868979,29.632153733029853,20.08389236789767,36.167560764551325,0.011627565579228422
t46,0.2516193744811803,14.734562473683406,0.019505796380092866,0.02698677808719921,1.8233134877592792,0.017324581517058256,29.66668385777877,20.085716950407928,36.18142346048041,0.010845683571617606
t47,0.13282175228078516,14.726291366384759,0.025969122270172278,0.021797233498101164,1.0090497994783056,0.18381467459284115,146.42262110925805,14.925613256336208,11.633606330521305,0.01016484373490017
t48,0.13278769119889533,14.726351064472357,0.025977614450671753,0.02177411306168781,1.0092194609424514,0.1839859827397404,146.42047106471483,14.925567635386159,11.633035555251084,0.010177367392369754
t49,0.3191415670403514,20.81647261587171,0.013806827334283692,0.10436186774106651,1.9272940880344698,0.1817258076504655,61.66696812515229,31.789660831993135,0.11561995566834124,0.008945280110935032
t50,0.46566053754159603,20.836375757544808,0.01418388231392468,0.1253839711348789,2.0908371660871294,0.1798120450299708,61.00370521482881,31.822091649949034,0.11228206001441932,0.008966864109330784
t51,2.4173929865916204,20.85216760547768,0.014013185870197818,0.18781736201041865,23.97222842424028,0.9858645394545338,15.19927363435407,31.740933849013864,0.10813923991846061,0.00885445546406008
