,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption
t70,0.6671436977705918,42.08168085018736,0.07694772333655248,0.07845735277904381,4.532559228901293,0.01293051180829373,72.7743852562945,61.541789561475326,123.40758538069065,0.023293664801749752
t71,0.6580915579413154,42.07996465391841,0.07381564789205439,0.07817752200703104,4.543516020337746,0.015084802214662161,72.78668607480837,61.535982153158535,123.41146870708863,0.023655383380469568
t72,0.6538097075542217,42.07950640512992,0.07278330297448654,0.07861446417641144,4.538969539914006,0.021498412998714776,72.80829961747837,61.531835951692855,123.41713942323179,0.02308331942921853
t73,0.4661910859401896,42.07200643271038,0.06240037745350194,0.07241882763386889,4.515963727975404,0.14268696524361957,151.20936100910967,52.70073315653658,123.91613789515023,0.021428594487193437
t74,0.4657472988271801,42.071670920894114,0.06205975920950124,0.0725871220619527,4.515679767463458,0.1427133736050986,151.22403432847378,52.69918639943225,123.91720072610293,0.02130817106984178
t75,0.5709369383582897,42.083616022314814,0.0570663331658233,0.06592335386837234,4.533446001037897,0.1398149197185934,73.88535684015017,61.48052977500901,123.53218024784117,0.020838023679775358
t76,0.6579860371420725,42.10843788310468,0.053295219593047324,0.08153657604109574,4.554278697584614,0.14283586394955766,73.2824822259487,61.53551564841756,123.24433322931486,0.01989830811178357
t77,0.4564762360715346,42.070274127251935,0.0630954740713187,0.07097411821602373,4.497378495409438,0.1741992557122366,217.30538003229572,51.42587122873098,63.113671540673856,0.021055301878846484
t78,0.4654908890393074,42.08590363408061,0.041924316950932856,0.048148061850559795,4.516959685240644,0.14387145679732688,151.22336443846376,52.70417995766713,123.95066267210716,0.015107643456686031
t79,0.667737768738809,42.089920821417365,0.02684400634227686,0.046780886884223036,4.530499975809955,0.01632434969934725,72.8010527616621,61.54309284817301,123.46295128025663,0.010111740615316188
t80,0.677360915385424,42.093318500125996,0.02350580437844741,0.03971344200281325,4.531786032835459,0.014816899215887469,72.7779425805178,61.55063193546589,123.46103557394626,0.009134962776569798
t81,0.6791590432567869,42.09021826525717,0.02656726725837196,0.043677968347378596,4.537490463226514,0.014539737855734005,72.76498256060057,61.55636734692273,123.47540031957169,0.01067990998580496
t82,0.6843481983993293,42.1020218343596,0.0015528205478802957,0.0029509685541114234,4.539591773697127,0.01645116390557037,72.76770635193922,61.56110419917918,123.4877772610445,0.00026844639125888584
t83,0.6856704944865122,42.08434718271823,0.022942995294914642,0.037873415146464494,4.524968350152175,0.014984409323897857,72.76795587678622,61.56072654546875,123.48443612870838,0.008854383057799934
t84,0.6848583810980083,42.09073966295642,0.027370070405781315,0.04733970135797334,4.5384849899149655,0.014593803184442174,72.76446034199812,61.55606502349934,123.44790699007268,0.009728270277788156
t85,0.6847895124411543,42.09063556733137,0.027655183271309544,0.04715090732158453,4.538165248787352,0.014593865154253476,72.7645027652994,61.555765892126,123.44797685665947,0.009557307382302807
t86,0.6840147723536403,42.08879708549317,0.033986194761330586,0.04627943488699525,4.537598031717845,0.01278385317962772,72.76441467554912,61.555099346295485,123.44795064847487,0.012058737318904281
t87,0.6827561428113624,42.08699838301693,0.0413194544075243,0.04536547257083605,4.537215501759907,0.011871459538191895,72.76431945519025,61.55433367866883,123.44641343981876,0.013741517383191413
t88,0.6770345137343047,42.092408128316734,0.04713155736912285,0.051057296728993964,4.552914931914982,0.011696379292732593,72.76049381685588,61.550439631757826,123.43353495268002,0.015797414288359755
t89,0.6841258162597654,42.08961129318441,0.028165926672949072,0.0469439145723453,4.537440454797127,0.01233946733253313,72.7646873003957,61.555380273424326,123.44852594443745,0.009506526619764002
t90,0.689745409891898,42.09107673112594,0.027465313695553824,0.046851980922721206,4.523721563171025,0.01238865171447586,72.76638006917698,61.55800384215088,123.45330132167338,0.009020100739219246
t91,0.6873597899661674,42.08985973588146,0.033221022280975745,0.04522614646838059,4.523322318670529,0.012135379847609278,72.76700472675704,61.555595029491066,123.45349346807367,0.011845957286422737
t92,0.7313035192837676,42.095521955246035,0.052590261334293495,0.05716885897434657,4.532760766570295,0.011464562197973779,72.72936068189215,61.569435623956494,123.39635911429569,0.017767718166088645
t93,60.145609292111445,42.124834659642254,0.06117440332039209,0.08514290193535769,4.541774036392016,0.011010611381348567,42.63643828770918,61.59344785148433,84.07293231320206,0.022866832319457516
t94,8.150233091338187,42.12940157688036,0.06328566216156889,0.0865959822601761,4.546075042032931,0.01944858268530985,68.97790406959437,61.61011760823512,118.39729416292032,0.02146966592561836
t95,1.2930849505216773,42.150227889096364,0.07024055059552115,0.09719047399586848,4.552909433151636,0.02346941173154919,72.47095145453136,61.600110693520165,122.84096225471491,0.020936026272588955
t96,1.292585135763687,42.14992603875835,0.070171819414124,0.09685586412084418,4.5523051448115694,0.02368423725175208,72.47120758077571,61.60007436302259,122.84189378273366,0.021208919186200645
t97,59.679614033343,51.79685203387118,0.047330799710994464,0.8398429790905797,4.883501648973785,0.042651380847030955,43.30703045584488,80.87487373532721,0.30263076302626735,0.019840427898997037
t98,59.50695987390576,51.77359089474255,0.04724351930322308,0.8454451751659551,5.116549081990769,0.04269474537619239,43.31904383580352,80.86671901466109,0.30316723130875556,0.01997173096210863
t99,59.504924922484655,51.77408005928804,0.047170099055762374,0.8484003035734624,5.116988428975284,0.04271868728457093,43.321251547018115,80.86939421231806,0.3032204159429443,0.019996732280124104
t100,56.02031080321225,51.748981103349266,0.06875896861484773,0.8493266049453523,8.82184864600746,0.041611819432593386,43.63108901812223,80.86470193014911,0.3033841551699479,0.01979380500832042
t101,56.03257350060496,51.74985202521202,0.06871721169687749,0.8495185545116044,8.808672854819056,0.04147272250605709,43.628749058942915,80.86450499673053,0.303619131800166,0.02009307500378418
t102,59.50570706973101,51.77198956718987,0.05210408640241223,0.8491586582458255,5.115193403163117,0.04214271291139281,43.317810096895755,80.86841081944475,0.30341478499364755,0.02051078060760292
t103,59.505687888866866,51.77269785837409,0.04723148384842069,0.850124298994676,5.115608060952862,0.04259248987369259,43.31997648412539,80.86831730862126,0.30328231900595715,0.02075893133464861
t104,59.50710775649391,51.77429420932468,0.04742913598879922,0.8504923436138736,5.115158376818717,0.04280192503763576,43.31988154363979,80.87000494314451,0.3030236379508825,0.020936188466976653
t105,56.268302281401084,51.92336479692561,0.04830318348051099,1.016044449069315,8.370947586331694,0.042546043133612835,43.482777079866906,80.5994997272477,0.3297589588561276,0.020977984240145943
t106,60.243824689202256,51.75482162695055,0.04791298026154385,1.1131943763143157,4.859053443241953,0.036561801078084294,42.689383948269054,80.3820415572294,0.31460526154616886,0.02165037131910215
t107,60.19044628467646,51.7448677256397,0.047750867150900864,1.0708052587608556,4.856510370762224,0.03660518956938714,42.690243424724194,80.51001194604818,0.2989923941570738,0.021677468521788326
t108,60.19071160007035,51.744501532186106,0.04762923569783536,1.071248522898954,4.85696714595679,0.03659631285078882,42.69025938068449,80.50952297053803,0.2987402671872822,0.021658934225117
t109,60.18574100458729,51.74297813566594,0.07156058428486592,1.0700489422211736,4.85345483495625,0.0356699445241485,42.69054386889415,80.50799691702424,0.2983813559632611,0.021318410819920492
t110,60.28713015705226,51.691046367789134,0.06895264815867524,0.9000534010267506,4.875992971966507,0.0358863174512807,42.68765940464213,80.76077261763102,0.27596644815558635,0.02142023864735455
t111,60.285075913770314,51.69096504801415,0.06896654669903375,0.9004617843735117,4.875660379042614,0.035877508206966405,42.68755961831991,80.7613010917564,0.27628785001061484,0.02145969599777188
t112,60.2726823915071,51.69099922294885,0.0689667612200231,0.8997357209996275,4.880688099853111,0.03978026104196588,42.69522192222807,80.76693032872761,0.27613683010151197,0.02132043080952293
t113,60.28908530889738,51.69093308815297,0.04713164344552179,0.901886738063173,4.875368978266788,0.036802056376694134,42.687282692181014,80.76374471578022,0.2763336795745171,0.02191086763918115
t114,60.30481018488685,51.717875664645625,0.047292533527870995,0.9018181865662052,4.804473950160566,0.03674115749104394,42.6861098563561,80.7642687270635,0.2760402350203708,0.02196605239077122
t115,60.30185960755624,51.71731829952845,0.06813822380872782,0.9006316355902559,4.802047908337925,0.035851053396910866,42.68638421922811,80.76262494550264,0.2762098345264234,0.021621081791553417
t116,60.27346851307408,51.71176963559978,0.18985913953581132,0.8930070275449089,4.792835230794261,0.03462566848763026,42.68651950714806,80.75344109488923,0.27535647894453247,0.0212796350866962
t117,60.272544568511805,51.710100534835114,0.18399654434178142,0.9126954430933163,4.79181747119349,0.034652138554146394,42.68663961470836,80.73946632409995,0.2753747807471532,0.02126544356526668
t118,60.25494813323612,51.70427547011447,0.18698896762221967,1.1002038418200333,4.802288506082162,0.03978191257448066,42.69782153111905,80.64003983622914,0.27292587376449445,0.020991264805111518
t119,59.8876980114189,51.754723668545566,0.19950237269948073,0.9839830436696493,4.86832793867979,0.040181050760256,43.02819140226924,80.76225928415747,0.28943321281902334,0.020500365993385134
t120,35.628616982663516,51.77096133024204,0.20225554191478246,0.827082205822218,4.872320847813474,0.04018099553383911,44.04915934947126,105.57307298004172,0.29139768471116717,0.020491490710444496
t121,2.0742216270493956,51.75155503092214,0.19798780566924717,0.7750133940485432,4.838065144052107,0.039960426380549655,45.01657819374593,140.19234392048503,0.28477970380366224,0.02064913478785488
t122,59.118860373343004,51.70650048663313,0.28042258655765007,0.9020363223322898,4.941703194844779,0.039666220823956676,43.22256936349516,81.60474873888126,0.27848097549589906,0.020634693246938667
t123,59.85906920794232,51.666532492858344,0.2658771035577286,0.9019152522299182,5.026668045364084,0.03957909944038457,43.14042618236914,81.00493862613851,0.272219565219888,0.02072949661793562
t124,59.85994367846752,51.66433091553653,0.26398341474537135,0.9007256478282799,5.024512286218502,0.03936745197304421,43.13251378837705,81.00372257197392,0.27225982978668467,0.020824072124632845
t125,59.86247115910821,51.660753855211546,0.26394009528862655,0.8996717298830335,5.022069415203737,0.03920264407897677,43.12397841278481,81.00071726135502,0.27229833183980534,0.020858556602598017
t126,59.86512207176555,51.659988110557656,0.2647921191129343,0.895447336448131,5.021132391644977,0.03907608037588107,43.11732314877356,81.00261280572424,0.272455450394829,0.020902871568134144
t127,59.870313742643816,51.66363556902382,0.2675199990736674,0.7515419127025293,5.018493521406528,0.03911866023999255,43.116713476285085,81.09330668219162,0.27379869743970514,0.020899310459913303
t128,59.86634277734473,51.66960850661652,0.2694261814264938,0.7540915026244375,5.024190602165018,0.03926807852696389,43.12618153224588,81.09678020328194,0.27370313909298494,0.020914699944095942
t129,59.8606494647226,51.6732763128179,0.2681058435748339,0.7547835333999239,5.026501994490159,0.03950937839356322,43.137960540044844,81.10171158287775,0.2737842032748513,0.020885211948466452
t130,59.174797708265515,51.71891071585346,0.19471023394791587,0.7645077260919344,4.945992855604542,0.04005398481861953,43.21451140751142,81.70318676063167,0.2811732694807084,0.02079034913112196
t131,59.89007704973002,51.722739644103484,0.1949955175222328,0.7282383570753357,4.940144736754851,0.039987659005844424,43.08175886273321,81.03532174675304,0.2843389158135312,0.020717694183192456
t132,60.3007284754034,51.67925561462084,0.18340132298436443,0.7401435144346017,4.858106090922992,0.03975680479119086,42.698089458886,80.94728445620025,0.26906813569243904,0.02116729848463456
t133,60.31236852866148,51.678242151118404,0.1834726058243762,0.7415219783650506,4.853702265375099,0.03618190827454763,42.690138586693465,80.94011251915664,0.26920534758907605,0.021314175733802742
t134,60.36846814149477,51.64714794835011,0.17837012572228064,0.5959730904661988,4.924428757623188,0.03621394797832614,42.69026763165501,81.11715386183316,0.26255254434287867,0.02132515013883341
t135,60.35685386426884,51.64748433387803,0.17811282655301638,0.595981959213463,4.928340665749342,0.039918322741309284,42.69826166929568,81.12321131975764,0.26213599460797943,0.021133021931151838
t136,60.34416682603256,51.64776329477395,0.17814948310595274,0.6082629360866594,4.931904512316862,0.03984399526165189,42.70568260958341,81.12247154147164,0.26204257419031696,0.021086599686137703
t137,60.2304195664362,51.66340733289313,0.1852519725485232,0.8936742341602456,4.962739347472221,0.03630599011641482,42.69351024432829,80.7558073554148,0.27588760838095416,0.021289153534292882
t138,60.26828004895025,51.71395705080358,0.1891609811405884,0.8965618397650525,4.796145672517301,0.036187817648569584,42.690268397462226,80.75577522430576,0.27526775475487575,0.021331040656175613
t139,60.27108741041412,51.71385445662863,0.1856340340566325,0.8972651502720446,4.79516291172574,0.03524030621112668,42.68815272440543,80.7542931814727,0.2752516966022338,0.02139496824907197
t140,60.26824409809733,51.71337517600724,0.18825535124357046,0.8966897562746974,4.795647185457041,0.036255902840106574,42.69017818312009,80.75546703814237,0.2750822248287337,0.021266952753440288
t141,60.2618876195654,51.712455277652,0.18897752875527096,0.8937771578850056,4.796360260103467,0.0380936846529051,42.694133469677496,80.75918549772605,0.27533445274641244,0.02109205354161473
t142,59.877161811823235,51.766692689791945,0.2012712515013854,0.8596683952498351,4.866061359516414,0.04026664208822768,43.03776014420207,80.8487671127821,0.2919060335221627,0.020486709717484394
t143,2.0654817795768072,51.75581765906344,0.2996177648975096,0.6181768276137614,4.835278263805021,0.04001342713678267,45.02496870678796,140.2422526455373,0.2851035564211194,0.020390738365420744
t144,59.13884506218215,51.72019253332796,0.2857105214938419,0.610045369197263,4.9400768985380665,0.03986583082783604,43.218995747045014,81.78714211588947,0.28150795344599433,0.02042162677332416
t145,59.131450374784734,51.72091777015298,0.2856630423756764,0.6095785394006952,4.9381774764834745,0.03984130197345115,43.21996212377811,81.79200488748486,0.2816340125303982,0.020398182484039833
t146,59.13951346668823,51.72054988296816,0.28564880845336804,0.6086859195579578,4.939806491109768,0.03974899166975718,43.218249846167595,81.78641518213381,0.2818105807356489,0.020440736940894058
t147,59.141136210393476,51.720865911247394,0.2836392280774336,0.6088089908480475,4.9396266299404195,0.03969113765407816,43.216510152023,81.78475149245833,0.28183224767258835,0.02049017397361359
t148,59.87747810029713,51.67958549403878,0.26237497889480776,0.5946384505463231,5.026743942037277,0.03964106476317397,43.1368077084582,81.20760072281948,0.2752753778203607,0.020530963827442992
t149,59.19194151472299,51.7242902105139,0.19433145311499683,0.613618550917449,4.943408217567239,0.03970632676809884,43.203639937237746,81.79582073697688,0.28266526885204757,0.02054620846430165
t150,2.0683825379652045,51.76367031414187,0.1970594867021795,0.6213161683619444,4.83941094135677,0.03973761226515885,45.007792321648594,140.31398844172062,0.2863225818596271,0.02051623728097563
t151,59.67095000395569,51.803441026712726,0.07071115294402594,0.8474784366957371,4.882717511730161,0.04139425124823453,43.3044975604783,80.87283142879348,0.3032494610475949,0.020754674218405794
t152,0.882130038742911,51.36450891252184,0.0890756890822232,0.12178487021407912,4.573774140529873,0.0398805852334365,72.72584463794122,61.62022464762487,91.46189552845084,0.021250731748660035
t153,1.0765048015034353,51.36740752514475,0.09039708472582914,0.12293351037926573,4.573566374668325,0.03630549272879709,72.61340271568328,61.618902583168705,91.34985830636232,0.021354255942507793
