,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage
t271,0.0,0.0,0.0,0.0,0.0,480.01311253260945,0.0,0.0,0.0,170.07214497728827
t272,0.0,0.0,0.0,0.0,0.0,480.1306603141807,0.0,0.0,0.0,169.95439264445218
t273,0.0,0.0,0.0,0.0,0.0,480.1294621991948,0.0,0.0,0.0,169.95560022235293
t274,0.0,0.0,0.0,0.0,0.0,383.0630354448021,0.0,0.0,0.0,267.0547924749085
t275,0.0,0.0,0.0,0.0,0.0,246.710884113678,0.0,0.0,0.0,403.4695039347899
t276,0.0,0.0,0.0,0.0,0.0,246.71513637131767,0.0,0.0,0.0,403.46527705203476
t277,0.0,0.0,0.0,0.0,0.0,246.71706308896884,0.0,0.0,0.0,403.4633474539733
t278,0.0,0.0,0.0,0.0,0.0,246.712745654008,0.0,0.0,0.0,403.4676364663938
t279,0.0,0.0,0.0,0.0,0.0,246.7203512442826,0.0,0.0,0.0,403.46002425172213
t280,0.0,0.0,0.0,0.0,0.0,246.72207954322053,0.0,0.0,0.0,403.45827601795196
t281,0.0,0.0,0.0,0.0,0.0,246.71664394436863,0.0,0.0,0.0,403.4636920172679
t282,0.0,0.0,0.0,0.0,0.0,246.74075863470947,0.0,0.0,0.0,403.43959854720873
t283,0.0,0.0,0.0,0.0,0.0,246.70596065768837,0.0,0.0,0.0,403.4743965039446
t284,0.0,0.0,0.0,0.0,0.0,246.7066121174477,0.0,0.0,0.0,403.4737426599804
t285,0.0,0.0,0.0,0.0,0.0,246.71848281263416,0.0,0.0,0.0,403.4618632547465
t286,0.0,0.0,0.0,0.0,0.0,246.7168738322598,0.0,0.0,0.0,403.4634726832516
t287,0.0,0.0,0.0,0.0,0.0,246.70765002435385,0.0,0.0,0.0,403.4726721833649
t288,0.0,0.0,0.0,0.0,0.0,249.57366113566238,0.0,0.0,0.0,400.60723428248656
t289,0.0,0.0,0.0,0.0,0.0,480.81298389911456,0.0,0.0,0.0,169.4144057474501
t290,0.0,0.0,0.0,0.0,0.0,480.81334558165986,0.0,0.0,0.0,169.4140475186393
t291,0.0,0.0,0.0,0.0,0.0,480.81399523561805,0.0,0.0,0.0,169.4133884815801
t292,0.0,0.0,0.0,0.0,0.0,480.8096038478494,0.0,0.0,0.0,169.41750146228586
t293,0.0,0.0,0.0,0.0,0.0,480.81244417300513,0.0,0.0,0.0,169.4146689494158
t294,0.0,0.0,0.0,0.0,0.0,480.6189572342442,0.0,0.0,0.0,169.60789330457175
t295,0.0,0.0,0.0,0.0,0.0,480.8174099133805,0.0,0.0,0.0,169.40954092677438
t296,0.0,0.0,0.0,0.0,0.0,480.8277452233876,0.0,0.0,0.0,169.39908715524527
t297,0.0,0.0,0.0,0.0,0.0,480.82018231694013,0.0,0.0,0.0,169.26216778174745
t298,0.0,0.0,0.0,0.0,0.0,480.79882700369416,0.0,0.0,0.0,169.2803493977099
t299,0.0,0.0,0.0,0.0,0.0,480.7973183950487,0.0,0.0,0.0,169.28173843079745
t300,0.0,0.0,0.0,0.0,0.0,480.78709398191967,0.0,0.0,0.0,169.2934482208284
t301,0.0,0.0,0.0,0.0,0.0,480.8174364769658,0.0,0.0,0.0,169.26133117277283
t302,0.0,0.0,0.0,0.0,0.0,480.8213672960905,0.0,0.0,0.0,169.2575493988472
t303,0.0,0.0,0.0,0.0,0.0,480.84036193949726,0.0,0.0,0.0,169.24182170923106
t304,0.0,0.0,0.0,0.0,0.0,480.8415534798095,0.0,0.0,0.0,169.24055067317096
t305,0.0,0.0,0.0,0.0,0.0,480.82147848712395,0.0,0.0,0.0,169.2608609973771
t306,0.0,0.0,0.0,0.0,0.0,480.25514500327796,0.0,0.0,0.0,169.82938181362078
t307,0.0,0.0,0.0,0.0,0.0,480.2539635936847,0.0,0.0,0.0,169.83057428883197
t308,0.0,0.0,0.0,0.0,0.0,480.2732276621637,0.0,0.0,0.0,169.811975597935
t309,0.0,0.0,0.0,0.0,0.0,480.2237104914709,0.0,0.0,0.0,169.86086918934137
t310,0.0,0.0,0.0,0.0,0.0,480.0334332067804,0.0,0.0,0.0,170.05118532224475
t311,0.0,0.0,0.0,0.0,0.0,480.40831159567495,0.0,0.0,0.0,169.81850123535244
t312,0.0,0.0,0.0,0.0,0.0,480.2748714084259,0.0,0.0,0.0,169.9500727018411
t313,0.0,0.0,0.0,0.0,0.0,480.2771888725836,0.0,0.0,0.0,169.94781598177013
t314,0.0,0.0,0.0,0.0,0.0,480.40112888582513,0.0,0.0,0.0,169.82566583445552
t315,0.0,0.0,0.0,0.0,0.0,480.2897453583605,0.0,0.0,0.0,169.93547354925627
t316,0.0,0.0,0.0,0.0,0.0,480.1959265867372,0.0,0.0,0.0,170.02860405275
t317,0.0,0.0,0.0,0.0,0.0,480.27638697190366,0.0,0.0,0.0,169.94818855693006
t318,0.0,0.0,0.0,0.0,0.0,480.22482236888715,0.0,0.0,0.0,169.99964359104817
t319,0.0,0.0,0.0,0.0,0.0,479.98632255213937,0.0,0.0,0.0,170.09588467221295
t320,0.0,0.0,0.0,0.0,0.0,480.82114784972305,0.0,0.0,0.0,169.2612100664278
t321,0.0,0.0,0.0,0.0,0.0,480.82043122297074,0.0,0.0,0.0,169.2619304175614
t322,0.0,0.0,0.0,0.0,0.0,480.7806714967042,0.0,0.0,0.0,169.29788325581325
t323,0.0,0.0,0.0,0.0,0.0,480.7957072972997,0.0,0.0,0.0,169.42792572128374
t324,0.0,0.0,0.0,0.0,0.0,480.7924852159687,0.0,0.0,0.0,169.43101137713398
t325,0.0,0.0,0.0,0.0,0.0,480.5051723281565,0.0,0.0,0.0,169.71838723116477
t326,0.0,0.0,0.0,0.0,0.0,480.5348316541118,0.0,0.0,0.0,169.6887043924635
t327,0.0,0.0,0.0,0.0,0.0,480.5363193493979,0.0,0.0,0.0,169.68720623821477
t328,0.0,0.0,0.0,0.0,0.0,480.53863838271434,0.0,0.0,0.0,169.6849134175903
t329,0.0,0.0,0.0,0.0,0.0,480.55176897265557,0.0,0.0,0.0,169.67275631224848
t330,0.0,0.0,0.0,0.0,0.0,480.5169652948422,0.0,0.0,0.0,169.70749705291757
t331,0.0,0.0,0.0,0.0,0.0,480.56846824870763,0.0,0.0,0.0,169.65836199521613
t332,0.0,0.0,0.0,0.0,0.0,480.5698077820982,0.0,0.0,0.0,169.6570361919636
t333,0.0,0.0,0.0,0.0,0.0,480.57064616750154,0.0,0.0,0.0,169.65619625182535
t334,0.0,0.0,0.0,0.0,0.0,480.56633400415967,0.0,0.0,0.0,169.66052191487034
t335,0.0,0.0,0.0,0.0,0.0,480.5397904763665,0.0,0.0,0.0,169.68706577016474
t336,0.0,0.0,0.0,0.0,0.0,480.71423987928756,0.0,0.0,0.0,169.51277022935724
t337,0.0,0.0,0.0,0.0,0.0,480.57888775427017,0.0,0.0,0.0,169.64792566215053
t338,0.0,0.0,0.0,0.0,0.0,480.5789269096725,0.0,0.0,0.0,169.6478993719089
t339,0.0,0.0,0.0,0.0,0.0,480.5789710658274,0.0,0.0,0.0,169.64785309950588
t340,0.0,0.0,0.0,0.0,0.0,480.58294434963483,0.0,0.0,0.0,169.6438903989624
t341,0.0,0.0,0.0,0.0,0.0,480.6770287537106,0.0,0.0,0.0,169.54987764968678
t342,0.0,0.0,0.0,0.0,0.0,480.723401026611,0.0,0.0,0.0,169.35836466947598
t343,0.0,0.0,0.0,0.0,0.0,249.12891478790175,0.0,0.0,0.0,401.04993293881284
t344,0.0,0.0,0.0,0.0,0.0,382.7913323108646,0.0,0.0,0.0,267.34670109861105
t345,0.0,0.0,0.0,0.0,0.0,382.8981130116757,0.0,0.0,0.0,267.23988374715657
t346,0.0,0.0,0.0,0.0,0.0,249.1970878585515,0.0,0.0,0.0,400.98225254303657
t347,0.0,0.0,0.0,0.0,0.0,249.19752816928974,0.0,0.0,0.0,400.9818230761586
t348,0.0,0.0,0.0,0.0,0.0,383.99806800587095,0.0,0.0,0.0,266.1400079397722
t349,0.0,0.0,0.0,0.0,0.0,480.57893321556963,0.0,0.0,0.0,169.49224644414127
t350,0.0,0.0,0.0,0.0,0.0,480.5381580399489,0.0,0.0,0.0,169.53296228598197
t351,0.0,0.0,0.0,0.0,0.0,480.53821722709336,0.0,0.0,0.0,169.5329069841773
t352,0.0,0.0,0.0,0.0,0.0,480.5385958984686,0.0,0.0,0.0,169.53254268433554
t353,0.0,0.0,0.0,0.0,0.0,480.53872620995355,0.0,0.0,0.0,169.53242007352213
t354,0.0,0.0,0.0,0.0,0.0,480.5382349646977,0.0,0.0,0.0,169.53290330433973
t355,0.0,0.0,0.0,0.0,0.0,480.5199429039127,0.0,0.0,0.0,169.55117583383168
t356,0.0,0.0,0.0,0.0,0.0,480.52265823861165,0.0,0.0,0.0,169.54845323858532
t357,0.0,0.0,0.0,0.0,0.0,480.5212492213874,0.0,0.0,0.0,169.549852607552
t358,0.0,0.0,0.0,0.0,0.0,480.48790074668574,0.0,0.0,0.0,169.59656078939537
t359,0.0,0.0,0.0,0.0,0.0,480.33118479858865,0.0,0.0,0.0,169.73944826375632
t360,0.0,0.0,0.0,0.0,0.0,480.4773533310837,0.0,0.0,0.0,169.59334959768356
t361,0.0,0.0,0.0,0.0,0.0,480.43498175838715,0.0,0.0,0.0,169.79062857466388
t362,0.0,0.0,0.0,0.0,0.0,480.46852544906733,0.0,0.0,0.0,169.7580447210083
t363,0.0,0.0,0.0,0.0,0.0,480.3454659379202,0.0,0.0,0.0,169.88095556170168
t364,0.0,0.0,0.0,0.0,0.0,480.356585279054,0.0,0.0,0.0,169.86984442907266
t365,0.0,0.0,0.0,0.0,0.0,480.4827244949124,0.0,0.0,0.0,169.74373515312175
t366,0.0,0.0,0.0,0.0,0.0,480.4872104063129,0.0,0.0,0.0,169.58343278249433
t367,0.0,0.0,0.0,0.0,0.0,480.48061528380896,0.0,0.0,0.0,169.6036999093629
t368,0.0,0.0,0.0,0.0,0.0,480.533144311,0.0,0.0,0.0,169.53787576951595
t369,0.0,0.0,0.0,0.0,0.0,480.5305455831437,0.0,0.0,0.0,169.54045578723557
t370,0.0,0.0,0.0,0.0,0.0,480.5255938956001,0.0,0.0,0.0,169.5059201765718
t371,0.0,0.0,0.0,0.0,0.0,480.5440153560968,0.0,0.0,0.0,169.52744301297727
t372,0.0,0.0,0.0,0.0,0.0,480.59348517086386,0.0,0.0,0.0,169.47553126564188
t373,0.0,0.0,0.0,0.0,0.0,480.5350883471282,0.0,0.0,0.0,169.53593888567625
t374,0.0,0.0,0.0,0.0,0.0,480.53234571068504,0.0,0.0,0.0,169.53865101407843
t375,0.0,0.0,0.0,0.0,0.0,480.53235806389387,0.0,0.0,0.0,169.53863375127474
t376,0.0,0.0,0.0,0.0,0.0,480.5210457506596,0.0,0.0,0.0,169.550054393959
t377,0.0,0.0,0.0,0.0,0.0,480.5207679494821,0.0,0.0,0.0,169.55034373642525
t378,0.0,0.0,0.0,0.0,0.0,480.4898844211114,0.0,0.0,0.0,169.59461779429088
t379,0.0,0.0,0.0,0.0,0.0,480.50308244878295,0.0,0.0,0.0,169.72352422274986
t380,0.0,0.0,0.0,0.0,0.0,480.51283261201667,0.0,0.0,0.0,169.71386154552323
t381,0.0,0.0,0.0,0.0,0.0,480.50904752459854,0.0,0.0,0.0,169.71766544845866
t382,0.0,0.0,0.0,0.0,0.0,480.5135627946714,0.0,0.0,0.0,169.71313805598695
t383,0.0,0.0,0.0,0.0,0.0,480.44122558619927,0.0,0.0,0.0,169.78540542110383
t384,0.0,0.0,0.0,0.0,0.0,480.4504868649126,0.0,0.0,0.0,169.77616669664664
t385,0.0,0.0,0.0,0.0,0.0,480.4516361398428,0.0,0.0,0.0,169.77502863607862
t386,0.0,0.0,0.0,0.0,0.0,480.5318063291285,0.0,0.0,0.0,169.69500153468834
t387,0.0,0.0,0.0,0.0,0.0,480.5333437898935,0.0,0.0,0.0,169.6934614249276
t388,0.0,0.0,0.0,0.0,0.0,480.5344239274677,0.0,0.0,0.0,169.69238516575294
t389,0.0,0.0,0.0,0.0,0.0,480.5366643808368,0.0,0.0,0.0,169.69012301423373
t390,0.0,0.0,0.0,0.0,0.0,480.54050545888344,0.0,0.0,0.0,169.68625388530126
t391,0.0,0.0,0.0,0.0,0.0,480.5745707382566,0.0,0.0,0.0,169.65217551741705
t392,0.0,0.0,0.0,0.0,0.0,480.58769193992543,0.0,0.0,0.0,169.63934872915326
t393,0.0,0.0,0.0,0.0,0.0,480.5996847610748,0.0,0.0,0.0,169.62756344500264
t394,0.0,0.0,0.0,0.0,0.0,480.6013497123442,0.0,0.0,0.0,169.6259025452267
t395,0.0,0.0,0.0,0.0,0.0,480.60193437274,0.0,0.0,0.0,169.62532418335869
t396,0.0,0.0,0.0,0.0,0.0,480.59411284887636,0.0,0.0,0.0,169.63297981370863
t397,0.0,0.0,0.0,0.0,0.0,480.5808255549972,0.0,0.0,0.0,169.64597145740143
t398,0.0,0.0,0.0,0.0,0.0,480.58203715446615,0.0,0.0,0.0,169.64476040400658
t399,0.0,0.0,0.0,0.0,0.0,480.58074795174616,0.0,0.0,0.0,169.64603991696023
t400,0.0,0.0,0.0,0.0,0.0,480.5805964435216,0.0,0.0,0.0,169.6462009583086
t401,0.0,0.0,0.0,0.0,0.0,480.5813803733845,0.0,0.0,0.0,169.64542007904242
t402,0.0,0.0,0.0,0.0,0.0,480.5693348410119,0.0,0.0,0.0,169.65716871415688
t403,0.0,0.0,0.0,0.0,0.0,480.5337172453885,0.0,0.0,0.0,169.69277471503227
t404,0.0,0.0,0.0,0.0,0.0,480.536721058986,0.0,0.0,0.0,169.68992784586703
t405,0.0,0.0,0.0,0.0,0.0,480.5342073218102,0.0,0.0,0.0,169.69226912705003
t406,0.0,0.0,0.0,0.0,0.0,480.5339434715105,0.0,0.0,0.0,169.69252773592456
t407,0.0,0.0,0.0,0.0,0.0,480.52873492770976,0.0,0.0,0.0,169.69775649059343
t408,0.0,0.0,0.0,0.0,0.0,480.5305050068149,0.0,0.0,0.0,169.6959804817394
t409,0.0,0.0,0.0,0.0,0.0,480.5353164034114,0.0,0.0,0.0,169.69119990400156
t410,0.0,0.0,0.0,0.0,0.0,480.53790424657177,0.0,0.0,0.0,169.68862332832578
t411,0.0,0.0,0.0,0.0,0.0,480.52811421943755,0.0,0.0,0.0,169.69801522186123
t412,0.0,0.0,0.0,0.0,0.0,480.5294805919828,0.0,0.0,0.0,169.6966468499695
t413,0.0,0.0,0.0,0.0,0.0,480.53175933135594,0.0,0.0,0.0,169.69436214566778
t414,0.0,0.0,0.0,0.0,0.0,480.5393417128169,0.0,0.0,0.0,169.68705196772964
t415,0.0,0.0,0.0,0.0,0.0,480.5876551566848,0.0,0.0,0.0,169.6389929423918
t416,0.0,0.0,0.0,0.0,0.0,480.5879804169389,0.0,0.0,0.0,169.63867407334942
t417,0.0,0.0,0.0,0.0,0.0,480.541555583738,0.0,0.0,0.0,169.68470596135475
t418,0.0,0.0,0.0,0.0,0.0,480.5521134693532,0.0,0.0,0.0,169.5322156179522
t419,0.0,0.0,0.0,0.0,0.0,480.5535472836613,0.0,0.0,0.0,169.53077675669675
t420,0.0,0.0,0.0,0.0,0.0,480.5534168533963,0.0,0.0,0.0,169.5308946105936
t421,0.0,0.0,0.0,0.0,0.0,480.5542814412426,0.0,0.0,0.0,169.53002881571985
t422,0.0,0.0,0.0,0.0,0.0,480.4714691024096,0.0,0.0,0.0,169.61253028539016
t423,0.0,0.0,0.0,0.0,0.0,480.4714628490663,0.0,0.0,0.0,169.6125540057073
t424,0.0,0.0,0.0,0.0,0.0,480.50942625851616,0.0,0.0,0.0,169.5746300791633
t425,0.0,0.0,0.0,0.0,0.0,480.5710849219606,0.0,0.0,0.0,169.6553010988528
t426,0.0,0.0,0.0,0.0,0.0,480.5718723266128,0.0,0.0,0.0,169.6545409221222
t427,0.0,0.0,0.0,0.0,0.0,480.43266444837377,0.0,0.0,0.0,169.79230726906
t428,0.0,0.0,0.0,0.0,0.0,480.3331077354002,0.0,0.0,0.0,169.8915388757717
t429,0.0,0.0,0.0,0.0,0.0,480.0530952887767,0.0,0.0,0.0,170.17105905062436
t430,0.0,0.0,0.0,0.0,0.0,480.0926380101312,0.0,0.0,0.0,170.13162438167396
t431,0.0,0.0,0.0,0.0,0.0,476.6206109248513,0.0,0.0,0.0,173.60085276228466
t432,0.0,0.0,0.0,0.0,0.0,476.65476667223743,0.0,0.0,0.0,173.5667166766263
t433,0.0,0.0,0.0,0.0,0.0,477.7257801164353,0.0,0.0,0.0,172.49921167574868
t434,0.0,0.0,0.0,0.0,0.0,479.94759979680924,0.0,0.0,0.0,170.2780195195874
t435,0.0,0.0,0.0,0.0,0.0,479.936332536743,0.0,0.0,0.0,170.28929168526585
t436,0.0,0.0,0.0,0.0,0.0,479.9405595698291,0.0,0.0,0.0,170.2851357471091
t437,0.0,0.0,0.0,0.0,0.0,479.9437746679654,0.0,0.0,0.0,170.28192070566175
t438,0.0,0.0,0.0,0.0,0.0,480.02168331148505,0.0,0.0,0.0,170.2039923199099
t439,0.0,0.0,0.0,0.0,0.0,480.3194992377509,0.0,0.0,0.0,169.90662178415997
t440,0.0,0.0,0.0,0.0,0.0,480.53893776673846,0.0,0.0,0.0,169.68795052226207
t441,0.0,0.0,0.0,0.0,0.0,480.5330535067952,0.0,0.0,0.0,169.69376733898565
t442,0.0,0.0,0.0,0.0,0.0,480.5651857641512,0.0,0.0,0.0,169.66159858862912
t443,0.0,0.0,0.0,0.0,0.0,480.5634604537972,0.0,0.0,0.0,169.6633222631992
t444,0.0,0.0,0.0,0.0,0.0,480.56301825820077,0.0,0.0,0.0,169.66377358478886
t445,0.0,0.0,0.0,0.0,0.0,480.542797721061,0.0,0.0,0.0,169.68401755734894
t446,0.0,0.0,0.0,0.0,0.0,480.53233507899824,0.0,0.0,0.0,169.69434063449984
t447,0.0,0.0,0.0,0.0,0.0,480.53789328100413,0.0,0.0,0.0,169.68881394232355
t448,0.0,0.0,0.0,0.0,0.0,480.53691229355735,0.0,0.0,0.0,169.68969948673856
t449,0.0,0.0,0.0,0.0,0.0,480.3498699630879,0.0,0.0,0.0,169.87651154076107
t450,0.0,0.0,0.0,0.0,0.0,480.28116927726074,0.0,0.0,0.0,169.9449991328931
t451,0.0,0.0,0.0,0.0,0.0,480.20384049835025,0.0,0.0,0.0,170.0214335119702
t452,0.0,0.0,0.0,0.0,0.0,480.2534880305096,0.0,0.0,0.0,169.81683188969225
t453,0.0,0.0,0.0,0.0,0.0,480.2691280641092,0.0,0.0,0.0,169.80111745270744
t454,0.0,0.0,0.0,0.0,0.0,480.1790221749491,0.0,0.0,0.0,169.89111912800288
t455,0.0,0.0,0.0,0.0,0.0,479.9448423092098,0.0,0.0,0.0,170.26916651918813
t456,0.0,0.0,0.0,0.0,0.0,479.695555759598,0.0,0.0,0.0,170.5289881919324
t457,0.0,0.0,0.0,0.0,0.0,472.7828461178569,0.0,0.0,0.0,177.43812243289665
t458,0.0,0.0,0.0,0.0,0.0,472.644467741316,0.0,0.0,0.0,177.57655096710596
t459,0.0,0.0,0.0,0.0,0.0,474.81232066863925,0.0,0.0,0.0,175.4089542415233
t460,0.0,0.0,0.0,0.0,0.0,474.93147812443743,0.0,0.0,0.0,175.28990764415903
t461,0.0,0.0,0.0,0.0,0.0,474.92336307928076,0.0,0.0,0.0,175.29650339725413
t462,0.0,0.0,0.0,0.0,0.0,474.767885477477,0.0,0.0,0.0,175.45184000286017
t463,0.0,0.0,0.0,0.0,0.0,475.3098174157908,0.0,0.0,0.0,174.90986214260994
t464,0.0,0.0,0.0,0.0,0.0,479.26249209854797,0.0,0.0,0.0,170.95965368614412
t465,0.0,0.0,0.0,0.0,0.0,479.53007826146165,0.0,0.0,0.0,170.69175739909636
t466,0.0,0.0,0.0,0.0,0.0,480.0331688278545,0.0,0.0,0.0,170.18906133138074
t467,0.0,0.0,0.0,0.0,0.0,479.91145721870527,0.0,0.0,0.0,170.16800547603322
t468,0.0,0.0,0.0,0.0,0.0,479.89940769390773,0.0,0.0,0.0,170.1801703352699
t469,0.0,0.0,0.0,0.0,0.0,479.5424657382824,0.0,0.0,0.0,170.5369685860875
t470,0.0,0.0,0.0,0.0,0.0,479.80581410906797,0.0,0.0,0.0,170.41839557384088
t471,0.0,0.0,0.0,0.0,0.0,476.033753992948,0.0,0.0,0.0,174.18737975945257
t472,0.0,0.0,0.0,0.0,0.0,476.0382384057466,0.0,0.0,0.0,174.18323288770287
t473,0.0,0.0,0.0,0.0,0.0,480.0644105490502,0.0,0.0,0.0,170.15981801222716
t474,0.0,0.0,0.0,0.0,0.0,480.06089896865234,0.0,0.0,0.0,170.16330564677378
t475,0.0,0.0,0.0,0.0,0.0,480.0443385265802,0.0,0.0,0.0,170.1798400611657
t476,0.0,0.0,0.0,0.0,0.0,480.06007688289964,0.0,0.0,0.0,170.16408078751488
t477,0.0,0.0,0.0,0.0,0.0,480.063869228558,0.0,0.0,0.0,170.16025798559323
t478,0.0,0.0,0.0,0.0,0.0,480.0733108411064,0.0,0.0,0.0,170.15085489707943
t479,0.0,0.0,0.0,0.0,0.0,476.33268697548283,0.0,0.0,0.0,173.88874180042274
t480,0.0,0.0,0.0,0.0,0.0,476.4624621276026,0.0,0.0,0.0,173.75900867588396
t481,0.0,0.0,0.0,0.0,0.0,476.50904840549344,0.0,0.0,0.0,173.71243599200184
t482,0.0,0.0,0.0,0.0,0.0,476.54503452458664,0.0,0.0,0.0,173.67646103862853
t483,0.0,0.0,0.0,0.0,0.0,476.8278502454033,0.0,0.0,0.0,173.39340328938903
t484,0.0,0.0,0.0,0.0,0.0,476.9005905292485,0.0,0.0,0.0,173.32064028096332
t485,0.0,0.0,0.0,0.0,0.0,477.3070196492599,0.0,0.0,0.0,172.91421343714003
t486,0.0,0.0,0.0,0.0,0.0,480.61992409835494,0.0,0.0,0.0,169.605394766514
t487,0.0,0.0,0.0,0.0,0.0,480.694802159482,0.0,0.0,0.0,169.53172714693707
t488,0.0,0.0,0.0,0.0,0.0,480.7813513666971,0.0,0.0,0.0,169.3002646174195
t489,0.0,0.0,0.0,0.0,0.0,480.776096855535,0.0,0.0,0.0,169.30543707480012
t490,0.0,0.0,0.0,0.0,0.0,480.77902506807504,0.0,0.0,0.0,169.30283080802397
t491,0.0,0.0,0.0,0.0,0.0,480.7789650924511,0.0,0.0,0.0,169.30288919642877
t492,0.0,0.0,0.0,0.0,0.0,480.77898141614196,0.0,0.0,0.0,169.30286864688017
t493,0.0,0.0,0.0,0.0,0.0,480.7789109513787,0.0,0.0,0.0,169.3029392819667
t494,0.0,0.0,0.0,0.0,0.0,480.73834140635444,0.0,0.0,0.0,169.34322734150118
t495,0.0,0.0,0.0,0.0,0.0,480.73449532254307,0.0,0.0,0.0,169.34716836214236
t496,0.0,0.0,0.0,0.0,0.0,480.54174190593693,0.0,0.0,0.0,169.54269382055156
t497,0.0,0.0,0.0,0.0,0.0,480.5433724098301,0.0,0.0,0.0,169.54103232156012
t498,0.0,0.0,0.0,0.0,0.0,480.5418050347979,0.0,0.0,0.0,169.54262964921398
t499,0.0,0.0,0.0,0.0,0.0,480.54304530108027,0.0,0.0,0.0,169.54139650614482
t500,0.0,0.0,0.0,0.0,0.0,480.54273282014,0.0,0.0,0.0,169.54172353743178
t501,0.0,0.0,0.0,0.0,0.0,480.55992545101844,0.0,0.0,0.0,169.52485388192486
t502,0.0,0.0,0.0,0.0,0.0,480.52717576190736,0.0,0.0,0.0,169.5576037941135
t503,0.0,0.0,0.0,0.0,0.0,480.57311909463243,0.0,0.0,0.0,169.51122005818644
t504,0.0,0.0,0.0,0.0,0.0,480.5755343462209,0.0,0.0,0.0,169.50880269653814
t505,0.0,0.0,0.0,0.0,0.0,480.4812967149465,0.0,0.0,0.0,169.74505845919032
t506,0.0,0.0,0.0,0.0,0.0,480.52186081307883,0.0,0.0,0.0,169.70457704055534
t507,0.0,0.0,0.0,0.0,0.0,480.5221875873152,0.0,0.0,0.0,169.70424721306972
t508,0.0,0.0,0.0,0.0,0.0,480.52290790741296,0.0,0.0,0.0,169.70351707961538
t509,0.0,0.0,0.0,0.0,0.0,480.5304065553166,0.0,0.0,0.0,169.69605253549736
t510,0.0,0.0,0.0,0.0,0.0,480.54045309652514,0.0,0.0,0.0,169.68628078942217
t511,0.0,0.0,0.0,0.0,0.0,480.5385135997636,0.0,0.0,0.0,169.688179128731
t512,0.0,0.0,0.0,0.0,0.0,480.58718576108333,0.0,0.0,0.0,169.6398086874268
t513,0.0,0.0,0.0,0.0,0.0,480.64816464578996,0.0,0.0,0.0,169.57894841090913
t514,0.0,0.0,0.0,0.0,0.0,480.6757690124283,0.0,0.0,0.0,169.55171654806372
t515,0.0,0.0,0.0,0.0,0.0,480.591706597201,0.0,0.0,0.0,169.47985423866768
t516,0.0,0.0,0.0,0.0,0.0,480.59518730448116,0.0,0.0,0.0,169.4763193662081
t517,0.0,0.0,0.0,0.0,0.0,480.5956885289699,0.0,0.0,0.0,169.47581434721508
t518,0.0,0.0,0.0,0.0,0.0,480.5728252944359,0.0,0.0,0.0,169.4986921947085
t519,0.0,0.0,0.0,0.0,0.0,480.57060290790275,0.0,0.0,0.0,169.5004705141813
t520,0.0,0.0,0.0,0.0,0.0,480.5400855809181,0.0,0.0,0.0,169.53098590304313
t521,0.0,0.0,0.0,0.0,0.0,480.5379363585849,0.0,0.0,0.0,169.5331523191383
t522,0.0,0.0,0.0,0.0,0.0,480.53891183049745,0.0,0.0,0.0,169.53216858391357
t523,0.0,0.0,0.0,0.0,0.0,480.5382643730961,0.0,0.0,0.0,169.53282329047244
t524,0.0,0.0,0.0,0.0,0.0,480.53806809521694,0.0,0.0,0.0,169.53302159287588
t525,0.0,0.0,0.0,0.0,0.0,480.5666941889049,0.0,0.0,0.0,169.50474390680805
t526,0.0,0.0,0.0,0.0,0.0,480.518641974783,0.0,0.0,0.0,169.565817193365
t527,0.0,0.0,0.0,0.0,0.0,480.516359744793,0.0,0.0,0.0,169.56807304763245
t528,0.0,0.0,0.0,0.0,0.0,480.51888628053865,0.0,0.0,0.0,169.565560704634
t529,0.0,0.0,0.0,0.0,0.0,480.5209324040303,0.0,0.0,0.0,169.56354046816304
t530,0.0,0.0,0.0,0.0,0.0,480.5200456171623,0.0,0.0,0.0,169.56443255314124
t531,0.0,0.0,0.0,0.0,0.0,480.52165998907657,0.0,0.0,0.0,169.56281814032965
t532,0.0,0.0,0.0,0.0,0.0,480.5195425440003,0.0,0.0,0.0,169.56499013965572
t533,0.0,0.0,0.0,0.0,0.0,480.72834729847153,0.0,0.0,0.0,169.353444533778
t534,0.0,0.0,0.0,0.0,0.0,480.7888771921837,0.0,0.0,0.0,169.22364820541148
t535,0.0,0.0,0.0,0.0,0.0,480.78833417177293,0.0,0.0,0.0,169.22416934219555
t536,0.0,0.0,0.0,0.0,0.0,480.7864036772352,0.0,0.0,0.0,169.2260515130927
t537,0.0,0.0,0.0,0.0,0.0,394.3627092306155,0.0,0.0,0.0,255.77177746308706
t538,0.0,0.0,0.0,0.0,0.0,394.44275210403003,0.0,0.0,0.0,255.6919614701765
t539,0.0,0.0,0.0,0.0,0.0,394.44336064274813,0.0,0.0,0.0,255.69136459078976
t540,0.0,0.0,0.0,0.0,0.0,394.3608992731572,0.0,0.0,0.0,255.77362150125353
t541,0.0,0.0,0.0,0.0,0.0,394.3597696460591,0.0,0.0,0.0,255.7747214602561
t542,0.0,0.0,0.0,0.0,0.0,394.3640016039354,0.0,0.0,0.0,255.770482037792
t543,0.0,0.0,0.0,0.0,0.0,394.36613393114317,0.0,0.0,0.0,255.7683380590736
