Zone,1,2,3,4,5,6,7,8,9,10,Total
AnnualSum,264.76392,4906.3286,221.40561,214.56905,1622.8167,226.85193,4780.52,289.92566,186.68922,406.2771,13120.148
t1,0.024247629252528477,0.5585288431004786,0.020165809890541134,0.01944536577101174,0.18246765796632355,0.020376719394834406,0.5519577994044765,0.02705498613748067,0.01924753662227061,0.04610184145816703,1.4695941889981128
t2,0.02426255092742957,0.5587519392055392,0.020168363002384233,0.019455058326711842,0.18263662783658585,0.020379382827928137,0.5523797676126542,0.027058598761359808,0.019259356056222022,0.046212329150731465,1.4705639737075464
t3,0.024250511872850197,0.5578097002493443,0.02016253511810195,0.019454655703717832,0.1819254735613425,0.020377422686561068,0.5518463794195116,0.0270017017489836,0.019176707970246593,0.0458702889658261,1.4678753772964857
t4,0.02420714939594802,0.5534263634852904,0.02014416043473912,0.019439930720887857,0.1793530701253447,0.02037119009014051,0.5497031222334029,0.02686727603922602,0.018970226426065582,0.04471710516460849,1.4571995941156537
t5,0.02414735575827068,0.5452361553338326,0.02011952077420249,0.01941676605503423,0.17457575654301763,0.02036286838215393,0.535319162856128,0.02672091215007757,0.0187165405001173,0.0427024333011186,1.427317471653953
t6,0.024081641390895265,0.5345396920867165,0.02009276958391402,0.019387341883219292,0.1698969036401134,0.020354723985808003,0.4978073481555546,0.02658498943297963,0.018457202281874367,0.04055616755402296,1.371758779995098
t7,0.024016533206685942,0.515102728742232,0.020066022115614465,0.0193493438963797,0.1656207243761948,0.020345206109875967,0.41013006228915594,0.026466375706189146,0.018220683850823587,0.03862038371862573,1.2579380640117772
t8,0.023981422410063024,0.5061673505417638,0.02005532680434616,0.019337282152801973,0.16361444834574626,0.02034032284360813,0.40321378208044306,0.026402362821373874,0.018100722279920597,0.037615368533209945,1.2388283888132767
t9,0.023966294459682236,0.49955324933433737,0.020054648463743368,0.019336206755322296,0.16275254541470452,0.020337771828545462,0.40206572669516366,0.02637326888647904,0.018059463120767325,0.0371934679001796,1.229692642858925
t10,0.023970946803473243,0.5189053450326696,0.020063812639866316,0.01934730293018593,0.1634238586790178,0.020338428493442858,0.44178739521235677,0.026376379799336894,0.018095365422557387,0.0374076078170118,1.2897164428299184
t11,0.02397346972546978,0.5244304260869046,0.020071245258914256,0.01935272799111565,0.16366225676852109,0.02033994214733554,0.46728565274529504,0.026377773735590797,0.018116780789003594,0.037526391133960016,1.3211366663821105
t12,0.023972322568857223,0.526890867564974,0.020074970779253434,0.019351182199369953,0.1638281670862704,0.02034020975661785,0.475598607755527,0.026375032361473625,0.018126608007364133,0.03757427246493816,1.3321322405446456
t13,0.023973078725615028,0.5274565022570756,0.020079775638482577,0.01935641310485109,0.16385181108487065,0.02034251325529201,0.47729802011550837,0.026373719436638722,0.018125194259494354,0.03752816630414582,1.3343851941819744
t14,0.02397294442118136,0.5263886028119048,0.020083314579768585,0.0193614640818056,0.16364853045910482,0.02034465706353909,0.4737719362658355,0.026369952900822995,0.0181085928138904,0.03736246125779528,1.3294124566556484
t15,0.023971999277300766,0.5231593442939816,0.02008547884143527,0.01936506245886629,0.16322354078792847,0.020346932165374434,0.45997056881273973,0.026363835091004973,0.018075447833813943,0.03706324302126435,1.3116254525837097
t16,0.02396785705873758,0.5141565443717679,0.02008505643713299,0.019363926572345484,0.16220462447470896,0.02034958655194131,0.36847665752823694,0.02635169275819731,0.018013100459461008,0.036503367183496005,1.2094724133960255
t17,0.023977521730752377,0.5075821112670249,0.020090671310801254,0.019361160322563277,0.1620067901018634,0.02035326153561108,0.3612475518968061,0.026361450406684996,0.018004157915136786,0.03642466055494481,1.195409337042189
t18,0.024006125036467867,0.5085825714803858,0.02010672063897072,0.019378250303795013,0.16245486554030936,0.020360589234729908,0.3665586720463499,0.02639936383899948,0.018044860539904437,0.03672990913117928,1.2026219277910917
t19,0.024052972444842453,0.5137559382760335,0.020131829665337653,0.01940413221105211,0.16377954694273653,0.0203739630153418,0.35861859320567346,0.02646731451777171,0.018140949573758867,0.0374556094695677,1.2021808493221158
t20,0.024124185756904906,0.5328699845727584,0.020169140824203763,0.01944258294954453,0.16689198839645636,0.02039725617641062,0.4916902467410299,0.026579849444935577,0.0183235178297559,0.038901805932977804,1.3593905586249775
