Resource,Small_Electrolyzer_1.0,Large_SMR_1.0,Large_SMR_wCCS_90pct_1.0,Above_ground_storage_1.0,Small_Electrolyzer_2.0,Large_SMR_2.0,Large_SMR_wCCS_90pct_2.0,Above_ground_storage_2.0,Small_Electrolyzer_3.0,Large_SMR_3.0,Large_SMR_wCCS_90pct_3.0,Above_ground_storage_3.0,Small_Electrolyzer_4.0,Large_SMR_4.0,Large_SMR_wCCS_90pct_4.0,Above_ground_storage_4.0,Small_Electrolyzer_5.0,Large_SMR_5.0,Large_SMR_wCCS_90pct_5.0,Above_ground_storage_5.0,Small_Electrolyzer_6.0,Large_SMR_6.0,Large_SMR_wCCS_90pct_6.0,Above_ground_storage_6.0,Small_Electrolyzer_7.0,Large_SMR_7.0,Large_SMR_wCCS_90pct_7.0,Above_ground_storage_7.0,Small_Electrolyzer_8.0,Large_SMR_8.0,Large_SMR_wCCS_90pct_8.0,Above_ground_storage_8.0,Small_Electrolyzer_9.0,Large_SMR_9.0,Large_SMR_wCCS_90pct_9.0,Above_ground_storage_9.0,Small_Electrolyzer_10.0,Large_SMR_10.0,Large_SMR_wCCS_90pct_10.0,Above_ground_storage_10.0,Total
t16,0.0,0.0,0.0,1.8456219303423311,0.0,0.0,0.0,22.0556337601574,0.0,0.0,0.0,1.6165405616168376,0.0,0.0,0.0,2.0237711496216835,0.0,0.0,0.0,8.076987193418931,0.0,0.0,0.0,1.2818201043640678,0.0,0.0,0.0,6.102294015433963,0.0,0.0,0.0,1.5247064450909624,0.0,0.0,0.0,1.4118588704903325,0.0,0.0,0.0,2.610426772688866,48.54966080322538
t17,0.0,0.0,0.0,1.5236371485680698,0.0,0.0,0.0,14.160336679044182,0.0,0.0,0.0,1.452303270088564,0.0,0.0,0.0,1.482595890231023,0.0,0.0,0.0,6.2309129612994205,0.0,0.0,0.0,1.194685380724814,0.0,0.0,0.0,5.32699657858767,0.0,0.0,0.0,1.4265228649359458,0.0,0.0,0.0,1.3258590029574138,0.0,0.0,0.0,2.5135085977605627,36.63735837419767
t18,0.0,0.0,0.0,1.379679652351771,0.0,0.0,0.0,14.353082519828185,0.0,0.0,0.0,1.4688876311943027,0.0,0.0,0.0,2.0052940431785657,0.0,0.0,0.0,4.857226669629116,0.0,0.0,0.0,1.14917748730358,0.0,0.0,0.0,13.340191384924834,0.0,0.0,0.0,1.43844993162716,0.0,0.0,0.0,1.3596597706219606,0.0,0.0,0.0,2.640789991538569,43.99243908219805
t19,0.0,0.0,0.0,1.4077307365661456,0.0,0.0,0.0,16.009074417319898,0.0,0.0,0.0,1.5438018704119505,0.0,0.0,0.0,2.082503141895035,0.0,0.0,0.0,4.94305472692014,0.0,0.0,0.0,0.046696847625218814,0.0,0.0,0.0,0.026362967300198555,0.0,0.0,0.0,1.5710768475467947,0.0,0.0,0.0,1.408274199656069,0.0,0.0,0.0,2.8778273055796255,31.91640306082108
t20,0.0,0.0,0.0,1.5545759765538993,0.0,0.0,0.0,8.115939070377033,0.0,0.0,0.0,1.55680467485828,0.0,0.0,0.0,2.473993244957375,0.0,0.0,0.0,4.158839825508432,0.0,0.0,0.0,1.1567355975862719,0.0,0.0,0.0,3.1831660661946266,0.0,0.0,0.0,1.8790916972822902,0.0,0.0,0.0,1.2771775105228227,0.0,0.0,0.0,1.6817700516162528,27.038093715457286
t21,0.0,0.0,0.0,1.6019816442983283,0.0,0.0,0.0,8.806538385038387,0.0,0.0,0.0,1.606574216085464,0.0,0.0,0.0,2.5273946259222906,0.0,0.0,0.0,4.5636379816114445,0.0,0.0,0.0,1.3909117860172078,0.0,0.0,0.0,3.341915563762571,0.0,0.0,0.0,1.9125395723975798,0.0,0.0,0.0,1.3512782899819504,0.0,0.0,0.0,1.9200475880621486,29.022819653177372
t22,0.0,0.0,0.0,1.4627338827928078,0.0,0.0,0.0,9.429378390394227,0.0,0.0,0.0,1.5261792490295845,0.0,0.0,0.0,2.2990136569132855,0.0,0.0,0.0,4.758897581500984,0.0,0.0,0.0,1.512724082278942,0.0,0.0,0.0,3.382893633552268,0.0,0.0,0.0,1.7653900950607146,0.0,0.0,0.0,1.324144741137887,0.0,0.0,0.0,2.177952365700292,29.639307678360993
t23,0.0,0.0,0.0,1.5019924358272214,0.0,0.0,0.0,11.745523228497747,0.0,0.0,0.0,1.5450694312119182,0.0,0.0,0.0,2.3335623827594185,0.0,0.0,0.0,5.654586142464147,0.0,0.0,0.0,2.0143565583168845,0.0,0.0,0.0,24.259881633910624,0.0,0.0,0.0,1.8545628234879914,0.0,0.0,0.0,1.4136672400033778,0.0,0.0,0.0,2.991599912621623,55.31480178910095
t24,0.0,0.0,0.0,1.576280189469029,0.0,0.0,0.0,1.1825369463381135,0.0,0.0,0.0,1.5313127000736064,0.0,0.0,0.0,2.3077168035834412,0.0,0.0,0.0,1.3291713927885898,0.0,0.0,0.0,1.9848207499957518,0.0,0.0,0.0,1.1533026840470981,0.0,0.0,0.0,1.7873258397751273,0.0,0.0,0.0,1.0527606619888175,0.0,0.0,0.0,0.7950132893796558,14.70024125743923
t25,0.0,0.0,0.0,1.7319620650824832,0.0,0.0,0.0,1.2095377916423284,0.0,0.0,0.0,1.5656551999921728,0.0,0.0,0.0,2.354852522815719,0.0,0.0,0.0,1.323977841253865,0.0,0.0,0.0,1.985741937225044,0.0,0.0,0.0,1.1652932596899346,0.0,0.0,0.0,2.0414911009783014,0.0,0.0,0.0,1.1020181600716068,0.0,0.0,0.0,0.8115718897417121,15.292101768493168
t26,0.0,0.0,0.0,2.1979360034203212,0.0,0.0,0.0,1.220103865279176,0.0,0.0,0.0,1.6036971815461079,0.0,0.0,0.0,2.4435081443500146,0.0,0.0,0.0,1.3538905848737086,0.0,0.0,0.0,2.0336339301679116,0.0,0.0,0.0,1.176421955061981,0.0,0.0,0.0,2.100485090654977,0.0,0.0,0.0,1.1290093347093721,0.0,0.0,0.0,0.8179963475078336,16.076682437571403
t27,0.0,0.0,0.0,1.97632241087622,0.0,0.0,0.0,1.1979275448712159,0.0,0.0,0.0,1.5146597556522896,0.0,0.0,0.0,2.2737868321181165,0.0,0.0,0.0,1.4383803377284214,0.0,0.0,0.0,1.8323821197161798,0.0,0.0,0.0,1.1612077670928698,0.0,0.0,0.0,1.9206377886779888,0.0,0.0,0.0,1.062342546991073,0.0,0.0,0.0,0.8048328389662011,15.182479942690575
t28,0.0,0.0,0.0,2.056590350233308,0.0,0.0,0.0,1.9922794027653583,0.0,0.0,0.0,1.558804074327386,0.0,0.0,0.0,2.3982115957049652,0.0,0.0,0.0,1.9730196310471582,0.0,0.0,0.0,1.8603103262312133,0.0,0.0,0.0,1.225932692360701,0.0,0.0,0.0,2.096904973607272,0.0,0.0,0.0,1.1665669200899063,0.0,0.0,0.0,1.0091023625000717,17.33772232886734
t29,0.0,0.0,0.0,2.17652180901887,0.0,0.0,0.0,14.707000466696774,0.0,0.0,0.0,1.561497829060057,0.0,0.0,0.0,2.5707805743563252,0.0,0.0,0.0,4.025647013608757,0.0,0.0,0.0,2.075359618715346,0.0,0.0,0.0,6.715780538606552,0.0,0.0,0.0,2.2591701604253838,0.0,0.0,0.0,1.2575006948113816,0.0,0.0,0.0,1.630416356044102,38.97967506134355
t30,0.0,0.0,0.0,1.7015281068051689,0.0,0.0,0.0,4.039401330200465,0.0,0.0,0.0,1.5519194496076365,0.0,0.0,0.0,1.73904723029827,0.0,0.0,0.0,4.926449929370679,0.0,0.0,0.0,2.2788199191829044,0.0,0.0,0.0,22.476952690566513,0.0,0.0,0.0,1.8710580512089092,0.0,0.0,0.0,1.3423528144336476,0.0,0.0,0.0,2.1793519379460293,44.106881459620226
t31,0.0,0.0,0.0,1.38750125215077,0.0,0.0,0.0,11.50416452515542,0.0,0.0,0.0,1.542940882012456,0.0,0.0,0.0,1.6328302060023072,0.0,0.0,0.0,6.076176762439001,0.0,0.0,0.0,2.3204373312959214,0.0,0.0,0.0,27.782851991187318,0.0,0.0,0.0,1.4360575344062783,0.0,0.0,0.0,1.5427741528571768,0.0,0.0,0.0,3.8839703626868842,59.109705000193536
t32,0.0,0.0,0.0,1.300920313442317,0.0,0.0,0.0,11.029177918838558,0.0,0.0,0.0,1.4409266167264727,0.0,0.0,0.0,1.5502258679104661,0.0,0.0,0.0,5.617997025255017,0.0,0.0,0.0,1.8348119002246197,0.0,0.0,0.0,27.794765556490713,0.0,0.0,0.0,1.368452758304096,0.0,0.0,0.0,1.3882251028896304,0.0,0.0,0.0,3.1147532991179245,56.44025635919981
t33,0.0,0.0,0.0,1.6890396263240401,0.0,0.0,0.0,16.588576178907275,0.0,0.0,0.0,1.4605510709546614,0.0,0.0,0.0,1.590884082932241,0.0,0.0,0.0,7.066958652844611,0.0,0.0,0.0,1.8918543059909576,0.0,0.0,0.0,27.87959350300036,0.0,0.0,0.0,1.4325218661485046,0.0,0.0,0.0,1.3921796988167634,0.0,0.0,0.0,2.9259474544520074,63.918106440371425
t34,0.0,0.0,0.0,1.6986905191516586,0.0,0.0,0.0,5.227844793702178,0.0,0.0,0.0,1.4853159385499688,0.0,0.0,0.0,1.8512599164455419,0.0,0.0,0.0,4.951878334047402,0.0,0.0,0.0,1.9276621695589493,0.0,0.0,0.0,26.38537700337295,0.0,0.0,0.0,1.4576860834645933,0.0,0.0,0.0,1.2739775467540082,0.0,0.0,0.0,1.771182468249249,48.0308747732965
t35,0.0,0.0,0.0,1.6975883841848494,0.0,0.0,0.0,3.554988500359042,0.0,0.0,0.0,1.4938988940004991,0.0,0.0,0.0,1.6863183106123352,0.0,0.0,0.0,3.8074101684734956,0.0,0.0,0.0,1.9524333489879706,0.0,0.0,0.0,23.943940249991147,0.0,0.0,0.0,1.4705554908109189,0.0,0.0,0.0,1.2885256108228111,0.0,0.0,0.0,1.7520095354699694,42.64766849371303
t36,0.0,0.0,0.0,1.7470718882164298,0.0,0.0,0.0,3.636616623748515,0.0,0.0,0.0,1.5494474468026227,0.0,0.0,0.0,1.7684314703680222,0.0,0.0,0.0,3.6426308276828503,0.0,0.0,0.0,1.9849841953418,0.0,0.0,0.0,17.631608860387963,0.0,0.0,0.0,1.5148456081256567,0.0,0.0,0.0,1.316412278611409,0.0,0.0,0.0,1.7608267626019651,36.55287596188723
t37,0.0,0.0,0.0,1.6126250272941893,0.0,0.0,0.0,3.602801840348593,0.0,0.0,0.0,1.457191448540506,0.0,0.0,0.0,1.6616186610855221,0.0,0.0,0.0,3.752501129795383,0.0,0.0,0.0,1.7700926240105797,0.0,0.0,0.0,12.570415070005964,0.0,0.0,0.0,1.4163143682873476,0.0,0.0,0.0,1.2386203197863535,0.0,0.0,0.0,1.6699001909302316,30.75208068008467
t38,0.0,0.0,0.0,1.64723602616739,0.0,0.0,0.0,3.6514784911303053,0.0,0.0,0.0,1.4887676817545934,0.0,0.0,0.0,1.6671134340011688,0.0,0.0,0.0,4.7980751161172845,0.0,0.0,0.0,1.8526843020516628,0.0,0.0,0.0,12.618368070052089,0.0,0.0,0.0,1.4384556331341525,0.0,0.0,0.0,1.251934423897235,0.0,0.0,0.0,1.6701653272783974,32.08427850558429
t39,0.0,0.0,0.0,1.6834621999200825,0.0,0.0,0.0,3.6790170128331408,0.0,0.0,0.0,1.5225644815549821,0.0,0.0,0.0,1.4414429753447386,0.0,0.0,0.0,4.865907796474552,0.0,0.0,0.0,1.9199888041579576,0.0,0.0,0.0,12.348539781052056,0.0,0.0,0.0,1.4649259486709294,0.0,0.0,0.0,1.2608410754730524,0.0,0.0,0.0,1.667972863222451,31.854662938703946
t40,0.0,0.0,0.0,1.748163249074483,0.0,0.0,0.0,11.778948563300501,0.0,0.0,0.0,1.4400524673721988,0.0,0.0,0.0,1.5066071909952754,0.0,0.0,0.0,6.916817936205099,0.0,0.0,0.0,1.9844892359156217,0.0,0.0,0.0,22.08428938485485,0.0,0.0,0.0,1.528801829905386,0.0,0.0,0.0,1.3993839655072509,0.0,0.0,0.0,2.6019359503716992,52.989489773502356
t41,0.0,0.0,0.0,1.619427194774632,0.0,0.0,0.0,11.3914207500086,0.0,0.0,0.0,1.2531183646960962,0.0,0.0,0.0,1.5109952919043934,0.0,0.0,0.0,7.262057830420088,0.0,0.0,0.0,2.0308626536327123,0.0,0.0,0.0,21.383015321521462,0.0,0.0,0.0,1.5711326514118018,0.0,0.0,0.0,1.4341369890175812,0.0,0.0,0.0,2.697536276181642,52.15370332356901
t42,0.0,0.0,0.0,1.1267292197402368,0.0,0.0,0.0,4.573954898515752,0.0,0.0,0.0,1.0330153515549885,0.0,0.0,0.0,1.4097126797063892,0.0,0.0,0.0,3.216947720752132,0.0,0.0,0.0,1.7337779918285054,0.0,0.0,0.0,3.8026980498234892,0.0,0.0,0.0,1.1477703167891877,0.0,0.0,0.0,1.360271406525753,0.0,0.0,0.0,2.6692411005357615,22.074118735772196
t43,0.0,0.0,0.0,1.3858314770073956,0.0,0.0,0.0,11.622714386747278,0.0,0.0,0.0,1.191100393023211,0.0,0.0,0.0,1.429036420834927,0.0,0.0,0.0,5.5523448118203405,0.0,0.0,0.0,1.8156432751492315,0.0,0.0,0.0,8.306370018948545,0.0,0.0,0.0,1.4350419112753778,0.0,0.0,0.0,1.4130062838289168,0.0,0.0,0.0,2.9342699807295634,37.08535895936478
t44,0.0,0.0,0.0,1.5268162537610417,0.0,0.0,0.0,3.2528205118288254,0.0,0.0,0.0,1.2837214446304916,0.0,0.0,0.0,1.4280330551578713,0.0,0.0,0.0,4.557248898271946,0.0,0.0,0.0,1.8275218033839475,0.0,0.0,0.0,8.172516531655209,0.0,0.0,0.0,1.4715411739420863,0.0,0.0,0.0,1.2719917545465216,0.0,0.0,0.0,1.6434744544421571,26.4356858816201
t45,0.0,0.0,0.0,1.7423621528859126,0.0,0.0,0.0,3.4399987414563875,0.0,0.0,0.0,1.550350781829799,0.0,0.0,0.0,1.7386720376935423,0.0,0.0,0.0,4.809759803977419,0.0,0.0,0.0,2.317735924451438,0.0,0.0,0.0,22.755698239657683,0.0,0.0,0.0,1.4993864470819578,0.0,0.0,0.0,1.3328574075852737,0.0,0.0,0.0,1.8656686168184162,43.05249015343783
t46,0.0,0.0,0.0,1.557655382671076,0.0,0.0,0.0,4.927117822577291,0.0,0.0,0.0,1.586345905048046,0.0,0.0,0.0,2.022174156153834,0.0,0.0,0.0,5.342878659419709,0.0,0.0,0.0,2.387751501453714,0.0,0.0,0.0,23.517474674524657,0.0,0.0,0.0,1.5432930104307672,0.0,0.0,0.0,1.4219155277741864,0.0,0.0,0.0,2.2751009914236375,46.58170763147692
t47,0.0,0.0,0.0,1.606182137364856,0.0,0.0,0.0,7.823429032534096,0.0,0.0,0.0,1.4802286172745234,0.0,0.0,0.0,1.982099919750723,0.0,0.0,0.0,7.826754224073463,0.0,0.0,0.0,2.11497217625469,0.0,0.0,0.0,23.424035884980917,0.0,0.0,0.0,1.4434570756681748,0.0,0.0,0.0,1.4143607017967612,0.0,0.0,0.0,3.0415045913455336,52.15702436104374
t48,0.0,0.0,0.0,1.5366683631874862,0.0,0.0,0.0,0.9325611353688518,0.0,0.0,0.0,1.4512703314229773,0.0,0.0,0.0,1.6483328168141114,0.0,0.0,0.0,1.2568819469920036,0.0,0.0,0.0,2.1282809047924434,0.0,0.0,0.0,1.1516533280310661,0.0,0.0,0.0,1.29882297014934,0.0,0.0,0.0,1.0228186133268826,0.0,0.0,0.0,0.7760999545856581,13.203390364670822
t49,0.0,0.0,0.0,1.7333582828557266,0.0,0.0,0.0,0.9650832965449422,0.0,0.0,0.0,1.477689503497267,0.0,0.0,0.0,1.7024029236551526,0.0,0.0,0.0,1.2731773449114705,0.0,0.0,0.0,2.167130611252385,0.0,0.0,0.0,1.1803462091608248,0.0,0.0,0.0,1.923689152835546,0.0,0.0,0.0,1.099817297767539,0.0,0.0,0.0,0.8105148144984944,14.333209436979349
t50,0.0,0.0,0.0,2.141216402563601,0.0,0.0,0.0,0.966613422174742,0.0,0.0,0.0,1.498265432982933,0.0,0.0,0.0,1.4693916556377933,0.0,0.0,0.0,1.2682517708217182,0.0,0.0,0.0,2.1735890316062445,0.0,0.0,0.0,1.1764567752084143,0.0,0.0,0.0,1.8313855383429796,0.0,0.0,0.0,1.1121395389098616,0.0,0.0,0.0,0.8062553639815713,14.443564932229862
t51,0.0,0.0,0.0,2.18289729981055,0.0,0.0,0.0,0.9644300988250277,0.0,0.0,0.0,1.5512927562856373,0.0,0.0,0.0,1.5183205021938044,0.0,0.0,0.0,1.2857138123202634,0.0,0.0,0.0,2.2386085698588802,0.0,0.0,0.0,1.1795276875476401,0.0,0.0,0.0,1.835997294462265,0.0,0.0,0.0,1.1182611777312972,0.0,0.0,0.0,0.8061788387920633,14.68122803782743
t52,0.0,0.0,0.0,2.0503618130968024,0.0,0.0,0.0,1.2487880350550442,0.0,0.0,0.0,1.480787767793289,0.0,0.0,0.0,1.4403297876408419,0.0,0.0,0.0,1.7787427345462623,0.0,0.0,0.0,3.0190401848881874,0.0,0.0,0.0,1.2044190563059622,0.0,0.0,0.0,1.8099372100705549,0.0,0.0,0.0,1.1533245909047747,0.0,0.0,0.0,1.0343174655363656,16.220048645838084
t53,0.0,0.0,0.0,1.9268184062406617,0.0,0.0,0.0,3.2393880894840223,0.0,0.0,0.0,1.4582265127971044,0.0,0.0,0.0,1.4808242730563048,0.0,0.0,0.0,3.593403871216189,0.0,0.0,0.0,3.756077932547962,0.0,0.0,0.0,4.299793192598338,0.0,0.0,0.0,1.6815196284474878,0.0,0.0,0.0,1.2452288195872319,0.0,0.0,0.0,1.714915602866888,24.396196328842194
t54,0.0,0.0,0.0,1.3321694007834335,0.0,0.0,0.0,3.515053831299002,0.0,0.0,0.0,1.3192041866607394,0.0,0.0,0.0,1.5058997699275436,0.0,0.0,0.0,4.6693315029164335,0.0,0.0,0.0,3.7711771474339706,0.0,0.0,0.0,23.855191809080257,0.0,0.0,0.0,1.429991159353497,0.0,0.0,0.0,1.328668408669894,0.0,0.0,0.0,2.2357729849057195,44.962460201030495
t55,0.0,0.0,0.0,1.3766523972525513,0.0,0.0,0.0,13.336351983553682,0.0,0.0,0.0,1.0947973032868241,0.0,0.0,0.0,1.553669648717612,0.0,0.0,0.0,7.156493060489442,0.0,0.0,0.0,2.1657375953381703,0.0,0.0,0.0,27.6555962917595,0.0,0.0,0.0,1.4908100426018602,0.0,0.0,0.0,1.50864446175967,0.0,0.0,0.0,3.879452203073389,61.218204987832706
t56,0.0,0.0,0.0,1.414499312306828,0.0,0.0,0.0,13.481419467456385,0.0,0.0,0.0,1.1346044050484243,0.0,0.0,0.0,1.5485896278400686,0.0,0.0,0.0,7.004063161338683,0.0,0.0,0.0,2.289523520347567,0.0,0.0,0.0,27.98099879480383,0.0,0.0,0.0,1.4404686106454772,0.0,0.0,0.0,1.4903015236126937,0.0,0.0,0.0,3.394529791288579,61.178998214688534
t57,0.0,0.0,0.0,1.668725229358976,0.0,0.0,0.0,13.713723354445797,0.0,0.0,0.0,1.0954058687062367,0.0,0.0,0.0,1.2488173887591512,0.0,0.0,0.0,6.6841044039162085,0.0,0.0,0.0,1.7483458719368319,0.0,0.0,0.0,25.587328408567302,0.0,0.0,0.0,1.4426600327032084,0.0,0.0,0.0,1.3696247632999319,0.0,0.0,0.0,2.926036528981234,57.48477185067488
