Resource,Small_Electrolyzer_1.0,Large_SMR_1.0,Large_SMR_wCCS_90pct_1.0,Above_ground_storage_1.0,Small_Electrolyzer_2.0,Large_SMR_2.0,Large_SMR_wCCS_90pct_2.0,Above_ground_storage_2.0,Small_Electrolyzer_3.0,Large_SMR_3.0,Large_SMR_wCCS_90pct_3.0,Above_ground_storage_3.0,Small_Electrolyzer_4.0,Large_SMR_4.0,Large_SMR_wCCS_90pct_4.0,Above_ground_storage_4.0,Small_Electrolyzer_5.0,Large_SMR_5.0,Large_SMR_wCCS_90pct_5.0,Above_ground_storage_5.0,Small_Electrolyzer_6.0,Large_SMR_6.0,Large_SMR_wCCS_90pct_6.0,Above_ground_storage_6.0,Small_Electrolyzer_7.0,Large_SMR_7.0,Large_SMR_wCCS_90pct_7.0,Above_ground_storage_7.0,Small_Electrolyzer_8.0,Large_SMR_8.0,Large_SMR_wCCS_90pct_8.0,Above_ground_storage_8.0,Small_Electrolyzer_9.0,Large_SMR_9.0,Large_SMR_wCCS_90pct_9.0,Above_ground_storage_9.0,Small_Electrolyzer_10.0,Large_SMR_10.0,Large_SMR_wCCS_90pct_10.0,Above_ground_storage_10.0
Zone,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10
t1,0.0,0.0,0.0,10.541351192965173,0.0,0.0,0.0,418.5977151938387,0.0,0.0,0.0,10.263440614471838,0.0,0.0,0.0,9.74967806750476,0.0,0.0,0.0,95.82308887830729,0.0,0.0,0.0,10.164169548085326,0.0,0.0,0.0,454.4268338714114,0.0,0.0,0.0,10.37604859854909,0.0,0.0,0.0,10.83713550384963,0.0,0.0,0.0,25.275988859780306
t2,0.0,0.0,0.0,10.328345465792115,0.0,0.0,0.0,390.96062763386936,0.0,0.0,0.0,10.195140621649426,0.0,0.0,0.0,9.85025060930288,0.0,0.0,0.0,84.16313277358158,0.0,0.0,0.0,10.0069668886119,0.0,0.0,0.0,412.6706540470432,0.0,0.0,0.0,10.200711777911142,0.0,0.0,0.0,10.415661215872479,0.0,0.0,0.0,20.803973049486707
t3,0.0,0.0,0.0,10.279737034989784,0.0,0.0,0.0,363.41680492386837,0.0,0.0,0.0,10.176139915544065,0.0,0.0,0.0,9.970168460095389,0.0,0.0,0.0,72.36440808263548,0.0,0.0,0.0,10.055758239206014,0.0,0.0,0.0,371.2402313961152,0.0,0.0,0.0,10.127601887159408,0.0,0.0,0.0,9.982584440688408,0.0,0.0,0.0,16.229888137785668
t4,0.0,0.0,0.0,10.379533708449156,0.0,0.0,0.0,364.1150929071963,0.0,0.0,0.0,10.270616153907302,0.0,0.0,0.0,10.217367233691466,0.0,0.0,0.0,71.97490812644659,0.0,0.0,0.0,10.372970024974627,0.0,0.0,0.0,362.8530642932719,0.0,0.0,0.0,10.34067358519614,0.0,0.0,0.0,9.81129385719348,0.0,0.0,0.0,15.594119497346572
t5,0.0,0.0,0.0,10.557891598895333,0.0,0.0,0.0,369.8976378730218,0.0,0.0,0.0,10.509153866317721,0.0,0.0,0.0,10.590750994082155,0.0,0.0,0.0,74.78034647583509,0.0,0.0,0.0,10.778968868280408,0.0,0.0,0.0,365.4617711014342,0.0,0.0,0.0,10.710219105060553,0.0,0.0,0.0,9.823401556610264,0.0,0.0,0.0,16.079631928096997
t6,0.0,0.0,0.0,10.600832402718371,0.0,0.0,0.0,374.89805278010965,0.0,0.0,0.0,10.668167695646114,0.0,0.0,0.0,10.9026019643588,0.0,0.0,0.0,77.92027853327743,0.0,0.0,0.0,11.344591223815403,0.0,0.0,0.0,375.54636596082554,0.0,0.0,0.0,10.97086421737584,0.0,0.0,0.0,10.002081514995991,0.0,0.0,0.0,17.239117241172117
t7,0.0,0.0,0.0,10.408802111868964,0.0,0.0,0.0,391.29513107099854,0.0,0.0,0.0,10.473331593318042,0.0,0.0,0.0,10.556410539341758,0.0,0.0,0.0,81.8758466464093,0.0,0.0,0.0,11.019620523833373,0.0,0.0,0.0,382.87112679550825,0.0,0.0,0.0,10.697599824502635,0.0,0.0,0.0,10.25093812737223,0.0,0.0,0.0,19.761334703891404
t8,0.0,0.0,0.0,10.307878286261449,0.0,0.0,0.0,403.431440681753,0.0,0.0,0.0,10.379205349163616,0.0,0.0,0.0,10.453575450373965,0.0,0.0,0.0,85.61768085641683,0.0,0.0,0.0,10.770387742035599,0.0,0.0,0.0,389.6617317038481,0.0,0.0,0.0,10.56553151339593,0.0,0.0,0.0,10.470278534893652,0.0,0.0,0.0,21.899464567298565
t9,0.0,0.0,0.0,10.280898051275972,0.0,0.0,0.0,411.546805461869,0.0,0.0,0.0,10.35714756802594,0.0,0.0,0.0,10.202474642785214,0.0,0.0,0.0,89.22323143357272,0.0,0.0,0.0,10.628112595435658,0.0,0.0,0.0,396.2576229620694,0.0,0.0,0.0,10.540458047059518,0.0,0.0,0.0,10.691377074128095,0.0,0.0,0.0,23.848756418161678
