Network_zones,Time_Index,ESR_1
,310,0.0226096
,311,0.023734365
,312,0.024869435
,313,0.025633139
,314,0.025958518
,315,0.025943029
,316,0.025621973
,317,0.02473105
,318,0.022896394
,319,0.020763257
,320,0.020105756
,321,0.020340914
,322,0.020452826
,323,0.020762395
,324,0.021317416
,325,0.022100424
,326,0.022901637
,327,0.023594922
,328,0.02396013
,329,0.023580457
,330,0.02235836
,331,0.021105952
,332,0.02098768
,333,0.021163125
,334,0.021866049
,335,0.023229343
,336,0.024470819
,337,0.025321584
,338,0.025879247
,339,0.026050486
,340,0.025980774
,341,0.025378778
,342,0.023755226
,343,0.021733933
,344,0.021153724
,345,0.021559158
,346,0.021813105
,347,0.022005589
,348,0.022365361
,349,0.02287963
,350,0.023319808
,351,0.023649048
,352,0.023777255
,353,0.02337377
,354,0.022457779
,355,0.021660024
,356,0.021760418
,357,0.022122426
,358,0.023062731
,359,0.02457244
,360,0.026160205
,361,0.027313449
,362,0.027938424
,363,0.028205562
,364,0.028111998
,365,0.02739726
,366,0.025647602
,367,0.023380874
,368,0.022871781
,369,0.023296447
,370,0.023448308
,371,0.023706232
,372,0.024166848
,373,0.024642074
,374,0.025120579
,375,0.025683832
,376,0.025928231
,377,0.025698353
,378,0.024877478
,379,0.023916007
,380,0.024019985
,381,0.02446184
,382,0.025384576
,383,0.027157677
,384,0.029085832
,385,0.03056515
,386,0.031486146
,387,0.031878606
,388,0.031858294
,389,0.03105783
,390,0.028884203
,391,0.02600104
,392,0.025048845
,393,0.025321584
,394,0.02543041
,395,0.025616066
,396,0.025991579
,397,0.02648726
,398,0.026873774
,399,0.027207183
,400,0.027485364
,401,0.027362027
,402,0.026716538
,403,0.025270393
,404,0.02503881
,405,0.025157233
,406,0.025819111
,407,0.027165055
,408,0.028696875
,409,0.029761019
,410,0.030185945
,411,0.030388671
,412,0.030227919
,413,0.02939361
,414,0.027471018
,415,0.02490536
,416,0.023978515
,417,0.024237136
,418,0.024469022
,419,0.024786833
,420,0.025207966
,421,0.025604261
,422,0.025871882
,423,0.026283281
,424,0.026621233
,425,0.026680185
,426,0.026308866
,427,0.025616066
,428,0.025898684
,429,0.026420777
,430,0.027193126
,431,0.028311769
,432,0.029835606
,433,0.031205143
,434,0.031977488
,435,0.03204512
,436,0.031458412
,437,0.030303949
,438,0.028456788
,439,0.026440337
,440,0.024628115
,441,0.023180343
,442,0.02236136
,443,0.02212879
,444,0.022353362
,445,0.022832614
,446,0.023465365
,447,0.024020562
,448,0.024378946
,449,0.024277737
,450,0.023457109
,451,0.021959682
,452,0.021691503
,453,0.02159594
,454,0.021709869
,455,0.022097006
,456,0.022552491
,457,0.022895345
,458,0.022986392
,459,0.022967914
,460,0.022786829
,461,0.022354861
,462,0.021708455
,463,0.020878134
,464,0.020169423
,465,0.0199972
,466,0.020450316
,467,0.021475818
,468,0.022668541
,469,0.023919439
,470,0.02507334
,471,0.02605999
,472,0.026657425
,473,0.026739398
,474,0.025551922
,475,0.023630048
,476,0.022956841
,477,0.022871781
,478,0.022803457
,479,0.023432374
,480,0.024264777
,481,0.024815743
,482,0.025053238
,483,0.024990004
,484,0.024591777
,485,0.023791963
,486,0.022397921
,487,0.020867243
,488,0.020151946
,489,0.020325203
,490,0.020875084
,491,0.021512316
,492,0.022505795
,493,0.023689385
,494,0.024636003
,495,0.025451121
,496,0.02590338
,497,0.025828447
,498,0.025053866
,499,0.023665838
,500,0.023602719
,501,0.023970468
,502,0.024811433
,503,0.02646763
,504,0.028371209
,505,0.029770765
,506,0.030656039
,507,0.031129374
,508,0.031144886
,509,0.030407152
,510,0.028446265
,511,0.025784493
,512,0.025135101
,513,0.025585918
,514,0.025682513
,515,0.025743339
,516,0.025839126
,517,0.025938991
,518,0.026019983
,519,0.026132859
,520,0.026162943
,521,0.025837123
,522,0.024953835
,523,0.023790831
,524,0.023526644
,525,0.023471974
,526,0.023963575
,527,0.024980016
,528,0.026068142
,529,0.026764446
,530,0.026747981
,531,0.026429855
,532,0.025580027
,533,0.024296023
,534,0.022342874
,535,0.020036868
,536,0.019053426
,537,0.019208236
,538,0.019508008
,539,0.019919525
,540,0.020545272
,541,0.021328328
,542,0.022052662
,543,0.022886437
,544,0.023513367
,545,0.023487962
,546,0.022698384
,547,0.021096156
,548,0.020508614
,549,0.020311167
,550,0.020565976
,551,0.021387172
,552,0.022226668
,553,0.022668541
,554,0.02277593
,555,0.022658268
,556,0.022338881
,557,0.021602938
,558,0.020132066
,559,0.018397572
,560,0.018052171
,561,0.019030944
,562,0.020344224
,563,0.021652052
,564,0.023020258
,565,0.024273612
,566,0.025218773
,567,0.026013891
,568,0.026388706
,569,0.026231572
,570,0.02540715
,571,0.023682092
,572,0.023025028
,573,0.022782676
,574,0.023159406
,575,0.024112654
,576,0.02507334
,577,0.025561719
,578,0.025538218
,579,0.025288926
,580,0.024792364
,581,0.02381803
,582,0.022103844
,583,0.020110204
,584,0.01957905
,585,0.020216723
,586,0.021053518
,587,0.022028858
,588,0.023139578
,589,0.024227741
,590,0.025084032
,591,0.025833785
,592,0.02625361
,593,0.02610012
,594,0.025453712
,595,0.024086519
,596,0.023886872
,597,0.023904002
,598,0.024144675
,599,0.024843486
,600,0.025738701
,601,0.026419381
,602,0.026834832
,603,0.027014615
,604,0.026973081
,605,0.02660282
,606,0.02579447
,607,0.0245815
,608,0.023580457
,609,0.023178194
,610,0.023445559
,611,0.024271845
,612,0.025279976
,613,0.02630333
,614,0.027230891
,615,0.027966552
,616,0.028409091
,617,0.028307762
,618,0.027353794
,619,0.025956497
,620,0.025738701
,621,0.025801125
,622,0.026087864
,623,0.026626904
,624,0.027383006
,625,0.028145229
,626,0.028417164
,627,0.028499772
,628,0.028208745
,629,0.027782408
,630,0.02698327
,631,0.025839126
,632,0.0248256
,633,0.024413466
,634,0.024870673
,635,0.025863853
,636,0.026792412
,637,0.027651044
,638,0.028344671
,639,0.02886586
,640,0.029140926
,641,0.029074839
,642,0.028285343
,643,0.0262895
,644,0.025560412
,645,0.025357541
,646,0.025673282
,647,0.026658136
,648,0.027770064
,649,0.028654116
,650,0.029073148
,651,0.028965357
,652,0.028555111
,653,0.027394258
,654,0.025303003
,655,0.022779043
,656,0.02219017
,657,0.022967386
,658,0.023834493
,659,0.024765348
,660,0.025484849
,661,0.026079019
,662,0.026372699
,663,0.026694429
,664,0.026826913
,665,0.026490768
,666,0.025697692
,667,0.024124288
,668,0.023703423
,669,0.023769907
,670,0.024368847
,671,0.025438173
,672,0.026529421
,673,0.026958538
,674,0.026835552
,675,0.026438939
,676,0.025635767
,677,0.024283043
,678,0.022130259
,679,0.019812966
,680,0.019067595
,681,0.019618999
,682,0.020328922
,683,0.021107288
,684,0.021966435
,685,0.022887485
,686,0.023697806
,687,0.024445694
,688,0.024838549
,689,0.024405125
,690,0.023088823
,691,0.021410067
,692,0.021047314
,693,0.02106283
,694,0.021633783
,695,0.0227723
,696,0.02391086
,697,0.02460751
,698,0.024879335
,699,0.02486078
,700,0.024573043
,701,0.023752405
,702,0.02206434
,703,0.02017797
,704,0.019761674
,705,0.020249063
,706,0.020656889
,707,0.0211345
,708,0.021881359
,709,0.02267728
,710,0.023170675
,711,0.023724792
,712,0.024155756
,713,0.023858377
,714,0.022984279
,715,0.021591277
,716,0.0213047
,717,0.021408234
,718,0.022038082
,719,0.023338312
,720,0.024723101
,721,0.025639711
,722,0.026171159
,723,0.026448729
,724,0.026473236
,725,0.025913449
,726,0.024336229
,727,0.022334889
,728,0.021854102
,729,0.022287102
,730,0.022555034
,731,0.022849309
,732,0.023316002
,733,0.023854393
,734,0.024241837
,735,0.024635396
,736,0.024899778
,737,0.024706609
,738,0.02414759
,739,0.023418107
,740,0.023476383
,741,0.02392917
,742,0.024988131
,743,0.02667378
,744,0.028541256
,745,0.029923993
,746,0.030842303
,747,0.031225605
,748,0.031169155
,749,0.030508268
,750,0.028569796
,751,0.025923526
,752,0.025075854
,753,0.02527742
,754,0.02532479
,755,0.025511506
,756,0.02585984
,757,0.026321331
,758,0.026555488
,759,0.026862945
,760,0.027084123
,761,0.027157677
,762,0.026778063
,763,0.02597605
,764,0.026046415
,765,0.02644733
,766,0.027043838
,767,0.028194429
,768,0.029732703
,769,0.031151678
,770,0.032028698
,771,0.032548905
,772,0.032856908
,773,0.032575412
,774,0.03170577
,775,0.030375748
,776,0.0291248
,777,0.028027691
,778,0.027182777
,779,0.026803903
,780,0.026836992
,781,0.027240534
,782,0.02775619
,783,0.028241408
,784,0.028436558
,785,0.02846813
,786,0.028020623
,787,0.027070926
,788,0.02715694
,789,0.027536831
,790,0.028117531
,791,0.029163021
,792,0.030493383
,793,0.031948882
,794,0.033115872
,795,0.033755274
,796,0.034178686
,797,0.034197387
,798,0.033712032
,799,0.032725726
,800,0.031553704
,801,0.030205093
,802,0.029051188
,803,0.028405863
,804,0.028008066
,805,0.027941546
,806,0.027840419
,807,0.027797854
,808,0.027682427
,809,0.027467245
,810,0.027401765
,811,0.026757285
,812,0.026755853
,813,0.027145145
,814,0.027498213
,815,0.028770355
,816,0.030954002
,817,0.032795487
,818,0.03403676
,819,0.034696922
,820,0.034701739
,821,0.034055306
,822,0.031813699
,823,0.028539627
,824,0.027336596
,825,0.027249441
,826,0.02679313
,827,0.026400549
,828,0.02612262
,829,0.025819111
,830,0.025555186
,831,0.025441408
,832,0.025441408
,833,0.025375558
,834,0.025247425
,835,0.024376569
,836,0.024303699
,837,0.024862634
,838,0.025902038
,839,0.027732328
,840,0.030012005
,841,0.03181876
,842,0.033024008
,843,0.033634927
,844,0.033921303
,845,0.033340001
,846,0.031271499
,847,0.028042625
,848,0.026861502
,849,0.02687883
,850,0.026507621
,851,0.026011861
,852,0.025700334
,853,0.025520621
,854,0.025247425
,855,0.025188282
,856,0.025180037
,857,0.02522768
,858,0.02516863
,859,0.024329716
,860,0.024287172
,861,0.024837932
,862,0.02580845
,863,0.027462719
,864,0.029670949
,865,0.031370581
,866,0.032577535
,867,0.033264587
,868,0.033429164
,869,0.032897983
,870,0.030928154
,871,0.027880782
,872,0.026736538
,873,0.026722249
,874,0.026196526
,875,0.025631167
,876,0.025226407
,877,0.024896679
,878,0.024546503
,879,0.024541082
,880,0.024469621
,881,0.02443733
,882,0.024333861
,883,0.023689385
,884,0.023689385
,885,0.024139429
,886,0.025097252
,887,0.026862945
,888,0.028927652
,889,0.030704044
,890,0.031827875
,891,0.032454888
,892,0.032711809
,893,0.032253903
,894,0.030583846
,895,0.027688559
,896,0.026508324
,897,0.026087864
,898,0.025381355
,899,0.02467369
,900,0.024333268
,901,0.024447487
,902,0.024586335
,903,0.024865725
,904,0.0250501
,905,0.024806509
,906,0.024024601
,907,0.022497694
,908,0.021921171
,909,0.02175663
,910,0.022078467
,911,0.022896918
,912,0.023748456
,913,0.024273023
,914,0.024352824
,915,0.024101032
,916,0.023611636
,917,0.02271024
,918,0.021094376
,919,0.019107672
,920,0.01836716
,921,0.018418581
,922,0.018370196
,923,0.018605343
,924,0.0188292
,925,0.019122287
,926,0.019280453
,927,0.019441258
,928,0.019465099
,929,0.01922042
,930,0.018806537
,931,0.018396895
,932,0.018510977
,933,0.01879982
,934,0.019275622
,935,0.020018016
,936,0.020856797
,937,0.021533625
,938,0.021961611
,939,0.022268739
,940,0.02235736
,941,0.022180818
,942,0.021697622
,943,0.02096524
,944,0.020258909
,945,0.019717643
,946,0.019374588
,947,0.019237798
,948,0.019442392
,949,0.019821606
,950,0.020175527
,951,0.020426088
,952,0.020507352
,953,0.020420666
,954,0.020094444
,955,0.01958979
,956,0.019666844
,957,0.019940975
,958,0.020395676
,959,0.02120486
,960,0.022046341
,961,0.022784233
,962,0.023308937
,963,0.023679288
,964,0.023889725
,965,0.023844155
,966,0.023524984
,967,0.022981638
,968,0.022442659
,969,0.021962093
,970,0.021706571
,971,0.02186557
,972,0.022226668
,973,0.022704568
,974,0.02318088
,975,0.023635074
,976,0.023844723
,977,0.023792529
,978,0.023320896
,979,0.022540291
,980,0.022444674
,981,0.022842524
,982,0.023609963
,983,0.025016886
,984,0.026651031
,985,0.027902564
,986,0.028600847
,987,0.028965357
,988,0.028950263
,989,0.028161081
,990,0.026309558
,991,0.024055231
,992,0.023395096
,993,0.023732112
,994,0.02382257
,995,0.023996928
,996,0.024173274
,997,0.024326757
,998,0.024600851
,999,0.024809586
,1000,0.024930195
,1001,0.024836082
,1002,0.024414659
,1003,0.023712978
,1004,0.023675363
,1005,0.024135934
,1006,0.025137629
,1007,0.026727963
,1008,0.028571429
,1009,0.029954469
,1010,0.030738965
,1011,0.030775859
,1012,0.030599755
,1013,0.029635776
,1014,0.027203482
,1015,0.024214248
,1016,0.02325311
,1017,0.023689946
,1018,0.024148173
,1019,0.024642074
,1020,0.025258904
,1021,0.025887287
,1022,0.026353933
,1023,0.02681037
,1024,0.027118644
,1025,0.02703141
,1026,0.026590794
,1027,0.024988755
,1028,0.02409
,1029,0.02380499
,1030,0.024040773
,1031,0.024950722
,1032,0.026007802
,1033,0.02662974
,1034,0.026648191
,1035,0.026392188
,1036,0.025774524
,1037,0.024698676
,1038,0.022697869
,1039,0.020393596
,1040,0.019919922
,1041,0.020896895
,1042,0.02218131
,1043,0.023350301
,1044,0.024434345
,1045,0.025369764
,1046,0.025849144
,1047,0.026226757
,1048,0.026347684
,1049,0.026099439
,1050,0.025559759
,1051,0.024211903
,1052,0.023772733
,1053,0.02394636
,1054,0.024599036
,1055,0.026011861
,1056,0.027664048
,1057,0.028832569
,1058,0.029556068
,1059,0.02986501
,1060,0.02982137
,1061,0.028993071
,1062,0.026970171
,1063,0.024401552
,1064,0.023946934
,1065,0.024604483
,1066,0.025147111
,1067,0.025734064
,1068,0.026275684
,1069,0.026735109
,1070,0.026818279
,1071,0.026933125
,1072,0.027022645
,1073,0.027045301
,1074,0.027035064
,1075,0.026129445
,1076,0.025917479
,1077,0.026358796
,1078,0.027257612
,1079,0.028982147
,1080,0.031021219
,1081,0.032552083
,1082,0.033368927
,1083,0.033828355
,1084,0.033756414
,1085,0.032869868
,1086,0.030578234
,1087,0.027498969
,1088,0.026443833
,1089,0.026455026
,1090,0.026429157
,1091,0.026306098
,1092,0.026199958
,1093,0.026067463
,1094,0.02569043
,1095,0.025519969
,1096,0.025484849
,1097,0.025524529
,1098,0.025662082
,1099,0.02517053
,1100,0.025123734
,1101,0.025564333
,1102,0.02614926
,1103,0.027117173
,1104,0.028274146
,1105,0.029334116
,1106,0.029936535
,1107,0.030172284
,1108,0.030155906
,1109,0.029699148
,1110,0.028804332
,1111,0.027367269
,1112,0.025932265
,1113,0.024667604
,1114,0.023906859
,1115,0.023527751
,1116,0.023557126
,1117,0.023871476
,1118,0.024309016
,1119,0.024715158
,1120,0.025015009
,1121,0.025082144
,1122,0.02479052
,1123,0.024150506
,1124,0.024051759
,1125,0.024459446
,1126,0.025030036
,1127,0.026066104
,1128,0.027344818
,1129,0.028555111
,1130,0.029518552
,1131,0.030051689
,1132,0.030269092
,1133,0.030146815
,1134,0.029585799
,1135,0.028623769
,1136,0.027526219
,1137,0.026341438
,1138,0.02550565
,1139,0.025464083
,1140,0.02604845
,1141,0.026651031
,1142,0.027229408
,1143,0.027834219
,1144,0.028185687
,1145,0.027956388
,1146,0.027267274
,1147,0.025729429
,1148,0.024968789
,1149,0.024956949
,1150,0.025216865
,1151,0.026091267
,1152,0.027253897
,1153,0.02807648
,1154,0.028476237
,1155,0.028340655
,1156,0.027873787
,1157,0.026813246
,1158,0.024926467
,1159,0.022762451
,1160,0.021682097
,1161,0.021412359
,1162,0.021415111
,1163,0.021743385
,1164,0.022300522
,1165,0.022953153
,1166,0.023490169
,1167,0.023928597
,1168,0.024073762
,1169,0.023824272
,1170,0.023150828
,1171,0.021909165
,1172,0.021456465
,1173,0.02165252
,1174,0.022292568
,1175,0.023488514
,1176,0.024759217
,1177,0.025625256
,1178,0.026055916
,1179,0.026283972
,1180,0.026209572
,1181,0.025540827
,1182,0.023869197
,1183,0.02168727
,1184,0.020973154
,1185,0.021061943
,1186,0.020878134
,1187,0.020668417
,1188,0.02067098
,1189,0.02078138
,1190,0.02090301
,1191,0.021091262
,1192,0.021148356
,1193,0.020900826
,1194,0.020483408
,1195,0.019958486
,1196,0.019994801
,1197,0.020400669
,1198,0.021189583
,1199,0.022558596
,1200,0.023891437
,1201,0.024778235
,1202,0.025218137
,1203,0.025332489
,1204,0.025012506
,1205,0.024167432
,1206,0.022575912
,1207,0.020609208
,1208,0.020163729
,1209,0.020782244
,1210,0.021619752
,1211,0.022607555
,1212,0.023758612
,1213,0.024855836
,1214,0.025673941
,1215,0.026387313
,1216,0.026766595
,1217,0.026724391
,1218,0.02622882
,1219,0.024789291
,1220,0.024018254
,1221,0.02402287
,1222,0.024529042
,1223,0.025675259
,1224,0.026982542
,1225,0.027952481
,1226,0.028351904
,1227,0.028418779
,1228,0.028215908
,1229,0.027443124
,1230,0.025579373
,1231,0.023229883
,1232,0.022687055
,1233,0.022938937
,1234,0.022957895
,1235,0.022956314
,1236,0.023094688
,1237,0.023421398
,1238,0.023633399
,1239,0.024063335
,1240,0.024300156
,1241,0.024006146
,1242,0.023502867
,1243,0.022665972
,1244,0.022500225
,1245,0.022860278
,1246,0.023723104
,1247,0.025196533
,1248,0.026722249
,1249,0.02792828
,1250,0.028609848
,1251,0.028861695
,1252,0.028803503
,1253,0.028042625
,1254,0.026199958
,1255,0.02394636
,1256,0.023293734
,1257,0.023497345
,1258,0.023581013
,1259,0.023667519
,1260,0.023897147
,1261,0.024190232
,1262,0.02445825
,1263,0.024696236
,1264,0.024889243
,1265,0.024896679
,1266,0.024684044
,1267,0.024290121
,1268,0.024316701
,1269,0.024755539
,1270,0.025438173
,1271,0.026544914
,1272,0.027828797
,1273,0.029095988
,1274,0.029906989
,1275,0.030446961
,1276,0.030749362
,1277,0.030576364
,1278,0.029791164
,1279,0.028576327
,1280,0.027651808
,1281,0.026717965
,1282,0.026147209
,1283,0.025961888
,1284,0.026229508
,1285,0.026785236
,1286,0.027224219
,1287,0.027662517
,1288,0.02792906
,1289,0.028066236
,1290,0.028019838
,1291,0.027249441
,1292,0.02679672
,1293,0.027055545
,1294,0.027464228
,1295,0.028196814
,1296,0.029062164
,1297,0.029841838
,1298,0.030319568
,1299,0.030365602
,1300,0.030043563
,1301,0.02940744
,1302,0.028286143
,1303,0.026891841
,1304,0.025871213
,1305,0.025443998
,1306,0.025542784
,1307,0.026186922
,1308,0.02700659
,1309,0.027786268
,1310,0.028470561
,1311,0.02905372
,1312,0.029334116
,1313,0.029177487
,1314,0.028554296
,1315,0.026967989
,1316,0.025705619
,1317,0.025495895
,1318,0.025891979
,1319,0.026901969
,1320,0.028122276
,1321,0.028869194
,1322,0.029094295
,1323,0.028977108
,1324,0.028446265
,1325,0.027348557
,1326,0.025203518
,1327,0.022658268
,1328,0.02211362
,1329,0.022768152
,1330,0.023363394
,1331,0.023988869
,1332,0.024735332
,1333,0.025477058
,1334,0.02599766
,1335,0.026458526
,1336,0.026823315
,1337,0.026707262
,1338,0.026283972
,1339,0.025160398
,1340,0.024420621
,1341,0.024645718
,1342,0.025519969
,1343,0.027144408
,1344,0.02895697
,1345,0.030291097
,1346,0.030979894
,1347,0.03129107
,1348,0.031263678
,1349,0.030496173
,1350,0.028491652
,1351,0.025863184
,1352,0.025224498
,1353,0.025414252
,1354,0.025580681
,1355,0.025608195
,1356,0.025799128
,1357,0.026070181
,1358,0.026234325
,1359,0.026436143
,1360,0.026532237
,1361,0.026283972
,1362,0.025827113
,1363,0.025065798
,1364,0.024832381
,1365,0.025269116
,1366,0.026316482
,1367,0.028070963
,1368,0.030089667
,1369,0.031642566
,1370,0.032629621
,1371,0.033130135
,1372,0.033195021
,1373,0.032440148
,1374,0.030259017
,1375,0.027236082
,1376,0.026494277
,1377,0.026523088
,1378,0.026324102
,1379,0.026220567
,1380,0.026155415
,1381,0.026158836
,1382,0.026030143
,1383,0.025796466
,1384,0.025516062
,1385,0.024951967
,1386,0.024336822
,1387,0.023442262
,1388,0.022910032
,1389,0.023000138
,1390,0.023548805
,1391,0.024745125
,1392,0.026153363
,1393,0.027041644
,1394,0.027480077
,1395,0.027569475
,1396,0.027383756
,1397,0.026643221
,1398,0.024873147
,1399,0.022540291
,1400,0.021724018
,1401,0.021604338
,1402,0.021399987
,1403,0.021248566
,1404,0.021294265
,1405,0.021541975
,1406,0.021740548
,1407,0.022047314
,1408,0.022327409
,1409,0.022213337
,1410,0.021801692
,1411,0.020973594
,1412,0.020636002
,1413,0.020828126
,1414,0.021480893
,1415,0.022699414
,1416,0.023976216
,1417,0.024940766
,1418,0.025501747
,1419,0.025765891
,1420,0.025699674
,1421,0.025113639
,1422,0.023654083
,1423,0.021776055
,1424,0.021352921
,1425,0.021544759
,1426,0.021694327
,1427,0.021981887
,1428,0.02247494
,1429,0.023274759
,1430,0.023877176
,1431,0.024277737
,1432,0.024439719
,1433,0.024332084
,1434,0.024085939
,1435,0.023603833
,1436,0.023546587
,1437,0.023902859
,1438,0.024495395
,1439,0.025529742
,1440,0.026783084
,1441,0.027921262
,1442,0.028686173
,1443,0.029066388
,1444,0.029100221
,1445,0.028783605
,1446,0.027921262
,1447,0.026704409
,1448,0.025671305
,1449,0.024632362
,1450,0.023994625
,1451,0.023752405
,1452,0.023778385
,1453,0.024038462
,1454,0.024222459
,1455,0.024364097
,1456,0.02439798
,1457,0.024335045
,1458,0.024042507
,1459,0.023583237
,1460,0.023518344
,1461,0.02395267
,1462,0.024576063
,1463,0.025468623
,1464,0.026554077
,1465,0.027474037
,1466,0.028176157
,1467,0.028479481
,1468,0.028540442
,1469,0.028204767
,1470,0.027536072
,1471,0.026453627
,1472,0.025358827
,1473,0.024127781
,1474,0.023097355
,1475,0.022465347
,1476,0.02223062
,1477,0.022244467
,1478,0.022426553
,1479,0.022651083
,1480,0.022566741
,1481,0.022229138
,1482,0.021508152
,1483,0.020401085
,1484,0.019602078
,1485,0.01947761
,1486,0.019723477
,1487,0.020451571
,1488,0.021164469
,1489,0.021615546
,1490,0.021742439
,1491,0.02159221
,1492,0.021174777
,1493,0.02032603
,1494,0.01894334
,1495,0.017316917
,1496,0.016820575
