region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
BE0 0,BE0 0 CCGT,1,1,1,5.322139128480928,0.0,7.280752243740202e7,0.0,1.4737265e6,9.041641169797635e6,0.0,114887.42916551429,0.0,3.5297862e8,0.0,0.0,0.0,2.6222979392543095e8,0.0,3.52978624e8,3.4566757678393525e8,7.311047216064751e6
BE0 0,BE0 0 OCGT,1,1,2,24278.944142528817,0.0,2.1378855524372593e7,0.0,11615.3525390625,145761.44174695923,0.0,13521.307960569857,0.0,2.5989806e7,0.0,0.0,0.0,4.5616285888530975e6,0.0,2.5989806e7,2.613566115961481e7,-145855.15961480886
BE0 0,BE0 0 biomass,1,1,3,1.0595958738301972e8,0.0,1.501450496635712e8,0.0,0.0,2.4364677441524696e7,0.0,48713.712888071736,0.0,3.6619437e8,0.0,0.0,0.0,0.0,0.0,3.66194368e8,2.805180282010037e8,8.567633979899633e7
BE0 0,BE0 0 coal,1,1,4,37855.80786064183,0.0,14409.059337111137,0.0,330.8075180053711,1026.4129946566773,0.0,7869.225706477593,0.0,25837.74,0.0,0.0,0.0,106930.24050808974,0.0,25837.740234375,168421.55392498235,-142583.81369060735
BE0 0,BE0 0 nuclear,1,1,5,17962.437944959875,0.0,0.0,0.0,3.5906288e7,2.085172004428524e7,0.0,0.0,0.0,1.4702639e9,0.0,0.0,0.0,0.0,0.0,1.470263936e9,5.67759704822302e7,1.4134879655177698e9
BE0 0,BE0 0 offwind-ac,1,1,6,692.5037355896583,0.0,5.013393856641568e7,0.0,1.0846818e6,0.0,0.0,0.0,0.0,1.1040734e8,0.0,0.0,0.0,0.0,0.0,1.10407344e8,5.121931287015127e7,5.918803112984873e7
BE0 0,BE0 0 offwind-dc,1,1,7,2079.951980989372,0.0,5.013459415986979e7,0.0,1.2148609500000002e6,0.0,0.0,0.0,0.0,1.323477e8,0.0,0.0,0.0,0.0,0.0,1.32347696e8,5.135153506185078e7,8.099616093814921e7
BE0 0,BE0 0 onwind,1,1,8,1476.5501604797983,0.0,6.7002535275256e7,0.0,1.3090602374999998e6,0.0,0.0,0.0,0.0,1.3638422e8,0.0,0.0,0.0,0.0,0.0,1.36384224e8,6.831307206291649e7,6.807115193708351e7
BE0 0,BE0 0 ror,1,1,9,0.0,0.0,1.0559614803907944e7,0.0,0.0,0.0,0.0,0.0,0.0,3.2890018e7,0.0,0.0,0.0,0.0,0.0,3.2890018e7,1.0559614803907944e7,2.2330403196092054e7
BE0 0,BE0 0 solar,1,1,10,890.9963001067794,0.0,1.1968770420680837e8,0.0,3471.650625,0.0,0.0,0.0,0.0,1.2977754e8,0.0,0.0,0.0,0.0,0.0,1.29777536e8,1.1969206685373348e8,1.008546914626652e7
DE0 0,DE0 0 CCGT,2,1,11,61446.67220022804,0.0,2.0705182523243755e8,0.0,2.866015e6,1.7583642833154447e7,0.0,276839.4321373506,0.0,7.393348e8,0.0,0.0,0.0,5.1166745424762255e8,0.0,7.39334784e8,7.395072234175521e8,-172439.41755211353
DE0 0,DE0 0 OCGT,2,1,12,7608.939523696353,0.0,2.257064390231929e7,0.0,10574.1240234375,132695.02703404444,0.0,14030.568884091877,0.0,2.681557e7,0.0,0.0,0.0,4.203397815426885e6,0.0,2.681557e7,2.6938950377211448e7,-123380.3772114478
DE0 0,DE0 0 biomass,2,1,13,6.168880296640531e9,0.0,5.668993929966347e9,0.0,0.0,1.0512792112897993e9,0.0,542482.7995892669,0.0,1.3962625e10,0.0,0.0,0.0,0.0,0.0,1.3962625024e10,1.2889695920696264e10,1.0729291033037357e9
DE0 0,DE0 0 coal,2,1,14,50643.934693770265,0.0,73588.83873705518,0.0,317.7426452636719,985.8759840753197,0.0,8271.686913553895,0.0,26742.934,0.0,0.0,0.0,102893.02437251876,0.0,26742.93359375,236701.10334623707,-209958.16975248707
DE0 0,DE0 0 lignite,2,1,15,280512.2300051767,0.0,111053.23474726902,0.0,385.65245819091797,937.1354978259086,0.0,8860.744751426388,0.0,26885.703,0.0,0.0,0.0,111704.48450287723,0.0,26885.703125,513453.48196276615,-486567.77883776615
DE0 0,DE0 0 nuclear,2,1,16,10687.496717574442,0.0,0.0,0.0,4.9040356e7,2.847901497334599e7,0.0,0.0,0.0,2.0172204e9,0.0,0.0,0.0,0.0,0.0,2.017220352e9,7.753005847006357e7,1.9396902935299363e9
DE0 0,DE0 0 offwind-ac,2,1,17,2171.505449452675,0.0,1.729108769441397e8,0.0,4.41114525e6,0.0,0.0,0.0,0.0,4.2883178e8,0.0,0.0,0.0,0.0,0.0,4.28831776e8,1.7732419369958913e8,2.5150758230041087e8
DE0 0,DE0 0 offwind-dc,2,1,18,2806.252571004568,0.0,1.7291117738346314e8,0.0,4.9068399375e6,0.0,0.0,0.0,0.0,4.8560864e8,0.0,0.0,0.0,0.0,0.0,4.8560864e8,1.7782082357353416e8,3.0778781642646587e8
DE0 0,DE0 0 oil,2,1,19,931.5860826909817,0.0,2.5087924166912705e7,0.0,0.0,6.520887264551007e6,0.0,0.0,0.0,1.0596257e8,0.0,0.0,0.0,7.2788018242743e7,0.0,1.05962568e8,1.043977612602894e8,1.5648067397105992e6
DE0 0,DE0 0 onwind,2,1,20,40052.40892642122,0.0,1.3889622875287035e9,0.0,2.31983474e7,0.0,0.0,0.0,0.0,2.3797494e9,0.0,0.0,0.0,0.0,0.0,2.379749376e9,1.41220068733763e9,9.6754868866237e8
DE0 0,DE0 0 ror,2,1,21,0.0,0.0,2.2883710713916066e8,0.0,0.0,0.0,0.0,0.0,0.0,7.370906e8,0.0,0.0,0.0,0.0,0.0,7.37090624e8,2.2883710713916066e8,5.0825351686083937e8
DE0 0,DE0 0 solar,2,1,22,13383.702645071948,0.0,285492.28129937965,0.0,6.59237548828125,0.0,0.0,0.0,0.0,268437.4,0.0,0.0,0.0,0.0,0.0,268437.40625,298882.57631993986,-30445.170069939864
