Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,561550.06,323658.1,232865.38,520345.8,276856.62,277465.22,649283.75,0.0,76355.4,0.0,177537.19,53095.434,37590.727,0.0,85579.13,0.0,16651.486,16651.486,22844.416,56156.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97437.15,3.4819245e6
t1,1187.7946793820347,476.70496405730415,200.98039175747627,1011.0162196700534,713.1949534691655,356.58678031362217,772.9576850011736,0.0,43.821808092071244,0.0,299.99093008305874,87.4726795665578,37.77383277147438,0.0,104.99665412058529,0.0,1.9398095079104465,1.9398095079104465,37.49169222453981,89.99144173200723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3321373347937691,5424.986468591739
t2,977.8959680956466,346.81043917521635,252.31813607172427,1011.015697418551,713.1928429601437,356.58928615112774,772.9576975341196,0.0,2.0361113184044144,0.0,299.98623450252796,89.76800394631317,35.138054198958315,0.0,104.99549656635249,0.0,0.029389181710777548,0.029389181710777548,37.491595584724976,89.9912331945414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9610486506409694,5094.206623732414
t3,1120.0069699194935,505.81501944799544,265.09789131433183,1011.0165853399546,713.1931582966595,356.5925118397648,772.9577002064209,0.0,2.035358757432259,0.0,299.98644835541273,89.71613451154055,36.41644041659624,0.0,104.99546515103347,0.0,0.03070862597952781,0.03070862597952781,37.49136317611085,89.9909946808674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.580945544599093,5419.9544042101725
t4,979.2854311938021,404.1336556677688,211.80770922083158,1011.0172738061875,713.19354767684,356.5919073964024,772.9577053928163,0.0,30.651557473038693,0.0,243.44664194891365,89.71915275212531,34.1319913072545,0.0,104.99548305042302,0.0,11.605160774611292,11.605160774611292,37.49134533694154,89.99093573484451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.566810089107927,5117.191469596521
t5,1014.3703778457095,383.14038892327477,221.68719957414183,1011.0159157702556,713.1932259904094,356.59028956231185,772.9577349664208,0.0,95.4661532025837,0.0,94.42370128871809,89.74131997372596,35.03392967692203,0.0,104.9954392939182,0.0,12.344278250343034,12.344278250343034,37.4908381754418,89.99041661247685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25921372622078,5071.044701083218
t6,299.69719468271364,0.1347634946819422,454.14440915478656,729.525047084273,712.9548523963391,356.5744516042867,772.9577372907878,0.0,0.36174789739332697,0.0,0.11281321958348742,89.97010657494852,77.08797636196456,0.0,104.99590062882066,0.0,0.20674804741990171,0.20674804741990171,1.5360308802527873,1.797497500795166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9912168504099,3743.2552417168768
t7,131.26998591330963,133.32218644431626,406.27997840878527,373.8966817664469,326.5594899582956,356.58380825605093,772.9577909262237,0.0,18.71879262944161,0.0,17.676019727994237,89.98218979672895,52.64029435459038,0.0,104.9965405988539,0.0,0.027532141462497474,0.027532141462497474,21.558089272737725,66.25745745929039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99135758687672,3013.7457273828672
t8,142.55608597590424,106.34554981750172,397.7803509910556,238.55300322965707,504.91419048396926,356.5821868559816,772.9578143166509,0.0,148.833433995666,0.0,298.225895790422,89.97998242108228,49.189550427585594,0.0,104.99652548894328,0.0,0.10472464921066549,0.10472464921066549,32.67430832778882,84.47773604231857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99177142977462,3469.267834892723
t9,225.28950636023708,8.09773932396322,389.6951225501005,530.0407693721694,694.4696215563928,356.58396344353855,772.9578315802324,0.0,19.120845612131344,0.0,3.8061541548660167,86.37676662994204,46.47432230287187,0.0,104.99641172473676,0.0,6.656372007487089,6.656372007487089,37.488814440439434,89.98724949804624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9945702403832,3519.6924328050254
