Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,2,5,7,9,10,2,5,7,9,10,1,2,3,4,5,6,7,8,9,10
t1,0.002164009978010379,0.003548554140734811,15.011925846174192,0.00016268986776233436,5.942880904764333,0.0,0.0,0.0,0.0,0.0,0.0007214813583151945,0.0018964455669342626,566.809533536955,0.0001411642033160961,0.00015113677605865924,8.112995320539255,0.0,0.0,0.00023765774767291078,0.0,0.0,0.0,0.0021108217458504067,15.53505206698146,0.00015437284363826169,0.0,0.0,0.0,0.0,0.002113419813312981,0.0007121932328651285,0.0023263095394622057,10.575327685472423,0.00016958558437336766,0.0,0.0,0.0002993699909692741,0.0,0.002042223340333017,0.0015037758413944972,0.003962222401390381,0.0001754056744088075,61.37789357051907,0.0,0.0,0.0003336377054317336,0.0,0.0,0.0,0.2692392865627351,0.0007392161912426644,0.0,0.0,0.005905743607770985,0.0,0.0,4.98962325533601,0.0051577990913544165,353.2613260025066,0.00037625537814410965,8.058044080639464,0.0,0.0,0.4722306547791196,0.0,0.0,0.0,0.005044600001725184,0.004197436519268816,0.0001792085871611947,4.134184997725878,0.0,0.0,0.0,0.0,0.0007390910523017873,0.002350019065319538,0.0,0.0,0.0,0.0,0.00015405190232065815,0.00047249960636192766,0.0008080649297901285,27.939498305738507,0.00015999138639515137,0.0,0.0,0.0,0.0003358604707653399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0023656242327124207,0.0037247289527907682,15.012420324740257,0.00016547878474393448,5.942902908802973,0.0,0.0,0.0,0.0,0.0,0.0007247445730970573,0.001900117900491443,566.8423526174257,0.00014284314263604894,0.0001528788000723934,8.113105910312767,0.0,0.0,0.00024289579904615503,0.0,0.0,0.0,0.002110603655679496,15.536194329329184,0.00015574104343581266,0.0,0.0,0.0,0.0,0.0021260580465265674,0.0007148405389218109,0.0023254136178038004,10.584085008968557,0.00017131096360515567,0.0,0.0,0.0003049945996099395,0.0,0.0020575664406729797,0.001684937730448672,0.004191504105922014,0.00017821435956096919,61.37796803003005,0.0,0.0,0.00034508075199436543,0.0,0.0,0.0,0.2694453986061968,0.0008642334080123909,0.0,0.0,0.006684653622660627,0.0,0.0,4.989302995332535,0.0052652140412939846,353.26165638285295,0.00041114076863035543,8.058062522048887,0.0,0.0,0.4725347043418525,0.0,0.0,0.0,0.005178225022432883,0.0044084521945868226,0.00018244899761796755,4.134206758782955,0.0,0.0,0.0,0.0,0.000739508016957524,0.002352070590222476,0.0,0.0,0.0,0.0,0.0001540205356412507,0.0004730771092171575,0.0008080935209935148,27.93950083336641,0.0001600249377652808,0.0,0.0,0.0,0.0003358567835014017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.002636207508747697,0.003902523567276804,15.01272133038416,0.0001682677556713385,5.942918033050696,0.0,0.0,0.0,0.0,0.0,0.000740535439172105,0.001923849455291159,566.8575671915601,0.00014471784785679117,0.00015481718069128495,8.113221625067606,0.0,0.0,0.0002494331844308076,0.0,0.0,0.0,0.002123159225467342,15.537421128710571,0.00015725587026051607,0.0,0.0,0.0,0.0,0.002139733827083725,0.0007296974097503756,0.0023468824189603896,10.590616776855192,0.0001732407534083515,0.0,0.0,0.00031166548429966616,0.0,0.0020746494766363914,0.0018530326172193318,0.004383378057947664,0.00018098864114523752,61.378014204479825,0.0,0.0,0.00035636877442816464,0.0,0.0,0.0,0.2695928928411396,0.0009650989227205776,0.0,0.0,0.007201499901380099,0.0,0.0,4.908090188839327,0.005149134649755574,353.2618344791619,0.00044052454524123305,8.058074308081782,0.0,0.0,0.4727783543814566,0.0,0.0,0.0,0.005363710361644397,0.004590951226619651,0.00018566277618827626,4.134221182445372,0.0,0.0,0.0,0.0,0.0007397940231234868,0.002353093478129298,0.0,0.0,0.0,0.0,0.00015403703255473445,0.00047362693073607436,0.0008081834119178728,27.93950355923332,0.00016006753962377975,0.0,0.0,0.0,0.00033573498760355056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0031656861699206427,0.0041849528098606035,15.012938205070055,0.00017104192339605588,5.9429297650439095,0.0,0.0,0.0,0.0,0.0,0.0007797703632688226,0.001988603658849554,566.86905279813,0.00014679809889811684,0.00015696268662875612,8.113349057679853,0.0,0.0,0.00025663370527816235,0.0,0.0,0.0,0.0021626919496704707,15.53876716139767,0.00015883766675412915,0.0,0.0,0.0,0.0,0.002154683198831053,0.000772600593144682,0.002418162998005866,10.596330376170057,0.00017540104780268151,0.0,0.0,0.0003195484894921943,0.0,0.0020940655758152913,0.0020724915421964554,0.004622268377831586,0.0001837121057610923,61.37804832756089,0.0,0.0,0.00036757364964595243,0.0,0.0,0.0,0.2695839957632405,0.0010496926016566172,0.0,0.0,0.007571490742310246,0.0,0.0,4.799923134597251,0.004705664122097251,353.26194029145194,0.0004636871440325342,8.058082834067049,0.0,0.0,0.47286900002829807,0.0,0.0,0.0,0.00573996080417105,0.004825746392257408,0.0001887638042457344,4.134232097670349,0.0,0.0,0.0,0.0,0.0007399596905800707,0.0023534597866941972,0.0,0.0,0.0,0.0,0.00015407239409194544,0.00047414597099684134,0.0008082663822821731,27.939506469220333,0.0001601096452466368,0.0,0.0,0.0,0.00033559355276865845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.00535454906280217,0.004757662615730236,15.013111113978534,0.00017381142918702073,5.942939485831472,0.0,0.0,0.0,0.0,0.0,0.000894118966703578,0.0021977194520565943,566.8797675139597,0.00014911732205153598,0.00015934787581360562,8.113505372765848,0.0,0.0,0.0002658265221436686,0.0,0.0,0.0,0.0022865082502701766,15.540346338052357,0.00016044131700669785,0.0,0.0,0.0,0.0,0.002171310051609936,0.000903495054150138,0.0026496302784606,10.602047681176032,0.0001777980600257039,0.0,0.0,0.00032877845431389277,0.0,0.00211707364874459,0.002461341029790806,0.0050752765666451875,0.0001863977176834877,61.378076106123686,0.0,0.0,0.0003788658588017989,0.0,0.0,0.0,0.2698945790447578,0.001132986031434334,0.0,0.0,0.007987788533437505,0.0,0.0,4.7997053901541475,0.004604103555915344,353.26203082918937,0.0004843841724380618,8.058090563791032,0.0,0.0,0.4729353224048967,0.0,0.0,0.0,0.006465492909788173,0.005211444092825344,0.00019172513672221508,4.134240898658146,0.0,0.0,0.0,0.0,0.0007401683484677972,0.0023537663413554,0.0,0.0,0.0,0.0,0.00015409768778110395,0.0004746337143609493,0.0008084012810349906,27.93950934865599,0.00016015295199046093,0.0,0.0,0.0,0.00033555227137279834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t6,7.279613917003635,0.006622609290682905,15.013257504041885,0.00017661966826461315,5.942947821751292,0.0,0.0,0.0,0.0,0.0,0.0036606394322396102,0.0033585640638452074,566.8968055061434,0.00015173306928533122,0.00016203309894606495,8.113827808518392,0.0,0.0,0.00027708417057260674,0.0,0.0,0.0,0.0027148402451049967,15.542610077128456,0.00016211499711297778,0.0,0.0,0.0,0.0,0.002190197594588,0.0020442006676859577,0.003685967176520819,10.611216396886705,0.00018048476051475728,0.0,0.0,0.0003399653470248696,0.0,0.0021465813137833125,0.061722631609253065,0.006292632729082884,0.00018908447217373005,61.378100391556536,0.0,0.0,0.00039057310359541606,0.0,0.0,0.0,0.568698902142059,0.0012169056366524611,0.0,0.0,0.008470147461199371,0.0,0.0,4.800110271313407,0.004831998058642832,353.26211196204997,0.0005034603806958642,8.058097710358684,0.0,0.0,0.4729876945600821,0.0,0.0,0.0,9.759970575828627,0.006017412696598815,0.00019462484527270167,4.134248312911224,0.0,0.0,0.0,0.0,0.0007400926574764194,0.0023528321909106675,0.0,0.0,0.0,0.0,0.0001541416534179022,0.00047507659573232464,0.0008083166225362177,27.93951090656495,0.00016020823831690176,0.0,0.0,0.0,0.00033534283172297324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,7.280173628878121,0.008082600212022938,15.013362245426155,0.00017915295010817678,5.942954174298145,0.0,0.0,0.0,0.0,0.0,4.214736823532939,0.003998840523610714,566.897461511052,0.0001541809027845684,0.00016454699751389864,8.113861295325087,0.0,0.0,0.0002870759066350461,0.0,0.0,0.0,0.0029278230793412367,15.54335082555708,0.0001637161897560166,0.0,0.0,0.0,0.0,0.0022050438488185487,0.0028728990789307005,0.0042747419154779845,10.611977023234656,0.00018299377375397417,0.0,0.0,0.0003500481738054336,0.0,0.0021635012957261354,0.07513595636485018,0.0072740648462900435,0.0001915589826340137,61.3781179169898,0.0,0.0,0.0004012109194263362,0.0,0.0,0.0,0.7592728303833102,0.0012950667787718644,0.0,0.0,0.008893421636468645,0.0,0.0,20.459641373004406,0.00514676355230657,353.2621842891488,0.0005209117284022038,8.058104114217533,0.0,0.0,0.47303002762413965,0.0,0.0,0.0,18.498370346090347,0.0072119195617477115,0.00019733746098350689,4.134254598243374,0.0,0.0,0.0,0.0,0.0007402871692819485,0.002353163292439405,0.0,0.0,0.0,0.0,0.00015415874573667583,0.00047551613722455295,0.0008086181503767467,27.939514351869814,0.00016025930153540076,0.0,0.0,0.0,0.00033542259933104474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8,7.280259169012113,0.008867624621414483,15.013431903587803,0.00018136091099627778,5.94295886743083,0.0,0.0,0.0,0.0,0.0,7.766601129430729,0.004342116316591741,566.8977433398306,0.00015642095269180923,0.00016684995774096764,8.113877856012083,0.0,0.0,0.00029568292473979257,0.0,0.0,0.0,0.003132947639408109,15.543818980498864,0.00016532087160400137,0.0,0.0,0.0,0.0,0.0022173428519983115,0.003366884063816567,0.004597610564040084,10.61232430780593,0.00018529514481565072,0.0,0.0,0.00035899055159477333,0.0,0.0021745507963281587,0.07556839956212844,0.007843637428544596,0.00019376595662159483,61.378130446735135,0.0,0.0,0.00041044560463055163,0.0,0.0,0.0,0.9881357982196208,0.0013707965671097258,0.0,0.0,0.009275848711556393,0.0,0.0,33.823651738614274,0.00526698215864292,353.2622560810322,0.0005370435698265955,8.058109659707421,0.0,0.0,0.4730659457808701,0.0,0.0,0.0,18.49942787170827,0.008613766535921719,0.0001998105714132251,4.134259725182418,0.0,0.0,0.0,0.0,0.0007404143706472453,0.002353652650966796,0.0,0.0,0.0,0.0,0.00015417092033322418,0.00047593955085086464,0.0008089201155329619,27.939518534453438,0.00016031565870438115,0.0,0.0,0.0,0.00033557006608674273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,7.28032398623613,0.009288021574400165,15.013478908953683,0.00018325854527849927,5.942962483083605,0.0,0.0,0.0,0.0,0.0,7.773854637528591,0.004539384418198278,566.8979099580137,0.000158453926476859,0.00016894064741378222,8.113888707313233,0.0,0.0,0.00030346376876605387,0.0,0.0,0.0,0.0034749203159810628,15.544171844012762,0.00016692759508315537,0.0,0.0,0.0,0.0,0.0022279387686564736,0.003699623070668105,0.00478353093641657,10.612533836624616,0.00018739181665365979,0.0,0.0,0.0003668798141622698,0.0,0.0021826704693486835,0.07575327096033042,0.008158860469497169,0.00019572183292688886,61.37813997848063,0.0,0.0,0.0004184268714558721,0.0,0.0,0.0,0.9907575318152214,0.0014375356904306725,0.0,0.0,0.009549733075116449,0.0,0.0,34.137865674177796,0.005430646125243163,353.262329345802,0.0005529389543042248,8.058114746968716,0.0,0.0,0.4731030500774591,0.0,0.0,0.0,18.499557653138574,0.01052191115280075,0.00020204726357319182,4.134263987559269,0.0,0.0,0.0,0.0,0.0007404627145979988,0.0023539870290785092,0.0,0.0,0.0,0.0,0.00015417592391504966,0.00047634125895488333,0.00080918819528285,27.939523168940873,0.0001603817539106977,0.0,0.0,0.0,0.00033581912457692983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
