Zone,1,2,3,4,5,6,7,8,9,10
t1,-0.0005851955420039743,-8.53478763875254e-5,-0.002994396232452473,-0.0037334944955286823,-8.608548115046272e-5,-0.005243148120670835,-0.00011786009359522272,-0.00045942972849534426,-0.00046894611881965727,-0.000402770048585065
t2,-0.0006186624910533745,-8.712277644534897e-5,-0.003026260897642125,-0.003767947082803669,-8.82265834260328e-5,-0.005263416383467896,-0.00011864066898100138,-0.00047742539564871243,-0.00047014150107556124,-0.0004061810003270645
t3,-0.000643736601030404,-8.756096436083332e-5,-0.0029899805537542726,-0.0037266820992616786,-9.043138558261781e-5,-0.00531566011616956,-0.00012044255060912495,-0.00047868517331729895,-0.0004706395232173095,-0.0004044881153016609
t4,-0.0006549041908495742,-8.761836393048509e-5,-0.0029763068120875332,-0.003712368927069574,-9.088277473297493e-5,-0.005568205597738022,-0.0001250557181681857,-0.00048193172029791984,-0.00046565782805862575,-0.0003968693291133034
t5,-0.0006197395784718003,-8.478777314113243e-5,-0.0028589541602769405,-0.0035840816922290113,-8.70990878234023e-5,-0.005782771937670815,-0.00012900462017677685,-0.0004662338014301737,-0.00045003349122742047,-0.0003684540219808519
t6,-0.000545916354144296,-7.579612390343798e-5,-0.0024839496121502563,-0.003169777467946199,-8.052879569073932e-5,-0.005715818453313395,-0.00012771836557808468,-0.0003925132117249306,-0.00040491837729709866,-0.0003056495704206177
t7,-0.0005519171027578262,-7.039994110245638e-5,-0.0021582990134530614,-0.0027988169483999167,-7.823285461413542e-5,-0.00519783089585323,-0.00011608388541833271,-0.0002904446980359109,-0.0003591161666662736,-0.000266323161803525
t8,-0.0005511677548104998,-6.791040108603922e-5,-0.002067560773334509,-0.002692150122773993,-7.75732986180967e-5,-0.004849892721942126,-0.00010424710491067016,-0.00023454350316395192,-0.00033539617196751804,-0.0002528749585122636
t9,-0.0005612083564406992,-6.707833297390468e-5,-0.002049391065978752,-0.002670741904158049,-7.836425205980438e-5,-0.004650915480646421,-9.830687815817236e-5,-0.00020891292209769172,-0.0003288407804505209,-0.0002502595403625755
t10,-0.0005683631193537408,-6.497801364417643e-5,-0.0020006062469046437,-0.0026134441725896716,-7.949455375277708e-5,-0.0045171021079374405,-9.466537146166784e-5,-0.00019545535324222584,-0.00032965385676047367,-0.00024058874790453314
