Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,2,5,7,9,10,2,5,7,9,10,1,2,3,4,5,6,7,8,9,10,0
Sum,51.258118,18.932283,55.219666,0.0033737388,0.017268823,0.0,0.0,0.0,0.0,0.0,123.514534,19.64534,614.934,0.0035462843,0.0037995095,0.0150379855,0.0,0.0,6.43877,0.0,0.0,0.0,11.603789,0.44038543,0.0040445654,0.0,0.0,0.0,0.0,0.0037320675,0.41783586,0.98292136,1.61593,0.00388582,0.0,0.0,0.03412206,0.0,0.0039830497,0.5905652,1.3249336,0.0036508015,1.8629413,0.0,0.0,0.026373236,0.0,0.0,0.0,12.09134,0.0055827433,0.0,0.0,0.021039065,0.0,0.0,438.14243,109.20276,896.63025,0.0039167176,0.015550072,0.0,0.0,0.48190838,0.0,0.0,0.0,173.7739,119.512146,0.0041383384,0.010055298,0.0,0.0,0.0,0.0,0.13956337,0.559107,0.0,0.0,0.0,0.0,0.003089276,0.0025406864,0.11681797,0.10784242,0.003213542,0.0,0.0,0.0,0.008834759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.7407
t1,9.687494616673979e-5,0.00044667560573316773,5.620592335160816e-5,2.805142596655832e-6,1.2031786331990653e-6,0.0,0.0,0.0,0.0,0.0,0.00015869283535310225,0.0005563241857633982,0.00010507952038063907,2.9987079924702947e-6,3.3189434577034885e-6,1.594227960291943e-6,0.0,0.0,5.580403487385883e-6,0.0,0.0,0.0,0.0005923630869047684,0.00015445013682485672,3.5491914298921688e-6,0.0,0.0,0.0,0.0,2.0933792039035574e-6,0.000160038594935569,0.0006745331264719559,0.0001219418425342989,3.4886688663191185e-6,0.0,0.0,7.207578796647258e-6,0.0,1.6783074026996681e-6,0.0001117631608605298,0.000602343316906726,3.158471338116917e-6,2.147068698001902e-6,0.0,0.0,6.164849992395788e-6,0.0,0.0,0.0,9.212745119991358e-5,2.221599724174091e-6,0.0,0.0,3.1109581643829747e-6,0.0,0.0,7.882582636497674e-5,0.0004314493510511469,5.82725157037995e-5,2.3374728813121522e-6,8.808339797076351e-7,0.0,0.0,5.1236319804013606e-6,0.0,0.0,0.0,0.00010158958543026429,0.0004500155459277962,3.0914794195533344e-6,1.1788108891190209e-6,0.0,0.0,0.0,0.0,0.0001661197703025481,0.0006648887019150615,0.0,0.0,0.0,0.0,3.724202697920379e-6,2.887973756123703e-6,0.00013840836140306442,0.00013011796438616296,3.80163382341274e-6,0.0,0.0,0.0,1.0245712150212718e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006234693785194097
t2,0.00015581293469590175,0.0006738833714601694,5.782649070885217e-5,2.7969530862449542e-6,1.214097419591878e-6,0.0,0.0,0.0,0.0,0.0,0.00015852954829016557,0.0005578407618071522,9.227818737655329e-5,2.9629013332236155e-6,3.2837281998013913e-6,1.5431895071649703e-6,0.0,0.0,5.521411559579434e-6,0.0,0.0,0.0,0.0005878850683367664,0.0001329613011880579,3.4665670793185683e-6,0.0,0.0,0.0,0.0,2.009677114878165e-6,0.00016233880317312243,0.000682515850651418,0.00010653869958092624,3.458088825848592e-6,0.0,0.0,7.130692533323212e-6,0.0,1.6195687967371728e-6,0.000163519995141077,0.0008344664560336987,3.1912502199100575e-6,2.163907190163652e-6,0.0,0.0,6.404502147117184e-6,0.0,0.0,0.0,0.00016641629091678883,2.173147109150094e-6,0.0,0.0,3.757315856088123e-6,0.0,0.0,0.0004943912074443367,0.0007950771659547209,6.497550526983928e-5,2.3413445506028435e-6,8.953921078231168e-7,0.0,0.0,5.150408281814534e-6,0.0,0.0,0.0,0.00020226968677666788,0.0007280745590560653,3.085865431419551e-6,1.2073983762664068e-6,0.0,0.0,0.0,0.0,0.0001660347190844946,0.0006648543750871965,0.0,0.0,0.0,0.0,3.6909080368912083e-6,2.887923054773306e-6,0.00013821608337016844,0.00012932075259017913,3.795093064759078e-6,0.0,0.0,0.0,1.0348241301308934e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008002127386178119
t3,0.00017892131506859571,0.0006822146518363696,5.726944749023908e-5,2.807049920648708e-6,1.2175175258767455e-6,0.0,0.0,0.0,0.0,0.0,0.000154745225010192,0.0005499580140778097,8.198987912957814e-5,2.9258368448123497e-6,3.2461728455177815e-6,1.4962629242538015e-6,0.0,0.0,5.275090083279785e-6,0.0,0.0,0.0,0.0005826429284951812,0.00011633842774028393,3.4338091170695456e-6,0.0,0.0,0.0,0.0,1.931789609544175e-6,0.00015901751895906817,0.0006733262048503159,9.392921991389978e-5,3.41327022891545e-6,0.0,0.0,6.934931294944555e-6,0.0,1.5648023403218633e-6,0.0001893817178409142,0.0008616022867618293,3.2167367187445806e-6,2.1646756818185332e-6,0.0,0.0,6.489079690688796e-6,0.0,0.0,0.0,0.0002341798581096987,2.1039162677167514e-6,0.0,0.0,4.440845573478985e-6,0.0,0.0,0.0813802451575051,0.0009039506500814782,6.778974146827683e-5,2.3060718835538575e-6,9.007700258663704e-7,0.0,0.0,4.876205591226217e-6,0.0,0.0,0.0,0.000245740870783368,0.0007481965759629723,3.094667093266115e-6,1.2186789097274013e-6,0.0,0.0,0.0,0.0,0.00016606764254601666,0.0006654248552748228,0.0,0.0,0.0,0.0,3.6664859803614827e-6,2.888798710657181e-6,0.00013819715718092274,0.00012906222344319422,3.7921953251967215e-6,0.0,0.0,0.0,1.0415750421748407e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08914601298013934
t4,0.0001604375761317765,0.0006548699992056429,5.625455994921509e-5,2.8260029382174253e-6,1.2196569170164359e-6,0.0,0.0,0.0,0.0,0.0,0.00014932923994906427,0.0005361902316569106,7.351953039805212e-5,2.8916919284550872e-6,3.210721267303086e-6,1.452099971824119e-6,0.0,0.0,5.320313378835368e-6,0.0,0.0,0.0,0.0005726702276391674,0.0001031658811748963,3.4390376905186977e-6,0.0,0.0,0.0,0.0,1.8588221498062967e-6,0.00015228445768558207,0.0006555433832760688,8.362550478702307e-5,3.3648090859813522e-6,0.0,0.0,6.7473672299849625e-6,0.0,1.5132611019319148e-6,0.00018704940608560774,0.000856450804128608,3.2501220919003895e-6,2.1621288236893278e-6,0.0,0.0,6.582764370344644e-6,0.0,0.0,0.0,0.00028851572047758226,2.0444490883012333e-6,0.0,0.0,4.465938502234869e-6,0.0,0.0,0.10831156327807528,0.001103013163550274,6.961833123788467e-5,2.2738319705904293e-6,9.062696852544485e-7,0.0,0.0,4.652900057241988e-6,0.0,0.0,0.0,0.0002144574907765311,0.0007359471633035708,3.1398514497811975e-6,1.2285131292026082e-6,0.0,0.0,0.0,0.0,0.0001661049845538738,0.0006658508455019634,0.0,0.0,0.0,0.0,3.657246539789948e-6,2.8896038956478905e-6,0.00013821481081779122,0.00012879695846650173,3.7942564556760656e-6,0.0,0.0,0.0,1.0424832899115534e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11614879004144751
t5,0.00014019585965862697,0.0005945774563987627,5.48111660048597e-5,2.844513605862742e-6,1.2203271832138345e-6,0.0,0.0,0.0,0.0,0.0,0.0001365568786468901,0.0004950285242394253,6.638846720143085e-5,2.8543476118113842e-6,3.171910442053528e-6,1.4098804686296565e-6,0.0,0.0,5.053462679016323e-6,0.0,0.0,0.0,0.0005443488437807025,9.254514561428983e-5,3.4629766489837776e-6,0.0,0.0,0.0,0.0,1.7908250103941212e-6,0.00013793110082543634,0.0006078950483281234,7.497488655540125e-5,3.3211837332548805e-6,0.0,0.0,6.601563088190194e-6,0.0,1.4628971880339302e-6,0.0001737974540643615,0.000800385834683751,3.281904381965712e-6,2.15654609842282e-6,0.0,0.0,6.671702574140978e-6,0.0,0.0,0.0,0.00020717747124652445,1.9736651125308516e-6,0.0,0.0,4.415050550584802e-6,0.0,0.0,0.0004404865111434906,0.0008744716580588568,6.651757633156456e-5,2.2214073507288733e-6,9.016146068656965e-7,0.0,0.0,4.449340190258626e-6,0.0,0.0,0.0,0.00019214652305931377,0.0006962750625274855,3.1994976708066623e-6,1.2371946242407176e-6,0.0,0.0,0.0,0.0,0.00016613281767306572,0.0006659191083653528,0.0,0.0,0.0,0.0,3.662701674144971e-6,2.8898085649878653e-6,0.00013823587341263042,0.00012864566490441065,3.7953559840329747e-6,0.0,0.0,0.0,1.036126642214038e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007579855876190053
t6,0.00010096345260524483,0.0005033048017234603,5.3004454499251266e-5,2.8499612847425163e-6,1.222250090981098e-6,0.0,0.0,0.0,0.0,0.0,0.00010762587683397469,0.0003911615854619932,5.9958969388589065e-5,2.807738500236831e-6,3.1219976105157447e-6,1.365720325119921e-6,0.0,0.0,4.980175724344183e-6,0.0,0.0,0.0,0.00047200384074320723,8.358574217726028e-5,3.465445574144969e-6,0.0,0.0,0.0,0.0,1.7289692234270562e-6,0.00010843474962039513,0.0004891129068607626,6.732455312146503e-5,3.266861984798119e-6,0.0,0.0,6.402349565494175e-6,0.0,1.4142006145952868e-6,0.00014612060992574564,0.0006913620555842302,3.303432246534449e-6,2.148956614077981e-6,0.0,0.0,6.734130875749799e-6,0.0,0.0,0.0,0.00015847994593578356,1.8992234648396978e-6,0.0,0.0,4.668923575420253e-6,0.0,0.0,0.00020903919633178525,0.000725772866371228,6.182542829053071e-5,2.1625442679901606e-6,8.97145669028446e-7,0.0,0.0,4.254646668089344e-6,0.0,0.0,0.0,0.00017047806071905595,0.0006186623553551993,3.2361393732915947e-6,1.244556052382782e-6,0.0,0.0,0.0,0.0,0.0001663412878257819,0.0006666142120081347,0.0,0.0,0.0,0.0,3.6532757973976146e-6,2.891945322237237e-6,0.00013839418199340533,0.00012914530725627622,3.791496774374938e-6,0.0,0.0,0.0,1.0469368355489297e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006402697896188064
t7,0.00011579462302690368,0.0005402809429974913,5.387290436298107e-5,2.933493711963535e-6,1.2398146617919774e-6,0.0,0.0,0.0,0.0,0.0,0.00013458657383927096,0.000493233371437977,6.180166238732438e-5,2.8621174592680664e-6,3.181197380560245e-6,1.386320861971814e-6,0.0,0.0,5.167103468902501e-6,0.0,0.0,0.0,0.0005614488626081574,8.425149943465798e-5,3.4973031690367904e-6,0.0,0.0,0.0,0.0,1.7201697337540968e-6,0.00013784468347050153,0.0006099057041642664,6.9162144256899e-5,3.329143096388452e-6,0.0,0.0,6.633050056597225e-6,0.0,1.4271247206663625e-6,0.0001379576937605816,0.0007482577982258606,3.377269971139625e-6,2.1852099734542755e-6,0.0,0.0,6.969553746407115e-6,0.0,0.0,0.0,0.0001587559869916696,1.8382297101988192e-6,0.0,0.0,4.365297972952316e-6,0.0,0.0,0.00016769146673447822,0.0007067113681878643,5.492030016008039e-5,2.1166742593872176e-6,8.943083941141964e-7,0.0,0.0,4.038138963664429e-6,0.0,0.0,0.0,0.0001467142949343397,0.000586244811427326,3.3096517087009846e-6,1.2546962185305578e-6,0.0,0.0,0.0,0.0,0.00016626435209481886,0.0006660768526705692,0.0,0.0,0.0,0.0,3.667343155363889e-6,2.890060037927398e-6,0.00013824005295374412,0.0001280255983670151,3.7954205119048206e-6,0.0,0.0,0.0,1.030138408726006e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006752423625526685
t8,0.000140658156914586,0.0006186216330340921,5.60357384636702e-5,3.031450693153582e-6,1.2686146632727143e-6,0.0,0.0,0.0,0.0,0.0,0.0001650561237172737,0.0005737755964179245,6.460641074079108e-5,2.9269301445322246e-6,3.251072601456745e-6,1.4153592150346557e-6,0.0,0.0,5.394998279906105e-6,0.0,0.0,0.0,0.0005774823735649279,8.424329533083649e-5,3.5011918110565683e-6,0.0,0.0,0.0,0.0,1.710742007136958e-6,0.00017880989500071944,0.00070226336932716,7.216635219856087e-5,3.399735613508898e-6,0.0,0.0,6.872824681188134e-6,0.0,1.4515305234829111e-6,0.00017741775709084626,0.0008507809392530135,3.4681754548666047e-6,2.2420070558467286e-6,0.0,0.0,7.2838598519581145e-6,0.0,0.0,0.0,0.00011985734372155874,1.7727619946746789e-6,0.0,0.0,3.7543809696317145e-6,0.0,0.0,0.00017336772832086768,0.0007760487581375391,3.7466933159816634e-5,2.0728899534874403e-6,8.925639553935064e-7,0.0,0.0,3.683242747956799e-6,0.0,0.0,0.0,0.00016329306266964845,0.0005868615677986692,3.3937294503659095e-6,1.272277313521617e-6,0.0,0.0,0.0,0.0,0.0001663441510383547,0.0006660419318171764,0.0,0.0,0.0,0.0,3.6697637994258145e-6,2.889375316196352e-6,0.00013826389918546704,0.0001274648617013737,3.795143932173471e-6,0.0,0.0,0.0,1.0285600341013862e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007301628100975115
