Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
BE0 0 CCGT,1,3641.0,3641.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 OCGT,1,3641.0,3641.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 biomass,1,672.0,1.0077384861819531e-5,6287.833815208425,6959.83380513104,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 coal,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 nuclear,1,5943.0,4.169525746653499e-6,0.0009288983016885819,5943.000924728776,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 offwind-ac,1,1127.0,2.236251590017588e-5,5.9625472592988905e-6,1126.9999836000313,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 offwind-dc,1,1127.0,1.6143574024064194e-5,0.0001424114528000579,1127.0001262678788,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 onwind,1,2629.0,3.1805157207553464e-5,0.006507556530476702,2629.0064757513733,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 ror,1,176.0,1.3239651708122496e-5,0.0,175.9999867603483,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 solar,1,4788.0,4787.93177896684,0.00817591669271461,0.07639694985209644,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 CCGT,2,15971.0,15971.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 OCGT,2,15971.0,15971.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 biomass,2,8400.0,1.0547998280071379e-5,56503.79472859167,64903.79471804367,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 coal,2,23499.0,23499.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 lignite,2,20487.0,20487.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 nuclear,2,8114.0,3.8420730696808905e-6,0.0026154270637289002,8114.0026115849905,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 offwind-ac,2,3887.0,3.2831632512273255e-5,3.0484990161768595e-5,3886.9999976533577,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 offwind-dc,2,3887.0,4.551773366832056e-5,0.0002881357216333881,3887.000242617988,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 oil,2,4184.0,4184.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 onwind,2,54499.0,4.726502694728857e-5,1.711980697498459e-5,54498.999969854776,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 ror,2,3814.0,0.004395589112033443,0.0,3813.995604410888,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
