Zone,1,2,3,4,5,6,7,8,9,10
t1,-3.941784699192596e-5,-5.061027362553231e-6,-0.00017743302698196281,-0.00021830455897861784,-4.938873821374802e-6,-0.0003413749074177782,-7.169775728043082e-6,-2.53495388697357e-5,-2.6433065257845442e-5,-2.1132945350509493e-5
t2,-4.199427423505687e-5,-5.182457148122248e-6,-0.0001791921209289017,-0.00022024496498877533,-5.091689346932023e-6,-0.00034302660020812487,-7.226623095949352e-6,-2.6060376259561107e-5,-2.648923828370729e-5,-2.1455859498646717e-5
t3,-4.389558405660019e-5,-5.2142218368523e-6,-0.00017705710585362634,-0.00021783315410810945,-5.247041757455264e-6,-0.0003468859537404357,-7.360004964195207e-6,-2.6149980928912787e-5,-2.653274304377066e-5,-2.1308148659167973e-5
t4,-4.4747540724078635e-5,-5.218731227802756e-6,-0.00017623891632918766,-0.0002170929170357211,-5.278904188258016e-6,-0.00035669086837080484,-7.70263881466898e-6,-2.6292652785661692e-5,-2.6247055499937946e-5,-2.0631553380596242e-5
t5,-4.2083901602731327e-5,-5.003059482109537e-6,-0.0001698300972678757,-0.00020992263880719272,-5.013551278017372e-6,-0.0003649719216575739,-7.992574860637564e-6,-2.564580204302678e-5,-2.5137531426936565e-5,-1.8968478719390076e-5
t6,-3.600724161216066e-5,-4.385281019077059e-6,-0.00014896721801590994,-0.00018627060001740058,-4.574615263668836e-6,-0.0003624654101328533,-7.901118311528315e-6,-2.1547740327336902e-5,-2.1626395732959544e-5,-1.7186783488332234e-5
t7,-3.249987657656831e-5,-4.02449839962819e-6,-0.00013054837596584846,-0.00016545995182578487,-4.422248781896001e-6,-0.0003378780457892164,-7.03996714521974e-6,-1.64255326252407e-5,-1.843580345142185e-5,-1.6159954533403364e-5
t8,-3.2507811755430675e-5,-3.864700600643238e-6,-0.00012526394806566305,-0.00015948582035008147,-4.378959353688074e-6,-0.00031324350557278795,-6.174771012405492e-6,-1.500495981896996e-5,-1.770749401326751e-5,-1.5809474165592282e-5
t9,-3.133913510671731e-5,-3.8120063492617316e-6,-0.00012418300761902503,-0.0001582639982503903,-4.428355611668242e-6,-0.00030112588877348,-5.734479228999549e-6,-1.4375532636453007e-5,-1.7534417230310284e-5,-1.574621679424428e-5
t10,-3.006283615544017e-5,-3.676732242329948e-6,-0.000121352485497121,-0.0001551054050127741,-4.50133637137908e-6,-0.0002932408179503331,-5.453752086818474e-6,-1.412717845882246e-5,-1.758643751324959e-5,-1.5527869559692378e-5
t11,-2.9619265299352208e-5,-3.5812992371365887e-6,-0.0001224927466943616,-0.00015662228738816896,-4.571347311044191e-6,-0.00029432815004569956,-5.495658662821207e-6,-1.4090943727725431e-5,-1.792873353590428e-5,-1.5582341743419564e-5
t12,-3.135963441730177e-5,-3.5933976824357337e-6,-0.00012524200982872737,-0.0001598261389470468,-4.700590911577655e-6,-0.0002960836473464462,-5.557518311282247e-6,-1.422675541377772e-5,-1.8334302195109158e-5,-1.5673324498099822e-5
t13,-3.237257150508927e-5,-3.6195828749834726e-6,-0.0001251073076174153,-0.00015970340344572472,-4.894083006492542e-6,-0.0002982196697712754,-5.6351460394812505e-6,-1.4205166869914639e-5,-1.8554066641420886e-5,-1.571409055791219e-5
t14,-3.3313374693776966e-5,-3.6753131794693543e-6,-0.00012682744321962952,-0.00016161762638623075,-5.113204743615734e-6,-0.00030211457373109283,-5.776762050424132e-6,-1.4331605063656676e-5,-1.875475940889012e-5,-1.580068513183611e-5
t15,-3.353271093693585e-5,-3.7174208316824956e-6,-0.00013002251456011618,-0.00016512787038809089,-5.27169689648147e-6,-0.00030420096929479376,-5.852776750737152e-6,-1.4389053301060479e-5,-1.8477650244850815e-5,-1.5782166206709134e-5
t16,-3.469350020488054e-5,-3.8470526732122696e-6,-0.0001311697633298887,-0.00016634155457054815,-5.439353334696571e-6,-0.00030717256874814844,-5.9632491509639105e-6,-1.4498872697543902e-5,-1.8334147505860226e-5,-1.5989604103741693e-5
t17,-3.3140317399906736e-5,-3.7705147754246164e-6,-0.00012012247190620091,-0.0001539008336225144,-5.27793059561909e-6,-0.000301152078725962,-5.743107666458182e-6,-1.4345811744512361e-5,-1.7973448801926906e-5,-1.536597876211647e-5
t18,-2.9105449543048474e-5,-3.618407020779288e-6,-0.00011786604023813678,-0.0001513644005133801,-4.607667547355511e-6,-0.0002897643327888667,-5.3694559520261135e-6,-1.4267476701228993e-5,-1.7637753474146818e-5,-1.53214595127266e-5
t19,-3.0117666213479162e-5,-3.7277819198129728e-6,-0.00012521379086932117,-0.00015961557786392007,-4.681701432829333e-6,-0.00028632380247651157,-5.263636976897228e-6,-1.4587029070779646e-5,-1.7872262449787957e-5,-1.5680353356356124e-5
t20,-3.26284375549567e-5,-3.914057605824725e-6,-0.00013173361231543195,-0.00016692939402442676,-4.8709540376050785e-6,-0.0002840691578242508,-5.184295146391309e-6,-1.5111920696748423e-5,-1.802211178016833e-5,-1.5995183181258006e-5
t21,-3.654706014168054e-5,-4.151310371581029e-6,-0.00014092629778330535,-0.00017730287533883823,-5.13481167731366e-6,-0.00029352181950140525,-5.484509645957525e-6,-1.610421306947811e-5,-1.848355824105932e-5,-1.6728089720117515e-5
t22,-3.4963769775892196e-5,-4.337596684854203e-6,-0.00015260240463657964,-0.00019054688644432193,-4.892071449442023e-6,-0.0003080396438526953,-6.013461788616209e-6,-1.765127670518233e-5,-1.9821722147274514e-5,-1.7679951627101923e-5
t23,-3.512594129878242e-5,-4.746445909207085e-6,-0.00016530948329868792,-0.00020507303136862212,-4.958970091418364e-6,-0.00032851171417833515,-6.766807282489628e-6,-2.1451879200159818e-5,-2.2508458959410663e-5,-1.8886391127807973e-5
t24,-3.6385801602859094e-5,-4.791815779920195e-6,-0.00016706722325320408,-0.00020712082466630777,-5.009289606572967e-6,-0.0003385110887140769,-7.120931415756546e-6,-2.3193725192151534e-5,-2.3208861063427535e-5,-1.8957147369008027e-5
t25,-3.938739574630672e-5,-5.010003709209659e-6,-0.00017182818194967195,-0.00021253682849761257,-5.044521050731761e-6,-0.00034301731138718485,-7.275093260081693e-6,-2.5034649378988477e-5,-2.3889372021497302e-5,-1.9367068053279987e-5
t26,-4.182005717901631e-5,-5.1074823130012954e-6,-0.0001735473434839321,-0.00021452433413716667,-5.183718775765764e-6,-0.00034476228917047574,-7.345294273925303e-6,-2.5775927723806844e-5,-2.4206733625000367e-5,-1.9518694290321505e-5
t27,-4.332183029433775e-5,-5.076077269710743e-6,-0.00017300886722434425,-0.00021412745904382933,-5.3240602895177834e-6,-0.0003498575275002951,-7.519134979294823e-6,-2.594087550544353e-5,-2.3993063608196478e-5,-1.9450134751247167e-5
t28,-4.385177005435605e-5,-5.09131455751834e-6,-0.00017228910827152163,-0.00021332197598948719,-5.374474589531243e-6,-0.00035981050900381144,-7.857763395287291e-6,-2.603271531976144e-5,-2.3786875379887723e-5,-1.9290646700928157e-5
t29,-4.165622048340464e-5,-4.852534383448071e-6,-0.00016389331243510413,-0.00020387153255381938,-5.120508905967814e-6,-0.0003705104450567947,-8.230965322428672e-6,-2.5428201332593044e-5,-2.2506882177055873e-5,-1.831056181305466e-5
t30,-3.4835940081570004e-5,-4.264311483906495e-6,-0.00014449720751456615,-0.00018181683605915676,-4.6871454410848434e-6,-0.00036979480022057747,-8.217021592846766e-6,-2.129737523771086e-5,-1.8443248411918493e-5,-1.6621044989612288e-5
t31,-3.1388075853246e-5,-3.926451178001031e-6,-0.00012800005103402035,-0.00016303576595495909,-4.555261684074148e-6,-0.00034515095856618933,-7.376254848823917e-6,-1.6411583421765457e-5,-1.7134549489201328e-5,-1.5710611804830396e-5
t32,-3.159254427064369e-5,-3.80953320286357e-6,-0.00012266233403759638,-0.00015702207240797696,-4.4500589319677895e-6,-0.00031797750254895606,-6.3951978241808304e-6,-1.4979165068785945e-5,-1.6635319418518673e-5,-1.5391396956066957e-5
t33,-3.069050991133015e-5,-3.766959346441727e-6,-0.00012184346297120715,-0.00015611708096732987,-4.475605352162865e-6,-0.0003033461536509016,-5.842275652798878e-6,-1.4410988583122614e-5,-1.6605493655908053e-5,-1.530495776178426e-5
t34,-2.9251355863952287e-5,-3.649092795152704e-6,-0.00011990169038878283,-0.00015410041055029496,-4.524393252287069e-6,-0.0002933130421255657,-5.470731493179956e-6,-1.4253845821904655e-5,-1.6828493726214713e-5,-1.5231851143805666e-5
t35,-2.9082616664542984e-5,-3.5678461057201667e-6,-0.00012108114303004285,-0.00015564692536590847,-4.565347313958752e-6,-0.000291575929104519,-5.407675890098233e-6,-1.430606968845216e-5,-1.7180929808025806e-5,-1.5246620458041037e-5
t36,-3.065461299292556e-5,-3.579039844225443e-6,-0.00012387938161972025,-0.0001588368552257777,-4.677308939781595e-6,-0.00029065467027040407,-5.378370783631041e-6,-1.438657270384035e-5,-1.7547246669948847e-5,-1.544123799649156e-5
t37,-3.1279129667244684e-5,-3.6199772111975667e-6,-0.00012329246940887998,-0.00015814535032780404,-4.825255396500591e-6,-0.00029076828395671855,-5.378879260030169e-6,-1.4417499134725347e-5,-1.786819121711543e-5,-1.549928652821538e-5
t38,-3.2751938023004234e-5,-3.6925295178183054e-6,-0.00012456966673158893,-0.0001595126553002594,-5.024972416817231e-6,-0.0002929725053917943,-5.4538608832486026e-6,-1.4416796461214486e-5,-1.7899018161445695e-5,-1.5531560718992082e-5
t39,-3.2935342170280034e-5,-3.7367829293133672e-6,-0.00012821166177760487,-0.0001635548770245942,-5.174410947802146e-6,-0.00029469058257152673,-5.5093442543290915e-6,-1.442212878792427e-5,-1.8056939312850108e-5,-1.5480129641927325e-5
t40,-3.419635177717878e-5,-3.890967388849337e-6,-0.0001285099818388358,-0.00016388995752857912,-5.301600063360415e-6,-0.0002975938487836128,-5.611116747976546e-6,-1.4523744652056578e-5,-1.8042988164399737e-5,-1.5523503174525653e-5
t41,-3.228890319312524e-5,-3.819389239026711e-6,-0.000118196366274433,-0.0001521442240069946,-5.137933741051779e-6,-0.0002936002585148911,-5.474645072020911e-6,-1.4430397325815067e-5,-1.7518328275793058e-5,-1.48828110266979e-5
t42,-2.8250407628886373e-5,-3.6074058785649387e-6,-0.00011646437862774798,-0.0001502228227674275,-4.510187695522235e-6,-0.00028406868771236764,-5.122516861379804e-6,-1.426145670134414e-5,-1.7205288643371888e-5,-1.4886009112196325e-5
t43,-2.8613621229183752e-5,-3.6642935121914006e-6,-0.00012342219708239244,-0.00015813242999098532,-4.583523196299096e-6,-0.0002792593012423233,-4.948290671667567e-6,-1.4445132544141552e-5,-1.7337751226055365e-5,-1.511824915337769e-5
t44,-3.0712605564757044e-5,-3.816567044308466e-6,-0.00012981417395718892,-0.00016553336269255065,-4.748497286761236e-6,-0.00028230153640251593,-5.058941066528412e-6,-1.4913553116883647e-5,-1.748349276178405e-5,-1.5423289954536727e-5
t45,-3.422036537815204e-5,-4.024177158372473e-6,-0.0001388914627211126,-0.00017584088042617594,-4.983643048307257e-6,-0.0002922770039541942,-5.4223832447639345e-6,-1.5892861624654525e-5,-1.7818449074960684e-5,-1.609754692005208e-5
t46,-3.234023172103454e-5,-4.160647215491843e-6,-0.0001496598047589309,-0.00018811371347944627,-4.769830187444482e-6,-0.000306348022489719,-5.953693149819683e-6,-1.72842734278884e-5,-1.8492129280245043e-5,-1.7051388050521634e-5
t47,-3.205325916919808e-5,-4.503078551902255e-6,-0.00016253965865576064,-0.00020274991157755046,-4.812406432910329e-6,-0.0003249299254891497,-6.6455853896101845e-6,-2.045874950479166e-5,-2.023958350022026e-5,-1.8110938689121856e-5
