,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10
AnnualSum,9.921060191722272e6,48.58111355693516,-207.5772528209594,0.0,0.0,0.0,421.7492022004728,0.00941192612243972,-659970.7852987713,-396148.50798586785,-8.748196072708836e6,6.1648260158925146e7,127378.25312803074,-1.2482983377219585e6,0.0,0.0,0.0,1277.644697772253,0.006255030345409017,-16359.58120824765,-548557.96107476,-6.088581134198612e7,2.2257531771382294e6,65039.296989589624,-1957.0696571189092,0.0,0.0,0.0,38.54534735997309,0.015049522241421103,376735.0525402236,-121464.17269521719,-2.5434685142215136e6,2.8938386932215267e6,36841.63204144629,-138.06721416597466,0.0,0.0,0.0,29.46723601742821,0.014828491859775642,-673266.1891024247,-296220.7382712255,-1.9425014053449733e6,5.307793636601497e7,46.37903442911247,-657994.552358773,0.0,0.0,0.0,657.2931577071914,0.006037791478560395,-5.628844639067824e6,-522590.1988506596,-4.681925281875201e7,745730.1852807337,232565.3199674417,-686.1972021863778,0.0,0.0,0.0,53.006696565619706,0.012869656061002831,33900.46355457747,-19078.12193172377,-985487.7707729352,3.901321379911769e7,1.2254919499995506e6,-366652.65417288657,0.0,0.0,0.0,2157.2380390265394,0.0060106321299327106,373209.1031369117,-155193.24550347988,-4.014341532871772e7,9.748827985037128e6,1.867801628209286e6,-53828.23591154387,0.0,0.0,0.0,840.2726833001149,0.005705019567770995,4.707726882227008e6,-470210.1791335628,-1.5608443304887965e7,9.41107889000276e6,5.110619037258264,-9.110581838729816,0.0,0.0,0.0,0.09689097638079262,0.00659005621611222,3.8988840303394366e6,-412659.0192997115,-1.2147128306408133e7,7.921218365738075e6,47111.070065124826,-7.8870399467005186,0.0,0.0,0.0,68.89679829479064,0.005997766446687433,6.245190562968459e6,-501900.93712499255,-1.3703817725494271e7
t1,12162.290843647334,0.007342676632705101,-0.05745282943509315,0,0,-0.0,0.00010817091565880635,1.0705108813034832e-5,-692.2522203953185,-661.2924781482143,-10623.474855286657,84669.37307699714,0.007678044305584679,-8657.95604956915,0,0,-0.0,0.00015840152476990694,7.256658159519643e-6,-8874.042180685301,-665.6139982246477,-66311.52008876651,3272.502362476092,0.005573951258490007,-10.7457252583926,0,0,-0.0,7.503003724694505e-5,1.790460880308025e-5,-488.7773723277694,-126.65370593271203,-2643.2718173445,5463.919034398592,0.0064547554450906834,-0.16116512049343193,0,0,-0.0,6.934190882777348e-5,1.7397595765516947e-5,-2977.3942562965904,-223.33565031716924,-2018.723326989661,68599.68013272197,0.005697283651990723,-0.12107584596777739,0,0,-0.0,0.0001578584135620372,7.2537253958709e-6,-1942.8264084446562,-763.6617656242865,-66180.91814250917,506.637585727698,187.17007929174744,-0.031218564731295435,0,0,-0.0,6.084641275845054e-5,1.5102699328433909e-5,499.98356213924603,-37.499289303371185,-1155.326798570632,46068.73910653692,0.005223451256137697,-0.07316020319431846,0,0,-0.0,0.00014947091386227108,7.0628164241308105e-6,499.93617180722094,-262.4954110637777,-47061.73420590821,4355.407802879002,1107.0990105091685,-0.006056547297461422,0,0,-0.0,0.0001200397127234729,6.667405921585715e-6,11209.326504173641,-840.7012822040396,-15978.591704654264,12305.284584720692,0.00648346282208399,-0.009798718823730686,0,0,-0.0,0.00011831367729322597,6.6750839949480925e-6,4691.81291816357,-456.8904130160667,-15676.205375443835,9636.608824239662,70.93804306888082,-0.008344480713800007,0,0,-0.0,0.00012365858128527516,6.741136473400842e-6,8380.429321252135,-628.5330189367654,-17454.554124450824
t2,12162.290441914654,0.00518842781135521,-0.061122404277599546,0,0,-0.0,0.00010713325791381065,1.1230461755622573e-5,-1067.2309964639862,-633.1648072404348,-10257.367289227699,81741.82698858788,0.007617328989142713,-9139.149393735648,0,0,-0.0,0.000158215688443559,7.250701400225213e-6,-6944.618455669414,-520.8771099114194,-64973.59981958926,3200.2369373674483,0.005576939651949758,-7.082234736755353,0,0,-0.0,7.471758358420982e-5,1.786040712637559e-5,-457.0483891421362,-124.26313131924033,-2608.6608829560505,5220.133613679484,0.006694896999382428,-0.0668029025256931,0,0,-0.0,6.90751016886752e-5,1.7321998723182255e-5,-2947.4602817092778,-225.5379974761686,-1992.290213383123,68444.51214797731,0.00630817120237713,-0.0836224211450646,0,0,-0.0,0.00015755234164242148,7.224300135855639e-6,-3527.037707995042,-588.5920665657981,-64393.18203606295,397.99761697436475,287.06914194621174,-0.03819527361061029,0,0,-0.0,6.066816600445082e-5,1.5040331423455088e-5,499.9839166110256,-37.499330419719534,-1146.5324848501582,45786.129710312336,0.006019055895663966,-0.07078533413358216,0,0,-0.0,0.00014919675310571962,7.059874151159116e-6,500.0895658611502,-262.4871450308367,-46703.5016388506,6173.843845140613,0.009712643469777,-0.05199503852668827,0,0,-0.0,0.00011836232187124038,6.642967765293223e-6,10738.828961106488,-805.424516805709,-15552.1427518068,11802.02576770031,0.006395182613274478,-0.010281165521538639,0,0,-0.0,0.00011825100627544791,6.674658339257726e-6,5130.259669961817,-419.2395085649634,-15649.102388052635,9547.640404575028,70.93773197821294,-0.008753545558049783,0,0,-0.0,0.00012349210416283293,6.7399863503571435e-6,8380.42975404067,-628.5330372697773,-17365.584723549102
t3,12162.285521120952,0.00520691332048155,-0.09826543985611899,0,0,-0.0,0.000106337117101173,1.161934072896789e-5,-1331.645922004459,-613.3300729868399,-9996.73115907205,78948.14695877145,0.007577244866358093,-8853.810533784286,0,0,-0.0,0.00015817135445581222,7.248940584463286e-6,-4926.677474419839,-369.5344762191314,-64632.221100092254,3173.736946587442,0.005664805072522232,-6.121754065930627,0,0,-0.0,7.504125161679676e-5,1.7879916436556487e-5,-397.23117424417023,-119.78513736035433,-2647.2963447597026,5138.608386830112,0.006727918170212749,-0.06226681484954149,0,0,-0.0,6.935408747455741e-5,1.7364085140276003e-5,-2827.5344803118314,-234.54151310113113,-2021.7969436798458,68444.3338362709,0.0064087463317970775,-0.15540928923851988,0,0,-0.0,0.00015713627298447595,7.193669144893642e-6,-5400.337058878264,-408.41227262790915,-62636.943684515514,328.6180635851308,336.15883423019665,-0.046162906449371564,0,0,-0.0,6.032037596385381e-5,1.4900227143506796e-5,499.984867877572,-37.499376616041694,-1126.2181262582742,45610.31501136363,0.0060034198323636705,-300.2433930074031,0,0,-0.0,0.00014851145629639643,7.050966696840093e-6,975.0325324317141,-226.85039943760322,-45876.00509520716,7462.856215829186,0.009849486038935595,-447.94413986206246,0,0,-0.0,0.00011811523985849699,6.638917000115088e-6,9825.403615998588,-768.2019299960584,-15492.606056695684,11398.072510412918,0.00636651090913585,-0.010500401142834112,0,0,-0.0,0.00011820788860988702,6.674414811418693e-6,5508.771273050434,-413.167942065275,-15629.743124177907,9589.682019511743,70.9374765616752,-0.009105691949989924,0,0,-0.0,0.00012356214414594347,6.7402625339115625e-6,8380.42985554806,-628.533040676277,-17407.625207853845
t4,12185.870982462402,0.005265960920064377,-0.9043480034329575,0,0,-0.0,0.0001059587378744661,1.1793087547253913e-5,-1460.400065553179,-603.6748937095468,-9882.483925422299,78665.23521585601,0.007551264349448757,-8922.042362248307,0,0,-0.0,0.00015815568059592068,7.248468366473095e-6,-4624.785660352323,-366.3727506033162,-64582.47017060647,3188.7883497857165,0.005759686411751388,-6.684397860633147,0,0,-0.0,7.516230458262903e-5,1.788520854990536e-5,-396.73103211447597,-119.75462850290664,-2662.1141486689517,5429.592483522549,0.00638676330025579,-0.8629215136521853,0,0,-0.0,6.945286550461761e-5,1.7407132439541255e-5,-3107.0723486379034,-233.05146331516073,-2033.1136191714345,68444.1880202595,0.006253051352871934,-455.6553149029452,0,0,-0.0,0.00015699172655637863,7.1876865770731164e-6,-5294.069626299917,-397.0954496651726,-62283.48611837953,252.6828946481251,363.12842164060146,-0.05593170707793477,0,0,-0.0,5.9493341888135554e-5,1.456256901811455e-5,499.9845853069502,-37.49937786289322,-1077.2310341718396,45556.91227632605,0.007019131750905919,-2407.7197507741903,0,0,-0.0,0.0001470970320586266,7.033654073943445e-6,1197.9070112602224,-210.14885020264865,-43880.53723170611,8000.309931302961,0.01007743085867652,-563.1745144221841,0,0,-0.0,0.00011790840050217186,6.636430216452863e-6,9310.39954468395,-773.4068923411262,-15390.027160376829,11250.93123608796,0.00638575242177302,-0.010803083540383902,0,0,-0.0,0.00011843251354327097,6.67669561452497e-6,5800.533913338624,-435.04761514902276,-15752.473605434834,9789.075444827125,70.94288109898967,-0.009529143751387005,0,0,-0.0,0.0001239040384280025,6.74194633251803e-6,8380.429718619043,-628.5330324350699,-17599.26526644421
t5,12185.924983978337,0.005177761803830708,-0.2115610745201251,0,0,-0.0,0.00010708217399993177,1.1249091935998372e-5,-1092.3627823944225,-631.2646950750911,-10245.90056920515,84872.54516927517,0.007683921014187341,-9036.159865833155,0,0,-0.0,0.00015846893255494487,7.259406592378987e-6,-8074.299660199564,-612.6134606976108,-66976.89361026457,3242.080290383585,0.00575744044395734,-9.063888630858585,0,0,-0.0,7.602301345054383e-5,1.795761602091711e-5,-327.52040844794317,-114.56222986158829,-2787.2040011876306,5435.962440245218,0.006374452321658898,-0.9480595359713031,0,0,-0.0,7.034567231109463e-5,1.756954165953828e-5,-3024.031713881742,-226.81878925118076,-2128.6474194223592,68289.18631673987,0.006384932968580345,-0.4511854496521319,0,0,-0.0,0.00015764961822395873,7.244564234876229e-6,-2295.4429757323132,-677.153962016088,-65301.67547046066,199.00019892993055,378.35804201937714,-0.07462540831493614,0,0,-0.0,5.882550341508244e-5,1.4291798533824408e-5,499.9840316589799,-37.499365777369206,-1038.746608451069,45381.122500133366,0.0072444844244206105,-3226.89858374932,0,0,-0.0,0.00014581817789661083,7.017945080776537e-6,738.2073701078459,-244.61355685110476,-42312.89089354646,7728.994027049487,0.008252352418513435,-497.0002621821555,0,0,-0.0,0.00011872485616856608,6.645433293938625e-6,9968.225410941004,-793.0097161688051,-15819.124882671707,11941.588571614737,0.006558652203421538,-0.011681947365444516,0,0,-0.0,0.00011922559959340039,6.684010439764349e-6,5533.006952789751,-414.9904703829958,-16188.824285232135,10514.982050855422,70.94367435366357,-0.010109851091139231,0,0,-0.0,0.0001251300944338956,6.7521384304838345e-6,8380.429803277952,-628.5330352333079,-18312.989469361117
t6,12185.997675935538,0.04153103528567249,-0.03654349622427311,0,0,-0.0,0.0001101877665816001,1.0031959889462521e-5,-726.4612629639805,-328.08545157842366,-11129.575341965885,85226.86272848451,0.013210788596388214,-0.0966600019173892,0,0,-0.0,0.00016015421136762802,7.409121626994952e-6,-9091.272411497863,-714.2266260841989,-75218.65214218861,3272.843736094438,0.008879636544144653,-0.047143626105546385,0,0,-0.0,7.857971855374025e-5,1.818001498976896e-5,130.65453538123734,-137.30056298009782,-3265.6473516774417,5337.414126435536,0.00903088588557072,-0.054182442162718204,0,0,-0.0,7.39155012995848e-5,1.805590835285426e-5,-2633.8113979152913,-197.54436724076885,-2494.0448574872735,68289.22255683193,0.012126641678120196,-0.07990489376632606,0,0,-0.0,0.0001594088158170034,7.351468568633229e-6,3275.7536193025685,-519.2861332173807,-71034.50969613952,146.62854661059762,442.59216385592936,-0.1432593556074425,0,0,-0.0,5.9014621101146305e-5,1.4385997092245424e-5,499.95719923679474,-37.49786365303659,-1050.4810896640338,45434.59144523229,0.015816828392417163,-0.0733359484576569,0,0,-0.0,0.0001469854630951053,7.031030107451379e-6,-2047.246882952837,-153.54774658432092,-42790.88987030995,7562.53305178805,2013.0847146566327,-0.03269211681350181,0,0,-0.0,0.00012307414008201544,6.693436245869118e-6,9005.065197494809,-675.3834357081486,-17672.94977017278,15359.669715399521,0.00626882301528817,-0.00993291193907088,0,0,-0.0,0.00012133060667415374,6.699182030279542e-6,3513.1313164266967,-509.48144911407053,-17368.570915414275,12261.513244784332,70.94223812591851,-0.008680852517786431,0,0,-0.0,0.00012729579406363107,6.780036346645042e-6,8380.426089887002,-628.5328414188589,-20071.85966900678
t7,12236.720831962237,0.02459473219965416,-0.005414691463856876,0,0,-0.0,0.00011395849090487649,9.408887106245355e-6,-510.4953279564734,-38.29099641906948,-11685.348869532505,85016.99979655544,0.020214484550768283,-0.02346848026547385,0,0,-0.0,0.00016329242325287312,7.546019104573094e-6,-3008.014067672361,-542.577286694739,-81109.34572019977,3275.277867113341,0.005366712492691939,-0.015278276411784478,0,0,-0.0,8.043926969307917e-5,1.8242893492783103e-5,645.376685656536,-92.59787662605842,-3787.317897031093,5101.5039431788555,0.009618495751123102,-0.012552952476463777,0,0,-0.0,7.768225767121881e-5,1.8397105614369775e-5,-2004.605339437851,-166.63218948418384,-2892.4558325039843,68289.24595238348,0.13984365802372084,-0.013348669216196998,0,0,-0.0,0.00016299774990231409,7.427132542089265e-6,320.00451846125,-30.977970349067252,-73219.08547865116,123.0776330815383,1053.514715748012,-0.014121632028734014,0,0,-0.0,6.230630953955003e-5,1.5354476266481e-5,0.031265264731928255,-0.0030174247951404746,-1175.7231929263473,45365.63988247251,2780.298194464314,-0.015119751812287911,0,0,-0.0,0.0001548204574819923,7.132474968375441e-6,46.45397193054305,-3.4921376814623457,-47892.572432973335,7301.8363183295305,7844.479299776304,-0.008615290848511706,0,0,-0.0,0.0001297535275237065,6.774857453282342e-6,5965.170667419789,-447.39117084508064,-20500.07035330544,16664.268033774577,0.003438873444308373,-0.01031755121458977,0,0,-0.0,0.00012340223905370218,6.715479980507474e-6,3513.106979187949,-509.4823700526766,-18608.71484199586,16365.011559467644,0.0642359283167213,-0.009157433255011277,0,0,-0.0,0.00012863650000576114,6.7981166109003715e-6,5339.166618394117,-400.44240192568174,-21269.05628033421
t8,12287.43647700166,0.013380503186407409,-0.027278905665914822,0,0,-0.0,0.00011359464607018364,9.399097866712497e-6,-489.3400627247456,-36.701469873959645,-11682.306419869632,84352.32624658551,0.07833270469226734,-0.0141630954274426,0,0,-0.0,0.00016416922474232163,7.602445027424625e-6,-5875.802211091635,-767.0976392214895,-84038.73837444102,3266.8550159738243,0.010242118573099292,-0.010227297153654826,0,0,-0.0,8.137358406659632e-5,1.8235382018710828e-5,798.3597585167937,-81.1262389374902,-3959.567665267528,5194.147969878299,0.028104081105023777,-0.007019472778595457,0,0,-0.0,7.861204604407812e-5,1.8474538181417715e-5,-1979.834183041866,-177.9250348290418,-3024.0066718669586,68226.25482138767,0.574921984018304,-0.006906482701375014,0,0,-0.0,0.0001640591685242206,7.446132089287258e-6,1410.2582243885292,-405.7635401070264,-73868.07708746851,102.14691983271715,1184.9249034223799,-0.007569141162295523,0,0,-0.0,6.56714736509069e-5,1.6490479286055095e-5,50.50493172994766,-3.7880561671348336,-1332.9087422634254,45243.259897936136,6526.87207397503,-0.012005984110132564,0,0,-0.0,0.0001607069116561882,7.21337528791652e-6,2949.4363732958764,-228.7840516594208,-54295.45735378142,6864.003760824185,11386.913995752091,-0.016557586011335848,0,0,-0.0,0.00013178519777838814,6.803091643256536e-6,4831.002516699962,-512.3254034590493,-22405.244876687826,17294.08752814415,0.0033447153440295577,-0.010413681856098256,0,0,-0.0,0.00012424232930027438,6.7262544774521905e-6,3513.1065373336105,-509.48237772878826,-19287.257256404064,17046.61965832146,0.03428234652548415,-0.009507864446630645,0,0,-0.0,0.00012912480115222734,6.804814974613244e-6,5098.504071546229,-390.5805374775026,-21719.769376080658
