Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
BE0 0 CCGT,1,3641.0,3640.9154601849923,0.034527361553464746,0.11906717656120236,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 OCGT,1,3641.0,3640.9903433846525,0.014476874706594686,0.024133490054282447,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 biomass,1,672.0,7.73060690091688e-6,6722.665669570897,7394.66566184029,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 coal,1,0.0,0.0,0.0034094647485002744,0.0034094647485002744,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 nuclear,1,5943.0,1.5364679535070338e-6,0.0024801298170378464,5943.002478593349,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 offwind-ac,1,1127.0,5.3429134715480016e-5,0.0011918786605448867,1127.0011384495258,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 offwind-dc,1,1127.0,4.989783405174244e-5,0.00015941894891821916,1127.0001095211148,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 onwind,1,2629.0,5.1402627640480814e-5,0.0007877103678272766,2629.0007363077398,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 ror,1,176.0,1.2064308655146968e-5,0.0,175.99998793569134,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 solar,1,4788.0,4787.721849699173,0.005155513745020102,0.28330581457248627,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 CCGT,2,15971.0,15970.9333692025,8.220364568233479e-6,0.06663901786487259,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 OCGT,2,15971.0,15970.984132702271,3.750903884616504e-5,0.015904806767139235,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 biomass,2,8400.0,2.7094995136376594e-6,66820.7296450916,75220.72964238211,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 coal,2,23499.0,23498.995501282814,1.106279936206964e-5,0.0045097799848008435,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 lignite,2,20487.0,20486.995724831377,8.830305622236654e-6,0.004283998929167865,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 nuclear,2,8114.0,1.5307373385376636e-6,0.0030665201037179254,8114.003064989366,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 offwind-ac,2,3887.0,1.6132452990553675e-5,4.03638829562602e-6,3886.9999879039356,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 offwind-dc,2,3887.0,8.842599200475112e-6,0.00036243894937168936,3887.00035359635,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 oil,2,4184.0,4183.99358400972,2.738089329458139e-5,0.006443371174100321,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
