Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,-2.0470125e6,2.7069832e6,974493.0,-2.881327e6,1.7435874e6,1.4677929e6,-4.3286025e6,0.0,293395.5,0.0,-700505.06,359572.62,-179606.25,0.0,36239.297,0.0,16950.232,16950.232,-130776.83,-318018.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-465957.72,-3.435842e6
t1,-4062.4243788647227,4754.676599260041,-0.08397151723738716,4119.5056858191665,4754.672477403843,2377.3383521255982,-5153.098019693089,0.0,999.987981452633,0.0,-1999.9077153991,599.9199216332831,0.052011020471582015,0.0,-699.9894460571229,0.0,249.99178106962302,249.99178106962302,-249.99666029851298,-599.9962891349351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.70434452760446,5579.344454417165
t2,-3687.406350707526,4754.637347171512,15.120641506642642,2160.2711054850397,4754.628204553592,2377.338620377478,-5153.098018300646,0.0,999.8289803003802,0.0,-1999.902462772556,599.840806962583,-14.598504124140504,0.0,-229.73442908100247,0.0,249.9919583055128,249.9919583055128,-249.99671382704642,-599.9964015354988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.89608074217404,4433.812823362012
t3,-3422.944196392601,4754.59011839706,82.81044518306908,22.389953266464545,4754.581407067131,2377.338687068166,-5153.098017523901,0.0,524.7654154428415,0.0,-1999.7828157521276,599.9019073299096,-66.89566890317519,0.0,208.53332490844548,0.0,249.992433938786,249.992433938786,-249.9967256377155,-599.9964253182765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.13993061808787,2479.3222076309517
t4,-3294.1877821616645,4754.5878477148435,-79.18379507819463,0.002251927025099576,4754.563592873963,2377.338553873109,-5153.098020125496,0.0,301.9924994981054,0.0,-1999.8840960652778,599.9536103161299,50.59638937046975,0.0,500.74439540296066,0.0,249.9922926534751,249.9922926534751,-249.99672187883917,-599.9964227415986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.69149781016813,2610.108386042654
t5,-3662.1449806145865,4754.507763009009,-27.7122167303869,3366.4679789667034,4754.5822869919775,2377.3387222289302,-5153.098014059774,0.0,761.5745723176046,0.0,-1999.7659740844304,599.9423858936948,19.038389028729853,0.0,302.43921137758684,0.0,249.99201582948996,249.99201582948996,-249.99669722213503,-599.9963697671121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4697273523908,5820.630816347182
t6,-1823.9777719972326,2550.439034961213,-122.11207900416412,4552.4196688438415,4754.659290964895,2377.337771198394,-5153.098001199567,0.0,999.9779612600828,0.0,547.3117224559596,40.667078406024984,93.69446930670824,0.0,-699.9889103086168,0.0,249.97859961839737,249.97859961839737,-249.9953879051878,-599.9949295838531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-939.9777744642533,6827.319342171038
t7,-0.011382300816876523,510.50671025729025,-1831.5409786207258,366.5076902512019,4754.66126471618,-0.00810962300238316,-5153.097985624116,0.0,0.006552293860067948,0.0,-46.491789489135044,-108.54143823416803,281.61390867429566,0.0,-699.9961401524586,0.0,0.015632632365964128,0.015632632365964128,-75.68282916390527,-110.39391322909853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-939.9948662837078,-3052.4320412635734
t8,21.152867408207385,468.18719531653824,-1950.5942293705787,3389.0576178782203,4662.80872462395,-54.587058559603065,-5153.097978326351,0.0,-999.9890441279254,0.0,-1999.9522608978984,-141.6428898090661,225.46990203995642,0.0,-699.9956408873984,0.0,25.25246586497383,25.25246586497383,0.0025038665213514832,0.004344353996771133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-939.9958001053417,-3122.666814866825
t9,-0.03239791655232693,412.56775696165823,-1853.3654506087148,1770.1466135608762,4754.6646540908605,-56.8221186956298,-5153.097975294928,0.0,-434.67064964309975,0.0,-1999.9954929483943,-52.019873234640386,175.83221995928636,0.0,-699.99650993815,0.0,64.45581227263858,64.45581227263858,0.0009171023748137941,0.0029423695048080845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-939.9956390087752,-3947.869378699047
