,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions,Fuel Usage Emissions
t13,40.6622889759047,127.66722215678399,0.8217623673785964,0.39943082339180025,14.202074045648455,7.133247586032361,229.089954195722,155.1408292683734,0.11851587863382758,1.6354041427166275
t14,40.66246557050309,127.66721968414817,0.8217652358738191,0.3994362283709586,14.20231511137096,7.133353273312374,229.0899484068945,155.14082644875228,0.11851316283740645,1.6354049345749047
t15,40.662474093014914,127.66721655856844,0.8217892851129135,0.3994411331460933,14.202329812585496,7.133351286607443,229.0899450013672,155.1408249264186,0.11850817027828678,1.6354049805949198
t16,40.66246563179534,127.66721499971509,0.8220290730761366,0.39944262318937157,14.202320617518733,7.1332942267280846,229.08991847039638,155.14082583983767,0.1185171423420068,1.6354008550850552
t17,40.662446101688325,127.66720589785385,0.8217664552374532,0.3994230668984943,14.20229155360032,7.132639076991774,229.08945521715336,155.14084569959664,0.1185124885410211,1.6354052840854068
t18,40.66195509215388,127.66706115794183,0.8216530113883083,0.39928027938903327,14.20160977301148,4.99952685899902,229.05933123950433,155.14065360485768,0.11850844369807616,1.6354045967971325
t19,40.66207939750587,127.6672074268327,0.8217833909294266,0.3994355653479157,14.201790598915004,1.4261115073967092,114.55136936118507,155.14093751767405,0.1185062102627335,1.6354028932297127
t20,40.66227128526962,127.6672729670269,0.8220737917466592,0.3995037748894671,14.202055192168089,4.999972518621328,229.05938098244047,155.14084415978743,0.11850397390541338,1.6354035739774049
t21,40.662435052800944,127.66739869645174,0.8220887198292935,0.39966601606926305,14.202285676685385,7.132730254793351,229.0896848464812,155.14100450397913,0.11851753828630829,1.635401630425941
t22,40.662304749444026,127.66740004573806,0.8220958273327221,0.39984854895446553,14.202103616387573,7.133191879512861,229.08989349991555,155.14101482023221,0.11851746672414568,1.6354043123978457
t23,40.66248770241691,127.6674075488121,0.8221071066958716,0.39970371952625666,14.202357809066044,7.1332288134178405,229.0898963027004,155.14101984440018,0.11851531827473508,1.635399451237168
t24,40.66244505530128,127.66741895956517,0.8222991240436401,0.39971547386594924,14.202311016084629,7.13322636822287,229.09005931699988,155.14101486316147,0.11851421720868147,1.6354014132272336
t25,40.662463995673406,127.66754506804345,0.8222732189875346,0.39986992343885475,14.202330691243581,7.133420876953043,229.09027655387536,155.14119678502033,0.11851572202810062,1.6354003026005035
t26,40.662485053378454,127.6675625650739,0.8222726520404416,0.3998976298543309,14.20235057976507,7.133413320291059,229.09031546214112,155.1412010890077,0.11852646929199255,1.6354013533241245
t27,40.662942125457285,127.66782931914186,0.8222711510625499,0.40012543498568376,14.20294326260352,7.133413557760916,229.09122505533554,155.14146786357756,0.11852360459735839,1.6354001939314209
t28,40.66302734183807,127.66791614206454,0.8222634391822075,0.4002175093388886,14.203046365233414,7.133419898685445,229.09126589040096,155.14159681295266,0.1185165654829136,1.6353979723412746
t29,40.66248704433331,127.66756219643,0.8221144335932509,0.3999119489826448,14.202308507282169,7.133429328900577,229.09131115300374,155.14120989343263,0.11851290991944172,1.6353936838589893
t30,40.66249570576579,127.66739959819239,0.8220850877128698,0.39965935691769583,14.202093174956294,7.133433454666774,229.09130673199883,155.14103021136611,0.11850527371992088,1.6353912721542796
t31,40.66250792222529,127.6672448304922,0.8217856800063081,0.39945999189124604,14.202041051811115,7.133433433827373,229.09129372618585,155.14100186739734,0.11851121670277132,1.6353776257670996
t32,40.66251907187067,127.66724445609881,0.8217567977495807,0.3994777552614145,14.201803287739901,7.133433324513893,229.0899342167912,155.1408260236954,0.1185059420595463,1.6351462967950796
t33,40.66253801878228,127.66725215441457,0.821622020006244,0.39949274211653923,14.201646642533271,7.133476422810603,229.08986934073837,155.1407817200667,0.11850541483757852,1.6350387906362394
t34,40.66253749006735,127.66725697267884,0.8217595598280676,0.39948112861287915,14.202036816675117,7.133477674694328,229.08987269248917,155.14101773936292,0.11850542332204339,1.635138380670469
t35,40.66252881866747,127.66726685504202,0.8216222465335947,0.39948067455775366,14.202058434534926,7.133190684874078,229.08987642912325,155.14076936272525,0.11850531522381515,1.635049248667775
t36,40.66251231440653,127.66726764304512,0.8217634486002036,0.3994501585814312,14.202059114262173,7.1334835329815025,229.08988303095015,155.14092115659113,0.11851978008972433,1.635366742977154
t37,40.6625046147674,127.66726332896177,0.8217736089957077,0.3994525825276552,14.202126371612138,7.133489129313132,229.0898892607176,155.14085857500206,0.11851456358123023,1.635378032103055
t38,40.662492104951426,127.66726066667022,0.8217900750327005,0.39947981447815223,14.202309868064958,7.133479552512836,229.0898862588047,155.1408758979518,0.11851266170803945,1.6353655880778268
t39,40.662489778112416,127.66725063742375,0.8217975034244536,0.39949549977063137,14.202324614777726,7.133472934491185,229.0898863035682,155.14087529482305,0.11850969440722056,1.6351539181870338
t40,40.662459597702714,127.6672064216067,0.8217727719940591,0.39948488071459687,14.20228740731934,7.133461324090479,229.0898705962724,155.14082388936845,0.11850374132549978,1.6351320394986784
t41,40.66248030857352,127.66723410011485,0.8214321154268844,0.39951705446004654,14.20230676288626,7.133459645547463,229.08988269294537,155.1408484121155,0.11851094609444567,1.6350618376486703
t42,40.662307448605205,127.66698153744788,0.8211691806067192,0.3992816370533932,14.202046418041906,7.1332581398638855,229.08960642434207,155.14053934273852,0.11850823918805056,1.6349114130270823
t43,40.66248629912203,127.66723725541773,0.8214050754639525,0.3995115231715729,14.20208522692758,7.1334674086427,229.08987134268827,155.140827657575,0.11850258446103668,1.635039184465473
t44,40.66250562107049,127.66724641465174,0.821520742299157,0.399500720206369,14.202310736773358,7.1334706556094485,229.08990060157106,155.14083601202807,0.11849929582516291,1.6350323163743994
t45,40.66247169535288,127.66722698952115,0.8217691853923313,0.3994646069145023,14.202286829723333,7.133452039221897,229.08987871574507,155.14064658878348,0.11849880316407102,1.6353530764247173
t46,40.66247043695806,127.66742410895597,0.8219218760061263,0.39964281726188855,14.202286585793976,7.1334282408323775,229.08987569348275,155.14099190901084,0.1185142260233403,1.6353652117319397
t47,40.66247201564611,127.6674304727491,0.8220803282036189,0.39965417065320635,14.202296246374079,7.133467018817486,229.09031238053768,155.14102923466746,0.11851123772601325,1.6353759354459005
t48,40.66248200442405,127.66742921236656,0.8220895047894553,0.3996555861384244,14.202316345629807,7.134503990359433,229.09128339929322,155.1410399084097,0.11851455313822443,1.6353727860614309
t49,40.66250672107968,127.66742407873151,0.8220893211573757,0.39965471995274626,14.202343792449067,7.134587634753473,229.09143347150666,155.14109856307053,0.1185119365075572,1.6353690104819996
t50,40.66264075762534,127.6674185512421,0.8220974986607014,0.3996813399911575,14.202523583705082,7.134588974829906,229.09135198639072,155.14104596390246,0.11850821381061755,1.6353617877766609
t51,40.66275138735771,127.66755500019262,0.8221060219426772,0.39981778353885394,14.202679613448172,7.134566294930651,229.09130594250095,155.14118168094265,0.11851902237458041,1.6353559911051925
t52,40.66273681336553,127.66755825571356,0.8221327008201089,0.39982413148148943,14.202662445057559,7.1345625140174995,229.09131933349838,155.14118771256582,0.11851602853557416,1.6353474567815793
t53,40.6625206721596,127.66744532963597,0.8219510026416095,0.3996897990236404,14.202363430798599,7.13456111417358,229.09129642205542,155.1410721295823,0.11851133058292583,1.6353369540788338
t54,40.66252095882721,127.66725564070536,0.8218305924746218,0.3995037984070435,14.202320182405273,7.134559057806044,229.09127541333714,155.14103763000503,0.11850414135123345,1.63532355789184
t55,40.66251040805561,127.66702139336734,0.8211653139703207,0.39918547181587966,14.202083470761842,7.134520177967325,229.09128327133578,155.14084792883867,0.11849596667249655,1.634868346054594
t56,40.662379834011354,127.66702642273489,0.8204551078451472,0.39819647368786953,14.202084497348423,7.133494913496423,229.08994354963528,155.14061958630546,0.11850310894893809,1.6342644410806384
t57,40.66250609407488,127.66703023446175,0.8202819967936196,0.39838348360828346,14.202070040392451,7.1334470925399165,229.0898844271275,155.1408303495321,0.1185015178694637,1.6343513237341587
t58,40.662523547057376,127.66703418173229,0.820534538145613,0.39865305363962217,14.202061964627665,7.1334517267272854,229.08991606235594,155.1408835410159,0.11850515892658126,1.6345049094173152
t59,40.66256088492487,127.66703251578085,0.8205751492413444,0.3986933096105752,14.202048283175067,7.1334657256527985,229.08991617370478,155.1409312701791,0.11850120273250053,1.634526793982483
t60,40.6624698452698,127.66704016462131,0.8203449607954084,0.3984808588243827,14.202065583288583,7.1334733690541805,229.0899259677272,155.14092729209239,0.11850432976238114,1.6343772241375822
t61,40.66231913721531,127.66704173817655,0.8211179991009412,0.39921590343250174,14.20206577994382,7.133476107380903,229.0899398024887,155.14057427191076,0.11851321062574553,1.634809983507997
t62,40.662414548817786,127.6670372205167,0.8211612368019761,0.3992685435637583,14.202060764151087,7.133477189281245,229.08994291748851,155.14075222530838,0.11850849641069595,1.6347598969802912
t63,40.66230661743287,127.66704128269684,0.821176105508293,0.3992801628397855,14.202068485040554,7.133477590359696,229.08995801319367,155.1405827990213,0.11850604257896596,1.6348228041138038
t64,40.66248620895142,127.66723031679403,0.8213278835091501,0.39940825304075733,14.20225500817758,7.13347322888586,229.08995875639823,155.14085399149235,0.118501859405183,1.6349137871934702
t65,40.66229727442537,127.6669756006787,0.8201652908799374,0.39834439271003386,14.201911054206985,7.133410752101049,229.0899076612688,155.1405702941409,0.1184957043965799,1.63433743508852
t66,40.661552394170066,127.66594916450437,0.8171262308373572,0.3956300211100073,14.199492408831562,7.132293688136452,229.08845216015698,155.13983507919679,0.11850651081850071,1.6326087221348151
t67,40.66199884950061,127.66715443033705,0.8203507153049918,0.39850834657036915,14.201496758701822,7.132797843203347,229.08918007219458,155.14071466095527,0.11850515281607153,1.6344695804747285
t68,40.66233499776369,127.66704834146059,0.8211519721529086,0.39922502421868983,14.202051277843136,7.133226919508417,229.0896851737389,155.1406899927054,0.11850547270971379,1.6348452841425378
t69,40.66249109091615,127.66725661847484,0.8214135872817064,0.3994881855909106,14.20229280662082,7.133257536251303,229.08996091818508,155.14100635829809,0.1185063137779235,1.6352989862135376
t70,40.66250748646013,127.66727859756695,0.8218409924633536,0.3995247023077287,14.202085033865732,7.133456702972876,229.0898853182501,155.14102140115165,0.11850504264711013,1.6353044049238477
t71,40.662522423830744,127.66736942503192,0.8219059079837828,0.3996278169596849,14.202085481937536,7.133459978186078,229.08986874366778,155.14104040103766,0.11851920289830492,1.63530594927687
t72,40.66252700675177,127.6673674327115,0.82190940389329,0.3996366730692746,14.20209305259268,7.1334363527541464,229.08986706819297,155.14103758979255,0.11851946735464672,1.6353069772859268
t73,40.66251906373233,127.66736124111989,0.8219044717023493,0.39963889908407724,14.202292918468315,7.133422043156547,229.09007313879908,155.14103181784566,0.11852057891985676,1.6353041420705754
t74,40.66252541545124,127.66736285946882,0.8219021617061395,0.39963867765399236,14.20230876087223,7.133418392737535,229.09007983595336,155.14102569222067,0.11852091764769586,1.6353006679588138
t75,40.662509973259155,127.66735578904434,0.821901589223907,0.3996368331639922,14.202323960832826,7.133416782488594,229.09010552885752,155.1410328900016,0.1185174869175534,1.6352969514972842
t76,40.66265091829225,127.667349603318,0.821897943638923,0.39961599380977314,14.202431579643186,7.133417522908078,229.0904031078663,155.14103524984736,0.1185279740266717,1.6352976982651741
t77,40.662651633372654,127.66735696717704,0.8218793932500388,0.3996178815954845,14.202303963374078,7.133420567337741,229.09108319835454,155.14105018487987,0.11852371184459713,1.6352796003982808
t78,40.6625417622048,127.66724903296605,0.8213966584386554,0.39945993517791506,14.202093238639783,7.133405371861627,229.09030769701883,155.14104428538442,0.1185180076861547,1.6349643821533724
t79,40.66251747445689,127.66715829703406,0.8204476184911548,0.3986907158284051,14.202069591645628,7.133147897054931,229.08990284109518,155.14101386420995,0.11851221427866611,1.634459184368838
t80,40.662532681378245,127.66715277730046,0.820192092359867,0.39863692843659604,14.202076727939,7.133202700486581,229.08989024576957,155.1408844487327,0.11850546248599013,1.633951464956333
t81,40.66256317195922,127.6671629603019,0.8203663924137805,0.3986119832756197,14.202072415200426,7.133225728961557,229.0899603620053,155.140809917027,0.1185166478581887,1.6344158244050098
t82,40.662689051119294,127.66716456053359,0.8201419988796763,0.3986367588406002,14.202051143564107,7.133183454900664,229.08994839764398,155.1410306262,0.11851541730803221,1.634455968084804
t83,40.66252090021948,127.66716435582457,0.8203992670756464,0.3986002594210276,14.201731794233613,7.133241907381994,229.08992131999463,155.14086502457695,0.11851749256034744,1.634431412265565
t84,40.66252727348598,127.66716185081938,0.820442156427782,0.39866066765509756,14.20155475106684,7.132968127243627,229.08992070541277,155.1408756319377,0.11851769226469772,1.6344691159860414
t85,40.66250778910504,127.6671626331174,0.820623844685663,0.39871386175662166,14.202037592495577,7.132624455518781,229.08968381933542,155.14077349011785,0.11851349481339254,1.6344910413956582
t86,40.662553787674234,127.66727257158175,0.8208161143567484,0.39891042460930354,14.202061065055688,7.13263119890222,229.08967777267927,155.14084984529165,0.11852278411551688,1.6346045314425146
t87,40.66254317611849,127.6672436709513,0.8208943966004919,0.39897348820569345,14.202275961933843,7.1329636640581136,229.0899273975411,155.14086916586623,0.11851965330407073,1.6346374600487075
t88,40.66254128998655,127.66733979698387,0.8213850421323715,0.3994603576895228,14.202288974922423,7.132957305513831,229.0899138073369,155.1409056466482,0.11851596755688128,1.6349312967979899
t89,40.66253771933825,127.66723814875382,0.8204940463086098,0.39892457313668317,14.20225904943697,7.132889217830618,229.08983499434288,155.1408495747737,0.11851115424417805,1.6346198185947343
t90,40.66246070734936,127.66714160324564,0.819985454425349,0.39875486015878087,14.201608028500878,7.131732372197088,229.0888457798386,155.1408475446058,0.11850363026557724,1.6345218448043068
t91,40.66252596945372,127.66723277449626,0.8208690967969028,0.3990031159109282,14.201753066841029,7.131063513798421,229.08826243900094,155.1408291334564,0.11851294888259678,1.6346785185059234
t92,40.66251861790062,127.66718502278903,0.8214080870351206,0.39946525127019394,14.202087763481641,7.132577913117814,229.08955502235946,155.140990528691,0.11851023840978604,1.6349599847321465
t93,40.662505459052575,127.66738080468554,0.8216237468449143,0.39966345851373963,14.202288050602947,7.132946189945852,229.08995003884812,155.1410135223106,0.11850920764401308,1.6352805507252537
t94,40.66253762600121,127.6674081763243,0.8219356352475745,0.3996900915996769,14.202102921991724,7.13298753805071,229.08990706436202,155.1410317784184,0.11850878097690654,1.635298615261966
t95,40.66254590249726,127.66740579750291,0.821954787650536,0.399697044470505,14.20210809327613,7.133217264573513,229.08988671331755,155.14102803163792,0.11850890070777745,1.6353048566246027
t96,40.66253164922516,127.66741157551576,0.8219567974917631,0.3996943404792588,14.202099889061936,7.133260895229349,229.08987640147276,155.1410333983324,0.11851943156453434,1.6353169672736028
t97,40.66251260248688,127.6675661706881,0.8220755436099171,0.3998474988357508,14.202331054055081,7.133235643204455,229.08984948552057,155.14118201723545,0.1185169388994474,1.6353146889080403
t98,40.66278596300322,127.667853603144,0.8221243964112207,0.4000753084996473,14.202718401227717,7.133214902982712,229.0901146245214,155.14125061278153,0.11851598308200365,1.6353183114496053
t99,40.66330579979343,127.6683728245234,0.8223182037394482,0.40061785141460177,14.203411483391736,7.133448941300978,229.09110232249645,155.14198540466623,0.11851445012865153,1.6353232015352648
t100,40.6634794571012,127.66847334518374,0.8223030121685726,0.4007886766316957,14.203637632242721,7.1334734971899705,229.09130796127263,155.14222929353684,0.11851129668195844,1.6353254044362462
t101,40.6634875055299,127.66847869565582,0.8222903368637271,0.4007780423962394,14.203648153654857,7.1336658898442,229.09133976855784,155.14223986356285,0.11852251942010575,1.635335545423409
t102,40.66349003946164,127.66847814898256,0.8222883575127493,0.40077802727436534,14.203648133247318,7.133674718479079,229.09131617260437,155.14224284231022,0.11851877040704731,1.635345819864291
t103,40.663482956553366,127.66847458092285,0.8222895557896304,0.40078030851365576,14.203639004910906,7.133673626212114,229.09132842847941,155.14222896691084,0.11851467178971417,1.6353392769389006
t104,40.66332783839744,127.66847385748616,0.8222940397943161,0.4007883138963666,14.203436704187132,7.133639570747244,229.091026052894,155.14200671418192,0.11851012050303081,1.635352929266687
t105,40.66331386819571,127.66846747032592,0.8222914445789196,0.4007792335986015,14.20340882408722,7.133009734138414,229.08993963319108,155.14198480341372,0.11850756680961513,1.635359988166964
t106,40.66331826957353,127.6684757592714,0.8222905411601908,0.40077549191330564,14.203405167173667,7.132975022549979,229.08989001247096,155.1419777052857,0.11851845268693571,1.6353638309066794
t107,40.66331717818873,127.66847788680008,0.8222890297427321,0.4007808626992641,14.203406185326061,7.132974190107214,229.08989825415148,155.14196342407539,0.11851429555626707,1.6353662490403758
t108,40.6633158277646,127.66847690626476,0.8222871389122408,0.4007788988271968,14.203406148974116,7.132972931723266,229.08990231592674,155.14197221571996,0.11851236786470887,1.6353652177457458
t109,40.66331508116237,127.66847456051677,0.822285546546413,0.4007809848597358,14.203408906735458,7.1329722186894235,229.0899089077056,155.14198060273998,0.11851147728174714,1.6353643939836178
t110,40.663320546361575,127.66847591859695,0.8222888939406762,0.4007912634300464,14.203419444143838,7.13297119457631,229.08990955254617,155.14199192178188,0.11850899183389249,1.6353644092967403
t111,40.66333216010855,127.66847454250565,0.8222850072936706,0.4007862499870352,14.203434550444697,7.132971885639894,229.08991358251825,155.1420077628986,0.11851967722972083,1.63536709871023
t112,40.66333370521076,127.66847229925656,0.8222824876028706,0.4007840468529058,14.203434505228062,7.132986492058401,229.08991982282183,155.14200750474922,0.1185158864765345,1.6353696846318682
t113,40.66333139673961,127.66847276332288,0.8222878748817788,0.40079258330094897,14.20342865429311,7.132974033901243,229.08994220708934,155.14201025083938,0.11851241834831784,1.6353740473268752
t114,40.663263795794215,127.66846931548379,0.8222857601216088,0.4007799901384521,14.203335176891356,7.132956988691972,229.08999901307135,155.14190525967408,0.11851072693406944,1.6353663871616468
t115,40.6633161822878,127.66846830728355,0.8222827136669989,0.4007811602394487,14.203400779192974,7.1326196538806785,229.0897045366802,155.141966977713,0.1185048674147251,1.635366040828514
t116,40.663323747626755,127.66847122551161,0.8222964684443007,0.40078598016730743,14.203409096662398,7.1329603417346625,229.08999119150653,155.14196585308838,0.11851842410110006,1.6353688199415717
t117,40.66332707239597,127.66845169871875,0.8225954694766702,0.40075172313844704,14.203419314842726,7.132977179064085,229.08993232442467,155.14198763210857,0.11851598366516394,1.6353679491661817
t118,40.66331963322076,127.66845043752558,0.8225962870676085,0.40074596246238264,14.203402557580679,7.133007924117904,229.08993230690137,155.14199687118776,0.11851515743984445,1.6353797415690159
t119,40.663316524421354,127.66845056405839,0.8225989766812748,0.4007521031713383,14.203404688622339,7.133483671068053,229.09034173881759,155.142073570486,0.11851687980148808,1.6353706128262584
t120,40.66331942138562,127.66845483888456,0.8226197749853976,0.4007507443483511,14.203406480168207,7.133691360923842,229.09056997094478,155.1420653718276,0.11851379296023223,1.6353726160109143
t121,40.66347913108264,127.66846132614053,0.8226330022044717,0.4007516170344456,14.203602493198506,7.133669529133108,229.09128824327544,155.14219254787622,0.1185270372574143,1.6353754042632727
t122,40.66348213548966,127.6684581756504,0.8226321886814654,0.40075295565097135,14.203616747713388,7.133676973266614,229.0913120696605,155.14220631943067,0.11852096231907619,1.6353781428867913
t123,40.66348283468251,127.66846071350777,0.8226271587351055,0.4007526541528551,14.203627358189681,7.1336874835509505,229.09134361776458,155.14221580740835,0.11851873699318953,1.6353807616609386
t124,40.66346727754542,127.66843600698377,0.8226277768815263,0.4007272310901855,14.203593796599879,7.133683796004814,229.09130368408233,155.14219544790578,0.11851655424631448,1.6353835734662263
t125,40.66346341462031,127.66843711585993,0.8226246601088495,0.4007272254742822,14.203592999631715,7.133685088679623,229.0913294039139,155.14219174355028,0.1185125373586125,1.6353694352711925
t126,40.66346965692269,127.66844705921127,0.8226318142060786,0.40073531540457263,14.203590671788529,7.133686048409571,229.09134948392986,155.14219559980742,0.1185229551647789,1.6353731054528529
t127,40.66346979455322,127.66844394544948,0.822609823577808,0.40073044416654213,14.203589068583401,7.1336864712824575,229.091347551946,155.1421838690434,0.1185197601593325,1.6353719836537914
t128,40.663481606049274,127.6684451085421,0.8226115509431299,0.4007324634415652,14.20360337315719,7.133685562257194,229.0913431844551,155.14219204251845,0.11851631127714256,1.6353738497967607
t129,40.66349581962005,127.66846058209293,0.8226282032922858,0.40075063749175555,14.203603703263775,7.133682253662421,229.09134019601186,155.14220567936135,0.11851388027213142,1.6353719107693192
t130,40.66349569473911,127.66845257471215,0.8226339711735964,0.4007504591313374,14.203608822076594,7.1336581379216515,229.09129955563859,155.1422139658931,0.11851061371937804,1.6353721084359003
t131,40.663500431884714,127.66846181378988,0.8226297658268548,0.4007443131436391,14.203601318929087,7.133243156919045,229.08995927176176,155.14220203467863,0.11852403768543256,1.6353782371907548
t132,40.66350856940019,127.66846026957226,0.822631191143144,0.4007430966899753,14.203603760789882,7.133280803862978,229.08990372636893,155.14219676273663,0.11852293853585479,1.6353770730099235
t133,40.66350374371447,127.66844141622917,0.8226245091706869,0.40073866465413294,14.203604909619292,7.133273207044838,229.08993054862304,155.14221294365095,0.11852095447379489,1.6353740441705673
t134,40.663496197611835,127.66846043111839,0.8226253706479956,0.4007413506677253,14.203600319488245,7.133350872348175,229.08992228161335,155.14221348436956,0.1185178899413797,1.6353706627768105
t135,40.66348344482991,127.66846029301166,0.8226197423243172,0.40074141372626837,14.203598410939712,7.133309334711847,229.0899141891849,155.1422139590064,0.11851190227676074,1.635368219582515
t136,40.66347653345506,127.66846025909544,0.8226060466156127,0.40074247101387145,14.203599562858159,7.133240287460134,229.0899004170116,155.14219450309028,0.11852049000698159,1.6353664150188287
t137,40.66347620271767,127.66846458829393,0.8222853855540906,0.4007412371608263,14.203600193046782,7.132999431287297,229.08990480552683,155.14218998612995,0.11851281821037138,1.6353681235389046
t138,40.66346902686373,127.66843002549793,0.822277596064078,0.4006896878086092,14.20359374158428,7.132968297592527,229.08987182267626,155.1421757314517,0.11850783318640326,1.6353586928725368
t139,40.66346678912258,127.6684261698876,0.8223011603933486,0.40068786795999556,14.203592191722418,7.132622143891728,229.0895734894349,155.14217528132767,0.11850375971209366,1.6353562000063546
t140,40.66346853111553,127.66842475456173,0.8225838694954936,0.4006869659265495,14.203593997270728,7.132967704974422,229.08986863520363,155.14217714786636,0.11850079794147893,1.6353651734968475
t141,40.663462212388254,127.66842622249469,0.8226022042406409,0.40069618011915076,14.203587837686504,7.13298017924898,229.0899040458139,155.14217140239796,0.11851337230817185,1.63536308217645
t142,40.66346416004305,127.66842657467338,0.8226036222586982,0.40069477731444203,14.20358637969764,7.133035331717686,229.08998688486133,155.14219947732562,0.11851344080094955,1.635354360257218
t143,40.663449522012804,127.66842509281274,0.8226064992063502,0.4006856338320318,14.203576536877517,7.133647355042587,229.09123495787864,155.14217710921682,0.11851536631488248,1.635357550406713
t144,40.66346337830377,127.66842165544155,0.8226140146900993,0.4007167892870377,14.203603468704298,7.1336548344920825,229.09128397133262,155.14216962990764,0.1185134787857548,1.6353559277911038
t145,40.66345022931316,127.66843742976788,0.8226188124094794,0.40073305906126877,14.203586973629495,7.133654967125807,229.09128042957303,155.14217147070863,0.11851043947458113,1.6353548087334502
t146,40.66346104312764,127.66844215796138,0.8226198310002719,0.4007326880335376,14.203602287170863,7.133654468764807,229.09127238712034,155.14217907197968,0.11852284372635724,1.6353456179473895
t147,40.66346080445449,127.66844008640216,0.8226162868938748,0.40073132347043333,14.20359827718829,7.133658710830927,229.0913092338378,155.14218402176672,0.11851888042898584,1.635347873634508
t148,40.663468643440495,127.6684587169275,0.8226377458549233,0.4007562488298611,14.20360310803377,7.133660212053059,229.09135478381307,155.14221614979843,0.11851475128752188,1.6353441609235908
t149,40.663434697286974,127.66840372275689,0.8225999690973044,0.4007030136215937,14.203555453434708,7.1336570629874805,229.09129741875572,155.14214900629034,0.11850900697813649,1.6353482723880763
t150,40.662765107375634,127.66775796793529,0.8222056835391492,0.40004491352700944,14.202616282487147,7.133635395014501,229.09124967422014,155.14143835408436,0.11850076339718166,1.6353451819045501
t151,40.66256249030057,127.66725985743658,0.8221072827175304,0.39948276267301275,14.20175598186461,7.133211791936856,229.09013586122663,155.14105472793705,0.11850771493404841,1.635346786606811
t152,40.66254929851749,127.66724135523525,0.8220773991233798,0.39942626889394883,14.201698430124937,7.133036694250975,229.08989649815476,155.14104083386795,0.11850393416196751,1.6353399499452643
t153,40.66257648090611,127.66724416947817,0.8220634764891541,0.3994270314957562,14.201778923139846,7.132978506093377,229.08993347467703,155.14106563049972,0.11850642477434169,1.6353416786261028
t154,40.66237619820243,127.66725466796585,0.8217939029124754,0.39944297273393387,14.201836697874695,7.132976854545724,229.08998238374858,155.14106968788545,0.11850962816342078,1.6353195480631113
t155,40.66222014961727,127.66724137504967,0.8217516447654042,0.3994155899855736,14.201791405141565,7.132980584856123,229.09001508484084,155.1409004036535,0.118508537978498,1.635341292377873
t156,40.66258172494168,127.66727572431418,0.8217815048670961,0.3994674879094985,14.201851579837543,7.132980363961313,229.09001515267568,155.14102865236993,0.11852373086099666,1.635344107160462
t157,40.66259927114422,127.66725870124472,0.8217913239517824,0.39948364034396155,14.201877315460031,7.13297793058349,229.09000439521677,155.14109559985658,0.11852236296831777,1.6353460922619543
