,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture
t34,196.6855544223515,617.5313292336223,3.8624562011010117,1.8254880874252206,68.60177949063362,34.4023951057814,1108.2117249546998,750.4940192928663,0.5200907301907275,7.82604570652509
t35,196.6855348110821,617.5313508860185,3.8621592698492733,1.8254894694068715,68.60181603416824,34.40177220588354,1108.211730614293,750.4934341521276,0.5200907283390843,7.8258351081767525
t36,196.68550711843807,617.5313534258323,3.862460954488525,1.8254167694256995,68.60181282671086,34.40240773013539,1108.2117477867246,750.4937939417625,0.5201192096435686,7.8265606503470595
t37,196.6854882722713,617.5313475155158,3.862479758417015,1.8254239503665795,68.6019601045366,34.40241488421534,1108.211762444478,750.4936438209713,0.5201097223258019,7.82658151981908
t38,196.6854569554145,617.5313424899505,3.8625147613409907,1.8254891026763804,68.60236154510115,34.40239404573885,1108.2117554236086,750.4936861441986,0.5201062111645308,7.826558224964571
t39,196.6854519245085,617.5313223458651,3.8625302001082975,1.825526574061693,68.60239258894144,34.40238042270788,1108.2117588403155,750.4936858459305,0.5201007094753384,7.826077946992415
t40,196.68537612540058,617.5312289828407,3.862479563422707,1.8254996962386956,68.60231044613802,34.402354643234325,1108.2117205554566,750.4935665572948,0.5200891624036258,7.826035578085081
t41,196.6854294528573,617.5312935711322,3.861760950394622,1.825580043175183,68.60236321775301,34.40235606299609,1108.2117566610057,750.4936347328756,0.5201032138917133,7.825878893376202
t42,196.68499736364186,617.5307471302305,3.8612033525342953,1.8250483078091084,68.6017885785747,34.40191548523417,1108.2111342779424,750.4929124692131,0.5200969999330374,7.8255362885633835
t43,196.68543773293635,617.5313000759958,3.861704028599544,1.8255665105720071,68.60187562114841,34.40237289689171,1108.211732601677,750.4935866311351,0.5200859669462218,7.82582918785202
t44,196.68548132461044,617.5313143531749,3.861940640601823,1.8255366959359702,68.60237184260706,34.40237577634738,1108.2117852952672,750.4936023850593,0.5200795739296343,7.825803840003666
t45,196.68539863413875,617.5312708620752,3.8624636352210264,1.825448316912092,68.60231134092425,34.40233522572467,1108.2117313542658,750.493152579422,0.5200786185017516,7.826533960376576
t46,196.68539846166658,617.5316930719358,3.8627817378705824,1.8258457837649509,68.60231033227866,34.4022832207342,1108.211715310387,750.493954717989,0.5201087427881587,7.826557296100565
t47,196.68540625700967,617.5317048501903,3.8631144804815403,1.825868698439114,68.60233239237667,34.40234802912312,1108.2126745023968,750.4940313808867,0.5201033515643636,7.826577420551867
t48,196.685431931209,617.531700847989,3.8631303090124818,1.8258726274990638,68.60237654231506,34.40460390729095,1108.2148564386962,750.494052768235,0.5201089083776442,7.8265713466686035
t49,196.68548835615547,617.5316900285267,3.863127745945707,1.8258708474062917,68.60243279206497,34.40477198548926,1108.21518521066,750.4941903309947,0.5201034391359204,7.826564109355002
t50,196.68580255965938,617.5316805171875,3.8631431450522893,1.8259292571509105,68.60282701319298,34.4047734909098,1108.2149937694815,750.4940623732015,0.5200955564511419,7.826550083988399
t51,196.68606727478146,617.531976290457,3.863159099480502,1.8262327675461212,68.60316949494309,34.404723878780274,1108.214890120141,750.4943773005708,0.5201159859793945,7.826539936650606
t52,196.68603959516943,617.5319887835853,3.863216772637601,1.826249279359187,68.60313443971205,34.40471597969105,1108.214924320608,750.4943908461797,0.5201095911156569,7.826523381258669
t53,196.6855162190508,617.5317529814037,3.8628298536986367,1.8259557005098674,68.60247290490416,34.40471304758082,1108.2148707168556,750.494124246794,0.520100197697512,7.826503280570301
t54,196.68551883857953,617.5313519079339,3.8625866452387534,1.8255533469750496,68.60238910926309,34.40470920144033,1108.2148223575134,750.494053318844,0.5200858946306247,7.826478527005037
t55,196.68549630331668,617.5308496694137,3.8611902760656847,1.8248745734948764,68.60186714362332,34.40463932839323,1108.2148662829593,750.493622563185,0.5200696671138144,7.825460145228812
t56,196.68517543522697,617.5308587563956,3.859710810770421,1.8226815994154952,68.60187268905334,34.402408873081875,1108.2118500704103,750.4930961196679,0.5200830484213669,7.824109375427908
t57,196.68548602137577,617.5308567308563,3.8593526235400692,1.8231187439556347,68.60183583969258,34.40232344642652,1108.2117491425277,750.4935878721587,0.5200798177960697,7.8243185254178345
t58,196.68552361352442,617.5308587650973,3.8598926357467644,1.8237240407835156,68.60181351198119,34.40233445530217,1108.2118241470355,750.4937029073175,0.5200862747862939,7.824664105198509
t59,196.68562653853343,617.5308528390384,3.8599767221719476,1.8238117993512413,68.60178044356805,34.40236493173588,1108.2118219334811,750.4938122813813,0.5200792857072233,7.824713888044913
t60,196.68541056562353,617.5308756462773,3.859472614967057,1.8233130274121034,68.60182036192951,34.4023809084184,1108.2118417087213,750.493813231968,0.520084606958391,7.824370468582406
t61,196.68503227851022,617.530882213983,3.861106406481699,1.824953510291189,68.60182019071698,34.40238716409548,1108.211874952368,750.4929931963641,0.5201013581050108,7.825350789547186
t62,196.68528643963955,617.5308758092428,3.8611825602862186,1.8250556451766131,68.60180987813709,34.402389095508,1108.2118838685694,750.49342174216,0.520091531418054,7.825227961864656
t63,196.68500252396456,617.5308844462523,3.8612098571965676,1.825078944915985,68.60182362869985,34.40239014541481,1108.2119185885017,750.493016241872,0.5200861047660394,7.825370360083983
t64,196.68544895921815,617.5312969053563,3.8615496906408837,1.8253878830338504,68.60224454638421,34.40238205003383,1108.2119215531673,750.4936556380558,0.5200776326734329,7.825587920139659
t65,196.6850117563386,617.5307710097886,3.8591705647173256,1.8231224172004434,68.60153940529885,34.40226679198654,1108.2118417883544,750.4930184177371,0.5200654128214234,7.824328261520358
t66,196.68319153845454,617.528572259333,3.852692905830138,1.8169684013257,68.59619855141831,34.39985820151524,1108.208608706117,750.4913093983557,0.5200854797500111,7.820439260422887
t67,196.68429471814667,617.5311646778572,3.8595675139355414,1.8234895810132972,68.60064513440611,34.4009564636423,1108.2102506079864,750.493354183921,0.5200824662496487,7.824625371846661
t68,196.68508602198585,617.5309043813335,3.8611662686048023,1.8249685967072276,68.60180536972179,34.40186460591992,1108.211330052088,750.4932594224788,0.5200830233961522,7.825417940393065
t69,196.6854530473299,617.5313541850993,3.861696454209016,1.8255324977316152,68.60233016825278,34.40191990048537,1108.211934323548,750.4939877236685,0.5200846423572287,7.826437830046437
t70,196.6854879339105,617.5313980010151,3.862602155894391,1.8256069731239934,68.60186650431487,34.40234955738449,1108.2117503135576,750.4940126052921,0.5200835009717164,7.826441547096611
t71,196.68552298877492,617.5316029979482,3.8627333648503734,1.8258332741283394,68.60187175705488,34.40235382361338,1108.2117172334763,750.4940564218094,0.5201097330088036,7.826445259179325
t72,196.68553487815058,617.5316000603726,3.8627398122543113,1.8258526644431794,68.60188430581297,34.40230208854267,1108.2117082554412,750.4940495724726,0.5201120127936987,7.826446843579208
t73,196.6855144899778,617.5315870492356,3.862729057568789,1.825860017642052,68.60232468641257,34.40227166715199,1108.212167159867,750.4940364321491,0.5201143636124461,7.826441358645389
t74,196.68553055084433,617.5315914943142,3.8627241282716698,1.8258623014242097,68.60235480443379,34.4022643171873,1108.2121806430553,750.4940221363167,0.520115349066829,7.82643465537507
t75,196.68548807380444,617.5315764156023,3.86272301716775,1.8258615602235637,68.6023862503182,34.40226057514221,1108.2122297339747,750.4940390480659,0.5201101233997174,7.826427426588705
t76,196.68583121362457,617.5315672884899,3.862715400137531,1.825813001980337,68.60262563053045,34.40226265085386,1108.2128848705368,750.494043763919,0.5201293510828624,7.826429593217867
t77,196.6858328152121,617.5315820609745,3.8626832936990194,1.8258230256047612,68.60234631163785,34.4022697310606,1108.2144216968932,750.494078763994,0.5201229360870921,7.826395594989289
t78,196.68556587767165,617.5313435660238,3.8616734512096333,1.825491183448455,68.60188511604535,34.40224084946817,1108.2126763176486,750.4940652327829,0.5201118022895307,7.825690694410549
t79,196.68550554267074,617.5311433819411,3.859679040739507,1.823780773492845,68.60183699305965,34.40168687295937,1108.2117872179326,750.4939979757951,0.5200997454988872,7.8245708170502715
t80,196.685537351315,617.5311241034268,3.859163783784251,1.8236873810341634,68.60185159727283,34.40180745724459,1108.2117657360777,750.4937032298952,0.5200866549312144,7.82343514701114
t81,196.68560800587488,617.5311412733842,3.859534619557814,1.823630446261804,68.6018368221613,34.401858432347964,1108.211931940304,750.4935282101646,0.5201066488001724,7.824487037199674
t82,196.68591795581293,617.5311436029997,3.8590596026998294,1.82369276718009,68.60179342887223,34.40176730939837,1108.2119041650722,750.4940459846224,0.5201057743318501,7.824568123912931
t83,196.6855003798153,617.5311418822923,3.8595998340850426,1.8236063747894837,68.60109174385757,34.40189917568802,1108.2118453719074,750.493656839511,0.5201088735869874,7.824511395672425
t84,196.68552049882862,617.5311363864831,3.8596798613687726,1.8237436188549017,68.60069888829204,34.40131459602696,1108.2118474892234,750.4936887355971,0.5201086745448122,7.824597116744829
t85,196.68547031836695,617.5311398404701,3.8600567956085095,1.8238568800557566,68.60176743369877,34.400580945844254,1108.2113220643248,750.4934507056236,0.5201018779907745,7.8246441906094795
t86,196.68557598050586,617.5313757620224,3.860461438940291,1.8242911027405788,68.60180211692477,34.40059724720978,1108.2113092750014,750.4936293259072,0.5201185574699478,7.824897633877704
t87,196.68554561603761,617.5313106425167,3.860614136729956,1.8244120907409926,68.60227595090917,34.40131072881054,1108.2118632467668,750.4936700586719,0.5201133260636455,7.824963648440824
t88,196.68554339566666,617.5315196394408,3.861663769135543,1.8255017968001104,68.60230260295819,34.401291248453695,1108.2118283366399,750.4937551499153,0.5201053493768154,7.825632741074394
t89,196.68554487758811,617.5313002715162,3.8597805221553734,1.824299991676992,68.60225429671607,34.401168718969345,1108.2116764541033,750.4936257253954,0.5200944245930166,7.824922460348476
t90,196.68535982508268,617.5310945643317,3.8587166753297595,1.8239262878170104,68.60081909982475,34.39871185384996,1108.2094975839645,750.4936241663224,0.5200798074458798,7.824703563086053
t91,196.68552802448312,617.5312908704922,3.8605773384760607,1.8244739603181703,68.60114865739799,34.397286941629034,1108.208211824866,750.4935753613685,0.5200980465885083,7.825052723479137
t92,196.68551211923372,617.5311809603937,3.861693542961282,1.8254832139334523,68.60188101392563,34.400518449059156,1108.2110673427067,750.4939481978383,0.5200931523311806,7.825677039053556
t93,196.68547985519535,617.5316040110991,3.862138374159623,1.825913041987489,68.60231850633753,34.401273024949504,1108.2119176110848,750.4939963658635,0.5200918761962761,7.826397483106132
t94,196.6855582321089,617.5316604601288,3.862799678389051,1.8259688543444628,68.60190755598327,34.40135162141983,1108.2118069513501,750.4940383472565,0.5200920679946127,7.826430607383251
t95,196.68557773745755,617.5316599722291,3.8628358755536794,1.8259851440851975,68.60192610561818,34.40184456001452,1108.2117620136019,750.4940283842187,0.5200931589713507,7.826442058354543
t96,196.6855441102391,617.5316715108752,3.862838200765081,1.8259718178340674,68.60190258733941,34.401936779811564,1108.2117426922555,750.4940360855607,0.5201138885939134,7.826465726118803
t97,196.68548802967115,617.5319994736608,3.863091106557396,1.8263052392770327,68.60240447441595,34.40188033933029,1108.211673347754,750.4943775153523,0.5201089068474014,7.826461212074332
t98,196.68613637691402,617.5326090031032,3.863190815710742,1.8268005304489292,68.6032445698154,34.401830413649876,1108.2122461869506,750.4945099521209,0.5201071083705373,7.826467986425784
t99,196.6873904071803,617.5337335015066,3.8636076126564385,1.8280163897988027,68.60477958332024,34.402337845505436,1108.2144620134636,750.4962144812077,0.520104199218578,7.826477156638691
t100,196.6878013743616,617.5339481003333,3.8635718416456637,1.8283901470906847,68.60527592172643,34.4023814218495,1108.2149069189286,750.4967680085084,0.5200981496489541,7.826480989855199
t101,196.6878155207805,617.5339553489493,3.863547273764539,1.828356817695263,68.60529505145506,34.402797391583256,1108.2149788737343,750.496786896523,0.5201198117624156,7.826500971355492
t102,196.68782186920924,617.5339534961117,3.8635454545378596,1.8283538905683319,68.60529606925358,34.40281304361179,1108.2149229224037,750.4967939298522,0.5201123044838792,7.826520091439714
t103,196.6878076303548,617.5339414512821,3.8635506392646795,1.8283568965541057,68.60527919995347,34.40281122078888,1108.2149591822272,750.496766691119,0.5201043052843599,7.826507577731184
t104,196.6874275691849,617.5339358083245,3.8635631797920724,1.8283749889310543,68.60482285048352,34.40274767950435,1108.2142893750913,750.4962456270205,0.5200955863912801,7.826533295018571
t105,196.68739895253958,617.5339216651423,3.863560762591684,1.8283545820167428,68.60476216875033,34.40139162192643,1108.2118565299666,750.4962005684898,0.5200908748729112,7.826546493527746
t106,196.68741024655864,617.5339387703361,3.8635613995950213,1.8283450438888378,68.60475178997439,34.40132884224723,1108.2117737854162,750.4961860954618,0.5201115162539379,7.8265546176120555
t107,196.6874058326669,617.5339448473457,3.863558953724359,1.8283581289633628,68.60475401266824,34.40132734021893,1108.2117950386341,750.4961542987988,0.5201028805017541,7.826558905440751
t108,196.6874037656021,617.53394206105,3.863556297642305,1.828353703773023,68.60475465489041,34.401324724620146,1108.2118041259578,750.4961749105935,0.5200986434942529,7.826556818761513
t109,196.68740263868764,617.5339371216107,3.8635541766137638,1.82835831410389,68.60476057144702,34.40132332824045,1108.2118186876269,750.4961938712489,0.520096681484098,7.8265551195000445
t110,196.68741642195988,617.5339412529513,3.8635623478045718,1.8283814743155378,68.6047831878655,34.401320742471675,1108.2118180545326,750.496220075063,0.5200920422157288,7.826554883474022
t111,196.68744390322857,617.5339366975335,3.8635552942332465,1.8283666483635372,68.60481662811446,34.40132206262244,1108.2118289891341,750.4962572892784,0.5201124510510808,7.826560887105846
t112,196.68744688824475,617.5339330819202,3.863550608812611,1.828359429017413,68.60481782727638,34.40135504561135,1108.2118423781474,750.4962562140797,0.5201050656290095,7.826565463417139
t113,196.68744166975475,617.5339335297703,3.8635643961163604,1.8283798427608877,68.60480872429325,34.40132658790604,1108.211892268902,750.4962647334208,0.5200987471565578,7.826573360294697
t114,196.68727539852117,617.5339255962963,3.863561485595758,1.8283517848300626,68.60460101452036,34.401296883747996,1108.212027324229,750.4960165560356,0.5200961222297343,7.826558876278666
t115,196.6874054863438,617.5339251179697,3.8635557280675474,1.8283550264636894,68.60475209042492,34.400568180501885,1108.211364337711,750.4961639574381,0.5200861828136192,7.82655805365658
t116,196.6874218121668,617.5339306973904,3.8635816968465013,1.8283645351476512,68.6047699269177,34.40130434552396,1108.2120106013442,750.4961597172853,0.5201127283559732,7.826564395784973
t117,196.68742827225756,617.5338887378738,3.8642220240433565,1.8282849543835988,68.60479333846355,34.40133294753274,1108.2118665503885,750.4962110593245,0.5201083484796993,7.826562652049055
t118,196.68741165934816,617.5338861733425,3.8642193277235912,1.828272777948432,68.60475662010299,34.40139013864802,1108.21185724256,750.4962306083929,0.5201071033606619,7.826585042361116
t119,196.68740592423956,617.5338860669033,3.864223596207657,1.82828866530014,68.60476136134653,34.40240974768021,1108.212763511797,750.4964106853217,0.5201103319458946,7.826567676235721
t120,196.68740593236478,617.5338968170685,3.8642687396775677,1.8282856581198572,68.60476180470903,34.40285249731577,1108.2132531806292,750.4963869997258,0.5201047784237077,7.826571203407763
t121,196.68779669910435,617.5339101368113,3.8642989358432334,1.828285694035582,68.60520066561811,34.402800300995466,1108.2148739950082,750.4966872643367,0.5201307921480826,7.826577576027367
t122,196.6877980099423,617.5339039218759,3.8642977233982774,1.828288384495976,68.6052289493692,34.402816635053,1108.2149132465408,750.4967171184074,0.5201197334544247,7.826582542659456
t123,196.6878019197213,617.5339090965598,3.8642871618333166,1.8282888127833248,68.6052534355019,34.4028398443087,1108.2149868923361,750.4967399644562,0.5201158753266057,7.8265875331655375
t124,196.68776478335494,617.5338531091995,3.8642862990831714,1.8282302655976153,68.60517611362062,34.40283144182138,1108.2148913657506,750.4966919938364,0.5201122367836911,7.826592818883687
t125,196.6877551062485,617.5338569720211,3.8642786172943313,1.8282315261872273,68.60517519676746,34.40283402636466,1108.2149495560716,750.4966839554455,0.5201048664788502,7.82656560309787
t126,196.68776907189647,617.5338774447092,3.864291252762738,1.8282495346800525,68.60516910024627,34.40283658863918,1108.214996434546,750.4966939634362,0.5201255027093838,7.826573400506519
t127,196.68776770281013,617.5338710745027,3.864243286354999,1.8282389932468426,68.60516550418407,34.402837143365986,1108.2149909443085,750.4966658386054,0.520119483848503,7.826570939696819
t128,196.68779714969543,617.5338720571718,3.8642452556795095,1.828243117717057,68.60519683537565,34.40283533262783,1108.2149805207423,750.4966843232373,0.5201132051163103,7.826574362993511
t129,196.68783067221347,617.5339059879684,3.8642800285337806,1.8282854863925446,68.60519479262743,34.40282879491211,1108.2149741082528,750.4967152493624,0.5201088127910772,7.826570540445377
t130,196.68782283309565,617.5338886441339,3.8642924966752696,1.828284583051507,68.6052038907611,34.40278268777166,1108.2149046956945,750.4967343232491,0.5201025331772172,7.8265705228252385
t131,196.68783169926584,617.5339073929254,3.8642824954731783,1.8282698565855002,68.60518411183729,34.40188809237844,1108.2118892749181,750.4967064076391,0.5201289564337623,7.82658316821123
t132,196.68784746281938,617.5339048286828,3.86428661198322,1.8282690772598886,68.6051891744143,34.401978223080555,1108.2117959952175,750.4966936027903,0.5201269933483468,7.826580681240615
t133,196.68784057921306,617.5338620662609,3.86427213835462,1.8282595737502534,68.60519089235859,34.401957004304904,1108.2118589280335,750.4967316073722,0.5201235045423819,7.8265746807884895
t134,196.68782705471892,617.5339044367693,3.8642747339898196,1.8282662711358764,68.60517968304737,34.40213072799999,1108.2118388458998,750.4967321354238,0.5201176206051584,7.826568228929058
t135,196.68780124487273,617.5339051371021,3.8642644867149394,1.8282660384873248,68.60517569938685,34.40203771399156,1108.2118191703219,750.4967334540578,0.5201055843937118,7.826563189985265
t136,196.6877844374306,617.5339045563763,3.8642381749292114,1.8282656415388356,68.6051791312735,34.40189328926,1108.211789807009,750.4966875322015,0.5201219731102326,7.826560343395055
t137,196.68778371730977,617.5339161283669,3.863550501371447,1.8282647093868793,68.60518436585093,34.40137665477918,1108.2118032538722,750.4966761932295,0.5201064348083287,7.8265628593628245
t138,196.68776802263366,617.5338401891288,3.863538728449695,1.8281483139754908,68.60517366453726,34.401321126863046,1108.211736553632,750.4966416084802,0.5200963462285728,7.8265446482230665
t139,196.6877629177803,617.5338323236504,3.8635861979088686,1.828146513974764,68.60517169525241,34.40057378921934,1108.2110692217975,750.4966402701409,0.520088400703251,7.82653988300549
t140,196.68776687623674,617.533831471066,3.8641941151181562,1.828145091726006,68.60517670454149,34.40132013960535,1108.2117271606714,750.4966449136206,0.5200825808960637,7.826556642510742
t141,196.68775074318032,617.5338342392555,3.8642308167683215,1.8281667835380557,68.6051616752419,34.401339448140035,1108.211798723685,750.4966313951008,0.5201071922019298,7.826553851336841
t142,196.68775695498783,617.5338376659805,3.8642355090599447,1.8281661213168492,68.60516041822193,34.401446449825535,1108.211953379113,750.496698372429,0.5201074319224489,7.826537169262565
t143,196.68772068953928,617.5338338536816,3.8642414615255034,1.8281461805062862,68.60513765574247,34.40276439994228,1108.214758892709,750.4966455694097,0.5201117356582053,7.826543124027141
t144,196.68775801261324,617.5338256454903,3.864257118518611,1.8282182338076276,68.60519916146916,34.402770494442535,1108.2148477372743,750.4966283200605,0.5201084456467377,7.826539983392176
t145,196.68772443157664,617.5338625766102,3.8642662431373607,1.8282559106959346,68.60516106712812,34.402770332247194,1108.2148372992228,750.4966327541665,0.5201026819691386,7.826537546278543
t146,196.68775044172764,617.5338699719516,3.8642676226981303,1.8282531797677475,68.60519539171854,34.402769608566565,1108.2148199054598,750.4966512233875,0.5201271546936421,7.826521009876467
t147,196.6877473420837,617.5338660552236,3.8642611902576154,1.8282488893870181,68.6051864788474,34.40277832372215,1108.2149023353,750.496662209428,0.5201194743193323,7.8265249737817015
t148,196.6877698735465,617.5339069563024,3.864309245122353,1.8283077073581089,68.60519822013622,34.40278154162949,1108.2150086834235,750.4967395918544,0.5201117802640507,7.826517760533469
t149,196.68770469549946,617.5337929100807,3.8642311780869956,1.828198192197576,68.60510768806705,34.402774944529234,1108.214874427537,750.4965984177064,0.5201009469263976,7.826525148082367
t150,196.68607716106897,617.5323951518573,3.8633883245791956,1.8267258863894535,68.60303030456446,34.40273484133129,1108.2147854956806,750.4949495790519,0.5200850443313203,7.826518459476297
t151,196.68560661564334,617.5313292873915,3.8631817899043366,1.8254805206459097,68.60114775977796,34.40182404692442,1108.2122827938551,750.4940798102215,0.5200990118124648,7.826522284191593
t152,196.6855824498155,617.5312987726187,3.863118469137288,1.8253666440153657,68.60103926297619,34.40145685280448,1108.2117725063326,750.4940580313806,0.5200918717380174,7.826506079436318
t153,196.68565714167755,617.5313032234027,3.8630933224368693,1.8253705676902579,68.6012200534798,34.40133434543092,1108.2118628448964,750.494115784013,0.5200972724769922,7.8265112773997805
t154,196.68517609267755,617.5313238616549,3.8625196877582204,1.8254086529383242,68.6013469678275,34.40133203114087,1108.2119733294082,750.4941290123968,0.5201038455577474,7.82646005946414
t155,196.68479170693226,617.5312967049093,3.862436551085986,1.8253472643156055,68.60124421706276,34.40133992974561,1108.2120460303533,750.4937341112364,0.5201023769022851,7.826512414056785
t156,196.68567467889358,617.5313704342946,3.8624996123961437,1.8254637260956006,68.60137707719142,34.40134004690932,1108.212047400032,750.4940338280883,0.5201321248015233,7.826518193364537
t157,196.6857045576761,617.5313344497288,3.8625197008486793,1.8255002798170465,68.60143925616696,34.40133445567049,1108.2120220003865,750.4941855257073,0.5201292798015568,7.826521252827869
t158,196.68562344823556,617.5313083044476,3.862520571862672,1.825504936458942,68.60109623573005,34.40133040505449,1108.2120273138858,750.494158432091,0.5201241731556705,7.82651792122668
t159,196.68562818177338,617.5313030613348,3.8625250382892187,1.825498376103413,68.60102221021685,34.40132993852474,1108.2120219550648,750.4941562178176,0.5201157070501601,7.826511942578146
t160,196.6856167128474,617.531301352122,3.86252832114584,1.8254859399542025,68.60100369956795,34.40132769030389,1108.2119966558023,750.4941277695888,0.520104633246576,7.826506179739623
