,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption,Power Consumption
t64,45.24017833231501,142.04000579648934,0.8958425024169271,0.42717827283497095,15.785878711022018,7.920019854921594,254.8962317771513,172.61812854262962,0.12327128766726476,1.8056516338617559
t65,45.24004504473651,142.03983635300636,0.8950725381621631,0.4264594353469465,15.785650710779457,7.9199805098752964,254.8962019388619,172.6179315118272,0.12326727194455933,1.8052569829498297
t66,45.23950397791659,142.03914070835611,0.8930181058269678,0.4245650471159551,15.783985737793378,7.9192209101738875,254.89519691249382,172.61741159761047,0.12327409849181298,1.8040553905632095
t67,45.239830243856204,142.0399592602291,0.8951981647914288,0.4265731259552962,15.785368833852905,7.919565543282358,254.8957035715127,172.6180336317366,0.12327316127409726,1.80534880691354
t68,45.240069555236715,142.03988202926834,0.8957222175905839,0.4270497709957904,15.78574019162886,7.919854566836675,254.89604548244654,172.61801014930955,0.12327335740408923,1.8056014577468942
t69,45.24018061315346,142.04002377329172,0.8958946443069788,0.42722815150189847,15.785905078902598,7.919873656237091,254.89623455565632,172.618232725243,0.123273897937771,1.8059166904706
t70,45.24019168701011,142.04003814214528,0.8961827191082327,0.42725229515717483,15.785761265853925,7.920009124057347,254.89617975892023,172.61824173550448,0.12327329165244029,1.8059190896745982
t71,45.24020230379742,142.0401013820237,0.8962254478374371,0.4273230529339235,15.785762262229708,7.9200109000740095,254.89616891710608,172.6182551151338,0.12328222672603954,1.8059202014980233
t72,45.240205744142735,142.04010024641573,0.896227649096335,0.4273291226518955,15.785766801126194,7.919994706676547,254.89616691202625,172.61825307637926,0.12328268241159467,1.805920798533381
t73,45.24019981662526,142.04009609086296,0.896224275860646,0.4273310483689811,15.785904231494673,7.919985046014575,254.89630939183812,172.6182490393347,0.12328343086324921,1.8059189719789845
t74,45.24020451745673,142.04009734553483,0.896222713376182,0.4273313433485702,15.78591435221233,7.9199826478096575,254.89631379144606,172.61824469838936,0.12328370235937536,1.8059167366719842
t75,45.24019253538835,142.04009256451934,0.896222343981146,0.4273306112385471,15.78592447385432,7.919981509269085,254.89633024474006,172.6182498174757,0.12328171988439991,1.8059143360893004
t76,45.240294708818084,142.04008903764048,0.8962199042877966,0.4273158556420379,15.785998837812585,7.919982090081065,254.8965347762654,172.61825136207264,0.1232883049750594,1.8059149336798817
t77,45.240295204710904,142.04009386668557,0.8962085634637396,0.42731809994140557,15.785911388683314,7.919984243523642,254.897008599936,172.61826196924272,0.12328585448521903,1.805903437868033
t78,45.24021564614949,142.04001954083628,0.895885310889457,0.4272121037599466,15.78576699364697,7.919974537144989,254.8964694405692,172.61825782676877,0.12328216372453911,1.8056850188632818
t79,45.24019784512839,142.0399571079553,0.8952483399277708,0.4266806731311815,15.78575137593526,7.919799646427645,254.89619153271724,172.61823687205538,0.12327829439227633,1.805336551659827
t80,45.240208027616816,142.03995216420608,0.8950803441048921,0.4266477418505423,15.785756102259084,7.919837302783323,254.8961838838064,172.61814633615128,0.123273939993539,1.8049846987789149
t81,45.24022955361066,142.0399583162754,0.8951980629379345,0.4266302711795766,15.785752285992393,7.919853175317694,254.89623398640245,172.61809334481626,0.12328088059198301,1.8053086341626936
t82,45.240321368514124,142.0399592235799,0.8950468986290465,0.42664855464037865,15.785738220262603,7.919824433539837,254.8962255315201,172.61825018500548,0.12328033085225086,1.8053350490461482
t83,45.24019814966177,142.0399588779477,0.8952195028228941,0.42662249380225914,15.785518948289077,7.919865122119645,254.89620705283187,172.6181324003132,0.1232815200884513,1.8053177409920034
t84,45.24020351247124,142.03995715929312,0.8952466585272381,0.4266646995974782,15.785396765421906,7.919679878676944,254.8962071903944,172.61814106951,0.12328155428792223,1.8053440934250085
t85,45.24018894506695,142.03995797641045,0.8953678148500999,0.4267006398812033,15.785729525703939,7.919447371933327,254.8960437437769,172.61806874220042,0.12327906372534059,1.8053589701545492
t86,45.24022126970625,142.04003255257953,0.8954969561398352,0.4268359797556489,15.785742916850756,7.919452241633905,254.89603967214546,172.61812292004979,0.12328483987548469,1.8054375530211528
t87,45.240212846258274,142.04001244770558,0.895547591068192,0.4268764442529139,15.785890736684658,7.91967777254847,254.89621195532328,172.6181359085776,0.12328295607007597,1.8054591399134918
t88,45.24021186164106,142.04007809254688,0.8958798910995931,0.42721395663611117,15.78589935855361,7.919672517681496,254.89620180925175,172.6181617532735,0.12328044500565256,1.8056646806779648
t89,45.240210915039185,142.04000894045464,0.8952801325084162,0.426842112453332,15.785881626338684,7.919630136074383,254.89615112962346,172.6181222492388,0.12327708379945243,1.8054466355087606
t90,45.24015548117438,142.03994368714817,0.8949395792950995,0.42672545408129514,15.785433854883863,7.918849536259281,254.89547105326474,172.61812132349783,0.12327222664784754,1.8053787795538259
t91,45.24020429377372,142.04000563884628,0.8955332518577328,0.42689626616207843,15.7855351959691,7.918397500955076,254.8950698699928,172.61810733443934,0.12327826420004441,1.805487147568221
t92,45.240199286032215,142.0399720465821,0.895892348051065,0.42721258314285687,15.785764513563208,7.919421831862327,254.89595987158003,172.61822109073077,0.12327657438114487,1.8056813551591495
t93,45.24018971017632,142.04010532440955,0.8960357413462929,0.4273477599615506,15.785901617779075,7.919665885929381,254.8962282461723,172.6182364987404,0.1232760261719864,1.8059040581148444
t94,45.240213038929724,142.04012352247483,0.8962460198851839,0.4273656100380473,15.785773830159014,7.919692298947257,254.8961961193448,172.61824933526358,0.12327591543488534,1.8059154018377501
t95,45.24021893473411,142.0401226537991,0.8962582207029159,0.4273705474284722,15.785778540584811,7.919848126062317,254.89618211010705,172.6182464834139,0.1232761312345772,1.8059193221699195
t96,45.240208775484085,142.04012643441138,0.8962592633180012,0.4273674991754213,15.785772021257053,7.919877495319386,254.8961755681039,172.61824950825005,0.12328297320569885,1.8059271628498397
t97,45.240193401369034,142.04023069175125,0.8963395048698476,0.42747216019293477,15.78592976997986,7.919860002505249,254.89615544054757,172.61835395405356,0.12328134159814716,1.8059256778743051
t98,45.24038879500256,142.04042449469043,0.8963718167558682,0.42762773037802776,15.78619395626858,7.919845059178538,254.89633592003912,172.61839810294885,0.12328073399239187,1.8059279739408542
t99,45.24076377037363,142.04077836443727,0.8965034297709653,0.42800408663712336,15.786671801634263,7.920004656767687,254.89702145607623,172.61891715212403,0.12327975551542422,1.805931077523911
t100,45.24088775137041,142.04084637254965,0.8964926130126024,0.42812112297828575,15.786826989285851,7.920019842654983,254.89716153361567,172.619087458801,0.12327773217457161,1.805932427581109
t101,45.24089270672232,142.0408493189469,0.8964844395814687,0.42811221357828527,15.78683356996176,7.920150852412627,254.89718370666233,172.6190940166174,0.12328495436926379,1.8059390193690923
t102,45.24089457256135,142.04084883843623,0.896483488737142,0.4281117362354802,15.786833727416887,7.920156309797044,254.89716684271826,172.61909614068438,0.12328249803951938,1.8059455164756846
t103,45.2408899229197,142.0408457100174,0.8964847232630222,0.4281129788249581,15.786827974090002,7.920155652951272,254.89717676347885,172.61908713776256,0.12327984623840071,1.8059413245186406
t104,45.240777085314534,142.0408445592342,0.8964882358304934,0.4281185566021423,15.786687158431258,7.920134090945039,254.89696827188428,172.61892925417985,0.12327692798714115,1.805950007863323
t105,45.24076782857131,142.04084015607108,0.8964869839836618,0.42811224839828554,15.78666810852946,7.9197061242052955,254.89621493465964,172.61891470750666,0.12327531971759156,1.8059544816624027
t106,45.240771112563834,142.04084566872064,0.8964867867673199,0.4281094668040572,15.786665219438884,7.919684467209158,254.89618510517494,172.61891001502462,0.12328226534368011,1.8059570686442505
t107,45.24077003791615,142.040847355807,0.8964858901969641,0.4281133617179631,15.786665916196199,7.9196839484080455,254.89619127145411,172.61890014187546,0.12327949139758003,1.8059585635311766
t108,45.240769255931845,142.04084658059858,0.8964848337131367,0.4281119955155068,15.78666600775358,7.919683108476584,254.89619408660062,172.61890638728414,0.12327816757496618,1.805957884356964
t109,45.24076882616463,142.04084500460527,0.8964839626783379,0.4281134321587348,15.786667878234052,7.9196826463757075,254.8961986252396,172.61891223189915,0.12327755524425049,1.8059573366129362
t110,45.24077286509205,142.0408461222235,0.8964863927692156,0.4281205825515706,15.786675026834194,7.919681889053212,254.89619873721927,172.61892021892277,0.12327598129563769,1.8059573036128898
t111,45.24078115611007,142.04084493019514,0.8964839639448088,0.428116525394503,15.786685439184753,7.919682331558005,254.89620183988143,172.61893148425486,0.12328282282317007,1.805959165447174
t112,45.24078215086283,142.04084360185178,0.8964823711778241,0.4281146288740072,15.786685617666182,7.919692504126412,254.89620607258436,172.61893122503574,0.1232803722953122,1.8059607626019119
t113,45.24078054222063,142.0408438282219,0.8964863848803417,0.4281207575806648,15.786682205856842,7.919683775142668,254.8962215562227,172.61893351162578,0.12327820106628395,1.805963485586077
t114,45.24073126407855,142.04084140313373,0.8964852129787564,0.42811204827257054,15.786617648255605,7.919673321783817,254.89626221262355,172.61885860073215,0.12327721583090734,1.8059586046922689
t115,45.240769651319184,142.0408409911524,0.8964832722911527,0.428112959904413,15.786663810778823,7.919443717611444,254.89605744473252,172.61890288046936,0.1232736662040728,1.8059583569452304
t116,45.24077479791749,142.0408428605197,0.8964920302374854,0.42811609480547425,15.78666945090288,7.91967563927922,254.89625691686905,172.61890182281803,0.12328245143580967,1.8059603031863474
t117,45.24077694439203,142.04082960556315,0.8966946443428323,0.42809187773436896,15.78667662179697,7.919685845763466,254.8962141244929,172.6189173396479,0.1232809342900595,1.8059597326539714
t118,45.24077179336535,142.04082877293905,0.8966944807665713,0.4280879999655691,15.786665132246611,7.919705283800076,254.89621261676263,172.6189235621572,0.1232804590084889,1.8059672615224593
t119,45.2407698355922,142.04082879778247,0.8966960626838871,0.4280926027274637,15.786666604960335,7.92002779180639,254.89649481466338,172.61897808932602,0.1232815519270573,1.8059614278929081
t120,45.24077079891406,142.04083195199402,0.896710253640844,0.42809166625706885,15.786667271429746,7.920168202594413,254.89664961791743,172.61897154484492,0.12327963074645112,1.8059626622458784
t121,45.240886888708125,142.04083625552633,0.8967195185291491,0.4280919618500767,15.786803177145531,7.920152530393962,254.89714967314868,172.61906222758887,0.12328822642725029,1.805964616441995
t122,45.24088809791482,142.04083420648382,0.8967190527379949,0.42809284050448004,15.786812474586359,7.920157638071632,254.897163918934,172.61907161803717,0.12328442465842752,1.8059663272874455
t123,45.24088896098156,142.04083588423103,0.8967156782020629,0.42809280949279743,15.78681994914765,7.92016487332476,254.89718627877107,172.61907845520025,0.12328306313477914,1.805968002186167
t124,45.24087780251384,142.04081864567996,0.8967157442599637,0.42807491994338337,15.786796327508124,7.920162292955784,254.89715760360485,172.61906395376963,0.1232817511827963,1.805969788821215
t125,45.24087495823326,142.0408196372154,0.8967134697227596,0.42807512148721943,15.786795914911119,7.920163139263285,254.89717553412027,172.6190614265693,0.12327922800052879,1.8059607023342306
t126,45.240879284645736,142.04082624263145,0.8967178842821536,0.4280807138050389,15.786794158156836,7.920163871414677,254.89718976651167,172.61906432202707,0.12328601736058446,1.8059631793013964
t127,45.240879109433685,142.040824180731,0.8967028418743449,0.4280773952207094,15.78679304551114,7.920164101351106,254.8971882390425,172.61905588830538,0.12328398517425204,1.8059624097031908
t128,45.24088778329122,142.04082472552903,0.896703733260202,0.428078731296929,15.7868028513103,7.920163507305404,254.89718510675928,172.61906158519616,0.12328182674884537,1.8059635817866515
t129,45.24089791246295,142.04083533898907,0.8967148740446681,0.42809160306269534,15.786802631312751,7.920161353676427,254.89718307965126,172.61907110389674,0.12328031072610998,1.8059623210768323
t130,45.240896606073,142.0408298813332,0.8967188012758857,0.42809139807046553,15.786805799219781,7.920145905582252,254.89715838356975,172.61907693341306,0.12327821270557114,1.80596238387387
t131,45.24089960980808,142.04083597470927,0.8967157909894133,0.42808698087614666,15.786800116081386,7.9198637486574155,254.89622673987262,172.61906846688655,0.12328693413210687,1.805966459542513
t132,45.24090485568438,142.0408350481463,0.8967169285420528,0.42808645116974176,15.786801743860886,7.919890793774173,254.8961932429976,172.6190646500135,0.12328625236802969,1.8059656716490358
t133,45.24090214245379,142.0408218872691,0.8967123741581862,0.4280834459130341,15.786802402566444,7.919884847195568,254.89621230484948,172.6190761557176,0.12328503055595479,1.8059636976128228
t134,45.24089745426583,142.04083503855264,0.8967130790653657,0.42808541856240895,15.786799069562056,7.919938669993247,254.89620631912527,172.61907642048342,0.1232830634677971,1.8059615336628583
t135,45.240889054702976,142.04083510569652,0.8967095565368506,0.42808540196243405,15.786797792976438,7.919909867622669,254.896200456977,172.61907679087344,0.12327913294816535,1.8059599092539897
t136,45.24088404755606,142.04083500072784,0.8967007628581772,0.42808568901010535,15.786798729269531,7.919863634349302,254.8961911455119,172.6190629200902,0.12328462920602705,1.805958850676856
t137,45.24088382152758,142.04083830560484,0.8964833161796363,0.4280851288657337,15.786799783191128,7.919700287782271,254.896194772616,172.61905959046192,0.12327957433015374,1.8059598240110253
t138,45.24087890610956,142.04081457459262,0.8964788298024121,0.42804922902669884,15.786795914054702,7.919680989061347,254.89617305706955,172.61904927623775,0.1232762910327387,1.8059537537685317
t139,45.24087733929148,142.0408120250654,0.8964943146101022,0.42804833425149474,15.786795081619788,7.919445449505686,254.8959663072529,172.6190489108082,0.12327365624186996,1.8059521570333101
t140,45.24087855650113,142.0408114174974,0.8966862888894409,0.4280478052142531,15.78679648949698,7.91968063296351,254.89617048294,172.6190502799118,0.12327173362640827,1.8059578412231658
t141,45.240873854976805,142.040812351637,0.8966982995868549,0.42805436521239987,15.786792018922364,7.919687890989273,254.89619378934296,172.61904619063432,0.12327988054547366,1.8059566963631375
t142,45.24087550408245,142.0408130215232,0.8966995276240465,0.4280537925193506,15.786791331927281,7.919723471563307,254.8962462533586,172.61906632109086,0.1232799419715481,1.8059511082081894
t143,45.24086479135888,142.04081191428108,0.8967014434776376,0.4280475385439238,15.78678439041446,7.920139373928451,254.89711340546833,172.61905037289534,0.12328127583829729,1.8059531284393997
t144,45.24087541514445,142.0408094483407,0.8967064655978565,0.42806951102704527,15.7868032583776,7.920142841078732,254.89714401759326,172.61904510584526,0.12328011815992146,1.805952082835698
t145,45.240865630051125,142.04082064581306,0.8967095311512641,0.42808099336269473,15.786791633864985,7.920142858951297,254.89714115717783,172.61904643261744,0.12327817885221243,1.805951317971444
t146,45.24087341805164,142.04082340924242,0.8967100920062079,0.42808042949091357,15.786802257732367,7.920142576684728,254.89713567981894,172.61905193700662,0.12328624691879794,1.8059455976229886
t147,45.24087283863559,142.0408220893252,0.8967078771568028,0.4280792840571426,15.786799487934626,7.920145391648342,254.897161216589,172.61905535341697,0.12328369149975521,1.8059469862971012
t148,45.2408790774474,142.04083487586374,0.8967227572843891,0.428097052025447,15.786802986714282,7.9201464094089165,254.89719350295172,172.6190785087766,0.12328107880039561,1.805944589467137
t149,45.240857287632785,142.04079821115027,0.8966976156529584,0.4280617025522471,15.786772553536139,7.920144299173382,254.89715278989345,172.61903343220393,0.1232774231887832,1.805947146838536
t150,45.240372314291434,142.04035822954637,0.8964306802482317,0.4276055923877148,15.786125471298744,7.9201306327190135,254.89712258505992,172.61853138543214,0.12327211965500745,1.8059450412912856
t151,45.24022910292078,142.04002083137735,0.8963646773138418,0.42721796366133014,15.785536019136964,7.919842998741699,254.89634887911816,172.61826364669983,0.12327668188264898,1.805946191329606
t152,45.240220822855214,142.04000976338637,0.8963445362662473,0.4271808283298949,15.785499400571931,7.919725602651874,254.89618705251854,172.61825551858652,0.123274274258564,1.8059413062426868
t153,45.24024190173859,142.04001141610593,0.8963358552293399,0.4271817146954304,15.78555530268349,7.919686512002194,254.89621390854523,172.6182730719045,0.12327597279308394,1.805942719038576
t154,45.24009777069866,142.04001823258454,0.8961537747649603,0.4271931538252457,15.78559496715496,7.919685590129886,254.8962479778291,172.61827655379477,0.12327809719233407,1.8059271054953367
t155,45.239983926307275,142.04000943632067,0.8961263269374067,0.42717415501800565,15.785563346685842,7.919688103393333,254.89627056808425,172.61815661740235,0.12327749818641622,1.8059427741859873
t156,45.24024647295936,142.0400327398425,0.896146418317768,0.4272101813183931,15.785604767536753,7.919688048945121,254.89627081162186,172.61824756796656,0.12328734349105949,1.805944641455342
t157,45.24025712086319,142.04002128042913,0.896152920467648,0.4272214434541791,15.785623346905224,7.919686338677733,254.89626314084683,172.61829427751258,0.12328643017825831,1.8059457943338597
