,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions
t45,156.02292693878587,489.8640438725541,3.0406944498286954,1.4259837099975896,54.40002451120092,27.268883186502773,879.1218526385209,595.3525059906385,0.40157981533768056,6.1911808839518585
t46,156.02292802470853,489.8642689629798,3.040859861864456,1.4262029665030622,54.40002374648469,27.268854979901825,879.1218396169043,595.3529628089782,0.4015945167648184,6.191192084368625
t47,156.02293424136354,489.8642743774412,3.041034152277921,1.4262145277859077,54.400036146002584,27.26888101030563,879.1223621218589,595.3530021462192,0.40159211383835036,6.1912014851059665
t48,156.02294992678495,489.8642716356224,3.0410408042230266,1.4262170413606394,54.400060196685246,27.27009991693151,879.123573039403,595.3530128598253,0.4015943552394198,6.191198560607173
t49,156.02298163507578,489.8642659497952,3.0410384247883315,1.4262161274535454,54.4000889996159,27.27018435073579,879.1237517391532,595.3530917679242,0.4015915026283632,6.191195098873003
t50,156.02316180203402,489.86426196594533,3.041045646391588,1.426247917159753,54.4003034294879,27.270184516079894,879.1236417830906,595.353016409299,0.4015873426405244,6.191188296211738
t51,156.02331588742376,489.86442129026443,3.041053077537825,1.4264149840072673,54.40048988149492,27.270157583849624,879.1235841776402,595.3531956196281,0.401596963604814,6.191183945545414
t52,156.02330278180392,489.86443052787183,3.0410840718174916,1.4264251478776975,54.40047199465448,27.270153465673545,879.1236049871096,595.353203133614,0.4015935625800828,6.191175924477091
t53,156.02299554689122,489.8643076517677,3.0408788510570273,1.426265901486227,54.40010947410556,27.27015193340724,879.1235742948002,595.3530521172116,0.4015888671145862,6.191166326491467
t54,156.02299787975232,489.86409626722843,3.0407560527641313,1.426049548568006,54.40006892685782,27.270150143634293,879.1235469441763,595.3530156888389,0.4015817532793912,6.191154969113197
t55,156.0229858952611,489.8638282760464,3.040024962095364,1.4256891016789968,54.39978367286149,27.270119150425902,879.1235830116234,595.3527746343464,0.4015737004413179,6.190591799174218
t56,156.02279560121562,489.86383233366064,3.0392557029252742,1.4244851257276259,54.399788191704914,27.26891395958545,879.121906520775,595.3524765333624,0.40157993947242876,6.18984493434727
t57,156.02297992730087,489.8638264963945,3.0390706267464496,1.424735260347351,54.39976579930013,27.268876353886604,879.1218647154003,595.3527575226267,0.40157829992660593,6.189967201683675
t58,156.02300006646703,489.86382458336493,3.0393580976011516,1.4250709871438934,54.399751547353524,27.268882728574887,879.1219080846795,595.3528193663016,0.40158111585971257,6.1901591957811934
t59,156.0230656536085,489.8638203232576,3.039401572930603,1.425118489740666,54.399732160392986,27.26889920608308,879.1219057597765,595.3528810112023,0.40157808297472275,6.190187094062431
t60,156.02294072035374,489.863835481656,3.0391276541716485,1.4248321685877205,54.399754778640926,27.26890753936422,879.1219157409942,595.3528859398756,0.40158027719600986,6.189993244444824
t61,156.0227131412949,489.8638404758064,3.0399884073807577,1.4257376068586871,54.39975441077316,27.26891105671458,879.1219351498793,595.3524189244532,0.40158814747926525,6.1905408060391895
t62,156.0228718908218,489.86383858872614,3.040021323484243,1.425787101612855,54.399749113986005,27.26891190622676,879.1219409510809,595.3526695168515,0.401583035007358,6.1904680648843655
t63,156.02269590653168,489.8638431635555,3.0400337516882745,1.4257987820761995,54.39975514365929,27.26891255505512,879.121960575308,595.3524334428508,0.4015800621870734,6.19054755597018
t64,156.02296275026671,489.86406658856225,3.0402218071317337,1.4259796299930931,54.39998953820664,27.268908821147967,879.1219627967689,595.3528016465635,0.40157577326824984,6.19067413294619
t65,156.02271448191325,489.86379540910997,3.0390052738373883,1.4247780244904096,54.39962835109188,27.268856039885492,879.1219341270856,595.3524481235961,0.40156970842484346,6.1899908264318375
t66,156.02163914428445,489.8626230948287,3.0355666749927805,1.4213383802156927,54.39670614258675,27.26756451337879,879.12015654596,595.3514743191589,0.40157896893151035,6.187830538288072
t67,156.02229586864607,489.8640102475202,3.03921679863055,1.424981234442928,54.399148375704286,27.26815862043895,879.1210705357919,595.3526395229658,0.4015773134335771,6.190155791371933
t68,156.02275102422215,489.8638560398729,3.040014296451894,1.425743572488538,54.399754091878656,27.268637686411505,879.1216448783491,595.3525694297733,0.40157755068643847,6.190572656250527
t69,156.02296195641378,489.8640975666245,3.0402828669273094,1.4260443121407045,54.40003736163196,27.26866236423406,879.1219734053627,595.3529813653704,0.40157832857930525,6.191138843832899
t70,156.02298044745035,489.86411940344806,3.0407611634310374,1.4260822708162646,54.399781470449135,27.26889285441161,879.1218649953074,595.3529912041405,0.40157845832460626,6.191137142172763
t71,156.02300056494417,489.86423357291625,3.0408274568665905,1.4262054571686544,54.39978627511734,27.268893845427304,879.1218484898085,595.3530160207717,0.4015905301104986,6.1911393099024545
t72,156.02300787139882,489.8642326276611,3.040830408361021,1.4262159913739048,54.39979125322029,27.268865735788523,879.1218411872483,595.35301198268,0.401592545439052,6.191139866293282
t73,156.02299542624547,489.86422580811563,3.0408245858664396,1.4262211185579747,54.40003176794426,27.268849623995447,879.122094021068,595.3530046143035,0.4015937846925894,6.1911372165748135
t74,156.02300513539308,489.8642286348453,3.04082196656553,1.4262236237702173,54.40004604356157,27.26884592444977,879.122100807102,595.352996444096,0.4015944314191331,6.191133987416256
t75,156.02297810054526,489.864220626558,3.040821427943843,1.4262247270595716,54.40006228948537,27.268843792653616,879.1221242051173,595.3530061580643,0.40159263648216403,6.19113047509142
t76,156.0231802953323,489.8642176851719,3.040817456498608,1.4261970081705637,54.400194050887265,27.268845127945774,879.1224817626704,595.3530085140715,0.4016013770561907,6.191131894952693
t77,156.02318118183945,489.8642250937975,3.0408039004489806,1.4262051440092767,54.40004234826376,27.26884916372286,879.1233384985386,595.3530285791142,0.40159922424249506,6.191115994591008
t78,156.02302411546682,489.86409453305777,3.0402767927709777,1.4260312482705402,54.39979187740557,27.268835477606547,879.1223686206298,595.3530209473985,0.401593794603376,6.190726312257177
t79,156.02298806821383,489.8639850849071,3.0392314222483523,1.4250900576644399,54.399767401414024,27.26853897590444,879.1218843768373,595.3529841115851,0.40158753122022095,6.190111632681433
t80,156.02300466993677,489.8639713261264,3.038971691424384,1.4250504525975674,54.39977486933383,27.26860475675801,879.1218754903082,595.3528187811626,0.40158119244522433,6.1894836820548065
t81,156.02304483391566,489.86397831308227,3.0391682271440335,1.4250184629861844,54.39976440696088,27.26863270338641,879.1219715782988,595.3527182931376,0.4015900009419837,6.190071212794664
t82,156.02322890469364,489.8639790424661,3.038917603820153,1.4250560083394899,54.39974228530812,27.268583854497706,879.1219557674283,595.3530153584225,0.40159035702381785,6.1901121558281265
t83,156.02297947959585,489.8639775264677,3.039200567009396,1.4250061153684561,54.39935994962396,27.26865726830603,879.1219240519129,595.352791814934,0.40159138102664,6.19007998340686
t84,156.02299322534265,489.8639745356637,3.0392377049409904,1.4250829511998042,54.39914413722519,27.26834646878333,879.1219267838105,595.3528131036593,0.40159098228011453,6.190128000758786
t85,156.0229625292619,489.8639772073528,3.0394329509228464,1.4251430182991351,54.3997298412032,27.267956490325478,879.1216382449894,595.3526772155058,0.4015883831773819,6.190153149213821
t86,156.0230221928316,489.8641031904407,3.039645324583543,1.4253806781312752,54.39974105186908,27.26796604830756,879.1216315023221,595.3527794806156,0.401595773354431,6.190293102435191
t87,156.02300243991914,489.86406697156536,3.0397197401294638,1.4254386025352992,54.399999988975324,27.268347064752433,879.1219358492257,595.3528008928057,0.4015936727595747,6.190326188392117
t88,156.0230021056801,489.864179842457,3.0402787270031717,1.4260414391105876,54.400013628035765,27.268333942939865,879.121914529303,595.3528495032671,0.4015893818199341,6.190701444276405
t89,156.02300715824984,489.8640621227624,3.0392864758467635,1.425375418540309,54.399995247279094,27.26827950113873,879.1218414597605,595.3527761506218,0.40158327034883845,6.190302641753742
t90,156.02289911773332,489.86395296108606,3.038731220904411,1.4251714276582295,54.39921107132386,27.266979481652868,879.1206518041258,595.3527766217165,0.4015761771803025,6.190181718281745
t91,156.02300205502942,489.8640580959959,3.039708241679158,1.4254708444072424,54.399395590556956,27.26622342783061,879.1199493858653,595.3527462279121,0.4015850977059115,6.190374204973214
t92,156.02299350133308,489.8639959376047,3.040285455926161,1.4260179626632585,54.39979325044399,27.267940535941346,879.1215123203472,595.3529576691474,0.4015829139213946,6.190717054321409
t93,156.02297439614279,489.8642232064135,3.040514627314709,1.4262495834737492,54.40003045573458,27.268326835003656,879.1219675722367,595.3529828435528,0.40158266855226293,6.191116932380878
t94,156.02302060610768,489.86425228380455,3.0408640431414766,1.426278762744786,54.39980463399155,27.268364083369118,879.1218998869882,595.353006568838,0.4015832870177062,6.191131992121284
t95,156.0230318349603,489.8642541747263,3.040881087903143,1.4262880996146925,54.39981801234204,27.26862729544101,879.1218753002844,595.3530003525808,0.4015842582635732,6.191137201729941
t96,156.02301246101396,489.8642599353595,3.040881403273318,1.4262774773548086,54.399802698277476,27.26867588458222,879.1218662907828,595.3530026872282,0.401594457029379,6.191148758845201
t97,156.02297542718426,489.8644333029727,3.041015562947479,1.426457740441282,54.40007342036086,27.268644696125836,879.1218238622333,595.3531954981169,0.40159196794795404,6.191146523166292
t98,156.0233504139108,489.86475539995917,3.041066419299521,1.4267252219492819,54.400526168587675,27.26861551066716,879.1221315624292,595.3532593393394,0.40159112528853363,6.191149674976178
t99,156.02408460738687,489.8653606769832,3.0412894089169904,1.4273985383842007,54.40136809992851,27.26888890420446,879.1233596909672,595.3542290765415,0.4015897490899265,6.1911539551034265
t100,156.0243219172604,489.8654747551496,3.0412688294770915,1.427601470458989,54.401638289483714,27.268907924659526,879.123598957656,595.3545387149717,0.4015868529669956,6.191155585418953
t101,156.0243280152506,489.86547665329357,3.041256936900812,1.4275787752990234,54.4016468978002,27.269131501739054,879.1236391051763,595.3545470329601,0.40159729234230984,6.191165425932083
t102,156.02433182974758,489.8654753471291,3.0412570970251105,1.4275758632939664,54.40164793600627,27.269138325132715,879.1236067497994,595.354551087542,0.4015935340768319,6.191174271575424
t103,156.02432467380143,489.8654668703593,3.041261083475049,1.42757658804045,54.40164019504256,27.269137594576765,879.1236307537476,595.3545377242082,0.4015896334946457,6.191168300792283
t104,156.02409973078747,489.86546195083827,3.0412691399977563,1.4275866750346877,54.40138614629639,27.269108108757106,879.1232633221973,595.3542389128385,0.4015854658882493,6.191180365751884
t105,156.02408508434385,489.86545419481644,3.0412693180127643,1.4275753484181415,54.40135334466311,27.26838188778801,879.1219168967755,595.3542157650761,0.401583308063296,6.191186505360783
t106,156.02409197698512,489.86546301106483,3.0412708584348302,1.4275695519755323,54.40134662280072,27.268353819697253,879.1218837729452,595.3542083901762,0.4015930635670022,6.191190786705377
t107,156.0240886544782,489.86546696054563,3.0412699239816265,1.4275772662640986,54.401347827342185,27.26835315011171,879.1218967844827,595.3541908747234,0.40158858494548705,6.191192656400375
t108,156.02408793783752,489.8654651547852,3.041269158730064,1.4275748049458261,54.4013485059163,27.26835179289688,879.1219018100311,595.3542026948735,0.4015862756295441,6.191191601015767
t109,156.0240875575253,489.8654625610939,3.041268630067351,1.4275773292441543,54.40135166471157,27.26835110955103,879.1219097799212,595.3542132685089,0.401585204202351,6.191190725516427
t110,156.0240958755983,489.8654653343543,3.0412734538638952,1.4275902108854912,54.40136374372165,27.268349547895365,879.1219085019866,595.3542281532812,0.4015830503818363,6.191190474177281
t111,156.02411174312002,489.86546215502784,3.041270286939576,1.427580398376502,54.40138207766977,27.268350176982544,879.1219154066159,595.3542495263798,0.40159277382136,6.1911937883956165
t112,156.024113183034,489.8654607826636,3.04126812120974,1.4275753821645072,54.40138332204831,27.268368553552957,879.1219225553255,595.3542487093305,0.40158917915247494,6.1911957787852705
t113,156.02411027301514,489.8654607664473,3.041276521234582,1.4275872594599386,54.40138007000015,27.2683525540048,879.1219500618126,595.3542544825814,0.40158632880824,6.191199312967822
t114,156.02401160272694,489.8654562808125,3.0412757254741494,1.4275717946916102,54.40126583762899,27.268339895056027,879.1220283111575,595.3541112963616,0.4015853952956649,6.191192489117019
t115,156.024089304056,489.8654568106861,3.041273014400548,1.4275738662242408,54.40135131123195,27.267948526621204,879.1216598010308,595.3541969797251,0.4015813153988941,6.191192012828066
t116,156.02409806454006,489.8654594718787,3.0412852284022005,1.4275785549803437,54.40136083025531,27.2683440037893,879.1220194098377,595.354193864197,0.4015943042548732,6.191195575843401
t117,156.02410119986158,489.8654370391551,3.0416265545666863,1.4275332312451516,54.40137402362083,27.268355768468655,879.1219342259639,595.354223427216,0.4015923648145354,6.191194702882873
t118,156.0240920261274,489.8654357358169,3.0416230406559825,1.4275268154860492,54.401354062522316,27.268382214530114,879.1219249356586,595.3542337372053,0.40159194592081743,6.191205300792101
t119,156.0240893998182,489.86543550284495,3.0416246195263823,1.4275365621288016,54.4013566727242,27.268926076612157,879.1224217729794,595.3543371148356,0.40159345214440656,6.191197063409462
t120,156.02408651097917,489.86544197818387,3.04164896469217,1.427534913771506,54.40135532454083,27.269161136391926,879.1226832096844,595.3543216278982,0.4015909854634755,6.191198587396849
t121,156.0243175680217,489.8654488106707,3.0416659336387615,1.4275340770011364,54.401598172419604,27.269130771862358,879.1235857517328,595.3544947164605,0.40160375489066824,6.191202171764093
t122,156.02431587445264,489.8654457462254,3.041665534716812,1.4275354288450046,54.40161220165581,27.269139661786383,879.1236011768804,595.3545107989768,0.4015987711353486,6.191204399772665
t123,156.0243190850388,489.86544838305207,3.0416600030982113,1.4275361586304696,54.401626077312216,27.269152360757747,879.1236432745716,595.3545241570479,0.4015971383334162,6.191206771504599
t124,156.0242975058095,489.86541710221576,3.041658522201645,1.4275030345074298,54.40158231702074,27.269147645816563,879.1235876816683,595.3544965459307,0.40159568253737665,6.191209245417461
t125,156.02429169162818,489.86541985616117,3.0416539571854817,1.427504300712945,54.40158219713575,27.26914893768504,879.1236201521576,595.3544922118951,0.4015923291202377,6.191196167826678
t126,156.02429941497377,489.8654303854979,3.041659438556659,1.42751421927548,54.40157842845774,27.269150540229614,879.1236469506161,595.3544983636289,0.40160254754460495,6.191200295053666
t127,156.0242979082569,489.8654271290532,3.0416334627771913,1.4275085490803006,54.40157643560067,27.269150672083526,879.1236433923625,595.354481969562,0.4015997236891706,6.191198956043029
t128,156.02431554364614,489.8654269486297,3.0416337047363795,1.4275106542754918,54.40159346221846,27.26914977037064,879.1236373362873,595.3544922807189,0.40159689383916775,6.19120051319675
t129,156.0243348525934,489.8654454058755,3.041651825241495,1.427534848900789,54.401591089363656,27.269146541249693,879.123633912241,595.3545095700011,0.40159493251894574,6.191198629676057
t130,156.02432713835654,489.8654360694217,3.0416585255016733,1.4275341239201695,54.40159506868451,27.269124549850012,879.1236051400559,595.3545203573561,0.4015919194578392,6.191198414389339
t131,156.02433126738114,489.86544557913544,3.041652729646324,1.427525543441861,54.4015827929082,27.268644935459392,879.1219300031562,595.3545043729604,0.4016049187483298,6.191204931020475
t132,156.0243388934192,489.86544455911053,3.041655420840076,1.4275259805699132,54.40158541362442,27.268697419217574,879.1218922688486,595.3544968400536,0.40160405481249206,6.191203608230691
t133,156.0243368354986,489.86542065003175,3.0416476291839327,1.4275209090961205,54.40158598273929,27.268683797260067,879.1219283794105,595.3545186637213,0.40160255006858697,6.191200636617921
t134,156.02433085710712,489.86544400565083,3.041649363341824,1.427524920468151,54.40157936355912,27.268779855651815,879.1219165642865,595.3545186510543,0.4015997306637787,6.191197566152248
t135,156.0243178000428,489.8654448440905,3.0416447443906223,1.4275246247610562,54.401577288447136,27.26872837927971,879.1219049811369,595.3545194950515,0.401593682116951,6.1911949704027505
t136,156.02430790397554,489.86544429728093,3.0416321283135987,1.4275231705249642,54.40157956841534,27.268653001799866,879.1218893899972,595.3544930291113,0.40160148310325094,6.191193928376226
t137,156.0243075145921,489.86545154007297,3.0412651158173567,1.427523472226053,54.40158417280415,27.268377223491882,879.1218984483453,595.3544862070996,0.4015936165979574,6.19119473582392
t138,156.02429899576993,489.8654101636309,3.0412611323856167,1.4274586261668818,54.401579922952976,27.26835282927052,879.1218647309556,595.3544658770285,0.4015885130421696,6.19118595535053
t139,156.0242961286577,489.86540615376276,3.04128503751552,1.4274586460147682,54.401579503529994,27.26795164532761,879.1214957323626,595.3544649888132,0.40158464099115737,6.191183682999136
t140,156.02429834512122,489.8654067165043,3.0416102456226626,1.4274581257994565,54.401582707270755,27.26835243463093,879.1218585254678,595.3544677657542,0.4015817829545848,6.191191469013894
t141,156.02428853079206,489.86540801676085,3.0416286125276804,1.427470603418905,54.401573837555404,27.268359268891057,879.1218946778711,595.354459992703,0.40159381989375786,6.191190769160391
t142,156.02429279494478,489.86541109130707,3.0416318868012464,1.4274713440024072,54.40157403852429,27.26841111810785,879.1219664942519,595.3544988951033,0.4015939911214993,6.191182809005347
t143,156.02427116752645,489.86540876086883,3.041634962319153,1.4274605466742545,54.40156111886495,27.26911704489969,879.1235239348302,595.354468460193,0.4015963693433229,6.1911855736204275
t144,156.02429463430948,489.8654039900487,3.0416431038285117,1.4275014445205898,54.401595692764865,27.269115659950454,879.1235637659415,595.3544586901528,0.40159496686098295,6.191184055601072
t145,156.02427420226346,489.8654251468423,3.041647430727881,1.4275228516346659,54.40157409349862,27.269115365121387,879.1235568696499,595.3544612834579,0.4015922424945574,6.191182737545093
t146,156.02428939860002,489.86542781399027,3.0416477916978586,1.42752049173421,54.40159310454767,27.269115139801755,879.1235475183394,595.3544721514079,0.4016043109672848,6.191175391929078
t147,156.0242865376292,489.86542596882146,3.041644903363741,1.4275175659165846,54.401588201659116,27.269119612891227,879.1235931014622,595.3544781876614,0.4016005938903464,6.191177100147194
t148,156.02430123010603,489.86544823937487,3.0416714992674296,1.4275514585282478,54.40159511210245,27.269121329576432,879.1236538996103,595.354523442056,0.40159702897652877,6.191173599609878
t149,156.02426999821247,489.86538918732384,3.041631208989691,1.4274951785759824,54.40155223463234,27.269117881541753,879.1235770087814,595.3544494114161,0.4015919399482612,6.191176875694291
t150,156.02331205369333,489.86463718392207,3.0411826410400464,1.426680972862444,54.40041402207731,27.26909944631679,879.1235358214605,595.3535112249675,0.4015842809341386,6.191173277571746
t151,156.02304412534275,489.86406942995484,3.041074507186806,1.425997757972897,54.39939177791335,27.268612254987566,879.1221469326285,595.3530250822845,0.4015912968784164,6.191175497584782
t152,156.02303315129805,489.86405741738344,3.0410410700139083,1.4259403751214168,54.39934083285125,27.268420158553507,879.121876008178,595.3530171975127,0.4015879375760499,6.191166129491054
t153,156.02308066077143,489.8640590539245,3.0410298459477154,1.4259435361945016,54.39944113033995,27.26835583933754,879.1219293702192,595.3530501535133,0.4015908477026505,6.191169598773677
t154,156.02279989447513,489.8640691936891,3.0407257848457454,1.4259656802043903,54.3995102699528,27.268355176595144,879.1219909456595,595.3530593245113,0.40159421739432655,6.191140511401029
t155,156.022571557315,489.86405532985964,3.040684906320582,1.4259316743300317,54.399452811921186,27.268359344889486,879.1220309455125,595.3528337075829,0.4015938389237871,6.191171121678913
t156,156.0230929539519,489.8640947099804,3.0407181075290475,1.4259962381861022,54.39952549735387,27.268359682948002,879.1220322473563,595.3530051757184,0.4016083939405266,6.191174086204075
t157,156.0231052865319,489.864075748484,3.040728376896897,1.4260166394730849,54.399561940706924,27.268356525086993,879.1220176051697,595.3530899258507,0.401606916833239,6.1911751605659155
t158,156.0230568531504,489.86406129232364,3.0407288788309907,1.4260191738098433,54.39937105172321,27.268354461171604,879.1220206472926,595.3530737273015,0.40160448634310747,6.191173502778106
t159,156.02306084755944,489.8640582021033,3.04073134097369,1.4260155095294549,54.39933204975059,27.26835430655602,879.1220174814447,595.3530728285339,0.4016004060590391,6.191170565135724
t160,156.02305385153844,489.86405836894954,3.0407329480571135,1.426008017016375,54.399323375060774,27.268353038674004,879.1220019173523,595.3530569824668,0.4015949621092937,6.191167595320273
t161,156.0230535727852,489.86404140469125,3.0407409298765486,1.4260278143805227,54.39931620357293,27.26834314066063,879.1220225499444,595.3530508589324,0.40160386959063443,6.19117403529236
