Zone,1
t1,42.7804
t2,42.7804
t3,42.7804
t4,42.7804
t5,42.7804
t6,42.7804
t7,42.7804
t8,42.7804
t9,42.7804
t10,42.7804
t11,42.7804
t12,42.7804
t13,42.7804
t14,42.7804
t15,42.7804
t16,42.7804
t17,42.7804
t18,42.7804
t19,42.7804
t20,42.7804
t21,42.7804
t22,42.7804
t23,42.7804
t24,42.7804
t25,42.7804
t26,42.7804
t27,42.7804
t28,42.7804
t29,42.7804
t30,42.7804
t31,42.7804
t32,42.7804
t33,42.7804
t34,42.7804
t35,42.7804
t36,42.7804
t37,42.7804
t38,42.7804
t39,247.79993957681293
t40,209.46090885781447
t41,940.2298193714367
t42,42.7804
t43,42.7804
t44,42.7804
t45,42.7804
t46,42.7804
t47,42.7804
t48,42.7804
t49,42.7804
t50,42.7804
t51,42.7804
t52,42.7804
t53,42.7804
t54,42.7804
t55,42.7804
t56,42.7804
t57,42.7804
t58,42.7804
t59,42.7804
t60,42.7804
t61,42.7804
t62,217.0716670205665
t63,42.7804
t64,42.7804
t65,42.7804
t66,42.7804
t67,42.7804
t68,42.7804
t69,42.7804
t70,42.7804
t71,42.7804
t72,42.7804
t73,42.7804
t74,42.7804
t75,42.7804
t76,42.7804
t77,42.7804
t78,42.7804
t79,42.7804
t80,42.7804
t81,42.7804
t82,42.7804
t83,42.7804
t84,42.7804
t85,42.7804
t86,42.7804
t87,42.7804
t88,42.7804
t89,50.871172022684306
t90,42.7804
t91,42.7804
t92,42.7804
t93,42.7804
t94,42.7804
t95,42.7804
t96,42.7804
t97,42.7804
t98,42.7804
t99,42.7804
t100,42.7804
t101,42.7804
t102,42.7804
t103,42.7804
t104,42.7804
t105,42.7804
t106,42.7804
t107,42.7804
t108,42.7804
t109,42.7804
t110,42.7804
t111,42.7804
t112,42.7804
t113,42.7804
t114,42.7804
t115,42.7804
t116,42.7804
t117,42.7804
t118,42.7804
t119,42.7804
t120,42.7804
t121,42.7804
t122,42.7804
t123,42.7804
t124,42.7804
t125,42.7804
t126,42.7804
t127,42.7804
t128,42.7804
t129,42.7804
t130,42.7804
t131,42.7804
t132,42.7804
t133,42.7804
t134,42.7804
t135,42.7804
t136,42.7804
t137,42.7804
t138,42.7804
t139,42.7804
t140,42.7804
t141,42.7804
t142,42.7804
t143,42.7804
t144,42.7804
t145,42.7804
t146,42.7804
t147,42.7804
t148,42.7804
t149,42.7804
t150,42.7804
t151,42.7804
t152,42.7804
t153,42.7804
t154,42.7804
t155,42.7804
t156,42.7804
t157,42.7804
t158,42.7804
t159,42.7804
t160,42.7804
t161,42.7804
t162,42.7804
t163,42.7804
t164,42.7804
t165,42.7804
t166,42.7804
t167,42.7804
t168,42.7804
