Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,0.0,0.0,16013.702124905336,16013.702124905336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,0.0,0.0,653.4757914914977,653.4757914914977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,0.0,0.0,25.66528821131797,25.66528821131797,0.0,0.0,27.89705240360649,27.89705240360649,0.0,0.0,0.0,0.0
Total,n/a,0.0,0.0,16692.843204608154,16692.843204608154,0.0,0.0,27.89705240360649,27.89705240360649,0.0,0.0,0.0,0.0
