,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand,Generation,Flexible_Demand_Defer,Flexible_Demand_Satisfy,Storage Discharging,Storage Charging,Nonserved_Energy,H2_Pipeline_Import/Export,H2_Truck_Import/Export,G2P Demand,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
AnnualSum,6.913882301443219,0.0,0.0,1.817419815918609,-1.8174198159186068,0.0,4942.85118962549,0.0,0.04833591717101513,-4949.716735156999,98463.3118373139,0.0,0.0,15898.577798571478,-15898.577798561057,0.0,-12530.8706108552,0.0,0.06810771701634,-85932.3731179,5.965950708993157,0.0,0.0,10.784572248006558,-10.78457224800657,0.0,1761.1956873668817,0.0,0.07849368911062092,-1767.083143534,824.4725643626479,0.0,0.0,14.363485616447987,-14.363485616448084,0.0,525.1637311554489,0.0,0.07703315133253193,-1349.5592615139994,42638.56872936876,0.0,0.0,8245.388370079158,-8245.388370078486,0.0,-8166.944706799543,0.0,0.08677039880767816,-34471.53725131799,1.2049181011492334,0.0,0.0,7.805788372788177,-7.80578837278811,0.0,1684.874838928202,0.0,0.0822162835877782,-1685.9975398930003,69489.23664106014,0.0,0.0,16919.626093003186,-16919.626092992592,0.0,-810.7987829589296,0.0,0.06203621850122351,-68678.37582104001,477.95430608856043,0.0,0.0,53.06587962815661,-53.06587962815584,0.0,14950.474506055132,0.0,0.06553179470492362,-15428.363279546002,8202.21956099577,0.0,0.0,3412.559802455075,-3412.5598024550836,0.0,-2147.7059402634304,0.0,0.06401789855742346,-6054.449601981,12678.212555330385,0.0,0.0,3304.9764140701195,-3304.9764140694324,0.0,-208.23991225006455,0.0,0.06426137920437063,-12469.908380848998
t1,0.00814283699550893,0,0,0.0023723822656139338,-0.002153264397211822,0.0,12.209460512952436,0,6.293680115132855e-5,-12.21775953,134.75282959365077,0,0,64.64134857089337,-0.0024840733246221814,0.0,12.721772898570405,0,0.00010238877478297353,-212.1133646,0.0068693060736894065,0,0,0.01902578772581517,-0.0055184211423196065,0.0,4.3415530264493185,0,0.00010495709130469688,-4.361824741,0.9136571065164852,0,0,0.05480152916045196,-0.003981382651714987,0.0,2.3668442110201084,0,0.00010244403013461687,-3.331219019,52.294341369706245,0,0,44.611315617361015,-0.002239998215608799,0.0,-11.814603443506046,0,0.0001154843308568637,-85.08869806,0.0012249832160256473,0,0,0.0019287446899599328,-0.004371891460722051,0.0,4.163002732114466,0,0.00010954354453377535,-4.161675024,92.2788548780382,0,0,74.25679602445736,-0.004176010257673498,0.0,2.992625387403941,0,7.987862658551757e-5,-169.5240204,0.6436265612183193,0,0,0.003846250413884515,-0.015007273727839264,0.0,37.45061017872425,0,8.176567262240141e-5,-38.08299395,10.04537570980448,0,0,9.376761437357935,-4.056739047455421,0.0,-0.4206697725797592,0,7.32561120477388e-5,-14.94465507,17.117931778094864,0,0,13.668678812390473,-0.0036583631137834987,0.0,-0.002455581972615351,0,8.028438374261824e-5,-30.78041636
t2,0.008289903653434424,0,0,0.0022120673147243935,-0.0021913831473243128,0.0,12.209513855152737,0,6.491195837729685e-5,-12.21775953,134.75288047112704,0,0,64.73224726748272,-0.0024725065325019707,0.0,12.630815714362752,0,0.00010634542482613771,-212.1133646,0.006851822953176246,0,0,0.019528537035195356,-0.0055491293519957545,0.0,4.341098791175426,0,0.00010527979660539803,-4.361824741,0.9110190177894099,0,0,0.05763304163001336,-0.003949223838266979,0.0,2.3666190413845736,0,0.00010285695053438493,-3.331219019,52.29436193842779,0,0,44.611756676812355,-0.00220795254680321,0.0,-11.815098456633738,0,0.00011414504450237254,-85.08869806,0.0012054158377184563,0,0,0.002545069230937186,-0.004771965969508295,0.0,4.162806109711974,0,0.00010960379592708656,-4.161675024,93.49655400726536,0,0,73.02812050598672,-0.004259835524985266,0.0,3.003682757776878,0,7.703448872188942e-5,-169.5240204,0.6450873572141649,0,0,0.004069011881414072,-0.02820573483990392,0.0,37.46212320302258,0,7.988632225588189e-5,-38.08299395,10.045374161178588,0,0,9.373140055605925,-4.056625809815931,0.0,-0.41716010239467544,0,7.323355871892033e-5,-14.94465507,17.117894275847405,0,0,13.668744936214365,-0.003634796388888361,0.0,-0.002507726805767275,0,8.032785192085788e-5,-30.78041636
t3,0.008297821132450551,0,0,0.0022150315766059207,-0.0021569100096184308,0.0,12.209468911377927,0,6.532306217323013e-5,-12.21775953,134.75289164462532,0,0,64.79568173955812,-0.002507196854612256,0.0,12.567404410274603,0,0.00010599658818238713,-212.1133646,0.006834472807528155,0,0,0.020418000024021103,-0.005341901674242285,0.0,4.340020471289235,0,0.00010630043134554925,-4.361824741,0.90774642741146,0,0,0.06122546975552792,-0.0038956909554937517,0.0,2.3662466983861408,0,0.00010388458243685379,-3.331219019,52.29436296306892,0,0,44.61209540301789,-0.0021846139868311448,0.0,-11.815460478152641,0,0.0001152129322046929,-85.08869806,0.0012012519932018812,0,0,0.0034317404248909514,-0.005265852059276092,0.0,4.162418794376933,0,0.00011090972055207626,-4.161675024,95.67516605726456,0,0,70.83485648080587,-0.004320992333635799,0.0,3.0183969682654617,0,7.811298704862408e-5,-169.5240204,0.6450993931228317,0,0,0.0041879402154277375,-0.027752727175436614,0.0,37.4615396911326,0,8.034633944660305e-5,-38.08299395,10.04537245746471,0,0,9.380923543157783,-4.056555928938622,0.0,-0.4250119137764858,0,7.308689218808068e-5,-14.94465507,17.11787609206403,0,0,13.668768568300473,-0.00363062666594911,0.0,-0.002517735115279144,0,7.993756807628219e-5,-30.78041636
t4,0.008330567535127849,0,0,0.0021206636524486724,-0.0021754888654920163,0.0,9.765997148160269,0,6.526546715826314e-5,-9.774207624,134.7529536134014,0,0,24.676370533867452,-0.002687071057068407,0.0,10.2641569594047,0,0.00010233460127016645,-169.6906917,0.006704387075033548,0,0,0.007014811828832103,-0.00999307774334911,0.0,3.485841468562911,0,0.00010779570823171295,-3.489459793,0.25367151332349563,0,0,0.04954224922908604,-0.0038727859733999536,0.0,2.36574014246749,0,0.00010590303147450664,-2.664975215,52.294353148854846,0,0,27.59550511760648,-0.0022617861808924083,0.0,-11.81652138390471,0,0.00011664536055876648,-68.07095845,0.0012342975523900834,0,0,0.003922517765122404,-0.006182400453624735,0.0,3.3304767321805286,0,0.00011112702921956016,-3.329340019,96.89904591098028,0,0,35.64809026924268,-0.004567896071861546,0.0,3.076726018577947,0,7.800171388654321e-5,-135.6192163,0.6452645762391632,0,0,0.004527244992015456,-0.039679789006602,0.0,29.856364874968815,0,8.174623741017518e-5,-30.46639516,10.045369462483517,0,0,6.483404289919272,-4.057715311138467,0.0,-0.5152610874408606,0,7.329280821371767e-5,-11.95572406,17.117868363868173,0,0,7.512165287768536,-0.003796867897381158,0.0,-0.0018245744384076602,0,7.911828572024804e-5,-24.62433309
t5,0.008308038085243304,0,0,0.001975572049512936,-0.0022159081910674357,0.0,7.322653563816633,0,6.554674512226394e-5,-7.330655718,131.91200198224394,0,0,0.002693883126299951,-2.842091697357241,0.0,-1.8044861358878732,0,9.923110996242529e-5,-127.2680188,0.006659752021025183,0,0,0.006925773262603085,-0.010016665409047436,0.0,2.6136341215521437,0,0.00010813541152730475,-2.617094845,0.004785198909617373,0,0,0.0031824261718085417,-0.022676687686598012,0.0,2.0135478774910545,0,0.00010740187068543691,-1.998731412,52.294315766681166,0,0,10.579566164400955,-0.002172452035489952,0.0,-11.818373254544044,0,0.00011738348745045334,-51.05321884,0.0012124898578185141,0,0,0.004685257316096162,-0.006414722485560423,0.0,2.4976342054582807,0,0.00011221513143802036,-2.497005014,96.89904749721538,0,0,2.314379516294061,-0.004621267039413415,0.0,2.5056844598863988,0,7.800534119196724e-5,-101.7144122,0.6451625791032887,0,0,0.004213009717202152,-0.03151895609263699,0.0,22.23202233996011,0,8.260173198110904e-5,-22.84979637,10.045357339924191,0,0,4.809747533480825,-4.057849566127792,0.0,-1.8303858705576375,0,7.639070435249829e-5,-8.966793045,17.11755924722847,0,0,1.3594395794413028,-0.0038043798800443283,0.0,-0.0048631602685088055,0,8.147550602475059e-5,-18.46824981
t6,0.008127358009775869,0,0,0.0023014315442885214,-0.0020849555409650678,0.0,4.878825119125833,0,6.514012373291689e-5,-4.887103812,108.83167924535923,0,0,0.0024527125855686345,-13.033433419565736,0.0,-10.95525759045991,0,9.509690393380716e-5,-84.84534585,0.006659892337098725,0,0,0.006760545421432284,-0.010301682053610752,0.0,1.7417186100757744,0,0.00010746876549806528,-1.744729896,0.005000024833003809,0,0,0.003702863204141826,-0.022015028741630836,0.0,1.3459058596683728,0,0.00010610994869100586,-1.332487608,51.22116936834138,0,0,0.0021782209142691194,-3.70562004735491,0.0,-13.482127154069332,0,0.00012115681621280723,-34.03547923,0.0012049481408595657,0,0,0.004573409773681109,-0.006416062190298621,0.0,1.6654174232260077,0,0.00010970893505278748,-1.664670009,94.9288252232703,0,0,0.0042781457779782475,-23.919008115661175,0.0,-3.2044106233156078,0,7.647905630984356e-5,-67.80960815,0.643596618855184,0,0,0.004016304152654003,-0.015036905076803919,0.0,14.600703768005268,0,8.220498031385836e-5,-15.23319758,9.999273224020058,0,0,4.011214936527068,-4.057738630438611,0.0,-3.974792033691216,0,9.546540233486964e-5,-5.97786203,14.720069676214024,0,0,0.003745354364137034,-2.1122772719182303,0.0,-0.29928913939611557,0,8.207824861746552e-5,-12.31216654
t7,0.008138157437533454,0,0,0.002150384172307843,-0.0021495736640133197,0.0,1.2137016134004026,0,6.462733103287634e-5,-1.221775953,80.16365878363987,0,0,0.0018599577714984638,-37.097144996916214,0.0,-21.856944629729878,0,9.26537500830625e-5,-21.21133646,0.006641681031925715,0,0,0.006701043361606702,-0.01049284784344812,0.0,0.4334385342928376,0,0.0001059358277251178,-0.436182474,0.004482344516997748,0,0,0.0036776581204096765,-0.022304462861142665,0.0,0.3473711260561009,0,0.00010476281716893056,-0.333121902,46.06581694645017,0,0,0.001867700775731898,-24.076214099570137,0.0,-13.482478109415759,0,0.0001226312248129347,-8.508869806,0.0012113209940015019,0,0,0.005187469229550995,-0.006681509789583757,0.0,0.4165600426927041,0,0.00010982011147603208,-0.416167502,83.67348550710587,0,0,0.003880133906337028,-62.921750021099754,0.0,-3.8031392598747398,0,7.431902246091422e-5,-16.95240204,0.6435977143259773,0,0,0.004158212174870513,-0.014904936695822997,0.0,3.175529104279394,0,8.069812843097448e-5,-3.808299395,9.07876278813605,0,0,0.4499673777191463,-4.059999108885685,0.0,-3.9741707384517895,0,9.481050252655071e-5,-1.494465507,9.623911647718208,0,0,0.003770928716286202,-6.24996867923359,0.0,-0.2995899325771548,0,8.232760855192582e-5,-3.078041636
t8,0.00814943371428232,0,0,0.002159281226047321,-0.0021725529630632202,0.0,1.213703563212212,0,6.377117428224275e-5,-1.221775953,72.7365901002372,0,0,0.001903261417022147,-30.76200807667732,0.0,-20.765057978932685,0,9.084502901614363e-5,-21.21133646,0.006640425217377113,0,0,0.006949044157186247,-0.010305175389130486,0.0,0.4330028601262472,0,0.00010467909648427793,-0.436182474,0.004390962920331692,0,0,0.0037276044294119372,-0.02219329680783519,0.0,0.34730113714454025,0,0.00010450467125201846,-0.333121902,45.65029471311584,0,0,0.0018703958638385128,-23.66065333821062,0.0,-13.482519153698217,0,0.00012281005565000405,-8.508869806,0.0012161895475074516,0,0,0.005353592686304732,-0.00678821207516434,0.0,0.4164960970280471,0,0.0001101641714982449,-0.416167502,71.99577937251595,0,0,0.004355171762252984,-51.564397508773425,0.0,-3.4832631135845116,0,7.18809050958208e-5,-16.95240204,0.6436092437502168,0,0,0.0042651407553376385,-0.014797226056348074,0.0,3.17530204182017,0,7.980431338794892e-5,-3.808299395,8.774422615060379,0,0,0.7535212184645498,-4.059196364774422,0.0,-3.97418709974522,0,9.486099009186845e-5,-1.494465507,9.196904123988181,0,0,0.003701396335917197,-5.822804960090687,0.0,-0.2996763380221792,0,8.258519603779243e-5,-3.078041636
