Resource,CCGT-H2_1.0,Fuel_cell_1.0,CCGT-H2_2.0,Fuel_cell_2.0,CCGT-H2_3.0,Fuel_cell_3.0,CCGT-H2_4.0,Fuel_cell_4.0,CCGT-H2_5.0,Fuel_cell_5.0,CCGT-H2_6.0,Fuel_cell_6.0,CCGT-H2_7.0,Fuel_cell_7.0,CCGT-H2_8.0,Fuel_cell_8.0,CCGT-H2_9.0,Fuel_cell_9.0,CCGT-H2_10.0,Fuel_cell_10.0
Zone,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
AnnualSum,0.6588139,0.21992455,1.0001941,0.22849703,1.1847888,0.2270336,1.1591599,0.22686589,1.3185897,0.24092954,1.1889503,0.2966999,0.9113204,0.20780016,0.9701324,0.21106213,0.91806763,0.23975573,0.9327255,0.22802673
t1,0.0008518009055724736,0.0002931743750347067,0.0015351295033349263,0.0003078452635582344,0.001583029720976206,0.00030493356618157327,0.0015367870761052755,0.00030707276800820134,0.0017565532965057357,0.00031882602881553056,0.0015816212451445172,0.00039816540264009533,0.0011824421406194028,0.00025736121508120405,0.001209045758495953,0.00026494709164167116,0.0010347323641896518,0.0002922619894425175,0.001158051685883759,0.00029308007862986085
t2,0.000886711561415228,0.00029311651922907646,0.0016048778202379151,0.000307938772662554,0.001588214448567487,0.0003055117151560559,0.001544116625267793,0.00030702531477007583,0.0017337074142743535,0.0003179303503562487,0.0015843409536797815,0.0003962903101555124,0.001137388735684365,0.0002515391952093525,0.0011786067531803785,0.00026185692261926157,0.0010340735814859023,0.00029255716567281795,0.0011587611234284419,0.00029314543598805173
t3,0.0008942883679379218,0.0002927528562536796,0.001598231891161511,0.00030849270981446,0.0016059031990024674,0.00030587899677184696,0.001561582583695869,0.00030778461705527956,0.0017523980193136837,0.0003181075711323862,0.0016082646845967815,0.0003952992152001654,0.0011582048339589996,0.0002495221975043398,0.0011861747261751722,0.0002624805494919907,0.0010314404539338747,0.0002926076675021449,0.001151986012058371,0.00029301750217350955
t4,0.0008934900057120023,0.00029250591414813293,0.0015326854195308022,0.00030952976409777253,0.0016313714933705484,0.000306922597597306,0.0015949995848343781,0.00031028266150096966,0.0017766399401657014,0.00031928380566336037,0.001613094899573535,0.00039417287447828176,0.001157898503650077,0.0002476457487549331,0.0012091022572286176,0.0002644948152719597,0.0010342381267773372,0.0002935546928904523,0.0011376567149450729,0.0002928700864885867
t5,0.0008975828560180963,0.0002934924324280076,0.0014744981951577332,0.00031339433724805,0.001636879638833038,0.00030747423307060065,0.0016191416346526826,0.00031289884649954,0.0017894210842034695,0.00031956236129386626,0.0016326838352197334,0.00039373700324138265,0.0011575254425345767,0.00024814055565560746,0.0012223018169384677,0.00026664469901448217,0.0010822495793894845,0.00030109806988048077,0.001173868099854041,0.0002989733275208856
t6,0.0008879608651025784,0.0002962609569732135,0.0014007907800837667,0.00031423525748376917,0.0016240108987985113,0.0003087230303511431,0.0015955668700943428,0.00031377465775836195,0.0018501326244664497,0.0003262234243849643,0.0015884110436060984,0.00039378334091382786,0.0011288376089150921,0.00025012217648755133,0.0012132026210226311,0.0002690185772113077,0.0013836156126648721,0.00034104144129423655,0.0011795466249339378,0.0003045876055649562
t7,0.0008789103765890932,0.0002962611948794054,0.001357170221983759,0.00031480280743269193,0.001597257513483658,0.00030838178494748607,0.0015723008301960207,0.00031319788303973744,0.001873971550514059,0.00032869464476538787,0.0015903254383281356,0.00039383740654228846,0.0010914273549285048,0.00024931593111415497,0.001187220254004843,0.0002683256769887837,0.0013716266700328553,0.0003415289310093265,0.0011822231399051556,0.00030653980010692455
t8,0.0008647710937383066,0.00029516191830452384,0.0013262036761710649,0.00031372102747341974,0.0015755049585798014,0.00030789782860892833,0.0015678460294083411,0.0003130832983228675,0.0018767072893847174,0.0003291706220175897,0.0015965216685217235,0.00039369712556694425,0.0010500391603799615,0.0002474569060258641,0.001172097687369166,0.00026758713918650326,0.001372078192047025,0.00034202651556720134,0.001186177390977878,0.0003072098874261743
