Zone,1,2,3,4,5,6,7,8,9,10,Total
AnnualSum,0.0015552085,0.0015277318,0.0016466808,0.0015914218,0.0016086199,0.0014151445,0.0017744093,0.0016388898,0.0011867223,0.0016041137,0.015548942
t1,1.5334589892094806e-6,1.4321591475322621e-6,1.6526557723823445e-6,1.5143008151613616e-6,1.5444179490941079e-6,1.28591122400465e-6,1.6487063319874168e-6,1.586185712117323e-6,1.2233178490851144e-6,1.5722758129297988e-6,1.499338960350386e-5
t2,1.5332383322158087e-6,1.433536542306562e-6,1.6527657940808814e-6,1.514314756546772e-6,1.545232312340929e-6,1.2862063980127832e-6,1.6526527698861997e-6,1.5857068312096972e-6,1.2223297129231443e-6,1.5738040193688527e-6,1.4999787468891633e-5
t3,1.5330855439837103e-6,1.4336243163922047e-6,1.6524694607101639e-6,1.5133660853375324e-6,1.5447772110485897e-6,1.2865223079319378e-6,1.653963476488024e-6,1.5841257516592474e-6,1.218717644066414e-6,1.5743733696616665e-6,1.4995025167279493e-5
t4,1.5325890887846305e-6,1.432139902317455e-6,1.6515220230331435e-6,1.5114001491786973e-6,1.542885037300329e-6,1.2865960515244918e-6,1.652717221259723e-6,1.5815203061690256e-6,1.2106761717725882e-6,1.5737871181800478e-6,1.4975833069520133e-5
t5,1.5321665745123306e-6,1.428549233595075e-6,1.6508591122060874e-6,1.508517275141966e-6,1.5398402194265124e-6,1.2865711512809676e-6,1.6484574788316397e-6,1.5789267012878777e-6,1.1949762418464526e-6,1.5700217078223206e-6,1.4938885695951232e-5
t6,1.5307941243763184e-6,1.4258703092130025e-6,1.650198221424812e-6,1.5068200318380589e-6,1.5320268752036827e-6,1.285783479676315e-6,1.6427685426294801e-6,1.5763254369079454e-6,1.1641901763828686e-6,1.5650664782198228e-6,1.4879843675872305e-5
t7,1.530524733532637e-6,1.4244886811898887e-6,1.6499833578047088e-6,1.5059746393736325e-6,1.5277383719482425e-6,1.285760428268862e-6,1.6401765496460394e-6,1.5751624614309293e-6,1.150473140653945e-6,1.5622445865448658e-6,1.4852526950393754e-5
t8,1.5303916979429288e-6,1.4238596208405041e-6,1.6500966887565984e-6,1.5057581306795762e-6,1.5253918521278396e-6,1.2857397623696952e-6,1.6393811010048826e-6,1.5746009254536948e-6,1.1433310792230423e-6,1.5605878482972507e-6,1.4839138706696012e-5
t9,1.5303660913857125e-6,1.4233838549038548e-6,1.650347582864137e-6,1.5058533330359098e-6,1.5242557361689065e-6,1.285873831325536e-6,1.6390673217075114e-6,1.57440052953107e-6,1.1403467632152468e-6,1.5596262545831456e-6,1.4833521298721031e-5
t10,1.5304466833437897e-6,1.4229697125972243e-6,1.6506291082781358e-6,1.5059956986527292e-6,1.5240634028048416e-6,1.2863251461615531e-6,1.6386651453731552e-6,1.5744083876192213e-6,1.1399931648457337e-6,1.5591686450094087e-6,1.4832665094685794e-5
t11,1.5295041358834422e-6,1.4219503855814115e-6,1.6506695141322435e-6,1.5059225050718306e-6,1.5234577010327635e-6,1.286047921721086e-6,1.6379356768117613e-6,1.5736179489842651e-6,1.1396432433634338e-6,1.558434462082927e-6,1.4827183494665165e-5
t12,1.529497028955654e-6,1.4215261489469124e-6,1.6508585661274274e-6,1.5060081999436498e-6,1.5231809971368707e-6,1.2865280681755559e-6,1.6377945448019398e-6,1.5735495974728151e-6,1.1400567373615134e-6,1.5583608580886605e-6,1.4827360747011e-5
t13,1.529402364710599e-6,1.421220040536356e-6,1.6510610388238188e-6,1.5061688478676993e-6,1.5229918853438843e-6,1.2869863801696032e-6,1.6378494349269016e-6,1.5734523206404927e-6,1.1403504592982258e-6,1.5583912954614062e-6,1.4827874067778987e-5
t14,1.529285822431899e-6,1.4209725246313965e-6,1.6512608235266432e-6,1.506294912257183e-6,1.5228976796309784e-6,1.2873876783725568e-6,1.6380957057709406e-6,1.5733092847425132e-6,1.1405281669484493e-6,1.558619211872103e-6,1.4828651810184661e-5
t15,1.5291534026431966e-6,1.4207925769957581e-6,1.6514050150601354e-6,1.5062846432336618e-6,1.5227260523875437e-6,1.2876698875357116e-6,1.6385343560275736e-6,1.5731120249211287e-6,1.1406184824037699e-6,1.5590452020500168e-6,1.4829341643258495e-5
t16,1.5279923542012172e-6,1.4200659057930645e-6,1.6512547248131487e-6,1.5060394098766499e-6,1.5220124080856068e-6,1.2871004973634944e-6,1.6388114485866083e-6,1.5721436237442986e-6,1.1398548190915988e-6,1.5590666355168974e-6,1.4824341827072586e-5
t17,1.5278458642351865e-6,1.420026215502736e-6,1.6513816769830116e-6,1.506034258688929e-6,1.5219833535942856e-6,1.2872478064197005e-6,1.6397335584747926e-6,1.5719921466763906e-6,1.1395384556675843e-6,1.559440389768506e-6,1.4825223726011122e-5
t18,1.5277753738638876e-6,1.4199712221729563e-6,1.6516195021348754e-6,1.5062348950764978e-6,1.522093533336977e-6,1.2875328642376022e-6,1.6406704860041472e-6,1.5719649487679798e-6,1.1388646474125088e-6,1.5597411567157497e-6,1.4826468629723179e-5
t19,1.5278230514740696e-6,1.4197812992408436e-6,1.6519209756962958e-6,1.5065531707977912e-6,1.5223888530812132e-6,1.2879548886101352e-6,1.6414149117860585e-6,1.572136509614265e-6,1.1379046906532822e-6,1.5601741077306158e-6,1.482805245868457e-5
t20,1.5280253828618878e-6,1.41971172548647e-6,1.6523314173253047e-6,1.5069745705501166e-6,1.5231626405562888e-6,1.2884282186727548e-6,1.6424937760226615e-6,1.5726549562375367e-6,1.1368917116903483e-6,1.5610170288250066e-6,1.4831691428228373e-5
t21,1.52726852045597e-6,1.4194554719740484e-6,1.6525705272150636e-6,1.5074708922119224e-6,1.524103313206563e-6,1.2881813027466726e-6,1.6416732240486228e-6,1.5727346353966873e-6,1.1388993803259595e-6,1.5618991399317307e-6,1.4834256407513239e-5
t22,1.527590694249733e-6,1.4203818743571327e-6,1.6532610092491952e-6,1.5086366105882175e-6,1.5263433201177525e-6,1.288611637761781e-6,1.640353486477405e-6,1.5740504223413922e-6,1.1468274249297137e-6,1.5639664114250619e-6,1.4850022891497385e-5
t23,1.5281501840087452e-6,1.422261217068801e-6,1.6543806372748732e-6,1.5107899839682444e-6,1.5299548012330383e-6,1.2890878509100016e-6,1.6417938538484203e-6,1.5763883808961982e-6,1.1628033029784887e-6,1.5669563627134847e-6,1.4882566574900295e-5
t24,1.5291467766475247e-6,1.4260229929503694e-6,1.6561363690289874e-6,1.5147186372853769e-6,1.5361034507260663e-6,1.2896775043407275e-6,1.6475654568066932e-6,1.5806945808189932e-6,1.1942919363041785e-6,1.5717639294033787e-6,1.4946121634312296e-5
t25,1.529728244224812e-6,1.42755245680926e-6,1.6569588052820386e-6,1.5165972330181553e-6,1.5393953041012267e-6,1.2900159517011674e-6,1.6498726856130104e-6,1.582643864305268e-6,1.2109994357272018e-6,1.5742854305105044e-6,1.4978049411292645e-5
t26,1.5289543620397436e-6,1.4274412216723182e-6,1.6568807483542853e-6,1.5167998583990213e-6,1.540696576998696e-6,1.2894529578696833e-6,1.6499879045697093e-6,1.5819715739033695e-6,1.2190339910717325e-6,1.5751851098638409e-6,1.4986404304742402e-5
t27,1.5287946557559808e-6,1.4270030440478695e-6,1.6564809534031172e-6,1.5158899984843185e-6,1.5408234683839877e-6,1.28952644094473e-6,1.6489540658571954e-6,1.5803974959126897e-6,1.2222346675319668e-6,1.5755835743488157e-6,1.498568836467067e-5
t28,1.528229695088135e-6,1.4255677033191364e-6,1.6553783523698202e-6,1.5137421707252329e-6,1.5394072180278167e-6,1.2895056478469973e-6,1.6460369202869005e-6,1.5772954464391384e-6,1.2197679199861282e-6,1.5748422546344642e-6,1.496977332872377e-5
t29,1.5276822221044263e-6,1.4225094431241604e-6,1.6546046397027595e-6,1.510634525021982e-6,1.5364973675702238e-6,1.2896090014773349e-6,1.6404154948195585e-6,1.5740346448100553e-6,1.2115451322244788e-6,1.571014650291032e-6,1.4938547121146011e-5
t30,1.527306044754757e-6,1.4187241874491882e-6,1.654026512897554e-6,1.5088425137351467e-6,1.5295036925061958e-6,1.2897525819197289e-6,1.6339710297178888e-6,1.5715723503119728e-6,1.196071519275036e-6,1.5662993839250383e-6,1.4896069816492507e-5
t31,1.5261171074056907e-6,1.4158801147573914e-6,1.6534026544984507e-6,1.5076646730775582e-6,1.5249714038480167e-6,1.2891451841340267e-6,1.629671881061677e-6,1.5692712852629797e-6,1.1664910117561877e-6,1.5628726379149024e-6,1.484548795371688e-5
t32,1.5261002797926034e-6,1.4145726425489233e-6,1.6533486553687928e-6,1.5072304877695422e-6,1.5227921592112622e-6,1.28946297567474e-6,1.6280445795139344e-6,1.568442196950866e-6,1.1518365402748142e-6,1.561168812971022e-6,1.4822999330076499e-5
t33,1.5262693086008214e-6,1.4136339808978409e-6,1.653553252744175e-6,1.5072763514775509e-6,1.5218534380459825e-6,1.289944432348649e-6,1.6274684204771626e-6,1.568222301271386e-6,1.1444082187240672e-6,1.5601743844496071e-6,1.4812804089037241e-5
t34,1.5264700466585462e-6,1.4129733844114116e-6,1.6538522866214326e-6,1.5075205382239042e-6,1.5218882480689395e-6,1.2904869953687995e-6,1.6273842138125133e-6,1.5682938961020956e-6,1.141281060495882e-6,1.5596098951813363e-6,1.4809760564944862e-5
t35,1.5266327464736698e-6,1.4125167344336812e-6,1.6541230995771882e-6,1.5076742955231883e-6,1.521783338030176e-6,1.290961932476694e-6,1.6272794957361662e-6,1.568308568850126e-6,1.140727608572267e-6,1.559345566146673e-6,1.480935338581983e-5
t36,1.5257863153362046e-6,1.4115928448936986e-6,1.6540334421072995e-6,1.5076018081419877e-6,1.5213210507967682e-6,1.290707790404683e-6,1.6268306510203258e-6,1.5676113118122543e-6,1.140201810564696e-6,1.558802282779027e-6,1.4804489307856946e-5
t37,1.5258475194525517e-6,1.4113950926631304e-6,1.6541801170544549e-6,1.5076638542052684e-6,1.5212405683659982e-6,1.2913239050212783e-6,1.626845163090869e-6,1.5675882447461195e-6,1.1403362414438577e-6,1.55887789893056e-6,1.4805298604974089e-5
t38,1.525876197326069e-6,1.4113749691049752e-6,1.6544058525583978e-6,1.507809723492593e-6,1.5211913919679246e-6,1.2919945594075346e-6,1.6269571084744144e-6,1.5675422222062037e-6,1.1404027535896443e-6,1.5590790056241383e-6,1.4806633783751893e-5
t39,1.5258969618805494e-6,1.411484634748213e-6,1.6546519192920531e-6,1.5079454670137307e-6,1.5210559019371144e-6,1.2926109108097443e-6,1.6271707421654865e-6,1.5674960174245885e-6,1.1405305631283898e-6,1.559436676296402e-6,1.4808279794696272e-5
t40,1.525972265225628e-6,1.4116451394384487e-6,1.654851003401175e-6,1.507956454471703e-6,1.520621234343253e-6,1.293160868827833e-6,1.6273978431434584e-6,1.5674353711455534e-6,1.1414189729662168e-6,1.5599730033194419e-6,1.4810432156282712e-5
t41,1.5251512206551356e-6,1.4114563588222945e-6,1.6548199232554435e-6,1.507828058580091e-6,1.5202614019325269e-6,1.2929455625197143e-6,1.6275852183758934e-6,1.5668012128619877e-6,1.144139399812785e-6,1.5599898553433122e-6,1.4810978212159186e-5
t42,1.525390992441108e-6,1.4118366701786477e-6,1.6550699743082473e-6,1.507947920460003e-6,1.5205089501640645e-6,1.2935532024909393e-6,1.6284962027272978e-6,1.5670211974587707e-6,1.1518061358647688e-6,1.5604610970479064e-6,1.4822092343141752e-5
t43,1.5256918687672522e-6,1.4121898847355197e-6,1.655440946472245e-6,1.5083087821255764e-6,1.5209755419973773e-6,1.2942852970838382e-6,1.6297056791789522e-6,1.5674866343699626e-6,1.1663304311578367e-6,1.5610259282365956e-6,1.4841440994125156e-5
t44,1.526059251021186e-6,1.4127383862335579e-6,1.6559811314013388e-6,1.5089072722647569e-6,1.5219586767880128e-6,1.2950995074488094e-6,1.6318005971582617e-6,1.5683555226947132e-6,1.1948111642825628e-6,1.561997661318074e-6,1.4877709170611273e-5
t45,1.5264704371003757e-6,1.4136980177393158e-6,1.6565704402002552e-6,1.5097257791628558e-6,1.5233532893260045e-6,1.2959173765603526e-6,1.632598562481663e-6,1.5696175349989676e-6,1.2099244322832541e-6,1.5635962917001544e-6,1.49014721615532e-5
t46,1.5259901211803769e-6,1.414792896564875e-6,1.6570817524514972e-6,1.5109231355079671e-6,1.5252206802580112e-6,1.296018846630749e-6,1.6323499058232564e-6,1.5709118564201157e-6,1.2175518675483342e-6,1.565405528197523e-6,1.4916246590582705e-5
