Zone,1,2,3,4,5,6,7,8,9,10,Total
CO2_Price_1,-23.296440184842492,-23.296440184842492,-23.296440184842492,-23.296440184842492,-23.296440184842492,-23.296440184842492,-23.296440184842492,-23.296440184842492,-23.296440184842492,-23.296440184842492,0.0
AnnualSum,4663.333169043718,46403.95747304808,5563.017217015656,972.3351361091494,5191.993990309719,2016.0590472561391,56323.07558408487,20240.703813551558,8077.633910295697,6877.82752308108,156329.93686379565
t1,1.1508593987085947,3.473947754940708,0.8166505315944347,0.03269833934907334,1.9071317423980074,0.4751465385632875,11.812443284556357,3.4794153082641857,2.186909597560371,1.8278683192560052,27.163070815191027
t2,1.1466277059258931,2.914160817865113,0.8788709104996759,0.03573090007464955,1.8934553514902246,0.4606022469896064,11.689821485130842,3.4275725547729925,2.1869095930446916,1.8277940983904573,26.461545664184147
t3,1.1470073941666594,2.912895298917979,0.9356462945143131,0.035419649706730894,1.8898711799283576,0.4462443554819751,11.37403684938847,3.425201804423717,2.186918342134126,1.8277671193565195,26.181008288018848
t4,1.1477593320966684,2.912810962924344,0.9082556530453575,0.03213793996033807,1.8781718688689826,0.41614651634480976,10.19128621389086,3.4145771616548264,2.186937289886999,1.8277781496093781,24.915861088282565
t5,1.1518945191896868,2.917741935297752,0.9275270820719074,0.03480815818420989,1.8950685218699963,0.42179278238010287,9.892890515018367,3.42831447752279,2.1869459344882833,1.8278507822413057,24.6848347082644
t6,1.1677327430840092,6.618042394147573,1.2098370043153903,0.04530939635776764,1.912139481475104,0.4374624252524268,10.981606381272163,3.463056850878953,2.186947635240491,1.82790160851213,29.85003592053601
t7,1.2079742312768222,8.925277206868929,1.211546423395651,0.0538464291242632,1.9192735534637961,0.4861967508462141,14.35485730240327,4.088240128424595,2.1869588998657203,1.827917584253059,36.26208850992232
t8,1.2150729075938855,8.901233829221498,1.2133063628075376,0.06739877167065343,1.9214568447673346,0.5037634314609157,17.762131379542556,5.212835098416903,2.1869732508315,1.8279203478096304,40.812092224122416
t9,1.2143485940896028,8.902901111210648,1.2159371601255897,0.07002235925115044,1.9212674158709513,0.5039871395026214,19.135899352071636,5.5274022388965935,2.186963277690822,1.8279068114103778,42.506635460119995
t10,1.2105091928052676,8.902568673832816,1.2173066333989406,0.06956446903357096,1.9203583989568769,0.5045177346471883,18.937063369163987,5.867115448089408,2.1869669788259225,1.8278979526801684,42.64386885143414
t11,1.2079101293392616,8.89206909715827,1.2199621360882673,0.05800874186042257,1.919557387395488,0.5050100869580632,18.660017405731296,6.279469058182645,2.1869485603939083,1.8279110781812098,42.756863681288834
t12,1.194333543695325,8.90153281666283,1.2205462864271823,0.06594896792669343,1.9177067136539456,0.5053392735040161,17.71134003568371,6.237599166608012,2.1869454507235107,1.8279016081174684,41.7691938630027
t13,1.1710244241578676,8.903710107583978,1.2214001069058145,0.07137043173471515,1.9132047527543286,0.5061480508577253,16.442439488150722,6.036714823954903,2.1869322112017544,1.8278948053442348,40.28083920264605
t14,1.1693807280838706,8.9030344247593,1.22088829385837,0.07156903983819579,1.9111110943066347,0.5071079197307508,16.003283098356114,5.594256829356607,2.186931248977643,1.8278903569356146,39.3954530342031
t15,1.1681854272581667,8.901195999579055,1.2186638544137465,0.06885340241932986,1.909602523511651,0.5073949349918089,16.079782506646996,5.073802785471155,2.1869468278014934,1.8278894551042695,38.94231771719767
t16,1.1656691776643104,8.875483917353565,1.2178070501090714,0.055327061303936664,1.9079267627166596,0.5073033009548787,16.48306092775779,4.190853658679576,2.186948368108921,1.8279076615271295,38.41828788617584
t17,1.1686824689083641,8.90009506390889,1.221846754825947,0.06785214619204973,1.912369273838851,0.5096888722361106,18.307070800041004,3.6894588518852016,2.186938532371619,1.8279008398220373,39.79190360403007
t18,1.2078631111080411,8.90098084241076,1.2235084304916566,0.06838714470080022,1.919846507164294,0.5191693075052511,20.75044450081607,3.534061546138504,2.186943010062671,1.8278991575057049,42.13910355790375
t19,1.1965425072339275,8.89538843435177,1.2183002246280652,0.061863667859407806,1.9183496526257566,0.5464097600229189,20.77984899226436,3.520866960103068,2.1869486910701403,1.8278997731961788,42.1524186633556
t20,1.1657076972033766,8.737583418029411,1.214104363838735,0.04792536140515252,1.9131618285296326,0.5158717914275646,18.968323222947664,3.463373348314278,2.1869698669902635,1.827903977511326,40.0409248761974
t21,1.1621639075444858,7.5878317452058885,1.2154471734460208,0.04663396961411815,1.9111771091446017,0.4869243737716794,15.629051991241145,3.4509014303597727,2.1869444709102166,1.8279114224852435,35.50498759372317
t22,1.1599774990051293,7.991794184129661,1.2112456771600026,0.04591178893334833,1.9104147136110063,0.45745629468755095,11.606184971947384,3.4472348575106073,2.1869271612590646,1.8278805286585724,31.845027676902326
