Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,4.9384545e6,2.964883e6,2.59809e6,5.9422085e6,1.5636914e6,2.359792e6,6.754349e6,0.0,564594.9,0.0,1.8559902e6,433335.56,472623.88,0.0,773141.94,0.0,122256.5,122256.5,180283.17,432818.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847045.1,3.2925814e7
t1,289.22106034610374,3.4571759935323665,474.72107954623857,550.8866809958657,709.6438427142576,356.0873039668397,772.7444371870986,0.0,117.94445622527364,0.0,297.4835364577109,89.41030700826879,89.1806436777134,0.0,47.622101986860784,0.0,25.34341427733544,25.34341427733544,36.06902462068356,88.09592206676139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.25196216718888,4112.506363515069
t2,196.13393829640518,37.579486948226766,398.13810694719473,406.53194633663054,604.4429875420467,355.57973174536255,772.7442090726189,0.0,148.16983405072236,0.0,297.7474030665038,88.46019520815892,58.14983318420603,0.0,103.54788972778623,0.0,18.6063274099001,18.6063274099001,35.664645484906835,87.68848790707547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.71383503645487,3766.5051853741
t3,130.10919709028008,60.997291644584536,379.5334995911889,376.07962453961113,484.6342917955777,355.58144710369373,772.7441021027898,0.0,147.9754459457997,0.0,297.5123114874419,88.51129530363653,54.028190376252226,0.0,103.6116006713139,0.0,14.81038602218219,14.81038602218219,35.55938078428821,87.33942083645945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.62907335920775,3542.46694467649
t4,94.4549442695726,74.35156407813946,473.9497637081825,461.5930359440563,341.6483850138676,356.04437984338125,772.7445319282185,0.0,114.22561804714559,0.0,254.40453543534235,89.40422473886036,88.84941167234356,0.0,103.70604427875654,0.0,9.792142313813741,9.792142313813741,35.61784898316327,87.48375322559414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.6284410235957,3506.6907668178474
t5,136.84307000310037,89.81363479532486,472.9486629363076,432.04849994418817,368.67772104864076,355.86117631465015,772.7445942008719,0.0,62.770944142746444,0.0,130.160783554992,89.15617740007092,88.44066940163844,0.0,103.6069307444485,0.0,10.414041266673644,10.414041266673644,35.29866250160181,86.91735727504987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.38526829912672,3384.5022350961062
t6,278.7431687369074,86.3594063774347,358.677198940272,840.9373530337443,602.1573725131285,355.3778839822076,772.7458199504557,0.0,7.692191028671211,0.0,11.708230680718676,88.45210352371905,50.83688181946295,0.0,102.70815466645405,0.0,8.663662538177286,8.663662538177286,30.17405095835819,76.98165744095562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.31738329124093,3816.1961820200854
t7,432.1756600266413,3.1875896578335965,250.99042638695133,172.54998648823135,708.8986538568438,355.07573636911354,772.7465997002688,0.0,2.705823249401827,0.0,22.82389120323144,88.04691336435262,41.10409320057768,0.0,3.6892233639231526,0.0,2.9225918376509994,2.9225918376509994,12.792224208980286,26.119868015844574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.22903993997977,3028.9809127074777
t8,413.7788451299976,3.127811385408992,265.94070158087294,4.618591220975496,706.4886349211321,354.6935693939157,772.7476922246956,0.0,2.5440792279891586,0.0,21.802709755656625,87.60385839351743,42.003224415068644,0.0,3.434482320957707,0.0,8.72594732142018,8.72594732142018,5.87396225313812,8.99928620743642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.78946126384756,2837.89880433745
t9,398.4953309195994,3.176510589786493,250.17265737778752,4.390583713544663,707.1122021565918,354.6838443696078,772.7470498870815,0.0,2.687505101057176,0.0,36.52115256045534,87.75603832107218,41.08041393907854,0.0,3.450105600235125,0.0,15.03161407559664,15.03161407559664,4.042312670767118,5.995330033222606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.68659083424872,2816.060856225329
