Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
Sum,-3.1763524e7,1.4848853e7,-1.3651967e7,-2.4795156e7,4.3287715e6,4.9056175e6,-4.4923028e7,0.0,-971662.5,0.0,-9.744791e6,1.8133828e6,2.3775312e6,0.0,-1.0295524e6,0.0,-341065.34,-341065.34,-22362.975,-16470.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6129668e6,-1.0193946e8
t1,-1913.9930546759824,2.8219282425316123,-3160.581359644479,3655.929848618808,4721.786055762259,2370.8522341655735,-5150.291869599344,0.0,-776.616144104552,0.0,-1976.0262633498287,592.062333091244,590.9992407945122,0.0,308.0568386563642,0.0,-163.4306780768524,-163.4306780768524,-235.87798887736733,-581.2231499196598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.2224720179224,-956.7402349757006
t2,-1291.8555270502338,-234.63647531253537,-2638.512437637097,2691.840464936201,4013.6067828970718,2365.651341422329,-5150.288960258936,0.0,-980.8533636636874,0.0,-1977.7461343249374,582.4607436440986,374.3082684230841,0.0,684.6306991902193,0.0,-117.89405599979688,-117.89405599979688,-232.6682933208475,-577.829079696065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0406046905416,-1689.6394780603866
t3,-851.6535483099651,-390.65336108380416,-2514.2783437847943,2488.600255565584,3214.730520730577,2365.6541355833624,-5150.287911126908,0.0,-979.1376308859578,0.0,-1975.504186417204,582.9814294057464,346.6771436159016,0.0,685.1336716052929,0.0,-92.27732605622879,-92.27732605622879,-231.8772513283102,-575.37592987886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.380042623789,-2252.1656157980083
t4,-613.5796940340424,-479.48043985760705,-3154.429818126774,3058.297255377246,2260.911874660349,2370.377489885005,-5150.293788062104,0.0,-749.8920660410223,0.0,-1683.5737334154915,592.0989046446136,588.01326534278,0.0,685.9634413607466,0.0,-57.58603064945362,-57.58603064945362,-232.25852197407949,-576.3343204653523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.3873301801539,-2281.964881824485
t5,-896.2650438727451,-583.2485366045212,-3144.9847984387916,2862.074059676751,2441.149215642821,2368.435710587355,-5150.295007807852,0.0,-406.4478868677104,0.0,-855.0407016083495,589.2078279867433,583.2276549734111,0.0,685.1185053301924,0.0,-61.47865008409312,-61.47865008409312,-230.03589512644703,-572.4362501921496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.627115400468,-1516.8713310890116
t6,-1843.7061798579898,-561.7869969295389,-2376.1260946687585,5590.553506773783,3999.864766025461,2363.911456595626,-5150.308235492392,0.0,-38.5936705637655,0.0,-64.25952316385269,582.4626347935275,326.55338167418586,0.0,677.8524286706884,0.0,-50.508603521980405,-50.508603521980405,-194.9299637564667,-505.0087516943511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0800049028367,3599.5415562650314
t7,-2867.4085190331116,-0.2898191937520096,-1659.6316672980586,1135.500378156733,4716.591048889302,2361.393524698323,-5150.316112462013,0.0,-2.167017865276989,0.0,-142.18036898004584,579.587965613206,262.68542939839347,0.0,13.244866165451413,0.0,-13.842055096221202,-13.842055096221202,-78.48312569372808,-165.17432980321365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.5526306794231,-164.77922692080915
t8,-2744.84147808162,1.5802888636453645,-1760.2934287325077,13.438992922364378,4699.431581393672,2358.285552176081,-5150.324691645669,0.0,-2.665870328840583,0.0,-138.12249186698955,575.8924693024017,269.4704208439639,0.0,10.103306575837905,0.0,47.64021590532667,47.64021590532667,-32.21147118799365,-50.83025109221887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.4661840337444,-1019.3404550134751
t9,-2643.1527120906667,2.284420911883899,-1655.060415204312,10.777686817474205,4703.622035094482,2358.2158368119135,-5150.319933746536,0.0,-1.610955746686841,0.0,-233.9753595802008,577.1865297001127,263.24161653544877,0.0,9.98398427054451,0.0,89.59810729043375,89.59810729043375,-19.78513859200919,-30.513001714955067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.8215460140129,-881.0876459386261
t10,-2544.1132570501277,2.8262153176010543,-2102.820653273813,9.742173616853506,4703.289664939346,2358.5466770420308,-5150.320013216153,0.0,-1.4574612228032038,0.0,-196.9147759185655,577.129379590066,294.27261338835046,0.0,9.65740374951804,0.0,100.16576388273967,100.16576388273967,-19.52944390896195,-29.922197899576304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.4869393600006,-1140.7952077207547
t11,-2533.34243406083,138.99824198180067,-1536.0261950249271,479.1452833397552,4736.766763185544,2361.20955588832,-5150.3192583574155,0.0,290.37242576247854,0.0,-130.11529819810494,581.7067252967606,257.6056618514574,0.0,-6.492557280938172,0.0,94.74600982080545,94.74600982080545,-16.01155589883018,-24.028212907316288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.3780179165017,210.33918313586713
t12,-1681.3193014315993,10.105692703049499,-2430.0228549011945,21.615625186218494,4718.165515864148,2359.539184184663,-5150.323645047705,0.0,-0.02371700753121786,0.0,-485.8301363574474,578.2423107860693,333.30011055820546,0.0,4.181077846515791,0.0,73.46018223979229,73.46018223979229,-16.348591035638208,-24.590199053302513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.2371778212571,-1017.1513854047093
t13,-1710.2267523345663,18.237797193268307,-2359.5930632649165,-3.424737826603632,4701.623281725751,2358.6377381494503,-5150.317753454425,0.0,-1.0000302130052887,0.0,-1961.205652520005,578.2073715209951,323.12633829413517,0.0,9.820347031877986,0.0,43.34369359758898,43.34369359758898,-15.727816778774269,-23.435206766134456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.1659393030502,-2601.4248127447227
