region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
BE0 0,BE0 0 CCGT,1,1,1,411857.1492336258,0.0,7.29970294129161e7,0.0,5.063804e7,3.106756863230163e8,0.0,1.5202569928777604e6,0.0,5.9936205e8,0.0,0.0,0.0,1.0146933805277526e8,0.0,5.99362048e8,5.37712207930819e8,6.1649840069180965e7
BE0 0,BE0 0 OCGT,1,1,2,12497.308028032096,0.0,5.288148001808089e7,0.0,1.03798753125e6,1.3025739301722173e7,0.0,716664.548909519,0.0,7.557132e7,0.0,0.0,0.0,4.466530241126666e6,0.0,7.557132e7,7.214089894911729e7,3.430421050882712e6
BE0 0,BE0 0 biomass,1,1,3,160100.1447791826,0.0,1.7648256466825962e7,0.0,0.0,2.611789476949777e7,0.0,127507.48780971834,0.0,3.763648e7,0.0,0.0,0.0,0.0,0.0,3.763648e7,4.405375886891264e7,-6.417278868912637e6
BE0 0,BE0 0 coal,1,1,4,3.150384247009035e6,0.0,1.1991310215056587e6,0.0,747897.515625,2.3205389607037725e6,0.0,1.0653287468899507e6,0.0,4.87035e6,0.0,0.0,0.0,2.7031939407171174e6,0.0,4.87035e6,1.1186474432450535e7,-6.316124432450535e6
BE0 0,BE0 0 nuclear,1,1,5,510479.2508612426,0.0,0.0,0.0,3.616304e8,2.1000821248694435e8,0.0,0.0,0.0,1.6255423e9,0.0,0.0,0.0,0.0,0.0,1.625542272e9,5.721490917378056e8,1.0533931802621944e9
BE0 0,BE0 0 offwind-ac,1,1,6,243901.54873521795,0.0,5.0247055407591365e7,0.0,1.1071226475000001e7,0.0,0.0,0.0,0.0,1.349963e8,0.0,0.0,0.0,0.0,0.0,1.34996304e8,6.156218343132658e7,7.343412056867342e7
BE0 0,BE0 0 offwind-dc,1,1,7,324378.39044626727,0.0,5.028499914824831e7,0.0,1.24761978e7,0.0,0.0,0.0,0.0,1.5697818e8,0.0,0.0,0.0,0.0,0.0,1.56978176e8,6.308557533869457e7,9.389260066130543e7
BE0 0,BE0 0 onwind,1,1,8,125838.40846810206,0.0,6.705424185572776e7,0.0,1.2750723899999999e7,0.0,0.0,0.0,0.0,1.7439182e8,0.0,0.0,0.0,0.0,0.0,1.74391824e8,7.993080416419587e7,9.446101983580413e7
BE0 0,BE0 0 ror,1,1,9,0.0,0.0,1.0543587247533541e7,0.0,0.0,0.0,0.0,0.0,0.0,3.3163058e7,0.0,0.0,0.0,0.0,0.0,3.3163058e7,1.0543587247533541e7,2.261947075246646e7
BE0 0,BE0 0 solar,1,1,10,54908.99179132683,0.0,1.1965441110278158e8,0.0,35693.8975,0.0,0.0,0.0,0.0,1.2045866e8,0.0,0.0,0.0,0.0,0.0,1.20458656e8,1.197450139920729e8,713642.0079271048
DE0 0,DE0 0 CCGT,2,1,11,5.85003272782767e8,0.0,5.723168388034059e8,0.0,4.67643328e8,2.8690964209025016e9,0.0,8.0905563625750495e6,0.0,6.1707156e9,0.0,0.0,0.0,9.351378974894248e8,0.0,6.170715648e9,5.437288314340673e9,7.334273336593266e8
DE0 0,DE0 0 OCGT,2,1,12,1.293433434010425e8,0.0,3.234368166069286e8,0.0,2.4886986e7,3.1230760300608546e8,0.0,4.800162198720613e6,0.0,1.2618843e9,0.0,0.0,0.0,1.0306576916077575e8,0.0,1.261884288e9,8.978406803735529e8,3.640436076264471e8
DE0 0,DE0 0 biomass,2,1,13,247404.2288768534,0.0,8.401905233230488e8,0.0,0.0,1.5337634741594903e9,0.0,3.246794402436645e6,0.0,2.5373297e9,0.0,0.0,0.0,0.0,0.0,2.537329664e9,2.377448196113853e9,1.5988146788614702e8
DE0 0,DE0 0 coal,2,1,14,3.83202198703009e6,0.0,2.4998115624199677e7,0.0,6.000277125e6,1.8617359558828965e7,0.0,1.7837461599635803e6,0.0,6.761964e7,0.0,0.0,0.0,2.167100085944355e7,0.0,6.761964e7,7.690252131446585e7,-9.28288131446585e6
DE0 0,DE0 0 lignite,2,1,15,6.8801899975286e6,0.0,1.551102949610944e7,0.0,4.251538375e6,1.0331238335534995e7,0.0,1.715678822092283e6,0.0,3.8223348e7,0.0,0.0,0.0,1.3729231318502612e7,0.0,3.8223348e7,5.241890634476793e7,-1.4195558344767928e7
DE0 0,DE0 0 nuclear,2,1,16,1.3865362970134504e6,0.0,0.0,0.0,4.79510976e8,2.78464550808771e8,0.0,0.0,0.0,2.5815583e9,0.0,0.0,0.0,0.0,0.0,2.581558272e9,7.593620631057844e8,1.8221962088942156e9
DE0 0,DE0 0 offwind-ac,2,1,17,423233.0305040947,0.0,1.7310761500646767e8,0.0,4.46971446e7,0.0,0.0,0.0,0.0,5.48453e8,0.0,0.0,0.0,0.0,0.0,5.48452992e8,2.1822799263697177e8,3.302249993630282e8
DE0 0,DE0 0 offwind-dc,2,1,18,3.515165860220125e9,0.0,1.8216534010351903e9,0.0,5.183764128e8,0.0,0.0,0.0,0.0,6.222329e9,0.0,0.0,0.0,0.0,0.0,6.222328832e9,5.855195674055316e9,3.67133157944684e8
DE0 0,DE0 0 oil,2,1,19,990413.8565591822,0.0,2.53605676704438e7,0.0,0.0,5.877449465756939e7,0.0,0.0,0.0,1.8291549e8,0.0,0.0,0.0,7.443120782694119e6,0.0,1.82915488e8,9.256859696726649e7,9.034689103273351e7
DE0 0,DE0 0 onwind,2,1,20,17637.230610173487,0.0,1.3889520449772758e9,0.0,2.232682312e8,0.0,0.0,0.0,0.0,3.029907e9,0.0,0.0,0.0,0.0,0.0,3.029906944e9,1.612237913407886e9,1.417669030592114e9
DE0 0,DE0 0 ror,2,1,21,0.0,0.0,2.2879740974185678e8,0.0,0.0,0.0,0.0,0.0,0.0,9.171438e8,0.0,0.0,0.0,0.0,0.0,9.17143808e8,2.2879740974185678e8,6.883463982581432e8
DE0 0,DE0 0 solar,2,1,22,725.4834406194607,0.0,1.0823976536532807e9,0.0,294436.54,0.0,0.0,0.0,0.0,1.0820233e9,0.0,0.0,0.0,0.0,0.0,1.082023296e9,1.0826928156767213e9,-669519.6767213345
DK0 0,DK0 0 OCGT,3,1,23,3.0217518682393557e6,0.0,7.330172085704541e6,0.0,1.9854110625e6,2.4914988698083192e7,0.0,634068.8080395473,0.0,4.8866264e7,0.0,0.0,0.0,8.303906596234676e6,0.0,4.8866264e7,4.619029911880131e7,2.6759648811986893e6
DK0 0,DK0 0 biomass,3,1,24,47970.786754406756,0.0,8.109552545003602e7,0.0,0.0,1.1395934851681688e8,0.0,301975.8209217627,0.0,2.0973542e8,0.0,0.0,0.0,0.0,0.0,2.09735424e8,1.9540482057452905e8,1.4330603425470948e7
DK0 0,DK0 0 coal,3,1,25,172806.0135295329,0.0,3.6584293862940595e7,0.0,3.359001e7,1.042214039348631e8,0.0,1.1600229643439308e6,0.0,2.9846707e8,0.0,0.0,0.0,1.2129459124721976e8,0.0,2.98467072e8,2.970231280228969e8,1.4439439771031141e6
DK0 0,DK0 0 offwind-ac,3,1,26,363026.99837869796,0.0,1.6542403624772208e7,0.0,3.5712640125e6,0.0,0.0,0.0,0.0,4.3802724e7,0.0,0.0,0.0,0.0,0.0,4.3802724e7,2.0476694635650907e7,2.3326029364349093e7
