Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS
t222,7.15235289699154,0.8920199783650944,1.5297871666964409,0.0357009977658073,5.926558973346125,0.0,0.0,0.0,0.0,0.0,47.961233205741735,0.8179530966988646,83.62636626406005,0.09300682808495897,0.08342350343095732,8.098820855919353,0.0,0.0,0.01433405962081985,0.0,0.0,0.0,1.4588179264625372,7.917184729616893,2.1771268067166374,0.0,0.0,0.0,0.0,0.06280436787028362,0.7824658533735288,0.7276438768376802,2.1193200863143438,0.11633297234450488,0.0,0.0,0.013830582402118548,0.0,0.045873407326990676,2.5005095023194315,0.6828864970611488,0.051037306680286616,61.35768524862145,0.0,0.0,0.013826128349735619,0.0,0.0,0.0,1.7617392120674882,0.12338120179820647,0.0,0.0,0.014410972994037083,0.0,0.0,49.464949084091444,0.9688813035687194,43.969550246827005,0.7356570891624139,8.045727080617082,0.0,0.0,0.015591399063342233,0.0,0.0,0.0,21.257331540155434,0.7921791895406475,0.14190404835996226,0.47456102145877294,0.0,0.0,0.0,0.0,13.10141075097495,1.8806234749968498,0.0,0.0,0.0,0.0,0.05929964394131462,0.04282480730663456,11.609986196518653,0.4390297430999943,0.06354281640187932,0.0,0.0,0.0,0.0165116650677753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t223,7.17296572470113,0.931169837209401,1.5317539214609295,0.035704701522889536,5.926609664553678,0.0,0.0,0.0,0.0,0.0,48.50785158090594,0.8199740399737883,83.62774268927343,0.09300990674759949,0.08342662063886434,8.098863580513976,0.0,0.0,0.01434339645687923,0.0,0.0,0.0,1.4064023220827435,7.915454153078882,2.1771234585975576,0.0,0.0,0.0,0.0,0.06278143300032862,0.7471369587159531,0.6998030510662672,2.112972002552435,0.11633251607031046,0.0,0.0,0.013796517794718728,0.0,0.0458472563293489,2.9161383887793915,0.7071817296242782,0.05103911344987798,61.35773865543655,0.0,0.0,0.013842579334940026,0.0,0.0,0.0,1.7929072356823963,0.12338145490936175,0.0,0.0,0.014394114909761026,0.0,0.0,49.53280589893133,1.0445067669260262,43.972990544757124,0.7356620412579105,8.045769123965595,0.0,0.0,0.015623979776619498,0.0,0.0,0.0,21.3260014035691,0.811553771262725,0.1419125840428137,0.4746774083046294,0.0,0.0,0.0,0.0,13.101451471077509,1.8810969902115988,0.0,0.0,0.0,0.0,0.05929988669997267,0.042825883060615556,11.610028004252392,0.43906003711340214,0.06354343953977631,0.0,0.0,0.0,0.016517025902375485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t224,7.184365899867779,0.9616996339237533,1.533497228552268,0.03570812458122341,5.9266576116549325,0.0,0.0,0.0,0.0,0.0,48.99636241750878,0.8204181586930982,83.62903452371407,0.0930129806399738,0.08342973044781772,8.098899710977104,0.0,0.0,0.014352299824984443,0.0,0.0,0.0,1.3639315394977338,7.913896903848861,2.1771201382194834,0.0,0.0,0.0,0.0,0.06275925310043182,0.7321995154129617,0.6870178699122014,2.107045904907441,0.116332024080643,0.0,0.0,0.013764235365301643,0.0,0.045826696840500385,5.925662259428596,0.7249978143567435,0.05104042276377778,61.357775054454784,0.0,0.0,0.013854536796984911,0.0,0.0,0.0,1.8518366112772666,0.12338226677294058,0.0,0.0,0.014384110556332754,0.0,0.0,49.750401312031,1.2051814329525457,43.9784135281653,0.7356670133628119,8.04581362013183,0.0,0.0,0.015667712245826186,0.0,0.0,0.0,21.401363505889535,0.8348482581215777,0.14192123985963018,0.47479347830210633,0.0,0.0,0.0,0.0,13.101420263082153,1.8812177749194972,0.0,0.0,0.0,0.0,0.05930009042956703,0.042824413272294616,11.610009679562697,0.4390804872555402,0.0635432002915371,0.0,0.0,0.0,0.016517344424176485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t225,7.191869811087902,0.9860567156195786,1.5350128828802327,0.03571149034272568,5.926694792916394,0.0,0.0,0.0,0.0,0.0,49.50868233745497,0.8219343009428172,83.63043127662063,0.09301612675373135,0.08343290108026113,8.098934392636636,0.0,0.0,0.014361933782747789,0.0,0.0,0.0,1.3248486750288098,7.912498833810622,2.1771182343076694,0.0,0.0,0.0,0.0,0.06273995014937597,0.727921440109745,0.6846494103270323,2.1014465332266195,0.1163320332243242,0.0,0.0,0.013735739475945728,0.0,0.04580593670137037,6.861533380815807,0.7390427621342766,0.05104188546451734,61.35780869943986,0.0,0.0,0.013866337745020881,0.0,0.0,0.0,1.8796330832156745,0.12338317024415363,0.0,0.0,0.01437632357352975,0.0,0.0,49.78907126465062,1.3902346580571607,43.984798349098,0.7356724905379829,8.04586736949158,0.0,0.0,0.0157196419057967,0.0,0.0,0.0,21.470921146799775,0.8623338270339256,0.1419301761954986,0.4749164669756044,0.0,0.0,0.0,0.0,13.101414304947852,1.8809627234889095,0.0,0.0,0.0,0.0,0.059300436833172834,0.04282376440334075,11.609992017548867,0.4391050879204567,0.06354349991532332,0.0,0.0,0.0,0.016520895617416022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t226,7.199200243200558,1.0092369408593105,1.5363629582684648,0.03571434687384287,5.9267377978137645,0.0,0.0,0.0,0.0,0.0,50.03751513985212,0.8228890584623971,83.63175142456646,0.09301913841407738,0.08343593720310526,8.098972354350776,0.0,0.0,0.014370317726796594,0.0,0.0,0.0,1.2878740013837329,7.911217695296616,2.177115932799648,0.0,0.0,0.0,0.0,0.06272069088481583,0.6980376616725091,0.6689513189753723,2.0951587565338357,0.11633214291334826,0.0,0.0,0.013705365128727942,0.0,0.04578539657958737,7.404000527735578,0.7527445547359504,0.05104320066746394,61.35783929537183,0.0,0.0,0.013876538465366366,0.0,0.0,0.0,1.9014681373224194,0.1233841245367181,0.0,0.0,0.01436954729401674,0.0,0.0,49.81507462389844,1.6857806961804065,43.99230088781392,0.7356780120783788,8.045921962871764,0.0,0.0,0.015776164562058017,0.0,0.0,0.0,21.628290794722314,0.9074119660124638,0.14193905142410745,0.47504277986456156,0.0,0.0,0.0,0.0,13.101414673021555,1.8806061929249482,0.0,0.0,0.0,0.0,0.05930068689913025,0.04282357847652641,11.609965963827058,0.4391212783787634,0.06354363252645871,0.0,0.0,0.0,0.016523786196116115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t227,7.200429441119509,1.0145884242644427,1.5370888626623904,0.035716968105950576,5.926773928238382,0.0,0.0,0.0,0.0,0.0,50.5912514942724,0.8235130226092701,83.63302567886468,0.09302193097229455,0.08343875353687119,8.09901696863271,0.0,0.0,0.01437718998139826,0.0,0.0,0.0,1.2560650163203033,7.9100848864957385,2.1771131069210803,0.0,0.0,0.0,0.0,0.06270155529589583,0.6602669215830024,0.6505910436248407,2.088798036322562,0.11633236117525347,0.0,0.0,0.013674849385280054,0.0,0.04576617887185103,7.426449452039128,0.755328822812523,0.051044149867095955,61.357865539174014,0.0,0.0,0.01388204686339309,0.0,0.0,0.0,1.9229577768124884,0.12338479410432818,0.0,0.0,0.014362559332303838,0.0,0.0,49.832134043486604,2.117297562168348,44.000322409217034,0.735683390357811,8.045975599197261,0.0,0.0,0.015832905225270852,0.0,0.0,0.0,21.686342977457553,0.9583688080868976,0.1419478594183583,0.475170448921075,0.0,0.0,0.0,0.0,13.101435288204422,1.880302157789667,0.0,0.0,0.0,0.0,0.059300888015820064,0.04282376501633399,11.60996821253501,0.4391296920926721,0.06354373199044368,0.0,0.0,0.0,0.01652607180170312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t228,7.196663421081405,1.0036007929384019,1.537215263097444,0.03571991727067282,5.926809338439706,0.0,0.0,0.0,0.0,0.0,51.1368755865313,0.8258107232823358,83.63446629096057,0.09302495196395533,0.08344179544220684,8.099068187645898,0.0,0.0,0.014385261559868447,0.0,0.0,0.0,1.2299486260824755,7.9091122527049205,2.1771099450120515,0.0,0.0,0.0,0.0,0.06268329898667319,0.625952129510689,0.6313664809429747,2.0826543352181885,0.11633268581815137,0.0,0.0,0.013645248056194118,0.0,0.045747661765362435,7.416424985152411,0.747608605932602,0.051045147289903704,61.357890627153154,0.0,0.0,0.013885422529007908,0.0,0.0,0.0,1.9518261440296774,0.12338504325358284,0.0,0.0,0.0143550696043446,0.0,0.0,49.85150248878122,10.463633144644723,44.00899220260975,0.7356885694392887,8.04603181491709,0.0,0.0,0.015890745456468357,0.0,0.0,0.0,21.734397673724878,1.024521474682054,0.14195659544806208,0.4752987138618764,0.0,0.0,0.0,0.0,13.101472398843311,1.880168493725306,0.0,0.0,0.0,0.0,0.059300987400569244,0.04282419300578998,11.609988386341511,0.4391320324240085,0.06354420832340031,0.0,0.0,0.0,0.016528738647063217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t229,7.184848797945577,0.974966205114151,1.5367378011822879,0.035722005800887004,5.926835146043512,0.0,0.0,0.0,0.0,0.0,51.672019437091755,0.827868743064555,83.63577222860599,0.09302794145322306,0.08344480622487675,8.099110790651826,0.0,0.0,0.014393308183679237,0.0,0.0,0.0,1.2111254532889455,7.908317341817105,2.1771064608886768,0.0,0.0,0.0,0.0,0.06266634145502112,0.4651239218278032,0.5928245264996799,2.0761899039669225,0.11633305316968737,0.0,0.0,0.013614588505689255,0.0,0.045731939116817936,7.350971203470126,0.7272627707797903,0.0510455371873966,61.35789812938757,0.0,0.0,0.013881667454640884,0.0,0.0,0.0,1.9547744465444528,0.12338491788636713,0.0,0.0,0.014341849557650825,0.0,0.0,49.8616922067656,37.90736626361672,44.016142167654905,0.7356929755514309,8.046078528426673,0.0,0.0,0.015938181135819227,0.0,0.0,0.0,21.75494122960901,1.08203166462886,0.1419649937216932,0.47541996429621664,0.0,0.0,0.0,0.0,13.101406201797316,1.879244259543019,0.0,0.0,0.0,0.0,0.059300807895941936,0.04282195911879668,11.609909561278764,0.4391153674381775,0.0635432595211683,0.0,0.0,0.0,0.016523084314784532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t230,7.1675204461260345,0.9412132987551821,1.5360371006300548,0.03572433216193831,5.926854917897901,0.0,0.0,0.0,0.0,0.0,52.23098932488921,0.8300836393576979,83.6370114268254,0.09303092804643766,0.08344780764570373,8.099153389042835,0.0,0.0,0.014401789871559306,0.0,0.0,0.0,1.2041382128153713,7.907816359679661,2.1771043616953163,0.0,0.0,0.0,0.0,0.06265299226505203,0.4149049922972224,0.5717704439086653,2.07140451197065,0.11633441946016351,0.0,0.0,0.013594329773686801,0.0,0.04572075927677587,7.283156445570836,0.703913846889413,0.0510460156554326,61.357904767899335,0.0,0.0,0.013877951668870308,0.0,0.0,0.0,1.9411633291786747,0.12338464157575223,0.0,0.0,0.014323842366200825,0.0,0.0,49.86574780595521,43.590621475265124,44.02144427055512,0.7356973454381017,8.046125062014548,0.0,0.0,0.015978880275227834,0.0,0.0,0.0,21.76414943558332,1.1325581045737836,0.14197355543424514,0.475542449276716,0.0,0.0,0.0,0.0,13.101393762294158,1.878774867088516,0.0,0.0,0.0,0.0,0.059300737654611885,0.04282101940205554,11.609902525121226,0.43910160451909575,0.06354302647130594,0.0,0.0,0.0,0.01652081786196122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t231,7.1588855450439475,0.9240987546392241,1.5356338657683275,0.035726640708031734,5.926882826180034,0.0,0.0,0.0,0.0,0.0,52.77582511555514,0.8334957611126267,83.63823386609769,0.0930338538317085,0.08345074904543687,8.099198470137067,0.0,0.0,0.014410009678226695,0.0,0.0,0.0,1.2053975471889666,7.9075331920259435,2.1771019529773703,0.0,0.0,0.0,0.0,0.06264060767470817,0.39051720531606365,0.5609626707698143,2.0680299129418587,0.11633599162575842,0.0,0.0,0.013580122411552813,0.0,0.04571238670254524,7.250992750333221,0.6919789773111004,0.05104632821593166,61.357914028564124,0.0,0.0,0.013875407742066605,0.0,0.0,0.0,1.933869257107192,0.1233840526675646,0.0,0.0,0.014306386731190519,0.0,0.0,49.866436683809034,46.69711681694123,44.025056373589784,0.7357010925848391,8.046160495359823,0.0,0.0,0.016008532698367176,0.0,0.0,0.0,21.768770995940727,1.180772129751963,0.14198212662381765,0.4756623224301056,0.0,0.0,0.0,0.0,13.101403356914679,1.8787716454100325,0.0,0.0,0.0,0.0,0.05930061735075425,0.042820674834102325,11.609910652303014,0.43908252414952775,0.06354269423174927,0.0,0.0,0.0,0.01651861798341566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t232,7.157879120634431,0.9224312605480788,1.5355591074458985,0.035728919191023494,5.926912825878558,0.0,0.0,0.0,0.0,0.0,53.388616476609855,0.8392947712053553,83.63949120119754,0.09303670581153653,0.08345361906648804,8.099247465102847,0.0,0.0,0.014418251585409565,0.0,0.0,0.0,1.211504312654093,7.907402767315788,2.17709926068745,0.0,0.0,0.0,0.0,0.06262869480874766,0.3786154166790206,0.5568632453150457,2.0659848658485167,0.11633778477996247,0.0,0.0,0.013571456763360667,0.0,0.04570839346122891,7.238407612892109,0.6899713337667548,0.05104669249775069,61.35792571516853,0.0,0.0,0.013876518203704802,0.0,0.0,0.0,1.9343399288478131,0.12338343567238419,0.0,0.0,0.01429076762510404,0.0,0.0,49.86540378413194,48.887716976613696,44.027179039295376,0.7357042467223005,8.046186203974095,0.0,0.0,0.016027845680854844,0.0,0.0,0.0,21.772870599422706,1.2344674862333656,0.14199068444746044,0.4757797496871108,0.0,0.0,0.0,0.0,13.10142396269985,1.87925052972475,0.0,0.0,0.0,0.0,0.05930042469916984,0.042820653711676156,11.609941502313,0.4390578240895189,0.06354240238017442,0.0,0.0,0.0,0.016516727079636955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t233,7.165779583023197,0.9389364160325135,1.5358744740229398,0.03573151872992662,5.926949278030322,0.0,0.0,0.0,0.0,0.0,54.288156256495,0.8493810750089396,83.64084059328516,0.09303967055327045,0.08345660486381304,8.099305078013192,0.0,0.0,0.01442740752058967,0.0,0.0,0.0,1.222062008235221,7.907407318443566,2.177096519759657,0.0,0.0,0.0,0.0,0.06261757539511356,0.3755703887056635,0.5580149843465959,2.0652626364715787,0.11633965075957539,0.0,0.0,0.013567526423074674,0.0,0.0457087155129287,7.242451737979358,0.7001203242992126,0.051047266412741835,61.3579484688861,0.0,0.0,0.013881733324883332,0.0,0.0,0.0,1.9553513811703427,0.12338268271080019,0.0,0.0,0.014278906477177455,0.0,0.0,49.86642260763032,65.42405980365055,44.02831299607122,0.7357073747552273,8.046206763008037,0.0,0.0,0.016043125793499025,0.0,0.0,0.0,21.780235208003145,1.3041802652565413,0.14199915726369453,0.4758945406058892,0.0,0.0,0.0,0.0,13.101441877292189,1.8795178821646779,0.0,0.0,0.0,0.0,0.059300262699394014,0.04282062934962687,11.6099414468466,0.4390279757136898,0.06354238624953265,0.0,0.0,0.0,0.016515672372269124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t234,7.183719563681424,0.9739808715561884,1.5364996692628363,0.03573258616937303,5.92697549656775,0.0,0.0,0.0,0.0,0.0,56.17622783459518,0.8667191383866444,83.64231033569354,0.09304248504815354,0.08345944989424228,8.099354820239311,0.0,0.0,0.014436629538498147,0.0,0.0,0.0,1.2306918544773602,7.907456438861527,2.1770938322796263,0.0,0.0,0.0,0.0,0.06260753457605477,0.38099354569057525,0.5653945772906601,2.065887319442068,0.1163414287779968,0.0,0.0,0.013568112589380552,0.0,0.04571587137747584,7.263422705434395,0.7235825726117306,0.05104740021151729,61.357963170604854,0.0,0.0,0.013886194456618239,0.0,0.0,0.0,1.9732442640225172,0.12338167500119375,0.0,0.0,0.014265783888308233,0.0,0.0,49.87033971323194,96.59040331161204,44.02829853814373,0.7357096139995415,8.046218199281723,0.0,0.0,0.016047907021733088,0.0,0.0,0.0,21.792755669539858,1.3972801588770345,0.14200720412684245,0.4760028769291542,0.0,0.0,0.0,0.0,13.10139567577578,1.8798171688601393,0.0,0.0,0.0,0.0,0.05929993368274065,0.04281817776931626,11.60992396118729,0.4389848187884927,0.06354145160896861,0.0,0.0,0.0,0.016509795506187034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t235,7.194870675102912,1.0005871243524374,1.53692063658819,0.035734000782360664,5.927002211800614,0.0,0.0,0.0,0.0,0.0,56.200788623851466,0.8696296503914063,83.64244918835502,0.0930454602575019,0.08346243819173983,8.099403937170614,0.0,0.0,0.014444895172897517,0.0,0.0,0.0,1.2341335182193949,7.9075243460194775,2.177092971283933,0.0,0.0,0.0,0.0,0.0626009684261119,0.3875071139097068,0.5684289899878625,2.0670551547456837,0.11634379979763046,0.0,0.0,0.013574340291725509,0.0,0.045725734578539255,7.2817350939786945,0.741329975751107,0.05104749533306799,61.357973343126254,0.0,0.0,0.013889447186454448,0.0,0.0,0.0,1.9833111939499681,0.12338073456773088,0.0,0.0,0.014249857941786447,0.0,0.0,49.87983817329617,116.85142209681524,44.02717489099498,0.7357116446416588,8.046227929253485,0.0,0.0,0.01604827711497052,0.0,0.0,0.0,21.80418724226605,1.48052774849394,0.14201530361069098,0.4761104674920208,0.0,0.0,0.0,0.0,13.101407664507477,1.8803938931870436,0.0,0.0,0.0,0.0,0.0592998592133399,0.04281707865243072,11.609951687552767,0.4389510018114198,0.0635413422300402,0.0,0.0,0.0,0.016508579217486316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t236,7.193750287633487,0.9983340894621403,1.5366910784641974,0.03573505385166749,5.927026573959601,0.0,0.0,0.0,0.0,0.0,56.181144263858094,0.8569356950476965,83.64125622563655,0.09304800159948991,0.08346499520821093,8.099448525373534,0.0,0.0,0.014448162649075967,0.0,0.0,0.0,1.2349023421208105,7.907587580970683,2.1770917281721673,0.0,0.0,0.0,0.0,0.06259407725918362,0.3956148643435526,0.5683552431182702,2.0687720650316206,0.11634635442572773,0.0,0.0,0.013584292667107683,0.0,0.04574004173159531,7.259266039285039,0.7383294841898294,0.05104757195043005,61.3579711010267,0.0,0.0,0.01388982967486026,0.0,0.0,0.0,1.9903312396614494,0.12338028033901914,0.0,0.0,0.014232049285737748,0.0,0.0,49.88614156138774,125.22208131855369,44.025067248988854,0.7357131812459965,8.046230142445804,0.0,0.0,0.01604123403684933,0.0,0.0,0.0,21.80486452791375,1.489013362755638,0.14202301817618984,0.47620706397473933,0.0,0.0,0.0,0.0,13.1014278946176,1.8808399059126273,0.0,0.0,0.0,0.0,0.05929985416565241,0.042816380940268337,11.609967219796042,0.43891855982709826,0.0635411815106941,0.0,0.0,0.0,0.016507680204215787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t237,7.181646727716805,0.9697413020797354,1.5359056580169772,0.03573605133267581,5.927044930234673,0.0,0.0,0.0,0.0,0.0,56.15952683373702,0.8475767642822591,83.64028835947734,0.09305063563569561,0.08346764999262958,8.099497023998687,0.0,0.0,0.01445222352383985,0.0,0.0,0.0,1.235563201492833,7.907680429256104,2.177090081728163,0.0,0.0,0.0,0.0,0.06258711651634116,0.4151796645226542,0.5771395939853426,2.071801361673935,0.11634906391225137,0.0,0.0,0.013599510436750981,0.0,0.045758784721768773,6.778365468016592,0.7180476740302946,0.05104750147427386,61.35796096861286,0.0,0.0,0.013887072759010506,0.0,0.0,0.0,1.9712073378639434,0.12337975198636447,0.0,0.0,0.014199282861966325,0.0,0.0,49.875680780485425,108.74689498446406,44.021261909922245,0.7357138408057942,8.04622553061351,0.0,0.0,0.01600789408743218,0.0,0.0,0.0,21.79415007059996,1.416548683399403,0.14203027699159484,0.47629221506872393,0.0,0.0,0.0,0.0,13.1014337942192,1.8806074764079679,0.0,0.0,0.0,0.0,0.059299918266493695,0.0428156284440471,11.609919434220258,0.4388864727352518,0.06354106576464705,0.0,0.0,0.0,0.016506882671162147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t238,7.180621881979967,0.9622969178251894,1.5355642061708465,0.03573711060722996,5.927068537866112,0.0,0.0,0.0,0.0,0.0,56.14613609289715,0.8457094863392949,83.63991918129929,0.09305346080103102,0.08347050162294903,8.099555327789728,0.0,0.0,0.014458308076397822,0.0,0.0,0.0,1.2375241821873528,7.907802881157219,2.177088186699759,0.0,0.0,0.0,0.0,0.06258047935127074,0.4563277765494058,0.5989376309166247,2.076553372810793,0.11635168777711014,0.0,0.0,0.013619544042795459,0.0,0.045780058016569494,6.706643595855492,0.7152252620106683,0.05104765972221871,61.35795906931543,0.0,0.0,0.013888252818080912,0.0,0.0,0.0,1.9128014679052312,0.1233790236746046,0.0,0.0,0.014161831397936444,0.0,0.0,49.86114104682422,66.26483932919385,44.01645203240957,0.7357139005009335,8.046211994957659,0.0,0.0,0.015964775803094983,0.0,0.0,0.0,21.785042662021883,1.3426956395846636,0.14203741664273015,0.47637337481813896,0.0,0.0,0.0,0.0,13.101449985230284,1.8803232408697894,0.0,0.0,0.0,0.0,0.05930002216491366,0.042814905366267905,11.60989482887011,0.43885642573442385,0.06354114102099993,0.0,0.0,0.0,0.01650614471232782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t239,7.174842583363179,0.9441010188762576,1.5350857910825946,0.03573747859514023,5.9270865719755985,0.0,0.0,0.0,0.0,0.0,56.0961031750519,0.834392554498314,83.6392302784684,0.09305590124948529,0.08347298004765577,8.099602620820338,0.0,0.0,0.014461639032687823,0.0,0.0,0.0,1.2413564708570635,7.907956779438218,2.1770861339645853,0.0,0.0,0.0,0.0,0.06257466524780173,0.5407462084078483,0.6335949589265472,2.082785868307102,0.11635463903010027,0.0,0.0,0.013646332605043275,0.0,0.045809562148294396,6.629939494550504,0.7048328062997875,0.05104726249632417,61.357939839519055,0.0,0.0,0.013884071441663693,0.0,0.0,0.0,1.621224313449291,0.12337806187490458,0.0,0.0,0.014123838469047821,0.0,0.0,49.84359422810721,3.9428904463611345,44.01064862736629,0.7357132416822503,8.046190956895607,0.0,0.0,0.01590917813441655,0.0,0.0,0.0,21.773501313426973,1.2579809636995516,0.14204421497202338,0.47644697467467934,0.0,0.0,0.0,0.0,13.101393980753086,1.879789738887032,0.0,0.0,0.0,0.0,0.05929996708793292,0.04281174951891761,11.60984836955353,0.4388196133511555,0.06354019612915811,0.0,0.0,0.0,0.016499470970647565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t240,7.1686548505620955,0.9266588595373944,1.534752897710165,0.03573868192722346,5.927102434801604,0.0,0.0,0.0,0.0,0.0,56.057117670223334,0.8279696785133901,83.63942798571213,0.09305890250798168,0.08347600524796421,8.09965737376215,0.0,0.0,0.01447069238681938,0.0,0.0,0.0,1.2476443034824993,7.9082007520842765,2.1770858590711826,0.0,0.0,0.0,0.0,0.06257254034330718,0.773797685083008,0.6886229247745431,2.0908675989635355,0.11635834761813911,0.0,0.0,0.01368132243272029,0.0,0.04584143440395196,6.575716575630802,0.6956571272809455,0.051046947265439666,61.3579205973908,0.0,0.0,0.013881671198574558,0.0,0.0,0.0,1.5192901498069549,0.12337676514769978,0.0,0.0,0.014089592726220632,0.0,0.0,49.82570351676421,2.843497082258464,44.00480264359396,0.7357128088545158,8.046173394003599,0.0,0.0,0.01585554966380456,0.0,0.0,0.0,21.764669280879616,1.1907310738366734,0.14205136913199828,0.4765249797750029,0.0,0.0,0.0,0.0,13.10139901339992,1.8797804619183565,0.0,0.0,0.0,0.0,0.05930000256189626,0.04280988093747276,11.60991290598081,0.4387956279588703,0.06353978795934388,0.0,0.0,0.0,0.016495981967477386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t241,7.153369316990915,0.8989843527372052,1.5343983012000797,0.03573950977172638,5.9271149940348735,0.0,0.0,0.0,0.0,0.0,56.00626385812952,0.8204857784717801,83.64024918706784,0.0930618367566504,0.08347897376957611,8.099710546112497,0.0,0.0,0.014480494364713353,0.0,0.0,0.0,1.2504996146247431,7.90841624647074,2.1770854871396357,0.0,0.0,0.0,0.0,0.0625704987536001,0.8091375114280582,0.7254729772494588,2.0973497718748373,0.1163622804331768,0.0,0.0,0.013715188998898727,0.0,0.045873183939512376,6.524486512064829,0.6791131408970714,0.05104650242427737,61.357898795170165,0.0,0.0,0.013878712065421387,0.0,0.0,0.0,1.438775930724342,0.12337537654403068,0.0,0.0,0.01405944650535356,0.0,0.0,49.752949309959675,1.4165615778227272,43.99882333552975,0.7357122458545214,8.04615315099246,0.0,0.0,0.015799854729569615,0.0,0.0,0.0,21.751570306501126,1.1265217287963534,0.142058561827255,0.47660187300049045,0.0,0.0,0.0,0.0,13.101394651343384,1.879383803696828,0.0,0.0,0.0,0.0,0.05930004720141487,0.0428081784715343,11.609900774314502,0.4387707822021473,0.06353944029235276,0.0,0.0,0.0,0.01649399457162147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
