Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9
,,,,,,,,1670,21479,46167,52682,81632,156910,78602,182703,136545,74030
,,,,,,,,1671,21663,45935,52652,81817,158656,78461,192474,145868,79821
,,,,,,,,1672,21438,45352,52828,85884,168170,82896,208786,156733,86686
,,,,,,,,1673,21115,45792,55780,91170,179507,88162,227863,169971,95029
,,,,,,,,1674,20613,48604,60455,96799,184926,93988,219128,155604,87636
,,,,,,,,1675,19990,51566,65551,90707,168572,86681,186372,131802,73544
,,,,,,,,1676,19739,53348,63851,77658,150004,74013,165460,123755,68486
,,,,,,,,1677,19124,47410,54937,71222,140809,69321,150281,109675,59026
,,,,,,,,1678,18759,41365,48703,65477,129168,63917,137362,100706,53336
,,,,,,,,1679,18601,38527,44139,59662,121107,58900,127081,93954,49128
,,,,,,,,1680,15935,34996,39920,54168,112658,54629,114180,82209,46427
,,,,,,,,1681,14761,32722,36224,43783,100294,46187,105413,77956,43934
,,,,,,,,1682,14015,30253,32200,39840,95615,43809,102783,76169,42940
,,,,,,,,1683,13602,26733,29334,37603,93298,42521,103930,77381,43992
,,,,,,,,1684,13400,25924,28101,37347,93362,42898,105316,77448,44143
,,,,,,,,1685,13509,25770,28076,37256,93634,42886,109638,81037,46841
,,,,,,,,1686,13806,26164,28128,38721,98762,44662,123465,91571,53268
,,,,,,,,1687,14291,26684,29006,43537,106024,49484,128186,95957,56921
,,,,,,,,1688,16109,28514,32259,46626,113193,51250,132621,101969,61641
,,,,,,,,1689,19860,32509,34333,50824,120503,54536,139255,107969,65938
,,,,,,,,1690,20835,32491,37425,55926,128027,58429,148148,114523,70247
,,,,,,,,1691,20296,34636,40743,60071,132210,62052,150024,112515,68632
,,,,,,,,1692,19457,36861,44123,62291,131954,62274,155285,116630,71220
,,,,,,,,1693,19221,38736,44682,65315,134748,64766,155015,112659,68767
,,,,,,,,1694,18807,37693,46436,65085,131659,63531,152695,110947,67684
,,,,,,,,1695,18930,38294,46256,64746,130515,62927,153700,112165,68429
,,,,,,,,1696,18509,36930,45583,65409,132845,63553,158523,115830,70551
,,,,,,,,1697,18156,36443,45917,67139,136885,65482,160884,117458,72645
,,,,,,,,1698,17931,37153,47330,67461,140078,66140,167731,122562,74901
,,,,,,,,1699,17672,37882,48412,70300,142339,69163,169084,121263,74135
,,,,,,,,1700,17942,38801,50181,69563,139692,68461,157846,111921,68915
,,,,,,,,1701,17296,38602,50901,64615,131976,63895,144601,104505,65072
,,,,,,,,1702,17040,37463,48033,59846,125142,60024,129742,93677,58356
,,,,,,,,1703,16729,34975,44490,54175,116289,54932,115282,85504,53733
,,,,,,,,1704,15951,32900,40269,49046,109798,50913,101249,78766,49140
,,,,,,,,1705,14728,30403,36380,43706,103021,47475,92302,74573,46766
,,,,,,,,1706,14063,28742,32714,39727,98456,44952,88499,72888,45785
,,,,,,,,1707,13719,26991,30123,37158,96196,43558,88809,74287,46751
,,,,,,,,1708,13585,26167,28985,36435,96219,43932,89635,74568,46602
,,,,,,,,1709,13758,26036,28935,35648,95943,44046,92462,76975,47494
,,,,,,,,1710,14082,26413,28855,36634,99417,45394,102766,85145,52070
,,,,,,,,1711,14548,26804,29392,40035,106029,49638,109874,91844,56717
,,,,,,,,1712,15434,27937,32039,44771,114671,52282,118648,100072,62166
,,,,,,,,1713,16900,31218,34126,49963,122442,55838,129614,108364,67329
,,,,,,,,1714,18577,31329,37333,55642,130246,60131,140469,115443,71717
,,,,,,,,1715,19341,33595,40784,60088,134724,63891,145488,113949,70347
,,,,,,,,1716,18985,35940,44132,62908,134194,64363,152489,118734,72937
,,,,,,,,1717,18416,37799,44574,66447,136556,66916,153313,115108,70612
,,,,,,,,1718,18159,36644,46230,66791,133026,65668,151823,113584,69637
,,,,,,,,1719,18319,37084,46044,67181,131964,64903,153254,115371,70851
,,,,,,,,1720,18132,35801,45384,68138,134375,65599,158230,119216,73231
,,,,,,,,1721,17926,35355,45740,70271,138624,67678,160699,121863,75523
,,,,,,,,1722,17819,36108,47147,70859,142302,68688,167906,126933,77782
,,,,,,,,1723,17572,36936,48255,74020,144562,71397,168920,125395,76580
,,,,,,,,1724,17717,37933,50082,72830,141274,70344,157725,116273,70863
,,,,,,,,1725,17172,37877,50802,67595,133433,65704,143907,108890,66716
,,,,,,,,1726,17034,36541,47818,62218,126643,61846,128566,99199,60828
,,,,,,,,1727,16528,33925,44202,55848,118796,57130,113581,91665,56072
,,,,,,,,1728,15841,31748,40149,50219,113626,53503,102785,87953,53251
,,,,,,,,1729,14896,29546,36300,49735,113018,55009,98115,87425,52826
,,,,,,,,1730,14128,28557,33219,47987,111312,53980,96727,87901,52779
,,,,,,,,1731,13206,28741,32072,47723,111488,54190,98841,90740,54411
,,,,,,,,1732,13075,28874,31807,48235,113024,55094,103581,95059,56458
,,,,,,,,1733,13177,29498,32451,49683,118030,56649,114761,106981,63483
,,,,,,,,1734,13582,30522,33638,54962,134722,62431,142944,137709,82789
,,,,,,,,1735,14364,32337,36805,67725,162011,77521,169586,155378,95002
,,,,,,,,1736,17066,36826,45686,79393,176449,86554,177253,152954,93018
,,,,,,,,1737,23963,45594,53091,83047,172255,87209,169881,141019,85555
,,,,,,,,1738,28201,48029,55192,80702,164284,82961,169267,142801,87007
,,,,,,,,1739,23582,46902,52091,81865,164729,83798,174464,142140,86447
,,,,,,,,1740,21421,44654,51557,84448,164091,84232,177963,141582,86401
,,,,,,,,1741,21388,45497,52338,85580,162973,84178,178196,139610,85268
,,,,,,,,1742,21499,44734,53007,85852,160842,83142,179057,138928,84915
,,,,,,,,1743,21700,44347,52824,86732,162121,82563,189876,148377,91281
,,,,,,,,1744,21609,43840,52971,91014,170996,86803,206867,159361,98496
,,,,,,,,1745,21319,44365,55954,96540,182420,92030,225554,173411,107651
,,,,,,,,1746,20858,47195,60629,102393,188033,98525,216888,158885,98862
,,,,,,,,1747,20217,50227,65822,95601,171174,90550,182931,135371,85966
,,,,,,,,1748,19630,51933,63995,81793,152633,77865,160688,127505,81431
,,,,,,,,1749,18706,46178,55136,75191,142726,73348,144954,112581,69220
,,,,,,,,1750,18475,40198,48900,68656,129829,67314,130145,103918,63291
,,,,,,,,1751,18114,37444,44210,62155,121535,62618,117231,97752,59440
,,,,,,,,1752,15953,33955,40041,56530,115234,58693,106534,93572,56717
,,,,,,,,1753,14708,31536,36402,51575,111205,55124,101320,92830,56140
,,,,,,,,1754,13753,29680,33173,50787,109364,54355,100215,93080,56040
,,,,,,,,1755,13046,28243,31609,51373,109480,54563,102327,95623,57336
,,,,,,,,1756,12899,28313,31291,52597,110884,55351,106701,99871,59606
,,,,,,,,1757,12934,28977,31912,54654,115848,56927,117570,111874,67009
,,,,,,,,1758,13226,30006,33078,60465,132180,62604,145636,142986,86857
,,,,,,,,1759,13943,31756,36264,74638,157626,77502,172965,159250,97781
,,,,,,,,1760,16200,36174,44950,85486,170943,86031,181113,155378,94267
,,,,,,,,1761,22197,44918,52091,86865,167001,85971,173745,141752,85791
,,,,,,,,1762,25726,47533,54218,82637,158682,80417,173148,142746,86666
,,,,,,,,1763,22655,46671,51283,83042,158706,80731,177786,141254,84838
,,,,,,,,1764,21311,44537,50860,84124,157904,80815,180698,140214,84309
,,,,,,,,1765,21616,45615,51915,84611,156254,80631,180661,137648,82564
,,,,,,,,1766,22024,45146,52714,84199,154352,79601,181479,136582,81795
,,,,,,,,1767,22354,44861,52766,84171,155683,79275,192400,146089,87810
,,,,,,,,1768,22322,44382,53119,88301,164591,83615,209650,157241,94800
,,,,,,,,1769,22094,44928,56233,93626,175704,88887,228423,170971,104296
,,,,,,,,1770,21676,47771,61038,99406,180851,94963,219560,156311,95809
,,,,,,,,1771,20986,50789,66105,92791,164372,87397,185218,132617,83246
,,,,,,,,1772,20246,52541,64317,79594,145651,74664,163002,124457,78592
,,,,,,,,1773,19146,46750,55335,73208,135933,69941,147003,109573,66552
,,,,,,,,1774,18737,40735,48996,67214,123654,64167,131969,100996,61179
,,,,,,,,1775,18238,37925,44320,61190,115287,59220,119250,94601,57657
,,,,,,,,1776,16058,34397,39978,55862,107842,55340,108016,88185,54419
,,,,,,,,1777,14773,32000,36067,50201,101696,51465,102751,87071,53587
,,,,,,,,1778,13793,30151,32470,48770,99955,50884,101608,87151,53514
,,,,,,,,1779,13083,28793,30764,48881,100187,51267,103466,89420,54721
,,,,,,,,1780,12938,28874,30306,49698,101813,52252,107349,93059,56847
,,,,,,,,1781,12953,29589,30806,51430,106625,53902,117856,104140,63838
,,,,,,,,1782,13213,30619,31918,56649,121919,59551,144920,133371,83401
,,,,,,,,1783,13841,32347,34946,69754,145437,73121,172250,150390,94010
,,,,,,,,1784,15798,36851,43166,80291,158447,81238,180301,146574,90709
,,,,,,,,1785,21154,46133,50497,82283,154290,80922,172655,132572,81558
,,,,,,,,1786,24761,48776,52946,79309,145535,76086,171554,133404,81938
,,,,,,,,1787,22618,47991,50399,79805,145854,76544,176321,133194,80554
,,,,,,,,1788,21451,45645,50172,82345,146071,77651,179598,132182,79126
,,,,,,,,1789,21583,46712,51658,83585,145074,78051,180380,130140,77356
,,,,,,,,1790,21723,45947,52805,84001,143822,77669,181902,129778,76625
,,,,,,,,1791,21916,45663,53174,84635,145681,77696,193053,139311,82119
,,,,,,,,1792,21792,45012,53652,89037,154772,82141,210488,150393,89069
,,,,,,,,1793,21506,45404,56771,94538,165313,87463,229274,162902,97778
,,,,,,,,1794,21011,48218,61597,100196,170323,93199,220291,149206,89611
,,,,,,,,1795,20398,51282,66593,93877,154684,86163,185760,125033,76289
,,,,,,,,1796,19929,53097,64804,80448,135394,73346,163291,116362,71584
,,,,,,,,1797,18912,47130,55667,73650,125969,68428,147306,102641,60847
,,,,,,,,1798,18841,41148,49211,67436,114715,62951,131720,92907,55323
,,,,,,,,1799,18760,38416,44574,60990,105618,57480,117939,85431,51365
,,,,,,,,1800,16181,34746,40015,55010,97535,52635,105666,78755,46539
,,,,,,,,1801,14897,32410,35884,49779,91160,47820,100010,77692,45592
,,,,,,,,1802,14003,30720,32385,47029,89061,46221,98732,77929,45324
,,,,,,,,1803,13449,29365,30525,45865,89166,45838,100548,80292,46591
,,,,,,,,1804,13321,29510,30058,45580,90916,46317,104653,84032,48534
,,,,,,,,1805,13386,30228,30511,46191,95610,47565,115350,95025,54818
,,,,,,,,1806,13755,31251,31641,50872,109639,52698,141679,121579,71795
,,,,,,,,1807,14476,32959,34688,62159,132704,65020,168462,137841,82316
,,,,,,,,1808,16863,37443,43038,75559,147250,75155,176550,135039,79701
,,,,,,,,1809,23207,46651,51153,80130,145332,76572,169044,123622,71251
,,,,,,,,1810,27250,49406,54109,79233,138963,73368,168168,124833,71802
,,,,,,,,1811,24506,48720,51716,81506,141078,74577,173873,126570,71907
,,,,,,,,1812,22575,46422,51671,85946,143065,77055,178145,126452,71119
,,,,,,,,1813,22242,47425,53031,88693,142950,77849,179876,125412,69988
,,,,,,,,1814,22002,46520,54117,90313,142393,77862,182002,125564,70017
,,,,,,,,1815,22132,46204,54507,92238,144545,78313,193499,134974,75723
,,,,,,,,1816,21792,45475,54972,97511,153764,82792,211013,145929,82330
,,,,,,,,1817,21462,45926,58042,103816,163785,88113,229348,157570,89953
,,,,,,,,1818,21073,48790,62748,109803,168840,93802,220251,144953,82727
,,,,,,,,1819,20564,51780,67784,102770,153221,86831,185416,120423,68796
,,,,,,,,1820,20296,53644,65674,88240,133737,73819,162636,111325,63710
,,,,,,,,1821,19292,47520,56538,80753,124685,68686,146275,99144,54868
,,,,,,,,1822,19466,41514,50118,73778,113575,63312,130231,88675,48785
,,,,,,,,1823,19588,38753,45296,66063,104016,57597,115730,79792,44079
,,,,,,,,1824,16328,35073,40799,58821,95711,52500,102098,71633,39848
,,,,,,,,1825,15034,32827,36957,52112,89893,47592,95085,69189,38566
,,,,,,,,1826,14278,31097,33820,48839,87807,45636,92432,68547,38077
,,,,,,,,1827,13941,29602,32121,47399,87959,44965,93334,70558,39316
,,,,,,,,1828,13911,29819,31749,47030,90059,45147,96578,74157,41230
,,,,,,,,1829,13988,30534,32300,47403,95082,46050,106292,84518,47318
,,,,,,,,1830,14470,31524,33369,52074,109560,50953,131687,109359,62533
,,,,,,,,1831,15228,33251,36466,63350,133262,62609,159288,126124,72616
,,,,,,,,1832,18062,37826,45000,77188,148815,73777,169895,125505,71104
,,,,,,,,1833,25031,47081,52835,82490,148083,75974,164922,116568,64863
,,,,,,,,1834,29049,49741,55333,82100,142525,73085,165327,119318,66518
,,,,,,,,1835,26319,48820,52428,85185,145071,74436,173198,123386,68146
,,,,,,,,1836,23823,46536,51984,89810,147130,77205,178528,124081,68112
,,,,,,,,1837,23167,47552,52851,92854,147473,78135,180794,123755,67497
,,,,,,,,1838,22544,46384,53508,94495,146766,78278,183221,124307,67626
,,,,,,,,1839,22656,45981,53471,96501,148939,78792,194902,133696,73245
,,,,,,,,1840,22073,45254,53722,101668,158205,83438,212321,144468,79908
,,,,,,,,1841,21617,45652,56793,107709,168265,89000,230194,155552,87054
,,,,,,,,1842,21213,48451,61473,113583,173503,94859,220721,143024,80150
,,,,,,,,1843,20966,51345,66563,105893,157359,87834,185305,118208,66417
,,,,,,,,1844,21147,53152,64694,90869,138200,74525,161902,108880,61470
,,,,,,,,1845,20043,47072,55651,82888,129215,69398,145742,97723,53894
,,,,,,,,1846,20495,41113,49391,75628,117620,63852,129679,87324,48090
,,,,,,,,1847,21087,38481,44731,68081,108404,58521,115012,78422,43390
,,,,,,,,1848,16787,34773,40381,60690,101502,52898,98158,68646,41766
,,,,,,,,1849,15488,32525,36694,47665,90294,43390,85066,63255,39122
,,,,,,,,1850,14929,30312,32593,42511,86073,40076,78282,60665,38220
,,,,,,,,1851,14807,27136,29751,39228,84334,38077,76217,61746,39567
,,,,,,,,1852,14843,26410,28518,38024,85049,37982,74623,61878,40075
,,,,,,,,1853,15167,26279,28556,36887,86012,37552,76349,65503,42867
,,,,,,,,1854,15670,26708,28634,38144,91443,39019,84424,75741,49319
,,,,,,,,1855,16315,27244,29478,41656,99290,43138,96918,82852,53053
,,,,,,,,1856,19540,29071,32683,47432,105837,46852,110349,91177,58529
,,,,,,,,1857,26070,32984,34572,53427,112944,51058,125130,99726,63335
,,,,,,,,1858,25457,32652,37346,60240,120184,55742,137990,107133,67800
,,,,,,,,1859,24231,34342,40545,65944,124845,59704,146478,107104,67080
,,,,,,,,1860,21883,36154,43667,69973,125001,61166,155887,112279,70499
,,,,,,,,1861,20888,37890,44368,74686,127666,64186,158906,108975,68247
,,,,,,,,1862,19933,36501,46002,75989,124562,63544,159518,107600,67152
,,,,,,,,1863,20283,37043,45907,76690,123442,63358,161959,108874,67992
,,,,,,,,1864,19501,35713,45203,77765,125393,64232,167634,112459,70202
,,,,,,,,1865,19004,35334,45472,79899,128715,66339,170004,113722,71688
,,,,,,,,1866,18796,36061,46870,79754,130693,66870,176358,119457,73885
,,,,,,,,1867,18669,36856,47677,82045,133643,69979,175785,118617,73800
,,,,,,,,1868,19257,37905,49655,79977,131069,68645,163289,109561,68987
,,,,,,,,1869,17684,37700,50324,73763,122836,63582,148160,101336,64886
,,,,,,,,1870,17881,36665,47398,67791,115079,59094,131103,90139,57986
,,,,,,,,1871,17795,34220,43717,60448,105933,53485,114071,81407,52919
,,,,,,,,1872,17574,32200,39384,53840,99233,48802,97665,77744,53543
,,,,,,,,1873,15651,29746,35296,46430,92103,43064,85704,73806,51830
,,,,,,,,1874,15163,28194,31765,41537,87764,39523,79434,72426,51302
,,,,,,,,1875,14968,26973,29183,38227,85747,37314,77821,74416,52943
,,,,,,,,1876,15005,26332,27991,36950,85858,36952,76650,75192,53297
,,,,,,,,1877,15250,26345,28096,35671,85874,36258,78255,77944,54581
,,,,,,,,1878,15738,26822,28264,36626,89235,37305,86266,86927,59522
,,,,,,,,1879,16375,27206,28849,39601,95365,40670,97345,93484,64451
,,,,,,,,1880,17511,28371,31492,45929,102060,45023,110873,101468,69204
,,,,,,,,1881,19386,31853,33605,52392,108991,49386,125277,109046,73706
,,,,,,,,1882,21540,32103,36897,58906,115869,54215,138007,115884,77793
,,,,,,,,1883,22629,34500,40380,64337,119782,58105,145809,113695,75635
,,,,,,,,1884,21773,36910,43693,68363,119691,60069,155196,117984,78234
,,,,,,,,1885,20269,38828,44306,73150,122047,63287,157930,113875,75499
,,,,,,,,1886,19338,37525,45994,74601,118999,63043,158080,112186,73999
,,,,,,,,1887,19481,37942,45908,75564,117986,63226,160790,113603,74989
,,,,,,,,1888,18969,36559,45240,76809,120145,64294,166735,117412,77256
,,,,,,,,1889,18582,36107,45572,79033,123835,66703,169429,119701,79877
,,,,,,,,1890,18482,36747,47064,78932,126153,67269,176407,124675,81185
,,,,,,,,1891,18422,37601,48051,81594,129771,70775,176334,122850,80350
,,,,,,,,1892,19049,38677,50010,79765,126597,69398,164114,113536,75235
,,,,,,,,1893,18180,38417,50638,73684,118181,64219,148830,105810,71408
,,,,,,,,1894,17589,37024,47652,67586,110326,59447,131838,96028,65982
,,,,,,,,1895,17138,34507,43914,60028,101279,53487,115115,88053,61380
,,,,,,,,1896,16499,32400,39708,53252,94704,48329,101130,79638,56272
,,,,,,,,1897,15657,30325,35746,51048,93442,47179,93912,78231,55576
,,,,,,,,1898,15071,29405,32632,47993,91410,45011,90359,78054,55575
,,,,,,,,1899,14841,29426,31437,46550,91547,44151,90388,80295,56938
,,,,,,,,1900,14959,29550,31103,46118,93324,44181,92718,83995,59145
,,,,,,,,1901,15300,30210,31768,46671,98165,44977,102067,95027,66698
,,,,,,,,1902,15888,31215,33080,51737,113068,49815,126525,122741,87468
,,,,,,,,1903,16776,32948,36345,62768,136737,61227,156380,139928,98351
,,,,,,,,1904,20861,37583,45243,76439,150973,72944,168859,137433,94573
,,,,,,,,1905,33475,46984,52948,81625,148979,75405,165032,126306,85813
,,,,,,,,1906,36809,49294,55034,80819,142822,72839,166038,128078,86638
,,,,,,,,1907,31036,48197,51881,83122,144402,74227,174698,129839,85086
,,,,,,,,1908,25920,45732,51334,88002,146042,77528,180707,129731,84414
,,,,,,,,1909,24228,46654,52232,90892,145828,78806,183404,128241,82712
,,,,,,,,1910,23090,45678,52879,92772,144974,79321,186644,128233,81880
,,,,,,,,1911,22897,45266,52789,94768,147000,80207,199037,137740,87685
,,,,,,,,1912,22029,44574,52781,99863,156182,85049,217258,148707,94778
,,,,,,,,1913,21434,44985,55660,105922,166857,90707,235910,160738,104023
,,,,,,,,1914,21007,47783,60376,111413,171743,96691,226501,147665,95325
,,,,,,,,1915,20856,50727,65638,104227,156125,89667,190545,123342,82415
,,,,,,,,1916,21228,52562,63990,89568,136812,76103,166321,114337,77707
,,,,,,,,1917,20162,46621,55111,81558,127297,70740,149199,101353,65665
,,,,,,,,1918,20738,40656,48986,74121,116111,64933,132267,91220,59999
,,,,,,,,1919,21632,37976,44345,66052,106893,58814,116517,82949,56398
,,,,,,,,1920,17086,34408,39989,58859,99333,53041,101830,75977,52021
,,,,,,,,1921,15715,32101,36386,52032,93530,47780,93344,73976,51188
,,,,,,,,1922,15178,30462,33945,48763,91412,45435,89345,73537,50867
,,,,,,,,1923,14936,29095,32694,47220,91571,44544,88956,75801,52139
,,,,,,,,1924,15056,29200,32619,46722,93455,44458,90848,79657,54056
,,,,,,,,1925,15329,29884,33400,47133,98448,45147,99851,90583,60597
,,,,,,,,1926,15904,30889,34714,52213,113205,49909,123584,117425,79374
,,,,,,,,1927,16809,32648,38055,63222,137476,61077,154518,136108,91310
,,,,,,,,1928,20730,37214,47494,77213,153616,73185,167879,135611,89276
,,,,,,,,1929,30675,46473,56090,82419,153169,75821,164783,125473,81351
,,,,,,,,1930,36012,48985,57885,81954,147858,73505,166188,128240,82575
,,,,,,,,1931,30491,48046,54547,84710,150412,75146,175657,130529,81998
,,,,,,,,1932,25525,45680,53906,89607,152770,78665,182265,130967,81375
,,,,,,,,1933,23903,46644,54309,92502,153455,80104,185770,129891,80184
,,,,,,,,1934,22700,45838,54898,94219,152835,80906,190015,130171,79767
,,,,,,,,1935,22642,45448,54554,96265,155119,82021,202812,139781,85905
,,,,,,,,1936,21840,44751,54436,101501,164594,87022,221454,150894,93327
,,,,,,,,1937,21309,45126,57305,107551,175364,92881,240606,163381,102495
,,,,,,,,1938,20901,47886,61938,113274,180068,98783,231317,149793,94170
,,,,,,,,1939,20769,50903,67361,105986,163701,91377,194719,125538,81253
,,,,,,,,1940,21158,52610,65183,91291,144408,77533,170170,116864,76516
,,,,,,,,1941,20101,46775,56425,83059,134852,71897,152551,103348,65294
,,,,,,,,1942,20645,40813,50454,75588,122908,65855,134740,93532,60029
,,,,,,,,1943,21504,38077,45571,67495,113852,59538,118044,85913,56291
,,,,,,,,1944,17002,34569,41466,60120,106020,53667,102747,81722,54992
,,,,,,,,1945,15642,32290,38277,52824,99729,47974,94019,80633,54713
,,,,,,,,1946,15189,30582,35545,49555,97948,45862,89893,80587,54840
,,,,,,,,1947,15043,29242,34473,48171,98130,45140,89448,83118,56402
,,,,,,,,1948,15166,29314,34517,47715,99767,45284,91321,87058,58758
,,,,,,,,1949,15435,29934,35328,48268,104714,46140,100332,98177,66089
,,,,,,,,1950,16021,30920,36613,53453,119786,51122,123995,126467,86316
,,,,,,,,1951,16920,32699,40047,64753,144931,62624,154867,145324,99014
,,,,,,,,1952,20838,37243,49683,78329,161718,74241,168557,144428,96735
,,,,,,,,1953,30468,46223,57540,83383,161022,76751,165638,134018,88886
,,,,,,,,1954,35716,48766,58646,82866,155356,74103,167442,136558,90321
,,,,,,,,1955,30261,47782,54617,85633,157538,75714,176966,137806,89135
,,,,,,,,1956,25572,45428,53882,90037,159362,78746,183789,138058,88850
,,,,,,,,1957,24000,46206,54013,92892,159545,80067,187350,136795,87404
,,,,,,,,1958,22795,45449,54379,94606,158892,80487,191307,136752,86946
,,,,,,,,1959,22705,45051,54063,96289,161487,81246,204043,146506,93286
,,,,,,,,1960,22020,44398,54017,101323,171304,86102,222607,157582,100705
,,,,,,,,1961,21519,44786,56938,107325,182284,91815,241232,170746,110481
,,,,,,,,1962,21162,47578,61719,113046,186844,97758,231572,156262,101436
,,,,,,,,1963,21039,50622,67331,105406,170199,90363,195015,132147,88333
,,,,,,,,1964,21415,52299,65176,90200,150925,77050,170420,124001,83703
,,,,,,,,1965,20393,46525,56432,82167,141328,71657,152460,109436,70923
,,,,,,,,1966,20813,40555,50379,74681,129208,65785,134889,99851,65183
,,,,,,,,1967,21532,37760,45521,66773,120452,59919,118455,92908,61719
,,,,,,,,1968,17049,34309,41510,59741,113861,54622,103870,89410,57419
,,,,,,,,1969,15690,31995,38358,51765,111369,51360,95586,88868,56928
,,,,,,,,1970,15140,30208,35554,48723,109842,50326,92325,89239,56853
,,,,,,,,1971,15000,28873,34537,47518,110234,50373,92733,92043,58014
,,,,,,,,1972,15155,28938,34532,47211,112277,51259,95542,96057,60013
,,,,,,,,1973,15446,29595,35342,47957,117606,52945,105366,107991,67179
,,,,,,,,1974,16043,30587,36687,53203,134326,58491,130276,138721,87495
,,,,,,,,1975,16925,32348,40172,64616,161656,71526,160211,157732,99539
,,,,,,,,1976,20840,36874,49718,77485,179328,82357,172957,156419,96611
,,,,,,,,1977,30506,45640,57488,81693,178150,84133,169440,144585,88122
,,,,,,,,1978,35576,48270,58628,80554,171538,80488,171059,146710,89330
,,,,,,,,1979,30243,47367,54676,82416,172518,81697,179465,146860,87810
,,,,,,,,1980,25613,45064,53835,86343,173522,83150,185204,147057,87218
,,,,,,,,1981,24120,45960,53876,88612,173630,83885,187588,145879,85742
,,,,,,,,1982,22973,45290,54210,89727,172318,83620,190371,145736,85244
,,,,,,,,1983,22890,44921,53908,90870,174360,83688,202567,155905,91595
,,,,,,,,1984,22158,44346,53862,95459,184242,88370,220364,167535,99206
,,,,,,,,1985,21632,44813,56801,101038,195811,93869,238877,181625,108626
,,,,,,,,1986,21253,47640,61476,106341,201101,100138,229181,166238,99785
,,,,,,,,1987,21161,50633,66925,99623,183160,92151,193441,142845,87234
,,,,,,,,1988,21520,52255,64815,85610,164356,79165,169902,135141,82804
,,,,,,,,1989,20478,46465,56033,78294,153960,74410,153084,119191,70074
,,,,,,,,1990,21018,40492,50080,71645,139944,68257,136179,110023,64581
,,,,,,,,1991,21816,37710,45308,64357,131046,62952,121479,103723,61055
,,,,,,,,1992,17105,34241,41235,57724,123492,58576,108758,100066,57714
,,,,,,,,1993,15675,31925,38003,51364,116635,54161,102628,100077,57270
,,,,,,,,1994,15148,30168,35429,48533,114620,53188,100829,100659,57185
,,,,,,,,1995,14942,28911,34257,47237,114640,53154,102445,103508,58503
,,,,,,,,1996,15043,29056,34260,46939,116233,53815,106334,107566,60672
,,,,,,,,1997,15327,29744,34995,47612,121177,55120,117010,119870,67910
,,,,,,,,1998,15877,30737,36304,52748,138362,60575,144013,155942,88586
,,,,,,,,1999,16746,32498,39711,64100,166597,73944,173030,172798,101715
,,,,,,,,2000,20598,37099,49110,77120,183384,84138,183313,168746,99370
,,,,,,,,2001,30157,46126,56829,81758,180599,85045,177042,155832,91249
,,,,,,,,2002,35234,48735,58015,80902,172944,80955,177068,157648,92441
,,,,,,,,2003,29684,47874,54094,83213,173441,82064,182558,155958,91181
,,,,,,,,2004,25058,45605,53409,87815,173504,83077,186269,155172,90648
,,,,,,,,2005,23494,46525,53631,90526,172766,83351,187161,152901,89211
,,,,,,,,2006,22363,45748,54068,92341,171171,82898,188678,151964,88646
,,,,,,,,2007,22239,45414,53852,94259,173291,82951,199936,162224,95219
,,,,,,,,2008,21562,44721,53828,99193,183254,87569,217154,173888,102978
,,,,,,,,2009,21081,45159,56709,105029,195429,93064,235718,189138,112960
,,,,,,,,2010,20688,47989,61429,110645,200763,99422,225700,172755,103766
,,,,,,,,2011,20458,50933,66924,103562,182844,91467,190498,149730,90836
,,,,,,,,2012,20663,52709,64799,89018,164254,78704,167869,142104,86625
,,,,,,,,2013,19551,46675,56011,81319,153905,73935,151527,124962,73459
,,,,,,,,2014,19997,40703,49977,74409,140114,67921,136151,115819,68028
,,,,,,,,2015,20737,37990,45201,66794,131232,62814,123096,110055,64517
,,,,,,,,2016,16677,34478,41360,59641,122267,58696,108667,101587,61909
,,,,,,,,2017,15430,32228,38271,48197,110253,50242,97617,97989,59506
,,,,,,,,2018,14986,29895,34790,43312,105184,47532,92506,96404,58544
,,,,,,,,2019,14886,26671,32180,40130,102803,45926,91767,97701,59494
,,,,,,,,2020,14853,25900,31217,39115,102802,45946,91267,97946,59582
,,,,,,,,2021,15169,25805,31420,38084,103481,45655,94022,103359,63302
,,,,,,,,2022,15663,26256,31623,39224,109432,47482,104494,114207,70349
,,,,,,,,2023,16259,26762,32695,42987,118647,52051,114179,120797,76620
,,,,,,,,2024,19539,28647,36434,49026,127877,55065,125599,125977,80658
,,,,,,,,2025,24836,32539,38094,55215,134982,58964,139076,131486,83922
,,,,,,,,2026,25170,32388,40624,62098,141547,63445,152061,137970,87531
,,,,,,,,2027,23801,34334,43340,68738,144932,67571,157977,132165,83613
,,,,,,,,2028,21322,36332,46536,72398,143503,67844,165749,135908,86192
,,,,,,,,2029,20327,38169,46509,77153,145498,70658,167075,130993,83052
,,,,,,,,2030,19482,37063,47862,78489,141688,69589,166036,128167,81407
,,,,,,,,2031,19623,37632,47496,79321,140297,69086,168029,129464,82424
,,,,,,,,2032,18914,36359,46713,80751,142703,70118,173156,133688,85363
