Line,1,2,Total
Sum,-138.9854,1.0953279e7,1.095314e7
t1,0.0,1049.5664635921257,1049.5664635921257
t2,0.0,976.9688421770247,976.9688421770247
t3,0.0,960.9764463600535,960.9764463600535
t4,0.0,921.7465141334724,921.7465141334724
t5,0.0,920.5138998439625,920.5138998439625
t6,0.0,965.0553795806773,965.0553795806773
t7,0.0,1139.0821470393341,1139.0821470393341
t8,0.0,1303.0613833184073,1303.0613833184073
t9,0.0,1389.731945432245,1389.731945432245
t10,0.0,1448.405030064953,1448.405030064953
t11,0.0,1469.1957347386501,1469.1957347386501
t12,0.0,1479.660466073626,1479.660466073626
t13,0.0,1485.0131282546054,1485.0131282546054
t14,-5.222980425791322,1504.865075740445,1499.6420953146537
t15,-4.178384340633322,1497.4166373648736,1493.2382530242403
t16,1.4613406104934525,1484.563761091703,1486.0251017021965
t17,0.0,1473.5319194711374,1473.5319194711374
t18,5.27455083780064,1465.8480684272604,1471.122619265061
t19,0.0,1419.7371186493128,1419.7371186493128
t20,0.0,1382.8807110160542,1382.8807110160542
t21,0.0,1421.1555092111676,1421.1555092111676
t22,0.0,1383.0624051735729,1383.0624051735729
t23,0.0,1226.8782330349618,1226.8782330349618
t24,0.0,1092.103889458397,1092.103889458397
t25,0.0,1020.9439453395847,1020.9439453395847
t26,0.0,957.2884790420316,957.2884790420316
t27,0.0,939.9045659800946,939.9045659800946
t28,0.0,930.574826666644,930.574826666644
t29,0.0,940.7421788161085,940.7421788161085
t30,0.0,998.1456789207031,998.1456789207031
t31,0.0,1190.2837346625474,1190.2837346625474
t32,0.0,1344.322110263544,1344.322110263544
t33,0.0,1431.1555635539705,1431.1555635539705
t34,0.0,1476.8569484921272,1476.8569484921272
t35,0.0,1507.4582521441241,1507.4582521441241
t36,0.0,1516.9015266051936,1516.9015266051936
t37,0.0,1521.0722945921918,1521.0722945921918
t38,0.0,1515.9540837310208,1515.9540837310208
t39,0.0,1505.5575774155955,1505.5575774155955
t40,0.0,1491.7495114875258,1491.7495114875258
t41,0.0,1497.6269905118552,1497.6269905118552
t42,0.0,1519.3319257943222,1519.3319257943222
t43,0.0,1429.802024340126,1429.802024340126
t44,0.0,1403.4056545932867,1403.4056545932867
t45,0.0,1425.863034122012,1425.863034122012
t46,0.0,1369.1487258433615,1369.1487258433615
t47,0.0,1259.0469381356638,1259.0469381356638
t48,0.0,1138.827556416432,1138.827556416432
t49,0.0,1044.528780435313,1044.528780435313
t50,0.0,1006.2624887907916,1006.2624887907916
t51,0.0,967.8916664902983,967.8916664902983
t52,0.0,960.979492841102,960.979492841102
t53,0.0,990.4737320274901,990.4737320274901
t54,0.0,1025.5601901112502,1025.5601901112502
t55,0.0,1193.9778700659958,1193.9778700659958
t56,0.0,1325.080093201905,1325.080093201905
t57,0.0,1385.8289184073888,1385.8289184073888
t58,0.0,1425.2082670479003,1425.2082670479003
t59,0.0,1465.0017292949826,1465.0017292949826
t60,0.0,1466.7006631407085,1466.7006631407085
t61,0.0,1478.2084389726328,1478.2084389726328
t62,0.0,1490.684829630734,1490.684829630734
t63,0.0,1479.1203892753626,1479.1203892753626
t64,0.0,1472.043042824834,1472.043042824834
t65,0.0,1481.9509167143528,1481.9509167143528
t66,0.0,1465.0051926151273,1465.0051926151273
t67,0.0,1434.24523319129,1434.24523319129
t68,0.0,1434.027155655695,1434.027155655695
t69,0.0,1441.2247976681697,1441.2247976681697
t70,0.0,1407.5580115479765,1407.5580115479765
t71,0.0,1265.7030923213772,1265.7030923213772
t72,0.0,1139.545348626556,1139.545348626556
t73,0.0,1045.9879306658406,1045.9879306658406
t74,0.0,981.6411590437543,981.6411590437543
t75,0.0,943.2909325635109,943.2909325635109
t76,0.0,914.4796817844841,914.4796817844841
t77,0.0,918.0014925357489,918.0014925357489
t78,0.0,959.4931036963147,959.4931036963147
t79,0.0,1146.4738422118799,1146.4738422118799
t80,0.0,1315.619851914153,1315.619851914153
t81,0.0,1374.3449863238018,1374.3449863238018
t82,0.0,1383.399235399939,1383.399235399939
t83,0.0,1429.1625793921376,1429.1625793921376
t84,0.0,1461.936703930696,1461.936703930696
t85,0.0,1464.5294082683959,1464.5294082683959
t86,0.0,1484.1301699063736,1484.1301699063736
t87,0.0,1475.4567716603588,1475.4567716603588
t88,0.0,1469.4637398602392,1469.4637398602392
t89,0.0,1487.0533907691713,1487.0533907691713
t90,0.0,1477.447743249743,1477.447743249743
t91,0.0,1458.560998518856,1458.560998518856
t92,0.0,1443.1106816195652,1443.1106816195652
t93,0.0,1425.0825040752206,1425.0825040752206
t94,0.0,1390.3865968614502,1390.3865968614502
t95,0.0,1238.2731870226003,1238.2731870226003
t96,0.0,1100.5882562164895,1100.5882562164895
t97,0.0,1007.3936068606117,1007.3936068606117
t98,0.0,942.1395197766846,942.1395197766846
t99,0.0,915.6495484367273,915.6495484367273
t100,0.0,900.5110296160539,900.5110296160539
t101,0.0,907.241384427012,907.241384427012
t102,0.0,958.7927407580008,958.7927407580008
t103,0.0,1144.4328183620055,1144.4328183620055
t104,0.0,1312.6065856543967,1312.6065856543967
t105,0.0,1406.1821846984487,1406.1821846984487
t106,0.0,1462.7871715454369,1462.7871715454369
t107,0.0,1493.3749744425186,1493.3749744425186
t108,0.0,1506.6993922932813,1506.6993922932813
t109,0.0,1519.4298130260147,1519.4298130260147
t110,0.0,1518.342878852043,1518.342878852043
t111,0.0,1515.9080545151082,1515.9080545151082
t112,0.0,1507.2385408854625,1507.2385408854625
t113,0.0,1515.473837520884,1515.473837520884
