Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t74,8369.965526343854,0.0,2278.9181014976753,0.0,0.0,0.0,86.70730400636262,0.0,0.0,0.0,10735.590931847892
t75,8069.830374798039,0.0,2210.667981360354,0.0,0.0,0.0,95.41300650450076,0.0,0.0,0.0,10375.911362662895
t76,7969.014495969036,0.0,2162.267601077015,0.0,0.0,0.0,102.95267010526301,0.0,0.0,0.0,10234.234767151314
t77,8103.414768800281,0.0,2142.7644434675017,0.0,0.0,0.0,95.72985199439574,0.0,0.0,0.0,10341.90906426218
t78,8634.47796015726,0.0,2220.7919111914757,0.0,0.0,0.0,98.49097365857496,0.0,0.0,0.0,10953.760845007311
t79,9968.334005631887,0.0,2549.7697477165707,0.0,0.0,0.0,65.9095860814135,0.0,0.0,0.0,12584.013339429872
t80,11200.532919602618,0.0,2853.5155102401955,0.0,0.0,0.0,43.4425261255069,0.0,0.0,0.0,14097.49095596832
t81,11810.497257207999,0.0,2977.549291451319,0.0,0.0,0.0,60.95539990985096,0.0,0.0,0.0,14849.001948569168
t82,12139.10857940876,0.0,3102.6080559775637,0.0,0.0,0.0,94.02397113041415,0.0,0.0,0.0,15335.740606516738
t83,12443.838583771783,0.0,3176.179693959065,0.0,0.0,0.0,84.43910816985796,0.0,0.0,0.0,15704.457385900705
t84,12588.328258563875,0.0,3207.7103959511364,0.0,0.0,0.0,67.74974427729899,0.0,0.0,0.0,15863.78839879231
t85,12630.879953422707,0.0,3218.2206299484938,0.0,0.0,0.0,70.43674885724373,0.0,0.0,0.0,15919.537332228445
t86,12736.845646075948,0.0,3244.4962149418866,0.0,0.0,0.0,62.587909747435695,0.0,0.0,0.0,16043.92977076527
t87,12756.460826318795,0.0,3251.8533787400374,0.0,0.0,0.0,75.3794596607699,0.0,0.0,0.0,16083.693664719602
t88,12761.968602357681,0.0,3255.0064489392444,0.0,0.0,0.0,82.36444451794861,0.0,0.0,0.0,16099.339495814875
t89,12795.494333925993,0.0,3260.261565937923,0.0,0.0,0.0,67.04933800707451,0.0,0.0,0.0,16122.80523787099
t90,12701.723740413854,0.0,3235.037004344265,0.0,0.0,0.0,65.0012842201496,0.0,0.0,0.0,16001.76202897827
t91,12419.930921995558,0.0,3128.2467810901367,0.0,0.0,0.0,47.97366220427509,0.0,0.0,0.0,15596.151365289968
t92,12158.97264235006,0.0,3091.2468195024253,0.0,0.0,0.0,31.579240781069057,0.0,0.0,0.0,15281.798702633554
t93,12176.430232693689,0.0,3148.6950067003113,0.0,0.0,0.0,71.06279517011679,0.0,0.0,0.0,15396.188034564117
t94,11920.853762875036,0.0,3117.050579316433,0.0,0.0,0.0,87.95405693935923,0.0,0.0,0.0,15125.858399130828
t95,10738.32449779482,0.0,2870.4870507901633,0.0,0.0,0.0,113.63012569816615,0.0,0.0,0.0,13722.441674283149
t96,9558.828400214405,0.0,2588.8764052652164,0.0,0.0,0.0,116.4269646176339,0.0,0.0,0.0,12264.131770097256
t97,8726.998840110986,0.0,2377.780701918335,0.0,0.0,0.0,111.804569562853,0.0,0.0,0.0,11216.584111592174
t98,8198.715469943694,0.0,2246.402776951369,0.0,0.0,0.0,113.3666423994256,0.0,0.0,0.0,10558.484889294488
t99,7928.160582796692,0.0,2175.9842091690757,0.0,0.0,0.0,105.6892229105647,0.0,0.0,0.0,10209.834014876333
t100,7824.599219278828,0.0,2138.5196475754183,0.0,0.0,0.0,96.80882319978045,0.0,0.0,0.0,10059.927690054026
t101,7942.303692080178,0.0,2093.814618589183,0.0,0.0,0.0,83.08729890205703,0.0,0.0,0.0,10119.205609571418
t102,8381.371704418927,0.0,2147.6355228894463,0.0,0.0,0.0,61.91737827692851,0.0,0.0,0.0,10590.924605585302
t103,9684.636575498394,0.0,2469.891969336655,0.0,0.0,0.0,29.049246428650346,0.0,0.0,0.0,12183.5777912637
t104,10933.718685213695,0.0,2777.841825459224,0.0,0.0,0.0,10.697413097116181,0.0,0.0,0.0,13722.257923770034
t105,11683.964150340096,0.0,2962.0347571580396,0.0,0.0,0.0,7.363294684154672,0.0,0.0,0.0,14653.36220218229
t106,12170.936087312693,0.0,3087.8937283812634,0.0,0.0,0.0,10.16194354978076,0.0,0.0,0.0,15268.991759243738
t107,12525.496099521948,0.0,3180.3837875580075,0.0,0.0,0.0,22.959415657572904,0.0,0.0,0.0,15728.839302737528
t108,12693.431094761576,0.0,3224.5267703469085,0.0,0.0,0.0,30.78285828355067,0.0,0.0,0.0,15948.740723392035
t109,12752.525419981128,0.0,3238.1900745434727,0.0,0.0,0.0,24.482615154032917,0.0,0.0,0.0,16015.198109678633
t110,12842.854529920116,0.0,3230.8459307876296,0.0,0.0,0.0,38.1690215741311,0.0,0.0,0.0,16111.869482281876
t111,12840.395778750688,0.0,3230.8459307876296,0.0,0.0,0.0,40.57991907857096,0.0,0.0,0.0,16111.821628616888
t112,12804.318141064276,0.0,3256.05747233898,0.0,0.0,0.0,46.01169969471997,0.0,0.0,0.0,16106.387313097975
t113,12786.362317820554,0.0,3248.70030854083,0.0,0.0,0.0,33.65394620096667,0.0,0.0,0.0,16068.71657256235
t114,12607.872744450906,0.0,3202.4552789524582,0.0,0.0,0.0,25.854955005347236,0.0,0.0,0.0,15836.182978408711
t115,12220.048229082304,0.0,3103.6590793772993,0.0,0.0,0.0,21.893036867803108,0.0,0.0,0.0,15345.600345327406
t116,11851.31771441815,0.0,3003.51102847123,0.0,0.0,0.0,20.812034922517377,0.0,0.0,0.0,14875.640777811897
t117,11794.54055202082,0.0,3038.45471352621,0.0,0.0,0.0,39.80758355102617,0.0,0.0,0.0,14872.802849098056
t118,11583.778700253017,0.0,3017.361496739952,0.0,0.0,0.0,49.856863929351135,0.0,0.0,0.0,14650.99706092232
t119,10604.455614633265,0.0,2810.9199744023203,0.0,0.0,0.0,58.693775710800296,0.0,0.0,0.0,13474.069364746387
t120,9532.599230298496,0.0,2565.9138904710308,0.0,0.0,0.0,49.51287627872894,0.0,0.0,0.0,12148.025997048255
t121,8674.948981345358,0.0,2350.1051169249417,0.0,0.0,0.0,54.042650186674315,0.0,0.0,0.0,11079.096748456976
t122,8156.828257717216,0.0,2223.280262157183,0.0,0.0,0.0,61.78585031933662,0.0,0.0,0.0,10441.894370193735
t123,7868.318344609787,0.0,2149.7086241756824,0.0,0.0,0.0,62.979727229311585,0.0,0.0,0.0,10081.006696014781
t124,7704.566151821506,0.0,2109.769734985725,0.0,0.0,0.0,63.07215978735157,0.0,0.0,0.0,9877.40804659458
t125,7650.283259441686,0.0,2078.730524388103,0.0,0.0,0.0,53.18795774930352,0.0,0.0,0.0,9782.201741579092
t126,7666.877293991237,0.0,2044.3525711875745,0.0,0.0,0.0,46.14866353800404,0.0,0.0,0.0,9757.378528716816
t127,8194.02454538821,0.0,2118.852542954012,0.0,0.0,0.0,20.070001718879585,0.0,0.0,0.0,10332.947090061101
t128,9109.785037854146,0.0,2318.54459977471,0.0,0.0,0.0,2.9493525488223193,0.0,0.0,0.0,11431.278990177678
t129,10091.591923735228,0.0,2531.9153699633703,0.0,0.0,0.0,4.958388987486534,0.0,0.0,0.0,12628.465682686085
t130,10762.713267585475,0.0,2733.698842670323,0.0,0.0,0.0,2.7729303323239747,0.0,0.0,0.0,13499.185040588121
t131,11118.198579357451,0.0,2824.0868550475957,0.0,0.0,0.0,6.419679465455121,0.0,0.0,0.0,13948.705113870501
t132,11246.24671479859,0.0,2821.9978282904312,0.0,0.0,0.0,8.94314704233316,0.0,0.0,0.0,14077.187690131355
t133,11239.506940726405,0.0,2855.6175570396676,0.0,0.0,0.0,13.490889623211773,0.0,0.0,0.0,14108.615387389285
t134,11140.5344207437,0.0,2830.39299544601,0.0,0.0,0.0,10.340528138628025,0.0,0.0,0.0,13981.267944328336
t135,11044.040801163985,0.0,2807.270480651824,0.0,0.0,0.0,14.053790332001304,0.0,0.0,0.0,13865.36507214781
t136,11020.443038192097,0.0,2800.96434025341,0.0,0.0,0.0,14.48200713900785,0.0,0.0,0.0,13835.889385584514
t137,11058.458378175621,0.0,2809.3725274512954,0.0,0.0,0.0,11.292370104054104,0.0,0.0,0.0,13879.123275730972
t138,11068.669310337295,0.0,2786.6032519514665,0.0,0.0,0.0,27.10214586937237,0.0,0.0,0.0,13882.374708158133
t139,10915.841160985592,0.0,2782.0459190581664,0.0,0.0,0.0,43.7038467706326,0.0,0.0,0.0,13741.590926814391
t140,10700.99681319102,0.0,2714.6720865337907,0.0,0.0,0.0,52.96351542516048,0.0,0.0,0.0,13468.63241514997
t141,10797.245415789615,0.0,2766.817284787521,0.0,0.0,0.0,53.586275848990056,0.0,0.0,0.0,13617.648976426126
t142,10685.279788882644,0.0,2763.50862959492,0.0,0.0,0.0,66.22640639800917,0.0,0.0,0.0,13515.014824875574
t143,9946.704309187548,0.0,2624.8623708430177,0.0,0.0,0.0,62.41053024239813,0.0,0.0,0.0,12633.977210272964
t144,9024.64651313449,0.0,2421.7261995014214,0.0,0.0,0.0,59.92067084835047,0.0,0.0,0.0,11506.293383484262
t145,8316.696794768377,0.0,2258.948127947405,0.0,0.0,0.0,55.110200448977054,0.0,0.0,0.0,10630.75512316476
t146,7858.938547975357,0.0,2136.266577376211,0.0,0.0,0.0,52.0314034198228,0.0,0.0,0.0,10047.236528771391
t147,7605.457980231955,0.0,2079.290056393389,0.0,0.0,0.0,41.26453718986261,0.0,0.0,0.0,9726.012573815207
t148,7447.405829419709,0.0,2039.351167203431,0.0,0.0,0.0,37.03701922757305,0.0,0.0,0.0,9523.794015850714
t149,7415.159626808879,0.0,2015.5719566058092,0.0,0.0,0.0,29.521505399476048,0.0,0.0,0.0,9460.253088814165
t150,7345.86132046665,0.0,1970.9776290095092,0.0,0.0,0.0,28.384142546490857,0.0,0.0,0.0,9345.22309202265
t151,7612.318563320178,0.0,2007.0119971801166,0.0,0.0,0.0,22.46542959803451,0.0,0.0,0.0,9641.79599009833
t152,8274.756044826823,0.0,2124.8640343484626,0.0,0.0,0.0,16.862424278216984,0.0,0.0,0.0,10416.482503453502
t153,9131.330979646315,0.0,2328.003810372332,0.0,0.0,0.0,17.969434601329485,0.0,0.0,0.0,11477.304224619975
t154,9800.85283867308,0.0,2495.116530930313,0.0,0.0,0.0,13.230614584122371,0.0,0.0,0.0,12309.199984187515
t155,10208.559946707966,0.0,2597.065800704678,0.0,0.0,0.0,12.143330142742517,0.0,0.0,0.0,12817.769077555387
t156,10438.164203730188,0.0,2654.8720876901434,0.0,0.0,0.0,16.314270200679754,0.0,0.0,0.0,13109.350561621011
t157,10513.313264652035,0.0,2680.096649283801,0.0,0.0,0.0,38.6822913653849,0.0,0.0,0.0,13232.092205301222
t158,10457.450479069901,0.0,2666.4333450872364,0.0,0.0,0.0,40.783459970092665,0.0,0.0,0.0,13164.66728412723
t159,10392.437330893521,0.0,2658.025157889351,0.0,0.0,0.0,72.50631597078647,0.0,0.0,0.0,13122.968804753658
t160,10400.482347856583,0.0,2666.4333450872364,0.0,0.0,0.0,96.64284382414718,0.0,0.0,0.0,13163.558536767967
t161,10506.310905668133,0.0,2697.9640470793083,0.0,0.0,0.0,113.72001828436733,0.0,0.0,0.0,13317.994971031809
t162,10638.621514951297,0.0,2729.4947490713803,0.0,0.0,0.0,111.03354178117664,0.0,0.0,0.0,13479.149805803854
t163,10605.114190204804,0.0,2723.1886086729655,0.0,0.0,0.0,117.03632145495183,0.0,0.0,0.0,13445.339120332721
t164,10533.82773238308,0.0,2709.1102083996775,0.0,0.0,0.0,111.37584450833937,0.0,0.0,0.0,13354.313785291097
t165,10775.777186570787,0.0,2797.8324017862,0.0,0.0,0.0,103.8968862485884,0.0,0.0,0.0,13677.506474605576
t166,10672.30964070343,0.0,2794.8196529946563,0.0,0.0,0.0,89.80792023881648,0.0,0.0,0.0,13556.937213936902
t167,9772.337719264558,0.0,2600.44348165306,0.0,0.0,0.0,78.18034726244062,0.0,0.0,0.0,12450.961548180061
t168,8800.064969191391,0.0,2367.9909359156923,0.0,0.0,0.0,67.83846764109454,0.0,0.0,0.0,11235.894372748178
