,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10
AnnualSum,1.6687168287330624e6,0.8787384667309245,-2.2363740193061323,0.0,0.0,0.0,0.007456592453477866,0.002312835470727046,-768204.5128185728,-62407.9792628249,-836241.8731329361,6.075969086422574e6,1.2286910842093692,-5.648146715178083,0.0,0.0,0.0,0.011321131621420767,0.0023362096530823344,4.958575859198245e6,-372692.917610038,-5.842671500409054e6,9.876029461153609,1.4118223721065544,-2.463437488424456,0.0,0.0,0.0,0.005816698326275086,0.0020685452326486896,341149.64183041896,-93894.2085595721,-246145.53879727,10.500721950819178,1.3860257738949948,-2.2368884688955295,0.0,0.0,0.0,0.005677652452646679,0.0019351760084381333,536419.1085220802,-308174.5073516018,-187986.62234613847,1.1378589571500672e7,1.5595192161535978,-4.920551406960622,0.0,0.0,0.0,0.010845419814500223,0.002332026321926912,-4.492889645752225e6,-338763.12359513575,-4.45108452229375e6,6.356604126782098,1.4856501776175277,-2.9388549569420923,0.0,0.0,0.0,0.005499802129608656,0.0011277977816642377,101883.30699689763,-7643.253135578659,-94112.65658369269,6.048613036249786e6,1.1191205724887399,-5.596069553073392,0.0,0.0,0.0,0.010620371128029969,0.0023460169462527014,1.2927559247448093e6,-112266.41018471276,-3.8336380957505717e6,347528.73472484574,1.1811945603993799,-2.298011479702563,0.0,0.0,0.0,0.008689273296410522,0.002335886578150026,1.2820583052885553e6,-111087.44745043493,-1.4944013057423828e6,5.564661556264892,1.1578233934545739,-2.2269423833438466,0.0,0.0,0.0,0.008141322461335858,0.0023118236376201942,2.8885252946770666e6,-425718.7193732601,-1.1605283625330084e6,7.929940221156514,1.1607522007170339,-2.227122745478237,0.0,0.0,0.0,0.008397073507095012,0.002312587273989153,2.391852309064507e6,-463275.4665931833,-1.3084528278285742e6
t1,1588.6128573741144,0.0011449752806071802,-0.0024859652938586303,0,0,-0.0,8.931995055718213e-6,2.7619575104359317e-6,-522.2255689740714,-39.18126240931039,-1026.6854330584454,7302.59830120705,0.0018429747668931608,-0.007041175308885162,0,0,-0.0,1.3354119327054913e-5,2.78814223054127e-6,6103.905328542554,-457.81194623185985,-6440.041901334564,0.014477808677396762,0.0018879632871577792,-0.0027638229673555845,0,0,-0.0,6.831638107805886e-6,2.417866715128161e-6,369.93834554535886,-113.2710880728427,-256.20539691669734,0.015281132350002773,0.0018438598441134768,-0.0024921473863980135,0,0,-0.0,6.693418077186757e-6,2.222324472189041e-6,597.2083537877027,-357.08696323136496,-195.66955159751603,15446.0436250319,0.002075379325321266,-0.005976373791508944,0,0,-0.0,1.332740275257209e-5,2.7763689465824076e-6,-6021.670939106509,-451.6428419166242,-6423.122059480263,0.005173034723529804,0.0019797866477846123,-0.003094961183280054,0,0,-0.0,6.540616499894941e-6,1.3415570757613452e-6,119.99444782993237,-9.00148819472921,-110.86000988254871,7252.324595561708,0.001439803355700607,-0.006613733516832958,0,0,-0.0,1.2665726192544952e-5,2.7901055215139764e-6,1879.713833364377,-158.98860576876916,-4515.8342433195785,436.4514785995286,0.0014739928501376243,-0.0027439528495530096,0,0,-0.0,1.002661634250979e-5,2.7790369956847986e-6,1222.1247749325148,-91.68741728331474,-1535.6712885728439,0.006188391052683009,0.0013269943536321693,-0.0024532147287119528,0,0,-0.0,9.986058325883794e-6,2.7621686630608686e-6,3513.1231524497325,-509.4798376443374,-1504.8491489891273,0.008859025154805711,0.00145113176451362,-0.002491601267702221,0,0,-0.0,1.0235829779522804e-5,2.7605441471048985e-6,3044.0330184672093,-544.6756966862249,-1672.2929191665125
t2,1537.9060676729737,0.0011798280806443046,-0.0025952582797519885,0,0,-0.0,8.84240770134431e-6,2.758987643687675e-6,-507.95196182510244,-38.10707485628713,-991.303666722531,7302.598425777078,0.001912816592900469,-0.006996893429091998,0,0,-0.0,1.3321594937774428e-5,2.7888066432026115e-6,5963.433745912661,-447.2751077394123,-6310.105766819591,0.014139639421821407,0.001893726163723543,-0.0028654531485761453,0,0,-0.0,6.823856775658247e-6,2.40855308837329e-6,366.8179688931069,-113.50521361391114,-252.8506499230419,0.014586064195487466,0.0018511419400378689,-0.002584495045937948,0,0,-0.0,6.686640033750269e-6,2.2136955083707403e-6,596.2503741650512,-358.81681816143646,-193.10745930008852,15108.316769719746,0.002051637764630602,-0.005991462814158405,0,0,-0.0,1.3280644317498335e-5,2.777300201633389e-6,-5868.890192764714,-440.20373348840326,-6249.61514020305,0.0047202838937446066,0.001980631263835294,-0.0033155240263469054,0,0,-0.0,6.537571132339689e-6,1.3418678308896724e-6,119.08142821797344,-8.932993266540597,-110.01614673736056,7252.324584822604,0.0013889279308937174,-0.006761243943107516,0,0,-0.0,1.2646334483590243e-5,2.7900950283476786e-6,1905.9878126842532,-160.82083669616182,-4481.459842956153,436.3403277493631,0.00144046367579964,-0.002776473040634707,0,0,-0.0,9.955906941933394e-6,2.776962441852408e-6,1182.1888336324441,-92.51544600604197,-1494.686111341045,0.00623469965399937,0.0013266307471587204,-0.0025695393545945256,0,0,-0.0,9.98177258864698e-6,2.7625905455384694e-6,3513.125824842739,-509.47976068204844,-1502.247377289032,0.009138002185751736,0.0014519065594164936,-0.0025881192117841022,0,0,-0.0,1.0224126091419023e-5,2.760394645606944e-6,3036.10113879703,-545.2707569898099,-1663.7689031366779
t3,1537.8984350798394,0.0011870412241916013,-0.002569545901837666,0,0,-0.0,8.777135542700765e-6,2.756900026917583e-6,-531.3755020158842,-39.863800876490444,-966.1149858243627,7302.598522257707,0.001906724600975971,-0.006821776529979873,0,0,-0.0,1.3313561117649641e-5,2.7889616208226575e-6,5927.5909872936745,-444.5870007116132,-6276.9517499181275,0.013903595528921077,0.0019117821957743144,-0.002875352524789585,0,0,-0.0,6.832491159455637e-6,2.419998968356204e-6,370.300821684198,-113.24418060249235,-256.59548379200396,0.014419440671582682,0.0018693672007511486,-0.0026079809710835853,0,0,-0.0,6.69416535592016e-6,2.2246304884798386e-6,597.7559328346603,-357.6195928646857,-195.96746919301336,14908.717385099728,0.00207050559044607,-0.005976848751313116,0,0,-0.0,1.3235714525322735e-5,2.778472994824228e-6,-5841.775905907169,-438.1710127334967,-6079.165203663353,0.004352819060594138,0.002003563899796947,-0.0034323564974752113,0,0,-0.0,6.531895328218285e-6,1.342036605599004e-6,116.97494176822227,-8.775017725045736,-108.06687143530738,7252.3240261720375,0.0014077270314633394,-0.0067230147398259,0,0,-0.0,1.2609492736162775e-5,2.7901845795339726e-6,1933.5656154750418,-162.57342546237507,-4402.056963077907,436.3379724750621,0.0014486552756671628,-0.0027473696690600807,0,0,-0.0,9.946182200916585e-6,2.776387808368595e-6,1180.1355197243765,-96.18251276707036,-1488.9641556775791,0.006286254919705599,0.0013240481214360196,-0.0026036509559653983,0,0,-0.0,9.978722815337888e-6,2.762668840232418e-6,3513.1255791431713,-509.4797766139992,-1500.3889701637609,0.009221604030068825,0.0014450035142318806,-0.0026100128804473813,0,0,-0.0,1.0230055364409951e-5,2.7605545573028017e-6,3039.846977986064,-544.9897114208219,-1667.7967347111705
t4,1537.8664943404008,0.0011859959198601351,-0.0025953624628502103,0,0,-0.0,8.748145482770323e-6,2.7558878704319152e-6,-540.6422678525296,-40.558269917810826,-955.0737801780716,7302.59839183075,0.0018422151836285747,-0.006705666523448081,0,0,-0.0,1.3312529948696042e-5,2.7889808140075542e-6,5922.369568946203,-444.19472266078617,-6272.120039378392,0.013834161835685947,0.0019382940909678545,-0.0028993955792267424,0,0,-0.0,6.83617998696602e-6,2.4242863278224943e-6,371.870601662362,-113.12658512099165,-258.0317346183821,0.015249199917387199,0.0019052822463353478,-0.0026328787175903924,0,0,-0.0,6.69702659858385e-6,2.2277927359714054e-6,566.7873284896782,-357.144837876853,-197.06436483463443,14689.687904933357,0.0020959237458290617,-0.006018754109074858,0,0,-0.0,1.3226825035270132e-5,2.7787370467526837e-6,-5667.37992465344,-427.84332852743086,-6044.860737151577,0.0038234863860541765,0.0020072677740518166,-0.0035532870064765186,0,0,-0.0,6.524459584143914e-6,1.342317790253226e-6,111.90214473376727,-8.39467789336421,-103.3662884318331,7252.308952065787,0.0014055442524050102,-0.006847274589756052,0,0,-0.0,1.2520558266389916e-5,2.790278309470619e-6,1789.674667672091,-151.02195267848802,-4210.580761414466,423.6751012835723,0.0014735970725005773,-0.0027682117091162818,0,0,-0.0,9.92876691694174e-6,2.7757626246358737e-6,1181.511590368749,-94.71726952485726,-1479.1054979934684,0.006342305781404323,0.0013277928196677893,-0.00265200581874815,0,0,-0.0,9.99912390671261e-6,2.763169739940606e-6,3513.126443596013,-509.47973948923686,-1512.1705752047246,0.009026578813525992,0.0014305268014336596,-0.002668291176133504,0,0,-0.0,1.025545307827987e-5,2.7611444821697326e-6,3056.9244933606465,-543.7085920405987,-1686.1574622739784
t5,1537.881087960802,0.001191075288446104,-0.002722755981257758,0,0,-0.0,8.840392235089984e-6,2.7582986175768988e-6,-506.85648362251777,-38.024896271634276,-990.1954874711582,7302.601629297183,0.0017878925324057832,-0.00688340137074969,0,0,-0.0,1.3374226669531267e-5,2.7879017321377656e-6,6035.6567697823075,-452.6907605050891,-6504.661643918505,0.013902082087012366,0.0019443538719036387,-0.0031268748122297335,0,0,-0.0,6.865909996872767e-6,2.4527929679374855e-6,383.81021231828277,-112.23105566950639,-270.1563655793387,0.015455900901108786,0.0019320404811522226,-0.0028356522964496362,0,0,-0.0,6.720592488732713e-6,2.2603625958932364e-6,553.718405623754,-346.7931088987185,-206.3242052533709,15051.67266346451,0.0021089834454973357,-0.006277126023468244,0,0,-0.0,1.3305260430008919e-5,2.776948739134014e-6,-5734.157910155489,-430.1185909246565,-6337.78805141603,0.003360421026804861,0.002026420838461116,-0.003909836031071454,0,0,-0.0,6.5196608352941245e-6,1.3426907590456448e-6,107.90858203505695,-8.095189703098573,-99.67349447863546,7252.307672706187,0.001405665998190184,-0.007515557786020974,0,0,-0.0,1.2443476586065069e-5,2.790338064303773e-6,1626.413196377791,-138.17894265945517,-4060.15640636834,436.2367167158153,0.0014889465159529497,-0.002979461474718566,0,0,-0.0,1.0000248499026223e-5,2.777230533538712e-6,1205.9962181828669,-90.54711466767726,-1520.3452432914416,0.00634431882771935,0.0013833476492699653,-0.002865016393691289,0,0,-0.0,1.0069046406020378e-5,2.7650154616027066e-6,3513.1261859375154,-509.47975915884376,-1554.0583875564562,0.009123832009677991,0.0014728414273749266,-0.0028768621669147585,0,0,-0.0,1.0348660187894963e-5,2.7635996472398355e-6,3120.5299130829644,-538.9382497979315,-1754.5382368423607
t6,1829.8542859535967,0.0011842218220757918,-0.0025034915203926427,0,0,-0.0,9.05531028132784e-6,2.765088429198189e-6,-698.2269697633683,-52.38152804377722,-1075.5965477751877,7302.608345872361,0.001715026037567536,-0.006401572766132544,0,0,-0.0,1.3579869486342466e-5,2.779804809032359e-6,5737.62303853897,-430.3372467061481,-7305.084710909306,0.014070629887843258,0.0019327339291496544,-0.0026869024329723473,0,0,-0.0,6.98099908384789e-6,2.5299545579190466e-6,427.46661774483175,-108.95617580624557,-316.5306233117665,0.015150991302509374,0.0019093415278527049,-0.0024564474775211347,0,0,-0.0,6.805722286428613e-6,2.3745761539793224e-6,573.0607471215056,-330.7104789747016,-241.74121951438912,15386.507767014427,0.002176356048851414,-0.005846650813145842,0,0,-0.0,1.3453241151283121e-5,2.773198511033058e-6,-5562.710353511477,-417.2209216474063,-6894.182477661523,0.0029813898473350594,0.0019821943845199264,-0.0035371411621037585,0,0,-0.0,6.5224240182587195e-6,1.342648433736317e-6,109.1223727303427,-8.186182979426466,-100.79948299101594,7252.3078636166,0.0013789597854026434,-0.006529963629285059,0,0,-0.0,1.2468165048861032e-5,2.7901156245884055e-6,1634.1005699601856,-138.9403651150201,-4106.023057565169,436.4503452930504,0.001482221198233939,-0.002583380010749707,0,0,-0.0,1.0269143527789142e-5,2.782320171162769e-6,1398.164116969676,-104.88476527533564,-1698.5127380493147,0.0063144119296799864,0.0017246570539591085,-0.0025033300812786997,0,0,-0.0,1.0238124796651873e-5,2.7681582401414373e-6,3513.1246382432864,-509.4798268980453,-1667.309054406827,0.00979200301303804,0.001484134230498894,-0.002486491313102868,0,0,-0.0,1.0566651935962585e-5,2.767442638960415e-6,3174.421691015843,-534.8966258249001,-1923.052778069175
t7,2200.9990643088468,0.0011751715714684986,-0.00255787279629205,0,0,-0.0,9.188556460225679e-6,2.7680309478041584e-6,-991.986959659559,-74.41337004111621,-1129.3082186366478,7302.611811686503,0.001671973029416451,-0.0067710922591428776,0,0,-0.0,1.3723146719840522e-5,2.7700952730046227e-6,4934.762908602373,-370.12341049966426,-7877.17706257809,0.014188428897631715,0.0019056392984311442,-0.0028379923057483035,0,0,-0.0,7.116389481003521e-6,2.5788567899399603e-6,474.6836392854852,-105.4146733882697,-367.09477954234103,0.014921231393192685,0.001885498713235758,-0.0025883667648436354,0,0,-0.0,6.897694862292339e-6,2.471330672823664e-6,618.3604782622574,-337.4167536047241,-280.3581492297152,14548.754660209008,0.002202666195279447,-0.005944231167928894,0,0,-0.0,1.3508789665775518e-5,2.7715588175127525e-6,-4779.905876463728,-358.5113381345613,-7106.20427024291,0.002850280555389433,0.001984162844870424,-0.003819574747944585,0,0,-0.0,6.536555422220434e-6,1.341245051666446e-6,122.115278382582,-9.160587677256315,-112.81715697083615,7252.311040128337,0.0013407432860426598,-0.0068014392517237,0,0,-0.0,1.2686639339119376e-5,2.7898741956442366e-6,1663.2344394083564,-143.07303416541833,-4595.557776243884,436.44959223250584,0.0014555459309936267,-0.002748637455221557,0,0,-0.0,1.0610115919085159e-5,2.7862789998798445e-6,1691.9063321498595,-126.9158690937627,-1970.221784071533,0.006339792613091267,0.0017131556010421818,-0.0025774951195548417,0,0,-0.0,1.0396884528485428e-5,2.771824863829694e-6,3513.1267133499236,-509.47971383716526,-1786.3576052419487,0.01044221175150075,0.0014887629400120801,-0.0025952883306449032,0,0,-0.0,1.0711829914613658e-5,2.770371552876459e-6,3059.849561628371,-543.48973353305,-2037.7542709688682
t8,2413.4807528469823,0.0011599330120428304,-0.0026305865517359263,0,0,-0.0,9.18755347896829e-6,2.7678534736766996e-6,-1189.9215324958532,-89.25895293547065,-1129.0141869010592,7302.613205386585,0.0016399247036444845,-0.0068715620297194,0,0,-0.0,1.3793275552472382e-5,2.7645170213233817e-6,4838.453520560832,-362.9000056511871,-8161.673804826218,0.014338032034785377,0.0018834027871887297,-0.002874992722046186,0,0,-0.0,7.160689667210064e-6,2.5903762738481117e-6,490.1926480980502,-104.25110770822448,-383.7904973078187,0.01496830888683786,0.0018809293277312086,-0.0026178253075799037,0,0,-0.0,6.927164414396775e-6,2.493660524998038e-6,625.2355144098971,-331.54630978213424,-293.10902668096776,14584.945424661313,0.002205877911402307,-0.00599711793395215,0,0,-0.0,1.3525418060834333e-5,2.771169674349633e-6,-4774.42099129775,-358.1000547428429,-7169.191494294955,0.0027763046646170067,0.001990218794088668,-0.0034194441845862697,0,0,-0.0,6.575580748209934e-6,1.3401691694424277e-6,138.42226940144496,-10.383601943773611,-127.89998165252898,7252.30981438716,0.0012974960664058257,-0.006873320435966904,0,0,-0.0,1.2916082666096183e-5,2.788955482401669e-6,1695.1624586389894,-147.9158035808339,-5209.950073283158,436.4488828867601,0.001439684826555669,-0.0028072118985482024,0,0,-0.0,1.0825080990283276e-5,2.7880720021263785e-6,1889.8565445216398,-141.7620066579874,-2153.324392196038,0.006378820833589139,0.0017141047076142265,-0.0025959499057395647,0,0,-0.0,1.047589298784009e-5,2.7735963787228285e-6,3513.1277322618057,-509.479680111498,-1851.4947956792937,0.010844518448828628,0.0014933872784040523,-0.00262676594218982,0,0,-0.0,1.076439499839991e-5,2.7713800743884063e-6,3080.0389467641844,-541.9757976887722,-2080.9363719391
