Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
BE0 0 CCGT,1,3641.0,3640.9975400417925,0.00026760406036507455,0.002727562267864414,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 OCGT,1,3641.0,3640.9974758665894,0.0005763520730951825,0.0031004854836282902,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 biomass,1,672.0,671.9988219377494,0.004214707166732449,0.005392769417312593,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 coal,1,0.0,0.0,0.0008155972119648983,0.0008155972119648983,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 nuclear,1,5943.0,2867.4491494859567,6.241383952996521e-5,3075.5509129278826,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 offwind-ac,1,1127.0,1126.9974392230297,3.4135590947755734e-5,0.00259491256133515,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 offwind-dc,1,1127.0,1126.9977892585964,5.065855371650025e-5,0.0022613999572058674,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 onwind,1,2629.0,2628.96402752536,0.002690499325926605,0.03866297396598384,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 ror,1,176.0,175.99914088647935,0.0,0.00085911352064727,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 solar,1,4788.0,4787.997505417151,0.000655963819550514,0.0031505466686212458,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 CCGT,2,15971.0,15970.997363338358,1.651251905862475e-6,0.002638312893395778,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 OCGT,2,15971.0,15970.99802912654,4.655962907822823e-6,0.001975529423361877,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 biomass,2,8400.0,8399.99583581145,0.0002400746848047896,0.004404263234391692,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 coal,2,23499.0,23498.99911789964,1.9835212520376677e-6,0.0008840838818287011,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 lignite,2,20487.0,20486.999160324376,1.7349924588570492e-6,0.0008414106159762014,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 nuclear,2,8114.0,9.423921386938331e-5,0.00041492151001448047,8114.000320682297,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 offwind-ac,2,3887.0,3886.9975712444566,0.000884781610759081,0.003313537154099322,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 offwind-dc,2,3887.0,3886.995051634887,0.00019268183578889856,0.005141046948665462,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 oil,2,4184.0,4183.998952954756,1.6153048372935722e-5,0.0010631982931954553,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 onwind,2,54499.0,54498.994119424686,5.061358257054969e-5,0.005931188898102846,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 ror,2,3814.0,3813.99992403968,0.0,7.596031991852215e-5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 solar,2,53302.0,53301.99618470064,2.585723106820678e-6,0.003817885080934502,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 OCGT,3,358.1050901,358.102758614216,0.0006366210522526917,0.0029681068362492624,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 biomass,3,810.6078944,810.6037836930271,0.0009476194573304843,0.005058326430116722,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 coal,3,1478.320166,1478.3189173251212,2.315025423430673e-6,0.0012509899040651362,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 offwind-ac,3,368.064482,368.05905093285844,0.00015683798142081788,0.005587905122979464,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 offwind-dc,3,368.064482,368.05868017089875,7.772596923840295e-5,0.005879555070464448,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DK0 0 onwind,3,1940.349345,1940.3394515938612,0.00013672923156771613,0.010030135370470816,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
