,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10
AnnualSum,8.699198647212435e6,11375.838912364763,-429.92870694780015,0.0,0.0,0.0,753.8760481961874,0.01444818242316843,535406.5081494688,-486488.5006877695,-8.730586021225803e6,6.458273583056463e7,77894.74977461163,-1.544483238265376e6,0.0,0.0,0.0,5265.033924184277,0.009026959872318299,-2.8898481537739877e6,-645802.7870205813,-6.081681395187197e7,2.557769429594844e6,33600.643439592044,-283.9536773202876,0.0,0.0,0.0,38.87657354763122,0.017405961125515564,72713.0786162188,-115527.32422776904,-2.547332067421252e6,2.411230935313483e6,13032.323698803837,-87.25874511845845,0.0,0.0,0.0,159.0906856617409,0.015895628146659332,-146344.27826301,-320636.60455676063,-1.9454520837113075e6,5.323735836964561e7,16.081170573476776,-954241.8893952208,0.0,0.0,0.0,3748.7717021903104,0.008967736631603294,-6.006878933673543e6,-619045.0990828737,-4.646819260735328e7,462122.68002843956,300877.5250988926,-150.50544975515396,0.0,0.0,0.0,53.05697314887428,0.013667316188789665,245602.57286975486,-18985.817663840346,-981654.7816806745,3.959374997692331e7,961072.6687380213,-373309.28612487565,0.0,0.0,0.0,2159.1490318251617,0.009020358620757672,-201249.13987688159,-156830.58806510962,-3.9987280186638124e7,7.593999522414957e6,2.0616727768082372e6,-168272.60120270698,0.0,0.0,0.0,1395.088495309953,0.012326199753439746,6.638882328271597e6,-538684.2854860977,-1.5604848404970476e7,8.929965099263405e6,5.808306887727772,-13.080265123289164,0.0,0.0,0.0,0.10606705470112279,0.013017800140601835,3.982745714781316e6,-408857.52266943787,-1.2095565038829677e7,7.714718697532324e6,27.979483318732342,-11.139264578738027,0.0,0.0,0.0,0.10962163891547957,0.012652770324051828,6.426169739701901e6,-507072.8863631472,-1.362486092959761e7
t1,9700.343409506246,0.008250062057422413,-0.09445398744008544,0,0,-0.0,0.0001254538029623586,1.6807333811273484e-5,1873.9128424998898,-853.2215967910989,-10718.867086235105,79631.95844450097,0.011980537984783936,-0.40625468049664937,0,0,-0.0,0.0001734324498745675,1.057781920869721e-5,-11918.293289529569,-893.9208283199238,-67034.88808643493,3611.8166194152145,0.002280850605799387,-0.10909999428995443,0,0,-0.0,8.544010760011385e-5,2.0062474622137997e-5,-808.1591195520231,-150.5909791870578,-2651.4403901092824,3942.567896948021,0.001754034646192257,-0.05398101290160098,0,0,-0.0,7.78180788385879e-5,1.790507097677209e-5,-1548.1287517295502,-330.4910045488995,-2024.9618410257272,68681.7505013416,0.007228705708703905,-0.24795838276125423,0,0,-0.0,0.00017345027046642342,1.0373392956074488e-5,-891.0831712490656,-927.1012261170325,-67055.76393922513,360.1497063543886,343.1072069508803,-0.04457063799987941,0,0,-0.0,6.604353089486724e-5,1.5895961481572293e-5,499.97037986896737,-37.49880949271813,-1156.3403132881874,45836.28829711182,0.013634559794967858,-0.16229466719803604,0,0,-0.0,0.0001580443406827697,1.054551134436879e-5,-1497.5608549691444,-112.4913836340361,-47103.01928713508,6799.901333199838,0.02349483455488645,-0.09859171129915371,0,0,-0.0,0.0001276165596551494,1.4803176197432713e-5,10213.183563089055,-809.6567960433632,-16035.798125952651,10703.854366195808,0.002510660667667553,-0.016038859858119488,0,0,-0.0,0.00012728301111822164,1.490012511245103e-5,6001.95285886853,-450.16116398157243,-15684.23602805982,9666.71634672761,0.002399483611594176,-0.012600840486560592,0,0,-0.0,0.00013026095726452648,1.458041154414703e-5,8380.394515374841,-628.5316092459352,-17413.51157076614
t2,9701.720996911461,0.007076404461372713,-0.35457972344323574,0,0,-0.0,0.00012513441171684678,1.7030066446723325e-5,1595.5362126152431,-820.4636074599975,-10349.472100761199,78602.29829162877,0.011776712635636486,-61.07816812151519,0,0,-0.0,0.00017238389771399664,1.0571766238702244e-5,-11871.736058911278,-890.4355199697476,-65682.37293683783,3539.5522646938584,0.0022889922683110514,-0.12330931149377408,0,0,-0.0,8.503482834811211e-5,1.9962957669326933e-5,-773.1626422236629,-147.97713021113236,-2616.722496635447,3782.8113246022745,0.0017747691257389586,-0.10986822115096878,0,0,-0.0,7.744473641779339e-5,1.7784988399387304e-5,-1403.7918892891068,-341.33088894488634,-1998.4470404697956,68511.11064606249,0.007933261072947322,-36.436263316753724,0,0,-0.0,0.00017196851155952867,1.0363005105192535e-5,-2212.497285404038,-997.5702244331626,-65244.395742710374,311.82399075856944,382.7119045164776,-0.059726105835331986,0,0,-0.0,6.588176311039161e-5,1.5893995712046592e-5,499.9709847330364,-37.498845561715186,-1147.5382847233961,46972.847860480644,0.013387562038164411,-0.38639731487900064,0,0,-0.0,0.0001576651970274218,1.0605595525242805e-5,64.01379943167717,-218.58585606114923,-46744.47245922673,7059.269166751193,0.014229049354463586,-4.996124313755905,0,0,-0.0,0.00012722029194283275,1.4893384830475759e-5,9651.63555839986,-828.8606638635658,-15607.822404106406,10330.912430422442,0.002852455879275609,-0.015534446915522108,0,0,-0.0,0.00012725520911113363,1.4910387858397253e-5,6375.82486802332,-478.1993585116751,-15657.119156270492,9577.957161900187,0.0023659605442158545,-0.013018195264922565,0,0,-0.0,0.00013016426230427896,1.4593201811051471e-5,8380.395491661919,-628.5316581033952,-17324.751372081028
t3,9701.720699015024,0.006712439746485303,-0.36780243184778694,0,0,-0.0,0.00012495319157431383,1.720307564415878e-5,1285.4857721616727,-773.4202938129116,-10086.495619424793,74672.10419588033,0.011816748220700784,-60.66497343564028,0,0,-0.0,0.00017214426227735643,1.057117180863767e-5,-8537.177958668597,-640.3440732018784,-65337.2702423748,3513.0518525835773,0.002348864869658778,-0.14839510215953375,0,0,-0.0,8.547141156992747e-5,2.0072151059227427e-5,-712.410449588207,-143.4215692321224,-2655.4773546279334,3725.2505617292863,0.0018309224120168998,-0.12475033614145473,0,0,-0.0,7.782187850124624e-5,1.787800111903746e-5,-1309.5148219147518,-348.40120350536125,-2028.0449561947808,68500.62632963232,0.00833639225434802,-36.65060140453994,0,0,-0.0,0.0001706951095802339,1.0354200299382814e-5,-4336.263648378936,-642.5284340045205,-63464.94167003054,273.8719378882242,400.3615391273033,-0.06779419037214081,0,0,-0.0,6.558290128427975e-5,1.5882985530633686e-5,499.9693938105527,-37.49877117453687,-1127.2061052851195,46797.05532852336,0.012912561884727208,-0.3647505329330321,0,0,-0.0,0.00015697631458361027,1.0768266911056455e-5,-659.8100063921513,-147.40851324020952,-45916.24999116517,7256.941119924009,0.013910770139095344,-5.755035343372444,0,0,-0.0,0.00012723051291385127,1.4910601372841688e-5,9380.425393782012,-808.5206728251903,-15548.072556213981,10367.72926192118,0.0029566136768557796,-0.015412483766532616,0,0,-0.0,0.00012724404060973865,1.4917617400144296e-5,6315.090192492333,-473.6444839455453,-15637.749974975102,9619.899997390305,0.0023266773715734574,-0.013370301182379607,0,0,-0.0,0.00013021632103555358,1.4585823372781682e-5,8380.395195273693,-628.5316457818159,-17366.693002595428
t4,9725.362529249047,0.006714763678634023,-0.43824711693220486,0,0,-0.0,0.0001248489727813238,1.7281079966888088e-5,1051.6243284778147,-678.0123943306744,-9971.222516307096,72116.76838993847,0.011861655080372473,-69.29650367097729,0,0,-0.0,0.00017208965979709958,1.0571448905672404e-5,-6198.831112882792,-464.9686398982323,-65286.976598286856,3528.1025017863785,0.0023897456350187632,-0.2031933223869485,0,0,-0.0,8.563478993491169e-5,2.0115135688324115e-5,-711.8265172301406,-143.3777895790559,-2670.3409503882713,4076.531082039436,0.002035371125946521,-0.15641112997422846,0,0,-0.0,7.799665660035215e-5,1.7966293236949348e-5,-1676.095244769993,-320.9076737560219,-2039.39660390765,68495.38611105738,0.00845203028658986,-76.14878252520602,0,0,-0.0,0.00017040060461255468,1.0351309816168466e-5,-4902.570126164235,-389.2428395105571,-63106.81174704713,222.03897566590564,403.210043324678,-0.08910119283503595,0,0,-0.0,6.484163423882384e-5,1.5868869348732062e-5,499.9697720055267,-37.49879775337245,-1078.1760390905267,46743.61411298244,0.01174883304605859,-1080.0515438285101,0,0,-0.0,0.00015519789054751763,1.1216416860445662e-5,-1499.0084632757748,-112.48097478902962,-43919.03159606514,7482.580244502289,0.013650490758804335,-6.728451567887604,0,0,-0.0,0.00012715203585326,1.493506806247307e-5,9048.018226881195,-783.5889738399046,-15445.126407782574,10491.071068466328,0.002978731225667523,-0.015483888850885726,0,0,-0.0,0.0001273836723184594,1.4893192133743854e-5,6314.513081410882,-473.6009872634629,-15760.543328964095,9811.093491888352,0.002483402077059875,-0.013916853563981653,0,0,-0.0,0.00013044263529656794,1.4554385390352782e-5,8380.395153732734,-628.5316410282509,-17557.882439683992
t5,9725.360994306735,0.008160093428092496,-0.9197209050427535,0,0,-0.0,0.00012509969459320196,1.7037673531073375e-5,1512.465359973673,-771.6836519362287,-10337.902416687857,79539.69183382294,0.012104128921166225,-171.19701093754355,0,0,-0.0,0.00017384382008273365,1.059141418795123e-5,-10757.219405006434,-806.8475171024925,-67707.51992309908,3581.3911606921492,0.002374388969408897,-0.4226253713468965,0,0,-0.0,8.714577750015605e-5,2.0518896339745095e-5,-643.8917577267354,-138.2815748987455,-2795.817371384596,4105.719743497155,0.0019497553435355924,-0.2565906877708044,0,0,-0.0,7.918748844953417e-5,1.8317982259673777e-5,-1603.8827693408043,-326.3232259003108,-2135.2256347856824,68335.21816464061,0.007840538870806855,-88.1908804434029,0,0,-0.0,0.0001725204510602948,1.0363644973609665e-5,-1271.5452710309721,-789.8415925802839,-66164.89855510907,178.93092645113046,407.80514662460644,-0.08373383208056227,0,0,-0.0,6.428599752882751e-5,1.5869787032837048e-5,499.9672758283608,-37.49867899059108,-1039.6578527646072,46567.827521068444,0.012701066303575995,-2405.791234977056,0,0,-0.0,0.00015393459758697062,1.1632025874982864e-5,-1498.7829753364329,-112.504867808569,-42350.01003432951,7523.0795232732835,0.014369971832405709,-15.308206937863106,0,0,-0.0,0.00012752198412918425,1.4838720226022518e-5,9442.12785254852,-813.1484951422474,-15875.76038217861,10997.805929962033,0.003027745836914172,-0.01657787563554595,0,0,-0.0,0.00012782064038501607,1.4806156915214304e-5,6246.553322330268,-468.50463445880547,-16197.117543771576,10533.626345431216,0.003690135771732208,-0.014988569102352044,0,0,-0.0,0.000131280169028737,1.4456635860541231e-5,8380.397442791595,-628.5317378871622,-18269.92839498108
t6,9725.446795005366,0.062158621827942614,-0.05750316749178703,0,0,-0.0,0.000126407575618552,1.6550177957205015e-5,1962.0615635970057,-444.6617831380312,-11229.512042136133,90641.48680343367,0.013107902713829393,-0.3112587342279928,0,0,-0.0,0.00017996220138909657,1.0650830872655243e-5,-13415.455668443641,-1006.1809107581922,-76039.18476931851,3612.1452964428545,0.002344691734882874,-0.0984854558508016,0,0,-0.0,9.265392876216168e-5,2.1589709345882044e-5,-222.54768357769302,-110.82094938276553,-3275.739268006764,3900.125477523315,0.0024723698482438405,-0.07271419939744644,0,0,-0.0,8.381369688754351e-5,1.9516553783373282e-5,-995.6033907829706,-362.8005870683519,-2501.7522702079727,68325.0459156388,0.01914435700023881,-0.17865892755509896,0,0,-0.0,0.00017738803645576257,1.0400794760031636e-5,4597.020515577211,-936.5963743649725,-71973.5151371887,140.79611680659826,457.87499555203533,-0.1823596573305605,0,0,-0.0,6.441918981608782e-5,1.5855683311431946e-5,499.92322563868913,-37.49652725768067,-1051.402628094723,46621.415040814565,0.021864596231596235,-0.13375712802183964,0,0,-0.0,0.00015496961134651318,1.1508922135305046e-5,-3302.1626457576212,-247.66993006678183,-42828.428337471756,7512.557275242796,2534.2861872743965,-0.04593245355211341,0,0,-0.0,0.000130373725022654,1.4555893849365966e-5,8437.916438321317,-632.8497351694315,-17736.22231814353,14044.646069860968,0.0029354183465489098,-0.014627864666231467,0,0,-0.0,0.00012902269395954552,1.4602973341392518e-5,4364.656362597591,-445.6210378032527,-17377.468538028756,12297.486603636566,0.003037787466451302,-0.01424478559754885,0,0,-0.0,0.00013345987120901161,1.4274121560864486e-5,8380.380316406834,-628.5306720489828,-20024.66279579289
t7,9776.19900831334,483.5017090160638,-0.019609175126851456,0,0,-0.0,0.0001309805483668643,1.6462980566404386e-5,1655.0717469547299,-124.13210641398965,-11790.276072096638,90922.17845181726,0.06839958329694279,-0.0718667167287978,0,0,-0.0,0.000189968604213368,1.0791477403154618e-5,-7551.269592943141,-1072.9858456045333,-81994.13775825404,3614.595545915103,0.0037429099414641983,-0.037411652032203827,0,0,-0.0,9.832674697888338e-5,2.2043128272629273e-5,304.79539006375853,-118.14670441889139,-3799.0219456356517,3781.508192773086,0.006453123555001298,-0.026541474080268933,0,0,-0.0,9.061513427708896e-5,2.092957602463356e-5,-400.4550137936618,-476.60588548045166,-2901.3944651875854,68325.0861215391,0.21074699499278626,-0.056200480106894254,0,0,-0.0,0.00018546887479702987,1.0516556988731778e-5,6610.465219582349,-698.7741603300432,-74186.96883488462,127.11700782679875,1058.8711870325646,-0.024673611425051853,0,0,-0.0,6.790281760645564e-5,1.602996038920612e-5,0.046099320775397246,-0.005502120842316376,-1176.754600456473,46552.48578390977,3919.4385101723155,-0.03101830462042689,0,0,-0.0,0.00016359537196455477,1.0494173027939712e-5,-2189.7586790099913,-164.23556218127703,-47934.58637012253,7563.713080513146,8031.222203987254,-0.012783514674310912,0,0,-0.0,0.00013724489070464883,1.4370065317498944e-5,5553.019255926141,-461.7531344221454,-20573.464534905073,16211.917803012117,0.0021038788686132547,-0.0152397759293716,0,0,-0.0,0.0001303849944435707,1.4424820141499208e-5,3513.123958302853,-509.4813504734298,-18618.247769190097,19000.02679653695,0.002898508050047214,-0.018177792147114184,0,0,-0.0,0.00013501849342712066,1.4183079324445307e-5,2811.1504853672463,-567.4187559289768,-21219.044324830553
t8,9826.987318635916,225.96975495775425,-0.0029435074830038576,0,0,-0.0,0.00013580674513116769,1.66442525388047e-5,1878.7099321842816,-140.90497073916632,-11787.206303118302,90257.54009820172,176.01128166290303,-0.00994402343036258,0,0,-0.0,0.00019773671240061507,1.0893770566865311e-5,-8210.153345518927,-1108.405873985391,-84955.4860801658,3606.178882915755,0.007381572478755302,-0.02577405411646086,0,0,-0.0,0.000100448604316462,2.2218323792256312e-5,510.0598251606906,-128.25713144292286,-3971.804021883818,3827.2684412728686,0.06808737421466993,-0.0044714718899451535,0,0,-0.0,9.416106964854253e-5,2.1480771349026516e-5,-306.9534588029303,-469.6225928711073,-3033.3518395852766,68175.4321364072,0.02430458528260441,-0.010400442966722604,0,0,-0.0,0.0001928920174472309,1.0619880332250408e-5,2861.049367924843,-796.3864341602397,-74844.53946613039,211.79998162997447,1131.4662037684404,-0.0038411919193860247,0,0,-0.0,8.021585797047673e-5,1.683186633077816e-5,0.02845398151731615,-0.0023532889361766126,-1334.0780413994908,46430.185710986865,5296.633554683338,-0.005374713436695293,0,0,-0.0,0.00018904728451348715,1.0781673204341962e-5,2999.9589531646343,-225.00164095109903,-54343.08824552233,8000.7693991489905,10199.114779865644,-0.0025344099834169157,0,0,-0.0,0.0001468211082509245,1.4457693435971591e-5,4454.688827990859,-484.10117841403513,-22485.459948291165,16891.00272445042,0.002663138689600006,-0.01542742407812458,0,0,-0.0,0.00013117202127625776,1.4347025855983084e-5,3513.1101175829126,-509.48193373074565,-19297.137789302924,19671.500438418443,0.002784281961559083,-0.02390219867130474,0,0,-0.0,0.00013552201065164998,1.4148567890171116e-5,2605.6906229418883,-577.5410459584419,-21668.697615995534
