Zone,1,2,3,4,5,6,7,8,9,10,Total
CO2_Price_1,-2143.822531464937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,-2151.3957766734775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_3,0.0,0.0,-2084.697030031644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_4,0.0,0.0,0.0,-2124.7656498556994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_5,0.0,0.0,0.0,0.0,-2139.112186930856,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_6,0.0,0.0,0.0,0.0,0.0,-2187.2128756124303,0.0,0.0,0.0,0.0,0.0
CO2_Price_7,0.0,0.0,0.0,0.0,0.0,0.0,-2153.4679150895854,0.0,0.0,0.0,0.0
CO2_Price_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2180.287971902243,0.0,0.0,0.0
CO2_Price_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1839.607380588888,0.0,0.0
CO2_Price_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2177.8398923676154,0.0
AnnualSum,0.021238338887147514,0.017750568031219868,0.0066206921545717175,0.017707729490904635,0.013120453174644634,15.552155145118238,0.02114725652329445,70.42804106232039,0.006338704039852441,0.005320026858972467,86.08943997659922
t1,2.1664610678064887e-5,1.9326584776045032e-5,7.463068130088941e-6,1.9100622602145397e-5,1.4251263603410866e-5,0.015771555153236378,2.2552645149645227e-5,0.06971363549451984,7.536249099491716e-6,6.140798710749413e-6,0.08560322649050586
t2,2.1653129524597818e-5,1.9322678831637663e-5,7.4638010901335635e-6,1.9091940510438915e-5,1.4234755730406107e-5,0.015771540585356448,2.2520782861256633e-5,0.0697136378100193,7.538119112240023e-6,6.1407430630555175e-6,0.0856031443460995
t3,2.1658614626874408e-5,1.9326729279735574e-5,7.464321743145057e-6,1.9095552909538073e-5,1.4240896014507603e-5,0.01577153752276777,2.2524715806330526e-5,0.06971365912399055,7.5381275961469564e-6,6.140519515250762e-6,0.08560318612424984
t4,2.1657796727863343e-5,1.9323994458165942e-5,7.46401078033607e-6,1.909733830824641e-5,1.423758883892261e-5,0.015771524728013495,2.252939194573393e-5,0.06971366078220195,7.538218988040848e-6,6.14034032398269e-6,0.08560317419058673
t5,2.1659308166822607e-5,1.9313752297995278e-5,7.461485377246323e-6,1.908958756795533e-5,1.4226175755809177e-5,0.015771528157411258,2.256198856881054e-5,0.06971364486087703,7.53689139057187e-6,6.1416651270965484e-6,0.08560316387254059
