Region,Resource,Zone,Cluster,AnnualSum
BE0 0,BE0 0 CCGT,1,1,37000.914
BE0 0,BE0 0 OCGT,1,1,2259.4976
BE0 0,BE0 0 biomass,1,1,1.1378359e9
BE0 0,BE0 0 coal,1,1,817.31946
BE0 0,BE0 0 nuclear,1,1,1.4685533e9
BE0 0,BE0 0 offwind-ac,1,1,1.2814333e8
BE0 0,BE0 0 offwind-dc,1,1,1.5218048e8
BE0 0,BE0 0 onwind,1,1,1.9358518e8
BE0 0,BE0 0 ror,1,1,3.5258624e7
BE0 0,BE0 0 solar,1,1,1999.6163
DE0 0,DE0 0 CCGT,2,1,15400.298
DE0 0,DE0 0 OCGT,2,1,3373.354
DE0 0,DE0 0 biomass,2,1,1.5940492e10
DE0 0,DE0 0 coal,2,1,1102.0515
DE0 0,DE0 0 lignite,2,1,1039.6753
DE0 0,DE0 0 nuclear,2,1,2.0117414e9
DE0 0,DE0 0 offwind-ac,2,1,3.2565533e8
DE0 0,DE0 0 offwind-dc,2,1,2.8525424e8
DE0 0,DE0 0 oil,2,1,1647.136
DE0 0,DE0 0 onwind,2,1,2.364007e9
DE0 0,DE0 0 ror,2,1,7.6368666e8
DE0 0,DE0 0 solar,2,1,937.0483
DK0 0,DK0 0 OCGT,3,1,4376.6064
DK0 0,DK0 0 biomass,3,1,5.477102e8
DK0 0,DK0 0 coal,3,1,1289.7615
DK0 0,DK0 0 offwind-ac,3,1,2.526091e7
DK0 0,DK0 0 offwind-dc,3,1,2.7444794e7
DK0 0,DK0 0 onwind,3,1,1.0000581e8
DK0 0,DK0 0 solar,3,1,1266.8804
BE0 0,DK0 0 nuclear,3,1,6782.7437
DK3 0,DK3 0 CCGT,4,1,17720.26
DK3 0,DK3 0 OCGT,4,1,4157.332
DK3 0,DK3 0 biomass,4,1,3.6433757e8
DK3 0,DK3 0 coal,4,1,998.8904
DK3 0,DK3 0 offwind-ac,4,1,3.742002e7
DK3 0,DK3 0 offwind-dc,4,1,4.730888e7
DK3 0,DK3 0 oil,4,1,1998.9252
DK3 0,DK3 0 onwind,4,1,1.7598794e8
BE0 0,DK3 0 nuclear,4,1,7476.701
FR0 0,FR0 0 CCGT,5,1,9055.319
FR0 0,FR0 0 OCGT,5,1,2809.2686
FR0 0,FR0 0 coal,5,1,1149.192
FR0 0,FR0 0 nuclear,5,1,1.3370546e10
FR0 0,FR0 0 offwind-ac,5,1,564766.8
FR0 0,FR0 0 offwind-dc,5,1,8.099321e7
FR0 0,FR0 0 oil,5,1,1382.9615
FR0 0,FR0 0 onwind,5,1,1.1439451e9
FR0 0,FR0 0 ror,5,1,8.7411686e8
FR0 0,FR0 0 solar,5,1,226402.48
GB4 0,GB4 0 CCGT,6,1,3.837026e7
GB4 0,GB4 0 coal,6,1,1244.9663
GB4 0,GB4 0 offwind-ac,6,1,1.5920833e7
GB4 0,GB4 0 offwind-dc,6,1,4.9038864e7
GB4 0,GB4 0 oil,6,1,1444.9604
GB4 0,GB4 0 onwind,6,1,5.855129e7
GB4 0,GB4 0 solar,6,1,17344.322
GB5 0,GB5 0 CCGT,7,1,25789.043
GB5 0,GB5 0 OCGT,7,1,4387.8066
GB5 0,GB5 0 biomass,7,1,9.872085e9
GB5 0,GB5 0 coal,7,1,1280.4924
GB5 0,GB5 0 nuclear,7,1,1.9929818e9
GB5 0,GB5 0 offwind-ac,7,1,4.8017542e8
GB5 0,GB5 0 offwind-dc,7,1,5.6458336e8
GB5 0,GB5 0 oil,7,1,1897.6781
GB5 0,GB5 0 onwind,7,1,6.796725e8
GB5 0,GB5 0 ror,7,1,3.3215277e8
GB5 0,GB5 0 solar,7,1,8560.333
NL0 0,NL0 0 CCGT,8,1,1.7297643e8
NL0 0,NL0 0 OCGT,8,1,6597.873
NL0 0,NL0 0 coal,8,1,1182.039
NL0 0,NL0 0 nuclear,8,1,2.0297353e9
NL0 0,NL0 0 offwind-ac,8,1,1.3123302e8
NL0 0,NL0 0 offwind-dc,8,1,1.2728371e8
NL0 0,NL0 0 onwind,8,1,3.268237e8
NL0 0,NL0 0 solar,8,1,2597.632
NO3 0,NO3 0 CCGT,9,1,354.23517
NO3 0,NO3 0 OCGT,9,1,268.11826
NO3 0,NO3 0 offwind-ac,9,1,127.99931
NO3 0,NO3 0 offwind-dc,9,1,139.29247
NO3 0,NO3 0 onwind,9,1,372.2401
NO3 0,NO3 0 solar,9,1,27.09157
SE3 2,NO3 0 coal,9,1,120.73599
NL0 0,NO3 0 nuclear,9,1,268.366
