Time_Index,lignite,coal,ng,ngccus90,oil,biomass,uranium,None
343,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
344,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
345,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
346,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
347,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
348,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
349,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
350,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
351,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
352,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
353,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
354,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
355,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
356,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
357,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
358,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
359,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
360,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
361,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
362,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
363,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
364,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
365,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
366,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
367,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
368,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
369,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
370,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
371,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
372,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
373,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
374,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
375,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
376,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
377,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
378,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
379,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
380,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
381,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
382,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
383,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
384,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
385,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
386,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
387,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
388,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
389,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
390,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
391,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
392,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
393,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
394,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
395,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
396,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
397,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
398,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
399,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
400,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
401,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
402,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
403,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
404,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
405,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
406,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
407,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
408,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
409,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
410,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
411,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
412,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
413,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
414,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
415,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
416,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
417,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
418,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
419,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
420,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
421,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
422,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
423,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
424,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
425,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
426,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
427,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
428,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
429,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
430,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
431,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
432,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
433,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
434,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
435,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
436,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
437,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
438,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
439,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
440,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
441,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
442,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
443,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
444,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
445,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
446,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
447,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
448,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
449,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
450,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
451,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
452,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
453,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
454,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
455,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
456,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
457,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
458,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
459,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
460,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
461,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
462,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
463,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
464,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
465,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
466,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
467,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
468,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
469,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
470,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
471,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
472,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
473,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
474,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
475,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
476,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
477,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
478,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
479,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
480,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
481,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
482,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
483,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
484,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
485,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
486,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
487,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
488,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
489,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
490,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
491,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
492,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
493,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
494,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
495,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
496,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
497,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
498,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
499,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
500,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
501,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
502,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
503,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
504,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
505,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
506,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
507,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
508,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
509,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
510,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
511,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
512,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
513,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
514,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
515,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
516,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
517,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
518,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
519,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
520,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
521,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
522,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
523,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
524,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
525,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
526,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
527,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
528,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
529,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
530,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
531,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
532,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
533,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
534,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
535,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
536,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
537,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
538,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
539,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
540,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
541,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
542,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
543,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
544,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
545,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
546,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
547,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
548,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
549,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
550,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
551,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
552,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
553,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
554,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
555,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
556,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
557,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
558,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
559,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
560,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
561,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
562,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
563,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
564,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
565,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
566,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
567,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
568,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
569,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
570,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
571,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
572,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
573,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
574,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
575,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
576,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
577,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
578,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
579,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
580,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
581,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
582,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
583,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
584,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
585,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
586,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
587,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
588,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
589,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
590,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
591,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
592,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
593,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
594,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
595,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
596,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
597,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
598,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
599,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
600,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
601,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
602,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
603,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
604,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
605,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
606,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
607,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
608,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
609,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
610,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
611,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
612,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
613,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
614,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
615,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
616,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
617,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
618,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
619,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
620,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
621,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
622,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
623,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
624,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
625,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
626,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
627,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
628,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
629,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
630,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
631,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
632,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
633,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
634,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
635,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
636,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
637,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
638,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
639,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
640,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
641,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
642,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
643,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
644,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
645,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
646,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
647,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
648,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
649,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
650,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
651,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
652,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
653,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
654,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
655,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
656,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
657,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
658,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
659,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
660,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
661,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
662,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
663,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
664,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
665,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
666,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
667,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
668,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
669,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
670,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
671,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
672,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
673,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
674,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
675,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
676,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
677,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
678,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
679,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
680,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
681,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
682,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
683,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
684,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
685,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
686,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
687,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
688,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
689,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
690,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
691,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
