Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,1926,59290,32442,33624
,,,,1927,59290,32442,33624
,,,,1928,59290,32442,33624
,,,,1929,59290,32442,33624
,,,,1930,59290,32442,33624
,,,,1931,59290,32442,33624
,,,,1932,59290,32442,33624
,,,,1933,59290,32442,33624
,,,,1934,59290,32442,33624
,,,,1935,59290,32442,33624
,,,,1936,59290,32442,33624
,,,,1937,59290,32442,33624
,,,,1938,59290,32442,33624
,,,,1939,59290,32442,33624
,,,,1940,59290,32442,33624
,,,,1941,59290,32442,33624
,,,,1942,59290,32442,33624
,,,,1943,59290,32442,33624
,,,,1944,59290,32442,33624
,,,,1945,59290,32442,33624
,,,,1946,59290,32442,33624
,,,,1947,59290,32442,33624
,,,,1948,59290,32442,33624
,,,,1949,59290,32442,33624
,,,,1950,59290,32442,33624
,,,,1951,59290,32442,33624
,,,,1952,59290,32442,33624
,,,,1953,59290,32442,33624
,,,,1954,59290,32442,33624
,,,,1955,59290,32442,33624
,,,,1956,59290,32442,33624
,,,,1957,59290,32442,33624
,,,,1958,59290,32442,33624
,,,,1959,59290,32442,33624
,,,,1960,59290,32442,33624
,,,,1961,59290,32442,33624
,,,,1962,59290,32442,33624
,,,,1963,59290,32442,33624
,,,,1964,59290,32442,33624
,,,,1965,59290,32442,33624
,,,,1966,59290,32442,33624
,,,,1967,59290,32442,33624
,,,,1968,59290,32442,33624
,,,,1969,59290,32442,33624
,,,,1970,59290,32442,33624
,,,,1971,59290,32442,33624
,,,,1972,59290,32442,33624
,,,,1973,59290,32442,33624
,,,,1974,59290,32442,33624
,,,,1975,59290,32442,33624
,,,,1976,59290,32442,33624
,,,,1977,59290,32442,33624
,,,,1978,59290,32442,33624
,,,,1979,59290,32442,33624
,,,,1980,59290,32442,33624
,,,,1981,59290,32442,33624
,,,,1982,59290,32442,33624
,,,,1983,59290,32442,33624
,,,,1984,59290,32442,33624
,,,,1985,59290,32442,33624
,,,,1986,59290,32442,33624
,,,,1987,59290,32442,33624
,,,,1988,59290,32442,33624
,,,,1989,59290,32442,33624
,,,,1990,59290,32442,33624
,,,,1991,59290,32442,33624
,,,,1992,59290,32442,33624
,,,,1993,59290,32442,33624
,,,,1994,59290,32442,33624
,,,,1995,59290,32442,33624
,,,,1996,59290,32442,33624
,,,,1997,59290,32442,33624
,,,,1998,59290,32442,33624
,,,,1999,59290,32442,33624
,,,,2000,59290,32442,33624
,,,,2001,59290,32442,33624
,,,,2002,59290,32442,33624
,,,,2003,59290,32442,33624
,,,,2004,59290,32442,33624
,,,,2005,59290,32442,33624
,,,,2006,59290,32442,33624
,,,,2007,59290,32442,33624
,,,,2008,59290,32442,33624
,,,,2009,59290,32442,33624
,,,,2010,59290,32442,33624
,,,,2011,59290,32442,33624
,,,,2012,59290,32442,33624
,,,,2013,59290,32442,33624
,,,,2014,59290,32442,33624
,,,,2015,59290,32442,33624
,,,,2016,59290,32442,33624
,,,,2017,59290,32442,33624
,,,,2018,59290,32442,33624
,,,,2019,59290,32442,33624
,,,,2020,59290,32442,33624
,,,,2021,59290,32442,33624
,,,,2022,59290,32442,33624
,,,,2023,59290,32442,33624
,,,,2024,59290,32442,33624
,,,,2025,59290,32442,33624
,,,,2026,59290,32442,33624
,,,,2027,59290,32442,33624
,,,,2028,59290,32442,33624
,,,,2029,59290,32442,33624
,,,,2030,59290,32442,33624
,,,,2031,59290,32442,33624
,,,,2032,59290,32442,33624
,,,,2033,59290,32442,33624
,,,,2034,59290,32442,33624
,,,,2035,59290,32442,33624
,,,,2036,59290,32442,33624
,,,,2037,59290,32442,33624
,,,,2038,59290,32442,33624
,,,,2039,59290,32442,33624
,,,,2040,59290,32442,33624
,,,,2041,59290,32442,33624
,,,,2042,59290,32442,33624
,,,,2043,59290,32442,33624
,,,,2044,59290,32442,33624
,,,,2045,59290,32442,33624
,,,,2046,59290,32442,33624
,,,,2047,59290,32442,33624
,,,,2048,59290,32442,33624
,,,,2049,59290,32442,33624
,,,,2050,59290,32442,33624
,,,,2051,59290,32442,33624
,,,,2052,59290,32442,33624
,,,,2053,59290,32442,33624
,,,,2054,59290,32442,33624
,,,,2055,59290,32442,33624
,,,,2056,59290,32442,33624
,,,,2057,59290,32442,33624
,,,,2058,59290,32442,33624
,,,,2059,59290,32442,33624
,,,,2060,59290,32442,33624
,,,,2061,59290,32442,33624
,,,,2062,59290,32442,33624
,,,,2063,59290,32442,33624
,,,,2064,59290,32442,33624
,,,,2065,59290,32442,33624
,,,,2066,59290,32442,33624
,,,,2067,59290,32442,33624
,,,,2068,59290,32442,33624
,,,,2069,59290,32442,33624
,,,,2070,59290,32442,33624
,,,,2071,59290,32442,33624
,,,,2072,59290,32442,33624
,,,,2073,59290,32442,33624
,,,,2074,59290,32442,33624
,,,,2075,59290,32442,33624
,,,,2076,59290,32442,33624
,,,,2077,59290,32442,33624
,,,,2078,59290,32442,33624
,,,,2079,59290,32442,33624
,,,,2080,59290,32442,33624
,,,,2081,59290,32442,33624
,,,,2082,59290,32442,33624
,,,,2083,59290,32442,33624
,,,,2084,59290,32442,33624
,,,,2085,59290,32442,33624
,,,,2086,59290,32442,33624
,,,,2087,59290,32442,33624
,,,,2088,59290,32442,33624
,,,,2089,59290,32442,33624
,,,,2090,59290,32442,33624
,,,,2091,59290,32442,33624
,,,,2092,59290,32442,33624
,,,,2093,59290,32442,33624
,,,,2094,59290,32442,33624
,,,,2095,59290,32442,33624
,,,,2096,59290,32442,33624
,,,,2097,59290,32442,33624
,,,,2098,59290,32442,33624
,,,,2099,59290,32442,33624
,,,,2100,59290,32442,33624
,,,,2101,59290,32442,33624
,,,,2102,59290,32442,33624
,,,,2103,59290,32442,33624
,,,,2104,59290,32442,33624
,,,,2105,59290,32442,33624
,,,,2106,59290,32442,33624
,,,,2107,59290,32442,33624
,,,,2108,59290,32442,33624
,,,,2109,59290,32442,33624
,,,,2110,59290,32442,33624
,,,,2111,59290,32442,33624
,,,,2112,59290,32442,33624
,,,,2113,59290,32442,33624
,,,,2114,59290,32442,33624
,,,,2115,59290,32442,33624
,,,,2116,59290,32442,33624
,,,,2117,59290,32442,33624
,,,,2118,59290,32442,33624
,,,,2119,59290,32442,33624
,,,,2120,59290,32442,33624
,,,,2121,59290,32442,33624
,,,,2122,59290,32442,33624
,,,,2123,59290,32442,33624
,,,,2124,59290,32442,33624
,,,,2125,59290,32442,33624
,,,,2126,59290,32442,33624
,,,,2127,59290,32442,33624
,,,,2128,59290,32442,33624
,,,,2129,59290,32442,33624
,,,,2130,59290,32442,33624
,,,,2131,59290,32442,33624
,,,,2132,59290,32442,33624
,,,,2133,59290,32442,33624
,,,,2134,59290,32442,33624
,,,,2135,59290,32442,33624
,,,,2136,59290,32442,33624
,,,,2137,59290,32442,33624
,,,,2138,59290,32442,33624
,,,,2139,59290,32442,33624
,,,,2140,59290,32442,33624
,,,,2141,59290,32442,33624
,,,,2142,59290,32442,33624
,,,,2143,59290,32442,33624
,,,,2144,59290,32442,33624
,,,,2145,59290,32442,33624
,,,,2146,59290,32442,33624
,,,,2147,59290,32442,33624
,,,,2148,59290,32442,33624
,,,,2149,59290,32442,33624
,,,,2150,59290,32442,33624
,,,,2151,59290,32442,33624
,,,,2152,59290,32442,33624
,,,,2153,59290,32442,33624
,,,,2154,59290,32442,33624
,,,,2155,59290,32442,33624
,,,,2156,59290,32442,33624
,,,,2157,59290,32442,33624
,,,,2158,59290,32442,33624
,,,,2159,59290,32442,33624
,,,,2160,59290,32442,33624
,,,,2161,59290,32442,33624
,,,,2162,59290,32442,33624
,,,,2163,59290,32442,33624
,,,,2164,59290,32442,33624
,,,,2165,59290,32442,33624
,,,,2166,59290,32442,33624
,,,,2167,59290,32442,33624
,,,,2168,59290,32442,33624
,,,,2169,59290,32442,33624
,,,,2170,59290,32442,33624
,,,,2171,59290,32442,33624
,,,,2172,59290,32442,33624
,,,,2173,59290,32442,33624
,,,,2174,59290,32442,33624
,,,,2175,59290,32442,33624
,,,,2176,59290,32442,33624
,,,,2177,59290,32442,33624
,,,,2178,59290,32442,33624
,,,,2179,59290,32442,33624
,,,,2180,59290,32442,33624
,,,,2181,59290,32442,33624
,,,,2182,59290,32442,33624
,,,,2183,59290,32442,33624
,,,,2184,59290,32442,33624
,,,,2185,59290,32442,33624
,,,,2186,59290,32442,33624
,,,,2187,59290,32442,33624
,,,,2188,59290,32442,33624
,,,,2189,59290,32442,33624
,,,,2190,59290,32442,33624
,,,,2191,59290,32442,33624
,,,,2192,59290,32442,33624
,,,,2193,59290,32442,33624
,,,,2194,59290,32442,33624
,,,,2195,59290,32442,33624
,,,,2196,59290,32442,33624
,,,,2197,59290,32442,33624
,,,,2198,59290,32442,33624
,,,,2199,59290,32442,33624
,,,,2200,59290,32442,33624
,,,,2201,59290,32442,33624
,,,,2202,59290,32442,33624
,,,,2203,59290,32442,33624
,,,,2204,59290,32442,33624
,,,,2205,59290,32442,33624
,,,,2206,59290,32442,33624
,,,,2207,59290,32442,33624
,,,,2208,59290,32442,33624
,,,,2209,59290,32442,33624
,,,,2210,59290,32442,33624
,,,,2211,59290,32442,33624
,,,,2212,59290,32442,33624
,,,,2213,59290,32442,33624
,,,,2214,59290,32442,33624
,,,,2215,59290,32442,33624
,,,,2216,59290,32442,33624
,,,,2217,59290,32442,33624
,,,,2218,59290,32442,33624
,,,,2219,59290,32442,33624
,,,,2220,59290,32442,33624
,,,,2221,59290,32442,33624
,,,,2222,59290,32442,33624
,,,,2223,59290,32442,33624
,,,,2224,59290,32442,33624
,,,,2225,59290,32442,33624
,,,,2226,59290,32442,33624
,,,,2227,59290,32442,33624
,,,,2228,59290,32442,33624
,,,,2229,59290,32442,33624
,,,,2230,59290,32442,33624
,,,,2231,59290,32442,33624
,,,,2232,59290,32442,33624
,,,,2233,59290,32442,33624
,,,,2234,59290,32442,33624
,,,,2235,59290,32442,33624
,,,,2236,59290,32442,33624
,,,,2237,59290,32442,33624
,,,,2238,59290,32442,33624
,,,,2239,59290,32442,33624
,,,,2240,59290,32442,33624
,,,,2241,59290,32442,33624
,,,,2242,59290,32442,33624
,,,,2243,59290,32442,33624
,,,,2244,59290,32442,33624
,,,,2245,59290,32442,33624
,,,,2246,59290,32442,33624
,,,,2247,59290,32442,33624
,,,,2248,59290,32442,33624
,,,,2249,59290,32442,33624
,,,,2250,59290,32442,33624
,,,,2251,59290,32442,33624
,,,,2252,59290,32442,33624
,,,,2253,59290,32442,33624
,,,,2254,59290,32442,33624
,,,,2255,59290,32442,33624
,,,,2256,59290,32442,33624
,,,,2257,59290,32442,33624
,,,,2258,59290,32442,33624
,,,,2259,59290,32442,33624
,,,,2260,59290,32442,33624
,,,,2261,59290,32442,33624
,,,,2262,59290,32442,33624
,,,,2263,59290,32442,33624
,,,,2264,59290,32442,33624
,,,,2265,59290,32442,33624
,,,,2266,59290,32442,33624
,,,,2267,59290,32442,33624
,,,,2268,59290,32442,33624
,,,,2269,59290,32442,33624
,,,,2270,59290,32442,33624
,,,,2271,59290,32442,33624
,,,,2272,59290,32442,33624
,,,,2273,59290,32442,33624
,,,,2274,59290,32442,33624
,,,,2275,59290,32442,33624
,,,,2276,59290,32442,33624
,,,,2277,59290,32442,33624
,,,,2278,59290,32442,33624
,,,,2279,59290,32442,33624
,,,,2280,59290,32442,33624
,,,,2281,59290,32442,33624
,,,,2282,59290,32442,33624
,,,,2283,59290,32442,33624
,,,,2284,59290,32442,33624
,,,,2285,59290,32442,33624
,,,,2286,59290,32442,33624
,,,,2287,59290,32442,33624
,,,,2288,59290,32442,33624
,,,,2289,59290,32442,33624
,,,,2290,59290,32442,33624
,,,,2291,59290,32442,33624
,,,,2292,59290,32442,33624
,,,,2293,59290,32442,33624
,,,,2294,59290,32442,33624
,,,,2295,59290,32442,33624
,,,,2296,59290,32442,33624
,,,,2297,59290,32442,33624
,,,,2298,59290,32442,33624
,,,,2299,59290,32442,33624
,,,,2300,59290,32442,33624
,,,,2301,59290,32442,33624
,,,,2302,59290,32442,33624
,,,,2303,59290,32442,33624
,,,,2304,59290,32442,33624
,,,,2305,59290,32442,33624
,,,,2306,59290,32442,33624
,,,,2307,59290,32442,33624
,,,,2308,59290,32442,33624
,,,,2309,59290,32442,33624
,,,,2310,59290,32442,33624
,,,,2311,59290,32442,33624
,,,,2312,59290,32442,33624
,,,,2313,59290,32442,33624
,,,,2314,59290,32442,33624
,,,,2315,59290,32442,33624
,,,,2316,59290,32442,33624
,,,,2317,59290,32442,33624
,,,,2318,59290,32442,33624
,,,,2319,59290,32442,33624
,,,,2320,59290,32442,33624
,,,,2321,59290,32442,33624
,,,,2322,59290,32442,33624
,,,,2323,59290,32442,33624
,,,,2324,59290,32442,33624
,,,,2325,59290,32442,33624
,,,,2326,59290,32442,33624
,,,,2327,59290,32442,33624
,,,,2328,59290,32442,33624
,,,,2329,59290,32442,33624
,,,,2330,59290,32442,33624
,,,,2331,59290,32442,33624
,,,,2332,59290,32442,33624
,,,,2333,59290,32442,33624
,,,,2334,59290,32442,33624
,,,,2335,59290,32442,33624
,,,,2336,59290,32442,33624
,,,,2337,59290,32442,33624
,,,,2338,59290,32442,33624
,,,,2339,59290,32442,33624
,,,,2340,59290,32442,33624
,,,,2341,59290,32442,33624
,,,,2342,59290,32442,33624
,,,,2343,59290,32442,33624
,,,,2344,59290,32442,33624
,,,,2345,59290,32442,33624
,,,,2346,59290,32442,33624
,,,,2347,59290,32442,33624
,,,,2348,59290,32442,33624
,,,,2349,59290,32442,33624
,,,,2350,59290,32442,33624
,,,,2351,59290,32442,33624
,,,,2352,59290,32442,33624
,,,,2353,59290,32442,33624
,,,,2354,59290,32442,33624
,,,,2355,59290,32442,33624
,,,,2356,59290,32442,33624
,,,,2357,59290,32442,33624
,,,,2358,59290,32442,33624
,,,,2359,59290,32442,33624
,,,,2360,59290,32442,33624
,,,,2361,59290,32442,33624
,,,,2362,59290,32442,33624
,,,,2363,59290,32442,33624
,,,,2364,59290,32442,33624
,,,,2365,59290,32442,33624
,,,,2366,59290,32442,33624
,,,,2367,59290,32442,33624
,,,,2368,59290,32442,33624
,,,,2369,59290,32442,33624
,,,,2370,59290,32442,33624
,,,,2371,59290,32442,33624
,,,,2372,59290,32442,33624
,,,,2373,59290,32442,33624
,,,,2374,59290,32442,33624
,,,,2375,59290,32442,33624
,,,,2376,59290,32442,33624
,,,,2377,59290,32442,33624
,,,,2378,59290,32442,33624
,,,,2379,59290,32442,33624
,,,,2380,59290,32442,33624
,,,,2381,59290,32442,33624
,,,,2382,59290,32442,33624
,,,,2383,59290,32442,33624
,,,,2384,59290,32442,33624
,,,,2385,59290,32442,33624
,,,,2386,59290,32442,33624
,,,,2387,59290,32442,33624
,,,,2388,59290,32442,33624
,,,,2389,59290,32442,33624
,,,,2390,59290,32442,33624
,,,,2391,59290,32442,33624
,,,,2392,59290,32442,33624
,,,,2393,59290,32442,33624
,,,,2394,59290,32442,33624
,,,,2395,59290,32442,33624
,,,,2396,59290,32442,33624
,,,,2397,59290,32442,33624
,,,,2398,59290,32442,33624
,,,,2399,59290,32442,33624
,,,,2400,59290,32442,33624
,,,,2401,59290,32442,33624
,,,,2402,59290,32442,33624
,,,,2403,59290,32442,33624
,,,,2404,59290,32442,33624
,,,,2405,59290,32442,33624
,,,,2406,59290,32442,33624
,,,,2407,59290,32442,33624
,,,,2408,59290,32442,33624
,,,,2409,59290,32442,33624
,,,,2410,59290,32442,33624
,,,,2411,59290,32442,33624
,,,,2412,59290,32442,33624
,,,,2413,59290,32442,33624
,,,,2414,59290,32442,33624
,,,,2415,59290,32442,33624
,,,,2416,59290,32442,33624
,,,,2417,59290,32442,33624
,,,,2418,59290,32442,33624
,,,,2419,59290,32442,33624
,,,,2420,59290,32442,33624
,,,,2421,59290,32442,33624
,,,,2422,59290,32442,33624
,,,,2423,59290,32442,33624
,,,,2424,59290,32442,33624
,,,,2425,59290,32442,33624
,,,,2426,59290,32442,33624
,,,,2427,59290,32442,33624
,,,,2428,59290,32442,33624
,,,,2429,59290,32442,33624
,,,,2430,59290,32442,33624
,,,,2431,59290,32442,33624
,,,,2432,59290,32442,33624
,,,,2433,59290,32442,33624
,,,,2434,59290,32442,33624
,,,,2435,59290,32442,33624
,,,,2436,59290,32442,33624
,,,,2437,59290,32442,33624
,,,,2438,59290,32442,33624
,,,,2439,59290,32442,33624
,,,,2440,59290,32442,33624
,,,,2441,59290,32442,33624
,,,,2442,59290,32442,33624
,,,,2443,59290,32442,33624
,,,,2444,59290,32442,33624
,,,,2445,59290,32442,33624
,,,,2446,59290,32442,33624
,,,,2447,59290,32442,33624
,,,,2448,59290,32442,33624
,,,,2449,59290,32442,33624
,,,,2450,59290,32442,33624
,,,,2451,59290,32442,33624
,,,,2452,59290,32442,33624
,,,,2453,59290,32442,33624
,,,,2454,59290,32442,33624
,,,,2455,59290,32442,33624
,,,,2456,59290,32442,33624
,,,,2457,59290,32442,33624
,,,,2458,59290,32442,33624
,,,,2459,59290,32442,33624
,,,,2460,59290,32442,33624
,,,,2461,59290,32442,33624
,,,,2462,59290,32442,33624
,,,,2463,59290,32442,33624
,,,,2464,59290,32442,33624
,,,,2465,59290,32442,33624
,,,,2466,59290,32442,33624
,,,,2467,59290,32442,33624
,,,,2468,59290,32442,33624
,,,,2469,59290,32442,33624
,,,,2470,59290,32442,33624
,,,,2471,59290,32442,33624
,,,,2472,59290,32442,33624
,,,,2473,59290,32442,33624
,,,,2474,59290,32442,33624
,,,,2475,59290,32442,33624
,,,,2476,59290,32442,33624
,,,,2477,59290,32442,33624
,,,,2478,59290,32442,33624
,,,,2479,59290,32442,33624
,,,,2480,59290,32442,33624
,,,,2481,59290,32442,33624
,,,,2482,59290,32442,33624
,,,,2483,59290,32442,33624
,,,,2484,59290,32442,33624
,,,,2485,59290,32442,33624
,,,,2486,59290,32442,33624
,,,,2487,59290,32442,33624
,,,,2488,59290,32442,33624
,,,,2489,59290,32442,33624
,,,,2490,59290,32442,33624
,,,,2491,59290,32442,33624
,,,,2492,59290,32442,33624
,,,,2493,59290,32442,33624
,,,,2494,59290,32442,33624
,,,,2495,59290,32442,33624
,,,,2496,59290,32442,33624
,,,,2497,59290,32442,33624
,,,,2498,59290,32442,33624
,,,,2499,59290,32442,33624
,,,,2500,59290,32442,33624
,,,,2501,59290,32442,33624
,,,,2502,59290,32442,33624
,,,,2503,59290,32442,33624
,,,,2504,59290,32442,33624
,,,,2505,59290,32442,33624
,,,,2506,59290,32442,33624
,,,,2507,59290,32442,33624
,,,,2508,59290,32442,33624
,,,,2509,59290,32442,33624
,,,,2510,59290,32442,33624
,,,,2511,59290,32442,33624
,,,,2512,59290,32442,33624
,,,,2513,59290,32442,33624
,,,,2514,59290,32442,33624
,,,,2515,59290,32442,33624
,,,,2516,59290,32442,33624
,,,,2517,59290,32442,33624
,,,,2518,59290,32442,33624
,,,,2519,59290,32442,33624
,,,,2520,59290,32442,33624
,,,,2521,59290,32442,33624
,,,,2522,59290,32442,33624
,,,,2523,59290,32442,33624
,,,,2524,59290,32442,33624
,,,,2525,59290,32442,33624
,,,,2526,59290,32442,33624
,,,,2527,59290,32442,33624
,,,,2528,59290,32442,33624
,,,,2529,59290,32442,33624
,,,,2530,59290,32442,33624
,,,,2531,59290,32442,33624
,,,,2532,59290,32442,33624
,,,,2533,59290,32442,33624
,,,,2534,59290,32442,33624
,,,,2535,59290,32442,33624
,,,,2536,59290,32442,33624
,,,,2537,59290,32442,33624
,,,,2538,59290,32442,33624
,,,,2539,59290,32442,33624
,,,,2540,59290,32442,33624
,,,,2541,59290,32442,33624
,,,,2542,59290,32442,33624
,,,,2543,59290,32442,33624
,,,,2544,59290,32442,33624
,,,,2545,59290,32442,33624
,,,,2546,59290,32442,33624
,,,,2547,59290,32442,33624
,,,,2548,59290,32442,33624
,,,,2549,59290,32442,33624
,,,,2550,59290,32442,33624
,,,,2551,59290,32442,33624
,,,,2552,59290,32442,33624
,,,,2553,59290,32442,33624
,,,,2554,59290,32442,33624
,,,,2555,59290,32442,33624
,,,,2556,59290,32442,33624
,,,,2557,59290,32442,33624
,,,,2558,59290,32442,33624
,,,,2559,59290,32442,33624
,,,,2560,59290,32442,33624
,,,,2561,59290,32442,33624
,,,,2562,59290,32442,33624
,,,,2563,59290,32442,33624
,,,,2564,59290,32442,33624
,,,,2565,59290,32442,33624
,,,,2566,59290,32442,33624
,,,,2567,59290,32442,33624
,,,,2568,59290,32442,33624
,,,,2569,59290,32442,33624
,,,,2570,59290,32442,33624
,,,,2571,59290,32442,33624
,,,,2572,59290,32442,33624
,,,,2573,59290,32442,33624
,,,,2574,59290,32442,33624
,,,,2575,59290,32442,33624
,,,,2576,59290,32442,33624
,,,,2577,59290,32442,33624
,,,,2578,59290,32442,33624
,,,,2579,59290,32442,33624
,,,,2580,59290,32442,33624
,,,,2581,59290,32442,33624
,,,,2582,59290,32442,33624
,,,,2583,59290,32442,33624
,,,,2584,59290,32442,33624
,,,,2585,59290,32442,33624
,,,,2586,59290,32442,33624
,,,,2587,59290,32442,33624
,,,,2588,59290,32442,33624
,,,,2589,59290,32442,33624
,,,,2590,59290,32442,33624
,,,,2591,59290,32442,33624
,,,,2592,59290,32442,33624
,,,,2593,59290,32442,33624
,,,,2594,59290,32442,33624
,,,,2595,59290,32442,33624
,,,,2596,59290,32442,33624
,,,,2597,59290,32442,33624
,,,,2598,59290,32442,33624
,,,,2599,59290,32442,33624
,,,,2600,59290,32442,33624
,,,,2601,59290,32442,33624
,,,,2602,59290,32442,33624
,,,,2603,59290,32442,33624
,,,,2604,59290,32442,33624
,,,,2605,59290,32442,33624
,,,,2606,59290,32442,33624
,,,,2607,59290,32442,33624
,,,,2608,59290,32442,33624
,,,,2609,59290,32442,33624
,,,,2610,59290,32442,33624
,,,,2611,59290,32442,33624
,,,,2612,59290,32442,33624
,,,,2613,59290,32442,33624
,,,,2614,59290,32442,33624
,,,,2615,59290,32442,33624
,,,,2616,59290,32442,33624
,,,,2617,59290,32442,33624
,,,,2618,59290,32442,33624
,,,,2619,59290,32442,33624
,,,,2620,59290,32442,33624
,,,,2621,59290,32442,33624
,,,,2622,59290,32442,33624
,,,,2623,59290,32442,33624
,,,,2624,59290,32442,33624
,,,,2625,59290,32442,33624
,,,,2626,59290,32442,33624
,,,,2627,59290,32442,33624
,,,,2628,59290,32442,33624
,,,,2629,59290,32442,33624
,,,,2630,59290,32442,33624
,,,,2631,59290,32442,33624
,,,,2632,59290,32442,33624
,,,,2633,59290,32442,33624
,,,,2634,59290,32442,33624
,,,,2635,59290,32442,33624
,,,,2636,59290,32442,33624
,,,,2637,59290,32442,33624
,,,,2638,59290,32442,33624
,,,,2639,59290,32442,33624
,,,,2640,59290,32442,33624
,,,,2641,59290,32442,33624
,,,,2642,59290,32442,33624
,,,,2643,59290,32442,33624
,,,,2644,59290,32442,33624
,,,,2645,59290,32442,33624
,,,,2646,59290,32442,33624
,,,,2647,59290,32442,33624
,,,,2648,59290,32442,33624
,,,,2649,59290,32442,33624
,,,,2650,59290,32442,33624
,,,,2651,59290,32442,33624
,,,,2652,59290,32442,33624
,,,,2653,59290,32442,33624
,,,,2654,59290,32442,33624
,,,,2655,59290,32442,33624
,,,,2656,59290,32442,33624
,,,,2657,59290,32442,33624
,,,,2658,59290,32442,33624
,,,,2659,59290,32442,33624
,,,,2660,59290,32442,33624
,,,,2661,59290,32442,33624
,,,,2662,59290,32442,33624
,,,,2663,59290,32442,33624
,,,,2664,59290,32442,33624
,,,,2665,59290,32442,33624
,,,,2666,59290,32442,33624
,,,,2667,59290,32442,33624
,,,,2668,59290,32442,33624
,,,,2669,59290,32442,33624
,,,,2670,59290,32442,33624
,,,,2671,59290,32442,33624
,,,,2672,59290,32442,33624
,,,,2673,59290,32442,33624
,,,,2674,59290,32442,33624
,,,,2675,59290,32442,33624
,,,,2676,59290,32442,33624
,,,,2677,59290,32442,33624
,,,,2678,59290,32442,33624
,,,,2679,59290,32442,33624
,,,,2680,59290,32442,33624
,,,,2681,59290,32442,33624
,,,,2682,59290,32442,33624
,,,,2683,59290,32442,33624
,,,,2684,59290,32442,33624
,,,,2685,59290,32442,33624
,,,,2686,59290,32442,33624
,,,,2687,59290,32442,33624
,,,,2688,59290,32442,33624
,,,,2689,59290,32442,33624
,,,,2690,59290,32442,33624
,,,,2691,59290,32442,33624
,,,,2692,59290,32442,33624
,,,,2693,59290,32442,33624
,,,,2694,59290,32442,33624
,,,,2695,59290,32442,33624
,,,,2696,59290,32442,33624
,,,,2697,59290,32442,33624
,,,,2698,59290,32442,33624
,,,,2699,59290,32442,33624
,,,,2700,59290,32442,33624
,,,,2701,59290,32442,33624
,,,,2702,59290,32442,33624
,,,,2703,59290,32442,33624
,,,,2704,59290,32442,33624
,,,,2705,59290,32442,33624
,,,,2706,59290,32442,33624
,,,,2707,59290,32442,33624
,,,,2708,59290,32442,33624
,,,,2709,59290,32442,33624
,,,,2710,59290,32442,33624
,,,,2711,59290,32442,33624
,,,,2712,59290,32442,33624
,,,,2713,59290,32442,33624
,,,,2714,59290,32442,33624
,,,,2715,59290,32442,33624
,,,,2716,59290,32442,33624
,,,,2717,59290,32442,33624
,,,,2718,59290,32442,33624
,,,,2719,59290,32442,33624
,,,,2720,59290,32442,33624
,,,,2721,59290,32442,33624
,,,,2722,59290,32442,33624
,,,,2723,59290,32442,33624
,,,,2724,59290,32442,33624
,,,,2725,59290,32442,33624
,,,,2726,59290,32442,33624
,,,,2727,59290,32442,33624
,,,,2728,59290,32442,33624
,,,,2729,59290,32442,33624
,,,,2730,59290,32442,33624
,,,,2731,59290,32442,33624
,,,,2732,59290,32442,33624
,,,,2733,59290,32442,33624
,,,,2734,59290,32442,33624
,,,,2735,59290,32442,33624
,,,,2736,59290,32442,33624
,,,,2737,59290,32442,33624
,,,,2738,59290,32442,33624
,,,,2739,59290,32442,33624
,,,,2740,59290,32442,33624
,,,,2741,59290,32442,33624
,,,,2742,59290,32442,33624
,,,,2743,59290,32442,33624
,,,,2744,59290,32442,33624
,,,,2745,59290,32442,33624
,,,,2746,59290,32442,33624
,,,,2747,59290,32442,33624
,,,,2748,59290,32442,33624
,,,,2749,59290,32442,33624
,,,,2750,59290,32442,33624
,,,,2751,59290,32442,33624
,,,,2752,59290,32442,33624
,,,,2753,59290,32442,33624
,,,,2754,59290,32442,33624
,,,,2755,59290,32442,33624
,,,,2756,59290,32442,33624
,,,,2757,59290,32442,33624
,,,,2758,59290,32442,33624
,,,,2759,59290,32442,33624
,,,,2760,59290,32442,33624
,,,,2761,59290,32442,33624
,,,,2762,59290,32442,33624
,,,,2763,59290,32442,33624
,,,,2764,59290,32442,33624
,,,,2765,59290,32442,33624
,,,,2766,59290,32442,33624
,,,,2767,59290,32442,33624
,,,,2768,59290,32442,33624
,,,,2769,59290,32442,33624
,,,,2770,59290,32442,33624
,,,,2771,59290,32442,33624
,,,,2772,59290,32442,33624
,,,,2773,59290,32442,33624
,,,,2774,59290,32442,33624
,,,,2775,59290,32442,33624
,,,,2776,59290,32442,33624
,,,,2777,59290,32442,33624
,,,,2778,59290,32442,33624
,,,,2779,59290,32442,33624
,,,,2780,59290,32442,33624
,,,,2781,59290,32442,33624
,,,,2782,59290,32442,33624
,,,,2783,59290,32442,33624
,,,,2784,59290,32442,33624
,,,,2785,59290,32442,33624
,,,,2786,59290,32442,33624
,,,,2787,59290,32442,33624
,,,,2788,59290,32442,33624
,,,,2789,59290,32442,33624
,,,,2790,59290,32442,33624
,,,,2791,59290,32442,33624
